Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14),C#C(26),C2H2(30),C4H7(28),C4H7(40),C4H7(32),C4H7(44),C4H6(41),C4H6(88),C4H6(42),C4H6(69),C3H5(31),C4H5(34)
0.0004318288126530903,0.20010243798534247,0.0,0.0,0.0,0.0,0.2588683759149048,0.0002410905528898657,0.0002586727765401484,0.05544805224380496,6.565839947550157e-05,0.638477195177163,0.7573755062439884,1.8655955139013312e-07,1.783918953160747e-05,0.0694082879443821,4.602900864573048e-08,2.911339401915594e-07,1.1709831595108358e-09,2.965535966188583e-09,9.510387571354737e-06,0.0024663658862391635,3.977056341966012e-06,2.1264995468281833e-09,8.214428647035183e-05,2.1573633573273014e-08,5.467159102441067e-08
0.0004350436857221621,0.200337111111739,0.0,0.0,0.0,0.0,0.25717321069712534,0.00024018790029884337,0.0002580552099716808,0.055677598176603185,6.55036207048371e-05,0.6394965500299975,0.7593780337358247,1.8593973632158983e-07,1.7895724537550423e-05,0.06991837992294195,4.636728277970948e-08,2.926200890736784e-07,1.1769606670238365e-09,2.9804138416118845e-09,9.568103346473393e-06,0.0024914005132739376,4.01742539427574e-06,2.1481122792526036e-09,8.298868508373886e-05,2.162545392395369e-08,5.5178279317830716e-08
0.00043825855879123384,0.20056974485188953,0.0,0.0,0.0,0.0,0.2554956212940977,0.00023929184165396317,0.0002574386755371226,0.05590571515432253,6.534967033793615e-05,0.640500405394815,0.7613630734232749,1.853216531238368e-07,1.7951632654197122e-05,0.07042716415603818,4.6704689665268105e-08,2.940918592194493e-07,1.18288034116255e-09,2.9951454750130303e-09,9.625338999961144e-06,0.0025164076614947366,4.057750137402038e-06,2.1697014010450224e-09,8.38321995061841e-05,2.1676383826398756e-08,5.568383782558294e-08
0.0004414734318603056,0.20080036690249128,0.0,0.0,0.0,0.0,0.25383535443087457,0.00023840231058424582,0.00025682321002467733,0.056132417175838445,6.519654064610906e-05,0.6414890088558465,0.7633308643628781,1.8470534560191495e-07,1.8006920954099596e-05,0.07093464148196536,4.704122985833209e-08,2.9554935066135787e-07,1.1887425842722339e-09,3.0097319187207536e-09,9.68209664604484e-06,0.002541386287734994,4.098028889179516e-06,2.191266008850033e-09,8.467479349746676e-05,2.1726436566824246e-08,5.618825147693666e-08
0.00044468830492937737,0.2010290044732703,0.0,0.0,0.0,0.0,0.2521921616032183,0.00023751924151803672,0.000256208848831488,0.056357718050962693,6.50442240320181e-05,0.642462603136574,0.765281641186963,1.8409085541562237e-07,1.8061596409646332e-05,0.07144081286789063,4.7376904000290814e-08,2.9699266247489303e-07,1.19454779484895e-09,3.0241742160014467e-09,9.73837843028796e-06,0.002566335376207049,4.1382600115927195e-06,2.2128052230092336e-09,8.551643176381032e-05,2.1775625178851743e-08,5.669150320081613e-08
0.00044790317799844913,0.20125568433739138,0.0,0.0,0.0,0.0,0.25056579904312726,0.0002366425696857122,0.00025559562591431724,0.0565816314014279,6.489271303029465e-05,0.6434214261355063,0.7672156341355052,1.8347822208749433e-07,1.8115665939662998e-05,0.07194567940831438,4.771171281697641e-08,2.9842189436478637e-07,1.2002963739196506e-09,3.0384734163158075e-09,9.79418654797513e-06,0.0025912539383572317,4.178441910542412e-06,2.234318187434022e-09,8.635707995218833e-05,2.1823962580083875e-08,5.719357570353408e-08
0.0004511180510675209,0.2014804326864281,0.0,0.0,0.0,0.0,0.24895602757643123,0.0002357722311288879,0.0002549835739035698,0.056804170665124915,6.47420002876593e-05,0.6443657110738714,0.7691330691875535,1.8286748318439658e-07,1.8169136354064102e-05,0.07244924231920694,4.804565711477509e-08,2.9983714765554875e-07,1.2059887290263071e-09,3.0526305810790333e-09,9.849523243996903e-06,0.0026161410120856933,4.218573034587483e-06,2.255804068931855e-09,8.719670462392378e-05,2.1871461475364405e-08,5.769445691048824e-08
0.00045433292413659266,0.20170327526858783,0.0,0.0,0.0,0.0,0.24736261248397506,0.00023490816267463403,0.00025437272421097683,0.057025349100253815,6.459207857572781e-05,0.6452956866395261,0.7710341681893834,1.822586743717387e-07,1.8222014343615677e-05,0.07295150293231654,4.8378737776853e-08,3.012385214729229e-07,1.2116252588671146e-09,3.0666467511204246e-09,9.904390778026932e-06,0.0026409956610383444,4.258651873803206e-06,2.2772620565928275e-09,8.803527323000907e-05,2.191813425843369e-08,5.819413095008428e-08
0.00045722630989875724,0.20190222507206923,0.0,0.0,0.0,0.0,0.24594233312249555,0.00023413581041453147,0.00025382401239633254,0.057223256998737405,6.445781948843911e-05,0.6461206155679275,0.7727313700609779,1.8171242462414553e-07,1.8269103502507e-05,0.07340242521042865,4.8677772753954496e-08,3.024879736390032e-07,1.216650737673314e-09,3.0791416208733588e-09,9.953372329917773e-06,0.002663336368359455,4.29467691042076e-06,2.296549743648096e-09,8.878905584086479e-05,2.1959443593247414e-08,5.864279296370092e-08
0.0004601196956609218,0.20209966980008232,0.0,0.0,0.0,0.0,0.2445349507845706,0.0002333684414139806,0.0002532763200028157,0.05742008264054995,6.432419026991068e-05,0.6469342960988258,0.7744156722527223,1.8116778903361694e-07,1.831572296264127e-05,0.07385229492164015,4.8976109707619205e-08,3.0372633816741086e-07,1.2216316203840044e-09,3.0915239056950774e-09,1.0001977436587837e-05,0.0026856494261073742,4.3306573621202296e-06,2.3158136367786954e-09,8.954193486526389e-05,2.20001025714474e-08,5.909045608835842e-08
0.0004630130814230864,0.20229562730348546,0.0,0.0,0.0,0.0,0.243140303248956,0.0002326060111979155,0.0002527296674102063,0.05761583532866632,6.41911858873229e-05,0.6477368859073636,0.776087228242893,1.8062478986730996e-07,1.836187741965038e-05,0.07430111326223005,4.9273749431175006e-08,3.0495368805592183e-07,1.2265682006068967e-09,3.103794368577218e-09,1.0050207819358282e-05,0.0027079342031865344,4.366592211223472e-06,2.335053189410184e-09,9.029388835503909e-05,2.2040119838163955e-08,5.9537111564101984e-08
0.00046590646718525097,0.20249011507592143,0.0,0.0,0.0,0.0,0.24175823095331272,0.00023184847578444685,0.00025218407427884487,0.05781052425620243,6.40588013767824e-05,0.648528539968004,0.7777461890419632,1.8008344833310444e-07,1.8407571521489763e-05,0.07474888149363737,4.957069276116165e-08,3.0617009522659515e-07,1.2314607676229986e-09,3.1159537629669686e-09,1.009806521164335e-05,0.002730190083967011,4.4024804649915334e-06,2.3542678683538095e-09,9.104489489659113e-05,2.2079503895893173e-08,5.998274802718323e-08
0.00046879985294741555,0.20268315041178492,0.0,0.0,0.0,0.0,0.2403885769897259,0.00023109579169137292,0.0002516395594592058,0.05800415850653878,6.39270318442768e-05,0.6493094105592333,0.7793927031967506,1.795437845352252e-07,1.845280992286741e-05,0.07519560094218572,4.98669405771478e-08,3.073756335383682e-07,1.236309618503703e-09,3.1280028607103834e-09,1.014555138577078e-05,0.0027524164682625014,4.438321155589089e-06,2.3734571537863946e-09,9.179493360972379e-05,2.2118263278095843e-08,6.042735632959587e-08
0.0004716932387095801,0.2028747502403415,0.0,0.0,0.0,0.0,0.23903118698322223,0.00023034791590522576,0.0002510961411647384,0.058196747057107215,6.379587246298559e-05,0.6500796473892501,0.7810269169025605,1.7900581761554838e-07,1.8497597173398994e-05,0.0756412729943372,5.0162493798583594e-08,3.085703767625743e-07,1.2411150499680797e-09,3.139942430065334e-09,1.0192668125078515e-05,0.002774612770684378,4.474113339042781e-06,2.3926205386908894e-09,9.254398412516764e-05,2.21564063125833e-08,6.087093007015544e-08
0.0004745866244717447,0.2030649313179438,0.0,0.0,0.0,0.0,0.23768590910574283,0.0002296048058773792,0.0002505538370438884,0.05838829877895504,6.366531848072231e-05,0.6508393975814573,0.7826489739903183,1.7846956574837486e-07,1.854193768965059e-05,0.0760858990974135,5.045735338527934e-08,3.097543954979719e-07,1.2458773459746654e-09,3.1517732081506663e-09,1.0239417202524894e-05,0.002796778420664387,4.509856095277905e-06,2.411757528879796e-09,9.329202658680387e-05,2.21939409929376e-08,6.131345932697197e-08
0.0004774800102339093,0.20325370996972972,0.0,0.0,0.0,0.0,0.23635259425789437,0.00022886641965452016,0.00025001266386011085,0.05857882242821989,6.353536519900622e-05,0.6515888054922148,0.7842590157571225,1.779350461569263e-07,1.8585836012020383e-05,0.07652948076199702,5.075152033899728e-08,3.109277640707281e-07,1.2505968054740991e-09,3.1634959704271306e-09,1.0285800451322853e-05,0.0028189128635122385,4.5455485298238565e-06,2.430867643909254e-09,9.403904168775512e-05,2.2230875585301062e-08,6.175493549324784e-08
0.00048037339599607385,0.20344110277028107,0.0,0.0,0.0,0.0,0.23503109572233488,0.00022813271565928759,0.0002494726377602662,0.058768326659335755,6.340600802982597e-05,0.6523280130643399,0.7858571812881038,1.7740227482690387e-07,1.8629296530188663e-05,0.07697201955253094,5.1044995697218164e-08,3.1209055582387214e-07,1.2552737234627426e-09,3.1751114802509552e-09,1.0331819712491667e-05,0.0028410155585552126,4.581189770814012e-06,2.449950415464418e-09,9.478501060437371e-05,2.2267218073255433e-08,6.219535170599485e-08
0.00048326678175823843,0.20362712496039087,0.0,0.0,0.0,0.0,0.2337212685671611,0.00022740365278364899,0.0002489337746690854,0.058956820051628604,6.327724236379956e-05,0.6530571604303864,0.7874436080097026,1.768712677336852e-07,1.8672323560832583e-05,0.07741351707456931,5.1337780524686025e-08,3.1324284198587515e-07,1.2599083864319179e-09,3.18662047854548e-09,1.037747679979801e-05,0.0028630859754412786,4.6167789630243975e-06,2.4690053841640123e-09,9.552991487007506e-05,2.2302976174885424e-08,6.263470026987096e-08
0.000486160167520403,0.20381179274776326,0.0,0.0,0.0,0.0,0.23242297042412624,0.0002266791902474512,0.0002483960896386827,0.05914431107412907,6.31490637051436e-05,0.653776385126747,0.7890184309678849,1.7634203940775233e-07,1.8714921379809835e-05,0.07785397499065674,5.162987592393889e-08,3.1438469420454164e-07,1.264501082559534e-09,3.1980237121829837e-09,1.0422773539308834e-05,0.0028851235989661226,4.652315275657528e-06,2.4880321037354236e-09,9.627373654115607e-05,2.2338157641838155e-08,6.307297285574908e-08
0.0004890535532825676,0.20399512131667766,0.0,0.0,0.0,0.0,0.2311360611449018,0.00022595928769645845,0.0002478595970315126,0.05933080810109264,6.302146762082427e-05,0.6544858224419523,0.7905817831459601,1.75814603275509e-07,1.8757094282874466e-05,0.07829339501235927,5.192128303002393e-08,3.1551618597674565e-07,1.2690521074607155e-09,3.2093219451978977e-09,1.0467711815557438e-05,0.002907127926781237,4.687797898646606e-06,2.507030139035719e-09,9.701645811934576e-05,2.2372770170381145e-08,6.351016258319283e-08
0.0004919469390447322,0.20417712603818636,0.0,0.0,0.0,0.0,0.22986040293024976,0.00022524390525470803,0.0002473243106695788,0.05951631940486509,6.289444970002435e-05,0.6551856052874263,0.7921337953450256,1.7528897218949745e-07,1.8798846471629676e-05,0.0787317789018713,5.221200301156328e-08,3.1663738991423396e-07,1.2735617531905064e-09,3.2205159306686132e-09,1.0512293520102836e-05,0.002929098470400095,4.723226044277953e-06,2.5259990669174336e-09,9.77580625846498e-05,2.240682123396954e-08,6.394626366248355e-08
0.0004948403248068968,0.2043578216318796,0.0,0.0,0.0,0.0,0.22859585967392718,0.0002245330033651499,0.00024679024411894103,0.05970085318450743,6.27680055522661e-05,0.6558758648615824,0.7936745967930887,1.7476515889695734e-07,1.884018200523558e-05,0.07916912845786836,5.250203706137197e-08,3.1774837512222387e-07,1.278030297700186e-09,3.2316063876798316e-09,1.0556520459797601e-05,0.0029510347512756935,4.758598940865845e-06,2.544938472833383e-09,9.849853325968709e-05,2.244031813658411e-08,6.438126841431955e-08
0.0004977337105690615,0.20453722339744715,0.0,0.0,0.0,0.0,0.22734229812123496,0.00022382654294892586,0.00024625740993701337,0.05988441751433129,6.264213094595436e-05,0.6565567294803039,0.7952043140682895,1.7424317415199226e-07,1.8881104985426068e-05,0.07960544553847253,5.2791386411687715e-08,3.1884921342143757e-07,1.2824580298631604e-09,3.242594063044599e-09,1.060039453566245e-05,0.002972936307481696,4.793915843526385e-06,2.5638479566301717e-09,9.923785404476782e-05,2.247326820996712e-08,6.48151691706625e-08
0.0005006270963312261,0.20471534516961604,0.0,0.0,0.0,0.0,0.22609958680541176,0.00022312448548775392,0.0002457258201539588,0.06006702039091867,6.251682164060177e-05,0.6572283256520093,0.7967230720861797,1.7372302814505812e-07,1.8921619644347515e-05,0.08004073203854324,5.308005231911121e-08,3.199399809793796e-07,1.2868452560362081e-09,3.2534797434079232e-09,1.064391776310405e-05,0.002994802687479499,4.82917602412644e-06,2.5827271271442363e-09,9.997600919890941e-05,2.2505678775981663e-08,6.524796222436578e-08
0.0005035204820933907,0.20489220188835483,0.0,0.0,0.0,0.0,0.22486759667575026,0.00022242679292545727,0.0002451954867701048,0.060248669703704724,6.239207338928478e-05,0.6578907774442193,0.798230993517013,1.7320473198539932e-07,1.8961729810507963e-05,0.0804749899021547,5.336803607288051e-08,3.210207452832638e-07,1.29119224766279e-09,3.264264128780876e-09,1.0687091949905604e-05,0.00301663345413402,4.864378777759035e-06,2.601575605665918e-09,0.00010071298347423301,2.253755680518392e-08,6.567964253378562e-08
0.0005064138678555554,0.2050678072026747,0.0,0.0,0.0,0.0,0.22364620063849916,0.00022173342763175114,0.000244666421115918,0.060429373255058816,6.22678821392044e-05,0.6585442069494556,0.7997281992113012,1.7268829480273895e-07,1.9001439411787494e-05,0.08090822111166318,5.3655338987620897e-08,3.220915750108e-07,1.2954992809746624e-09,3.2749479350836682e-09,1.0729918968503011e-05,0.003038428181661835,4.899523417822583e-06,2.620393023320658e-09,0.00010144876201907624,2.2568909272222148e-08,6.61101997029035e-08
0.00050930725361772,0.20524217500182237,0.0,0.0,0.0,0.0,0.22243527333915056,0.00022104435242336143,0.00024413863384637182,0.060609138770017855,6.214424382823644e-05,0.6591887345053454,0.8012148084018105,1.7217372485960167e-07,1.9040752553767977e-05,0.08134042768290879,5.39419624001629e-08,3.231525459966884e-07,1.2997666609900152e-09,3.2855319439020792e-09,1.0772400857307307e-05,0.0030601864542891574,4.9346092738566224e-06,2.6391790199029653e-09,0.00010218333032987429,2.2599743209254167e-08,6.653963140327393e-08
0.0005119113008036681,0.20539805922666812,0.0,0.0,0.0,0.0,0.22135428750741606,0.00022042782228263048,0.00024366472711127127,0.060770132027072495,6.203343878501727e-05,0.6597612960111395,0.8025437937462427,1.7171221566944122e-07,1.9075798507110263e-05,0.0817285392281656,5.4199343622359564e-08,3.240990472211535e-07,1.303573626933028e-09,3.294972810449396e-09,1.0810341018675326e-05,0.0030797373964049847,4.96613574484841e-06,2.6560592621627295e-09,0.00010284339539046464,2.2627055981890538e-08,6.692515421528553e-08
0.0005145153479896162,0.2055529620249069,0.0,0.0,0.0,0.0,0.22028159269375336,0.0002198147105805756,0.00024319187174278397,0.060930377172990616,6.192307548853443e-05,0.6603268278385259,0.8038643754592706,1.7125223136731152e-07,1.9110529158733973e-05,0.08211582400115809,5.44561765597697e-08,3.2503766863142126e-07,1.3073488991143176e-09,3.304333937539706e-09,1.0848004534636896e-05,0.0030992581953380115,4.997613609513111e-06,2.67291352075931e-09,0.00010350245870391026,2.26539590674421e-08,6.730975589986382e-08
0.0005171193951755643,0.2057068931899721,0.0,0.0,0.0,0.0,0.21921710173466472,0.00021920499098758545,0.0002427200745554876,0.061089879649363084,6.181315109329976e-05,0.6608854134585643,0.8051766365368233,1.7079377670568128e-07,1.9144947319257897e-05,0.08250228355109734,5.471246223977275e-08,3.259684626457823e-07,1.3110926883678838e-09,3.313615866598143e-09,1.0885392854526643e-05,0.003118748572734207,5.0290424189877e-06,2.68974155451771e-09,0.000104160510551536,2.2680457323803274e-08,6.769343330751135e-08
0.0005197234423615124,0.20585986181050597,0.0,0.0,0.0,0.0,0.21816072811838502,0.00021859863740882293,0.00024224934236700906,0.06124864486880596,6.170366271120585e-05,0.6614371356848222,0.8064806593682026,1.7033685695178912e-07,1.9179055737680534e-05,0.08288791943948137,5.496820169789642e-08,3.2689148075234176e-07,1.3148052017863936e-09,3.322819128286606e-09,1.0922507388861896e-05,0.003138208254091276,5.060421730620173e-06,2.7065431255909715e-09,0.00010481754134564119,2.270655554666985e-08,6.807618509738162e-08
0.0005223274895474605,0.20601187779217114,0.0,0.0,0.0,0.0,0.21711238685558795,0.00021799562394568563,0.00024177968161756137,0.06140667817395302,6.159460755892432e-05,0.6619820757981866,0.8077765249266459,1.69881476508364e-07,1.9212857052491875e-05,0.08327273325497135,5.522339598768199e-08,3.2780677218772607e-07,1.3184866374067468e-09,3.331944232707064e-09,1.0959349515426685e-05,0.0031576369738505064,5.091751116180528e-06,2.7233180038740155e-09,0.00010547354180808268,2.2732258415851832e-08,6.845800718730998e-08
0.0005249315367334086,0.2061629501049011,0.0,0.0,0.0,0.0,0.2160719939142294,0.0002173959249432501,0.00024131109848369689,0.06156398486441775,6.148598289168408e-05,0.6625203141153089,0.809064313293969,1.694276391299839e-07,1.9246353964695098e-05,0.08365672660336965,5.547804617403817e-08,3.2871438700935507e-07,1.3221371965671846e-09,3.3409916984298393e-09,1.099592065908746e-05,0.00317703447190957,5.1230301562375636e-06,2.740065963988632e-09,0.00010612850285095032,2.2757570532151926e-08,6.88388938320244e-08
0.0005275355839193566,0.20631308806952348,0.0,0.0,0.0,0.0,0.21503946624628062,0.0002167995149289826,0.00024084359883218867,0.06172057019422128,6.137778592109248e-05,0.6630519299628679,0.8103441036365331,1.6897534850342147e-07,1.927954919392832e-05,0.08403990110729392,5.573215333302499e-08,3.2961437745503456e-07,1.3257570893757674e-09,3.349962062776304e-09,1.1032222269378306e-05,0.003196400493993679,5.1542584407572466e-06,2.7567867855975338e-09,0.0001067824155866599,2.2782496504571503e-08,6.921884420027612e-08
0.0005301396311053047,0.2064623009340441,0.0,0.0,0.0,0.0,0.21401472228481458,0.00021620636869373349,0.0002403771882606402,0.06187643934900827,6.127001395316378e-05,0.6635770011776461,0.8116159737422018,1.6852460791860735e-07,1.931244529992611e-05,0.0844222584147387,5.5985718557531385e-08,3.3050679274820244e-07,1.329346513816352e-09,3.3588558344763482e-09,1.1068255749401078e-05,0.0032157347945179146,5.185435573718334e-06,2.7734802558828373e-09,0.00010743527142732258,2.280704086505468e-08,6.959785515832074e-08
