Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14),C#C(26),C2H2(30),C4H7(28),C4H7(40),C4H7(32),C4H7(44),C4H6(41),C4H6(88),C4H6(42),C4H6(69),C3H5(31)
7.159889681696863e-06,0.11580176981985286,0.0,0.0,0.0,0.0,0.9676262464817106,0.0004429682497816173,0.00019838227271444414,0.0014308079190341592,0.00011418616051019703,0.03117024703452131,0.030633131881156874,2.890908643107845e-08,3.3614001378698645e-07,6.774855842007502e-05,4.4928241327345696e-11,2.328734680141067e-10,9.366509839087964e-13,2.4679433790267326e-12,2.94077265032911e-09,5.011434776333518e-08,8.077601530255375e-11,4.036162795962568e-14,5.874832441911082e-10,6.683891979754129e-11
7.222530462205196e-06,0.11584405184302057,0.0,0.0,0.0,0.0,0.9672433739104991,0.00044287853784220015,0.0001986540257823333,0.0014461814981817456,0.00011417402090979871,0.031543549825561006,0.031002197067733207,2.9238800867721976e-08,3.405851937776488e-07,6.939566665564187e-05,4.602054147345639e-11,2.3883420125017424e-10,9.606259214057274e-13,2.531050646876368e-12,3.02192058751115e-09,5.2019169572423015e-08,8.384644072551253e-11,4.1905249480901414e-14,6.134141430731835e-10,6.842528312055809e-11
7.2851712427135285e-06,0.11588629862362598,0.0,0.0,0.0,0.0,0.9668608388364366,0.0004427915637345375,0.0001989214544629211,0.0014615477455746028,0.00011415969880601151,0.03191650285353031,0.03137095281178978,2.9568002274037768e-08,3.45029960017825e-07,7.106156427246021e-05,4.712530204606035e-11,2.4486783254725136e-10,9.848940655222623e-13,2.594928252722603e-12,3.104241898644347e-09,5.397137274640761e-08,8.699324759681121e-11,4.3487707079789193e-14,6.401568497653391e-10,7.002881276767957e-11
7.347812023221861e-06,0.11592850946248383,0.0,0.0,0.0,0.0,0.9664786473919842,0.00044270727129852366,0.00019918477114174604,0.0014769066721885557,0.00011414332902657467,0.03228909985991492,0.03173939276006845,2.989668788794941e-08,3.4947434807031656e-07,7.27461864154399e-05,4.824248003562549e-11,2.5097424580468595e-10,1.0094549493227361e-12,2.659574474408351e-12,3.1877382622071992e-09,5.597148234986241e-08,9.021728251871831e-11,4.510944549543181e-14,6.677258206823542e-10,7.164942921161426e-11
7.410452803730194e-06,0.11597068370658399,0.0,0.0,0.0,0.0,0.9660968052755503,0.00044262560181103486,0.00019944417721126743,0.001492258292764242,0.00011412503902080649,0.0326613350300544,0.03210751100065212,3.022485751911524e-08,3.5391839594797496e-07,7.444946881796736e-05,4.937203282288176e-11,2.5715332488903544e-10,1.0343081056795047e-12,2.724988309861456e-12,3.2724113835017407e-09,5.8020021305348194e-08,9.35193886421235e-11,4.6770907904386505e-14,6.961355489743143e-10,7.328705748228508e-11
7.473093584238526e-06,0.11601282075118648,0.0,0.0,0.0,0.0,0.9657153177762993,0.0004425464944437152,0.0001996998636090185,0.0015076026253879405,0.00011410494924440505,0.03303320296778027,0.03247530203789262,3.055250860085477e-08,3.583621436045189e-07,7.617134780639141e-05,5.051391818177771e-11,2.6340495810269863e-10,1.0594530852914581e-12,2.7911690292278186e-12,3.3582629954206608e-09,6.01175104382889e-08,9.690040573878821e-11,4.8472535951667904e-14,7.254005630982929e-10,7.494164855502468e-11
7.529470286696026e-06,0.11605071181909817,0.0,0.0,0.0,0.0,0.9653722862851729,0.0004424774367730613,0.00019992695085081845,0.001521406310892413,0.00011408542384916294,0.033367565986092335,0.032806029986835614,3.084694923696729e-08,3.6236129423717384e-07,7.773688683104292e-05,5.1552124772295115e-11,2.690933745628027e-10,1.082332725088376e-12,2.8513858544647644e-12,3.4365385074259558e-09,6.204753186405401e-08,1.000114814083078e-10,5.003870662223149e-14,7.524823802854737e-10,7.644521198149431e-11
7.585846989153526e-06,0.11608857191946077,0.0,0.0,0.0,0.0,0.9650295493331661,0.0004424103572612133,0.00020015129729688587,0.0015352041273405225,0.00011406461155278926,0.03370162410126129,0.03313648529892179,3.114096703719377e-08,3.6636026626060855e-07,7.93173924186277e-05,5.26002566367318e-11,2.748403987755421e-10,1.1054480938277986e-12,2.9122215852808755e-12,3.5157713173979353e-09,6.401799994794985e-08,1.0318776006660123e-10,5.1638087833155015e-14,7.802794125446788e-10,7.796239118670984e-11
7.642223691611025e-06,0.1161264006916516,0.0,0.0,0.0,0.0,0.964687110013123,0.0004423452086444486,0.0002003730223722136,0.001548996093482761,0.0001140425869704682,0.03403537415964494,0.03346666474439444,3.143456100967922e-08,3.7035909217388457e-07,8.091281939158227e-05,5.3658283814970415e-11,2.806459544639144e-10,1.1287988846693132e-12,2.9736759374686697e-12,3.5959627348817127e-09,6.602929016349616e-08,1.0642984712672118e-10,5.327099846282119e-14,8.08802319127017e-10,7.949315057486935e-11
7.698600394068524e-06,0.11616419780795283,0.0,0.0,0.0,0.0,0.9643449712032945,0.00044228194315820024,0.00020059223982094496,0.0015627822294222644,0.00011401942099880252,0.034368813227064324,0.03379656531207673,3.1727729410906596e-08,3.743578040704013e-07,8.252312296196752e-05,5.4726176605280745e-11,2.865099720248959e-10,1.1523848176873101e-12,3.0357478124097442e-12,3.6771140879602104e-09,6.808177670884775e-08,1.0973834594686983e-10,5.4937756453742144e-14,8.38061779088711e-10,8.103743411679732e-11
7.754977096526023e-06,0.11620196295726858,0.0,0.0,0.0,0.0,0.9640031355781608,0.0004422205126954144,0.000200809057978223,0.001576562556457631,0.00011399518094708469,0.034701938577702617,0.0341261841984277,3.202047102576241e-08,3.7835643459511343e-07,8.414825873421363e-05,5.5803905566140735e-11,2.9243238110454864e-10,1.1762056099449215e-12,3.0984359822881837e-12,3.759226708925933e-09,7.017583251146067e-08,1.1311385783786322e-10,5.663867881429031e-14,8.680684905530556e-10,8.259517651409537e-11
7.811353798983522e-06,0.11623969585427367,0.0,0.0,0.0,0.0,0.9636616056198825,0.0004421608689681712,0.00020102358003297067,0.0015903370969203962,0.00011396993073246936,0.03503474768239793,0.034455518795935454,3.2312785257210965e-08,3.823550165276663e-07,8.57881826979208e-05,5.689144151145422e-11,2.9841311182220414e-10,1.2002609803185146e-12,3.1617403489477245e-12,3.8423019484934825e-09,7.231182926682951e-08,1.165569821252194e-10,5.837408164674032e-14,8.988331699434251e-10,8.416634165362647e-11
7.867730501441021e-06,0.11627739623172802,0.0,0.0,0.0,0.0,0.9633203836276806,0.00044210296363218136,0.00020123590424589734,0.0016041058740489536,0.0001139437310189701,0.03536723819904854,0.03478456668362631,3.26046706755473e-08,3.8635358291444135e-07,8.744285122921417e-05,5.798875551145285e-11,3.0445209809551245e-10,1.2245506629990826e-12,3.225660403389636e-12,3.926341163075227e-09,7.449013743892164e-08,1.2006831615014927e-10,6.014428014567486e-14,9.30366551274784e-10,8.575088970652487e-11
7.92410720389852e-06,0.11631506384334665,0.0,0.0,0.0,0.0,0.9629794717274422,0.0004420467484086361,0.0002014461241680675,0.0016178689118611731,0.00011391663938460266,0.03569940796279561,0.03511332561732535,3.2896125631871295e-08,3.9035216663644035e-07,8.911222108498444e-05,5.909581888888446e-11,3.1054927649733283e-10,1.2490744029449063e-12,3.2901945675989343e-12,4.01134572097068e-09,7.67111262919136e-08,1.2364845532085692e-10,6.19495886207647e-14,9.626793854853512e-10,8.734874939695081e-11
7.980483906356019e-06,0.11635269846047977,0.0,0.0,0.0,0.0,0.962638871880612,0.0004419921751901795,0.0002016543288524709,0.0016316262350409168,0.0001138887104553217,0.036031254976923804,0.03544179352065205,3.318714958709061e-08,3.943508005194317e-07,9.079624940178779e-05,6.021260321827558e-11,3.167045817130325e-10,1.2738319374319033e-12,3.3553423584054235e-12,4.0973169973989375e-09,7.89751638956677e-08,1.2729799312093012e-10,6.379032049926189e-14,9.957824397275411e-10,8.895987002566582e-11
8.036860608813518e-06,0.11639029987178214,0.0,0.0,0.0,0.0,0.9622985858915211,0.0004419391961283937,0.0002018606030295643,0.0016453778688458578,0.00011385999602298961,0.03636277740536371,0.0357699684775876,3.347774169301475e-08,3.9834951730527476e-07,9.249489369156507e-05,6.133908032308692e-11,3.2291795085901624e-10,1.2988230134573816e-12,3.4211040371577023e-12,4.184256375727378e-09,8.128261714522029e-08,1.3101752114073285e-10,6.566678833964411e-14,1.0296864968209353e-09,9.05842285729796e-11
8.093237311271017e-06,0.11642786788475352,0.0,0.0,0.0,0.0,0.9619586154193726,0.000441887763768295,0.00020206502737546157,0.0016591238389613253,0.00011383054525891523,0.036693973560454056,0.03609784872032392,3.37679002781232e-08,4.023483489554164e-07,9.420811183565456e-05,6.247522227175972e-11,3.2918932482431363e-10,1.3240473933552383e-12,3.487477885533823e-12,4.272165245522265e-09,8.363385178441395e-08,1.3480762911607285e-10,6.757930384728155e-14,1.0644023543046598e-09,9.222175210619192e-11
8.149614013728516e-06,0.11646540232115536,0.0,0.0,0.0,0.0,0.9616189619848231,0.0004418378311097623,0.00020226767868719282,0.00167286417142695,0.000113800404806971,0.03702484189619012,0.036425432622582306,3.405762442360909e-08,4.0634732708946005e-07,9.593586207983557e-05,6.362100137441653e-11,3.3551864355370997e-10,1.3495048355757943e-12,3.5544632282778506e-12,4.361045001395172e-09,8.602923241509403e-08,1.3866890494240546e-10,6.952817788017991e-14,1.099940823851935e-09,9.38723874480504e-11
8.205990716186015e-06,0.11650290301540646,0.0,0.0,0.0,0.0,0.9612796269749571,0.0004417893516551867,0.0002024686300193385,0.0016865988925817198,0.00011376961884059124,0.03735538100312027,0.036752718694575255,3.434691372398791e-08,4.103464836520782e-07,9.767810303292838e-05,6.477639018192944e-11,3.419058469796975e-10,1.3751950984234594e-12,3.6220605899000605e-12,4.450897043461579e-09,8.846912250659977e-08,1.426019346900649e-10,7.151372045524311e-14,1.1363127308528682e-09,9.553611194013148e-11
8.262367418643514e-06,0.1165403698198514,0.0,0.0,0.0,0.0,0.9609406116517005,0.0004417422794885485,0.00020266795084934437,0.0017003280289722069,0.00011373822924790751,0.037685589599781515,0.03707970557446058,3.4635766773918114e-08,4.143458494322767e-07,9.943479365997813e-05,6.594136148141312e-11,3.48350880004723e-10,1.4011179603483593e-12,3.6902686253202374e-12,4.541722777852658e-09,9.09538844144168e-08,1.4660730263490895e-10,7.353624076060431e-14,1.1735289136717616e-09,9.72128636183376e-11
8.318744121101013e-06,0.11657780259747255,0.0,0.0,0.0,0.0,0.9606019171586516,0.00044169656933394614,0.0002028657072617988,0.001714051607280637,0.0001137062757194546,0.03801546652569386,0.03740639202141622,3.492418219320704e-08,4.183454547296046e-07,0.00010120589327938979,6.711588829432053e-11,3.548536855498158e-10,1.4272731918552807e-12,3.759085661550185e-12,4.633523608340701e-09,9.34838793860682e-08,1.506855912675667e-10,7.559604715867152e-14,1.211600223031851e-09,9.890256805784644e-11
8.375120823558512e-06,0.11661520122569684,0.0,0.0,0.0,0.0,0.9602635445280691,0.00044165217660962835,0.00020306196212173592,0.0017277696542546534,0.00011367379587125854,0.0383450107342122,0.03773277690853542,3.521215978992121e-08,4.223453291648202e-07,0.00010299136155380865,6.829994387038259e-11,3.61414206487589e-10,1.4536605630518054e-12,3.8285125201853884e-12,4.726300945503298e-09,9.60594675846276e-08,1.5483738133067e-10,7.76934472027435e-14,1.2505375213630392e-09,1.0060520430789076e-10
8.43149752601601e-06,0.11665256559230405,0.0,0.0,0.0,0.0,0.9599254946858162,0.00044160905746573034,0.0002032567752022829,0.001741482196660103,0.00011364082531701092,0.03867422128746628,0.03805885921781135,3.549969871549391e-08,4.2634550194281203e-07,0.00010479115848763954,6.949350168597524e-11,3.6803238993383384e-10,1.4802798612123197e-12,3.898548849219136e-12,4.820056199651173e-09,9.868100809094108e-08,1.5906325182315694e-10,7.98287476372694e-14,1.290351682313975e-09,1.0232073468070653e-10
8.48787422847351e-06,0.11668989559852047,0.0,0.0,0.0,0.0,0.9595877684595365,0.00044156716883815897,0.0002034502033702871,0.0017551892612062423,0.00011360739782445285,0.03900309734801683,0.038384638031830044,3.578679755041064e-08,4.303460011986271e-07,0.00010660524441988343,7.069653543937549e-11,3.747081820790422e-10,1.5071308700159349e-12,3.969192714890674e-12,4.914790780346956e-09,1.0134885891782816e-07,1.6336378002330305e-10,8.200225440665373e-14,1.3310535899198104e-09,1.0404907953623168e-10
8.544250930931009e-06,0.11672719115496084,0.0,0.0,0.0,0.0,0.9592503665831986,0.0004415264684695977,0.00020364230071646911,0.001768890874509052,0.00011357354538274366,0.03933163817419294,0.03871011252914461,3.6073455647269244e-08,4.3434685433716696e-07,0.0001084335800166408,7.190901904577342e-11,3.8144152881138703e-10,1.5342133717832466e-12,4.040443934656687e-12,5.0105060976684755e-09,1.040633770240024e-07,1.677395415104126e-10,8.421427266490976e-14,1.3726541381136587e-09,1.0579019664392653e-10
8.600627633388508e-06,0.1167644521808234,0.0,0.0,0.0,0.0,0.9589132897005717,0.0004414869149283089,0.00020383311865805606,0.0017825870630626716,0.00011353929823849132,0.03965984311652128,0.03903528198074928,3.635967270718892e-08,4.383480886646794e-07,0.00011027612626953758,7.313092663623105e-11,3.882323780054909e-10,1.561527156759451e-12,4.112303160711042e-12,5.1072035609082435e-09,1.0682491831676165e-07,1.7219111016931253e-10,8.646510677669641e-14,1.4151642303468425e-09,1.0754406714283393e-10
8.657004335846007e-06,0.11680167860747935,0.0,0.0,0.0,0.0,0.9585765383710763,0.0004414484676368349,0.00020402270605586988,0.0017962778531932437,0.00011350468503368497,0.03998771161177708,0.03936014574412434,3.6645447518124596e-08,4.4234973021188605e-07,0.00011213284448784886,7.436223255247525e-11,3.950806798760247e-10,1.5890720247987218e-12,4.184768642100057e-12,5.204884581391208e-09,1.096338376691037e-07,1.767190582186086e-10,8.875506032871973e-14,1.4585947789441522e-09,1.0931061885428263e-10
8.713381038303506e-06,0.11683887037345139,0.0,0.0,0.0,0.0,0.9582401130745777,0.00044141108689201914,0.00020421110935073017,0.0018099632710221884,0.00011346973286606137,0.04031524317806486,0.03968470325836849,3.6930779028556836e-08,4.4635180431524454e-07,0.00011400369629520849,7.560291134470366e-11,4.0198638091799246e-10,1.616847760761121e-12,4.257838985836279e-12,5.3035505634754005e-09,1.1249048891904657e-07,1.8132395620906805e-10,9.108443612789976e-14,1.502956704546844e-09,1.1108978212524638e-10
8.769757740761005e-06,0.11687602742699255,0.0,0.0,0.0,0.0,0.9579040142162306,0.00044137473387995287,0.00020439837268817283,0.0018236433424324446,0.0001134344673797537,0.040642437409865145,0.04000895403926179,3.7215667210719507e-08,4.503543354184765e-07,0.00011588864362031401,7.685293776540817e-11,4.0894942974416137e-10,1.6448541578068353e-12,4.33151550466228e-12,5.403202911242695e-09,1.1539522488838228e-07,1.8600637305324598e-10,9.345353621448018e-14,1.5482609355402613e-09,1.128815485284281e-10
8.826134443218504e-06,0.11691314972331243,0.0,0.0,0.0,0.0,0.9575682421299317,0.0004413393706876885,0.00020458453801344202,0.001837318093045568,0.00011339891281477953,0.04096929397449902,0.04033289767575708,3.75001113120428e-08,4.543573473558299e-07,0.0001177876486940296,7.811228676747634e-11,4.159697791266598e-10,1.6730910260135712e-12,4.405797259831204e-12,5.503843023681862e-09,1.1834839738252243e-07,1.9076687602626498e-10,9.586266186051444e-14,1.5945184076147103e-09,1.1468586847722654e-10
8.882511145676003e-06,0.11695023722666632,0.0,0.0,0.0,0.0,0.9572327970839969,0.0004413049603145277,0.00020476964520522452,0.0018509875481869317,0.00011336309212057827,0.041295812606335885,0.04065653382419964,3.7784110260415507e-08,4.5836086286975994e-07,0.00011970067404176806,7.938093349913474e-11,4.230473776471552e-10,1.7015581586566489e-12,4.480682603232438e-12,5.605472295771401e-09,1.213503572004412e-07,1.956060307815961e-10,9.831211357571053e-14,1.641740063023126e-09,1.165026662054804e-10
8.938887848133502e-06,0.1169872899075563,0.0,0.0,0.0,0.0,0.9568976792842897,0.00044127146667149634,0.00020495373217000777,0.001864651732870411,0.00011332702700390681,0.04162199310358365,0.040979862205135574,3.806766363298637e-08,4.623649038624352e-07,0.00012162768247637264,8.065885329921515e-11,4.3018217474014134e-10,1.7302553523048343e-12,4.5561715815288066e-12,5.70809211805803e-09,1.244014541452493e-07,2.005244013675084e-10,1.0080219111459142e-13,1.6899368501502992e-09,1.1833190552955284e-10
8.995264550591e-06,0.11702430774219205,0.0,0.0,0.0,0.0,0.9565628888766401,0.00044123885458400403,0.00020513683491811736,0.0018783106717855272,0.00011329073795267069,0.04194783532580227,0.04130288260085442,3.8350771205740664e-08,4.663694919156867e-07,0.00012356863709622772,8.194602169590769e-11,4.3737412312086556e-10,1.759182416705551e-12,4.632264500819559e-12,5.811703875315594e-09,1.275020370249547e-07,2.0552255022856767e-10,1.0333319347611864e-13,1.7391197231732901e-09,1.20173563188749e-10
9.0516412530485e-06,0.1170612907149447,0.0,0.0,0.0,0.0,0.9562284259508808,0.00044120708979265876,0.00020531898764646116,0.0018919643892782681,0.00011325424433677963,0.04227333918980179,0.04162559485127032,3.8633432060340766e-08,4.703746473944083e-07,0.0001255235012776972,8.324241440175935e-11,4.4462317508807306e-10,1.7883391600901086e-12,4.708959694571485e-12,5.916308950702604e-09,1.3065245366625523e-07,2.106010382283684e-10,1.0590541891275749e-13,1.7892996414869503e-09,1.2202756688725902e-10
9.108017955505999e-06,0.11709823881490891,0.0,0.0,0.0,0.0,0.9558942905441765,0.00044117613895211863,0.00020550022283895248,0.0019056129093354592,0.00011321756444924003,0.04259850466622398,0.04194799885053568,3.891564549129216e-08,4.743803899434687e-07,0.00012749223867161607,8.454800731133304e-11,4.5192927866488004e-10,1.8177253734259017e-12,4.786256260135547e-12,6.0219087174520956e-09,1.3385305091168017e-07,2.1576042464438236e-10,1.0851916492710434e-13,1.8404875692057183e-09,1.2389385600331526e-10
9.164394657963498e-06,0.11713515203764274,0.0,0.0,0.0,0.0,0.9555604826443538,0.00044114596962521675,0.00020568057135493938,0.0019192562555723543,0.0001131807155724564,0.042923331776141285,0.04227009454364121,3.919741154484613e-08,4.783867382913103e-07,0.00012947481319488364,8.586277649562543e-11,4.5929238615063377e-10,1.8473408647278835e-12,4.864155224113932e-12,6.128504543422782e-09,1.371041746335537e-07,2.2100126719009003e-10,1.1117472828139262e-13,1.8926944746526154e-09,1.257724208947171e-10
9.220771360420997e-06,0.11717203038329771,0.0,0.0,0.0,0.0,0.9552270021922884,0.0004411165502803702,0.00020586006249931804,0.0019328944512240233,0.00011314371401173291,0.043247820588608564,0.04259188192398306,3.94787296402796e-08,4.823937105210604e-07,0.00013147118902756143,8.718669820016463e-11,4.667124527498757e-10,1.877185453886573e-12,4.942655314250035e-12,6.236097788221965e-09,1.404061697331504e-07,2.263241220145377e-10,1.1387240499560239e-13,1.945931329966113e-09,1.2766320523826455e-10
