Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14),C#C(26),C2H2(30),C4H7(28),C4H7(40),C4H7(32),C4H7(44),C4H6(41),C4H6(88),C4H6(42),C4H6(69),C3H5(31),C4H5(34),C4H5(183)
3.6220209287477458e-06,0.11342991341773617,0.0,0.0,0.0,0.0,0.9891454015956824,0.00044564608059205816,0.0001595652347974643,0.0005581430868927715,0.00010023723647521395,0.01018578586052901,0.009951017404269262,9.697877516363746e-09,9.008083253482197e-08,7.244477268917349e-06,4.804240738095361e-12,1.9944601883751056e-11,8.022008099552916e-14,2.119023217064176e-13,2.1322049633922386e-10,1.5545601225383383e-09,2.505208554238925e-12,1.2347283722861151e-15,1.1685015514790993e-11,7.33721460681143e-12,5.161479552743407e-14,1.6902857018843302e-18
3.6860455639815144e-06,0.11346978272735081,0.0,0.0,0.0,0.0,0.9887826198485896,0.0004461423981200693,0.00016119800617728645,0.0005735657869825969,0.00010110933876662269,0.010538464324979195,0.010297383966912502,1.0041530106599643e-08,9.407969221148836e-08,7.750576449812604e-06,5.1398657760934265e-12,2.1566397912430248e-11,8.674318030182352e-14,2.291139830230754e-13,2.3168093728096954e-10,1.7266520063441738e-09,2.7825559165033052e-12,1.37177509813059e-15,1.311399653983007e-11,7.85593388123646e-12,5.767041738813257e-14,1.8885957299819233e-18
3.750070199215283e-06,0.11350994785265484,0.0,0.0,0.0,0.0,0.9884172080137532,0.0004465728891545263,0.00016276756004305728,0.0005890397186935695,0.00010193773144849339,0.0108938221224746,0.010646436990092514,1.0386690484609674e-08,9.81250944739733e-08,8.277866047503369e-06,5.489543504619261e-12,2.3268166820480322e-11,9.35879421819858e-14,2.471729339805366e-13,2.511489563424209e-10,1.9126891283067017e-09,3.082379498930049e-12,1.5199756827048395e-15,1.4677041983030212e-11,8.39567939026011e-12,6.423965361187597e-14,2.103725646577649e-18
3.8140948344490517e-06,0.11355039186320642,0.0,0.0,0.0,0.0,0.9880493188851603,0.0004469428266041483,0.00016427603570017826,0.0006045607479407631,0.00010272400990607219,0.011251703586558316,0.010998023474980904,1.0733191317882937e-08,1.0221403837345059e-07,8.826511655884668e-06,5.853383740447435e-12,2.5050697554317987e-11,1.0075753989434645e-13,2.6608746009951296e-13,2.7164090030617396e-10,2.1133497199572595e-09,3.4057725734650066e-12,1.6798779598385606e-15,1.6382700783682064e-11,8.956525776948527e-12,7.13475826551664e-14,2.336496723244634e-18
3.87811946968282e-06,0.11359109847633415,0.0,0.0,0.0,0.0,0.9876790993474853,0.00044725715731602837,0.0001657255658471259,0.000620124975292005,0.00010346975774873887,0.011611959029663194,0.011351996252281215,1.1080876831583581e-08,1.0634363944980287e-07,9.396661460751304e-06,6.231484755898157e-12,2.6914685604154254e-11,1.0825477080288501e-13,2.858648555652727e-13,2.931719854307735e-10,2.3293174465837527e-09,3.753837178591348e-12,1.8520346394161382e-15,1.8239775170581195e-11,9.538531493592012e-12,7.901932904642411e-14,2.5877317403227764e-18
3.9421441049165886e-06,0.11363205204992895,0.0,0.0,0.0,0.0,0.9873066904483994,0.00044752051602654926,0.00016711826829245957,0.000635728727279722,0.00010417654116345526,0.011974444675651888,0.011708213919399222,1.1429602382613115e-08,1.1051113263872133e-07,9.988447041296577e-06,6.623933810361173e-12,2.8860737860384117e-11,1.160820759103353e-13,3.065114752980725e-13,3.1575633728540135e-10,2.561280548812432e-09,4.1276827355904366e-12,2.037002627695846e-15,2.0257315067996738e-11,1.0141739967700033e-11,8.728002668749761e-14,2.8582537851110394e-18
4.006168740150357e-06,0.11367323757297566,0.0,0.0,0.0,0.0,0.9869322274887317,0.0004477372393496046,0.00016845623869841066,0.0006513685475438338,0.00010484590401629363,0.012339022573538527,0.012066540759028655,1.1779233790798927e-08,1.1471387409788793e-07,1.0601984177446834e-05,7.0308076856904724e-12,3.0889377752128084e-11,1.2424156052555467e-13,3.280327952800524e-13,3.394070342731329e-10,2.8099310296854173e-09,4.528424738111024e-12,2.2353423824620003e-15,2.2444612347740308e-11,1.0766181509085244e-11,9.615478415977874e-14,3.1488851157215968e-18
4.070193375384126e-06,0.11371464065444581,0.0,0.0,0.0,0.0,0.9865558401278767,0.00044791137970499314,0.00016974154427043596,0.000667041187881676,0.00010547936364583665,0.012705560495098753,0.01242684664179717,1.2129646837894426e-08,1.189493420016619e-07,1.1237373657046164e-05,7.452173221498844e-12,3.3001050019300374e-11,1.3273501345807099e-13,3.5043345713821273e-13,3.6413615408929744e-10,3.075963888549424e-09,4.957183517187817e-12,2.4476173041300058e-15,2.4811194963935873e-11,1.1411873970425009e-11,1.0566865028903418e-13,3.4604460333839125e-18
4.1342180106178945e-06,0.11375624751068739,0.0,0.0,0.0,0.0,0.9861776525020959,0.00044804671910581706,0.00017097621832180493,0.0006827435992706734,0.00010607840728700953,0.013073931818797067,0.012789006915353686,1.2480726863617167e-08,1.232151364934741e-07,1.1894702077570217e-05,7.888087846825393e-12,3.519612570397517e-11,1.415639270942254e-13,3.7371732023946785e-13,3.89954822139039e-10,3.3600764022806655e-09,5.415083082540767e-12,2.674393163294468e-15,2.7366821003585297e-11,1.207882352377784e-11,1.1584658663396455e-13,3.793753981490901e-18
4.198242645851663e-06,0.11379804495163069,0.0,0.0,0.0,0.0,0.9857977833536009,0.0004481467827366769,0.0001721622556407834,0.0006984729229209205,0.00010664448907070919,0.01344401540223434,0.013152902282053005,1.2832368066079992e-08,1.27508978910351e-07,1.2574042637824637e-05,8.338600105162011e-12,3.7474907489102e-11,1.5072951886939109e-13,3.978875267690577e-13,4.1687326137226304e-10,3.662967454043379e-09,5.9032500404689915e-12,2.9162375649512408e-15,3.012147268282967e-11,1.276702662121277e-11,1.2671344356338943e-13,4.1496227621903915e-18
4.262267281085432e-06,0.11384002036597812,0.0,0.0,0.0,0.0,0.9854163461684697,0.00044821485226339365,0.00017330160858772912,0.0007142264814079737,0.00010717902754981857,0.013815695445136209,0.013518418667214599,1.3184472961410551e-08,1.3182871032644207e-07,1.3275455915802421e-05,8.803750170299728e-12,3.983763446368946e-11,1.6023275043493606e-13,4.229465450982757e-13,4.4490084322305255e-10,3.9853369094827965e-09,6.422812588207785e-12,3.1737194493948904e-15,3.3085350316351674e-11,1.3476470501228108e-11,1.3829393474225924e-13,4.5288617008411855e-18
4.3262919163192004e-06,0.11388216170557967,0.0,0.0,0.0,0.0,0.9850334493216298,0.0004482539788243394,0.00017439618385694006,0.0007300017699297639,0.00010768340370018863,0.014188861344729938,0.01388544707976778,1.3536952059406683e-08,1.3617228952204086e-07,1.3998990629343854e-05,9.283570350771274e-12,4.228448677365561e-11,1.7007434636500747e-13,4.488962159145234e-13,4.740461387960391e-10,4.327885039582954e-09,6.974899583493929e-12,3.4474086292577994e-15,3.6268866284928384e-11,1.4207133456784433e-11,1.5061261757362684e-13,4.932275005511584e-18
4.390316551552969e-06,0.11392445746916863,0.0,0.0,0.0,0.0,0.9846491962272951,0.0004482669956630518,0.0001754478398416182,0.0007457964477250596,0.00010815895934798678,0.014563407545178144,0.014253883466920324,1.3889723188360207e-08,1.405377904872782e-07,1.4744684376741877e-05,9.778085580995418e-12,4.481559072274696e-11,1.8025481467192725e-13,4.7573781832164e-13,5.043169696798886e-10,4.6913119891337855e-09,7.56063968762345e-12,3.7378753619287996e-15,3.9682639023255605e-11,1.4958986857273458e-11,1.6369387905224566e-13,5.360661303735689e-18
4.454341186786738e-06,0.11396689668562249,0.0,0.0,0.0,0.0,0.9842636854934438,0.0004482565303694044,0.0001764583845411397,0.0007616083296845834,0.00010860699598084485,0.014939233382555227,0.014623628564307732,1.4242710927146161e-08,1.4492339952379697e-07,1.5512564355031362e-05,1.0287313897620236e-11,4.743102329816438e-11,1.9077446500968227e-13,5.03472109889029e-13,5.357204584688912e-10,5.076317289796225e-09,8.181160580406596e-12,4.0456899566263485e-15,4.3337487047519264e-11,1.573199559703703e-11,1.775619187346871e-13,5.814813084810187e-18
4.518365822020506e-06,0.11400946889688963,0.0,0.0,0.0,0.0,0.9838770110790708,0.0004482250167043752,0.00017742957395503763,0.0007774353781802649,0.00010902877390187302,0.01531624292668411,0.014994587742917414,1.4595846394108976e-08,1.4932741200809992e-07,1.630264805417383e-05,1.0811266899881862e-11,5.0130816226643764e-11,2.016334249888593e-13,5.320993626927731e-13,5.682630785010074e-10,5.483599416234937e-09,8.837588244543228e-12,4.371422414983791e-15,4.7244423040075715e-11,1.6526117744006042e-11,1.9224073558436713e-13,6.2955162689712415e-18
4.582390457254275e-06,0.11405216414070886,0.0,0.0,0.0,0.0,0.9834892624530962,0.0004481747059907912,0.00017836311091324122,0.0007932756951332511,0.0001094255116871737,0.01569434482100449,0.015366670853939642,1.4949066641534802e-08,1.5374822888800903e-07,1.71149439257142e-05,1.1349950193035892e-11,5.29149605238942e-11,2.1283165847343168e-13,5.616194281005791e-13,6.019507020725516e-10,5.913855383445355e-09,9.531046316372315e-12,4.715642103730713e-15,5.141464800637466e-11,1.7341306625017854e-11,2.0775412186474098e-13,6.8035500074384124e-18
4.646415092488044e-06,0.11409497293323081,0.0,0.0,0.0,0.0,0.9831005247539404,0.0004481076780567669,0.00017926064429433223,0.000809127514337012,0.00010979838591182328,0.01607345212150918,0.015739792072565515,1.530231405255948e-08,1.5818435297408682e-07,1.7949452024859126e-05,1.1903363814160504e-11,5.578341064269143e-11,2.2436898226572993e-13,5.920317728993819e-13,6.367886473370343e-10,6.367780383695165e-09,1.0262655500489003e-11,5.078917458288243e-15,5.5859545516959666e-11,1.8177511377275332e-11,2.241256536977008e-13,7.339686373218626e-18
4.710439727721812e-06,0.1141378862516357,0.0,0.0,0.0,0.0,0.9827108789488974,0.0004480258517233142,0.00018012376858695804,0.0008249891940479995,0.0001101485311123008,0.016453482135659624,0.016113869741629448,1.5655536254859292e-08,1.6263438507705453e-07,1.8806164625266967e-05,1.2471502639863194e-11,5.873608785153767e-11,2.3624507969730486e-13,6.23335502383042e-13,6.727817238358932e-10,6.846067461252894e-09,1.1033533045281177e-11,5.461815715890335e-15,6.059067604564627e-11,1.9034675869592998e-11,2.4137868274142106e-13,7.904690088536079e-18
4.774464362955581e-06,0.11418089551683419,0.0,0.0,0.0,0.0,0.9823204019925522,0.0004479309948333811,0.00018095402375408135,0.0008408592098527858,0.00011047703995503875,0.016834356262075564,0.016488826215880027,1.6008685626865774e-08,1.670970200319681e-07,1.9685066806117684e-05,1.3054356775607569e-11,6.177288404667099e-11,2.4845951595910216e-13,6.555294227705094e-13,7.099342759161272e-10,7.3494072226409865e-09,1.1844792275698151e-11,5.8649026764967884e-15,6.561977141338972e-11,1.9912740820452662e-11,2.5953633612697654e-13,8.499318522792295e-18
4.83848899818935e-06,0.11422399257632655,0.0,0.0,0.0,0.0,0.9819291669835856,0.000447824733822202,0.00018175289536285315,0.0008567361478175136,0.0001107849635836511,0.017215999831685497,0.016864587707558047,1.6361718639949684e-08,1.7157104265115778e-07,2.0586137011282947e-05,1.3651911926534727e-11,6.489366544531247e-11,2.6101175295677564e-13,6.886120741719015e-13,7.482502241819362e-10,7.878487580522219e-09,1.2697542180246444e-11,6.2887424900616385e-15,7.095872934548651e-11,2.081164467862389e-11,2.786215135090243e-13,9.124321595989893e-18
4.902513633423118e-06,0.11426716968728028,0.0,0.0,0.0,0.0,0.981537243319413,0.00044770856283144324,0.0001825218149456299,0.0008726186979227538,0.00011107331212034393,0.017598341950926095,0.0172410841338642,1.6714595887688415e-08,1.7605532364940674e-07,2.1509347580635982e-05,1.4264149749808478e-11,6.809827531340836e-11,2.739011602843558e-13,7.225817383961567e-13,7.877331052952304e-10,8.433993529371737e-09,1.3592887049242698e-11,6.733897468741253e-15,7.661960814827507e-11,2.173132171579396e-11,2.9865688212394356e-13,9.780441616844501e-18
4.966538268656887e-06,0.11431041949988198,0.0,0.0,0.0,0.0,0.9811446968481797,0.00044758385237417687,0.00018326216056106255,0.0008885056477845668,0.00011134305529896054,0.01798131534749369,0.01761824896681451,1.7067281747794385e-08,1.805488155685297e-07,2.2454665253731475e-05,1.4891048188641593e-11,7.138653696139764e-11,2.871270272707535e-13,7.574364988201182e-13,8.283861094842379e-10,9.016606950605963e-09,1.453192616051452e-11,7.200927922243197e-15,8.261462151042999e-11,2.267170408450522e-11,3.196648807572597e-13,1.0468413412749865e-17
5.0305629038906555e-06,0.1143537350410097,0.0,0.0,0.0,0.0,0.9807515900177156,0.00044745185755890173,0.00018397525752718492,0.0009043958766605836,0.00011159512320913448,0.01836485621907111,0.017996019085904216,1.7419743645715653e-08,1.8505054872208874e-07,2.342205164625275e-05,1.5532581788258528e-11,7.475825694945977e-11,3.006885758717873e-13,7.931742724150095e-13,8.702121157540232e-10,9.627006445165504e-09,1.551575350936555e-11,7.690392014783287e-15,8.89561334325989e-11,2.3632723320171796e-11,3.416677222306676e-13,1.1188964411247296e-17
5.094587539124424e-06,0.11439710969825923,0.0,0.0,0.0,0.0,0.9803579820211156,0.00044731372588141234,0.00018466237930085121,0.0009202883497381951,0.0001118304071333108,0.018748904085380914,0.018374334633931375,1.7771952169042087e-08,1.895596271905864e-07,2.4411463699745807e-05,1.618872199414149e-11,7.821322725659462e-11,3.145849693980729e-13,8.297927999790435e-13,9.132137253646855e-10,1.026586719184996e-08,1.654545758008464e-11,8.202845642339654e-15,9.565665328791985e-11,2.4614307525321493e-11,3.646873906563406e-13,1.1942814550037887e-17
5.158612174358193e-06,0.11444053720435927,0.0,0.0,0.0,0.0,0.9799639289386808,0.0004471705045971638,0.00018532474848039437,0.0009361821127004859,0.00011204976046026155,0.019133401643854134,0.018753138876268182,1.8123880933932498e-08,1.9407522488958784e-07,2.5422854105266345e-05,1.6859437432982546e-11,8.175122745592353e-11,3.2881532126086397e-13,8.672897035064098e-13,9.573932931078194e-10,1.0933860829225175e-08,1.7622121155413294e-11,8.738842328509702e-15,1.0272883101524153e-10,2.561638318068189e-11,3.887456474706964e-13,1.2730676474616859e-17
5.2226368095919615e-06,0.11448401162200007,0.0,0.0,0.0,0.0,0.9795694838760024,0.0004470231476873197,0.00018596353791084115,0.0009520762865643558,0.00011225399966032678,0.019518294629145838,0.019132378063812173,1.8475505750264853e-08,1.985965817193006e-07,2.6456171701679407e-05,1.754469417682214e-11,8.53720274226135e-11,3.4337870586286186e-13,9.056625211009676e-13,1.002752956188979e-09,1.1631655359122665e-08,1.874682116082278e-11,9.298933137448362e-15,1.1018545244597428e-10,2.6638877624958397e-11,4.1386403842297587e-13,1.3553255767184057e-17
5.28666144482573e-06,0.11452752732909217,0.0,0.0,0.0,0.0,0.9791746970980233,0.0004468725224304691,0.00018657987187311716,0.0009679700627842673,0.0001124439053092821,0.01990353167667583,0.019512001299799676,1.8826804768146444e-08,2.0312299981017045e-07,2.7511361849417673e-05,1.824445599090923e-11,8.907538907723001e-11,3.5827416561542975e-13,9.44908677111156e-13,1.0492946614298186e-09,1.2359915070260144e-08,1.9920628541274208e-11,9.88366660275036e-15,1.1803943476455514e-10,2.7681715299811254e-11,4.4006389228807855e-13,1.4411250904396604e-17
5.350686080059499e-06,0.11457107900447143,0.0,0.0,0.0,0.0,0.9787796161589559,0.00044671941559534177,0.0001871748273406065,0.0009838626986142577,0.00011262022314925407,0.020289064190330948,0.019891960410619507,1.9177758602570567e-08,2.0765383988189985e-07,2.8588366780537618e-05,1.8958684565851485e-11,9.286106778974917e-11,3.735007165816808e-13,9.850255366018601e-13,1.0970201905308827e-09,1.3119300480088335e-08,2.114460816731412e-11,1.0493588670793473e-14,1.2630382210205813e-10,2.8744818999703658e-11,4.673663271066782e-13,1.530535346175511e-17
5.427978533170785e-06,0.11462369666052234,0.0,0.0,0.0,0.0,0.9783023345946655,0.0004465322832900814,0.00018786605759059884,0.0010030462780160766,0.00011281598775620594,0.020754818947616993,0.020351041165141432,1.9600955374067e-08,2.1312866865120315e-07,2.9917537067507856e-05,1.9840139621525507e-11,9.754056984879692e-11,3.9232235521158817e-13,1.0346120798066078e-12,1.1562154302026606e-09,1.4078457630826187e-08,2.26905858277991e-11,1.1264237696543759e-14,1.368463899618071e-10,3.0055123129758103e-11,5.018254090031855e-13,1.643382253429772e-17
5.505270986282071e-06,0.11467635108527226,0.0,0.0,0.0,0.0,0.9778247640771066,0.00044634368761801334,0.000188529358317923,0.0010222261173983285,0.0001129941748460598,0.021220861492243656,0.020810469743088356,2.002359452142967e-08,2.1860816524869222e-07,3.12783005266336e-05,2.0742546105821995e-11,1.0233923490134475e-10,4.116232847782761e-13,1.0854589720836018e-12,1.2171410159020227e-09,1.5085082339587372e-08,2.4313078120912943e-11,1.2073339128948328e-14,1.4802967505664089e-10,3.139472030380747e-11,5.379582907634285e-13,1.761710535541186e-17
5.582563439393358e-06,0.11472903450393035,0.0,0.0,0.0,0.0,0.9773469740333468,0.00044615461433869736,0.00018916636570618498,0.0010414012400020297,0.00011315590748824996,0.021687120870912194,0.021270175706483783,2.0445652804931785e-08,2.2409150285842177e-07,3.2670541232276035e-05,2.1665827141342406e-11,1.0725661485362186e-10,4.314017029935695e-13,1.1375613145030223e-12,1.2797993955490254e-09,1.6140314377796267e-08,2.601392258962311e-11,1.2921838006402372e-14,1.5987731415027306e-10,3.276346370452755e-11,5.758009700947219e-13,1.8856380781068532e-17
5.659855892504644e-06,0.11478173965001161,0.0,0.0,0.0,0.0,0.9768690292443115,0.0004459659275535463,0.00018977862821789,0.0010605707713834892,0.0001133022451441727,0.022153530877686622,0.021730093293804043,2.0867107957330082e-08,2.2957794814986304e-07,3.409413935247418e-05,2.2609903260141956e-11,1.122922626111324e-10,4.5165581156942123e-13,1.1909143941386999e-12,1.3441928532929427e-09,1.724528533093924e-08,2.7794943590068436e-11,1.3810673635624967e-14,1.724131755684323e-10,3.4161221362818906e-11,6.153890715176145e-13,2.0152815446471147e-17
5.729419100304801e-06,0.11482918724733811,0.0,0.0,0.0,0.0,0.9764387966339282,0.0004457970645211333,0.0001903097195908558,0.0010778179222994085,0.00011342161297764015,0.02257337756337617,0.02214414926804488,2.1245884520017548e-08,2.3451786924742765e-07,3.5402086512490765e-05,2.3477284094767603e-11,1.1692509774742162e-10,4.702897491429184e-13,1.2399976445902845e-12,1.4036322445600985e-09,1.8283214667167547e-08,2.9467910705031166e-11,1.4645885360237307e-14,1.8430378738295445e-10,3.544390294938944e-11,6.525398440684694e-13,2.1369432251090786e-17
5.798982308104959e-06,0.11487664232945184,0.0,0.0,0.0,0.0,0.9760085288268653,0.0004456296050806499,0.00019082296642761144,0.001095059401902943,0.0001135300084361035,0.022993254126879654,0.022558285069489193,2.1624144282723016e-08,2.394593650866026e-07,3.673524172105579e-05,2.436138197969125e-11,1.2165304815195465e-10,4.89306254200345e-13,1.2900866519396829e-12,1.4644803137638263e-09,1.9363156042785324e-08,3.120859951122439e-11,1.5515202792204068e-14,1.9678907990526847e-10,3.6749871472845944e-11,6.911584036797284e-13,2.2634116278482463e-17
