Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14),C#C(26),C2H2(30),C4H7(28),C4H7(40),C4H7(32),C4H7(44),C4H6(41),C4H6(88),C4H6(42),C4H6(69)
1.4166711897778023e-06,0.1123967873102654,0.0,0.0,0.0,0.0,0.9985876248948542,0.00032274700026409015,5.747457049194842e-05,0.00010685675724078141,3.731643143653466e-05,0.001139995300360184,0.001096849155469531,7.91443854462332e-10,3.921715960698723e-09,9.824113632777208e-08,6.514858425456927e-14,9.266938945645374e-14,3.7272951454729347e-16,9.90662462845672e-16,7.187853627289682e-13,1.904294148506572e-12,3.0672534426206993e-15,1.4982257917925808e-18,9.049477264624075e-15
1.435597695803875e-06,0.11240155111838605,0.0,0.0,0.0,0.0,0.9985436347252988,0.0003253764434538926,5.862429976209909e-05,0.00010956689639727058,3.806415632956372e-05,0.001180158833581214,0.001135872677354847,8.260096004133561e-10,4.134245237225917e-09,1.0509206016008713e-07,6.969179316479585e-14,1.0121289058681971e-13,4.0709270063958134e-16,1.0818782927205494e-15,7.893316708960191e-13,2.116062920632803e-12,3.4083849376141157e-15,1.6649967276142942e-18,1.0112654066100844e-14
1.4734507078560202e-06,0.11241133676067004,0.0,0.0,0.0,0.0,0.9984533118630351,0.00033051533212833105,6.092731275996049e-05,0.00011507462849886075,3.9560858122199323e-05,0.0012628399992213185,0.0012162335102059165,8.978488442074451e-10,4.58301223443436e-09,1.199074309752145e-07,7.95166505779544e-14,1.2024451511240443e-13,4.83640623507589e-16,1.2850400588589134e-15,9.477246403782515e-13,2.6007823798783662e-12,4.189214761322531e-15,2.046779520205023e-18,1.256752883043912e-14
1.5075184187029508e-06,0.11242043792771056,0.0,0.0,0.0,0.0,0.9983693522632167,0.0003350051507078148,6.300249023727229e-05,0.00012013009564180753,4.0908217787650336e-05,0.0013399365672347727,0.001291196324366137,9.65607030362519e-10,5.014632355211755e-09,1.3458422602909826e-07,8.924961544246562e-14,1.3978823460419867e-13,5.622482672553041e-16,1.4936286385157515e-15,1.1119422189569538e-12,3.115401118489872e-12,5.018222862631409e-15,2.4521897479687975e-18,1.5201854359881205e-14
1.5415861295498815e-06,0.11242981740995363,0.0,0.0,0.0,0.0,0.9982828677579514,0.0003393687363532114,6.507829806595412e-05,0.00012527755012788636,4.225470702222997e-05,0.001419573145906901,0.0013686566608315737,1.0363181167263828e-09,5.47326872070005e-09,1.5061658542245258e-07,9.988153160223769e-14,1.6185135342798664e-13,6.509892981101242e-16,1.7290652868766658e-15,1.2989670899595787e-12,3.714697005975697e-12,5.983653491699291e-15,2.924392744838178e-18,1.8300425201237067e-14
1.5756538403968121e-06,0.11243947468433216,0.0,0.0,0.0,0.0,0.998193863997407,0.00034360790524840364,6.715314429562817e-05,0.00013051568039037836,4.3599224212170505e-05,0.0015017453416204495,0.0014486107024093353,1.1099903185348412e-09,5.9596060593823675e-09,1.6808687610479067e-07,1.1146702156081228e-13,1.8666982365744078e-13,7.508127494783301e-16,1.9938593933349167e-15,1.5111522318509055e-12,4.409756389533691e-12,7.1033698608757004e-15,3.472148621430498e-18,2.1929600716367772e-14
1.6097215512437428e-06,0.11244940900169623,0.0,0.0,0.0,0.0,0.9981023486381314,0.0003477245173159097,6.922548950603125e-05,0.00013584315342887463,4.494070502347899e-05,0.0015864466888520306,0.00153105258205386,1.1866274213109786e-09,6.474293713417521e-09,1.8707934769744192e-07,1.2406195635279657e-13,2.1449213687427684e-13,8.627180904980931e-16,2.2906532254826054e-15,1.7509990420596414e-12,5.212725913911034e-12,8.396943864106525e-15,4.105057666541712e-18,2.6162958389500327e-14
1.6437892620906734e-06,0.11245961939743589,0.0,0.0,0.0,0.0,0.9980083312706088,0.00035172047311394274,7.129384779696074e-05,0.0001412586158473718,4.6278123140929914e-05,0.0016736687227795267,0.0016159744548392386,1.266228889681849e-09,7.017944072590076e-09,2.0768001276937528e-07,1.3772337614772496e-13,2.455792018827286e-13,9.87754734189782e-16,2.62222058897041e-15,2.0211582917334874e-12,6.1368709073866364e-12,9.885750189168704e-15,4.83360692820939e-18,3.10818091154078e-14
1.6778569729376041e-06,0.1124701046978232,0.0,0.0,0.0,0.0,0.9979118233455448,0.0003555977106970826,7.33567876051503e-05,0.00014676069498577201,4.7610490880000005e-05,0.001763401053309998,0.0017033665712737236,1.3487899909881206e-09,7.591131214450462e-09,2.2997652264928742e-07,1.525094078936644e-13,2.8020416208064835e-13,1.1270213028973296e-15,2.9914648434593107e-15,2.3244304666938367e-12,7.196633350507127e-12,1.1593059759329592e-14,5.669216504386303e-18,3.67757247686129e-14
1.7119246837845348e-06,0.11248086352937572,0.0,0.0,0.0,0.0,0.9978128380991449,0.0003593582024548439,7.54129323548789e-05,0.0001523480001324095,4.893685967763624e-05,0.0018556314402530404,0.0017932173516895797,1.4343019256439734e-09,8.194389727206679e-09,2.540580395736161e-07,1.6847918053087767e-13,3.186521646399357e-13,1.2816646998993817e-15,3.4014164227790933e-15,2.663765480952478e-12,8.407689151573033e-12,1.3544132059407465e-14,6.62428532468637e-18,4.3343076263428276e-14
1.7459923946314654e-06,0.11249189432672495,0.0,0.0,0.0,0.0,0.9977113904775712,0.0003630039519375223,7.746096094215393e-05,0.00015801912381145395,5.025632046171895e-05,0.0019503458694546019,0.0018855134615272313,1.5227519685807142e-09,8.828213714962516e-09,2.8001510561371684e-07,1.8569273806947834e-13,3.612200739331465e-13,1.4528789567698537e-15,3.855229755482616e-15,3.0422617611801104e-12,9.787004487270457e-12,1.576630595693354e-14,7.712236233113977e-18,5.089158097462756e-14
1.780060105478396e-06,0.1125031953412681,0.0,0.0,0.0,0.0,0.9976074970608497,0.0003665369906828714,7.949960806045133e-05,0.00016377264313336372,5.156800390386645e-05,0.0020475286296108954,0.0019802398872424006,1.6141236233892479e-09,9.493055997181558e-09,3.079395091111018e-07,2.0421095101445628e-13,4.082161279539728e-13,1.6419038514525949e-15,4.356179570625533e-15,3.4631647164042726e-12,1.1352890929667928e-11,1.8289088569067877e-14,8.947560150840357e-18,5.953885762132014e-14
1.8141278163253267e-06,0.11251476464955935,0.0,0.0,0.0,0.0,0.9975011759864583,0.0003699593750551196,8.152766437328906e-05,0.0001696071211988056,5.287108055934028e-05,0.0021471623895211933,0.002077380012601817,1.708396779552988e-09,1.018932749830788e-08,3.379241492502094e-07,2.2409542655551908e-13,4.599595502861587e-13,1.8500233475445113e-15,4.907656757849332e-15,3.929864599788031e-12,1.3125059097679166e-11,2.1144241752936235e-14,1.0345859111693916e-17,6.941298693618903e-14
1.8481955271722574e-06,0.11252660016184987,0.0,0.0,0.0,0.0,0.9973924468728186,0.0003732731831073226,8.35439765396043e-05,0.0001755211085465154,5.4164760898805353e-05,0.0022492282755519296,0.0021769156951465534,1.8055478756599346e-09,1.0917396813994124e-08,3.700628994003644e-07,2.4540841794063836e-13,5.167801156876052e-13,2.0785638470117023e-15,5.5131637271446785e-15,4.445893775270051e-12,1.512467058707557e-11,2.4365865823039072e-14,1.1923887975382478e-17,8.065307640837412e-14
1.882263238019188e-06,0.11253869963054831,0.0,0.0,0.0,0.0,0.9972813307428863,0.0003764805114766686,8.55474470976141e-05,0.00018151314463681287,5.5448295235833944e-05,0.0023537059491101067,0.002278827342627095,1.905550073442794e-09,1.1677589951630267e-08,4.0445046977896486e-07,2.6821273339939786e-13,5.790176654595965e-13,2.328892240935781e-15,6.1763092169019126e-15,5.014923406674858e-12,1.737438795265627e-11,2.7990480130859965e-14,1.3699594638850207e-17,9.340982748800867e-14
1.916330948866119e-06,0.11255106065867625,0.0,0.0,0.0,0.0,0.9971678499480335,0.0003795834723220731,8.753703421375856e-05,0.00018758175936239865,5.672097355457837e-05,0.0024605736839265055,0.0023830939892170383,2.0083734320737517e-09,1.2470190244883743e-08,4.411822699823956e-07,2.9257164497856745e-13,6.47021585202725e-13,2.6024138089723853e-15,6.900802739228129e-15,5.640759588075363e-12,1.989842252311821e-11,3.205710015271381e-14,1.5692158571333693e-17,1.0784610358683064e-13
1.9503986597130496e-06,0.11256368070825738,0.0,0.0,0.0,0.0,0.9970520280924071,0.0003825841903129688,8.951175130351974e-05,0.00019372547457818348,5.7982125242692886e-05,0.002569808442952637,0.002489693371315374,2.113985083082566e-09,1.3295438433054414e-08,4.803542719285182e-07,3.1854879765055397e-13,7.211502483712641e-13,2.9005699812452537e-15,7.690448657520607e-15,6.3273389422161006e-12,2.272257984184293e-11,3.6607310752470644e-14,1.7922027508486383e-17,1.2413749718693078e-13
1.9844663705599803e-06,0.11257655710864241,0.0,0.0,0.0,0.0,0.9969338899579485,0.0003854847996777098,9.147066653136487e-05,0.00019994280564206363,5.923111873495392e-05,0.0026813859546819785,0.0025986020027539197,2.2223494142212304e-09,1.4153532894469398e-08,5.220628737409694e-07,3.4620811904637256e-13,8.0177041975429e-13,3.224835939062791e-15,8.549139805529856e-15,7.078723719794322e-12,2.5874302542256963e-11,4.168533531078739e-14,2.0410952152916267e-17,1.4247289436610804e-13
2.018534081406911e-06,0.11258968706473972,0.0,0.0,0.0,0.0,0.9968134614302425,0.00038828744131928625,9.341290219732895e-05,0.00020623226295905637,6.0467361072911786e-05,0.0027952807887190274,0.002709795249239272,2.3334282519055885e-09,1.5044630028099965e-08,5.664047650678598e-07,3.756137301398129e-13,8.892566290080598e-13,3.576718095174112e-15,9.480850836736958e-15,7.899096428413373e-12,2.9382710480967134e-11,4.7338100435642495e-14,2.318201873979062e-17,1.630550350924206e-13
2.0526017922538416e-06,0.11260306766513961,0.0,0.0,0.0,0.0,0.9966907694253492,0.0003909942600052746,9.533763401776637e-05,0.00021259235352172164,6.169029738599369e-05,0.002911466430433213,0.0028232474018718102,2.447181038963713e-09,1.5968844776772155e-08,6.134767942936138e-07,4.0682985718701213e-13,9.839905234886183e-13,3.95775149076572e-15,1.048963135741985e-14,8.792754023878521e-12,3.327863797118886e-11,5.361529600018617e-14,2.6259679341282562e-17,1.8610106769044307e-13
2.0866695031007722e-06,0.1126166958901116,0.0,0.0,0.0,0.0,0.9965658418177632,0.0003936074016382388,9.724409030773108e-05,0.00021902158244025584,6.289941029965604e-05,0.003029915354546371,0.0029389317495955706,2.5635650192815045e-09,1.692625128144743e-08,6.633758380745693e-07,4.3992074520701123e-13,1.0863601945220787e-12,4.369497085625444e-15,1.1579598722905803e-14,9.764101704705675e-12,3.75946679802196e-11,6.05694302883466e-14,2.9669779800259685e-17,2.118430959311179e-13
2.120737213947703e-06,0.11263056861946405,0.0,0.0,0.0,0.0,0.9964387073696339,0.0003961290106121932,9.913155107256608e-05,0.00022551845445603651,6.40942192762239e-05,0.003150599097512556,0.003056820650442593,2.68253542070163e-09,1.7916883656436846e-08,7.161986735996521e-07,4.749505732694499e-13,1.196759481854402e-12,4.8135389605384795e-15,1.2754930661479605e-14,1.0817646347314456e-11,4.2365163169960423e-11,6.825588005296373e-14,3.343958519549245e-17,2.4052871724734423e-13
2.1548049247946336e-06,0.11264468264025079,0.0,0.0,0.0,0.0,0.9963093956613702,0.0003985612272601133,0.00010099934701638412,0.00023208147543280313,6.527427989401533e-05,0.00327348832855922,0.0031768856014454823,2.8040456283077694e-09,1.8940736877348606e-08,7.720418539456146e-07,5.119833718344138e-13,1.3155872693631903e-12,5.291481484534096e-15,1.4019857826185448e-14,1.1957989618046691e-11,4.76262936764369e-11,7.673293531852184e-14,3.7597802753945805e-17,2.724215506352805e-13
2.188872635641564e-06,0.11265903465431301,0.0,0.0,0.0,0.0,0.9961779370237415,0.0004009061853968172,0.00010284685847504078,0.0002387091538201088,6.64391830703609e-05,0.0033985529192700416,0.0032990973071027737,2.9280473621384814e-09,1.9997767772664924e-08,8.310015868651514e-07,5.510829423688006e-13,1.4432467696954328e-12,5.804946437597907e-15,1.5378656144676805e-14,1.3189820806370016e-11,5.341606154697285e-11,8.606183879739018e-14,4.2174602143539506e-17,3.078017528692719e-13
2.222940346488495e-06,0.11267362128564551,0.0,0.0,0.0,0.0,0.9960443624715757,0.0004031660099609043,0.00010467351428104399,0.0002454000020841524,6.758855423409777e-05,0.0035257620116013666,0.0034234257462930737,3.054490854205355e-09,2.1087896108519145e-08,8.931736173142029e-07,5.923127794423614e-13,1.5801447966946769e-12,6.3555700842693405e-15,1.6835639104992275e-14,1.451790942258476e-11,5.97743217722003e-11,9.63068198181641e-14,4.720163309426904e-17,3.4696652173744194e-13
2.2570080573354255e-06,0.11268843908757617,0.0,0.0,0.0,0.0,0.9959087036391444,0.00040534281475881667,0.00010647879056773067,0.00025215253810157166,6.872205245299007e-05,0.003655084084235584,0.0035498402375449462,3.1833250117702036e-09,2.221100575693244e-08,9.586531139910117e-07,6.357359954841471e-13,1.7266910383465747e-12,6.945000249316986e-15,1.839515009706438e-14,1.594709759713377e-11,6.67427998657483e-11,1.0753512268985765e-13,5.2712040307921396e-17,3.902305850882218e-13
2.291075768182356e-06,0.11270348454975185,0.0,0.0,0.0,0.0,0.995770992717316,0.00040743870031346513,0.00010826220951989646,0.0002589652865122238,6.98393695213911e-05,0.00378648701718553,0.0036783095025800343,3.3144975819084348e-09,2.3366945938573766e-08,1.0275345601266368e-06,6.814152483583371e-13,1.8832973332371307e-12,7.574893407551832e-15,2.0061554671510152e-14,1.7482292323625518e-11,7.436510596526427e-11,1.1981702945948117e-13,5.874047563301534e-17,4.3792667456078707e-13
2.325143479029287e-06,0.11271875410492044,0.0,0.0,0.0,0.0,0.9956312623925424,0.00040945575181930904,0.00011002333807785584,0.0002658367800274203,7.094022901335222e-05,0.0039199381545744,0.0038088017280569816,3.4479553176470963e-09,2.4555532530725647e-08,1.099911648735939e-06,7.294126718980814e-13,2.0503769459423643e-12,8.246911769342156e-15,2.1839232849933587e-14,1.9128457590469578e-11,8.26867454478649e-11,1.3322587705174512e-13,6.532310749683756e-17,4.904059829591662e-13
2.3592111898762175e-06,0.11273424413550497,0.0,0.0,0.0,0.0,0.9954895457877414,0.00041139603720525186,0.0001117617866016822,0.0002727655606905076,7.202438530623561e-05,0.004055404365525969,0.003941284625453647,3.583644127484401e-09,2.5776549430948895e-08,1.1758771825077101e-06,7.797898095158276e-13,2.2283438501548754e-12,8.962720397235981e-15,2.3732571611665496e-14,2.089060643860993e-11,9.175512606716795e-11,1.478380688021882e-13,7.249762759756742e-17,5.480386043219279e-13
2.393278900723148e-06,0.1127499509799636,0.0,0.0,0.0,0.0,0.995345876405124,0.0004132616053061602,0.00011347720750214616,0.00027975018108711226,7.309162257969444e-05,0.004192852103109866,0.004075725489034842,3.7215092221628984e-09,2.7029749967576595e-08,1.255522978482071e-06,8.326075509883542e-13,2.4176120269146333e-12,9.723984383346093e-15,2.5745957381078556e-14,2.277379298251971e-11,1.0161956163605581e-10,1.6373308042265822e-13,8.030325487295501e-17,6.112139558316327e-13
2.427346611570079e-06,0.11276587093892973,0.0,0.0,0.0,0.0,0.9952002880710039,0.0004150544841433256,0.00011516929384460964,0.00028678920550277996,7.414175379468363e-05,0.0043322474612963536,0.004212091251862211,3.861495266143111e-09,2.8314858348661532e-08,1.3389397776337509e-06,8.879260724952247e-13,2.61859477314081e-12,1.0532366068170428e-14,2.788376867138199e-14,2.478310443589106e-11,1.1233127229786425e-10,1.8099346046782835e-13,8.878073677656644e-17,6.803411808007624e-13
2.4614143224170095e-06,0.1127820002811308,0.0,0.0,0.0,0.0,0.9950528148826263,0.00041677667931375536,0.00011683777793183982,0.0002938812110261299,7.517461965696725e-05,0.004473556229884369,0.004350348539811821,4.0035465112976e-09,2.9631571141066557e-08,1.4262171594521723e-06,9.458047799709132e-13,2.831704024012634e-12,1.1389522315098389e-14,3.0150369031024195e-14,2.692365317790978e-11,1.2394338144157144e-10,1.9970482539211017e-13,9.797234790283653e-17,7.558495320657305e-13
2.49548203326394e-06,0.11279833524908174,0.0,0.0,0.0,0.0,0.9949034911570309,0.000418430172487712,0.00011848242987141493,0.0003010247885960199,7.61900875693734e-05,0.0046167439473752655,0.004490463723573528,4.147606922843749e-09,3.097955877165822e-08,1.5174434615826681e-06,1.0063022558132627e-12,3.0573496984518365e-12,1.2297101877847523e-14,3.2550100033657134e-14,2.9200568891541686e-11,1.3651090932912232e-10,2.1995584930683222e-13,1.0792188601222123e-16,8.381887352142482e-13
2.529549744110871e-06,0.11281487206455172,0.0,0.0,0.0,0.0,0.9947523513819724,0.0004200169200135222,0.00012010305613309879,0.00030821854399157566,7.718805057681621e-05,0.004761775951773075,0.004632402968614226,4.293620313394342e-09,3.235846704313312e-08,1.6127057045676768e-06,1.0694762089740896e-12,3.295939064944881e-12,1.3256742849718204e-14,3.508727449677527e-14,3.161899080861638e-11,1.5009076351849622e-10,2.41838248572305e-13,1.186746655198865e-16,9.27829331162225e-13
2.5636174549578015e-06,0.112831606933804,0.0,0.0,0.0,0.0,0.9945994301688984,0.00042153885162834337,0.00012169949810125073,0.0003154610987642709,7.816842630787346e-05,0.004908617429299945,0.004776132283094745,4.4415304602169124e-09,3.376791865745705e-08,1.712089521702788e-06,1.135383428441759e-12,3.5478761265925055e-12,1.4270070190159966e-14,3.776617014241146e-14,3.41840600936829e-11,1.6474172617753324e-10,2.654467613776901e-13,1.3027750852044273e-16,1.0252629976873524e-12
2.597685165804732e-06,0.11284853605260813,0.0,0.0,0.0,0.0,0.9944447622079896,0.00042299786927321416,0.0001232716306270193,0.0003227510911115669,7.913115591647698e-05,0.0050572334610229815,0.004921617563737345,4.591281208828211e-09,3.5207514740207134e-08,1.8156790940001292e-06,1.2040797401107328e-12,3.813561033986583e-12,1.5338693363275697e-14,4.059102331092123e-14,3.690091239207802e-11,1.8052443839209274e-10,2.9087912247574867e-13,1.4277873342821028e-16,1.1310028496159137e-12
2.6317528766516628e-06,0.11286565561102489,0.0,0.0,0.0,0.0,0.994288382225255,0.00042439584601038695,0.00012481936058475267,0.00033008717669191095,8.00762030270349e-05,0.005207589067395427,0.005068824639647458,4.7428165876755334e-09,3.667683635953401e-08,1.9235570902306522e-06,1.2756199670192942e-12,4.0933895260862924e-12,1.6464204088959548e-14,4.356602292330293e-14,3.97746705688064e-11,1.9750138158342174e-10,3.1823603325749747e-13,1.562281413213741e-16,1.2455837174444361e-12
2.6658205874985934e-06,0.11288296179796682,0.0,0.0,0.0,0.0,0.9941303249416679,0.00042573462504071595,0.0001263426254367444,0.0003374680293811766,8.100355268606552e-05,0.005359649250721878,0.005217719314099665,4.896080909490392e-09,3.817544603398305e-08,2.0358046119973766e-06,1.3500578929236288e-12,4.387752394927626e-12,1.764817418986494e-14,4.669530504222562e-14,4.2810437664398414e-11,2.1573685615899488e-10,3.4762112736676783e-13,1.7067700008584347e-16,1.3695624042603494e-12
