Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14),C#C(26),C2H2(30),C4H7(28),C4H7(40),C4H7(32)
0.00012016204186749469,0.1592937426356381,0.0,0.0,0.0,0.0,0.5845326690236885,0.0003739851474706828,0.000302316396254281,0.023009208885828317,8.720305589913286e-05,0.38816731171457564,0.40737788494282223,2.2101279948255425e-07,7.895830073751749e-06,0.01529760068002956,1.0144802266199528e-08,1.31987320415038e-07,5.30872247862205e-10,1.3191710974037094e-09
0.00012206668474006759,0.15975196693582716,0.0,0.0,0.0,0.0,0.5806472227445046,0.00037280634111207706,0.00030251997765855444,0.023300587290730087,8.69938190694411e-05,0.3915645989948048,0.41131534221612776,2.2160694748992862e-07,8.002510384176578e-06,0.015640343270553518,1.0372096472567539e-08,1.345656056974013e-07,5.412424872289312e-10,1.3449797411567948e-09
0.0001237808633253832,0.1601600988421045,0.0,0.0,0.0,0.0,0.5771900016773702,0.0003717498503031908,0.00030268824056469226,0.023561309892134615,8.680744804491214e-05,0.3945823774132291,0.4148217670776661,2.2211458361288966e-07,8.097908555284635e-06,0.015949683543220156,1.0577239497519019e-08,1.3687966928232332e-07,5.505499884003167e-10,1.3681441666976886e-09
0.0001254950419106988,0.16056425808287209,0.0,0.0,0.0,0.0,0.5737696863652433,0.0003706975889206426,0.00030284275814859083,0.02382060934531026,8.662286403517389e-05,0.3975631800683157,0.4182935067586488,2.22597352381802e-07,8.192727926274474e-06,0.016259817657306445,1.0782908968802717e-08,1.3918742541705083e-07,5.598321200873775e-10,1.3912460478307142e-09
0.0001272092204960144,0.1609645126766175,0.0,0.0,0.0,0.0,0.5703856331302158,0.00036964958150456146,0.0003029839279970434,0.024078499784198036,8.644001877080021e-05,0.4005076732947015,0.42173116047999465,2.2305600165602086e-07,8.286971318807522e-06,0.016570715475791784,1.0989084900659391e-08,1.4148864728852266e-07,5.690879700148758e-10,1.414283099184393e-09
0.00012892339908133002,0.16136092888665327,0.0,0.0,0.0,0.0,0.5670372152627999,0.0003686058496310068,0.00030311213417849716,0.024334995102331867,8.625886520255402e-05,0.40341650573179005,0.4251353116041621,2.2349125312105625e-07,8.380641835900879e-06,0.01688234772341839,1.1195747878819123e-08,1.4378311451991542e-07,5.783166517951246e-10,1.4372531017751841e-09
0.00013063757766664563,0.16175357126988188,0.0,0.0,0.0,0.0,0.5637238223782904,0.00036756641158114633,0.0003032277465891212,0.02459010895978325,8.607935863519538e-05,0.4062903089959189,0.42850652824081226,2.239038020990234e-07,8.473742390131737e-06,0.017194685955971283,1.1402879040128924e-08,1.460706167960284e-07,5.875173195097404e-10,1.4601539371624627e-09
0.00013235175625196123,0.1621425026615116,0.0,0.0,0.0,0.0,0.5604448599098347,0.0003665312840864639,0.00030333112270901504,0.024843854787902103,8.590145653767079e-05,0.40912969820970085,0.4318453637197985,2.2429432182461107e-07,8.566275941553555e-06,0.01750770253261637,1.1610460054208263e-08,1.4835095760653918e-07,5.966891827654626e-10,1.4829836244188919e-09
0.00013406593483727684,0.16252778428194814,0.0,0.0,0.0,0.0,0.5571997484756239,0.0003655004818542459,0.0003034226084708668,0.025096245796201472,8.572511733744751e-05,0.41193527266037466,0.4351523571877761,2.2466346480511246e-07,8.658245711180097e-06,0.017821370586074036,1.1818473103669452e-08,1.506239520821897e-07,6.058314979911995e-10,1.505740299581946e-09
0.00013578011342259245,0.1629094759276104,0.0,0.0,0.0,0.0,0.5539879233482536,0.000364474016718973,0.0003035025374027062,0.02534729497869956,8.555030187099286e-05,0.4147076163546823,0.4384280341068412,2.250118566909392e-07,8.749654553822814e-06,0.01813566399715025,1.2026900867227649e-08,1.5288941567801812e-07,6.149435229203357e-10,1.5284221038799048e-09
0.00013749429200790806,0.1632876357245625,0.0,0.0,0.0,0.0,0.5508088339967657,0.00036345189915057207,0.0003035712323854486,0.025597015118339284,8.537697249934157e-05,0.41744729849668577,0.44167290668195597,2.2534010274178797e-07,8.84050559994073e-06,0.018450557369491843,1.2235726502959187e-08,1.5514717122227912e-07,6.240245449421212e-10,1.5510272529252321e-09
0.00013920847059322366,0.16366232047104645,0.0,0.0,0.0,0.0,0.5476619434573109,0.0003624341374764854,0.00030362900563234976,0.02584541879400741,8.520509239196961e-05,0.4201548741427247,0.4448874744553128,2.2564879718690294e-07,8.930802117014046e-06,0.018766026000935306,1.2444933629301403e-08,1.5739707615030827e-07,6.330739906406388e-10,1.5735543025500923e-09
0.00014039086544798552,0.16391877185652817,0.0,0.0,0.0,0.0,0.5455097926499782,0.00036173465451448,0.00030366264903841395,0.026016000317281962,8.508736050937246e-05,0.42200406018510334,0.44708739188811464,2.2585062681388042e-07,8.992764602915219e-06,0.018983950554623878,1.2589453131724866e-08,1.5894433726351902e-07,6.392973004575105e-10,1.5890464595513022e-09
0.00014157326030274738,0.16417361402716427,0.0,0.0,0.0,0.0,0.5433725439023342,0.00036103724893478173,0.00030369133603656633,0.02618596538487583,8.497029058373615e-05,0.42383840204008627,0.44927327925300753,2.26043602296823e-07,9.054465669215382e-06,0.01920212966395197,1.2734141446056626e-08,1.6048773076531685e-07,6.455050541773514e-10,1.6045001260589004e-09
0.00014275565515750924,0.16442686448136726,0.0,0.0,0.0,0.0,0.5412500316891089,0.0003603419221094257,0.00030371516088549506,0.026355317961827163,8.485387174673648e-05,0.4256580707141323,0.4514452905083504,2.2622790349890892e-07,9.115906391894337e-06,0.019420555769004134,1.2878993558839898e-08,1.620272182653602e-07,6.516970973885576e-10,1.619914911779725e-09
0.0001439380500122711,0.16467854043456423,0.0,0.0,0.0,0.0,0.5391420932370191,0.00035964867503626214,0.00030373421565543996,0.026524061970559655,8.473809353891918e-05,0.42746323434436095,0.4536035770453058,2.2640370302695452e-07,9.177087771306386e-06,0.01963922145100207,1.3024004550214927e-08,1.635627536538108e-07,6.578732446306943e-10,1.6352903517221513e-09
0.0001450022053815568,0.16490371658992947,0.0,0.0,0.0,0.0,0.5372572768418664,0.0003590265314183888,0.00030374736097986275,0.0266754144605716,8.463443243202281e-05,0.4290756164934691,0.4555344233874492,2.2655479230878278e-07,9.231930121908786e-06,0.019836219383076992,1.3154646291398861e-08,1.6494131594071206e-07,6.634180231688262e-10,1.6490941998475153e-09
0.00014606636075084248,0.1651276432571787,0.0,0.0,0.0,0.0,0.5353840206331191,0.0003584060732197935,0.0003037567797503332,0.02682627995415641,8.453127465594779e-05,0.43067650211856523,0.45745438015064377,2.2669925323990943e-07,9.286563998954856e-06,0.02003340025973692,1.3285409354682628e-08,1.6631661101985918e-07,6.689496605209553e-10,1.662865511832604e-09
0.00014713051612012817,0.16535033241474784,0.0,0.0,0.0,0.0,0.533522211427849,0.00035778730051777325,0.00030376253497042225,0.02697666122493338,8.442861311292566e-05,0.43226600807938287,0.45936355258898565,2.2683720384757428e-07,9.340990151782751e-06,0.0202307589534637,1.3416290339685554e-08,1.6768860844781067e-07,6.744680342391473e-10,1.6766039805658006e-09
0.00014819467148941386,0.16557179585215837,0.0,0.0,0.0,0.0,0.5316717376936743,0.00035717021319451415,0.0003037646884139086,0.02712656102033798,8.432644086462003e-05,0.4338442495148707,0.4612620444174966,2.2696876019290524e-07,9.395209333953596e-06,0.02042829042139141,1.35472859021652e-08,1.690572794863883e-07,6.799730287342453e-10,1.6903093159425807e-09
0.00014925882685869955,0.16579204519273147,0.0,0.0,0.0,0.0,0.5298324895167459,0.0003565548109436436,0.00030376330064764927,0.027275982061992717,8.422475113243712e-05,0.43541133987660413,0.46314995784214835,2.2709403605588158e-07,9.44922229986611e-06,0.020625989703702784,1.3678392752953929e-08,1.704225967168503e-07,6.854645337240764e-10,1.7039812409353873e-09
0.0001513871375972709,0.16622894725700676,0.0,0.0,0.0,0.0,0.5261872380144654,0.0003553290595388511,0.0003037501379435056,0.027573398644485103,8.402279287172614e-05,0.43851251301694694,0.4668944509997812,2.2732619031912208e-07,9.556632601894977e-06,0.021021872274428133,1.394092742952597e-08,1.731430642568866e-07,6.964066508654629e-10,1.7312237938741565e-09
0.00015351544833584226,0.1666611282874081,0.0,0.0,0.0,0.0,0.5225856087757808,0.00035411004035029974,0.00030372350839118103,0.027868932243241464,8.382268710905577e-05,0.44157040262339187,0.47059782065792993,2.2753453299457913e-07,9.663227098083727e-06,0.021418368587009216,1.4203869117060217e-08,1.7584980920565047e-07,7.072935737438203e-10,1.7583295992807052e-09
0.0001556437590744136,0.1670886754305428,0.0,0.0,0.0,0.0,0.519026777615865,0.00035289774486347333,0.00030368385603442337,0.028162603738861435,8.362438489013204e-05,0.4445858588418885,0.47426083308192357,2.277198970636875e-07,9.769011829419306e-06,0.02181544179335177,1.446719337926143e-08,1.7854264362023698e-07,7.181245464253751e-10,1.7852967569244818e-09
0.00015777206981298496,0.16751167355474178,0.0,0.0,0.0,0.0,0.5155099433320842,0.00035169216219502604,0.00030363160829124003,0.02845443363338826,8.342783940771434e-05,0.4475597078624937,0.4778842331227128,2.2788308367800454e-07,9.873992834440399e-06,0.022213056226172492,1.47308765629046e-08,1.8122139286385444e-07,7.288988664954822e-10,1.8121235002725815e-09
0.00015990038055155632,0.16793020501327433,0.0,0.0,0.0,0.0,0.5120343267984517,0.00035049327924305837,0.0003035671767365635,0.028744442061236622,8.323300587856603e-05,0.4504927528647008,0.48146874506497594,2.2802486361594612e-07,9.9781761446178e-06,0.022611177352897506,1.4994895767262123e-08,1.8388589491223299e-07,7.396158822688986e-10,1.8388081895397358e-09
0.00016202869129012767,0.16834435000159842,0.0,0.0,0.0,0.0,0.5085991701368627,0.00034930108082914237,0.0003034909578114919,0.029032648799294656,8.303984142815753e-05,0.45338577488267967,0.4850150734031087,2.2814597862563575e-07,1.008156778124229e-05,0.02300977173335828,1.5259228816049274e-08,1.8653599975607415e-07,7.502749903863483e-10,1.8653493056960908e-09
0.00016628531276727037,0.16915979058311198,0.0,0.0,0.0,0.0,0.5018473067315276,0.0003469366674774553,0.0003033046718948114,0.029603734580722147,8.265835717196107e-05,0.45905476799646555,0.49199590243454583,2.2832904335091847e-07,1.0286000054882447e-05,0.02380825172986714,1.5788751213468195e-08,1.9179247443274336e-07,7.714172980297508e-10,1.9179953118974508e-09
0.00017054193424441308,0.16995859470777117,0.0,0.0,0.0,0.0,0.4952486861046734,0.00034459876485087,0.00030307564454288774,0.030167842400569637,8.228307797877707e-05,0.4645725227917237,0.49883198745498686,2.2843767890712307e-07,1.0487337524430368e-05,0.024608249058608686,1.6319279849707492e-08,1.9698983590409772e-07,7.92321843741787e-10,1.970051568851942e-09
0.00017479855572155578,0.1707413318728042,0.0,0.0,0.0,0.0,0.4887979341609684,0.0003422871911764404,0.0003028065679986644,0.03072511854851389,8.191371972091631e-05,0.46994456965867565,0.5055283230832821,2.284768980071186e-07,1.0685627738073763e-05,0.025409531625253154,1.6850660808379943e-08,2.0212726152083602e-07,8.129853187069875e-10,2.0215097185151715e-09
0.0001790551771986985,0.17150854095811047,0.0,0.0,0.0,0.0,0.48248994932877814,0.0003400017436604113,0.0003024999498705032,0.031275704442918995,8.155002025836508e-05,0.47517615508539107,0.5120896503876756,2.2845135782713123e-07,1.0880917856262907e-05,0.026211881345348527,1.7382749463931933e-08,2.0720407205810998e-07,8.334049909839494e-10,2.072362845048991e-09
0.0001833117986758412,0.17226073622984434,0.0,0.0,0.0,0.0,0.4763198839872804,0.0003377422015882898,0.0003021581284240138,0.031819736873987294,8.119173728910684e-05,0.480272261054718,0.5185204742449369,2.2836538902040587e-07,1.107325460580977e-05,0.027015093181885354,1.7915409843391923e-08,2.1221971871930034e-07,8.535786532326263e-10,2.1226053445292323e-09
0.0001875684201529839,0.1729984055789263,0.0,0.0,0.0,0.0,0.4702831273831663,0.0003355083291359762,0.000301783286613594,0.032357348231377266,8.083864638242298e-05,0.48523762288635564,0.5248250793005703,2.2822302274535907e-07,1.1262684240450364e-05,0.02781897425730245,1.844851403748546e-08,2.171737710687643e-07,8.735045741780819e-10,2.1722328035695723e-09
0.0001918250416301266,0.1737220141454655,0.0,0.0,0.0,0.0,0.46437528993799565,0.0003332998776665764,0.0003013774645924379,0.03288866671703376,8.049053933682646e-05,0.49007674562716064,0.5310075446243081,2.2802801443959867e-07,1.1449252486777393e-05,0.028623343035792583,1.8981941658370475e-08,2.2206590596375398e-07,8.931814540930477e-10,2.2212418885624896e-09
0.0001960816631072693,0.1744320051412479,0.0,0.0,0.0,0.0,0.45859218891730974,0.00033111658771531045,0.00030094257098407887,0.03341381654311882,8.014722259489147e-05,0.4947939190197307,0.5370717570882759,2.2778386562581966e-07,1.1633004541464913e-05,0.029428028574365883,1.951557934297016e-08,2.2689589800839677e-07,9.12608386402444e-10,2.269630249383646e-09
0.00020033828458441202,0.17512880135210965,0.0,0.0,0.0,0.0,0.45292983533148873,0.00032895819078357683,0.0003004803929929338,0.033932918116248996,7.980851593213623e-05,0.49939323118490053,0.5430214235901348,2.2749384369056103e-07,1.1813985001107712e-05,0.030232869836431867,2.0049320297765948e-08,2.3166361017940197e-07,9.317848199786023e-10,2.3173964256452947e-09
0.00020459490606155472,0.17581280644484287,0.0,0.0,0.0,0.0,0.447384421902671,0.0003268244110395263,0.00029999260574254186,0.03444608820975579,7.947425120657277e-05,0.5038785811909287,0.5488600822765352,2.2716099985973868e-07,1.199223790129472e-05,0.031037715059323283,2.058306387936264e-08,2.3636898575269244e-07,9.507105266690008e-10,2.3645397654223326e-09
0.00020885152753869743,0.17648440611239083,0.0,0.0,0.0,0.0,0.4419523119530198,0.00032471496667662024,0.00029948078068629493,0.03495344012554206,7.914427137213668e-05,0.5082536906601661,0.5545911129036695,2.267881855673097e-07,1.2167806636604392e-05,0.03184242116941394,2.1116715206616156e-08,2.410120414218056e-07,9.693855736174705e-10,2.411060356008031e-09
0.00021310814901584013,0.177143969157367,0.0,0.0,0.0,0.0,0.4366300291484995,0.00032262957112860253,0.000298946393276475,0.03545508384600587,7.881842942622905e-05,0.5125221144820536,0.5602177463965949,2.2637806730853516e-07,1.2340734020897758e-05,0.03264685324103984,2.165018480181004e-08,2.45592859205855e-07,9.878102907168378e-10,2.456958943082507e-09
0.00021736477049298284,0.17779184847423632,0.0,0.0,0.0,0.0,0.4314142480248626,0.00032056793410583897,0.0002983908298223209,0.035951126176724246,7.849658763632038e-05,0.5166872507088651,0.5657430736765885,2.2593314034570397e-07,1.251106218153236e-05,0.033450883996146326,2.2183388258839864e-08,2.5011158207463946e-07,1.0059852530124703e-09,2.502236886006622e-09
0.00022162139197012554,0.17842838199960515,0.0,0.0,0.0,0.0,0.42630178524444456,0.0003185297626781142,0.00029781539398718657,0.036441670880354916,7.817861664847246e-05,0.5207523496879966,0.5711700538039567,2.2545574113501757e-07,1.2678832680864277e-05,0.034254393341090074,2.2716245936037447e-08,2.545684060223597e-07,1.0239112488216165e-09,2.546896079185249e-09
0.00022587801344726825,0.17905389354277618,0.0,0.0,0.0,0.0,0.4212895914837235,0.0003165147620154503,0.0002972213125439209,0.036926818802986525,7.786439496893759e-05,0.5247205225348724,0.5765015215314329,2.2494805879483159e-07,1.2844086351711718e-05,0.035057267937024225,2.3248682671266126e-08,2.589635780195695e-07,1.0415892714958477e-09,2.590938930159814e-09
0.00023013463492441096,0.17966869360977303,0.0,0.0,0.0,0.0,0.41637474391942675,0.00031452263620497344,0.00029660974081249314,0.03740666799307171,7.755380811777258e-05,0.5285947489805664,0.5817401942972841,2.244121454209115e-07,1.300686350421227e-05,0.03585940080065507,2.3780627517157352e-08,2.6329738696008064e-07,1.0590204830081955e-09,2.634368270416327e-09
0.00023439125640155366,0.18027308009321244,0.0,0.0,0.0,0.0,0.4115544392223944,0.0003125530887383642,0.00029598176730958817,0.03788131381404081,7.724674832976872e-05,0.5323778846883978,0.5868886787448783,2.238499258843547e-07,1.3167203634337204e-05,0.03666069093285474,2.4312013494820333e-08,2.6757016514455943e-07,1.0762062199203872e-09,2.6771873678228495e-09
0.00023864787787869637,0.18086733901489693,0.0,0.0,0.0,0.0,0.4068259870780552,0.0003106058233703978,0.0002953384185480411,0.03835084905012878,7.694311366764761e-05,0.5360726680206216,0.5919494767484841,2.2326320646551158e-07,1.332514583171106e-05,0.03746104297295859,2.484277736458477e-08,2.717822764520068e-07,1.0931479458068228e-09,2.719399811158788e-09
0.00024290449935583907,0.1814517450855718,0.0,0.0,0.0,0.0,0.40218680410864227,0.00030868054428844155,0.00029468066286144864,0.038815364007199274,7.664280809754145e-05,0.5396817263843278,0.5969249910660115,2.226536832758976e-07,1.3480728221429852e-05,0.03826036687685734,2.5372859412523554e-08,2.7593412400500945e-07,1.1098472820853177e-09,2.7610095823005816e-09
0.0002471611208329818,0.18202656240860116,0.0,0.0,0.0,0.0,0.39763440827271906,0.0003067769569726815,0.0002940094146624368,0.039274946607186584,7.63457403287592e-05,0.5432075820795155,0.6018175305431722,2.22022949242811e-07,1.3633988759504197e-05,0.03905857761672238,2.5902203251321585e-08,2.800261304902534e-07,1.1263059288633623e-09,2.8020208653829555e-09
0.0002509920801624102,0.18253590963372426,0.0,0.0,0.0,0.0,0.39360948106196914,0.0003050820323340321,0.00029339446978102267,0.039684424600234976,7.608107653764129e-05,0.5463117183010666,0.6061517090821424,2.214383928277153e-07,1.3769968409620001e-05,0.03977594907198104,2.637793746667718e-08,2.836581531931966e-07,1.1409144537944277e-09,2.838423085568916e-09
0.0002548230394918386,0.18303787432578855,0.0,0.0,0.0,0.0,0.3896512414700293,0.00030340422784973627,0.0002927698924658553,0.04009003766278118,7.581890571254401e-05,0.5493521245678452,0.61042203683064,2.2083889864750056e-07,1.3904123863081065e-05,0.0404922983449379,2.68529938085917e-08,2.8724242218936366e-07,1.1553309063534666e-09,2.8743476424471956e-09
0.0002582709028883242,0.18348347299613055,0.0,0.0,0.0,0.0,0.3861445044321295,0.0003019086668069423,0.00029220000634795797,0.04045183410089743,7.55850361828401e-05,0.5520353589718316,0.6142119858272946,2.2028738793945628e-07,1.4023325694874576e-05,0.04113609516482554,2.727993604720235e-08,2.9042773314322996e-07,1.168142691490535e-09,2.9062743015763886e-09
0.00026171876628480983,0.18392335329812606,0.0,0.0,0.0,0.0,0.3826893297243665,0.0003004266489386115,0.00029162317180602483,0.040810590578933444,7.5353099893485e-05,0.5546694599016253,0.6179525002889268,2.197252409346502e-07,1.4141089826206968e-05,0.04177898481720076,2.77062766859121e-08,2.9357492977578767e-07,1.1808011752695168e-09,2.9378196737545104e-09
0.00026516662968129544,0.18435763324665752,0.0,0.0,0.0,0.0,0.3792846091715439,0.0002989580225243799,0.0002910397659548909,0.041166348662716054,7.51230584973883e-05,0.557255549294968,0.6216446118736253,2.1915309925105945e-07,1.4257434928318486e-05,0.04242093243517365,2.8131992602287523e-08,2.966842907471776e-07,1.1933074785021346e-09,2.968986528678774e-09
0.00026861449307778105,0.18478642756925234,0.0,0.0,0.0,0.0,0.3759292675506711,0.0002975026366664059,0.0002904501493006173,0.041519149080160814,7.489487523354455e-05,0.5597947149809678,0.6252893217241501,2.1857157339711358e-07,1.4372379208736871e-05,0.04306190474393132,2.8557061729701813e-08,2.997561020101169e-07,1.2056627513319217e-09,2.9997777086077645e-09
0.00027206235647426666,0.18520984752276878,0.0,0.0,0.0,0.0,0.3726222613059649,0.0002960603417476715,0.0002898546668072408,0.04186903174493136,7.466851486719137e-05,0.5622880120211333,0.6288876016593039,2.1798124506509132e-07,1.4485940546462876e-05,0.04370186999143688,2.8981463011376978e-08,3.0279065634669924e-07,1.2178681713711337e-09,3.0301961248415793e-09
0.00027551021987075227,0.185628001231567,0.0,0.0,0.0,0.0,0.3693625773110978,0.0002946309896458965,0.0002892536486554118,0.042216035779338835,7.444394315761262e-05,0.5647364640002254,0.6324403953229145,2.1738266903791788e-07,1.4598136955585854e-05,0.04434079788254953,2.9405176356694694e-08,3.057882523847577e-07,1.2299249397444565e-09,3.0602447496490885e-09
0.0002789580832672379,0.18604099371620555,0.0,0.0,0.0,0.0,0.3661492316767299,0.0002932144331564456,0.0002886474106918246,0.042560199537054096,7.422112728228033e-05,0.5671410642700899,0.6359486192909252,2.167763728967087e-07,1.4708985866205868e-05,0.04497865951686789,2.982818259997633e-08,3.0874919273921787e-07,1.241834273613279e-09,3.0899265941190697e-09
0.0002824059466637235,0.1864489270365004,0.0,0.0,0.0,0.0,0.36298126869356107,0.0002918105265987204,0.0002880362556567316,0.04290156062354487,7.400003591409652e-05,0.5695027770526837,0.639413164049044,2.1616285900941836e-07,1.4818504285908212e-05,0.045615427330747055,3.025046346203068e-08,3.1167377881748794e-07,1.2535973852821266e-09,3.1192446589752446e-09
0.0002858538100602091,0.1868519003499929,0.0,0.0,0.0,0.0,0.3598577597320257,0.0002904191260102321,0.00028742047354167477,0.043240155916880706,7.378063832090724e-05,0.5718225385868194,0.6428348950146616,2.1554260858847547e-07,1.4926709661030718e-05,0.046251075039104333,3.067200151156179e-08,3.145623262947588e-07,1.2652155444426058e-09,3.148202089372436e-09
0.0002893016734566947,0.1872500101690008,0.0,0.0,0.0,0.0,0.3567778022100069,0.00028904008808555785,0.0002868003415055631,0.043576021588215545,7.356290500860419e-05,0.5741012582043892,0.6462146534959738,2.149160788944665e-07,1.5033618639008701e-05,0.04688557758311068,3.109278013047997e-08,3.1741515761833125e-07,1.2766900480248431e-09,3.1768020945058067e-09
0.00029240475051353176,0.18760422825138384,0.0,0.0,0.0,0.0,0.3540423512134792,0.0002878094071069197,0.00028623872367093613,0.04387599620550323,7.336834479634621e-05,0.5761177456462939,0.6492212262259685,2.1434719148053734e-07,1.5128741630901371e-05,0.047455630993927835,3.1470818468062505e-08,3.1995240906395666e-07,1.2868952433202838e-09,3.2022389001106296e-09
0.0002949460461846959,0.1878914877423033,0.0,0.0,0.0,0.0,0.35182743559272983,0.0002868088306770295,0.0002857764482258222,0.04412005578264988,7.320998072542217e-05,0.5777453792141386,0.6516590669464648,2.1387798336863972e-07,1.5205879802976154e-05,0.04792176490723515,3.17799412385657e-08,3.2200911788469387e-07,1.295167626105843e-09,3.222858470340828e-09
0.00029748734185586006,0.18817623650530546,0.0,0.0,0.0,0.0,0.34963495053977733,0.0002858147696575518,0.0002853121782686722,0.04436268252039694,7.30524812889666e-05,0.5793519531484833,0.6540752518428739,2.1340596556061993e-07,1.52823371163655e-05,0.048387243766684185,3.208862960159233e-08,3.240468803025763e-07,1.3033638036963772e-09,3.2432884175665325e-09
0.0003000286375270242,0.18845850959117522,0.0,0.0,0.0,0.0,0.3474645682912889,0.0002848271687945923,0.00028484600953511115,0.044603889968172335,7.289583612602802e-05,0.5809377968331508,0.6564700866471147,2.1293129179475673e-07,1.535811981727895e-05,0.04885205910224726,3.2396877940132886e-08,3.260658165738632e-07,1.3114842597801288e-09,3.263529941651169e-09
0.00030256993319818836,0.18873834146526572,0.0,0.0,0.0,0.0,0.34531596774546985,0.0002838459733769654,0.0002843780347241039,0.04484369148728935,7.274003489505508e-05,0.5825032327803866,0.658843870925646,2.1245411216753402e-07,1.5433234411845365e-05,0.04931620275048783,3.2704680840497696e-08,3.280660548656933e-07,1.319529509863945e-09,3.283584322198218e-09
0.0003051112288693525,0.18901576570950693,0.0,0.0,0.0,0.0,0.3431888341001358,0.00028287112909824096,0.0002839083437917228,0.04508210025847073,7.258506764203085e-05,0.5840485770079575,0.6611968984147147,2.119745719729189e-07,1.550768714098077e-05,0.049779666835926425,3.301203307995969e-08,3.3004773293832775e-07,1.327500108039678e-09,3.3034529310419963e-09
0.00030765252454051666,0.18929081550403887,0.0,0.0,0.0,0.0,0.34108285886665923,0.0002819025822812562,0.0002834370242268862,0.04531912928161853,7.243092489534672e-05,0.5855741390245011,0.663529457006843,2.114928094186909e-07,1.5581483914381448e-05,0.05024244377158511,3.331892962711547e-08,3.320109761738919e-07,1.3353965586126648e-09,3.3231370175554184e-09
0.0003101938202116808,0.1895635229531974,0.0,0.0,0.0,0.0,0.3389977402357617,0.0002809402798046448,0.00028296416047136376,0.04555479136273464,7.227759695100551e-05,0.5870802214560255,0.6658418284132009,2.1100896033853895e-07,1.565463116973517e-05,0.050704526272954464,3.3625365651147286e-08,3.339559135094608e-07,1.3432193801864851e-09,3.3426378705864307e-09
0.00031273511588284495,0.18983392078132788,0.0,0.0,0.0,0.0,0.33693318214854506,0.00027998416890083125,0.0002824898343951372,0.04578909913880392,7.212507464900485e-05,0.5885671210056083,0.6681342890240946,2.1052315476009252e-07,1.5727134933637364e-05,0.051165907315387345,3.393133649356861e-08,3.3588267882169437e-07,1.350969111232582e-09,3.361956825164288e-09
0.0003152764115540091,0.19010203854596755,0.0,0.0,0.0,0.0,0.3348888929447615,0.0002790341971660537,0.00028201412618403997,0.04602206511832943,7.19733489669702e-05,0.5900351298454597,0.6704071111583022,2.1003551877248612e-07,1.5799001084537095e-05,0.05162658007235878,3.423683762728028e-08,3.3779140244212014e-07,1.3586462759634418e-09,3.3810951796570723e-09
0.00031781770722517325,0.19036790805621598,0.0,0.0,0.0,0.0,0.3328645871365495,0.0002780903124621844,0.00028153711309643516,0.04625370162674353,7.182241102763426e-05,0.5914845337924781,0.6726605614237665,2.0954617377654584e-07,1.5870235592344724e-05,0.05208653799451927,3.4541864708995597e-08,3.396822123754405e-07,1.3662513892326282e-09,3.4000542127377085e-09
0.0003203590028963374,0.19063155875750673,0.0,0.0,0.0,0.0,0.330859984595088,0.0002771524629830289,0.0002810588699398817,0.04648402083021717,7.167225213692336e-05,0.5929156131471334,0.674894901468946,2.0905523741750138e-07,1.5940844383874605e-05,0.05254577477186334,3.4846413554151926e-08,3.4155524065759396e-07,1.3737849821078765e-09,3.4188352425940984e-09
0.00032290029856750155,0.1908930200556657,0.0,0.0,0.0,0.0,0.3288748095628356,0.00027622059718740313,0.0002805794696813125,0.046713034763810994,7.152286379758363e-05,0.5943286437113816,0.6771103888974339,2.085628233235251e-07,1.6010833165003393e-05,0.053004284289108874,3.5150480107320055e-08,3.434106195018439e-07,1.3812475863702425e-09,3.43743958671731e-09
0.0003254415942386657,0.19115232204144578,0.0,0.0,0.0,0.0,0.32690879331636435,0.00027529466432110966,0.00028009898235477993,0.04694075524977076,7.137423776456075e-05,0.5957238940509925,0.6793072748034982,2.0806903990096662e-07,1.608020766090645e-05,0.053462060741988705,3.545406051932436e-08,3.4524847801092464e-07,1.3886397212897994e-09,3.4558685344654194e-09
0.00032798288990982985,0.19140949148687555,0.0,0.0,0.0,0.0,0.32496167146177857,0.00027437461414530614,0.0002796174762755404,0.047167193979112766,7.122636577870623e-05,0.5971016282787043,0.6814858062742474,2.075739938187549e-07,1.6148973683054616e-05,0.05391909851672724,3.5757151067316235e-08,3.4706894487914416e-07,1.3959619044937648e-09,3.474123372550188e-09
0.000330524185580994,0.19166455799468168,0.0,0.0,0.0,0.0,0.3230331857790461,0.0002734603971888819,0.0002791350174880732,0.04739236245318232,7.107923990312284e-05,0.5984621041597399,0.6836462246836827,2.0707778782144135e-07,1.62171368066135e-05,0.054375392270156336,3.605974820790382e-08,3.488721535566953e-07,1.4032146727382115e-09,3.492205431734892e-09
0.00033306548125215814,0.19191754692645804,0.0,0.0,0.0,0.0,0.32112308138212137,0.0002725519643288244,0.00027865167085258777,0.04761627207106427,7.09328524854559e-05,0.599805576032855,0.6857887683190844,2.0658052038771006e-07,1.6284702412560366e-05,0.05483093680393375,3.6361848493738525e-08,3.5065823486408535e-07,1.4103985522024072e-09,3.5101160148774164e-09
