Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14),C#C(26),C2H2(30),C4H7(28),C4H7(40)
6.340468538627533e-05,0.14272334602950154,0.0,0.0,0.0,0.0,0.727512362276917,0.0004110150517723487,0.0002841374335045929,0.013396744560856039,9.504276332045943e-05,0.2594616656757784,0.2645311180258607,1.812072235048367e-07,4.373660344586615e-06,0.00583319470136986,3.8683584168686185e-09,5.516142129163388e-08,2.2186727905909478e-10
6.375034651796152e-05,0.14284608837964796,0.0,0.0,0.0,0.0,0.7264374290917855,0.0004107838419736149,0.00028435326677525536,0.013461513959967185,9.498040887211337e-05,0.26045299118827636,0.2655924301100925,1.8164104280793507e-07,4.397161724256647e-06,0.0058842923352085625,3.902244476359884e-09,5.562200538719703e-08,2.2371981545135374e-10
6.409600764964771e-05,0.14296848762054792,0.0,0.0,0.0,0.0,0.7253657119813579,0.00041055258647248636,0.00028456721715269193,0.013526195806268149,9.491833308604791e-05,0.26144103190356544,0.2666507289201292,1.8207146948041218e-07,4.4206387330388876e-06,0.005935504401894636,3.936206423491923e-09,5.608318262449777e-08,2.2557473754624918e-10
6.44416687813339e-05,0.1430905456428691,0.0,0.0,0.0,0.0,0.7242971930917478,0.00041032128886991183,0.00028477930076896635,0.01359079035367471,9.485653301606644e-05,0.2624258063824048,0.2677060311957765,1.82498530232052e-07,4.4440913194798805e-06,0.005986830049702518,3.970243693431795e-09,5.654494029996497e-08,2.2743199424828336e-10
6.47873299130201e-05,0.14321226432304732,0.0,0.0,0.0,0.0,0.7232318547298625,0.00041008995270978686,0.0002849895335488076,0.01365529785461056,9.479500576102937e-05,0.26340733301835,0.2687583535250271,1.8292225156981202e-07,4.467519447876099e-06,0.0060382684342764744,4.004355726233928e-09,5.700726873754357e-08,2.2929154663864066e-10
6.513299104470629e-05,0.14333364552020172,0.0,0.0,0.0,0.0,0.7221696793627309,0.0004098585814783887,0.00028519793122603877,0.013719718560010584,9.47337484618895e-05,0.26438563003843424,0.2698077123447027,1.8334266118250314e-07,4.490923086975176e-06,0.006089818718616232,4.038541966830596e-09,5.747016008739974e-08,2.3115336314403805e-10
6.547865217639248e-05,0.14345469107659314,0.0,0.0,0.0,0.0,0.7211106496166503,0.00040962717860576676,0.0002854045093756207,0.013784052719328033,9.467275830090254e-05,0.26536071550402934,0.2708541239412619,1.837597865822272e-07,4.514302185344102e-06,0.006141480073070741,4.0728018650278576e-09,5.7933602376686404e-08,2.330173956085992e-10
6.582431330807867e-05,0.14357540281138728,0.0,0.0,0.0,0.0,0.7200547482894827,0.00040939574746440196,0.00028560928335808844,0.013848300580413126,9.461203250091008e-05,0.2663326072980876,0.27189760443920935,1.841736527729436e-07,4.537656710663886e-06,0.006193251675868929,4.107134875857457e-09,5.839758575660097e-08,2.348836044184854e-10
6.616997443976486e-05,0.14369578256083204,0.0,0.0,0.0,0.0,0.7190019583436094,0.0004091642913770591,0.00028581226835067846,0.013912462389568905,9.455156832609363e-05,0.2673013231324398,0.27293816980775326,1.845842859814565e-07,4.560986631515405e-06,0.006245132712818952,4.141540459377392e-09,5.886210147851638e-08,2.36751954385326e-10
6.651563557145106e-05,0.1438158320661199,0.0,0.0,0.0,0.0,0.7179522628392129,0.00040893281362178,0.00028601347940088455,0.013976538392182158,9.449136308411289e-05,0.26826688061720305,0.27397583592380664,1.84991713054448e-07,4.584291910283199e-06,0.006297122374257623,4.176018078648913e-09,5.932714019920248e-08,2.386224079296247e-10
6.686129670313725e-05,0.14393555314847079,0.0,0.0,0.0,0.0,0.7169056450153658,0.00040870131742171,0.00028621293136168785,0.014040528831953121,9.443141412364315e-05,0.26922929717641725,0.2750106184954413,1.8539595933500744e-07,4.6075725102559735e-06,0.006349219858778162,4.210567202208619e-09,5.979269157750271e-08,2.4049492345780253e-10
6.720695783482344e-05,0.14405494754117926,0.0,0.0,0.0,0.0,0.7158620882447514,0.0004084698059478296,0.00028641063892604967,0.01410443395132083,9.43717188240913e-05,0.2701885900951432,0.27604253310465154,1.857970492659188e-07,4.63082840009725e-06,0.006401424371152619,4.245187302690673e-09,6.02587459804491e-08,2.4236946222433234e-10
6.755261896650963e-05,0.14417401701080118,0.0,0.0,0.0,0.0,0.7148215760632214,0.0004082382823172179,0.0002866066166006142,0.014168253991178123,9.431227460718243e-05,0.2711447764887109,0.277071595179454,1.8619500819231294e-07,4.654059549855464e-06,0.006453735123697327,4.279877857732327e-09,6.072529485552113e-08,2.4424598982968923e-10
6.789828009819582e-05,0.14429276326467946,0.0,0.0,0.0,0.0,0.7137840921126422,0.0004080067496067285,0.0002868008787588954,0.014231989191411349,9.425307893616725e-05,0.2720978733621798,0.27809782004783734,1.865898619393019e-07,4.67726592616892e-06,0.006506151333645013,4.314638348231209e-09,6.119232913146508e-08,2.461244697883597e-10
6.824394122988202e-05,0.14441118805731973,0.0,0.0,0.0,0.0,0.7127496202295779,0.00040777521083012986,0.0002869934395742331,0.014295639790049561,9.419412930199505e-05,0.27304789751804737,0.27912122285409524,1.869816347144574e-07,4.7004474978224e-06,0.006558672227254533,4.349468261070745e-09,6.16598389426354e-08,2.4800486241929237e-10
6.858960236156821e-05,0.1445292930413706,0.0,0.0,0.0,0.0,0.711718144361289,0.00040754366895798114,0.0002871843130818943,0.014359206024066807,9.413542322711264e-05,0.2739948656436602,0.28014181863809634,1.873703492032353e-07,4.723604237374391e-06,0.006611297035923646,4.384367086542294e-09,6.212781501547057e-08,2.4988713042220404e-10
6.89352634932544e-05,0.1446470799595729,0.0,0.0,0.0,0.0,0.7106896486499475,0.00040731212691136315,0.0002873735131053242,0.014422688128562965,9.407695828320303e-05,0.27493879422358813,0.2811596222558092,1.8775603015280938e-07,4.746736119323299e-06,0.006664025000080811,4.419334320926021e-09,6.259624957057561e-08,2.5177124250728157e-10
6.928092462494059e-05,0.14476455040861108,0.0,0.0,0.0,0.0,0.7096641173065968,0.00040708058757078937,0.0002875610533745072,0.01448608633797661,9.401873207007296e-05,0.2758796996707502,0.28217464849827106,1.8813870438310405e-07,4.769843112810375e-06,0.006716855363383197,4.454369462643266e-09,6.306513401608402e-08,2.5365716411803477e-10
6.962658575662678e-05,0.14488170613053555,0.0,0.0,0.0,0.0,0.7086415347504387,0.00040684905377723384,0.000287746947428372,0.014549400884736708,9.3960742216066e-05,0.2768175981814761,0.2831869119601269,1.8851839394716285e-07,4.792925189131338e-06,0.006769787379142757,4.489472016518101e-09,6.353445749556013e-08,2.555448515881613e-10
6.997224688831298e-05,0.144998548674056,0.0,0.0,0.0,0.0,0.7076218854824068,0.0004066175283330013,0.0002879312086749479,0.014612632000481917,9.390298638387277e-05,0.2777525058670834,0.28419642715897353,1.8889511696267547e-07,4.815982330114019e-06,0.006822820304487266,4.5246414899050546e-09,6.400421211758981e-08,2.5743427317465457e-10
7.031790801999917e-05,0.14511507972803334,0.0,0.0,0.0,0.0,0.7066051541125633,0.00040638601398420524,0.000288113850385377,0.014675779915791266,9.384546228233154e-05,0.2786844387253362,0.2852032085095133,1.8926890292540476e-07,4.839014507095434e-06,0.006875953401656851,4.559877393549e-09,6.447439027890026e-08,2.5932539829874834e-10
7.066356915168536e-05,0.14523130089646677,0.0,0.0,0.0,0.0,0.7055913254032531,0.0004061545134411318,0.000288294885679603,0.01473884485976467,9.37881676395972e-05,0.27961341259554434,0.28620727028282766,1.8963977189858055e-07,4.862021696457538e-06,0.0069291859399840516,4.595179242898244e-09,6.494498280707305e-08,2.612181900664317e-10
7.097466417020293e-05,0.14533563630522092,0.0,0.0,0.0,0.0,0.7046813488664979,0.0004059461769575421,0.00028845645467074233,0.014795532557023391,9.373679680064079e-05,0.28044697210945424,0.2871086123214168,1.8997108092005688e-07,4.882706782711284e-06,0.006977179648401997,4.627006894142462e-09,6.536886350269208e-08,2.6292310003306604e-10
7.12857591887205e-05,0.1454397231572733,0.0,0.0,0.0,0.0,0.703773700348824,0.0004057378557311963,0.0002886167423131207,0.014852153397015455,9.368560840050005e-05,0.2812781588921786,0.2880077731687825,1.90300061700956e-07,4.903371595066473e-06,0.007025252794342952,4.658887225419843e-09,6.579306695657597e-08,2.646293081801453e-10
7.159685420723806e-05,0.14554356260123621,0.0,0.0,0.0,0.0,0.7028683690142462,0.0004055295516507297,0.0002887757578680815,0.014908707544093687,9.363460085046966e-05,0.28210698420726393,0.2889047629718175,1.9062673102561394e-07,4.924016117722358e-06,0.0070734048578671984,4.690819891925552e-09,6.621758711817334e-08,2.6633679017176494e-10
7.190794922575563e-05,0.14564715577304793,0.0,0.0,0.0,0.0,0.701965344106198,0.00040532126657880633,0.0002889335105077954,0.014965195161830074,9.358377258139819e-05,0.2829334592356103,0.28979959180254283,1.9095110535164577e-07,4.944640335337533e-06,0.0071216353227540425,4.722804551321072e-09,6.664241804231999e-08,2.6804552209576643e-10
7.22190442442732e-05,0.14575050380329535,0.0,0.0,0.0,0.0,0.7010646149495251,0.00040511300235270047,0.00028909000931441066,0.01502161641299468,9.353312204298466e-05,0.2837575950733968,0.2906922696562328,1.912732003326416e-07,4.965244233516519e-06,0.007169943676595968,4.75484086379665e-09,6.706755380186598e-08,2.6975548011216547e-10
7.284123428130835e-05,0.145956468922832,0.0,0.0,0.0,0.0,0.6992700015919361,0.0004046965436591552,0.0002893992813135298,0.015134260462710776,9.343234805264757e-05,0.2853988931433886,0.29247121203443416,1.919106155253726e-07,5.006391016009232e-06,0.0072667920203790945,4.81906710125892e-09,6.791871637491277e-08,2.7317898009395416e-10
7.340120531463997e-05,0.1461410103214527,0.0,0.0,0.0,0.0,0.6976625955843193,0.00040432182004027567,0.00028967342731132397,0.015235414750485492,9.334224413478566e-05,0.2868681709872197,0.29406500256227325,1.92476651003515e-07,5.043353492537773e-06,0.0073542168463514275,4.8770440104770584e-09,6.868574683843718e-08,2.7626408846349527e-10
7.39611763479716e-05,0.14632477466558594,0.0,0.0,0.0,0.0,0.6960624654184216,0.0004039471913898726,0.00028994364814140646,0.015336356506029651,9.325269280992039e-05,0.28833003864645973,0.2956519759520512,1.930355429194999e-07,5.0802499313051775e-06,0.007441886233782282,4.935183103827426e-09,6.945367518161769e-08,2.793528082359573e-10
7.452114738130323e-05,0.14650776825548928,0.0,0.0,0.0,0.0,0.6944695516593692,0.0004035726675379549,0.00029020999366967414,0.015437086650563108,9.316368569890711e-05,0.2897845578963767,0.2972321878358858,1.9358737928074454e-07,5.11708026545421e-06,0.007529797326889297,4.993482487460553e-09,7.022246869688514e-08,2.824450078567745e-10
7.564108944796649e-05,0.14687146793788106,0.0,0.0,0.0,0.0,0.6913051394896516,0.0004028239723570742,0.0002907312540567823,0.015637915752546198,9.298727150578984e-05,0.29267179424386947,0.3003725459704201,1.9467022999896656e-07,5.190542376339497e-06,0.007706333389369283,5.1105546711161795e-09,7.176252301230547e-08,2.8863933087808677e-10
7.676103151462975e-05,0.14723215808546375,0.0,0.0,0.0,0.0,0.6881688989892617,0.00040207580841695155,0.00029123759065586554,0.01583790927106138,9.281293805507305e-05,0.29553035820927054,0.30348650751997674,1.9572587948387895e-07,5.26373938513508e-06,0.007883802913613257,5.2282458921581255e-09,7.330565835773526e-08,2.9484604625150357e-10
7.788097358129301e-05,0.1475898861511497,0.0,0.0,0.0,0.0,0.6850603819354213,0.00040132824606611904,0.0002917293728651972,0.01603707430013705,9.264062450859427e-05,0.29836071562283717,0.30657449186402413,1.9675498340360282e-07,5.336670923521155e-06,0.008062184340443217,5.346541853335169e-09,7.485163116127464e-08,3.010641742953266e-10
7.900091564795627e-05,0.14794469844920327,0.0,0.0,0.0,0.0,0.6819791515136495,0.00040058135227774675,0.0002922069578754597,0.016235417816769467,9.247027255665672e-05,0.30116332043795746,0.30963690763827106,1.9775817753671612e-07,5.409336691277947e-06,0.008241456651610838,5.465428616120704e-09,7.640020544998931e-08,3.0729276589200096e-10
8.012085771461953e-05,0.14829664003436363,0.0,0.0,0.0,0.0,0.6789247818939831,0.00039983519081887743,0.0002926706912077603,0.01643294668427755,9.230182628594499e-05,0.30393861517138965,0.31267415313604474,1.9873607855429535e-07,5.481736452424369e-06,0.008421599351040893,5.584892588274075e-09,7.795115258963212e-08,3.1353090144124143e-10
8.124079978128279e-05,0.1486457548780934,0.0,0.0,0.0,0.0,0.6758968578407433,0.00039908982240213173,0.0002931209072062227,0.016629667655416853,9.213523205575898e-05,0.30668703130870223,0.31568661667781706,1.9968928473825203e-07,5.553870031947055e-06,0.008602592447501254,5.704920512347942e-09,7.950425103696927e-08,3.1977768986385285e-10
8.34806839146093e-05,0.1493356748067339,0.0,0.0,0.0,0.0,0.6699187363705412,0.0003976016931519562,0.00029398207140183814,0.017020712383646594,9.180739581463471e-05,0.312104900754887,0.32163870329093003,2.015239178413345e-07,5.697338233596816e-06,0.008967052297356037,5.946616798465947e-09,8.261604972128473e-08,3.3229379792421426e-10
8.572056804793582e-05,0.1500147887638515,0.0,0.0,0.0,0.0,0.6640416634276155,0.00039611739468258726,0.00029479291894853613,0.017408603922502756,9.148637589985618e-05,0.317420174248633,0.32749608752958753,2.0326652087251143e-07,5.8397410025035006e-06,0.009334685757414803,6.190417705725494e-09,8.573396220268818e-08,3.448344965684214e-10
8.796045218126234e-05,0.15068341210338132,0.0,0.0,0.0,0.0,0.6582626625835669,0.00039463731712779406,0.0002955557672942506,0.017793392604598644,9.11718140285255e-05,0.3226359438988349,0.33326155094929816,2.0492128483445518e-07,5.981078836040611e-06,0.009705349464764713,6.436228161134292e-09,8.885644841638727e-08,3.5739359143128355e-10
9.020033631458886e-05,0.1513418446995546,0.0,0.0,0.0,0.0,0.6525788949540929,0.00039316181429646066,0.0002962727947731372,0.018175127254521157,9.086337872003149e-05,0.32775515853848664,0.3389377457868856,2.0649216577960503e-07,6.1213529432639715e-06,0.010078906699035746,6.6839574967894525e-09,9.198206110105024e-08,3.699652614166628e-10
9.244022044791538e-05,0.15199037377920954,0.0,0.0,0.0,0.0,0.6469876503254455,0.0003916912070060247,0.0002969460513269638,0.018553855263413303,9.0560762833271e-05,0.33278063295186044,0.3445272033503478,2.0798290109552912e-07,6.260565177324711e-06,0.010455226979140782,6.9335191824503525e-09,9.510944001574836e-08,3.825440354371726e-10
9.46801045812419e-05,0.15262927313132924,0.0,0.0,0.0,0.0,0.6414863389619659,0.0003902257861200439,0.0002975774683505658,0.018929622658733693,9.026368131684128e-05,0.33771505639506993,0.35003234176190956,2.093970247491632e-07,6.398717973342339e-06,0.010834185688982765,7.184830577321448e-09,9.823730646105043e-08,3.9512477037722127e-10
9.691998871456841e-05,0.15325880482917129,0.0,0.0,0.0,0.0,0.6360724840537068,0.0003887658152137283,0.0002981688675256015,0.019302474169442196,8.99718692859348e-05,0.34256100045246635,0.3554554730936655,2.1073788100104856e-07,6.535814283773655e-06,0.011215663730733145,7.437812700119292e-09,1.0136445814607806e-07,4.0770263044755985e-10
9.915987284789493e-05,0.15387921964558499,0.0,0.0,0.0,0.0,0.6307437147942967,0.0003873115329446166,0.00029872196889316676,0.019672453286573206,8.96850801951965e-05,0.3473209262387878,0.3607988099052755,2.120086370824635e-07,6.671857539750285e-06,0.011599547205302077,7.692390017172158e-09,1.0448976464831623e-07,4.2027306892397737e-10
9.999999999999998e-05,0.15449075778543614,0.0,0.0,0.0,0.0,0.6287664955451439,0.00038676757806072515,0.0002989198825714339,0.019810491579179225,8.957876034844122e-05,0.3490845630624394,0.36278282632470354,2.124678079102057e-07,6.72261333464625e-06,0.01174413065534012,7.788272411854988e-09,1.0566129771638528e-07,4.249851457538655e-10
0.00010139975698122145,0.15449075778543614,0.0,0.0,0.0,0.0,0.6254977600295163,0.0003858631551774253,0.00029923839807227004,0.020039602319582926,8.940308431205733e-05,0.3519971910089106,0.36606447124036556,2.1321229482329869e-07,6.806851584159509e-06,0.01198572711761382,7.94849024696955e-09,1.0761216297358694e-07,4.3283181028886826e-10
0.00010363964111454797,0.1550936495268971,0.0,0.0,0.0,0.0,0.6203324424034864,0.00038442087697903964,0.0002997196929999538,0.020403962448945778,8.912566720789016e-05,0.35659205425082435,0.37125448815092565,2.143517013404903e-07,6.940800658421138e-06,0.012374099103415062,8.206044178991558e-09,1.1073065334635386e-07,4.453748332992229e-10
0.00010587952524787448,0.1556881157836203,0.0,0.0,0.0,0.0,0.6152456729335033,0.00038298487435620176,0.00030016730991592685,0.020765573775559765,8.885262860444604e-05,0.36110768333351506,0.3763708088155328,2.1542955892548736e-07,7.073709325462044e-06,0.012764563175068855,8.464985505128755e-09,1.1384429599544132e-07,4.5789835805832067e-10
0.000108119409381201,0.1562743686439453,0.0,0.0,0.0,0.0,0.6102354459906036,0.00038155530587811434,0.00030058262908347984,0.021124475367028144,8.858378105345774e-05,0.3655461587331988,0.3814153032729989,2.1644843409562205e-07,7.205582490111483e-06,0.013157023485057427,8.725250662845991e-09,1.1695220657356593e-07,4.7039882759242e-10
0.00011035929351452752,0.15685261185092159,0.0,0.0,0.0,0.0,0.6052998346416903,0.00038013231402950264,0.00030096695963641293,0.021480705301198662,8.831894913599715e-05,0.3699094788841041,0.3863897678138484,2.1741076606615614e-07,7.336425284947051e-06,0.013551388105886833,8.986778689223278e-09,1.2005355457434707e-07,4.828729014837392e-10
0.00011259917764785404,0.1574230412862925,0.0,0.0,0.0,0.0,0.6004369863476166,0.0003787160266477299,0.0003013215446018124,0.02183430070681452,8.805796815133386e-05,0.3741995646590354,0.3912959290342366,2.1831887443347634e-07,7.466243168354714e-06,0.013947568825273128,9.249511085130801e-09,1.231475576641073e-07,4.953174330721385e-10
0.00011483906178118056,0.15798584536426685,0.0,0.0,0.0,0.0,0.5956451189414311,0.00037730655794001314,0.00030164756465924796,0.02218529780209916,8.780068383495618e-05,0.37841826355917996,0.3961354476253597,2.191749665327248e-07,7.5950417009993085e-06,0.014345480954742243,9.513391688299416e-09,1.2623348294092892e-07,5.077294745192182e-10
0.00011707894591450707,0.15854120547742526,0.0,0.0,0.0,0.0,0.5909225169239865,0.0003759040098576382,0.00030194614296025256,0.02253373193059482,8.754695069061608e-05,0.38256735357329136,0.4009099218613758,2.199811438421384e-07,7.72282683956157e-06,0.01474504315112547,9.778366554943048e-09,1.2931063761193879e-07,5.201062393110146e-10
0.00011931883004783359,0.15908929628481341,0.0,0.0,0.0,0.0,0.5862675279460263,0.0003745084725786557,0.000302218347358517,0.02287963759586049,8.729663273350815e-05,0.38664854684400696,0.40562089091291775,2.2073940862405123e-07,7.849604392716187e-06,0.015146177248853197,1.004438384854206e-08,1.3237837747623756e-07,5.324451363775533e-10
0.00012133472576782746,0.15957650202912377,0.0,0.0,0.0,0.0,0.5821345297009175,0.0003732585495382443,0.0003024416239708297,0.023188818723825406,8.707415946659329e-05,0.39026493373834975,0.40980769300846137,2.2138246059528733e-07,7.962848030635587e-06,0.015508479745107799,1.0284649460737048e-08,1.3513078458963957e-07,5.435157191388923e-10
0.00012314903191582192,0.16001016759422293,0.0,0.0,0.0,0.0,0.5784596257171792,0.00037213857233804387,0.0003026255990266788,0.02346537386207533,8.687613619010918e-05,0.3934747638084806,0.4135337257942005,2.2193044838448537e-07,8.064077618973963e-06,0.01583554487504506,1.050154695527833e-08,1.3760066131695973e-07,5.534499234894283e-10
0.0001249633380638164,0.16043935417449273,0.0,0.0,0.0,0.0,0.5748263358661327,0.00037102332277314356,0.0003027940082788261,0.023740328828127252,8.668013586301927e-05,0.3966428917526204,0.41722065070055914,2.224502630354293e-07,8.16465736473118e-06,0.01616351199233985,1.0719042614546367e-08,1.4006333252273105e-07,5.633551461817016e-10
0.00012677764421181089,0.16086414317466846,0.0,0.0,0.0,0.0,0.5712338898705122,0.0003699128301311099,0.00030294732876902245,0.02401370047997846,8.648609939673409e-05,0.399770115013215,0.42086918483417113,2.2294280082971293e-07,8.264590817596733e-06,0.016492345006814135,1.0937112504867741e-08,1.4251852114756107e-07,5.732302728424603e-10
0.00012859195035980537,0.16128461381082285,0.0,0.0,0.0,0.0,0.5676815390455819,0.00036880712059885634,0.0003030860194800929,0.02428550537054124,8.62939711853374e-05,0.4028572085174769,0.42448002511804905,2.2340892532090524e-07,8.363881341922297e-06,0.01682200892334176,1.1155733418767042e-08,1.449659683457617e-07,5.830742623565611e-10
0.00013040625650779985,0.16170084294425008,0.0,0.0,0.0,0.0,0.5641685554651363,0.0003677062179499086,0.0003032105234738818,0.02455575975616888,8.610369769470487e-05,0.40590492554595736,0.4280538490748114,2.238494702747408e-07,8.462532566082403e-06,0.01715246980008776,1.1374882847272672e-08,1.474054290917582e-07,5.92886129195384e-10
0.00013222056265579433,0.16211290550662993,0.0,0.0,0.0,0.0,0.5606942311011237,0.0003666101420502121,0.00030332126736553293,0.024824479606485223,8.591522746848588e-05,0.4089139986291997,0.43159131563846975,2.2426523791288843e-07,8.560548093547074e-06,0.017483694708888203,1.1594538953642237e-08,1.49836667628123e-07,6.02664925108259e-10
0.0001340348688037888,0.1625208743202971,0.0,0.0,0.0,0.0,0.5572578771253817,0.0003655189097469338,0.0003034186618275671,0.025091680611651408,8.572851202599946e-05,0.4118851402777181,0.4350930658080616,2.2465699939325672e-07,8.657931357165571e-06,0.017815651699102698,1.1814680549390944e-08,1.5225945687392278e-07,6.124097367425317e-10
0.0001358491749517833,0.16292482019534207,0.0,0.0,0.0,0.0,0.5538588231811032,0.0003644325360903046,0.00030350310369761657,0.02535737818955613,8.554350421253158e-05,0.4148190437404119,0.43855972333161475,2.2502550340647514e-07,8.754686228253403e-06,0.018148309760769494,1.2035287069857281e-08,1.5467359197115424e-07,6.221197401293001e-10
0.0001374820504849783,0.16328498899652066,0.0,0.0,0.0,0.0,0.5508310264058305,0.0003634589640070736,0.00030356834336459597,0.02559523310969016,8.537842005010214e-05,0.4174282762691701,0.4416502130698271,2.2533786870317e-07,8.8412312347547e-06,0.018448276533371135,1.2234213936819698e-08,1.5683875309673013e-07,6.308283338971888e-10
0.00013911492601817333,0.16364200421526176,0.0,0.0,0.0,0.0,0.5478324498885142,0.00036248934425639067,0.00030362367078039877,0.025831893401637225,8.521465138975651e-05,0.42000837220270626,0.44471320138618203,2.2563248422468235e-07,8.92727275401622e-06,0.01874876543787229,1.2433487062392536e-08,1.5899659841893612e-07,6.39507502437214e-10
0.00014074780155136834,0.16399591370704794,0.0,0.0,0.0,0.0,0.5448626405778486,0.0003615236826467912,0.00030366934719221216,0.02606736977031715,8.505216794222996e-05,0.42255979975818736,0.44774910972404336,2.2590984200789204e-07,9.012813541837986e-06,0.019049755688579174,1.2633092662271273e-08,1.6114699962551176e-07,6.481567296586883e-10
0.00014221738953124386,0.1643118156618602,0.0,0.0,0.0,0.0,0.5422140422855444,0.0003606579751490084,0.0003037024137596822,0.026278294964706732,8.490700758603479e-05,0.424831951137702,0.45045861416948463,2.2614510522841999e-07,9.08937429872737e-06,0.01932105882446847,1.2813010865844603e-08,1.6307589970002154e-07,6.559150470280918e-10
0.00014368697751111938,0.16462527324568313,0.0,0.0,0.0,0.0,0.5395880714312722,0.00035979547977157056,0.0003037280472244226,0.02648827730046239,8.476284419280176e-05,0.4270815774782124,0.45314681074147534,2.2636711229860292e-07,9.16553360122884e-06,0.019592737251267884,1.2993177948503773e-08,1.6499858059292366e-07,6.636483499422444e-10
0.0001451565654909949,0.1649363191738294,0.0,0.0,0.0,0.0,0.5369844189404668,0.00035893619803462355,0.0003037464217953956,0.02669732425489653,8.46196579337058e-05,0.4293089980057167,0.4558139868927288,2.2657619103085578e-07,9.241293443564154e-06,0.019864776901604937,1.3173584581286864e-08,1.6691496124387757e-07,6.713563123646018e-10
0.00014647919467288288,0.16521422502579186,0.0,0.0,0.0,0.0,0.5346599635306185,0.0003581655927477243,0.0003037568927161604,0.026884672863317537,8.449160988667555e-05,0.43129494905288823,0.45819670580951044,2.2675357275690642e-07,9.309137375214941e-06,0.020109910066810156,1.3336147828488372e-08,1.6863425418852428e-07,6.782715592931577e-10
0.00014780182385477087,0.16549022626182713,0.0,0.0,0.0,0.0,0.5323531241670183,0.0003573975911335242,0.0003037617416042103,0.027071275103193466,8.43643242276088e-05,0.43326339025333577,0.4605628276696264,2.2692096755812445e-07,9.376660768422925e-06,0.020355314882783967,1.3498891224458666e-08,1.7034832550028736e-07,6.851658040529031e-10
0.00014912445303665885,0.16576434540853127,0.0,0.0,0.0,0.0,0.5300636883193653,0.00035663219278274285,0.00030376108582514126,0.02725713622401366,8.423778778381907e-05,0.4352145409934031,0.46291255010294957,2.2707859455358963e-07,9.443865110684537e-06,0.02060098174987908,1.3661808403066253e-08,1.7205711989967464e-07,6.920388243016055e-10
0.00015044708221854684,0.16603660447911142,0.0,0.0,0.0,0.0,0.5277914472367825,0.0003558693968421273,0.0003037550399760876,0.027442261414623685,8.411198775027951e-05,0.43714861671931177,0.4652460672160221,2.2722666994615392e-07,9.510751843445215e-06,0.020846901262492765,1.3824893126862737e-08,1.7376059044885005e-07,6.988904312484293e-10
0.00015176971140043482,0.16630702522177057,0.0,0.0,0.0,0.0,0.5255361959336677,0.0003551092020496477,0.00030374371593230854,0.02762665580342702,8.398691171125028e-05,0.43906582895194085,0.46756356960517215,2.273654060521828e-07,9.577322351996827e-06,0.021093064208295455,1.3988139286571286e-08,1.7545869179947874e-07,7.057204424958504e-10
0.0001530923405823228,0.16657562888484984,0.0,0.0,0.0,0.0,0.5232977330381408,0.0003543516067617029,0.0003037272228322561,0.027810324460129085,8.38625475792375e-05,0.4409663854451686,0.4698652444986275,2.2749500447744373e-07,9.643578145582944e-06,0.02133946156042402,1.4151540895909742e-08,1.771513689713277e-07,7.125286369053332e-10
0.0001544149697642108,0.16684243639965596,0.0,0.0,0.0,0.0,0.5210758606913114,0.00035359660894132035,0.0003037056672769163,0.027993272396949778,8.373888359998543e-05,0.44285049029086065,0.4721512758509129,2.2761566595908209e-07,9.709520683430533e-06,0.021586084472533778,1.4315092088309035e-08,1.788385834199003e-07,7.193148594452039e-10
0.00015560533602790996,0.16708104447290698,0.0,0.0,0.0,0.0,0.5190901997405568,0.0003529193297546277,0.000303682024991669,0.028157313421574296,8.362817520306708e-05,0.44453228428512964,0.47419547829517,2.277167822669372e-07,9.768602308995322e-06,0.021808230778214664,1.4462411300768143e-08,1.80352370666918e-07,7.254035324915101e-10
0.00015679570229160914,0.16731822907661434,0.0,0.0,0.0,0.0,0.517117680227506,0.00035224415057580165,0.0003036544406888796,0.028320778251735484,8.351801655896128e-05,0.4462010586222603,0.47622728549739984,2.278109571883806e-07,9.827432412753618e-06,0.022030546563411628,1.4609842905792538e-08,1.8186166855895927e-07,7.314741486974859e-10
0.0001579860685553083,0.16755400473168777,0.0,0.0,0.0,0.0,0.5151581649419001,0.0003515710691947965,0.000303622987008444,0.02848367042516318,8.340839975022999e-05,0.44785695475869597,0.4782468250115315,2.2789832677566607e-07,9.88601205261703e-06,0.022253025740338515,1.4757382866187306e-08,1.8336644916385748e-07,7.375265957158852e-10
0.00015917643481900748,0.16778838572850832,0.0,0.0,0.0,0.0,0.5132115187922269,0.0003509000831949611,0.0003035877350811642,0.028645993444114625,8.329931705180526e-05,0.44950011194257233,0.48025422241789945,2.2797902424773717e-07,9.944342281870742e-06,0.022475662330126257,1.490502721698727e-08,1.8486668542937197e-07,7.435607647386581e-10
0.00016036680108270666,0.16802138614011536,0.0,0.0,0.0,0.0,0.5112776087568112,0.0003502311899601592,0.000303548754563765,0.028807750775973303,8.319076092424544e-05,0.451130667264785,0.48224960136903405,2.280531799249595e-07,1.0002424155655064e-05,0.02269845046031908,1.5052772063796668e-08,1.8636235149615388e-07,7.495765517557272e-10
