Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14),C#C(26)
2.4481839428567497e-05,0.12606494787227418,0.0,0.0,0.0,0.0,0.875173791219375,0.00043517142497373804,0.0002416995371927948,0.005467138056694079,0.00010512388046912598,0.12053731873299409,0.12006310964854451,1.0090495176527125e-07,1.5952275370542491e-06,0.001094289184639136
2.494798272234402e-05,0.12630812241927045,0.0,0.0,0.0,0.0,0.8729954758240189,0.0004349361666647616,0.00024252952110429481,0.005570662134567418,0.00010494140183480687,0.1226227309948105,0.12217810344751827,1.0239780811570772e-07,1.6295258533673566e-06,0.0011346813868842686
2.541412601612054e-05,0.1265498863853834,0.0,0.0,0.0,0.0,0.8708303979196046,0.0004346982843929506,0.0002433476524761492,0.005673945711194486,0.00010476149558051591,0.12469449605549243,0.12428064937244562,1.0387220833471534e-07,1.6638214915409167e-06,0.001175616744828472
2.5880269309897062e-05,0.12679025847036746,0.0,0.0,0.0,0.0,0.8686783826758053,0.00043445786087826767,0.00024415416580172506,0.005776990355767363,0.00010458409289972215,0.1267527952147224,0.12637091303054598,1.0532844985879179e-07,1.6981130769097622e-06,0.00121708772959551
2.6812555897450105e-05,0.12726689950630668,0.0,0.0,0.0,0.0,0.864412860570596,0.00043396970662471233,0.00024573324258559694,0.005982369003334059,0.00010423653560308782,0.13082970064095606,0.13051523715991417,1.0818761324212634e-07,1.7666788093170428e-06,0.0013016072306533013
2.7577259120956954e-05,0.12765385882579264,0.0,0.0,0.0,0.0,0.8609516587366739,0.0004335623745088774,0.0002469956814006851,0.006150129372719059,0.00010395837999945169,0.13413503986355194,0.1338792811071547,1.1048104753638251e-07,1.8228963225350268e-06,0.0013724712268651119
2.8341962344463804e-05,0.12803729048104226,0.0,0.0,0.0,0.0,0.8575235651105305,0.00043314913761314746,0.0002482295501047455,0.00631726546954375,0.0001036861879074378,0.1374062618293409,0.1372122081867241,1.1272909603965704e-07,1.8790872824777636e-06,0.001444688025518322
2.9106665567970653e-05,0.12841726705964343,0.0,0.0,0.0,0.0,0.8541279052941646,0.0004327302922696284,0.0002494357207018847,0.006483783610632152,0.00010341971473600918,0.1406440661927321,0.14051465658313808,1.1493290718722988e-07,1.9352466932916648e-06,0.0015182281948959895
2.9871368791477502e-05,0.12879385746503894,0.0,0.0,0.0,0.0,0.8507640283952005,0.00043230611886859436,0.0002506150263396342,0.006649689961721177,0.0001031587297294537,0.14384912829540022,0.14378724207629043,1.1709358903476113e-07,1.9913698102027544e-06,0.0015930632325706583
3.063607201498435e-05,0.12916712904418634,0.0,0.0,0.0,0.0,0.8474313059926295,0.0004318768829020393,0.00025176826340135247,0.006814990542822479,0.00010290301508185201,0.14702210023275386,0.1470305590317183,1.1921221085137406e-07,2.0474521349663e-06,0.0016691655279013203
3.1400775238491204e-05,0.1295371463610965,0.0,0.0,0.0,0.0,0.8441291309358057,0.00043144283594913764,0.0002528961941651096,0.006979691234569631,0.00010265236456868156,0.15016361209204915,0.15024518155069483,1.2128980531462152e-07,2.103489395202657e-06,0.0017465083186170636
3.216547846199806e-05,0.1299039722016803,0.0,0.0,0.0,0.0,0.8408569165251538,0.00043100421649295645,0.0002539995484512942,0.007143797782541352,0.00010240658286049813,0.15327427279745087,0.15343166425432853,1.2332737003007165e-07,2.159477519582792e-06,0.0018250656608517267
3.293018168550491e-05,0.13026766677165247,0.0,0.0,0.0,0.0,0.8376140951721396,0.00043056125104938277,0.00025507902532115464,0.007307315804458322,0.0001021654852980757,0.15635467149325574,0.15659054356603358,1.253258688820802e-07,2.2154126499327747e-06,0.001904812380075859
3.369488490901176e-05,0.13062828896200707,0.0,0.0,0.0,0.0,0.8344001177040591,0.0004301141548606411,0.00025613529503134815,0.007470250793908317,0.00010192889676008121,0.15940537826063755,0.15972233837655295,1.272862335451814e-07,2.2712911462953536e-06,0.0019857240453904665
3.4459588132518615e-05,0.13098589504615596,0.0,0.0,0.0,0.0,0.8312144523009184,0.0004296631324244163,0.0002571690012713865,0.007632608126301323,0.00010169665052371685,0.1624269452141855,0.16282755106145588,1.2920936612377113e-07,2.3271094862246145e-06,0.002067776930725856
3.522429135602547e-05,0.1313405403463168,0.0,0.0,0.0,0.0,0.8280565840444124,0.00042920837814069095,0.0002581807611928476,0.007794393061286702,0.00010146858884697033,0.16541990696858636,0.16590666791187766,1.310961388745117e-07,2.3828642981281205e-06,0.0021509479975878342
3.598899457953232e-05,0.13169227758564667,0.0,0.0,0.0,0.0,0.8249260138883068,0.0004287500771302685,0.0002591711671102826,0.007955610748380602,0.00010124456220017038,0.16838478170142482,0.16896016011943762,1.3294739450758987e-07,2.438552534821379e-06,0.0022352148567756536
3.675369780303917e-05,0.13204115870729174,0.0,0.0,0.0,0.0,0.8218222581228007,0.00042828840565367263,0.00026014078961031644,0.0081162662300503,0.00010102442705945717,0.1713220717041586,0.1719884842880855,1.3476395128293493e-07,2.494171153848507e-06,0.002320555748497277
3.7441930704195335e-05,0.13235275087099976,0.0,0.0,0.0,0.0,0.8190514162571191,0.00042787015856107937,0.0002609961329609759,0.008260379562379254,0.00010082952062952753,0.17394245067806555,0.17469282352315807,1.363698396676762e-07,2.544165943593309e-06,0.002398263350680686
3.81301636053515e-05,0.1326621052951325,0.0,0.0,0.0,0.0,0.8163015815763678,0.0004274494346242056,0.00026183547011590945,0.008404045042838433,0.00010063756229713646,0.17654122594233917,0.17737744897204527,1.3794882233753564e-07,2.5941000610851353e-06,0.002476808749150992
3.881839650650766e-05,0.13296925645266308,0.0,0.0,0.0,0.0,0.8135724304768356,0.00042702634606749313,0.0002626591734544342,0.008547266141060272,0.00010044846125332464,0.17911873360084624,0.18004266590834656,1.3950144444151317e-07,2.643971560946976e-06,0.002556177281572043
3.943780611754821e-05,0.133243836453376,0.0,0.0,0.0,0.0,0.8111336183229594,0.0004266436336259619,0.00026338743685988466,0.008675788000989495,0.0001002806417551796,0.18142057740059,0.18242501268840514,1.4087670410832867e-07,2.688800799057314e-06,0.0026283009064274683
4.005721572858876e-05,0.133516682844884,0.0,0.0,0.0,0.0,0.8087110804595573,0.0004262591684336682,0.0002641035817482554,0.00880395511644066,0.00010011500603669346,0.18370569241228854,0.1847920906987242,1.422314155672235e-07,2.7335766106780495e-06,0.00270106948023433
4.067662533962931e-05,0.13378781892318914,0.0,0.0,0.0,0.0,0.8063045979955626,0.0004258730231487243,0.0002648078547140918,0.008931769893124919,9.995149546572371e-05,0.1859743060201215,0.18714410631534995,1.4356594616631245e-07,2.778297740417413e-06,0.002774473024805012
4.12340939895658e-05,0.13403039790142451,0.0,0.0,0.0,0.0,0.8041523142208465,0.0004255241138644761,0.0002654317476793564,0.00904650390133262,9.980610653839231e-05,0.18800213336394242,0.18924820880410698,1.447500653729255e-07,2.8184989483868977e-06,0.00284107103588626
4.17915626395023e-05,0.13427162620704458,0.0,0.0,0.0,0.0,0.8020127093482061,0.0004251739498092097,0.00026604638767992726,0.009160956136855615,9.966235390142224e-05,0.1900169332133329,0.1913404180128825,1.4591838251803858e-07,2.8586540858052137e-06,0.0029081684757885384
4.234903128943879e-05,0.13451151976518397,0.0,0.0,0.0,0.0,0.7998856338430939,0.0004248225787291399,0.0002666519399177982,0.009275128278945987,9.952019925492537e-05,0.19201886092556258,0.19342087485813525,1.4707114720172927e-07,2.8987623339839284e-06,0.0029757584935330575
4.2906499939375284e-05,0.13475009415842107,0.0,0.0,0.0,0.0,0.7977709411544308,0.0004244700468599384,0.00026724856536212033,0.009389021984439489,9.937960553149818e-05,0.19400806876420942,0.1954897174239359,1.482086034503505e-07,2.9388229141898396e-06,0.003043834364528101
4.346396858931178e-05,0.13498736467016859,0.0,0.0,0.0,0.0,0.7956684876225193,0.00042411639898635333,0.0002678364208888174,0.009502638888309477,9.924053685867459e-05,0.1959847059943677,0.19754708104985738,1.4933099010458836e-07,2.978835084116922e-06,0.0031123894870065364
4.402143723924827e-05,0.13522334627984728,0.0,0.0,0.0,0.0,0.7935781323964248,0.00042376167849577674,0.0002684156594449014,0.009615980604168173,9.910295849599476e-05,0.19794891896803676,0.19959309840980508,1.5043854098062067e-07,3.018798124618018e-06,0.0031814173788250514
4.4578905889184764e-05,0.1354580536834429,0.0,0.0,0.0,0.0,0.7914997373632806,0.00042340592742556355,0.00026898643016084887,0.009729048724698056,9.896683679713565e-05,0.19990085119722786,0.20162789957945704,1.5153148499473576e-07,3.058711341045794e-06,0.0032509116746999487
4.513637453912126e-05,0.1356915012675888,0.0,0.0,0.0,0.0,0.7894331670597757,0.00042304918652275925,0.00026954887849474547,0.00984184482219364,9.883213916084285e-05,0.20184064344549885,0.20365161212068875,1.5261004631086908e-07,3.098574063697308e-06,0.003320866122739001
4.6251311838994244e-05,0.13615467326160857,0.0,0.0,0.0,0.0,0.7853349716409789,0.0004223328920150343,0.00027064937214402233,0.010066627137761675,9.856689067551974e-05,0.20568435772002291,0.20766626937328714,1.5472489447284107e-07,3.1781454616594e-06,0.0034621310191619917
4.736624913886723e-05,0.13661297210924025,0.0,0.0,0.0,0.0,0.7812825127648239,0.0004216130968659272,0.0002717182349378965,0.010290339737905517,9.830697170244778e-05,0.20948113568203156,0.21163804292305713,1.5678478846016744e-07,3.2575074074435103e-06,0.003605164216230544
4.848118643874022e-05,0.1370665036981855,0.0,0.0,0.0,0.0,0.7772747951029051,0.0004208900851094412,0.00027275650976229724,0.01051299451042257,9.805215522953466e-05,0.21323201174207237,0.21556786944872644,1.5879136296888075e-07,3.3366553251083247e-06,0.00374991950512422
4.9596123738613205e-05,0.1375153697957566,0.0,0.0,0.0,0.0,0.7733108593803766,0.00042016412419405895,0.0002737651910689571,0.010734603056408831,9.780222749520129e-05,0.21693798289309613,0.21945665145213933,1.607461879620868e-07,3.415584953093909e-06,0.0038963522409216347
5.071106103848619e-05,0.1379596688634646,0.0,0.0,0.0,0.0,0.7693897804822551,0.00041943546617636,0.0002747452278664022,0.010955176702279499,9.755698704157273e-05,0.22060001067012272,0.22330525906274423,1.6265077201586793e-07,3.4942923236181773e-06,0.004044419267045766
5.182599833835918e-05,0.1383994956585112,0.0,0.0,0.0,0.0,0.7655106656930645,0.0004187043487848781,0.00027569752650227904,0.011174726511062693,9.731624381568989e-05,0.2242190229721994,0.22711453171462773,1.6450656546563433e-07,3.572773743862638e-06,0.004194078844717646
5.2940935638232166e-05,0.13883494174273137,0.0,0.0,0.0,0.0,0.7616726530737491,0.00041797099636471647,0.00027662295317540386,0.011393263292921167,9.70798183745739e-05,0.22779591574259453,0.23088527969239406,1.6631496330325348e-07,3.651025777709462e-06,0.004345290587614952
5.405587293810515e-05,0.1392660955416785,0.0,0.0,0.0,0.0,0.7578749099510763,0.0004172356207614122,0.00027752233629274446,0.01161079761502613,9.684754112223121e-05,0.23133155453279533,0.2346182855695181,1.6807730791067768e-07,3.729045232395527e-06,0.004498015400747122
5.517081023797814e-05,0.13969304251334336,0.0,0.0,0.0,0.0,0.7541166314960188,0.0004164984221499108,0.0002783964686276653,0.011827339810928466,9.661925165752101e-05,0.23482677597467014,0.23831430556162567,1.6979489163355314e-07,3.806829139982582e-06,0.004652215422666596
5.6285747537851126e-05,0.14011586528650752,0.0,0.0,0.0,0.0,0.7503970393864502,0.0004157595898032956,0.0002792461093838367,0.012042899989453565,9.639479812073435e-05,0.23828238916549963,0.24197407079918654,1.7146895919556312e-07,3.884374748615013e-06,0.004807853970850055
