Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14),C#C(26),C2H2(30),C4H7(28),C4H7(40),C4H7(32),C4H7(44),C4H6(41),C4H6(88)
0.00022302342111163182,0.1785338364606648,0.0,0.0,0.0,0.0,0.42463679275469646,0.0003177937372792438,0.0002971640296288129,0.036601792005645374,7.803595256577114e-05,0.5211820712197458,0.572929848115451,2.249874302901474e-07,1.2382604547767286e-05,0.03361123138967495,2.2289724747262043e-08,1.6250859148407908e-07,6.536332509831194e-10,1.6680467207061797e-09,4.84603395294145e-06,0.0008936507758820442,1.4410395794450042e-06
0.0002244391982973554,0.17874072735524804,0.0,0.0,0.0,0.0,0.42296949685279484,0.0003171228232838918,0.00029696255496003437,0.03676315685670862,7.793108790840417e-05,0.5224919007055233,0.5747031752160021,2.2481616660275035e-07,1.2434837776713427e-05,0.033867765913754413,2.2459848954998773e-08,1.636585162852933e-07,6.582584162138947e-10,1.6796932048143688e-09,4.886066274671517e-06,0.0009039600791418156,1.4576636624931296e-06
0.00022585497548307897,0.17894641872101202,0.0,0.0,0.0,0.0,0.42131307653945693,0.0003164544513857683,0.0002967591066316624,0.03692393187080481,7.78266293219059e-05,0.5237912009368859,0.576466136350277,2.2464171176274077e-07,1.248680035818011e-05,0.034124191629253335,2.2629901004918604e-08,1.6480543662919205e-07,6.628714970792537e-10,1.6913078330960378e-09,4.926042766196431e-06,0.0009142985797146824,1.4743348272185993e-06
0.00022727075266880254,0.1791509214988329,0.0,0.0,0.0,0.0,0.419667425750195,0.00031578861056828057,0.0002965537263436181,0.0370841206229922,7.772257275280609e-05,0.5250800804634695,0.5782188301326885,2.2446413983945485e-07,1.2538493737237787e-05,0.034380505120474414,2.2799878631857243e-08,1.6594933180144707e-07,6.674724102631501e-10,1.7028904132523783e-09,4.965962098101288e-06,0.0009246658323065229,1.491052355569546e-06
0.0002286865298545261,0.1793542470276359,0.0,0.0,0.0,0.0,0.41803243992323974,0.00031512529002621146,0.0002963464550946108,0.03724372665460522,7.76189139194288e-05,0.5263586462706448,0.5799613537837494,2.242835232267114e-07,1.2589919638267024e-05,0.034636703042304366,2.296977961745911e-08,1.6709018340646805e-07,6.72061081775833e-10,1.7144407752866081e-09,5.005823060467007e-06,0.0009350613955664901,1.5078155358529382e-06
0.00023010230704024968,0.17955640632773323,0.0,0.0,0.0,0.0,0.41640801592521803,0.0003144644788720184,0.00029613733300680554,0.037402753474691526,7.75156491122945e-05,0.5276270038566779,0.5816938031999378,2.2409993281909237e-07,1.2641079407390651e-05,0.034892782117541134,2.3139601788404846e-08,1.6822797232933943e-07,6.766374347343285e-10,1.7259587430542797e-09,5.04562436552887e-06,0.000945484832334795,1.5246236631337295e-06
0.00023151808422597326,0.17975741025953473,0.0,0.0,0.0,0.0,0.41479405203422287,0.0003138061663153563,0.00029592639958911056,0.037561204560303436,7.74127742112522e-05,0.5288852572506728,0.5834162729688142,2.2391343797871605e-07,1.269197475850814e-05,0.03514873913502331,2.330934301517082e-08,1.693626808598642e-07,6.812013979056381e-10,1.7374441535750988e-09,5.085364848285529e-06,0.0009559357092478099,1.5414760385985684e-06
0.00023293386141169683,0.17995726952906163,0.0,0.0,0.0,0.0,0.4131904478984108,0.0003131503413857158,0.00029571369339739004,0.03771908335717237,7.731028571533009e-05,0.5301335090554824,0.5851288564084985,2.2372410669589608e-07,1.2742606958964889e-05,0.035404570948696035,2.3479001211409638e-08,1.70494291039535e-07,6.857528990580293e-10,1.7488968421295132e-09,5.125043251983468e-06,0.0009664135971431814,1.5583719702085098e-06
0.0002343496385974204,0.18015599471441648,0.0,0.0,0.0,0.0,0.41159710453325254,0.00031249699328081377,0.0002954992524215717,0.0378763932797118,7.72081795494479e-05,0.5313718604510521,0.5868316455691424,2.2353200543062206e-07,1.2792977774775209e-05,0.03566027447601283,2.364857433289034e-08,1.7162278641201341e-07,6.902918720017058e-10,1.760316658015487e-09,5.1646584847592384e-06,0.0009769180705512196,1.575310771879483e-06
0.00023576541578314397,0.18035359623736,0.0,0.0,0.0,0.0,0.4100139242747737,0.00031184611101471447,0.0002952831137030809,0.03803313771180752,7.710645243626506e-05,0.5326004112427882,0.5885247312775832,2.2333719940487674e-07,1.2843088383784751e-05,0.03591584669709735,2.381806037694246e-08,1.7274815016487586e-07,6.948182491146517e-10,1.7717034479344494e-09,5.204209322292304e-06,0.0009874487082322432,1.5922917643480672e-06
0.00023718119296886755,0.1805500844000501,0.0,0.0,0.0,0.0,0.4084408107823745,0.00031119768384337714,0.0002950653138250083,0.038189320006751876,7.700510033243585e-05,0.5338192598592205,0.5902082031333051,2.2313975231827318e-07,1.2892940623233327e-05,0.03617128465301557,2.3987457381310256e-08,1.7387036708258247e-07,6.993319691977435e-10,1.7830570733425267e-09,5.243694748349506e-06,0.0009980050924993373,1.6093142740802342e-06
0.00023859697015459112,0.1807454693475413,0.0,0.0,0.0,0.0,0.40687766898411554,0.00031055170076765723,0.0002948458883937542,0.0383449434881877,7.690412022647429e-05,0.5350285034084692,0.5918821495609474,2.2293972675350581e-07,1.2942535545387099e-05,0.03642658544509371,2.4156763423700326e-08,1.749894213050421e-07,7.038329684593846e-10,1.79437739050357e-09,5.283113556848534e-06,0.0010085868099516785,1.626377634452915e-06
0.0002400127473403147,0.18093976111612076,0.0,0.0,0.0,0.0,0.40532440508973727,0.0003099081511056318,0.00029462487265915956,0.03850001144986622,7.680350805686866e-05,0.5362282376654884,0.5935466577962989,2.227371837597664e-07,1.2991875094423276e-05,0.0366817462330859,2.4325976620566537e-08,1.7610529888489042e-07,7.083211908012386e-10,1.8056642732167734e-09,5.3224648152868945e-06,0.0010191934505635,1.6434811842860197e-06
0.00024142852452603827,0.1811329695824133,0.0,0.0,0.0,0.0,0.4037809265260308,0.0003092670238258251,0.0002944023008330958,0.03865452715676535,7.67032611189461e-05,0.5374185571386046,0.5952018139486057,2.2253218341065195e-07,1.304096015367637e-05,0.03693676423473589,2.4495095126819284e-08,1.772179847877841e-07,7.127965757529877e-10,1.8169175861097694e-09,5.3617473218815e-06,0.001029824608696735,1.6606242694740878e-06
0.00024270272399318948,0.181305938934635,0.0,0.0,0.0,0.0,0.4024000867411626,0.0003086920716010341,0.0002942006838091997,0.038793121790654264,7.661334774367109e-05,0.5384818721197447,0.5966835287181397,2.2234563058318558e-07,1.3084920803642572e-05,0.03716615609834725,2.464721932617412e-08,1.7821666251542509e-07,7.16813403199364e-10,1.8270167691713551e-09,5.397042079934036e-06,0.0010394132807838696,1.6760863123602768e-06
0.0002439769234603407,0.18147804598768794,0.0,0.0,0.0,0.0,0.4010270333326267,0.0003081190649001388,0.00029399785786226793,0.038931274058468995,7.65237249836978e-05,0.5395377037362005,0.5981577982929346,2.221571765253843e-07,1.3128677656121205e-05,0.0373954281481453,2.4799264069445334e-08,1.7921273462038294e-07,7.208197504513698e-10,1.8370885783437778e-09,5.432279638200397e-06,0.0010490211957306884,1.6915793850268057e-06
0.0002452511229274919,0.1816492973436247,0.0,0.0,0.0,0.0,0.3996617013183699,0.00030754799600957313,0.0002937938469491251,0.03906898628104265,7.643439020395952e-05,0.5405861182804044,0.599624683125534,2.219668627144731e-07,1.3172231967148096e-05,0.03762457847072998,2.4951228087736688e-08,1.8020619243603867e-07,7.248155826505978e-10,1.8471329363550556e-09,5.467459348521304e-06,0.0010586480652524533,1.7071030226049182e-06
0.0002465253223946431,0.1818196999985499,0.0,0.0,0.0,0.0,0.3983040264542022,0.0003069788569281975,0.00029358867432539566,0.0392062607613776,7.634534130653717e-05,0.541627181276982,0.6010842429859837,2.2177472954803276e-07,1.3215584568445988e-05,0.03785360518747487,2.5103110135212533e-08,1.8119702601542346e-07,7.288008597888905e-10,1.8571497545034753e-09,5.5025804284551305e-06,0.0010682936038740216,1.722656764756216e-06
0.0002477995218617943,0.18198926073534552,0.0,0.0,0.0,0.0,0.39695394526212274,0.0003064116398682892,0.00029338236297947755,0.03934309978412535,7.625657581878914e-05,0.5426609574541436,0.6025365369337042,2.2158081653031528e-07,1.3258736659588014e-05,0.03808250645435193,2.525490898898158e-08,1.8218522731611967e-07,7.327755495184696e-10,1.867138961788105e-09,5.537642257510617e-06,0.0010779575282511273,1.7382401545785713e-06
0.00024907372132894546,0.18215798625197782,0.0,0.0,0.0,0.0,0.39561139499439835,0.0003058463369386533,0.0002931749354316259,0.03947950561619059,7.616809162475908e-05,0.5436875107804537,0.6039816233520969,2.2138516273186992e-07,1.3301689137700845e-05,0.03831128046126141,2.5406623448652526e-08,1.8317078789063065e-07,7.367396178622724e-10,1.8771004838665873e-09,5.572644128590434e-06,0.0010876395576954506,1.7538527394525013e-06
0.00025034792079609665,0.18232588319388313,0.0,0.0,0.0,0.0,0.3942763136387508,0.0003052829403810394,0.00029296641392944847,0.03961548050668057,7.60798864139475e-05,0.5447069044599843,0.6054195599427691,2.2118780634930698e-07,1.3344443109928208e-05,0.038539925431429936,2.5558252335934902e-08,1.8415369971376858e-07,7.406930325418235e-10,1.887034250284159e-09,5.607585412648375e-06,0.0010973394137405545,1.7694940703415157e-06
0.00025162212026324783,0.18249295811161723,0.0,0.0,0.0,0.0,0.3929486398914927,0.0003047214423648295,0.00029275682027664893,0.03975102668736954,7.599195809304301e-05,0.5457192009599309,0.6068504037512669,2.2098878493668962e-07,1.3386999513980771e-05,0.03876843962070751,2.5709794494172846e-08,1.8513395499467607e-07,7.446357622211575e-10,1.8969401930408107e-09,5.642465442330568e-06,0.0011070568204430147,1.7851637022774703e-06
0.000252896319730399,0.18265921749560865,0.0,0.0,0.0,0.0,0.3916283131570017,0.00030416183513499117,0.000292546175964251,0.03988614637272465,7.590430446032954e-05,0.5467244620115037,0.6082742111669925,2.207881353285085e-07,1.3429359408356546e-05,0.038996821317031354,2.5861248787989558e-08,1.8611154639161228e-07,7.485677773707223e-10,1.906818248365519e-09,5.677283606804949e-06,0.001116791504120401,1.8008611939382198e-06
0.0002541705191975502,0.18282466775189088,0.0,0.0,0.0,0.0,0.39031527352837314,0.00030360411090028273,0.00029233450208431997,0.04002084176023554,7.581692345515362e-05,0.5477227486298774,0.6096910379416203,2.2058589372850508e-07,1.3471523746176334e-05,0.03922506883982548,2.6012614102889117e-08,1.8708646664878256e-07,7.52489048806654e-10,1.916668353524118e-09,5.712039274438021e-06,0.0011265431935279977,1.81658610793246e-06
0.0002554447186647014,0.1829893152229737,0.0,0.0,0.0,0.0,0.3890094617835912,0.0003030482619266213,0.000292121819409055,0.040155115030490976,7.572981296335921e-05,0.5487141211184104,0.6111009391922957,2.2038209564364667e-07,1.3513493553739539e-05,0.03945318053948192,2.616388934491244e-08,1.8805870895516687e-07,7.563995491340364e-10,1.9264904499962386e-09,5.746731852957473e-06,0.001136311619692531,1.832338010531708e-06
0.00025671891813185257,0.18315316617370242,0.0,0.0,0.0,0.0,0.387710819370021,0.0003024942804671878,0.00029190814834287207,0.04028896834744796,7.564297096934329e-05,0.5496986390846854,0.6125039694163077,2.2017677596837378e-07,1.3555269789469045e-05,0.03968115479680508,2.6315073440268828e-08,1.8902826666873971e-07,7.602992516376741e-10,1.936284481018521e-09,5.78136074236092e-06,0.0011460965160149978,1.8481164718360356e-06
0.00025799311759900376,0.18331622680418524,0.0,0.0,0.0,0.0,0.3864192883983941,0.0003019421588183823,0.0002916935089727228,0.04042240385854662,7.55563954353412e-05,0.5506763614469293,0.6139001824964557,2.199699689437312e-07,1.3596853455099757e-05,0.03990899002250475,2.646616533499969e-08,1.899951334872878e-07,7.641881309691466e-10,1.946050393088167e-09,5.815925371555033e-06,0.0011558976181612088,1.863921065597632e-06
0.00025926731706615494,0.18347850324154183,0.0,0.0,0.0,0.0,0.3851348116296025,0.00030139188927575614,0.00029147792103999785,0.04055542369494316,7.547008439570632e-05,0.551647346447711,0.6152896317134817,2.1976170820874437e-07,1.3638245507668242e-05,0.04013668465666806,2.6617163994628443e-08,1.9095930331492044e-07,7.680661626098921e-10,1.9557881347816074e-09,5.850425168740358e-06,0.001165714664120803,1.8797513693159152e-06
0.00026054151653330613,0.1836400015482378,0.0,0.0,0.0,0.0,0.3838573324675346,0.00030084346416982564,0.0002912614039735728,0.04068802997164408,7.538403588063205e-05,0.5526116516615142,0.6166723697525818,2.1955202678237124e-07,1.3679446929894744e-05,0.04036423716826567,2.6768068403832983e-08,1.919207703688252e-07,7.71933323300596e-10,1.965497657691581e-09,5.884859584912431e-06,0.0011755473941318256,1.8956069641159497e-06
0.0002618157160004573,0.18380072771730957,0.0,0.0,0.0,0.0,0.3825867949474234,0.00030029687583839684,0.0002910439768746702,0.040820224787714486,7.529824797597219e-05,0.5535693340068474,0.6180484487143342,2.193409571003958e-07,1.3720458673679727e-05,0.04059164605464895,2.6918877566112222e-08,1.9287952907655913e-07,7.757895906280799e-10,1.9751789155100388e-09,5.91922807462515e-06,0.0011853955507130575,1.9114874348005514e-06
0.00026436411493475974,0.18411988711871186,0.0,0.0,0.0,0.0,0.38006632511431154,0.0002992091792550419,0.0002906064671523392,0.04108338832928302,7.51274463902749e-05,0.5554650534648777,0.6207808339734318,2.1891477974762992e-07,1.3801916986659293e-05,0.04104602712622709,2.7220206286608246e-08,1.9478890079170938e-07,7.834693620885941e-10,1.994456466423622e-09,5.987765190070048e-06,0.0012051371285151356,1.943321366987102e-06
0.00026665767397563193,0.18440454867589637,0.0,0.0,0.0,0.0,0.377821094231393,0.00029823645799561974,0.00029020978147373673,0.04131884904911774,7.49745975170008e-05,0.5571491082793281,0.6232177173052917,2.1852678592147062e-07,1.3874590345951622e-05,0.04145446439826841,2.749106677858787e-08,1.9649802240097154e-07,7.903436984230296e-10,2.0117091848645507e-09,6.049217946308386e-06,0.0012229547712797593,1.9720528918890157e-06
0.0002689512330165041,0.18468679949269248,0.0,0.0,0.0,0.0,0.37559751216802567,0.0002972695700732184,0.00028981043059657786,0.041553008561253886,7.482256432576664e-05,0.5588125608374631,0.625633809321424,2.1813477282314856e-07,1.3946663908645433e-05,0.04186241421705489,2.7761604009611998e-08,1.9819829401987702e-07,7.971824388057759e-10,2.02886971852354e-09,6.110449222939275e-06,0.001240818494468826,2.000858723093227e-06
0.0002712447920573763,0.18496667069081446,0.0,0.0,0.0,0.0,0.37339527396892497,0.0002963084714437195,0.00028940851519330816,0.04178587855855645,7.467133657288876e-05,0.5604557208288862,0.6280293940279575,2.177389092313066e-07,1.4018143079364097e-05,0.04226986877344478,2.8031812800946247e-08,1.998896918531828e-07,8.039854875288953e-10,2.0459378822001293e-09,6.171456270736003e-06,0.0012587268751941868,2.029736566144425e-06
0.0002735383510982485,0.18524419522201274,0.0,0.0,0.0,0.0,0.37121408072736006,0.000295353118372007,0.0002890041330081426,0.0420174705764905,7.452090423242093e-05,0.5620788916632744,0.6304047498308636,2.1733935884814472e-07,1.408903321716779e-05,0.042676820525143905,2.830168815081968e-08,2.0157219442293212e-07,8.107527582049134e-10,2.0629135133310505e-09,6.23223645328065e-06,0.0012766785134408264,2.0586841634709945e-06
0.0002758319101391207,0.1855194044146061,0.0,0.0,0.0,0.0,0.3690536393954667,0.0002944034674381386,0.0002885973789805284,0.04224779599690284,7.437125750523099e-05,0.5636823706684455,0.6327601497118202,2.1693628037732585e-07,1.415933962927973e-05,0.04308326218715489,2.8571225228091107e-08,2.032457824485253e-07,8.174841732844456e-10,2.0797964707515316e-09,6.292787243133284e-06,0.0012946720316523428,2.0876992937165905e-06
0.000280419028220865,0.18606299916021585,0.0,0.0,0.0,0.0,0.364793866449551,0.0002925210990893168,0.0002877771221671974,0.04270469187843026,7.4074283029734e-05,0.5668314153335969,0.6374121493988703,2.1612014826841785e-07,1.4298222180807304e-05,0.043894587244491266,2.9109265997839627e-08,2.0656614829725169e-07,8.30839168899838e-10,2.1132839023141883e-09,6.413191044776739e-06,0.001330779300132464,2.1459234326436827e-06
0.0002850061463026093,0.18659769669686022,0.0,0.0,0.0,0.0,0.3606137200735036,0.0002906610235334024,0.00028694845133715486,0.04315665435307573,7.378033935291272e-05,0.5699051199993181,0.641987475737362,2.1529168445102954e-07,1.443483206697974e-05,0.044703790428538996,2.9645899619750413e-08,2.0985067707191094e-07,8.440500225776794e-10,2.146399454938957e-09,6.532649524747417e-06,0.0013670380891958828,2.2043919038721072e-06
0.00028959326438435365,0.18712372499368593,0.0,0.0,0.0,0.0,0.35651105348473194,0.0002888229047564577,0.0002861120326162684,0.043603769196932304,7.348935682561711e-05,0.5729056582656964,0.646488129656843,2.1445198442847682e-07,1.45692097044723e-05,0.0455108220357137,3.018109313224163e-08,2.1309928992514644e-07,8.57116417182408e-10,2.179142731425042e-09,6.651146188522561e-06,0.0014034381608745061,2.2630881983314797e-06
0.00029418038246609797,0.1876413086424896,0.0,0.0,0.0,0.0,0.3524837969879109,0.0002870064110024785,0.0002852684978533121,0.04404612006713555,7.32012684509092e-05,0.5758351238098413,0.6509160407360794,2.136020835951358e-07,1.4701395030663915e-05,0.046315635644196655,3.071481575007803e-08,2.1631193841382353e-07,8.700381578686556e-10,2.211513630729136e-09,6.768666074028123e-06,0.0014399695981886754,2.321996324556049e-06
0.0002987675005478423,0.18815066140905484,0.0,0.0,0.0,0.0,0.3485299542391488,0.0002852112134770403,0.00028441844346475855,0.04448378858553942,7.291601043204323e-05,0.5786955342801946,0.6552730706695296,2.1274294969740393e-07,1.483142688424082e-05,0.04711818793893038,3.1247038748313045e-08,2.194885993741627e-07,8.828151514683227e-10,2.243512293497313e-09,6.885195535881948e-06,0.0014766227939485028,2.381100790626538e-06
