Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14),C#C(26),C2H2(30),C4H7(28),C4H7(40),C4H7(32),C4H7(44),C4H6(41),C4H6(88),C4H6(42)
1.9259841823694293e-05,0.12323795471726853,0.0,0.0,0.0,0.0,0.9005391471890328,0.00043760004198232166,0.00023150684517783018,0.004290461498326387,0.00010736629892828751,0.09618070043830912,0.09546406356377242,8.282055383707526e-08,1.20693557151759e-06,0.0006794548906812017,4.5058908733114096e-10,2.6535578240808917e-09,1.0672996309550761e-11,2.802283851634477e-11,4.266660727959438e-08,1.8657558313833478e-06,3.0085240206304448e-09,1.6105097506467636e-12
1.9397427938554222e-05,0.12331498187549968,0.0,0.0,0.0,0.0,0.8998468761534192,0.00043754166500069286,0.00023179794327405127,0.004321873945317042,0.00010730188100720834,0.09684705720371597,0.09613473398751571,8.333119023695536e-08,1.2169634461530973e-06,0.0006893027802469372,4.571198419279865e-10,2.6946937696084284e-09,1.0838451079462672e-11,2.8456243530548062e-11,4.340805020672849e-08,1.9086270766374984e-06,3.0776542476450393e-09,1.6475161508169346e-12
1.9535014053414152e-05,0.1233918632817333,0.0,0.0,0.0,0.0,0.8991559715655744,0.00043748294920078465,0.0002320877100387406,0.004353263622060475,0.00010723778070983011,0.09751200345094978,0.09680411775035823,8.383985740802973e-08,1.226992336900317e-06,0.000699206396246447,4.636875522414138e-10,2.7361115599517322e-09,1.1005039470324582e-11,2.8892593883796137e-11,4.41561533436608e-08,1.952106262571181e-06,3.1477647915271093e-09,1.6850473273346099e-12
1.967260016827408e-05,0.12346859959073618,0.0,0.0,0.0,0.0,0.8984664273094682,0.0004374238979396782,0.0002323761545188894,0.004384630578478896,0.00010717399483185825,0.09817554551227421,0.09747222065885956,8.434656562418564e-08,1.2370222019166196e-06,0.0007091654807272845,4.702920472068511e-10,2.777810314507118e-09,1.1172757940221747e-11,2.933188003123321e-11,4.491091675718104e-08,1.9961964146793212e-06,3.2188605310032107e-09,1.7231058918360607e-12
1.981018628313401e-05,0.12354519145006061,0.0,0.0,0.0,0.0,0.8977782373162995,0.00043736451452709615,0.00023266328512889668,0.004415974864229169,0.0001071105207893115,0.09883768967178085,0.09813904847441214,8.485132510314965e-08,1.2470529728239176e-06,0.0007191797775390191,4.769331569547607e-10,2.8197893407870266e-09,1.134160370386567e-11,2.977409426907058e-11,4.567234070366061e-08,2.0409005363795072e-06,3.2909463091954142e-09,1.7616944368985624e-12
1.994777239799394e-05,0.12362163950492028,0.0,0.0,0.0,0.0,0.8970913955674928,0.0004373048022646692,0.00023294911092475003,0.004447296528665594,0.00010704735528540896,0.09949844216103082,0.09880460691034992,8.53541459592576e-08,1.2570846171687323e-06,0.0007292490323619065,4.836107128296441e-10,2.862047699069696e-09,1.1511572981561941e-11,3.021922648125668e-11,4.644042488647578e-08,2.086221607885027e-06,3.3640269318132963e-09,1.8008155350714513e-12
2.008535851285387e-05,0.12369794439195012,0.0,0.0,0.0,0.0,0.8964058960891386,0.00043724476438839236,0.0002332336399118763,0.004478595620900869,0.00010698449607844374,0.10015780916646698,0.09946890163731305,8.585503827076871e-08,1.2671170553562219e-06,0.0007393729926208237,4.903245473329783e-10,2.904584791575647e-09,1.168266336894946e-11,3.0667269894832816e-11,4.721516949161992e-08,2.132162588121578e-06,3.438107170232136e-09,1.84047174052534e-12
2.02229446277138e-05,0.12377410674739225,0.0,0.0,0.0,0.0,0.8957217329582334,0.00043718440414588594,0.00023351688134879878,0.004509872189730929,0.00010692193957376012,0.10081579682069133,0.10013193827722439,8.635401199028336e-08,1.2771502739970098e-06,0.0007495514075592429,4.970744941722573e-10,2.94739955496515e-09,1.1854870589127433e-11,3.111821319250487e-11,4.799657374686786e-08,2.178726412466265e-06,3.513191757864239e-09,1.880665587107716e-12
2.036053074257373e-05,0.1238501271919416,0.0,0.0,0.0,0.0,0.8950389002951052,0.00043712372471282386,0.00023379884288331044,0.004541126283720686,0.00010685968382128519,0.10147241121312636,0.100793722410592,8.685107706009102e-08,1.2871841844549773e-06,0.0007597840281455309,5.038603881988706e-10,2.9904914776448866e-09,1.2028192584384675e-11,3.1572050451124933e-11,4.8784637557003734e-08,2.2259159953030996e-06,3.589285394258212e-09,1.9213995905397095e-12
2.0498116857433658e-05,0.12392600636572086,0.0,0.0,0.0,0.0,0.8943573922670234,0.0004370627292496751,0.00023407953333403136,0.00457235795115452,0.00010679772559538934,0.10212765838350672,0.101454259573039,8.73462432975155e-08,1.2972187607613879e-06,0.0007700706070554941,5.106820653965135e-10,3.0338595686525427e-09,1.2202625368934504e-11,3.202877106479364e-11,4.957936023126477e-08,2.2737342288349365e-06,3.6663927432045113e-09,1.9626762473996706e-12
2.0635702972293587e-05,0.12400174487189239,0.0,0.0,0.0,0.0,0.8936772030839853,0.00043700142085067735,0.00023435896043732661,0.00460356724008577,0.0001067360627582682,0.10278154432847546,0.10211355525936108,8.783952047729088e-08,1.3072539271157185e-06,0.0007804108986493877,5.175393628659497e-10,3.0775032428654224e-09,1.237816658932069e-11,3.248836839791773e-11,5.038074146674231e-08,2.322183984513531e-06,3.7445184350233864e-09,2.0044980363498004e-12
2.0773289087153517e-05,0.12407734333141143,0.0,0.0,0.0,0.0,0.8929983270060137,0.00043693980263558,0.00023463713328779646,0.004634754198248171,0.0001066746917109205,0.10343407499164221,0.10277161491647518,8.833091826699042e-08,1.3172896801253417e-06,0.0007908046590631605,5.244321188855099e-10,3.121421389456146e-09,1.2554811777641678e-11,3.295083068228367e-11,5.1188779780509436e-08,2.3712681102900624e-06,3.8236670621509744e-09,2.046867415771345e-12
2.0910875202013446e-05,0.12415280234551843,0.0,0.0,0.0,0.0,0.8923207583340602,0.00043687787764884543,0.00023491405910335396,0.004665918873159256,0.00010661361077911442,0.10408525627617851,0.10342844395219124,8.882044632819053e-08,1.3273259267674125e-06,0.0008012516460907266,5.313601728330365e-10,3.1656135515538365e-09,1.2732559096286392e-11,3.341615254315691e-11,5.200347453109348e-08,2.420989433724994e-06,3.903843184128793e-09,2.0897868264380954e-12
2.1048461316873376e-05,0.12422812253472738,0.0,0.0,0.0,0.0,0.8916444914139131,0.00043681564891918993,0.0002351897464334165,0.004697061312067754,0.00010655281684215966,0.10473509403757425,0.1040840477314637,8.93081141910002e-08,1.3373626451159976e-06,0.0008117516191579677,5.383233651686269e-10,3.210078723500352e-09,1.2911404500360745e-11,3.388432324322112e-11,5.282482452699113e-08,2.4713507606854096e-06,3.985051325528218e-09,2.1332586904028157e-12
2.1186047431733305e-05,0.12430330448387475,0.0,0.0,0.0,0.0,0.8909695206314169,0.0004367531194023968,0.0002354642026401877,0.004728181562009386,0.00010649230797578703,0.10538359409108088,0.10473843158099144,8.979393134811947e-08,1.3473997575635457e-06,0.0008223043392955801,5.453215374166372e-10,3.254816354738937e-09,1.3091345775436726e-11,3.435533649847736e-11,5.365282904908574e-08,2.5223548770745477e-06,4.067295978718688e-09,2.1772854124811244e-12
2.1323633546593235e-05,0.12437834878979534,0.0,0.0,0.0,0.0,0.8902958404195053,0.0004366902920682922,0.00023573743640648248,0.00475927966972201,0.00010643208082953203,0.1060307622019722,0.10539160078242985,9.027790719617197e-08,1.3574372573795697e-06,0.0008329095692228686,5.523545322212387e-10,3.2998253759755288e-09,1.3272378620666141e-11,3.4829180956953265e-11,5.448748635323153e-08,2.5740045461923053e-06,4.150581599632308e-09,2.2218693779822027e-12
2.1461219661453164e-05,0.12445325605560877,0.0,0.0,0.0,0.0,0.8896234452512248,0.00043662716983411414,0.000236009454979436,0.004790355681719755,0.00010637213351899602,0.10667660409549118,0.10604356057909828,9.076005109287785e-08,1.3674750703896852e-06,0.0008435670732559849,5.594221932855803e-10,3.345105216910069e-09,1.3454500742210635e-11,3.5305850152005954e-11,5.53287950079281e-08,2.626302511175354e-06,4.234912611676508e-09,2.267012954805445e-12
2.1598805776313093e-05,0.12452802685483771,0.0,0.0,0.0,0.0,0.8889523296452275,0.0004365637556237182,0.00023628026674119476,0.004821409644231216,0.0001063124629291216,0.10732112544861679,0.10669431617070055,9.124037231208536e-08,1.3775131826089154e-06,0.0008542766173622843,5.665243654078228e-10,3.3906548690781193e-09,1.3637708083886985e-11,3.578533333020296e-11,5.617675299310513e-08,2.679251492757945e-06,4.320293402143954e-09,2.312718491516604e-12
2.1736391891173023e-05,0.12460266176721484,0.0,0.0,0.0,0.0,0.888282488157457,0.0004365000522775251,0.00023654987852368307,0.004852441603292845,0.0001062530675219231,0.1079643319013013,0.10734387272134478,9.171888008477923e-08,1.3875515059882734e-06,0.0008650379690413522,5.736608944022536e-10,3.436473852196245e-09,1.3821998713916888e-11,3.6267624911197625e-11,5.703135912567236e-08,2.7328541923744034e-06,4.406728327193347e-09,2.3589883200163508e-12
2.1873978006032952e-05,0.12467716138477093,0.0,0.0,0.0,0.0,0.8876139153858473,0.00043643606262221314,0.00023681829847789954,0.004883451604686383,0.00010619394432552903,0.10860622904875979,0.10799223535501801,9.219558354092846e-08,1.3975900240996574e-06,0.0008758508973279326,5.808316271012145e-10,3.482561168910851e-09,1.400736862080725e-11,3.675271425606878e-11,5.789261155504716e-08,2.78711329063341e-06,4.494221709412476e-09,2.4058247542332836e-12
2.2011564120892882e-05,0.12475152626653659,0.0,0.0,0.0,0.0,0.8869466059654482,0.00043637178941289883,0.00023708553350544056,0.004914439693995541,0.00010613509163157658,0.1092468224490625,0.10863940916027831,9.267049176794024e-08,1.407628660394197e-06,0.0008867151727660403,5.880364113379443e-10,3.5289162899042754e-09,1.419381567555709e-11,3.724059530909889e-11,5.876050887090718e-08,2.842031449110047e-06,4.582777840686782e-09,2.453230091661721e-12
2.214915023575281e-05,0.12482575698287159,0.0,0.0,0.0,0.0,0.8862805545759931,0.0004363072354258028,0.00023735159191912573,0.00494540591651515,0.00010607650621144127,0.10988611761269061,0.10928539918294726,9.314361376164786e-08,1.4176674146545457e-06,0.0008976305674988684,5.952750960061916e-10,3.5755381293695626e-09,1.438133551090124e-11,3.773125657567717e-11,5.963504856979249e-08,2.897611307345346e-06,4.6724009773834726e-09,2.501206610781351e-12
2.228673635061274e-05,0.1248998541097875,0.0,0.0,0.0,0.0,0.8856157559344763,0.00043624240338506996,0.00023761648049776772,0.004976350317331331,0.00010601818640810981,0.1105241200131347,0.10993021043325221,9.361495848348901e-08,1.4277062128306187e-06,0.0009085968551752843,6.025475309982194e-10,3.622426147300003e-09,1.4569925954845015e-11,3.822469190637619e-11,6.051622852534254e-08,2.953855485522679e-06,4.7630953446428235e-09,2.549756573356972e-12
2.242432246547267e-05,0.12497381819578357,0.0,0.0,0.0,0.0,0.8849522048012501,0.00043617729602900035,0.00023788020728314127,0.005007272941252616,0.00010596012920092782,0.11116083507780956,0.11057384787995918,9.40845348146843e-08,1.4377450483185786e-06,0.0009196138110091051,6.098535672441023e-10,3.669579313466233e-09,1.475958286366427e-11,3.872089035334e-11,6.140404598102164e-08,3.0107665819333285e-06,4.854865132314647e-09,2.5988822222608233e-12
2.25619085803326e-05,0.12504764979478208,0.0,0.0,0.0,0.0,0.8842898959707005,0.00043611191600777564,0.00023814277858320992,0.005038173832915479,0.00010590233334059089,0.11179626820064417,0.11121631645937152,9.45523516004068e-08,1.447783829544396e-06,0.0009306812116482936,6.171930566249958e-10,3.7169972005495464e-09,1.4950304518611508e-11,3.9219846875712265e-11,6.229849914494649e-08,3.06834717658662e-06,4.947714500754346e-09,2.6485857845779547e-12
2.269949469519253e-05,0.1251213494682437,0.0,0.0,0.0,0.0,0.8836288242750507,0.0004360462659408109,0.00023840420194914982,0.005069053036732988,0.00010584479621798592,0.11243042473517588,0.11185762107167886,9.501841758892642e-08,1.4578225331917527e-06,0.0009417988351522824,6.245658519580858e-10,3.764678879268385e-09,1.5142087181989595e-11,3.972155151690405e-11,6.319958582859488e-08,3.126599830049641e-06,5.04164757897696e-09,2.698869470615421e-12
2.283708081005246e-05,0.1251949177651374,0.0,0.0,0.0,0.0,0.8829689845857939,0.0004359803484376394,0.0002386644847004411,0.005099910596875495,0.00010578751543235871,0.11306330999458267,0.11249776657953273,9.548274145766026e-08,1.4678611284717406e-06,0.0009529664610769081,6.319718070529144e-10,3.812623545083128e-09,1.533492761781795e-11,4.0225995554187553e-11,6.410730322383725e-08,3.1855270828117964e-06,5.1366684636192725e-09,2.749735473347967e-12
2.2974666924912388e-05,0.12526835521971075,0.0,0.0,0.0,0.0,0.8823103718121832,0.0004359141660794596,0.00023892363374811664,0.005130746557288526,0.00010573048897374353,0.11369492925340449,0.11313675780951143,9.594533187002208e-08,1.4778995661603156e-06,0.0009641838704473465,6.394107766934407e-10,3.860830492182484e-09,1.5528822987221448e-11,4.073317122671781e-11,6.502164860332269e-08,3.2451314556096714e-06,5.2327812194642275e-09,2.801185968698936e-12
2.3112253039772317e-05,0.12534166237295868,0.0,0.0,0.0,0.0,0.8816529808965458,0.0004358477214247767,0.00023918165616365074,0.0051615609617195555,0.00010567371462533322,0.11432528775181695,0.11377459955660778,9.64061973964212e-08,1.487937809056161e-06,0.0009754508455542035,6.468826165028089e-10,3.909298919354354e-09,1.572377006760927e-11,4.1243069847304055e-11,6.594261916571481e-08,3.3054154517617083e-06,5.329989883209052e-09,2.8532231175567397e-12
2.3249839154632247e-05,0.1254148397696545,0.0,0.0,0.0,0.0,0.8809968068223041,0.00043578101699117756,0.00023943855874956354,0.005192353853675369,0.00010561719040390137,0.11495439068775681,0.11441129657657544,9.686534654555785e-08,1.4979758106523719e-06,0.0009867671702931031,6.543871831685532e-10,3.958028110539152e-09,1.5919765978883778e-11,4.17556835644144e-11,6.687021213195101e-08,3.3663815527804016e-06,5.4282984563861006e-09,2.9058490619859396e-12
2.3387425269492176e-05,0.12548788793462604,0.0,0.0,0.0,0.0,0.8803418446112781,0.00043571405528175484,0.00023969434854558748,0.005223125276426536,0.00010556091403776556,0.11558224321921956,0.11504685358848571,9.732278777725073e-08,1.5080135401620683e-06,0.0009981326300176503,6.619243343450846e-10,4.007017258173959e-09,1.6116807472910162e-11,4.227100363278885e-11,6.780442439936165e-08,3.428032220007734e-06,5.527710908004573e-09,2.959065926640845e-12
2.3525011384352106e-05,0.12556080739864323,0.0,0.0,0.0,0.0,0.8796880893182276,0.0004356468387414555,0.00023994903204737936,0.0052538752730613755,0.0001055048837799998,0.1162088504706528,0.11568127527999271,9.777852950073013e-08,1.5180509415950618e-06,0.0010095470114136163,6.694939285702625e-10,4.056265699707487e-09,1.6314891884810146e-11,4.278902273212401e-11,6.87452532097196e-08,3.4903698969296916e-06,5.628231178276549e-09,3.012875820760647e-12
2.3662597499212035e-05,0.12563359868702398,0.0,0.0,0.0,0.0,0.8790355360362447,0.0004355793698338276,0.00024020261648616292,0.005284603886416394,0.00010544909707965727,0.11683421752615036,0.1163145663020976,9.823258001246342e-08,1.5280880019106341e-06,0.0010210101025686313,6.770958253116017e-10,4.105772508161699e-09,1.651401548614431e-11,4.330973095827969e-11,6.969269497469594e-08,3.5533970070127974e-06,5.729863175138286e-09,3.067280836306187e-12
2.3800183614071964e-05,0.12570626231556478,0.0,0.0,0.0,0.0,0.8783841798865037,0.000435511650924032,0.0002404551077690997,0.005315311159194088,0.00010539355272368782,0.11745834944203291,0.11694673127907487,9.868494764980075e-08,1.5381246413170276e-06,0.001032521692797408,6.847298848503804e-10,4.155537217000041e-09,1.671417640043048e-11,4.383312290975376e-11,7.064674716338291e-08,3.617115957920258e-06,5.8326107810320025e-09,3.122283051592463e-12
2.3937769728931894e-05,0.12577879880696666,0.0,0.0,0.0,0.0,0.8777340160359653,0.00043544368442162114,0.00024070651337716593,0.0053459971337850775,0.00010533824781148127,0.11808125122573092,0.11757777479140515,9.913564057509515e-08,1.5481608673745617e-06,0.00104408157304252,6.923959685474061e-10,4.205558749852737e-09,1.691537029835923e-11,4.4359187228722475e-11,7.160740583034983e-08,3.681529133462453e-06,5.936477839950554e-09,3.1778845243502742e-12
2.4075355843791823e-05,0.12585120867341926,0.0,0.0,0.0,0.0,0.877085039676472,0.00043537547267945704,0.00024095683926033645,0.005376661852446928,0.00010528318101984396,0.11870292786045654,0.11820770139584034,9.958466698367644e-08,1.558196609765459e-06,0.001055689535313002,7.000939384707296e-10,4.255836598625682e-09,1.711759513629396e-11,4.488791812045677e-11,7.257466766763587e-08,3.7466389034629535e-06,6.041468173319594e-09,3.2340873002314644e-12
2.4212941958651753e-05,0.125923492421424,0.0,0.0,0.0,0.0,0.8764372460381394,0.00043530701807240155,0.0002412060927144882,0.005407305357182989,0.00010522834957713077,0.11932338428850793,0.11883651561254835,1.0003203497122892e-07,1.5682318725458332e-06,0.0010673453729972235,7.078236576031213e-10,4.3063697198276585e-09,1.7320846717169574e-11,4.541930454826775e-11,7.354852864189331e-08,3.812447617368588e-06,6.147585569719195e-09,3.2908934073038888e-12
2.4350528073511682e-05,0.1259956505526698,0.0,0.0,0.0,0.0,0.8757906303807093,0.00043523832288644985,0.00024145427914373598,0.005437927689847793,0.00010517375265449011,0.11994262542339808,0.11946422193347327,1.0047775262217714e-07,1.5782665627727507e-06,0.001079048880781784,7.155849897882984e-10,4.357157758378635e-09,1.752512361279209e-11,4.595334222318312e-11,7.452898574241724e-08,3.878957607676533e-06,6.254833790381097e-09,3.3483048589973022e-12
2.448811418837161e-05,0.12606768357853612,0.0,0.0,0.0,0.0,0.8751451879974886,0.00043516938938113726,0.000241701405320689,0.005468528892092534,0.00010511938793200367,0.1205606561425235,0.12009082481854955,1.0092182792004301e-07,1.5883006641189105e-06,0.0010907998546121596,7.233777997048138e-10,4.408199787834354e-09,1.7730422096877504e-11,4.649002125744035e-11,7.551603556090448e-08,3.946171188621431e-06,6.363216567100969e-09,3.4063236529826356e-12
