Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234)
5.910875659975122e-05,0.11224526331172491,0.0,0.0,0.0,0.0,0.3299133077846641,0.6699291363674829,4.4307680355724654e-05,3.48068866322915e-05,3.4493906160023396e-07,3.661507820759773e-08,1.0919238954753081e-15,1.8513245706681969e-07,2.8823018644632088e-05,4.1128319569983055e-05,6.302405579612456e-06,3.0146063820593364e-08,1.3730068085132298e-08,2.9428827277999966e-09,2.1603152410544532e-08,1.2252390558674839e-16,5.807445186658336e-07,2.2681436707052456e-11,2.5003027936726563e-10,7.065216772478679e-12,3.093989903823767e-09,1.0310957820462303e-19,1.1410840752873044e-17,2.96151638884773e-16,3.522153394809303e-17,4.786500604065383e-16,3.6779854955120123e-13
6.0114509960941125e-05,0.11224524734469524,0.0,0.0,0.0,0.0,0.32991089780727134,0.6699272671352625,4.499840458686797e-05,3.539180608411061e-05,3.503155338417979e-07,3.722807176118653e-08,1.1089434193336841e-15,1.8832213494809432e-07,2.984155725413698e-05,4.2597096760516705e-05,6.63336523673986e-06,3.062827954101492e-08,1.3965424894885072e-08,3.050707019313432e-09,2.2397246570327937e-08,1.2702767040926147e-16,6.127032691566985e-07,2.341445846511027e-11,2.55142107253267e-10,7.55054175784107e-12,3.3695835879690747e-09,1.1065672745452153e-19,1.183410045125567e-17,3.2755997312798174e-16,3.9019847600986935e-17,5.296698364352143e-16,4.1462840822983934e-13
6.112026332213104e-05,0.11224523060142821,0.0,0.0,0.0,0.0,0.32990845781366684,0.6699253765962573,4.56814123476126e-05,3.597633035661558e-05,3.55631895625263e-07,3.78406473685832e-08,1.1257726601850432e-15,1.9149520664441318e-07,3.087621586669464e-05,4.4090928011119345e-05,6.974552884663844e-06,3.1106611820182784e-08,1.4200797062516445e-08,3.1603969005666272e-09,2.3205137121773727e-08,1.3160968250601153e-16,6.458256608795225e-07,2.4154789786785826e-11,2.6024646014859825e-10,8.058159266324013e-12,3.663902427228724e-09,1.1860272205021316e-19,1.2264993944954545e-17,3.6157809163723924e-16,4.314305547791107e-17,5.849760041850887e-16,4.663975885167136e-13
6.212601668332095e-05,0.11224521307784974,0.0,0.0,0.0,0.0,0.3299059879757059,0.6699234649002871,4.6356609398980694e-05,3.65604410228933e-05,3.608874134356046e-07,3.845278421946474e-08,1.142409296046607e-15,1.946512560112686e-07,3.1926824739323404e-05,4.560968263624707e-05,7.326004183425282e-06,3.1581008481077695e-08,1.4436178290083886e-08,3.271937800968696e-09,2.402671680036921e-08,1.3626933351824027e-16,6.801316587762002e-07,2.4902161055248708e-11,2.653421004583667e-10,8.58848260557691e-12,3.977794945302636e-09,1.2696005397250454e-19,1.2703479343558155e-17,3.983583452483732e-16,4.76112728943526e-17,6.448254017771925e-16,5.235163246900766e-13
6.313177004451087e-05,0.11224519477060996,0.0,0.0,0.0,0.0,0.3299034884685449,0.6699215322001788,4.702391411850814e-05,3.714411953129543e-05,3.6608145200047654e-07,3.906446146452821e-08,1.1588513159282862e-15,1.9778990281602716e-07,3.2993211563262644e-05,4.7153226836218057e-05,7.687748133259334e-06,3.205142356911715e-08,1.467156218423997e-08,3.3853147524401407e-09,2.48618753632053e-08,1.4100599819498996e-16,7.156410697697039e-07,2.5656305833437696e-11,2.7042785126697544e-10,9.141909992266381e-12,4.312124947416163e-09,1.3574128246868003e-19,1.3149513381853092e-17,4.380575053791484e-16,5.2445317025204527e-17,7.094830529690466e-16,5.864190963486434e-13
6.514327676689068e-05,0.11224515579524559,0.0,0.0,0.0,0.0,0.32989840116184055,0.669917604412018,4.8334581160231336e-05,3.831010548460525e-05,3.762830259819105e-07,4.028635379224105e-08,1.1911449695752814e-15,2.0401364331573536e-07,3.5172618707253895e-05,5.03141348459793e-05,8.442197812020617e-06,3.298015540477582e-08,1.514231201814399e-08,3.6175151384435323e-09,2.6572474682956273e-08,1.5070779104564725e-16,7.903485449443494e-07,2.7183868412635136e-11,2.805652796059244e-10,1.0319593164994436e-11,5.045625555253477e-09,1.5462597071736297e-19,1.406404814924659e-17,5.268611851715814e-16,6.329764541804124e-17,8.543235665988624e-16,7.314403933337412e-13
6.715478348927049e-05,0.11224511366224289,0.0,0.0,0.0,0.0,0.32989319734873834,0.6699135945026752,4.961300016210484e-05,3.947413882509176e-05,3.8623340162217104e-07,4.150615833554174e-08,1.2226434408649959e-15,2.101640786725199e-07,3.7413018287642894e-05,5.357252981310277e-05,9.238007858265966e-06,3.389255832150338e-08,1.5612994118247944e-08,3.856871565321521e-09,2.8336002465577814e-08,1.6070977165925908e-16,8.701032324619024e-07,2.8735424231043323e-11,2.906505393489684e-10,1.159408635629631e-11,5.871598330196782e-09,1.7535841074356495e-19,1.500822910194501e-17,6.293281618620031e-16,7.58804892931563e-17,1.0217776815156071e-15,9.054506850255247e-13
6.91662902116503e-05,0.11224506836875935,0.0,0.0,0.0,0.0,0.3298878785172901,0.6699095037716182,5.0858937282190534e-05,4.063607062824533e-05,3.9593076041642467e-07,4.272371096995347e-08,1.253340973218901e-15,2.1623938661729072e-07,3.971296798928528e-05,5.692725695776516e-05,1.0075190185249937e-05,3.478847251173665e-08,1.6083555506910908e-08,4.103253177405874e-09,3.015149324071919e-08,1.7100646429805104e-16,9.550575183691092e-07,3.0308993797235237e-11,3.006763790350489e-10,1.2968018859064533e-11,6.7974445986318125e-09,1.9804099398712448e-19,1.5981672535138753e-17,7.468619158441424e-16,9.038526992421487e-17,1.2142496242933493e-15,1.1128744608503396e-12
7.117779693403012e-05,0.11224501992120467,0.0,0.0,0.0,0.0,0.3298824461791829,0.6699053335378933,5.207232541852688e-05,4.179575351341528e-05,4.0537458216461655e-07,4.3938850539326497e-08,1.2832359199147865e-15,2.222382427033013e-07,4.207101035974452e-05,6.0377136984341596e-05,1.095366968586675e-05,3.566782137514252e-08,1.6553943118006267e-08,4.356525701417262e-09,3.201795569537603e-08,1.8159224665569292e-16,1.0453609439096548e-06,3.190268018229341e-11,3.1063647854067934e-10,1.4443773665606967e-11,7.83075417326626e-09,2.227767531812765e-19,1.6983983702348738e-17,8.809268472685228e-16,1.0701418990931247e-16,1.4342635457665763e-15,1.3585941419102743e-12
7.318930365640993e-05,0.1122449683348501,0.0,0.0,0.0,0.0,0.32987690186110735,0.6699010851317615,5.3253250808849e-05,4.295304260946201e-05,4.1456554060646284e-07,4.5151419807147115e-08,1.312330413713499e-15,2.2815978822578738e-07,4.448568041685348e-05,6.392097362598993e-05,1.1873291544244617e-05,3.653060515924876e-08,1.7024104200914942e-08,4.616552344248674e-09,3.393437933681935e-08,1.9246138764660193e-16,1.141160141013048e-06,3.351467638816279e-11,3.2052541892562245e-10,1.6023492757549456e-11,8.979286872744175e-09,2.496692602231419e-19,1.801476015211475e-17,1.0330446674782642e-15,1.259800174377638e-16,1.6844591253537413e-15,1.6479719101446908e-12
7.520081037878975e-05,0.11224491363261978,0.0,0.0,0.0,0.0,0.3298712470967459,0.6698967598869705,5.440193929754775e-05,4.4107796413486974e-05,4.235053964693828e-07,4.636126628567579e-08,1.3406300282961954e-15,2.340035961867976e-07,4.6955512682242485e-05,6.755756067346949e-05,1.2833828681992166e-05,3.737689439897038e-08,1.7493986685058847e-08,4.883194636526884e-09,3.5899740765179164e-08,2.0360808298137337e-16,1.2425987859560892e-06,3.514327058176653e-11,3.303386441360799e-10,1.770908519532356e-11,1.02509545787121e-08,2.7882253862739015e-19,1.9073594865319892e-17,1.204790655577854e-15,1.4750583936586833e-16,1.967586866188851e-15,1.9868706936687507e-12
7.721231710116956e-05,0.11224485584448679,0.0,0.0,0.0,0.0,0.3298654834194026,0.6698923591336823,5.5518742486036446e-05,4.5259877544524116e-05,4.3219688961000524e-07,4.75682429507899e-08,1.3681434368322584e-15,2.397696361528921e-07,4.947904762662571e-05,7.128568846875465e-05,1.3834989228191449e-05,3.820682326473866e-08,1.7963539506371466e-08,5.156313220717673e-09,3.791300953265509e-08,2.1502648839773464e-16,1.3498175700978545e-06,3.67868502168181e-11,3.400724186810588e-10,1.9502237564051386e-11,1.1653804007208207e-08,3.103409975228665e-19,2.0160079178978975e-17,1.397790009550101e-15,1.7182480661267818e-16,2.28650340628224e-15,2.3816742889346187e-12
7.922382382354937e-05,0.1122447950065711,0.0,0.0,0.0,0.0,0.3298596123552929,0.6698878841920654,5.660412392962382e-05,4.6409153392655046e-05,4.406436315213214e-07,4.8772208841133464e-08,1.394882071704681e-15,2.454582384063622e-07,5.205483750992687e-05,7.510414984349975e-05,1.4876423929332911e-05,3.90205829002395e-08,1.8432712894719232e-08,5.435768578793438e-09,3.9973153561432015e-08,2.267107503886616e-16,1.4629541870864208e-06,3.8443904408496745e-11,3.4972377992777844e-10,2.1404426395040785e-11,1.3196000333720426e-08,3.443293815647165e-19,2.1273805485084715e-17,1.6137142377664381e-15,1.991798682218277e-16,2.644166789362492e-15,2.8393066016062107e-12
8.123533054592919e-05,0.11224473116036165,0.0,0.0,0.0,0.0,0.3298536354175046,0.6698833363665653,5.765864555762479e-05,4.7555496666182534e-05,4.488499995805151e-07,4.99730295475246e-08,1.4208597897456681e-15,2.510700579233297e-07,5.468145160948258e-05,7.901174549088794e-05,1.595773340896548e-05,3.981841483863936e-08,1.890145862254088e-08,5.72142169574339e-09,4.2079144088803135e-08,2.3865503424901687e-16,1.582143335462693e-06,4.0113025055164164e-11,3.592904872811927e-10,2.341693202234493e-11,1.4885811800213164e-08,3.808927347191618e-19,2.2414369687213846e-17,1.854277715046885e-15,2.2982350460131386e-16,3.043631857387161e-15,3.3672500085719853e-12
8.3246837268309e-05,0.1122446643519546,0.0,0.0,0.0,0.0,0.3298475541006224,0.6698787169408382,5.8682954497318096e-05,4.869878584236908e-05,4.5682103444390363e-07,5.117057759969327e-08,1.4460925474345882e-15,2.56606038797981e-07,5.735748084524766e-05,8.300728877336793e-05,1.7078475185703596e-05,4.060060458924471e-08,1.9369730216810167e-08,6.0131346587543996e-09,4.4229960134488345e-08,2.508535494122818e-16,1.7075167350557653e-06,4.1792906758182856e-11,3.687709691510265e-10,2.5540853555925195e-11,1.673159541320129e-08,4.2013637959146383e-19,2.358137341337974e-17,2.1212344319483337e-15,2.6401746691418357e-16,3.4880458349924123e-15,3.973562870999232e-12
8.525834399068881e-05,0.1122445946313159,0.0,0.0,0.0,0.0,0.3298413698759969,0.6698740271733216,5.967777044804858e-05,4.9838905528377596e-05,4.6456234172803635e-07,5.236473275861751e-08,1.4705980896639952e-15,2.6206737957159455e-07,6.0081541821285805e-05,8.708960997946714e-05,1.8238170376401447e-05,4.1367475469377185e-08,1.983748313625488e-08,6.310771192672648e-09,4.6424592498323296e-08,2.633005721237515e-16,1.8392031555561178e-06,4.3482345666626165e-11,3.7816426868711533e-10,2.7777124512015953e-11,1.8741783804731583e-08,4.621659076536123e-19,2.477442598933455e-17,2.4163749728185374e-15,3.020325254750788e-16,3.980644153157715e-15,4.666896244400257e-12
8.726985071306863e-05,0.11224452205158557,0.0,0.0,0.0,0.0,0.32983508418763563,0.6698692682934253,6.064387370612416e-05,5.097574673882901e-05,4.720799987604624e-07,5.355538222239192e-08,1.4943956545539794e-15,2.674554998072761e-07,6.285228030669809e-05,9.125756004788846e-05,1.94363100348366e-05,4.211938273366424e-08,2.0304674915864093e-08,6.614197132631743e-09,4.866204729314565e-08,2.759904654775649e-16,1.9773284559193514e-06,4.5180237398721535e-11,3.8746998917542487e-10,3.0126528748902885e-11,2.092487328961841e-08,5.070871793023692e-19,2.5993146175404828e-17,2.7415237509883462e-15,3.4414823166203906e-16,4.524746565375251e-15,5.456509837001104e-12
8.928135743544844e-05,0.11224444666842881,0.0,0.0,0.0,0.0,0.3298286984486875,0.6698644414983027,6.158209391106705e-05,5.2109207096215446e-05,4.793804669493661e-07,5.474242075314973e-08,1.517505696053348e-15,2.727720081898423e-07,6.566837418142193e-05,9.551001377999186e-05,2.0672361091673545e-05,4.285670803812117e-08,2.0771265280860544e-08,6.9232808354238215e-09,5.094134902261467e-08,2.8891769687279054e-16,2.1220156333879293e-06,4.688557418494009e-11,3.9668823983890106e-10,3.2589716432879795e-11,2.3289413126720024e-08,5.550063329817328e-19,2.7237163671909684e-17,3.0985365205167113e-15,3.9065269736647583e-16,5.123753596493474e-15,6.352287272075648e-12
9.129286415782826e-05,0.11224436853943569,0.0,0.0,0.0,0.0,0.329822214038491,0.6698595479501763,6.24932995679743e-05,5.323919096073501e-05,4.864705101982227e-07,5.592575073275185e-08,1.5399496256766598e-15,2.780186723713039e-07,6.852853587594756e-05,9.984587256538007e-05,2.1945771869678525e-05,4.357985426849587e-08,2.1237216232380627e-08,7.23789353205729e-09,5.326154322280898e-08,3.020768529954471e-16,2.273384880879055e-06,4.859744136591959e-11,4.058195826878551e-10,3.5167219749063314e-11,2.5843995975256952e-08,6.060298010966841e-19,2.850612040312757e-17,3.489298173862122e-15,4.4184239382528865e-16,5.781143345402869e-15,7.364750716497545e-12
9.330437088020807e-05,0.11224428772356951,0.0,0.0,0.0,0.0,0.32981563230014893,0.6698545887741775,6.337838838563591e-05,5.436560949649244e-05,4.933571196739887e-07,5.7105282155212585e-08,1.561749574353729e-15,2.8319739073343175e-07,7.143151433794363e-05,0.00010426406664927039,2.3255977156038366e-05,4.428924075486248e-08,2.1702492107284858e-08,7.557909624505806e-09,5.562169868979675e-08,3.154626524523353e-16,2.431553651456719e-06,5.0315013367847694e-11,4.1486498097025914e-10,3.7859468129821695e-11,2.8597249520798788e-08,6.602643312048964e-19,2.979967159141764e-17,3.915720825425025e-15,4.98021971300333e-16,6.5004686514498545e-15,8.505074943077051e-12
9.531587760258788e-05,0.11224420428066341,0.0,0.0,0.0,0.0,0.32980895453859427,0.6698495650566647,6.423827845061222e-05,5.548838068102576e-05,5.000474450859271e-07,5.828093256370674e-08,1.5829281748889075e-15,2.8831016618746447e-07,7.437609656123223e-05,0.00010876355697314508,2.4602402823667573e-05,4.4985298884796116e-08,2.2167059614609652e-08,7.883206929906646e-09,5.802090931652212e-08,3.2906995618907814e-16,2.5966367286778166e-06,5.203754927283401e-11,4.2382574967807254e-10,4.066680282662062e-11,3.1557829228704076e-08,7.178170113839923e-19,3.11174866336204e-17,4.3797421752771545e-15,5.595041007281957e-16,7.2853546271059e-15,9.785100895734832e-12
9.73273843249677e-05,0.11224411827096709,0.0,0.0,0.0,0.0,0.3298021820191051,0.6698444778439744,6.507390023831569e-05,5.660742926482752e-05,5.065487324829834e-07,5.945262693956116e-08,1.6035083650551994e-15,2.933590820735681e-07,7.736110871325776e-05,0.00011334333662139416,2.59844700031677e-05,4.566846811783404e-08,2.2630887851092746e-08,8.21366687575834e-09,6.0458295565063e-08,3.428937758401408e-16,2.768746301721094e-06,5.376438809561338e-11,4.327035084692496e-10,4.358949068010661e-11,3.473441216884595e-08,7.787952984188187e-19,3.245924979321611e-17,4.8833241433045934e-15,6.266093375928546e-16,8.139496551462306e-15,1.1217348825223332e-11
9.933889104734751e-05,0.11224402975474228,0.0,0.0,0.0,0.0,0.32979531596623113,0.6698393281415693,6.588618944784248e-05,5.772268668717987e-05,5.128682684663026e-07,6.062029755013408e-08,1.62351321099587e-15,2.9834628017640756e-07,8.038541689704833e-05,0.00011800243190692391,2.7401598814341273e-05,4.633919239668028e-08,2.309394829810689e-08,8.549174649953846e-09,6.293300560270362e-08,3.56929280172153e-16,2.9479920443030645e-06,5.5494943866612303e-11,4.4150013727168126e-10,4.662773698422992e-11,3.8135691846188345e-08,8.433070477095504e-19,3.3824660722922474e-17,5.428451759616937e-15,6.996660078165177e-16,9.066658112422451e-15,1.2815031060904286e-11
9.999999999999998e-05,0.11224393879190583,0.0,0.0,0.0,0.0,0.32979303912435187,0.6698376221425387,6.614822337782957e-05,5.8088392697959e-05,5.149068203458692e-07,6.100317929529023e-08,1.629966361433908e-15,2.999722836855601e-07,8.138779025059643e-05,0.00011955086439579223,2.7874914805361313e-05,4.655699325302689e-08,2.324596725150724e-08,8.66052706440467e-09,6.375436158050335e-08,3.615876624510672e-16,3.0084799533518356e-06,5.60644367006489e-11,4.4437390477072e-10,4.7651556606264716e-11,3.93041043640331e-08,8.652995500692995e-19,3.427853613982598e-17,5.617026064433757e-15,7.250332483464043e-16,9.387972904792662e-15,1.3378590559972036e-11
0.00010135039776972732,0.11224393879190583,0.0,0.0,0.0,0.0,0.3297883575630906,0.6698341169135441,6.667608063751538e-05,5.8834090954320884e-05,5.190133306373096e-07,6.178388376205595e-08,1.642965750365072e-15,3.0327394084073673e-07,8.3447927583312e-05,0.00012273990312862835,2.8853211671080352e-05,4.699791694561819e-08,2.3556214802258906e-08,8.889619309546261e-09,6.544421613062897e-08,3.711717997839109e-16,3.134481196451918e-06,5.722870060801114e-11,4.502177347533333e-10,4.9781697376840797e-11,4.17703739661557e-08,9.11460544046438e-19,3.5213434832575546e-17,6.017132293153862e-15,7.790101151066175e-16,1.0070669979688044e-14,1.4592064481572537e-11
0.00010336190449210714,0.1122438454417176,0.0,0.0,0.0,0.0,0.32978130795100286,0.6698288450824484,6.7444501630297e-05,5.994158648565154e-05,5.249911440410406e-07,6.294333182588866e-08,1.661888854446779e-15,3.0814426514375543e-07,8.654758774770676e-05,0.00012755484503328764,3.0338736177356407e-05,4.7645085442584044e-08,2.4017663541818153e-08,9.234893852072314e-09,6.799113293346783e-08,3.8561683022315225e-16,3.328318648279036e-06,5.896520727790718e-11,4.588585797747838e-10,5.3051488714237527e-11,4.5647173059965245e-08,9.83364532405472e-19,3.662530351680499e-17,6.651394597853656e-15,8.6498526873494e-16,1.115542868581035e-14,1.6563082744923298e-11
0.00010537341121448695,0.11224374976251072,0.0,0.0,0.0,0.0,0.32977416822941463,0.6698235135293921,6.819236865126674e-05,6.104512393331475e-05,5.308088433101801e-07,6.409859463778432e-08,1.6803051083196184e-15,3.1295945905659457e-07,8.968338474723459e-05,0.00013244638701368823,3.1857607635503135e-05,4.8281137547750056e-08,2.4478272981018647e-08,9.58489525323097e-09,7.057299117774601e-08,4.002600336792562e-16,3.529607024971506e-06,6.07040727482227e-11,4.674250958822471e-10,5.643719891264301e-11,4.977480989261797e-08,1.059128248062099e-18,3.806001425690007e-17,7.333288654605561e-15,9.579426304805406e-16,1.2324895790062087e-14,1.874344833079069e-11
0.00010738491793686676,0.11224365181146184,0.0,0.0,0.0,0.0,0.3297669394560881,0.6698181230943959,6.892058215377362e-05,6.214465998004257e-05,5.364734401718252e-07,6.5249631483201e-08,1.6982367079977136e-15,3.1772171950730323e-07,9.28543459681424e-05,0.00013741369307351695,3.340927119071616e-05,4.89065067685428e-08,2.4938023814137753e-08,9.939524474675631e-09,7.318905548713027e-08,4.1509723940999494e-16,3.7384467723180515e-06,6.244496087273444e-11,4.759198188472291e-10,5.993889576324615e-11,5.416200957551851e-08,1.1388614455096748e-18,3.951733061114855e-17,8.064885286923821e-15,1.0582408793576815e-15,1.3583097298812588e-14,2.1149264448251223e-11
0.00010939642465924658,0.11224355164439873,0.0,0.0,0.0,0.0,0.32975962264751496,0.669812674576954,6.963002328729304e-05,6.324015711972437e-05,5.419917959510868e-07,6.639640776720784e-08,1.715705373389306e-15,3.2243322224290634e-07,9.60595382758697e-05,0.00014245596158802274,3.499318363739202e-05,4.95216186390871e-08,2.539689890110364e-08,1.0298686445525373e-08,7.583861982125804e-08,4.301244430543077e-16,3.954936242162701e-06,6.418758569178444e-11,4.843453672132559e-10,6.355663474471309e-11,5.8817500306848654e-08,1.2226744257650761e-18,4.0997032107356704e-17,8.848276028285167e-15,1.1662461926076772e-15,1.493412331518937e-14,2.3797386851609293e-11
