Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813),C3H7(212),S(491),S(144)
0.002444120477745875,0.1116846665067998,0.0,0.0,0.0,0.0,0.27456487553973097,0.617578147142357,0.00028800882592193184,0.0010812004305965964,2.0773424659072042e-06,1.2482913532356025e-06,6.596565936085882e-15,6.735013578784588e-06,0.006257025343064219,0.06233833180538884,0.009938301453985944,3.9499760329372844e-07,9.421383557098085e-07,1.7851240671601812e-06,1.2217454759787277e-05,6.929223423636687e-14,0.017014964956703755,4.516129547229632e-09,1.5956620113081886e-08,2.9184957375471837e-07,0.005261681061470342,1.1041403698073308e-13,1.1302564477216514e-13,2.9726010891409046e-09,2.190282397075302e-09,1.822429437021303e-08,0.0005058907723874604,3.3548804399699747e-10,3.4559707869608754e-10,1.4893271376170277e-14,3.1373692042964135e-13,3.345561138084683e-12,4.378898385126129e-06,1.4680042139721775e-12,4.646839945746596e-11,2.0342533230297803e-11,2.285395609333395e-14,2.0927262082114153e-07,1.0828444780465858e-17,9.803115916797762e-14,0.00014589008276689758,2.2236992129449527e-11,7.68563785135132e-10,1.6881437565587265e-09,2.5182012190039937e-14
0.002452930767192655,0.11168310439496998,0.0,0.0,0.0,0.0,0.2741783426386207,0.6171492524770306,0.0002883633095949869,0.0010851810108921667,2.078483887894032e-06,1.253842074131128e-06,6.600512125796454e-15,6.767773202809889e-06,0.006270979188788961,0.0628576537061601,0.009971014071323685,3.962767588635642e-07,9.470573352552876e-07,1.7950887160461713e-06,1.2277301782278603e-05,6.963166140957386e-14,0.017173076830493,4.538380436889972e-09,1.6031367855716475e-08,2.9462897823639153e-07,0.005322387276251687,1.1198368107495949e-13,1.1452792174240279e-13,3.010933202531486e-09,2.2263604023181955e-09,1.8536626807799303e-08,0.0005153463316014296,3.417586210632569e-10,3.5252746095563e-10,1.522770954132982e-14,3.2077835001055885e-13,3.42064803933565e-12,4.471645378948386e-06,1.4980770533591208e-12,4.762798995914374e-11,2.0820240423087443e-11,2.3388362695977494e-14,2.1187248295487126e-07,1.1082731684890399e-17,9.997878370928768e-14,0.00014858949969138503,2.264844515236765e-11,7.827879384265702e-10,1.722726559465516e-09,2.5697883282820805e-14
0.0024617410566394353,0.11168156530646163,0.0,0.0,0.0,0.0,0.27379068790282773,0.6167184311385049,0.00028871429052094495,0.0010891486329195023,2.0795896351603287e-06,1.2593899464163158e-06,6.604350002682584e-15,6.800539216749161e-06,0.0062848003356105716,0.06337936331499003,0.010003412087123999,3.9755521988455835e-07,9.519661229779917e-07,1.8050499440348918e-06,1.2336991352126564e-05,6.997019558099762e-14,0.01733200037211035,4.5605622601102354e-09,1.610587482234052e-08,2.9741848944211297e-07,0.005383440750041599,1.1356875210126258e-13,1.1604383173461348e-13,3.04951994067003e-09,2.262832868729741e-09,1.8852797304137518e-08,0.0005249318429074438,3.4811537754980255e-10,3.595600389138105e-10,1.5567872508087508e-14,3.2794027252409936e-13,3.497019827530309e-12,4.565870664154244e-06,1.5285973668309534e-12,4.881007336817083e-11,2.1307237818497966e-11,2.3933164893241125e-14,2.1450244960712136e-07,1.1341963829038956e-17,1.0195843048699544e-13,0.00015132835923916755,2.3065910135578814e-11,7.972265257494087e-10,1.7578239497601803e-09,2.6221430467064766e-14
0.0024705513460862153,0.11168004936821302,0.0,0.0,0.0,0.0,0.2734019184887452,0.6162856874459008,0.0002890617592306162,0.0010931029610551821,2.0806596780004514e-06,1.2649346116229214e-06,6.608079496426243e-15,6.833309835623e-06,0.006298488491766171,0.06390345523984092,0.010035493690256355,3.988329333067511e-07,9.568641911327234e-07,1.8150070731425407e-06,1.2396518337590577e-05,7.030780764559233e-14,0.01749173444299134,4.582672649046614e-09,1.618013314062457e-08,3.002179214348001e-07,0.005444838902709595,1.1516929171277938e-13,1.1757339255286176e-13,3.0883593882215346e-09,2.299700278490353e-09,1.9172823312860135e-08,0.0005346482137652082,3.5455891525034915e-10,3.666955508580644e-10,1.5913814115170477e-14,3.352238223285287e-13,3.5746885989974135e-12,4.6615872022626085e-06,1.559568175071819e-12,5.001490893185151e-11,2.1803642967291196e-11,2.4488495091128607e-14,2.171626097732942e-07,1.160620378598187e-17,1.0397048019238659e-13,0.00015410707179934564,2.3489449631797682e-11,8.118818709414073e-10,1.7934394007421162e-09,2.6752705553920727e-14
0.0024793616355329954,0.11167855672716206,0.0,0.0,0.0,0.0,0.27301204167605203,0.6158510259160945,0.0002894057062571851,0.001097043658103916,2.0816939892416293e-06,1.2704757101429704e-06,6.6117005451298635e-15,6.866083266083326e-06,0.006312043371983502,0.06442992382917336,0.010067257125817597,4.001098456391038e-07,9.617510109367594e-07,1.8249594372766734e-06,1.24558775975028e-05,7.064446844484477e-14,0.017652277834960827,4.604709202522115e-09,1.625413483636239e-08,3.0302708659991204e-07,0.005506579075897852,1.1678534055007479e-13,1.19116623046396e-13,3.1274495364579175e-09,2.3369630508270283e-09,1.9496722093031478e-08,0.0005444963405771738,3.6108982862584865e-10,3.739347254790816e-10,1.62655881014938e-14,3.4263013173094964e-13,3.6536664281929536e-12,4.758807843037376e-06,1.5909924265900797e-12,5.124275664587074e-11,2.2309575796563296e-11,2.5054488524304534e-14,2.1985303417880343e-07,1.1875515393676826e-17,1.0601532117554607e-13,0.00015692604982340462,2.3919126508093645e-11,8.267563290977714e-10,1.829576303741045e-09,2.729175913179762e-14
0.0024881719249797755,0.1116770875119122,0.0,0.0,0.0,0.0,0.2726210648527082,0.6154144512404892,0.00028974612214322014,0.0011009703856525613,2.0826925427230504e-06,1.2760128776644628e-06,6.615213087832702e-15,6.898857684682397e-06,0.006325464696790125,0.06495876320235346,0.010098700688570559,4.0138590235361194e-07,9.666260484317454e-07,1.834906355964974e-06,1.2515063959993792e-05,7.098014864611465e-14,0.017813629278309474,4.626669520328433e-09,1.6327871933471112e-08,3.0584579242430886e-07,0.0055686585429195815,1.1841693621423898e-13,1.2067353799856908e-13,3.166788322511515e-09,2.3746214921005367e-09,1.982451004504052e-08,0.0005544771096355616,3.6770870543252363e-10,3.8127827983711205e-10,1.6623247350048496e-14,3.5016031515090825e-13,3.733965198827397e-12,4.857545327383533e-06,1.622873018838658e-12,5.249387357834888e-11,2.2825154830926336e-11,2.5631278842193567e-14,2.2257378186782474e-07,1.2149961743557592e-17,1.0809334005636485e-13,0.0001597857075215462,2.4355003899605e-11,8.418522500388359e-10,1.8662379908484295e-09,2.7838640905448097e-14
0.0024969822144265555,0.11167564185162514,0.0,0.0,0.0,0.0,0.27222899549716983,0.6149759682571477,0.00029008299748535163,0.0011048828043669844,2.083655313911502e-06,1.2815457466273607e-06,6.618617067322064e-15,6.931631244152573e-06,0.006338752191674312,0.06548996728619207,0.010129822715065248,4.0266104818091266e-07,9.71488766177916e-07,1.8448471368376777e-06,1.2574072216984668e-05,7.131481871139662e-14,0.01797578745151077,4.6485511968432985e-09,1.6401336436427658e-08,3.0867384236886526e-07,0.005631074520294686,1.2006411388837936e-13,1.2224414958063843e-13,3.206373628956091e-09,2.4126758173036704e-09,2.0156202938874106e-08,0.0005645913984508092,3.7441612760284213e-10,3.8872692061165063e-10,1.6986844109425483e-14,3.5781547376055083e-13,3.815596653346401e-12,4.957812296050757e-06,1.6552127963936603e-12,5.376851477029522e-11,2.3350497785632175e-11,2.6218998790906776e-14,2.253249108964433e-07,1.2429605496249312e-17,1.1020492263159271e-13,0.0001626864604837891,2.479714515178599e-11,8.57171985568461e-10,1.903427733282617e-09,2.8393399671581566e-14
0.0025057925038733356,0.11167421987074726,0.0,0.0,0.0,0.0,0.2718358411991087,0.6145355819853923,0.0002904163229177235,0.001108780573903559,2.08458228016282e-06,1.2870739473542664e-06,6.621912431663056e-15,6.9644020787250796e-06,0.006351905588399709,0.06602352976943325,0.010160621593588276,4.039352272029675e-07,9.76338624626186e-07,1.8547810849385589e-06,1.2632897138319448e-05,7.164844897747318e-14,0.01813875096879647,4.670351814380072e-09,1.6474520312002978e-08,3.115110376262239e-07,0.005693824155202638,1.2172690733959486e-13,1.2382846886678407e-13,3.246203272275922e-09,2.4511261732218748e-09,2.0491816099870402e-08,0.0005748400733093027,3.8121266962589694e-10,3.962813433171963e-10,1.7356430098070642e-14,3.6559669766084126e-13,3.898572416137102e-12,5.059621254572918e-06,1.688014536090571e-12,5.5066933719572154e-11,2.3885722472993552e-11,2.6817781285442877e-14,2.2810647391735004e-07,1.2714509364039202e-17,1.1235045646136082e-13,0.00016562872585813892,2.5245613847563904e-11,8.727178978872437e-10,1.941148724544614e-09,2.89560830675992e-14
0.0025146027933201157,0.11167282168994588,0.0,0.0,0.0,0.0,0.271441609642982,0.6140932975990292,0.0002907460890742878,0.0011126633531272192,2.085473420391852e-06,1.2925971081001104e-06,6.625099132871214e-15,6.9971683042599696e-06,0.006364924624038253,0.06655944413785997,0.010191095756459078,4.052083828336593e-07,9.811750821761344e-07,1.8647075062271874e-06,1.269153348136232e-05,7.198100971034629e-14,0.018302518389618154,4.692068944658894e-09,1.6547415493838766e-08,3.1435717712121766e-07,0.005756904535898524,1.2340534871066407e-13,1.2542650560877834e-13,3.2862750034017985e-09,2.489972627130312e-09,2.083136432185506e-08,0.0005852239908483917,3.880988995918964e-10,4.039422319967966e-10,1.773205637135059e-14,3.735050631191359e-13,3.982903964070739e-12,5.162984592761685e-06,1.7212809564200604e-12,5.638938170714325e-11,2.44309466602622e-11,2.7427759261649504e-14,2.3091851236197618e-07,1.3004736035223301e-17,1.1453033073785798e-13,0.00016861292213473834,2.5700473774438563e-11,8.884923600305776e-10,1.979404091143907e-09,2.952673773159081e-14
0.0025234130827668957,0.11167144743195533,0.0,0.0,0.0,0.0,0.27104630862338275,0.6136491204529191,0.0002910722867050961,0.0011165308000900037,2.0863287155244586e-06,1.2981148529320232e-06,6.628177127041119e-15,7.029928012731993e-06,0.006377809042074267,0.06709770363938795,0.010221243687822474,4.064804576911455e-07,9.85997592938026e-07,1.874625693236754e-06,1.2749975976432658e-05,7.231247102263077e-14,0.018467088209042328,4.713700160163856e-09,1.662001391396742e-08,3.172120544382704e-07,0.0058203126824860965,1.2509946676112604e-13,1.270382656368772e-13,3.3265865179352364e-09,2.5292151295982075e-09,2.1174861560435605e-08,0.0005957439959698703,3.950753778084635e-10,4.1171025809213396e-10,1.8113773158663304e-14,3.815416291304024e-13,4.068602589832938e-12,5.26791456760555e-06,1.7550147116161782e-12,5.773610710805497e-11,2.4986286543102893e-11,2.804906386642981e-14,2.3376106250667034e-07,1.3300347361565221e-17,1.1674493213989342e-13,0.00017163946919228912,2.6161788931558358e-11,9.044977388401059e-10,2.0181968853937438e-09,3.0105409194862077e-14
0.002532223372213676,0.11167009720786136,0.0,0.0,0.0,0.0,0.27064994602472714,0.6132030560498287,0.00029139490656604196,0.0011203825722928397,2.087148147513129e-06,1.3036268022143653e-06,6.631146371814626e-15,7.0626792719371674e-06,0.006390558591273889,0.06763830132754672,0.010251063914085656,4.077513936364626e-07,9.908056072367726e-07,1.8845349192966736e-06,1.280821931636932e-05,7.264280281436692e-14,0.018632458869474924,4.73524303342772e-09,1.669230750040916e-08,3.200754580506726e-07,0.005884045559764019,1.2680928714252859e-13,1.2866375111230912e-13,3.367135463933375e-09,2.5688535250485304e-09,2.1522321008825364e-08,0.0006064009237952956,4.021426580973293e-10,4.195860822259641e-10,1.850162995703492e-14,3.897074393739991e-13,4.1556794227899806e-12,5.374423311783161e-06,1.7892183942758876e-12,5.910735596322536e-11,2.5551857788229386e-11,2.86818256904656e-14,2.3663414493375675e-07,1.3601404913268313e-17,1.189946476631039e-13,0.00017470878808575202,2.662962349736061e-11,9.207363951065428e-10,2.057530088637579e-09,3.069214193006348e-14
0.002541033661660456,0.11166877113375942,0.0,0.0,0.0,0.0,0.2702525298376716,0.6127551100684412,0.0002917139394903218,0.0011242183265932366,2.0879317012232894e-06,1.309132577454771e-06,6.634006834661822e-15,7.095420138212879e-06,0.00640317302676658,0.06818123002468855,0.010280555012093604,4.090211321541567e-07,9.955985768700066e-07,1.8944344719083618e-06,1.2866258185395174e-05,7.297197493672903e-14,0.018798628750533095,4.756695113327976e-09,1.6764288114188508e-08,3.229471783808005e-07,0.005948100067337866,1.2853483632721036e-13,1.3030296663889082e-13,3.4079194081648605e-09,2.608887639746439e-09,2.1873755800259142e-08,0.0006171955975853851,4.0930128641455454e-10,4.275703527034854e-10,1.889567583258977e-14,3.980035285676558e-13,4.244145496745015e-12,5.482522821923532e-06,1.823894529226679e-12,6.050337306241988e-11,2.6127776885341875e-11,2.9326176355203625e-14,2.395377850391957e-07,1.3907970698599184e-17,1.2127986760534603e-13,0.00017782130106841517,2.7104041832935236e-11,9.372107188981909e-10,2.097406604971044e-09,3.1286979257541104e-14
0.002549843951107236,0.11166746931525508,0.0,0.0,0.0,0.0,0.2698540681655687,0.6123052883751327,0.0002920293763774805,0.001128037719387953,2.088679363064612e-06,1.3146317957806697e-06,6.636758485177241e-15,7.1281486454113765e-06,0.006415652110614708,0.06872648230636437,0.010309715612561733,4.1028961383435893e-07,1.0003759495231738e-06,1.9043236342944326e-06,1.292408726457866e-05,7.329995722300055e-14,0.018965596164636306,4.778053955556222e-09,1.68359476333438e-08,3.258270003832321e-07,0.0060124730362383924,1.3027613679724031e-13,1.3195591217208886e-13,3.4489358599193483e-09,2.64931715741609e-09,2.2229178009296988e-08,0.0006281288275120407,4.1655180003618267e-10,4.356637025900212e-10,1.92959586828112e-14,4.06430906986913e-13,4.334011584859789e-12,5.5922249336805225e-06,1.8590455708102483e-12,6.192439872555417e-11,2.6714158323861327e-11,2.9982245231027315e-14,2.424719956494933e-07,1.4220105661093877e-17,1.236009792490808e-13,0.00018097743154133194,2.758510847431822e-11,9.539230914579013e-10,2.137829256813782e-09,3.1889963279281604e-14
0.002558654240554016,0.11166619185953319,0.0,0.0,0.0,0.0,0.269454569195393,0.6118535969761956,0.0002923412081972998,0.001131840406804769,2.0893911210355328e-06,1.3201240706900586e-06,6.639401296253958e-15,7.160862805089552e-06,0.006427995610121722,0.06927405056416903,0.010338544386380861,4.11556778636067e-07,1.00513716929715e-06,1.914201666832521e-06,1.2981701198600347e-05,7.362671930008739e-14,0.01913335937405613,4.7993171161775995e-09,1.6907277932935438e-08,3.2871470345758816e-07,0.006077161246772259,1.3203320773758712e-13,1.3362258372793965e-13,3.4901822823589907e-09,2.690141654323992e-09,2.2588598937629595e-08,0.0006392014137719476,4.2389472962306186e-10,4.4386675385967963e-10,1.9702525686738075e-14,4.149905698819922e-13,4.4252883000722356e-12,5.703541359576475e-06,1.8946739106920646e-12,6.337067088098518e-11,2.7311115981144772e-11,3.0650161034258793e-14,2.4543677562576164e-07,1.453787041848886e-17,1.2595836979301055e-13,0.00018417760376990782,2.8072888089292738e-11,9.708758842037715e-10,2.1788007946178565e-09,3.2501135023732437e-14
0.002567464530000796,0.11166493887170115,0.0,0.0,0.0,0.0,0.26905404123052085,0.6114000420731174,0.0002926494259789636,0.0011356260446537167,2.0900669651242826e-06,1.3256090151235692e-06,6.641935246296914e-15,7.193560615947913e-06,0.006440203299935327,0.06982392693299093,0.010367040060546067,4.1282256607452726e-07,1.0098816799487768e-06,1.9240678323144382e-06,1.3039094621493736e-05,7.395223073450972e-14,0.019301916570970912,4.820482143293919e-09,1.6978270865571042e-08,3.316100663927787e-07,0.0061421614088662145,1.3380606766051606e-13,1.353029771728784e-13,3.5316560781743488e-09,2.731360661200154e-09,2.2952029561021018e-08,0.0006504141424892499,4.313305965036518e-10,4.521801160320113e-10,2.0115423429466297e-14,4.236835000897197e-13,4.517986122948958e-12,5.81648364570552e-06,1.930781864776421e-12,6.484242547718227e-11,2.7918763468610757e-11,3.1330052228977986e-14,2.48432119381029e-07,1.4861325446963666e-17,1.2835242715162874e-13,0.0001874222431297631,2.8567445514864258e-11,9.880714782273729e-10,2.220323881826258e-09,3.3120534221428227e-14
0.002576274819447576,0.11166371044040699,0.0,0.0,0.0,0.0,0.2686524926483216,0.6109446299923612,0.0002929540208031715,0.0011393942886768781,2.090706887575119e-06,1.3310862397329598e-06,6.64436031904235e-15,7.226240049351422e-06,0.006452274959575483,0.07037610338332789,0.010395201397952926,4.1408691474490375e-07,1.0146089237591785e-06,1.9339213923088993e-06,1.3096262151470546e-05,7.427646100305282e-14,0.019471265902519116,4.841546580275492e-09,1.7048918269987027e-08,3.3451286475573773e-07,0.006207470188280252,1.355947319398255e-13,1.3699708586884288e-13,3.573354573472355e-09,2.7729735699760124e-09,2.3319479858343285e-08,0.0006617677904565124,4.3885991581805434e-10,4.6060438123317974e-10,2.053469714690154e-14,4.3251065228192617e-13,4.612115233716658e-12,5.931063197033224e-06,1.9673716851983515e-12,6.633989337490964e-11,2.853721270836367e-11,3.202204542242111e-14,2.5145802041836113e-07,1.5190530323488013e-17,1.3078353664588033e-13,0.0001907117755383519,2.9068845670626473e-11,1.005512262765777e-09,2.2624011085693685e-09,3.374819950930061e-14
0.002585085108894356,0.11166250666535016,0.0,0.0,0.0,0.0,0.26824993192315233,0.6104873672248767,0.0002932549839273393,0.0011431447943699774,2.091310883067206e-06,1.3365553512510525e-06,6.64667650410368e-15,7.258899056627849e-06,0.006464210375046995,0.07093057166952066,0.010423027208995803,4.1534976261112666e-07,1.0193183394525139e-06,1.9437615945749255e-06,1.3153198379885999e-05,7.459937943018265e-14,0.019641405456568718,4.862507974534131e-09,1.7119211993788768e-08,3.374228679764429e-07,0.0062730841923775765,1.3739921184679843e-13,1.3870489885590226e-13,3.61527504571805e-09,2.814979643634043e-09,2.369095890818518e-08,0.0006732631221845741,4.464831945615849e-10,4.691401284469168e-10,2.096039119417644e-14,4.414729626952917e-13,4.707685616017205e-12,6.047291268498098e-06,2.004445552523089e-12,6.78633018040413e-11,2.916657475828406e-11,3.27262663067171e-14,2.5451445793337445e-07,1.55255441649989e-17,1.3325208344231575e-13,0.00019404662769586611,2.9577153595480364e-11,1.0232006141183006e-09,2.3050349825672544e-09,3.4384168294967937e-14
0.0025938953983411363,0.11166132764366093,0.0,0.0,0.0,0.0,0.26784636763793607,0.6100282604458918,0.00029355230661611963,0.0011468772171835996,2.091878946961976e-06,1.3420159566124085e-06,6.648883792761413e-15,7.2915355904660715e-06,0.0064760093395699525,0.07148732330346581,0.010450516357245422,4.1661104768538884e-07,1.0240093655544026e-06,1.953587685902741e-06,1.320989790738858e-05,7.492095539307262e-14,0.019812333254438687,4.883363871470126e-09,1.718914387909482e-08,3.4033984612515363e-07,0.006338999963703578,1.3921951981151556e-13,1.4042640543146193e-13,3.657414747673838e-09,2.857378175805713e-09,2.406647593233699e-08,0.0006849008881776143,4.542009304408603e-10,4.777879307136591e-10,2.1392549892207253e-14,4.5057136683254066e-13,4.804707245665857e-12,6.1651789470777075e-06,2.0420055706754856e-12,6.941287847463819e-11,2.980696115963646e-11,3.344284113870342e-14,2.5760139976812555e-07,1.5866426345742975e-17,1.3575845456791854e-13,0.00019742722710039163,3.00924344499442e-11,1.0411389083388663e-09,2.3482279234379443e-09,3.502847667183193e-14
