Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189)
0.0007858079896757077,0.11214510887807332,0.0,0.0,0.0,0.0,0.3234986480875611,0.665130512395303,0.00016610291145738117,0.00033823553697922545,1.2850156352919408e-06,3.578513710597205e-07,4.0677921061605266e-15,1.6538509153861863e-06,0.0018726673196411358,0.005427276231544239,0.0016969674363926355,1.6212531631802478e-07,1.7977401583656553e-07,2.735468013787145e-07,2.007510459550253e-06,1.1385746981012107e-14,0.0008757570093727438,8.126443098659885e-10,3.2968166598571134e-09,1.1884893791704379e-08,9.464786287757494e-05,1.3897891338360046e-15,2.6174032252320747e-15,3.399760564773686e-11,9.635078415347289e-12
0.0008027669246218082,0.11214125520779147,0.0,0.0,0.0,0.0,0.3232466174208667,0.6649316405461579,0.0001678805479504957,0.00034477500883200605,1.2984241695879154e-06,3.6492038332428453e-07,4.110237738401183e-15,1.691473453432902e-06,0.0019252499045726722,0.00565899647396591,0.0017631577146557619,1.6448942629619844e-07,1.8451177400856412e-07,2.831761760272428e-07,2.0776439503019963e-06,1.1783514374815592e-14,0.0009257897497049016,8.372208322209334e-10,3.384139833170914e-09,1.259589379357971e-08,0.00010222907874811006,1.5026622143191508e-15,2.776400552601349e-15,3.711505293075252e-11,1.0643946981006276e-11
0.0008197258595679086,0.11213734151463577,0.0,0.0,0.0,0.0,0.3229897394674289,0.6647281947935827,0.0001696455274540064,0.0003513272675751047,1.3117192109405357e-06,3.7201163524889243e-07,4.152324107373195e-15,1.729380946737195e-06,0.001977969970466492,0.005896238529888291,0.0018304036474977325,1.6684733807812417e-07,1.893072674839766e-07,2.9294454899323757e-07,2.1487463269943544e-06,1.2186776879387422e-14,0.000977552352067024,8.621022078687072e-10,3.472427957759366e-09,1.3335216985618204e-08,0.00011025041384700618,1.6222942217681428e-15,2.9427774793483947e-15,4.044949616609906e-11,1.1736785921818185e-11
0.000836684794514009,0.11213336855710564,0.0,0.0,0.0,0.0,0.32272799851984146,0.6645201317947952,0.00017139798047329178,0.00035789259282854825,1.324901490392192e-06,3.7912561978843883e-07,4.1940535272682715e-15,1.767572192670852e-06,0.0020308136326783383,0.006139055129088672,0.001898691654020408,1.6919920792023503e-07,1.941606761591146e-07,3.028513116389067e-07,2.2208107675311754e-06,1.2595495802743723e-14,0.0010310684672047805,8.872872503671124e-10,3.5616777501140498e-09,1.4103461192064921e-08,0.00011872835720520544,1.7489562267872435e-15,3.1167800126013206e-15,4.401149037047546e-11,1.2918894397682762e-11
0.0008536437294601095,0.1121293371216927,0.0,0.0,0.0,0.0,0.32246137934485647,0.6643074084036646,0.00017313802239191767,0.0003644712338043675,1.3379716208175637e-06,3.8626280064076884e-07,4.235427938209386e-15,1.8060458646859255e-06,0.002083767148152336,0.00638749886993658,0.001968007662680639,1.715451811038578e-07,1.9907214903885886e-07,3.1289582325299343e-07,2.2938301593214255e-06,1.3009630805338024e-14,0.0010863615751984356,9.127746809456882e-10,3.651885554517542e-09,1.4901222777926385e-08,0.00012767967374032268,1.8829250019287264e-15,3.2986586477433913e-15,4.781187777614314e-11,1.4195802114640108e-11
0.0008706026644062099,0.11212524802283946,0.0,0.0,0.0,0.0,0.32218986720226617,0.6640899816901411,0.0001748657550484547,0.0003710634125612449,1.3509301093202042e-06,3.9342361563988344e-07,4.2764489454928366e-15,1.8448005246989164e-06,0.002136816912766719,0.006641622190964834,0.0020383371112469824,1.738853935128614e-07,2.040418055730421e-07,3.2307741057301226e-07,2.3677970957324486e-06,1.3429139879945666e-14,0.0011434549783052236,9.38563133921681e-10,3.743047366765227e-09,1.5729096333574114e-08,0.00013712139897279575,2.02448301310272e-15,3.4886683712407274e-15,5.1861786879976474e-11,1.5573274446796752e-11
0.0008875615993523103,0.11212110210283967,0.0,0.0,0.0,0.0,0.3219134478618127,0.6638678089593092,0.0001765812681156585,0.0003776693266322731,1.3637773681001435e-06,4.0060847948664666e-07,4.317117853990229e-15,1.8838346338871273e-06,0.0021899494595741574,0.006901477343737009,0.00210966494775536,1.7621997295681668e-07,2.0906973674394856e-07,3.333953673005848e-07,2.442703872488396e-06,1.3853979331237218e-14,0.0012023717937116214,9.646511606277399e-10,3.8351588523464346e-09,1.658767428653514e-08,0.00014707083342605683,2.173918388353769e-15,3.687068661586488e-15,5.6172631085025415e-11,1.7057317297705685e-11
0.0009045205342984108,0.1121169002317271,0.0,0.0,0.0,0.0,0.3216321076184152,0.6636408477701404,0.00017828464029399484,0.0003842891511165776,1.376513723868872e-06,4.0781778592064865e-07,4.3574356979521085e-15,1.9231465616699803e-06,0.0022431514577855864,0.007167116366785622,0.0021819756323733,1.785490402786361e-07,2.1415600588547783e-07,3.4384895381271457e-07,2.5185424856846707e-06,1.4284103764517244e-14,0.0012631349462165302,9.910372326570662e-10,3.928215361666827e-09,1.7477546575529834e-08,0.00015754553671571924,2.331524897656728e-15,3.89412348690672e-15,6.075610705046723e-11,1.8654182000200112e-11
0.0009214794692445112,0.1121126433070927,0.0,0.0,0.0,0.0,0.32134583330598776,0.6634090559540373,0.0001799759403719955,0.0003909230403203324,1.389139426244545e-06,4.150519094129432e-07,4.3974032675834266e-15,1.9627345932941723e-06,0.002296409712352838,0.007438591060383821,0.0022552531400763685,1.808727102844259e-07,2.19300649317754e-07,3.544373968206358e-07,2.59530462936773e-06,1.4719466071997963e-14,0.0013257671608593942,1.017719743553442e-09,4.022211939778885e-09,1.8399300267591745e-08,0.0001685633213258326,2.4976019149657006e-15,4.110101300291342e-15,6.562419255977873e-11,2.0370369978964878e-11
0.0009384384041906116,0.11210833225389777,0.0,0.0,0.0,0.0,0.321054612310076,0.6631723916332305,0.00018165522814685568,0.00039757112901892845,1.4016546550468267e-06,4.22311206463243e-07,4.4370211321357575e-15,2.002596936167216e-06,0.002349711164036835,0.007715952961968585,0.002329480964074093,1.8319109251493288e-07,2.2450367677649959e-07,3.6515988916596884e-07,2.6729816942336506e-06,1.5160017425418063e-14,0.0013902909555057643,1.0446970102974228e-09,4.117143334860264e-09,1.93535192194673e-08,0.00018014224607492478,2.6724543859163084e-15,4.335275030560884e-15,7.078914412811427e-11,2.2212637384457196e-11
0.0009553973391367121,0.1121039680242205,0.0,0.0,0.0,0.0,0.320758432579479,0.6629308132390843,0.00018332255524835294,0.0004042335333940292,1.4140595268612958e-06,4.2959601654895807e-07,4.4762896606872786e-15,2.042731724986918e-06,0.0024030428898701604,0.007999253322072292,0.0024046421199216987,1.8550429189066233e-07,2.2976507170442895e-07,3.7601558961987887e-07,2.751564766352098e-06,1.5605707268805577e-14,0.0014567286333997303,1.0719672732283114e-09,4.213004001316406e-09,2.0340783704626576e-08,0.00019230060927190762,2.8563927841041567e-15,4.569922070406242e-15,7.62634940687191e-11,2.4187999529528944e-11
0.0009723562740828125,0.1120995515970115,0.0,0.0,0.0,0.0,0.3204572826369984,0.6626842795303534,0.00018497796584894015,0.00041091035168941734,1.4263541006985362e-06,4.369066627805136e-07,4.5152090400569104e-15,2.0831370260687467e-06,0.002456392103945176,0.008288543080645699,0.002480719150284549,1.8781240923030849e-07,2.3508479138498603e-07,3.8700362270277537e-07,2.8310446261686214e-06,1.6056483312819317e-14,0.0015251022756894946,1.0995286962580872e-09,4.309788103319093e-09,2.1361670059327237e-08,0.0002050569415631885,3.04973306530796e-15,4.814324259355861e-15,8.206004735162013e-11,2.6303735204134753e-11
0.0009999999999999998,0.1120905661981816,0.0,0.0,0.0,0.0,0.3199557146496487,0.6622716921583511,0.00018765090058552587,0.0004218249248424246,1.4461583054711255e-06,4.4887947198965203e-07,4.577900724931246e-15,2.149573884570125e-06,0.0025433581443935387,0.008773066264848235,0.0026066442070101004,1.915640875705813e-07,2.4388097367175305e-07,4.0519583085376523e-07,2.9624973613597384e-06,1.6802027458369257e-14,0.0016407603650560806,1.145074005253993e-09,4.469513363612272e-09,2.3099306037363972e-08,0.00022718076236136653,3.3858742951199762e-15,5.2343641361809415e-15,9.223332680457654e-11,3.007304616142208e-11
0.0010062741439750135,0.1120905661981816,0.0,0.0,0.0,0.0,0.3198400291355835,0.662176182950808,0.00018825318063401162,0.000424307535171269,1.450612332237146e-06,4.5160667596839293e-07,4.59200028102036e-15,2.164751104892338e-06,0.00256309254535949,0.008885292860161795,0.002635548674890336,1.9241378290624917e-07,2.458989030822756e-07,4.093730127297403e-07,2.992656298223354e-06,1.6973076153933156e-14,0.0016677446225254898,1.1555172855758316e-09,4.5061018005457185e-09,2.3506591827605388e-08,0.00023243875182500033,3.4659101961922086e-15,5.333543544194788e-15,9.46723239189859e-11,3.0986784308323e-11
0.0010368002268779943,0.11208231118340971,0.0,0.0,0.0,0.0,0.3192673998147102,0.661701542471094,0.00019116043117586772,0.000436414925105733,1.4720671053226798e-06,4.6492796373572725e-07,4.659916990254221e-15,2.239108229374094e-06,0.0026590573306220213,0.009443355249896927,0.0027778429254567945,1.9653857956871898e-07,2.558301087841647e-07,4.2994855257755164e-07,3.1410750470515014e-06,1.781484433645946e-14,0.0018029604383310261,1.206882748309356e-09,4.685877713144752e-09,2.555769646773615e-08,0.0002593178210293859,3.875904047734339e-15,5.837121147871045e-15,1.0725921127573071e-10,3.576016462733442e-11
0.0010673263097809751,0.11207390346782116,0.0,0.0,0.0,0.0,0.3186785157514467,0.6612102222888226,0.0001940294789746836,0.0004485697500416108,1.4931632871543382e-06,4.783372601662546e-07,4.72669857593927e-15,2.314308890796971e-06,0.0027548863213875305,0.010021598849073908,0.002922812123648887,2.0064832813164116e-07,2.6594841901531293e-07,4.5093765541257355e-07,3.2922419761098943e-06,1.867219903642166e-14,0.0019447812397654321,1.2591593602480943e-09,4.868541258995888e-09,2.7726480484910676e-08,0.00028843229599094896,4.321518329898262e-15,6.3768891720171366e-15,1.211012107165178e-10,4.111401784234359e-11
0.001097852392683956,0.11206534968427927,0.0,0.0,0.0,0.0,0.318073331970192,0.6607019961461823,0.00019686038151437552,0.00046077195168452536,1.513899701767567e-06,4.918358698931726e-07,4.7923413155083134e-15,2.3903396189257203e-06,0.0028505100738159543,0.010620306441156312,0.0030703381883559707,2.0474350797998727e-07,2.7625262027976114e-07,4.723339593048634e-07,3.4460921943710108e-06,1.9544772219832052e-14,0.002093326782534942,1.312333410301985e-09,5.05404741976183e-09,3.001611416075303e-08,0.0003198975938408174,4.804785837150581e-15,6.954648168646341e-15,1.3628227845412966e-10,4.710082390313461e-11
0.0011283784755869368,0.11205665672213176,0.0,0.0,0.0,0.0,0.31745181020313984,0.6601766427038477,0.0001996531537584046,0.0004730212783450505,1.534274859884102e-06,5.054249162000859e-07,4.856840494555802e-15,2.467186330647826e-06,0.0029458606934138565,0.011239755687452418,0.0032202986371558523,2.088245724153228e-07,2.867412045180748e-07,4.941307321060505e-07,3.602557567219342e-06,2.0432177456458466e-14,0.002248713889638775,1.3663902053236793e-09,5.242347696040867e-09,3.24296969249307e-08,0.00035383089409479583,5.327791332354414e-15,7.57224236278417e-15,1.5288883179366378e-10,5.3776108301319844e-11
0.0011589045584899176,0.11204783170904475,0.0,0.0,0.0,0.0,0.31681391903163864,0.6596339459062126,0.0002024077733223345,0.0004853172768314233,1.554287002606812e-06,5.191053310109084e-07,4.920190545156073e-15,2.544834314293619e-06,0.0030408718617077764,0.011880218672765567,0.003372566757470905,2.1289194927763482e-07,2.974123593709449e-07,5.163208678030823e-07,3.7615667058001365e-06,2.1334009859414772e-14,0.002411056308071215,1.4213139980380994e-09,5.433389895589993e-09,3.4970250089905104e-08,0.00039035095253590787,5.89266969038958e-15,8.23155837427884e-15,1.7100961517519215e-10,6.119848761814356e-11
0.0011894306413928984,0.1120388820074305,0.0,0.0,0.0,0.0,0.3161596340247538,0.659073695354292,0.00020512418471782125,0.0004976592831123241,1.5739341379764693e-06,5.328778433958349e-07,4.982385161585641e-15,2.623268206314881e-06,0.0031354788608260052,0.012541961441274788,0.0035270117908954963,2.1694604070273083e-07,3.082639576695484e-07,5.388968814906771e-07,3.923044949472347e-06,2.2249845985641166e-14,0.0025804645650429384,1.4770879145175008e-09,5.627117916095735e-09,3.764070926242502e-08,0.00042957790508322543,6.5016036823658024e-15,8.934523684956449e-15,1.9073554995560468e-10,6.942970344476769e-11
0.0012199567242958793,0.1120298152000713,0.0,0.0,0.0,0.0,0.3154889378768808,0.658495686686586,0.00020780230300031637,0.0005100464124241421,1.5932140727558417e-06,5.467429675042259e-07,5.043417400937252e-15,2.702471967650742e-06,0.0032296185952168694,0.01322524352147362,0.0036834991294761154,2.2098722237304096e-07,3.1929354711347176e-07,5.618509059635697e-07,4.086914361264073e-06,2.317924381012864e-14,0.0027570458236782103,1.5336938918661493e-09,5.82347155840164e-09,4.044391731433314e-08,0.0004716330621691927,7.156821761527553e-15,9.683104995048736e-15,2.1215957542149354e-10,7.853465053871358e-11
0.00125048280719886,0.11202063908070665,0.0,0.0,0.0,0.0,0.3148018205452968,0.6578997219683953,0.0002104420168445611,0.0005224775490660104,1.6121244401123372e-06,5.607009897958592e-07,5.103279770750662e-15,2.7824288459821357e-06,0.003323229610181528,0.0139303174392901,0.0038418905237131078,2.2501584237070708e-07,3.304983385647751e-07,5.851746866357606e-07,4.253093714116752e-06,2.412174264790157e-14,0.002940903738105964,1.5911125982489863e-09,6.022386280233493e-09,4.338261696006177e-08,0.0005166386936157203,7.86059552034819e-15,1.047930622721518e-14,2.3537647117789383e-10,8.85813917231449e-11
0.001281008890101841,0.1120113616412693,0.0,0.0,0.0,0.0,0.3140982793890328,0.6572856100901774,0.00021304319133353119,0.0005349513363305542,1.6306627252971348e-06,5.747519560732046e-07,5.161964310301118e-15,2.863121332303838e-06,0.003416252106895287,0.014657428218178798,0.004002044301470371,2.290322197872133e-07,3.418751939067918e-07,6.08859572680332e-07,4.421498455054637e-06,2.507686295080196e-14,0.0031321383076839547,1.6493233513644974e-09,6.2237929433313875e-09,4.64594424680806e-08,0.0005647178042894606,8.615236550252885e-15,1.1325166144056026e-14,2.6048265994536397e-10,9.964115511302273e-11
0.0013115349730048217,0.11200199105975212,0.0,0.0,0.0,0.0,0.3133783193100931,0.6566531671747132,0.00021560567019995134,0.0005474661669709474,1.6488262867219673e-06,5.888956592258412e-07,5.219462657318878e-15,2.94453112451056e-06,0.003508627953550882,0.015406812865921854,0.004163815597035272,2.3303664309850355e-07,3.5342061540143973e-07,6.328965123906201e-07,4.592040699867632e-06,2.6044106277331688e-14,0.003330845730410357,1.7083040603368826e-09,6.4276176340362036e-09,4.967691270003675e-08,0.0006159939010357433,9.423093535520397e-15,1.2222755906850818e-14,2.875760053392275e-10,1.1178832722166568e-10
0.0013420610559078026,0.11199253568688194,0.0,0.0,0.0,0.0,0.31264195289718655,0.6560022169929205,0.0002181292780314191,0.0005600201743830374,1.666612377273676e-06,6.031316273189035e-07,5.275766115461543e-15,3.0266390802542643e-06,0.0036003006926011074,0.016178699848294155,0.004327056589639438,2.3702936866345323e-07,3.6513073437939183e-07,6.572760477677008e-07,4.764629223278162e-06,2.7022955236882822e-14,0.003537118255507812,1.7680311472654465e-09,6.633781418275799e-09,5.303742374888114e-08,0.000670590751281224,1.0286549015063125e-14,1.3174176266821007e-14,3.1675558935627223e-10,1.2510043061361777e-10
0.0013725871388107834,0.11198300403272726,0.0,0.0,0.0,0.0,0.31188920057163083,0.6553325913885281,0.00022061382203678243,0.0005726112242678675,1.684018162265565e-06,6.174591116570429e-07,5.330865711139687e-15,3.109425164825318e-06,0.0036912155447311567,0.01697330854976766,0.004491616751580997,2.4101061888668185e-07,3.770012992254936e-07,6.819883005785556e-07,4.939169399496639e-06,2.8012873152593087e-14,0.0037510440348654055,1.828479471085185e-09,6.842200101068425e-09,5.6543239648738166e-08,0.0007286321334066879,1.1208015049992868e-14,1.4181554186031613e-14,3.4812147178383765e-10,1.3965807375866106e-10
0.0014031132217137642,0.11197340475220144,0.0,0.0,0.0,0.0,0.3111200907357567,0.6546441307107645,0.0002230590938840669,0.0005852369072374598,1.7010407378066267e-06,6.318770761241209e-07,5.384752251665574e-15,3.192868408004745e-06,0.0037813194092890306,0.017790848721672563,0.004657343104893799,2.44980580630857e-07,3.890276658461549e-07,7.070229664689815e-07,5.115563198833804e-06,2.9013304042131205e-14,0.0039727069734692005,1.8896222765262825e-09,7.052784068195548e-09,6.019648555804479e-08,0.0007902415795289409,1.2189929563230735e-14,1.5247039470335357e-14,3.817744422827963e-10,1.555449015067319e-10
0.001433639304616745,0.11196374663084491,0.0,0.0,0.0,0.0,0.31033465992361925,0.653936684254371,0.0002254648708935689,0.0005978945323044571,1.7176771442580905e-06,6.463841872072568e-07,5.437416367850661e-15,3.2769468567547403e-06,0.0038705608614728803,0.01863151991888026,0.00482408048622063,2.4893940340719596e-07,4.0120478849958207e-07,7.323693121977571e-07,5.293709198031773e-06,3.0023672676289655e-14,0.004202186578971913,1.9514311334039926e-09,7.265438094591469e-09,6.399914101483349e-08,0.0008555421112939717,1.3234752469337851e-14,1.63728011509759e-14,4.1781576093590874e-10,1.728475300348593e-10
0.0014641653875197259,0.11195403856928993,0.0,0.0,0.0,0.0,0.30953295295325156,0.6532101107068955,0.0002278309180565314,0.0006105811213298004,1.733924386856513e-06,6.609788040295002e-07,5.488848579288596e-15,3.3616375180334486e-06,0.003958890146706235,0.019495510925252743,0.004991671819363939,2.5288719800849117e-07,4.135272088105963e-07,7.58016156112962e-07,5.4735024988645264e-06,3.1043384117320923e-14,0.004439557810190556,2.0138758585610253e-09,7.480061098481905e-09,6.795302924537143e-08,0.0009246559688050612,1.4344959916851317e-14,1.756102295811786e-14,4.5634686836011717e-10,1.9165543904128722e-10
0.0014946914704227067,0.1119442895682456,0.0,0.0,0.0,0.0,0.30871502308055737,0.6524642786020755,0.00023015698831391549,0.0006232934043370384,1.7497794413655917e-06,6.756589699104685e-07,5.5390393122463046e-15,3.4469163173383437e-06,0.004046259172725824,0.020382999169242386,0.005159958395518005,2.568240343105517e-07,4.259890483021637e-07,7.839518591311526e-07,5.654834721536411e-06,3.207182368149484e-14,0.004684890924602827,2.0769245000572526e-09,7.696546089306135e-09,7.205981048635767e-08,0.0009977043335247383,1.5523039625115266e-14,1.881389889826347e-14,4.974691109286455e-10,2.1206086912803993e-10
