Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813),C3H7(212),S(491),S(144),CH2O(26)
1.7949870734319402e-06,0.1122453717375864,0.0,0.0,0.0,0.0,0.3299988832396521,0.6699988856219419,1.0867742229377904e-06,1.0793137100502258e-06,8.459769786264145e-09,1.3430460240945253e-09,2.6779219954252843e-17,4.119604343187336e-09,2.127610660147742e-08,2.6249854269334018e-08,1.1612046308358328e-10,7.339327560938479e-10,3.961747894884015e-10,1.2235390107868256e-12,7.181250536223646e-12,4.072900291846161e-20,5.023985703629775e-12,2.7970479269113658e-14,4.4402880561791534e-12,1.0901163605626109e-17,1.7052711459054203e-16,3.1766730394303426e-26,3.7578787129697974e-21,3.5694558295584578e-25,4.3037111130475825e-26,8.214013375403073e-25,2.2440878805029746e-23,1.488168002401107e-29,5.657178890116685e-32,6.5620425439897e-37,1.3866369742762354e-35,1.4786524821914052e-34,2.7586929588783353e-30,1.0014128501355136e-36,6.3764821308554855e-37,1.4742660835674848e-27,1.770313703145347e-30,1.1012201190701701e-13,7.847116984123996e-34,4.8895912227806016e-33,8.817304962187038e-24,1.3434780855671593e-30,4.0831957536041204e-26,1.0613843430437402e-33,4.2681987634915794e-39,4.835771995934311e-17
1.8833440918435544e-06,0.11224537175171474,0.0,0.0,0.0,0.0,0.32999882617912285,0.6699988294452737,1.1412120863342904e-06,1.1323678178137511e-06,8.883615673671986e-09,1.3982896325284293e-09,2.812089502997146e-17,4.346895813601988e-09,2.343625510396868e-08,2.9173756267469816e-08,1.3428887045030194e-10,7.733931514724699e-10,4.168761904904526e-10,1.3727881278411224e-12,8.14482392925615e-12,4.6193981955167794e-20,6.001239623670715e-12,3.024443810702791e-14,4.665671189014105e-12,1.2800133011457069e-17,2.0973248171446942e-16,3.8534082565994546e-26,4.262111019022642e-21,4.610759455770829e-25,5.586202171477436e-26,1.0509213408808592e-24,3.005542273613492e-23,1.9931285460673953e-29,7.956379183438309e-32,9.220664224383048e-37,1.9486096896901066e-35,2.0779170094610912e-34,4.056360239856863e-30,1.4724075629871643e-36,9.226733220453717e-37,2.028945034807578e-27,2.4363730739501275e-30,1.2687299113393825e-13,1.07995220266778e-33,6.646910502948624e-33,1.1940505235601102e-23,1.8193848907746153e-30,5.276833978617236e-26,1.5628267460008377e-33,5.484580460299441e-39,5.0780639879785836e-17
1.9717011102551684e-06,0.1122453717684294,0.0,0.0,0.0,0.0,0.3299987689182183,0.6699987731437878,1.1957399678219547e-06,1.1854141924105979e-06,9.308162367822661e-09,1.453526185702994e-09,2.946478849474229e-17,4.57447561783372e-09,2.570221036706745e-08,3.2254749303598495e-08,1.5427745525687654e-10,8.128964084859294e-10,4.375751691432205e-10,1.531752791874705e-12,9.178390632758694e-12,5.205593332238348e-20,7.1059256987065534e-12,3.260397425165421e-14,4.891688383198035e-12,1.492593876530174e-17,2.556013365601896e-16,4.640435544863585e-26,4.802971282678372e-21,5.888511496827635e-25,7.16550977917837e-26,1.3303694158434457e-24,3.974334969651427e-23,2.635586476585635e-29,1.1023698079453578e-31,1.2763875702581453e-36,2.697623063796134e-35,2.8766339814416175e-34,5.86272576748973e-30,2.127999608683071e-36,1.3119900309911359e-36,2.7485837048996706e-27,3.300515018170716e-30,1.4515025300946978e-13,1.4629962741374401e-33,8.913061091949336e-33,1.5951362344590983e-23,2.430559020356897e-30,6.742031577482159e-26,2.2618606948765236e-33,6.986801369878279e-39,5.3207565997251894e-17
2.0600581286667823e-06,0.11224537178772,0.0,0.0,0.0,0.0,0.32999871145672105,0.6699987167172485,1.2503577093715221e-06,1.2384528683280887e-06,9.73340863789093e-09,1.5087557192260814e-09,3.081089645244221e-17,4.8023435244235276e-09,2.8074158684397292e-08,3.549303243412401e-08,1.761763199580978e-10,8.524424548295945e-10,4.5827173979292563e-10,1.7005265065703867e-12,1.0282803264851753e-11,5.83196927080006e-20,8.347033193960217e-12,3.5049272160734087e-14,5.118339595649218e-12,1.7294877850978807e-17,3.089120173576148e-16,5.550464663070585e-26,5.380905839846873e-21,7.442751996237233e-25,9.092734409712446e-26,1.667852402519981e-24,5.194452690909778e-23,3.4447118840854517e-29,1.506603577523146e-31,1.742863921417646e-36,3.6837974064080675e-35,3.928249629533071e-34,8.341172025557598e-30,3.027461167178282e-36,1.8361779324465173e-36,3.670320336488061e-27,4.407334511893665e-30,1.6500497515142918e-13,1.95361158827024e-33,1.1803457199405295e-32,2.1046378350161738e-23,3.206946483440058e-30,8.524866020901355e-26,3.2223029617138175e-33,8.832605251336494e-39,5.563849127581761e-17
2.1484151470783963e-06,0.11224537180957603,0.0,0.0,0.0,0.0,0.3299986537944141,0.6699986601654198,1.3050651522110135e-06,1.2914838799862857e-06,1.0159353247268044e-08,1.563978268627437e-09,3.215921498864124e-17,5.030499292549487e-09,3.0552286071009564e-08,3.8888804604585193e-08,2.0007599085660016e-10,8.920312175633938e-10,4.789659164628444e-10,1.879194905980491e-12,1.1458838839261882e-11,6.498966700389583e-20,9.733654406154553e-12,3.758051584089736e-14,5.345624778867438e-12,1.9923780723869647e-17,3.704978413255806e-16,6.597054211440428e-26,5.9963214744963185e-21,9.318301408006053e-25,1.142515669493112e-25,2.0724008701807724e-24,6.716907626108291e-23,4.4543338565954494e-29,2.0334244586459394e-31,2.350186537654e-36,4.96782135399104e-35,5.297479812833664e-34,1.1697735467967706e-29,4.24553145331549e-36,2.5325837262232405e-36,4.837319129834861e-27,5.8086625709264165e-30,1.8648681136035125e-13,2.5747732736942956e-33,1.5453455411298197e-32,2.745479610180022e-23,4.18348309067306e-30,1.067690529550117e-25,4.52472825497483e-33,1.1090644687120742e-38,5.807340864649932e-17
2.2367721654900103e-06,0.11224537183398704,0.0,0.0,0.0,0.0,0.3299985959310806,0.6699986034880663,1.359862136811493e-06,1.3445072617377045e-06,1.0585994953450816e-08,1.6191938693584682e-09,3.350974017025156e-17,5.258942676111683e-09,3.313677826189593e-08,4.244226463415271e-08,2.2606741776623462e-10,9.316626236887565e-10,4.996577130640917e-10,2.0678365873481904e-12,1.2707206771063515e-11,7.206987971109829e-20,1.1274975807208299e-11,4.019788883035058e-14,5.573543880830126e-12,2.2830015488337074e-17,4.4124884351905247e-16,7.794614949177254e-26,6.649589607912066e-21,1.1565040564983235e-24,1.4226605382022952e-25,2.5540313732239177e-24,8.600504291991108e-23,5.703449032161401e-29,2.712984537331658e-31,3.132794336380684e-36,6.62254588131228e-35,7.062009806434776e-34,1.618959996211811e-29,5.875497480335631e-36,3.446894963336672e-36,6.29914552362284e-27,7.564016364664637e-30,2.096439495159953e-13,3.3528636639724014e-33,2.0020610599346197e-32,3.544232262828136e-23,5.400661944531959e-30,1.3255574230274626e-25,6.269828294602693e-33,1.3842373269176342e-38,6.051231100661914e-17
2.4134862023132387e-06,0.11224537189043172,0.0,0.0,0.0,0.0,0.32999847960046735,0.6699984897558439,1.4697240891707495e-06,1.450531272590365e-06,1.144136465499965e-08,1.7296043662212914e-09,3.621739463852882e-17,5.716691422804445e-09,3.862559858416357e-08,5.0023042685897215e-08,2.846914535733573e-10,1.0110530845513183e-09,5.410342224649947e-10,2.475324595102495e-12,1.5423493150919824e-11,8.747550240984468e-20,1.4858876421958703e-11,4.569175459205095e-14,6.0312836094762936e-12,2.954666900010974e-17,6.141044268598666e-16,1.0704634069106002e-25,8.071020384148597e-21,1.739947750063053e-24,2.152795561015405e-25,3.793984028505621e-24,1.3732171292215144e-22,9.10653839310778e-29,4.681799287980862e-31,5.396578268173951e-36,1.1409473396421949e-34,1.2166591891839425e-33,2.994845718197914e-29,1.0867692639886005e-35,6.159207124686805e-36,1.034189870804706e-26,1.241852603469614e-29,2.611699948694945e-13,5.504711117585228e-33,3.266839564863223e-32,5.74332659393531e-23,8.751798123226689e-30,1.9954564048119714e-25,1.1625000382621892e-32,2.1235770043717655e-38,6.540204210598757e-17
2.590200239136467e-06,0.1122453719569692,0.0,0.0,0.0,0.0,0.3299983624631505,0.6699983755187031,1.5799422744806795e-06,1.5565251743448389e-06,1.2299507679959976e-08,1.8399874918509301e-09,3.893382800464967e-17,6.1755879782503474e-09,4.4542099871962276e-08,5.8236953964905664e-08,3.527844824925987e-10,1.090613273952973e-09,5.824013804542065e-10,2.923504221232751e-12,1.8436232322928296e-11,1.0456247944126353e-19,1.9173837406080028e-11,5.1532328468645514e-14,6.491558272694466e-12,3.7594696009339316e-17,8.358010098789722e-16,1.441328957760036e-25,9.647591315557854e-21,2.5461201817417935e-24,3.165770950055967e-25,5.4901899230438286e-24,2.124898036081591e-22,1.4091350156263498e-28,7.78768460480603e-31,8.960626828767984e-36,1.8946720178674225e-34,2.020400101920873e-33,5.312187624227158e-29,1.9274809345294247e-35,1.0550243072968533e-35,1.6348496678918524e-26,1.963119350164949e-29,3.1994134943898597e-13,8.701859684168571e-33,5.155695113466457e-32,9.003627515437916e-23,1.37201555736786e-29,2.921490212541302e-25,2.0663341186796402e-32,3.2015579397537396e-38,7.0307627051944e-17
2.7669142759596955e-06,0.11224537203351406,0.0,0.0,0.0,0.0,0.32999824451740245,0.6699982607747704,1.6905153882428116e-06,1.662489239361917e-06,1.3160413868184165e-08,1.9503435270194035e-09,4.1659008107144024e-17,6.6356304836162846e-09,5.088775776733461e-08,6.708558328588837e-08,4.3108931283758874e-10,1.1703426283467131e-09,6.237592995630941e-10,3.412816021948041e-12,2.1749291899541623e-11,1.2335274626068487e-19,2.429604805901491e-11,5.772106194509448e-14,6.9543672873338236e-12,4.7132833759682943e-17,1.1156804475864662e-15,1.9067607757695364e-25,1.1381328218204976e-20,3.637129649464219e-24,4.541404402475617e-25,7.765488096388033e-24,3.1992860222850033e-22,2.121621611169499e-28,1.2544717008586606e-30,1.4408481071586388e-35,3.0468979115888095e-34,3.249086276514093e-33,9.081291626895246e-29,3.2947219199657514e-35,1.742305154150566e-35,2.5012727298362387e-26,3.003510501208464e-29,3.862960915395553e-13,1.3313593753951763e-32,7.903604205330844e-32,1.371340291618094e-22,2.0897459644129117e-29,4.175186252947278e-25,3.5391148030049046e-32,4.756435224738262e-38,7.52290077647661e-17
2.943628312782924e-06,0.11224537211998022,0.0,0.0,0.0,0.0,0.32999812576149945,0.6699981455221772,1.8014421133873738e-06,1.7684237388954212e-06,1.402407296163442e-08,2.060672751228525e-09,4.439290247468253e-17,7.096816904455293e-09,5.7664043279108576e-08,7.657051278412873e-08,5.203554927642044e-10,1.2502405752191793e-09,6.65108091834161e-10,3.943643796883497e-12,2.5365994638265097e-11,1.4386514813756166e-19,3.030261014796193e-11,6.425939887278307e-14,7.419709995519585e-12,5.83288377714385e-17,1.4641662474052716e-15,2.4829067989247026e-25,1.3273971969782339e-20,5.087087383182089e-24,6.375071410804975e-25,1.076567255091444e-23,4.70245961105575e-22,3.118460480522208e-28,1.9648195472654394e-30,2.2527311155139682e-35,4.764194599179236e-34,5.080340641983713e-33,1.5030431884490693e-28,5.452531311552499e-35,2.787251674755199e-35,3.719382981695065e-26,4.466201656120248e-29,4.605537658249483e-13,1.9797262986725946e-32,1.1811200841359134e-31,2.0365393365356733e-22,3.1034659776721973e-29,5.841910108364082e-25,5.86755393293091e-32,6.977423264608235e-38,8.016612560516181e-17
3.1203423496061522e-06,0.11224537221628088,0.0,0.0,0.0,0.0,0.3299980061937211,0.6699980297590594,1.912721120144193e-06,1.8743289430838165e-06,1.489047460337745e-08,2.170975442703143e-09,4.7135478322893475e-17,7.559145044956414e-09,6.487242272924531e-08,8.6693321715844e-08,6.213392964619937e-10,1.3303065325456514e-09,7.0644786876964e-10,4.5163267539672335e-12,2.928923538939923e-11,1.661161034334014e-19,3.727140816359655e-11,7.114877539042316e-14,7.887585663882406e-12,7.135961680780539e-17,1.892825220114189e-15,3.1873869860411578e-25,1.5327039708454247e-20,6.983496492585156e-24,8.779508174839826e-25,1.466208596084865e-23,6.766409649055028e-22,4.4871824853820805e-28,3.0017877223258605e-30,3.4355624239685e-35,7.266334551778271e-34,7.748519498125478e-33,2.417827202527502e-28,8.770185525783873e-35,4.3360192064692315e-35,5.393918438511742e-26,6.476959858308882e-29,5.43016833185509e-13,2.871035932103624e-32,1.725779930762329e-31,2.9576666832951134e-22,4.5072190773401746e-29,8.022475222176226e-25,9.453208155901973e-32,1.0120934138547652e-37,8.511892136852026e-17
3.2970563864293806e-06,0.11224537232232865,0.0,0.0,0.0,0.0,0.32999788581235134,0.6699979134835589,2.0243510659072687e-06,1.980205120942379e-06,1.575960833652895e-08,2.2812518783839623e-09,4.988670255102101e-17,8.022612599471374e-09,7.251435770040361e-08,9.745558625477236e-08,7.348037099944e-10,1.4105399112540633e-09,7.477787415049403e-10,5.13116831190902e-12,3.352156572141561e-11,1.9012008356096052e-19,4.5281015268745186e-11,7.839061982221566e-14,8.357993482689128e-12,8.641137145495101e-17,2.414428213782119e-15,4.0393092193344395e-25,1.7541869116580706e-20,9.428836257118403e-24,1.1886871472565966e-24,1.9654518722343775e-23,9.553438235635825e-22,6.335419691824286e-28,4.485565335523227e-30,5.124701510600996e-35,1.0839792964867181e-33,1.1559108179148004e-32,3.792300705656718e-28,1.3754488613393347e-34,6.580749635404097e-35,7.650779823206839e-26,9.186963737380833e-29,6.339719487242503e-13,4.07230180277911e-32,2.4715934758645806e-31,4.211039394746094e-22,6.417316114375148e-29,1.0834962512946537e-24,1.4847860582548784e-31,1.4530524055787043e-37,9.008733527887511e-17
3.473770423252609e-06,0.11224537243803533,0.0,0.0,0.0,0.0,0.329997764615678,0.6699977966938215,2.1363305951577073e-06,2.0860525403562333e-06,1.663146360365325e-08,2.3915023339210703e-09,5.264654174002423e-17,8.487217175059153e-09,8.059130498800328e-08,1.0885887935035561e-07,8.615184178098403e-10,1.4909401160104543e-09,7.891008208633632e-10,5.7884424593041075e-12,3.806525505887292e-11,2.1588995973253995e-19,5.441062522692623e-11,8.598635259178518e-14,8.830932565256424e-12,1.0367973019001756e-16,3.0430060121256737e-15,5.059288467718241e-25,1.991965041433234e-20,1.2542217835708349e-23,1.58508900274811e-24,2.597425402907406e-23,1.326059259227177e-21,8.79384573809552e-28,6.571333548794706e-30,7.494458256564749e-35,1.5853508515965944e-33,1.6905527675717993e-32,5.8142762094620185e-28,2.1086142557217973e-34,9.771320092570822e-35,1.0639479458216115e-25,1.277574409323286e-28,7.336910325016194e-13,5.663105249372633e-32,3.4766531951139173e-31,5.889787606903846e-22,8.975692670030251e-29,1.441663175397725e-24,2.279333411930338e-31,2.0659341449444994e-37,9.507130698547067e-17
3.6504844600758374e-06,0.11224537256331221,0.0,0.0,0.0,0.0,0.32999764260199316,0.6699976793879995,2.2486583394060654e-06,2.191871468071486e-06,1.750602974631442e-08,2.5017270836657688e-09,5.541496215115552e-17,8.952956296394366e-09,8.910471653810212e-08,1.209047705835123e-07,1.0022597847087263e-09,1.5715065446982986e-09,8.304142173097768e-10,6.4884007240632124e-12,4.29223576906742e-11,2.4343738300236376e-19,6.473997767390792e-11,9.393738613370011e-14,9.306401947436613e-12,1.2336989827887752e-16,3.7939222810478324e-15,6.269469899301992e-25,2.2461461425621607e-20,1.6460871738751546e-23,2.084878683668265e-24,3.388697292280548e-23,1.8125830590319664e-21,1.202026457464112e-27,9.454344448568868e-30,1.0763568639829396e-34,2.277048417058993e-33,2.428150525610715e-32,8.734361546429607e-28,3.167334151988498e-34,1.4223641777138131e-34,1.4535652290526288e-25,1.7454198915814006e-28,8.424325656629687e-13,7.736931972403359e-32,4.811871222229616e-31,8.106919209429681e-22,1.2354580129034382e-28,1.892567493692251e-24,3.4280604371949634e-31,2.9103445643822474e-37,1.0007077556019442e-16
4.003912533722294e-06,0.11224537284221783,0.0,0.0,0.0,0.0,0.32999739611677964,0.6699974432207332,2.474352933989374e-06,2.4034249096546745e-06,1.926325151875123e-08,2.7221005566492485e-09,6.09774100838995e-17,9.887827851061525e-09,1.0744671566663745e-07,1.469306084165375e-07,1.3289612636096902e-09,1.7331356279327254e-09,9.130154012327166e-10,8.017284902589187e-12,5.358415094177858e-11,3.039065461646252e-19,8.931936615040526e-11,1.109109647572969e-13,1.0264927364522764e-11,1.7088513829511863e-16,5.731244836502392e-15,9.356727130335728e-25,2.8041030027425e-20,2.7366444097583614e-23,3.4789394835548055e-24,5.574873661240871e-23,3.252210163384641e-21,2.156726430972831e-27,1.8666062677375714e-29,2.1176849785462663e-34,4.480582184244133e-33,4.7779080608519504e-32,1.8687963245811932e-27,6.775657193260754e-34,2.8631604916162707e-34,2.589939392496998e-25,3.109956093437616e-28,1.087954969003249e-12,1.3785542259877062e-31,8.832772628123864e-31,1.4725343826710514e-21,2.244110316442972e-28,3.147795743614174e-24,7.349752756515381e-31,5.626572146102029e-37,1.1011595671049685e-16
4.3219978000041055e-06,0.11224537312505795,0.0,0.0,0.0,0.0,0.3299971714688661,0.6699972288867491,2.678654969343929e-06,2.5937282178929845e-06,2.0853913308606235e-08,2.9203514939772076e-09,6.601261597009578e-17,1.0733065951325876e-08,1.254616874571498e-07,1.7256722169571236e-07,1.6788884609810361e-09,1.8791640972366907e-09,9.873278709243617e-10,9.5414609541228e-12,6.426916096496019e-11,3.6450738500531225e-19,1.1635358084281306e-10,1.274163168336694e-13,1.113624259243424e-11,2.241908256930901e-16,8.076853545656799e-15,1.303967810586182e-24,3.3632824978891744e-20,4.175585358437601e-23,5.322513846813165e-24,8.437186406710561e-23,5.2881136284196615e-21,3.506852520396468e-27,3.285673819553954e-29,3.7160276904422666e-34,7.863197359935864e-33,8.384989384868202e-32,3.515030407879463e-27,1.2742592213018477e-33,5.111818279494593e-34,4.16210291895159e-25,4.9977774652679265e-28,1.3421326926912284e-12,2.215374068049905e-31,1.4629538783833272e-30,2.417236600372957e-21,3.6838586549119115e-28,4.804516992319781e-24,1.3846220491257958e-30,9.895169529296322e-37,1.1920899594672787e-16
4.640083066285917e-06,0.11224537343749283,0.0,0.0,0.0,0.0,0.3299969441474809,0.6699970128521475,2.8840633434573404e-06,2.7839433086438595e-06,2.2453187941342674e-08,3.1185233511399636e-09,7.107508564289988e-17,1.1581938100616401e-08,1.4491315694163994e-07,2.0031009879460117e-07,2.0866396277240902e-09,2.0257214362510426e-09,1.0616139072493135e-09,1.1207201710950223e-11,7.599542814055865e-11,4.3101379219067855e-19,1.4853588683631184e-10,1.4509443467179015e-13,1.2015737415841068e-11,2.8898642520067723e-16,1.1125362908405142e-14,1.775466261187878e-24,3.9769628518779786e-20,6.193264058254834e-23,7.912087827759547e-24,1.2425009160479633e-22,8.323957177320792e-21,5.5200980400160784e-27,5.568040685918183e-29,6.277866030411942e-34,1.328544862269015e-32,1.4167054517727926e-31,6.333885692005201e-27,2.295847522336376e-33,8.769177707041573e-34,6.449194165515601e-25,7.744066507701067e-28,1.629044957104632e-12,3.432730471208829e-31,2.3418565816263066e-30,3.836845138419198e-21,5.84739489273885e-28,7.12815401177672e-24,2.4984798924104835e-30,1.695296267799809e-36,1.2835127099264608e-16
4.958168332567728e-06,0.11224537377897983,0.0,0.0,0.0,0.0,0.32999671414283155,0.6699967951063452,3.0905696041467374e-06,2.9740716954391023e-06,2.406100958816028e-08,3.316617680250072e-09,7.616461072464896e-17,1.2434427499356165e-08,1.6580940955753535e-07,2.3016825929460562e-07,2.5569817931746124e-09,2.1728038785985187e-09,1.1358741398624251e-09,1.3015576815298528e-11,8.877114370078973e-11,5.034722249110665e-19,1.863465714666309e-10,1.6395325463448649e-13,1.2903403363593245e-11,3.6683286619262197e-16,1.5023034041214204e-14,2.368809834647272e-24,4.645575021152335e-20,8.962619394840624e-23,1.147148305878455e-23,1.7867431243274647e-22,1.2737401292653703e-20,8.44691232787414e-27,9.130297554057252e-29,1.0262620953622455e-33,2.1720200729315939e-32,2.31615263153459e-31,1.0994362747482324e-26,3.98466423233423e-33,1.4540722464661483e-33,9.684160601767047e-25,1.1628540010623795e-27,1.949827450492831e-12,5.154615031394383e-31,3.639247891716602e-30,5.914743660488614e-21,9.014214403714654e-28,1.0318144340199962e-23,4.342150572709341e-30,2.8327370633259273e-36,1.375424055430915e-16
