Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813),C3H7(212),S(491),S(144),CH2O(26),CHO4(125),C2H4O(223),C2H4O(64),S(1075)
7.518714882612203e-07,0.112245371769882,0.0,0.0,0.0,0.0,0.32999954181104635,0.6699995394738388,4.5095309005593815e-07,4.523767202928103e-07,3.5093474439958087e-09,6.90311277889811e-10,1.111097547142356e-17,1.460836395999857e-09,3.7068494887753937e-09,3.5334257281806494e-09,8.421401863704473e-12,2.715416804678935e-10,1.5161272433905428e-10,1.4812991105193047e-13,6.528594377994587e-13,3.702750136344464e-21,1.799353335458637e-13,7.514034065758748e-15,1.8274315229274603e-12,6.292474783446784e-19,4.182094811976133e-18,4.979040028520322e-24,3.577964783202493e-22,3.614736548526897e-27,2.564813735565281e-28,1.0572581234056356e-26,1.2505454393610342e-25,8.295403254048296e-32,1.3062790543006917e-34,5.035930191834548e-36,7.548932454816718e-35,8.049722510744142e-34,1.8048252499177933e-33,-3.529009729649707e-38,-3.2944909241816635e-36,1.226861516826781e-27,2.721587449973355e-30,7.686230551501146e-15,6.530218042523425e-34,1.4532647643729231e-33,3.741571457843667e-26,6.39296598128882e-33,4.078069498870993e-28,-1.2144218943151382e-36,2.0746333105783514e-36,2.0059030843017764e-17,8.227616284098642e-23,1.03663372169203e-21,1.8251291589494856e-18,6.436336520336764e-27
7.622613297635892e-07,0.11224537176772047,0.0,0.0,0.0,0.0,0.32999953538759236,0.6699995330455485,4.5722352083454045e-07,4.5862678483569806e-07,3.558168003949579e-09,6.968178564251964e-10,1.1260827601471299e-17,1.4869489387404181e-09,3.810274840207151e-09,3.6531339331540625e-09,8.776339171122423e-12,2.7610404279579495e-10,1.5404870735020615e-10,1.5316606417900172e-13,6.791278339232748e-13,3.851714809689556e-21,1.8992930529295083e-13,7.687451914524183e-15,1.8529818453369126e-12,6.578626143107885e-19,4.4328034765624285e-18,-5.574006438115753e-24,3.372736777852071e-22,3.885153084461301e-27,2.7673963617113973e-28,1.1308421807466642e-26,1.3555750202520052e-25,8.986374225363077e-32,1.4365953563099299e-34,-5.6371108917313715e-36,-8.363320313091071e-35,-8.918130250916616e-34,4.07694377462561e-33,4.482607851999947e-38,3.371535451820728e-36,-1.2824442728174236e-27,-2.950465335654477e-30,8.027224681946711e-15,-6.82606579104274e-34,-1.583848102330695e-33,4.0779595212113725e-26,5.4889339342402904e-33,4.384585337898324e-28,5.67168723620442e-37,-2.3236632004172514e-36,2.0337184736214767e-17,-9.212469915426914e-23,1.1167712444869372e-21,1.939642792778754e-18,-7.208716596235358e-27
7.726511712659581e-07,0.11224537176559696,0.0,0.0,0.0,0.0,0.3299995289614228,0.6699995266155736,4.6349520603098496e-07,4.648767363366703e-07,3.6069988845541645e-09,7.033242972883279e-10,1.1422133866891799e-17,1.5130796768035912e-09,3.915130222342622e-09,3.774963732545873e-09,9.14114733285553e-12,2.8066816887524715e-10,1.564848325150715e-10,1.5830219310290552e-13,7.060418673342149e-13,4.004386361314416e-21,2.0032232538859155e-13,7.803013066665154e-15,1.8786266133495445e-12,6.8736969892022855e-19,4.694833734306227e-18,9.58175927319493e-24,4.005718388600231e-22,4.171722061854753e-27,2.982778258520975e-28,1.2084885369088677e-26,1.467863353223947e-25,9.738904410708968e-32,1.5762388251346386e-34,9.690955202405613e-36,1.4294196292892783e-34,1.5242445729709169e-33,1.6281299269970473e-33,-8.098160550883795e-38,-6.085171636626561e-36,2.13460959900728e-27,4.998720714865349e-30,8.378070884355555e-15,1.1361883713192187e-33,2.7816209484521032e-33,4.439367961865306e-26,7.947140532893543e-33,4.709488482717121e-28,-4.561582987427681e-37,3.9929827748291124e-36,2.0617580230643322e-17,1.5827875999722925e-22,1.2018978472378082e-21,2.059655847846449e-18,1.2387717180084423e-26
7.83041012768327e-07,0.11224537176351061,0.0,0.0,0.0,0.0,0.3299995225325359,0.6699995201839148,4.6976814751074356e-07,4.7112657484073454e-07,3.6558391474044878e-09,7.098306587093737e-10,1.1573877806923558e-17,1.5392275372542952e-09,4.021415987386676e-09,3.8989165350657625e-09,9.515963763121598e-12,2.8523397363970457e-10,1.5892108368942375e-10,1.6353886862213126e-13,7.336069500860009e-13,4.160712514093145e-21,2.111241475195366e-13,7.962612603970206e-15,1.904217765051736e-12,7.177845143718148e-19,4.968537837708744e-18,3.1468633514270072e-24,3.94100385096601e-22,4.475171276412019e-27,3.21150224804422e-28,1.2903667358163599e-26,1.5878128916309626e-25,1.053098988249308e-31,1.728431125010113e-34,3.183127709243621e-36,4.7292056026646865e-35,5.042934362630323e-34,3.166306675021712e-33,-3.11008928075652e-38,-3.1960164522855374e-36,7.360296432273369e-28,1.6787721987201954e-30,8.738897578311213e-15,3.917665158230694e-34,9.311641041226162e-34,4.8273026773562743e-26,7.762698231951405e-33,5.053620869712356e-28,-9.708649628897956e-37,1.3109787799067571e-36,2.0896266364308375e-17,5.1977039004394866e-23,1.292253380643968e-21,2.1853546808561696e-18,4.067230013868185e-27
7.93430854270696e-07,0.11224537176146203,0.0,0.0,0.0,0.0,0.32999951610093037,0.6699995137505709,4.7604234551328625e-07,4.773763004128278e-07,3.7046894358900033e-09,7.163369009814229e-10,1.17330900535442e-17,1.5653916545829102e-09,4.129132408219573e-09,4.024993707239992e-09,9.900925925950043e-12,2.8980137522061325e-10,1.6135744553008103e-10,1.6887665737076808e-13,7.618284538722552e-13,4.3207909715047896e-21,2.2234457033728478e-13,8.096582287016578e-15,1.9298565457767713e-12,7.491228969710397e-19,5.254271663821728e-18,1.3450660351323188e-23,4.423270026424776e-22,4.796249449209714e-27,3.454221706777326e-28,1.37664898898512e-26,1.7158359364870661e-25,1.1385307438416096e-31,1.8925750404538962e-34,1.3603867348179266e-35,1.994239686363157e-34,2.1265328447868554e-33,1.6780116587951006e-33,-1.2130790648896967e-37,-8.773038468341293e-36,2.88531976200337e-27,6.89985668714607e-30,9.109832818834996e-15,1.5357684067556318e-33,3.89925967366696e-33,5.243306103188913e-26,9.577514382053625e-33,5.417835186477531e-28,-4.019369914923927e-36,5.60548464926996e-36,2.1176296872320117e-17,2.2215650714190614e-22,1.3880824377108636e-21,2.3169276820761774e-18,1.7390262538415812e-26
8.038206957730649e-07,0.11224537175945057,0.0,0.0,0.0,0.0,0.3299995096666046,0.6699995073155423,4.823178015907175e-07,4.836259131000932e-07,3.7535490015778e-09,7.228430720493454e-10,1.1875254010026872e-17,1.5915710739079639e-09,4.238279828991244e-09,4.153196544172757e-09,1.0296171365408116e-11,2.9437029799082346e-10,1.6379390409002598e-10,1.7431611880609227e-13,7.907116815788313e-13,4.484555014817664e-21,2.3399347412879523e-13,8.288786173097424e-15,1.9554210875959356e-12,7.814007793129835e-19,5.552397269794196e-18,-1.4684701589086522e-23,3.660788089797253e-22,5.1357310957178556e-27,3.7115535812276413e-28,1.4675127137313674e-26,1.852361614696143e-25,1.2276076252829668e-31,2.070884162044504e-34,-1.4850261591271895e-35,-2.1536364494361342e-34,-2.296501979024354e-33,7.208056045498443e-33,1.4295882619105141e-37,8.537087012061167e-36,-2.9364351928162936e-27,-7.306937257463834e-30,9.491004103437163e-15,-1.562974878574929e-33,-4.196796505916116e-33,5.688993193593513e-26,7.05966348069338e-33,5.80301713902509e-28,-9.352743726163455e-38,-6.121136335601664e-36,2.1453499139470558e-17,-2.4251642847899074e-22,1.489637695774725e-21,2.4545670144799047e-18,-1.8989689566043574e-26
8.142105372754338e-07,0.11224537175747698,0.0,0.0,0.0,0.0,0.32999950322955757,0.6699995008788272,4.885945154554701e-07,4.898754129722139e-07,3.802418835328113e-09,7.293491092034171e-10,1.2034370764098425e-17,1.6177651155551186e-09,4.348858504377015e-09,4.283526247002265e-09,1.0701837739284678e-11,2.9894067380217884e-10,1.662304472195648e-10,1.798578028053629e-13,8.202618436313037e-13,4.652168436228673e-21,2.4608084358187996e-13,8.42927132167134e-15,1.981071181438008e-12,8.146342123729226e-19,5.86328512352601e-18,-4.735303888598202e-24,4.1384974669299896e-22,5.4944206795997694e-27,3.984200735926826e-28,1.563142173038384e-26,1.9978423219135051e-25,1.324595789774021e-31,2.2625271430492418e-34,-4.788117548702007e-36,-6.99986535337933e-35,-7.464218570780142e-34,5.946545416209686e-33,5.565579728188664e-38,4.6364459989012564e-36,-9.930750470213941e-28,-2.404593312060994e-30,9.882538130824519e-15,-5.285837237078443e-34,-1.3309651807465705e-33,6.166068984441108e-26,8.840178784805168e-33,6.210088057536751e-28,3.4641344742217844e-36,-1.9742722286773213e-36,2.1733558627425358e-17,-7.823870362862059e-23,1.5971829300477436e-21,2.5984696262877315e-18,-6.124724211880184e-27
8.235613946275658e-07,0.11224537175573271,0.0,0.0,0.0,0.0,0.32999949743388723,0.6699994950843424,4.94244634351154e-07,4.954998664477825e-07,3.84641005994277e-09,7.352044545102208e-10,1.2176607291453777e-17,1.6413515151632577e-09,4.4496033405875336e-09,4.40264252254979e-09,1.1075975474843262e-11,3.0305519493438455e-10,1.6842339787118387e-10,1.849332250360016e-13,8.474320157816437e-13,4.8062778914909095e-21,2.573437104246617e-13,8.557561181193715e-15,2.004162461552305e-12,8.453762139250514e-19,6.154345092613394e-18,1.9795402975810762e-24,4.498719946121203e-22,5.834363235885394e-27,4.243245350072106e-28,1.6534528042688297e-26,2.136865219967112e-25,1.417135180171373e-31,2.447839549373574e-34,2.0029347608233675e-36,2.863233995451345e-35,3.0531690727778107e-34,5.2350635858568574e-33,-1.9006867324235714e-38,-9.811779200082589e-37,3.670808703166104e-28,9.55237709574397e-31,1.0243896354758035e-14,1.95385843183365e-34,6.04096701154251e-34,6.623915599211157e-26,1.0281102184662684e-32,6.59598852923341e-28,3.695706682908e-36,8.244145384113415e-37,2.1985524522253028e-17,3.26482317461915e-23,1.699346625412936e-21,2.7335230294846555e-18,2.557756751791552e-27
8.329122519796979e-07,0.11224537175401875,0.0,0.0,0.0,0.0,0.3299994916360108,0.6699994892884917,4.998957734503712e-07,5.011242286196744e-07,3.890409115150823e-09,7.410597230330024e-10,1.2314329711412311e-17,1.6649486468203848e-09,4.5515079643895805e-09,4.523483205701804e-09,1.1458754990019614e-11,3.071708026959737e-10,1.7061640124240648e-10,1.9009223703856896e-13,8.75149884313134e-13,4.963475726215303e-21,2.689764284386962e-13,8.699293930119083e-15,2.0272426298218136e-12,8.769157019490865e-19,6.4562934872408614e-18,-1.5217776053034599e-24,4.5300664262025955e-22,6.191054588749248e-27,4.5156929564497385e-28,1.747896016248212e-26,2.2838322069338714e-25,1.5144148284562289e-31,2.646043507730557e-34,-1.5377796043259643e-36,-2.2029654630495727e-35,-2.3491014015571185e-34,6.384572008459085e-33,2.5020668279174045e-38,1.6966400461966067e-36,-2.788767201033e-28,-7.298782601980878e-31,1.0613832147934034e-14,-1.484374796113262e-34,-4.007809017228801e-34,7.109803358868963e-26,1.0674055813645343e-32,7.000969284698658e-28,3.496302797345596e-36,-6.3497357496270595e-37,2.2236816526441977e-17,-2.5148748479698152e-23,1.806761564681513e-21,2.873943371278186e-18,-1.9697343490502627e-27
8.422631093318299e-07,0.11224537175233518,0.0,0.0,0.0,0.0,0.32999948583592736,0.6699994834912748,5.055479329684682e-07,5.067484995321798e-07,3.934416186027332e-09,7.469149030058868e-10,1.2455880354344184e-17,1.688556045709613e-09,4.654572591143768e-09,4.646049072792164e-09,1.1850277649960968e-11,3.1128745585485725e-10,1.7280945033381135e-10,1.9533523050264073e-13,9.034191588929169e-13,5.123815917349497e-21,2.809864802225848e-13,8.833779588082402e-15,2.0503417568638657e-12,9.092647450787405e-19,6.769414211431934e-18,3.536200960300604e-24,4.842237059395751e-22,6.565225218352404e-27,4.8021309300509e-28,1.8466228917306285e-26,2.4391092546482315e-25,1.617645632587614e-31,2.85788353546149e-34,3.577506404787203e-36,5.109005666553465e-35,5.447915563193152e-34,6.057266670501604e-33,-4.3708751405177043e-38,-2.7756750649786835e-36,6.522618204296894e-28,1.7024777435624937e-30,1.0992437637309022e-14,3.4717886785709943e-34,1.0572658624657686e-33,7.625125978497611e-26,1.1958704546088412e-32,7.425831174305591e-28,2.3962335154902448e-36,1.4731903412329255e-36,2.248871313325016e-17,5.833933265608845e-23,1.9196373692153024e-21,3.0198824437094504e-18,4.570498334936787e-27
8.516139666839619e-07,0.11224537175068185,0.0,0.0,0.0,0.0,0.32999948003363616,0.6699994776926912,5.112011134503603e-07,5.123726792268865e-07,3.978431109614265e-09,7.527700054189255e-10,1.2591871314511873e-17,1.7121732150365558e-09,4.758797465012663e-09,4.770340902133623e-09,1.225064950197364e-11,3.154051140875167e-10,1.7500253840754059e-10,2.0066261064828485e-13,9.322436768456542e-13,5.287283162615985e-21,2.9338173957946597e-13,8.980181057582495e-15,2.073431995877469e-12,9.424360013705792e-19,7.094008270203061e-18,-3.975163228699242e-24,4.749160157584762e-22,6.957516350077912e-27,5.10310395050393e-28,1.9497926241820955e-26,2.603091843750904e-25,1.7260038774727109e-31,3.0841890332455883e-34,-4.018419877541367e-36,-5.679765374144586e-35,-6.056532828876572e-34,7.988235070143272e-33,5.890446540457762e-38,3.045694801302119e-36,-6.748293106716464e-28,-1.8507964858347712e-30,1.1379808798097174e-14,-3.591906198041202e-34,-1.1008024852318535e-33,8.171396536611833e-26,1.2083578687315418e-32,7.871389199865917e-28,3.034433318615098e-36,-1.6576379218018822e-36,2.273985783163836e-17,-6.562530011510481e-23,2.0381989243250785e-21,3.1715014291073585e-18,-5.1423393819132495e-27
8.60964824036094e-07,0.11224537174905883,0.0,0.0,0.0,0.0,0.32999947422913634,0.6699994718927408,5.168553150852747e-07,5.179967677518778e-07,4.022454051541589e-09,7.586250194894628e-10,1.2732626062191292e-17,1.7357997106130578e-09,4.864182823627673e-09,4.896359466735696e-09,1.2659981624184127e-11,3.1952373849112223e-10,1.7719565911498832e-10,2.060747959763459e-13,9.616274007337253e-13,5.453940695933483e-21,3.0617051176227575e-13,9.11952472663432e-15,2.0965409240570484e-12,9.764427253226896e-19,7.430396236897291e-18,-8.217283807194544e-25,5.005317220844703e-22,7.368769596613531e-27,5.419297667519403e-28,2.0575787152151043e-26,2.776211226944846e-25,1.840967675155377e-31,3.326038848807903e-34,-8.292655215720092e-37,-1.1980340215768102e-35,-1.277507540995689e-34,8.111423391121035e-33,1.627795602007576e-38,1.2820324531280974e-36,-1.5319761636523218e-28,-3.963769238753106e-31,1.1776045580645672e-14,-8.154237935301566e-35,-1.9070172276896755e-34,8.750269308601465e-26,1.3239027968182568e-32,8.338520148204661e-28,3.730858456460334e-36,-3.4326300911408653e-37,2.2991696492752578e-17,-1.3599306154047594e-23,2.1626892804440425e-21,3.328971955284308e-18,-1.0647144948835774e-27
8.70315681388226e-07,0.1122453717474661,0.0,0.0,0.0,0.0,0.32999946842242717,0.6699994660914234,5.225105382627024e-07,5.236207651475295e-07,4.06648491304504e-09,7.644799521038437e-10,1.2870197445509601e-17,1.7594351253620226e-09,4.970728896873917e-09,5.024105440709195e-09,1.3078375170598724e-11,3.2364329607583687e-10,1.793888071654504e-10,2.1157216315992616e-13,9.915738962383693e-13,5.6237773624395346e-21,3.1936040411944376e-13,9.263790069215368e-15,2.1196511333680103e-12,1.0112969536046464e-18,7.77887401887976e-18,-4.889399566911081e-24,5.029936020068384e-22,7.799420141174e-27,5.751092729060738e-28,2.170127104401738e-26,2.9588728189389064e-25,1.9618909588619628e-31,3.583757540511941e-34,-4.942472633762166e-36,-6.940034679083948e-35,-7.400398815495782e-34,9.541888611902683e-33,7.603011477666132e-38,3.9041938009503953e-36,-7.97919818852967e-28,-2.2425981649051422e-30,1.2181238650591069e-14,-4.2470772474213655e-34,-1.3572978826420761e-33,9.363301455706465e-26,1.3836387106617537e-32,8.82791114545921e-28,5.573380977775201e-36,-2.0387751140093318e-36,2.3243176620204313e-17,-8.069855789564269e-23,2.293335522316798e-21,3.492452724196992e-18,-6.324719305772274e-27
8.79666538740358e-07,0.11224537174590372,0.0,0.0,0.0,0.0,0.329999462613508,0.6699994602887384,5.281667831292498e-07,5.292446714550298e-07,4.110523788718697e-09,7.703347969065933e-10,1.3013818651408006e-17,1.7830791231297704e-09,5.078435893825365e-09,5.153579433983321e-09,1.350592678528203e-11,3.277637580021212e-10,1.8158197805081533e-10,2.1715506677036882e-13,1.022086518873386e-12,5.796848648946301e-21,3.329587358130848e-13,9.401769978014644e-15,2.1427789142585295e-12,1.0470102291929448e-18,8.139729137916595e-18,4.601885612176232e-24,5.497802055081317e-22,8.250240670132248e-27,6.099159494346145e-28,2.2875798580322176e-26,3.1514788539660155e-25,2.090099843804526e-31,3.858537377443282e-34,4.655825015926805e-36,6.464194920159285e-35,6.892989064153747e-34,8.686421725875677e-33,-6.756396102776953e-38,-3.0817980935670856e-36,7.149896926052899e-28,2.074591466832972e-30,1.2595474173556742e-14,3.8056645061318802e-34,1.3758211992900907e-33,1.0012036215722955e-25,1.5613875596521264e-32,9.34020852573103e-28,4.660887920887855e-36,1.917350906570427e-36,2.349544783161366e-17,7.586480612704558e-23,2.4303616600063867e-21,3.662098186375322e-18,5.948455945863964e-27
8.8901739609249e-07,0.11224537174437157,0.0,0.0,0.0,0.0,0.329999456802378,0.669999454484686,5.338240500388654e-07,5.348684867128541e-07,4.154570541063366e-09,7.761895636004316e-10,1.3148298556738762e-17,1.8067313579935403e-09,5.187304039560771e-09,5.284782039219377e-09,1.3942734488937895e-11,3.318850971170666e-10,1.8377516760202597e-10,2.2282386203304262e-13,1.0531686297640975e-12,5.973113638428057e-21,3.4697297430018217e-13,9.550379023134173e-15,2.1658996846987958e-12,1.0835943775700285e-18,8.513257285682292e-18,-6.5366203912297085e-24,5.298761208900705e-22,8.721888338542272e-27,6.46401774055669e-28,2.4100941755296774e-26,3.354450342744507e-25,2.2241334720329616e-31,4.150992532457006e-34,-6.607505693715095e-36,-9.106710816038287e-35,-9.710787920548837e-34,1.1413580321028116e-32,1.0961316685430371e-37,4.5068754975159535e-36,-9.49552239404934e-28,-2.874687072137622e-30,1.3018839145721648e-14,-5.054163879340467e-34,-1.8233233458446362e-33,1.0698099020140487e-25,1.5800744514392641e-32,9.87631970914396e-28,5.539685120372299e-36,-2.725497117829092e-36,2.3746672587120072e-17,-1.0782065794387185e-22,2.5740009550304734e-21,3.838067513712301e-18,-8.455093059434492e-27
8.983682534446221e-07,0.11224537174286973,0.0,0.0,0.0,0.0,0.3299994509890369,0.6699994486792653,5.394823390270015e-07,5.404922109648133e-07,4.1986253350021465e-09,7.820442407308901e-10,1.3295007787583582e-17,1.8303915305024404e-09,5.297333547562602e-09,5.417713843958286e-09,1.4388898840480212e-11,3.360072871064856e-10,1.8596837184544334e-10,2.2857890963925214e-13,1.084823641218189e-12,6.152676063048221e-21,3.614108150929846e-13,9.689478890252939e-15,2.18904271665158e-12,1.1210616342333873e-18,8.899765383399009e-18,9.790829764646177e-24,5.994585330982246e-22,9.215200241505478e-27,6.846404470858066e-28,2.5378401979067997e-26,3.568231546585291e-25,2.3667277482238237e-31,4.462510954151311e-34,9.903391529408541e-36,1.3590323164448462e-34,1.4491808143348811e-33,9.540453164948309e-33,-1.6008864426587157e-37,-6.851140365400019e-36,1.4098073352451258e-27,4.2955164987796454e-30,1.3451422450946575e-14,7.5039543389360635e-34,2.874846163452031e-33,1.1423208696119394e-25,1.8112623291418272e-32,1.0437093465036362e-27,3.286287222513162e-36,4.0802390840171294e-36,2.3999313351785972e-17,1.6139003299680233e-22,2.7244980755817795e-21,4.020526017500533e-18,1.265842663566115e-26
9.077191107967541e-07,0.11224537174139801,0.0,0.0,0.0,0.0,0.3299994451734838,0.6699994428724766,5.451416504615346e-07,5.461158442500575e-07,4.2426879829704805e-09,7.87898841850774e-10,1.3424037812628314e-17,1.8540593124605008e-09,5.40852465388833e-09,5.5523754216752675e-09,1.4844521464997332e-11,3.4013030303247286e-10,1.8816158706461234e-10,2.344205702025483e-13,1.1170549643344604e-12,6.335437178966396e-21,3.7628007576505334e-13,9.842722728194275e-15,2.2121736323281977e-12,1.1594244199948646e-18,9.299567404825741e-18,-1.3725921421739118e-23,5.399617665355812e-22,9.730881377225242e-27,7.246868987957213e-28,2.6709918036254774e-26,3.7932849880274944e-25,2.514782260002371e-31,4.793724943443854e-34,-1.3876602389947262e-35,-1.8901151806489255e-34,-2.0154908634654647e-33,1.4446467506192483e-32,2.432031300202763e-37,9.422178097797759e-36,-1.8624690391835966e-27,-5.898814841681494e-30,1.3893313558658469e-14,-9.913322361889816e-34,-3.8815998702700374e-33,1.2189164364955597e-25,1.7615826988269832e-32,1.1023442692292973e-27,6.157739565586385e-36,-5.7223615492609076e-36,2.4250093232440444e-17,-2.2629613469992864e-22,2.882106013396626e-21,4.209643131435771e-18,-1.775222855524528e-26
