Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186)
0.0004132928599421834,0.11221342404106163,0.0,0.0,0.0,0.0,0.32784731127559774,0.6684334711849632,0.000123181735599429,0.00019631388679740218,9.571156614835744e-07,2.0624261667257819e-07,3.0298038922168973e-15,8.983947385220997e-07,0.0007828178089201824,0.0016249072801644907,0.0005309905913629822,1.079325394659883e-07,8.92907945246738e-08,9.802073382593762e-08,7.22259983342687e-07,4.09635190575618e-15,0.00016366925306413683,3.500428831287953e-10,1.6202843773749589e-09,2.212661249467349e-09,9.62747218368242e-06,1.4100723680566763e-16,5.466177528899745e-16,2.563018932650368e-12
0.000419797380157232,0.11221251346709096,0.0,0.0,0.0,0.0,0.32779032339528574,0.6683919300140458,0.00012401775549594836,0.00019881596698583038,9.635594244422039e-07,2.0888952881262898e-07,3.050202010839453e-15,9.105299634256721e-07,0.0008002467802628356,0.0016717293973996753,0.0005463562636658533,1.0893919974937664e-07,9.06778758370743e-08,1.0048168785655132e-07,7.40361283757935e-07,4.199014795469233e-15,0.00017053999565746293,3.5689844604030026e-10,1.6458374848622523e-09,2.302074259634147e-09,1.0174264248405155e-05,1.489124514506134e-16,5.654275688907087e-16,2.7269910042147264e-12
0.0004263019003722806,0.11221159247519365,0.0,0.0,0.0,0.0,0.32773267706699033,0.6683498588918235,0.00012484918981370944,0.00020131376584007425,9.699661794685406e-07,2.1153271310442062e-07,3.070482979324939e-15,9.22693938719971e-07,0.0008177536234855647,0.0017192000048239545,0.0005619072376109086,1.0994218833521619e-07,9.207004843679486e-08,1.0296470342613676e-07,7.5862275647329e-07,4.302586114499269e-15,0.00017758155784718997,3.6379345355862525e-10,1.6715037907439265e-09,2.3937346188688252e-09,1.0742850765666032e-05,1.5713376604748768e-16,5.8468037337858545e-16,2.8987166368781036e-12
0.0004328064205873292,0.11221066108492696,0.0,0.0,0.0,0.0,0.32767437186024745,0.6683072556243538,0.00012567618756226427,0.00020380761276255597,9.7633707308259e-07,2.1417252108365878e-07,3.0906504270504327e-15,9.348875664527147e-07,0.0008353369274207456,0.0017673212352561861,0.0005776430726260305,1.1094165441556977e-07,9.346746749128889e-08,1.0546972549750184e-07,7.770439272281296e-07,4.407063173042835e-15,0.00018479544225833512,3.7072830056922816e-10,1.6972851707704973e-09,2.4876716387924584e-09,1.1333766966523541e-05,1.6567924937217324e-16,6.043842311465582e-16,3.0784453881403402e-12
0.00043931094080237784,0.11220971931574725,0.0,0.0,0.0,0.0,0.32761540729388794,0.668264117997555,0.00012649888938361432,0.00020629782090009896,9.826731864910183e-07,2.1680928748532894e-07,3.1107077766403357e-15,9.471117035441638e-07,0.0008529953129135634,0.0018160952710831284,0.0005935633373329331,1.1193773923186115e-07,9.487028196556049e-08,1.0799670298180807e-07,7.956243486301976e-07,4.5124434336825334e-15,0.00019218314717539645,3.777033770195032e-10,1.7231834513559584e-09,2.583915014451726e-09,1.1947554605523959e-05,1.7455710747517933e-16,6.245473188099376e-16,3.2664318957152227e-12
0.00044581546101742645,0.11220876718670111,0.0,0.0,0.0,0.0,0.3275557828392556,0.6682204437783749,0.00012731742813941677,0.00020878468789482945,9.889755402189806e-07,2.1944333077220197e-07,3.130658258628048e-15,9.593671534389325e-07,0.0008707274310679957,0.0018655243417549862,0.0006096676083847829,1.129305765180782e-07,9.627863415636957e-08,1.1054558722454016e-07,8.143635926896727e-07,4.618724469043436e-15,0.00019974616676563485,3.847190178908444e-10,1.7492002524833724e-09,2.6824945030853337e-09,1.2584761987983208e-05,1.8377564414982734e-16,6.451779262541584e-16,3.462936428511827e-12
0.00045231998123247506,0.11220780471681265,0.0,0.0,0.0,0.0,0.3274954979229964,0.6681762307157755,0.00012813192932102142,0.00021126849654426276,9.952450975055504e-07,2.2207495402936541e-07,3.150504922204236e-15,9.716546784425202e-07,0.0008885319617591279,0.0019156107216058483,0.0006259554694940982,1.1392029292170213e-07,9.769266065418523e-08,1.1311633153329622e-07,8.332612461431566e-07,4.725903935272446e-15,0.00020748599126267823,3.917755551648927e-10,1.7753371547270478e-09,2.783439781479352e-09,1.3245943995873566e-05,1.9334323711303196e-16,6.662844222700949e-16,3.6682232923192255e-12
0.0004588245014475237,0.1122068319248237,0.0,0.0,0.0,0.0,0.3274345519299769,0.6681314765417314,0.00012894251150613,0.0002137495155002642,1.0014827675994178e-06,2.2470444598393756e-07,3.1702506456508655e-15,9.839750111448336e-07,0.00090640761206965,0.0019663567275872602,0.0006424265103884361,1.1490700839666574e-07,9.911249326866044e-08,1.1570889370702485e-07,8.523169222486542e-07,4.833979638934641e-15,0.00021540410715529542,3.988733669417487e-10,1.8015958576871532e-09,2.886781205297643e-09,1.3931662121718704e-05,2.0326844478956742e-16,6.878752793111762e-16,3.882561267215683e-12
0.0004653290216625723,0.11220584882951544,0.0,0.0,0.0,0.0,0.32737294420579344,0.6680861789721306,0.0001297492867680786,0.00021622799988652583,1.0076894087899652e-06,2.2733208102665916e-07,3.189898145935443e-15,9.96328831552539e-07,0.000924353114946728,0.00201776471729916,0.0006590803259246567,1.158908364480568e-07,1.0053825742229374e-07,1.1832323410235953e-07,8.715302545462893e-07,4.942949501627054e-15,0.00022350199734642425,4.0601274370125975e-10,1.827977755902811e-09,2.9925493998888213e-09,1.4642484490778276e-05,2.1355995931921202e-16,7.099591143507731e-16,4.106226334589504e-12
0.0004718335418776209,0.11220485544951875,0.0,0.0,0.0,0.0,0.3273106740593537,0.6680403357077195,0.00013055236113213166,0.00021870419193370955,1.013865832570038e-06,2.2995811982857857e-07,3.209449991886666e-15,1.0087167728806564e-06,0.0009423672278441084,0.002069837086923584,0.0006759165151690582,1.1687188459037026e-07,1.0197007252871328e-07,1.2095931160146482e-07,8.909008747579575e-07,5.052811434634166e-15,0.00023178114131251924,4.1319390813319495e-10,1.854484003192152e-09,3.100774072589737e-09,1.537898587337486e-05,2.2422643125429254e-16,7.325446051181432e-16,4.339498811518848e-12
0.0004783380620926695,0.11220385180354454,0.0,0.0,0.0,0.0,0.32724774076535135,0.6679939444348948,0.00013135183481657054,0.00022117832157765794,1.0200128052154896e-06,2.325828112820161e-07,3.2289086091981467e-15,1.0211394637824867e-06,0.0009604487314418868,0.0021225762693002827,0.00069293468055297,1.1785025472866161e-07,1.0340805559028017e-07,1.2361709120291233e-07,9.104284419636564e-07,5.163563504403719e-15,0.00024024301523933696,4.2041726736960357e-10,1.88111631673189e-09,3.2114862312168116e-09,1.614174772152865e-05,2.3527678067551667e-16,7.556404948967565e-16,4.582660909719043e-12
0.0004841921302862133,0.11220293976019845,0.0,0.0,0.0,0.0,0.3271905331842916,0.6679517218190277,0.00013206836103353648,0.00022340345549419122,1.0255204988647073e-06,2.3494407686808915e-07,3.2463435504264534e-15,1.0323500673990805e-06,0.0009767787137360121,0.002170613697253211,0.000708406292484404,1.187285779152249e-07,1.0470760505591025e-07,1.26027620695147e-07,9.281371775920754e-07,5.2639999337906e-15,0.00024801615341554545,4.269545414525987e-10,1.9051940715355606e-09,3.3132796975139673e-09,1.685117205460628e-05,2.455577797978159e-16,7.768705732367954e-16,4.81020395527964e-12
0.0004894607916604026,0.11220211183573633,0.0,0.0,0.0,0.0,0.3271385861013025,0.6679133389206631,0.0001327108610156956,0.00022540492417344568,1.0304579426599846e-06,2.370685818917407e-07,3.2619733313567325e-15,1.0424643911798303e-06,0.000991520830165372,0.002214312397729432,0.0007224562602509608,1.195173361420341e-07,1.058816108733635e-07,1.2821208270765745e-07,9.441833140192883e-07,5.355006806483122e-15,0.00025514043342929826,4.328675654044804e-10,1.9269526771654876e-09,3.4066562626033237e-09,1.750860601841829e-05,2.550882068808687e-16,7.963427182161314e-16,5.0222223774839266e-12
0.000494729453034592,0.11220127720913407,0.0,0.0,0.0,0.0,0.32708620253662485,0.667874592317294,0.00013335115968809823,0.00022740541112027345,1.0353772923506666e-06,2.39192605649966e-07,3.2775458347705805e-15,1.0526024870973026e-06,0.0010063050638766423,0.0022584530309867376,0.0007366249226918544,1.2030450119880613e-07,1.0705985329786048e-07,1.3041072486622406e-07,9.603318548369207e-07,5.446594473434241e-15,0.0002623872171492544,4.3880873366532186e-10,1.9487961398865173e-09,3.5017198950015727e-09,1.8184325313643584e-05,2.6488665861396055e-16,8.161656876856623e-16,5.2412530673926734e-12
0.0004999981144087814,0.11220043589046592,0.0,0.0,0.0,0.0,0.3270333820486728,0.6678354807552277,0.00013398930070678935,0.000229405017371641,1.0402788799753834e-06,2.413162580440148e-07,3.2930621117572085e-15,1.062764614706814e-06,0.0010211308064785876,0.002303036952697373,0.0007509120715938623,1.2109011750861007e-07,1.0824238473079059e-07,1.3262353204341037e-07,9.765826467883787e-07,5.538762065438786e-15,0.00026975728329126455,4.4477813504491674e-10,1.970724928152555e-09,3.5984873954454654e-09,1.8878651856932206e-05,2.749581083412761e-16,8.363443751572143e-16,5.4674588375142175e-12
0.0005052667757829707,0.11219958788987458,0.0,0.0,0.0,0.0,0.3269801241852093,0.6677960029760238,0.000134625325860985,0.00023140383972443396,1.0451630232104692e-06,2.4343964440033445e-07,3.308523167940148e-15,1.0729510152847892e-06,0.0010359974574517033,0.0023480655310668783,0.0007653174987549443,1.2187422757981237e-07,1.0942925512894177e-07,1.3485048733668026e-07,9.929355312248928e-07,5.63150868270924e-15,0.0002772514093928071,4.5077583080054354e-10,1.992739414009398e-09,3.6969748600891594e-09,1.959191047777131e-05,2.8530746339982564e-16,8.568836862931393e-16,5.7010042721930305e-12
0.0005105354371571601,0.11219873321757877,0.0,0.0,0.0,0.0,0.326926428484028,0.6677561577167336,0.00013525927512392897,0.00023340197089851309,1.0500300257564481e-06,2.455628665447595e-07,3.3239299647027875e-15,1.0831619345383844e-06,0.0010509044238275907,0.002393540146266137,0.0007798409957633526,1.2265687216624977e-07,1.10620514472428e-07,1.3709157646249052e-07,1.0093903536793842e-06,5.724833449174507e-15,0.000284870371822534,4.5680202626216945e-10,2.0148404199569075e-09,3.797199249136834e-09,2.0324428919057644e-05,2.9593980184273403e-16,8.777885310516882e-16,5.9420532185472904e-12
0.0005158040985313494,0.11219787188388276,0.0,0.0,0.0,0.0,0.32687229447358374,0.667715943710134,0.00013589118677050612,0.00023539949971140863,1.0548801776514785e-06,2.4768602169895394e-07,3.339283420179527e-15,1.0933975962901187e-06,0.0010658511198637522,0.0024394621899176618,0.000794482353773179,1.2343809020699355e-07,1.1181621006016337e-07,1.393467859693644e-07,1.0259469710186987e-06,5.818735553045321e-15,0.0002926149457981966,4.6285678872601376e-10,2.0370283244144775e-09,3.899177598596158e-09,2.107653783991514e-05,3.068602572694714e-16,8.990639348642358e-16,6.1907755982902196e-12
0.0005210727599055388,0.11219700389916977,0.0,0.0,0.0,0.0,0.3268177216736025,0.6676753596849402,0.00013652109746589724,0.00023739651124129503,1.0597137565423102e-06,2.4980920310647284e-07,3.354584413278298e-15,1.1036582098909567e-06,0.0010808369667320693,0.0024858330646026997,0.0008092413632913154,1.2421791898041676e-07,1.1301638709372404e-07,1.4161610123337855e-07,1.0426052378426146e-06,5.913214169674397e-15,0.00030048590542925953,4.689401723170358e-10,2.0593034560835287e-09,4.0029263959808874e-09,2.1848570821559144e-05,3.1807391979446524e-16,9.207149375209403e-16,6.447343073478558e-12
0.0005263414212797282,0.11219612927397597,0.0,0.0,0.0,0.0,0.3267627095954439,0.6676344043659231,0.00013714904228304353,0.00023939308691669781,1.0645310280439752e-06,2.519325007714593e-07,3.369833784819986e-15,1.1139439829734043e-06,0.0010958613923439618,0.0025326541835682544,0.0008241178140611205,1.249963942078369e-07,1.1422109012648538e-07,1.4389950815063793e-07,1.0593650069206413e-06,6.008268464033363e-15,0.0003084840237324231,4.750523528453937e-10,2.081666522129324e-09,4.108462221608015e-09,2.2640864370754443e-05,3.2958593468573605e-16,9.427465558629436e-16,6.711926098524254e-12
0.0005316100826539175,0.11219524801889474,0.0,0.0,0.0,0.0,0.32670725774276754,0.6675930764741419,0.00013777505479756295,0.000241389304693997,1.0693322455454471e-06,2.540560009018222e-07,3.385032336924466e-15,1.1242551108164775e-06,0.001110923831016654,0.002579926970186463,0.0008391114948288516,1.2577355002705715e-07,1.154303623700712e-07,1.4619699552083575e-07,1.076226143035217e-06,6.1038976692268154e-15,0.0003166100726445251,4.811934260129261e-10,2.1041179722889984e-09,4.215802726795575e-09,2.3453757925055183e-05,3.414016612669801e-16,9.651639413362522e-16,6.98470093498321e-12
0.0005368787440281069,0.1121943601446537,0.0,0.0,0.0,0.0,0.3266513656122275,0.6675513747272045,0.000138399167211395,0.00024338523925086883,1.074117651803034e-06,2.5617978584210313e-07,3.4001808380519153e-15,1.1345917707175999e-06,0.0011260237231227024,0.002627652857374989,0.000854222193100267,1.2654941911170296e-07,1.1664424431614163e-07,1.4850854982088004e-07,1.0931885097012724e-06,6.200101011170562e-15,0.0003248648230580784,4.873634038229516e-10,2.1266579833037113e-09,4.324964478592648e-09,2.428759385483554e-05,3.5352632684980094e-16,9.879722691065913e-16,7.265847013578245e-12
0.0005416205392648774,0.11219355540743738,0.0,0.0,0.0,0.0,0.32660068583586277,0.6675135224462495,0.0001389592693253805,0.0002451813973656597,1.0784111912305498e-06,2.580915016279712e-07,3.4137723045647723e-15,1.1439167389724825e-06,0.001139645190887243,0.0026709947485329044,0.0008679216947719144,1.2724662705629058e-07,1.1774071234998619e-07,1.5060096529392193e-07,1.1085410776450095e-06,6.287174258277258e-15,0.00033240477452268076,4.929411968957877e-10,2.14702013793e-09,4.4247811007362905e-09,2.5056237255387264e-05,3.6470705506368814e-16,1.0088382901412636e-15,7.526183643040342e-12
0.0005463623345016478,0.1121927453255155,0.0,0.0,0.0,0.0,0.32654964864561575,0.6674753653618452,0.00013951787896390505,0.0002469774340769815,1.0826922744914313e-06,2.600035685428246e-07,3.4273243407124888e-15,1.1532626525849625e-06,0.0011532961474551478,0.002714705876443035,0.0008817156503979484,1.2794284007414196e-07,1.1884097510770772e-07,1.5270475653542303e-07,1.1239754332339838e-06,6.374711370218179e-15,0.00034005015831941216,4.985425958484354e-10,2.1674548401561184e-09,4.526099278627628e-09,2.5842377398878405e-05,3.761463042186788e-16,1.0300289751210664e-15,7.79357806138681e-12
0.0005511041297384183,0.11219192990700949,0.0,0.0,0.0,0.0,0.32649825366169544,0.6674369025325582,0.00014007501689628792,0.0002487733974557138,1.0869610572971726e-06,2.6191604007636006e-07,3.4408374394101736e-15,1.1626296234192179e-06,0.0011669761966293696,0.002758787304121464,0.0008956039019359982,1.2863807919235564e-07,1.1994505967118677e-07,1.548199154176083e-07,1.139491482723901e-06,6.46271181531655e-15,0.0003478015342962794,5.041675987804515e-10,2.187962175131629e-09,4.628931676730044e-09,2.6646269973108243e-05,3.878480699236122e-16,1.05154820911657e-15,8.068166680762261e-12
0.0005558459249751888,0.1121911091601004,0.0,0.0,0.0,0.0,0.32644650050093105,0.6673981330151345,0.00014063070313493207,0.00025056933374770045,1.0912176896748916e-06,2.638289677783496e-07,3.4543120755778658e-15,1.1720177564010224e-06,0.0011806849456009137,0.0028032400998287536,0.0009095862901233127,1.293323646543848e-07,1.2105299181748096e-07,1.5694643230419866e-07,1.1550891294831175e-06,6.5511750455194935e-15,0.00035565946164758114,5.098162092675047e-10,2.2085422402854207e-09,4.733290279702452e-09,2.746817259330957e-05,3.9981626434729214e-16,1.0733998617140822e-15,8.350086420036157e-12
0.0005605877202119593,0.11219028309311961,0.0,0.0,0.0,0.0,0.326394388776814,0.6673590558644947,0.00014118495691283823,0.0002523652873780895,1.095462316049703e-06,2.657424021916149e-07,3.4677487064027125e-15,1.1814271608240947e-06,0.0011944220049290482,0.002848065337047818,0.0009236626544653072,1.3002571598704149e-07,1.2216479779919598e-07,1.5908429915611108e-07,1.1707682764015055e-06,6.640100510059601e-15,0.00036362449891983,5.154886198784274e-10,2.229195727471588e-09,4.839187619722311e-09,2.8308344806224396e-05,4.120549225268461e-16,1.0955877624678099e-15,8.639470895830848e-12
0.0005653295154487298,0.11218945171445173,0.0,0.0,0.0,0.0,0.3263419180999329,0.6673196701339068,0.00014173779676300498,0.00025416130107648843,1.099695074553842e-06,2.676563912858935e-07,3.481147769152117e-15,1.1908579325800253e-06,0.0012081869883293613,0.002893264094112878,0.000937832833083993,1.3071815189705507e-07,1.2328050251296495e-07,1.6123350895227164e-07,1.1865288321740767e-06,6.729487691095002e-15,0.0003716972040110529,5.211848104771314e-10,2.2499226560150887e-09,4.946636813628299e-09,2.916704808889374e-05,4.245682038306676e-16,1.1181159027087094e-15,8.936461972170397e-12
0.0005700713106855002,0.11218861503265305,0.0,0.0,0.0,0.0,0.3262890880779767,0.6672799748749294,0.00014228924049859628,0.0002559574157828195,1.1039160979544077e-06,2.695709810765647e-07,3.4945096841087455e-15,1.2003101604808119e-06,0.0012219795128639663,0.0029388374544535947,0.0009520966624604041,1.314096903324164e-07,1.2440012937250552e-07,1.6339405284332e-07,1.2023707035722877e-06,6.819336059873907e-15,0.00037987813411173604,5.269047618087357e-10,2.2707230422561112e-09,5.05565009014166e-09,3.0044546055204884e-05,4.373601448268444e-16,1.1409882463608493e-15,9.241202025677947e-12
0.0005748131059222707,0.11218777305619078,0.0,0.0,0.0,0.0,0.3262358983161929,0.6672399691376177,0.00014283930522185844,0.00025775367083556076,1.1081255137509984e-06,2.714862164487627e-07,3.507834854881014e-15,1.209783933894741e-06,0.0012357991985825977,0.0029847865060220417,0.0009664539775072809,1.3210034856685614e-07,1.2552370182342853e-07,1.6556592297388203e-07,1.2182937973944072e-06,6.909645087796143e-15,0.00038816784576617847,5.326485656837373e-10,2.2915972507586663e-09,5.166240020284775e-09,3.0941104294224624e-05,4.504348704968432e-16,1.1642087486885354e-15,9.553831977563507e-12
0.0005795549011590412,0.11218692579411539,0.0,0.0,0.0,0.0,0.3261823484181707,0.6671996519710053,0.00014338800764379666,0.0002595501044766384,1.112323446318688e-06,2.734021411547386e-07,3.5211236751867846e-15,1.2192793376412954e-06,0.00124964566760549,0.0030311123398807913,0.0009809046119684183,1.327901434536399e-07,1.2665124278361706e-07,1.677491119796826e-07,1.2342980204227999e-06,7.000414246171455e-15,0.0003965668950527261,5.384163029322433e-10,2.3125456103386266e-09,5.278419455759388e-09,3.1856989787652556e-05,4.637965945473519e-16,1.1877814138383342e-15,9.874495243289539e-12
