Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250)
0.001113804710510469,0.11206109178681543,0.0,0.0,0.0,0.0,0.31774095171144284,0.6604157653889741,0.00019852552602117235,0.00046942213951413445,1.5261015736136294e-06,5.014035822158502e-07,4.8309673033719475e-15,2.4388369970332013e-06,0.0029032238791422207,0.010957643987002672,0.0031501328147722817,2.0749901350414058e-07,2.8390657159521694e-07,4.849195365562646e-07,3.5365237463758695e-06,2.0057661628005802e-14,0.002175694154545424,1.3482988006752319e-09,5.1783831925389945e-09,3.1335591851356616e-08,0.0003303264517318086,5.095355664637367e-15,7.309023300580751e-15,1.4192089793487674e-10,4.962500832081569e-11,4.2419467499167944e-10,7.534029674691555e-06,4.996289668373955e-12,3.44327422484786e-12,3.5471716929579575e-15
0.00112390109168061,0.11205822178824963,0.0,0.0,0.0,0.0,0.3175338113454198,0.6602401662248385,0.0001994556421740347,0.0004735742170572389,1.532883109464268e-06,5.060122575178774e-07,4.852434795046991e-15,2.464711571381232e-06,0.002934888208027936,0.011164748046755634,0.0031999734380449983,2.0887474700482317e-07,2.8748932677004525e-07,4.922243583396357e-07,3.5889435549259657e-06,2.0354964550802518e-14,0.0022276507239599955,1.3666160775615126e-09,5.242122701155898e-09,3.2146692287775187e-08,0.00034136472254410927,5.272519443599551e-15,7.51831699296412e-15,1.473542739210316e-10,5.1828702871782874e-11,4.424305807740536e-10,7.91567703213832e-06,5.2493840733973e-12,3.634740800594493e-12,3.7599195458998495e-15
0.001133997472850751,0.1120553378158578,0.0,0.0,0.0,0.0,0.31732485398714916,0.6600626370382792,0.00020038188091120362,0.00047773474390912387,1.539627087583673e-06,5.106346879914576e-07,4.873783397593666e-15,2.4906900209777525e-06,0.0029665223062301533,0.011374191103351517,0.003250072494772657,2.1024988302534994e-07,2.9109596196160407e-07,4.995756616087201e-07,3.641666466093523e-06,2.0653986543744058e-14,0.002280373967228227,1.385043728101513e-09,5.306214198267731e-09,3.297192601254047e-08,0.00035267065539107786,5.454336274911555e-15,7.732291500425606e-15,1.5294551459152937e-10,5.411102983270078e-11,4.612991562941215e-10,8.313270796842029e-06,5.513053545683485e-12,3.835134710918553e-12,3.983569229224159e-15
0.0011430842159038778,0.11205273052787906,0.0,0.0,0.0,0.0,0.3171352371642758,0.6599012030760187,0.00020121218399093513,0.0004814864945927533,1.5456645296991053e-06,5.148067422564618e-07,4.892895406328101e-15,2.5141593818497603e-06,0.0029949653261608575,0.01156469918174143,0.0032953788436510846,2.1148702510854426e-07,2.9436238662489884e-07,5.062314628193087e-07,3.6893747694476845e-06,2.092456780836832e-14,0.0023284840354373952,1.4017228417799078e-09,5.3641970399905985e-09,3.3726820579831405e-08,0.0003630780968739423,5.6220192682691184e-15,7.928933923625854e-15,1.5811512746094257e-10,5.6234104027997123e-11,4.788357591700448e-10,8.6851753199274e-06,5.759686863569916e-12,4.02340018951768e-12,4.194560080507069e-15
0.0011521709589570046,0.11205011235996665,0.0,0.0,0.0,0.0,0.31694414550408145,0.6597381918027951,0.00020203935012724485,0.000485245185450138,1.551671481328731e-06,5.189901345619446e-07,4.91191089732334e-15,2.5377127544568207e-06,0.003023380483754906,0.011757119494982742,0.0033408874841242314,2.127237388552275e-07,2.976482175165618e-07,5.129246930358925e-07,3.7373257959172273e-06,2.119652569611044e-14,0.0023772218744074324,1.4184910762889658e-09,5.422464068854464e-09,3.449334791802525e-08,0.0003737084046022072,5.793600831548469e-15,8.12948591746839e-15,1.634173199198402e-10,5.842415045428231e-11,4.969110139033314e-10,9.070817447432106e-06,6.0154304524073866e-12,4.21942149227876e-12,4.415109998095218e-15
0.0011612577020101314,0.11204748352348166,0.0,0.0,0.0,0.0,0.3167515776084406,0.6595735966198069,0.0002028633831215998,0.000489010860603407,1.557647924202099e-06,5.23184957539182e-07,4.93082981274473e-15,2.5613501058076136e-06,0.003051766201546847,0.011951460379506324,0.0033865950325506324,2.1396005161923873e-07,3.0095348321641415e-07,5.196552492626622e-07,3.785518232120214e-06,2.1469852758037403e-14,0.0024265906613485364,1.4353483824157405e-09,5.481015121666751e-09,3.5271597320165934e-08,0.0003845644579042586,5.9691437672103645e-15,8.334004268268626e-15,1.6885435744117594e-10,6.068276685521451e-11,5.155376899299117e-10,9.470599391856653e-06,6.280551044645336e-12,4.423457466582893e-12,4.6455809017976435e-15
0.0011703444450632582,0.11204484423230206,0.0,0.0,0.0,0.0,0.3165575321155472,0.6594074109467677,0.00020368428838565304,0.0004927835635427996,1.5635938538095303e-06,5.273913032352131e-07,4.94965213831808e-15,2.5850714063214506e-06,0.003080120916108689,0.012147730156946058,0.0034324980744182463,2.1519599184110277e-07,3.042782119936373e-07,5.26423030705023e-07,3.8339507569834024e-06,2.174454150159351e-14,0.0024765935559614154,1.4522946357266521e-09,5.539849804880215e-09,3.606165611335992e-08,0.00039564914108787937,6.148711048431122e-15,8.542546401445004e-15,1.744285095779157e-10,6.301157151672818e-11,5.347287442253963e-10,9.884932025787947e-06,6.555321115782166e-12,4.635773250783491e-12,4.886345682446508e-15
0.0011785225138110725,0.11204246010980166,0.0,0.0,0.0,0.0,0.3163816267295684,0.6592564785480356,0.00020442043158622363,0.0004961850402132533,1.5689190836545936e-06,5.311869417805972e-07,4.9665095901634666e-15,2.606492319923601e-06,0.003105612371267027,0.012326029026485729,0.003473975113701567,2.1630804219312288e-07,3.072871301769014e-07,5.325457696899976e-07,3.877744172435186e-06,2.1992919184235442e-14,0.0025221409205474607,1.4676222289253747e-09,5.593043244759628e-09,3.678287724914578e-08,0.0004058232220984944,6.313814698953242e-15,8.733722309843922e-15,1.7956436829895495e-10,6.516886202946542e-11,5.524941114820732e-10,1.0270618894698814e-05,6.811094375584009e-12,4.834161249250271e-12,5.112152591363323e-15
0.0011867005825588867,0.1120400678524016,0.0,0.0,0.0,0.0,0.316204522473813,0.6591042477662452,0.00020515404463930748,0.00049959227427497,1.5742195513554735e-06,5.349920539410693e-07,4.9832886573553e-15,2.6279811651905894e-06,0.0031310763404776994,0.012505903074144889,0.0035156051840835945,2.1741983223207096e-07,3.1031185320065e-07,5.386984939660459e-07,3.921729956382002e-06,2.2242387899878362e-14,0.0025682067360744826,1.4830217049835411e-09,5.646465879189989e-09,3.7513797417645105e-08,0.0004161869421580449,6.4822761604575346e-15,8.928246750191289e-15,1.8481481718241417e-10,6.738555021711757e-11,5.70737046450786e-10,1.0668743708109569e-05,7.075116019970698e-12,5.039678891305672e-12,5.34689673686264e-15
0.001194878651306701,0.11203766762060288,0.0,0.0,0.0,0.0,0.3160262184311777,0.6589507138442383,0.00020588512904948982,0.0005030052953920353,1.579495234614337e-06,5.388067053774184e-07,4.999989269309062e-15,2.6495379135109404e-06,0.0031565117139671947,0.012687358334686568,0.0035573857362500893,2.1853138168823658e-07,3.1335239892366603e-07,5.448811257910856e-07,3.965907116837377e-06,2.2492942022404626e-14,0.0026147932690777074,1.4984929739433644e-09,5.7001174103128e-09,3.8254479357038215e-08,0.0004267424124867344,6.654142456378771e-15,9.12616257482724e-15,1.9018153930461412e-10,6.966286717460293e-11,5.894674450545718e-10,1.1079624447915624e-05,7.347596922770804e-12,5.2525335152229005e-12,5.590873959725155e-15
0.0012030567200545152,0.11203525957610833,0.0,0.0,0.0,0.0,0.3158467137086777,0.658795872038263,0.0002066136873454077,0.0005064241326523942,1.584746118927692e-06,5.426309614748615e-07,5.0166113801136234e-15,2.671162542024254e-06,0.00318191739111805,0.012870400831818563,0.0035993142016838542,2.1964271082345249e-07,3.164087844354632e-07,5.510935859192769e-07,4.010274644699997e-06,2.274457582862856e-14,0.0026619027742269537,1.5140359559558803e-09,5.7539975762010905e-09,3.900498573371652e-08,0.00043749174633114763,6.829461019791112e-15,9.327512983096851e-15,1.9566622784340329e-10,7.200206090726228e-11,6.086953516808075e-10,1.1503585061102289e-05,7.628751913639855e-12,5.4729370735705154e-12,5.844387998331124e-15
0.0012112347888023295,0.11203284388153995,0.0,0.0,0.0,0.0,0.315666007437109,0.6586397176177723,0.00020733972171754352,0.0005098488145522608,1.5899721872756781e-06,5.464648872313916e-07,5.033154935892053e-15,2.6928550275116504e-06,0.0032072922808662006,0.013055036578355264,0.003641387993547949,2.2075383981331017e-07,3.1948102621771586e-07,5.573357948221621e-07,4.054831524753016e-06,2.2997283560679884e-14,0.002709537494261977,1.5296505655661924e-09,5.808106095286305e-09,3.9765378913234224e-08,0.0004484370586964271,7.008279638219538e-15,9.532341524959325e-15,2.0127058305364098e-10,7.440439579358911e-11,6.284309555674124e-10,1.1940955527677968e-05,7.918799823111104e-12,5.7011061090397245e-12,6.107750645079998e-15
0.0012194128575501438,0.11203042070140988,0.0,0.0,0.0,0.0,0.315484098771075,0.6584822458656434,0.00020806323353196222,0.0005132793689290094,1.5951734163124975e-06,5.503085471706708e-07,5.049619862742222e-15,2.714615344594817e-06,0.0032326353017592185,0.013241271576009484,0.0036836045071398393,2.2186478850376687e-07,3.225691399812309e-07,5.636076727494998e-07,4.099576737890322e-06,2.3251059438630084e-14,0.0027576996599172265,1.5453367104494804e-09,5.862442660252461e-09,4.053572092782524e-08,0.00045958046606282203,7.190646458627627e-15,9.740692094410841e-15,2.0699631273450642e-10,7.687115272059522e-11,6.486845927033713e-10,1.2392071928611126e-05,8.217963527648821e-12,5.937261853905872e-12,6.381281907156754e-15
0.001227590926297958,0.11202799020171515,0.0,0.0,0.0,0.0,0.3153009868892494,0.6583234520786944,0.000208784223997884,0.0005167158229249305,1.600349781487682e-06,5.54162005342013e-07,5.0660060829484674e-15,2.7364434683472347e-06,0.003257945381728241,0.013429111814841735,0.0037259611198333293,2.229755767057231e-07,3.2567314068106683e-07,5.699091392439633e-07,4.144509255758928e-06,2.350589763010638e-14,0.0028063914898307364,1.5610942962070536e-09,5.9170069560786475e-09,4.1316073534134627e-08,0.0004709240860719614,7.376609993359084e-15,9.952608935756163e-15,2.1284513266339772e-10,7.94036291930819e-11,6.694667481250054e-10,1.285727651269469e-05,8.52646999399029e-12,6.181630314547619e-12,6.665310169204379e-15
0.0012357689950457723,0.11202555254955543,0.0,0.0,0.0,0.0,0.3151166709944897,0.6581633315680437,0.00020950269462824197,0.0005201582029898456,1.6055012606455016e-06,5.580253253281421e-07,5.082313526375719e-15,2.758339376355785e-06,0.003283221457982704,0.013618563272820303,0.003768455191141363,2.2408622442592533e-07,3.2879304250505265e-07,5.762401133430692e-07,4.189628042504247e-06,2.376179226019016e-14,0.0028556151904481006,1.576923227740013e-09,5.971798666231834e-09,4.2106498204496716e-08,0.00048247003720831903,7.566219117756504e-15,1.0168136640066279e-14,2.188187658772121e-10,8.200313932158656e-11,6.907880563093678e-10,1.333691776288924e-05,8.844550323142156e-12,6.434442310262884e-12,6.960172357246084e-15
0.0012439470637935865,0.11202310791329088,0.0,0.0,0.0,0.0,0.31493115031374175,0.6580018796592314,0.00021021864698459933,0.000523606534885501,1.6106278320705126e-06,5.618985702406364e-07,5.098542124282579e-15,2.780303047709697e-06,0.0033084624771176777,0.013809631915626305,0.003811084063119514,2.2519675175192105e-07,3.319288588704675e-07,5.826005137632394e-07,4.234932056624657e-06,2.4018737421935295e-14,0.00290537295594117,1.5928234073623625e-09,6.026817465643624e-09,4.290705610833266e-08,0.0004942204384914832,7.759523070172067e-15,1.0387320148233029e-14,2.2491894218300366e-10,8.467101387514397e-11,7.126593021736032e-10,1.3831350462804638e-05,9.17243979446858e-12,6.695933530456244e-12,7.266214104558346e-15
0.0012521251325414008,0.11202065646272978,0.0,0.0,0.0,0.0,0.31474442409796405,0.6578390916923575,0.00021093208234453786,0.0005270608436706765,1.615729471896945e-06,5.657818026968544e-07,5.11469180112058e-15,2.80233446135273e-06,0.0033336673952120404,0.014002323696464687,0.003853845060798746,2.263071786812219e-07,3.3508060241752744e-07,5.889902587035611e-07,4.280420249303757e-06,2.4276727166909397e-14,0.0029556669681341913,1.6087947335417377e-09,6.082063015355418e-09,4.371780809568882e-08,0.0005061774091710469,7.956571449882907e-15,1.0610204751073944e-14,2.3114739819507724e-10,8.740860030804797e-11,7.35091422499489e-10,1.4340935763418982e-05,9.510377909936794e-12,6.966344615921936e-12,7.583789919831899e-15
0.001268481270037029,0.11201573380485652,0.0,0.0,0.0,0.0,0.3143673521858121,0.6575094890195955,0.0002123514066319244,0.0005339874884824456,1.6258578571861299e-06,5.735784781251212e-07,5.146754076401562e-15,2.846600434817816e-06,0.003383964799613285,0.014392600420423106,0.003939752649458047,2.2852781126589028e-07,3.414319176019197e-07,6.01857452596235e-07,4.3719449397008055e-06,2.4795816412202515e-14,0.003057872397680607,1.64095040624791e-09,6.19323296304991e-09,4.53701361871321e-08,0.0005307195349840396,8.362101713179761e-15,1.106726015487061e-14,2.4399612937667506e-10,9.309838253314266e-11,7.816828021031731e-10,1.5407041008410806e-05,1.02173794600533e-11,7.534914128873324e-12,8.255007189323407e-15
0.0012832017937830947,0.1120112818386242,0.0,0.0,0.0,0.0,0.3140238575147377,0.6572082308560582,0.00021362020040200644,0.0005402421460566714,1.6348878780327023e-06,5.806302608158876e-07,5.175339391538083e-15,2.88667128719111e-06,0.0034290987181344397,0.01474946005880697,0.004017494173502592,2.3052623731379232e-07,3.472026824887179e-07,6.135374548792704e-07,4.4549363840902354e-06,2.526650870538331e-14,0.0031517128803147023,1.67013274756288e-09,6.294057767362518e-09,4.6892699113883224e-08,0.0005535351694493863,8.740389895840952e-15,1.1491729293069091e-14,2.560162560380207e-10,9.847146211415621e-11,8.256461047326697e-10,1.6422113414662864e-05,1.0890537920007022e-11,8.079650376084376e-12,8.902293448060941e-15
0.0012979223175291603,0.11200681049498504,0.0,0.0,0.0,0.0,0.3136764463650556,0.656902572089962,0.00021488085418650894,0.0005465165243812163,1.643836714846179e-06,5.877153525841039e-07,5.203667718287661e-15,2.9269613222655196e-06,0.0034740998639046306,0.015111670641830107,0.004095621430831951,2.3252464850906057e-07,3.5302521073353076e-07,6.253112397532463e-07,4.538507934865023e-06,2.5740491117904334e-14,0.0032473241608821203,1.6995438781878851e-09,6.3956114621069555e-09,4.844922238662965e-08,0.0005770530244448675,9.13159795155974e-15,1.1928910368019964e-14,2.6847929925055614e-10,1.0409213071565859e-10,8.71603796204542e-10,1.7492194927579575e-05,1.1600176384197956e-11,8.6572624478949e-12,9.592887243541762e-15
0.0013126428412752258,0.11200232081177032,0.0,0.0,0.0,0.0,0.31332511524349715,0.6565924861085591,0.00021613337291001455,0.0005528107419938711,1.652704210869555e-06,5.948340987224923e-07,5.231738560424066e-15,2.9674704431692562e-06,0.0035189624879421897,0.015479266392571535,0.004174118238517783,2.3452316148770084e-07,3.5889954591661894e-07,6.371783139271989e-07,4.622653227556632e-06,2.6217727553256643e-14,0.00334471850643833,1.7291830973016665e-09,6.497891695604581e-09,5.004004903635951e-08,0.0006012854258842414,9.536028271411204e-15,1.2379080216474825e-14,2.8139560004579745e-10,1.099688551453209e-10,9.196253108986238e-10,1.8619630765236127e-05,1.2347850114488733e-11,9.269341326372982e-12,1.032919984908946e-14
0.0013273633650212914,0.11199781383831865,0.0,0.0,0.0,0.0,0.31296986091209594,0.6562779464736432,0.00021737776017692473,0.0005591249088502173,1.6614902002629331e-06,6.019868380529386e-07,5.259551392967744e-15,3.0081985515530386e-06,0.003563680939392983,0.015852281376603907,0.004252968256751687,2.3652189251915442e-07,3.64825722317861e-07,6.491381787595446e-07,4.70736582171112e-06,2.6698181483975173e-14,0.0034439080479050053,1.7590496528142342e-09,6.600895942170362e-09,5.1665518075101415e-08,0.0006262446765025846,9.953986973301625e-15,1.284251936946342e-14,2.9477554338686333e-10,1.1611027869958108e-10,9.697817615423048e-10,1.9806838263905277e-05,1.3135162198862733e-11,9.917534851097383e-12,1.1113749772847396e-14
0.001342083888767357,0.11199329063831359,0.0,0.0,0.0,0.0,0.31261068038898965,0.6559589269268424,0.00021861401855518756,0.0005654591260651392,1.6701945099787222e-06,6.091739027223609e-07,5.287105668121914e-15,3.0491455513884895e-06,0.0036082496651189647,0.016230749495409334,0.004332154994301335,2.3852095755023363e-07,3.708037646196457e-07,6.611903306962993e-07,4.792639204052244e-06,2.7181815969578383e-14,0.0035449047785252245,1.7891427519097217e-09,6.704621536599434e-09,5.33259645988179e-08,0.0006519430496004172,1.0385783941061072e-14,1.3319512054563797e-14,3.086295584085103e-10,1.2252522199984184e-10,1.0221459687729237e-09,2.1056308110137935e-05,1.3963764368494343e-11,1.060354919747541e-11,1.1949166240956823e-14
0.0013568044125134226,0.11198875228753415,0.0,0.0,0.0,0.0,0.312247570949459,0.655635401395124,0.00021984215017693278,0.0005718134856671378,1.6788169640896403e-06,6.163956180381603e-07,5.314400828973184e-15,3.0903113546421706e-06,0.003652663209080755,0.016614704479516736,0.0044116618138445975,2.405204724048479e-07,3.7683368764974023e-07,6.733342621779352e-07,4.878466794275049e-06,2.7668593689426782e-14,0.0036477205523274374,1.8194615734856338e-09,6.80906571605299e-09,5.5021720055751726e-08,0.0006783927827352783,1.0831732927458345e-14,1.3810346204968565e-14,3.2296811845300296e-10,1.2922268469953705e-10,1.076792494713634e-09,2.2370605566168432e-05,1.4835357810392432e-11,1.1329150341981806e-11,1.2838192762498579e-14
0.0013715249362594882,0.11198419987402179,0.0,0.0,0.0,0.0,0.31188053012682143,0.6553073439962233,0.0002210621567365067,0.0005781880703483146,1.6873573846898951e-06,6.236523020391199e-07,5.3414363123441934e-15,3.1316958726045108e-06,0.0036969162118618984,0.017004179881706046,0.004491471937686759,2.4252055280532957e-07,3.829154961065555e-07,6.855694603290569e-07,4.964841937045021e-06,2.8158476897345972e-14,0.003752367082599226,1.850005241714181e-09,6.914225536032948e-09,5.675311147349425e-08,0.0007056060713495225,1.1292151365859981e-14,1.4315313445978345e-14,3.3780172239752347e-10,1.3621184277882702e-10,1.13379764115832e-09,2.3752371685076582e-05,1.575169397325089e-11,1.2096164673992102e-11,1.3783690737327988e-14
0.0013862454600055538,0.11197963449796014,0.0,0.0,0.0,0.0,0.31150955571332284,0.6549747290441462,0.0002222740391943349,0.0005845829531992717,1.6958155893435244e-06,6.309442652380334e-07,5.368211540716146e-15,3.173299015343547e-06,0.003741003410238233,0.017399209070094214,0.004571568453709338,2.445213141326144e-07,3.89049184210856e-07,6.978954065938109e-07,5.051757899422167e-06,2.865142740701696e-14,0.0038588559403294888,1.880772831759922e-09,7.020097887096167e-09,5.852046139280678e-08,0.0007335950623180942,1.1767360351726826e-14,1.4834709082019685e-14,3.531408936597593e-10,1.4350204820679845e-10,1.1932394743415257e-09,2.5204324513593502e-05,1.671457536510491e-11,1.2906480427845347e-11,1.4788643108583577e-14
0.0014009659837516193,0.11197505727153063,0.0,0.0,0.0,0.0,0.31113464576125743,0.6546375310548107,0.00022347779771715777,0.0005909981974848582,1.7041913899639306e-06,6.382718105386886e-07,5.39472591868213e-15,3.215120697005834e-06,0.003784919636562796,0.01779982522097553,0.004651934321200839,2.4652287129003604e-07,3.9523473548259797e-07,7.103115786935941e-07,5.139207882935222e-06,2.914740666045556e-14,0.003967198552659175,1.911763388421217e-09,7.126679553760302e-09,6.032408857177573e-08,0.0007623718474681344,1.225768490887236e-14,1.5368832116531082e-14,3.689961851262212e-10,1.511028329305802e-10,1.2551978736820874e-09,2.672926028622946e-05,1.7725856345232458e-11,1.3762049389468511e-11,1.58561581023773e-14
0.001415686507497685,0.11197046931852721,0.0,0.0,0.0,0.0,0.3107557985841957,0.6542957247518959,0.0002246734318913875,0.0005974338564135094,1.712484595626936e-06,6.456352327767678e-07,5.420978841851828e-15,3.257160827307723e-06,0.003828659818035193,0.018206061311440914,0.004732552376648459,2.485253388471544e-07,4.0147212245751476e-07,7.228174490681668e-07,5.227185015000188e-06,2.964637567934252e-14,0.004077406201331379,1.94297589397474e-09,7.233967113254021e-09,6.216430695364983e-08,0.0007919484570311855,1.2763453701474361e-14,1.5917985226829112e-14,3.853781564237359e-10,1.5902390427793205e-10,1.319754519977458e-09,2.8330054606045503e-05,1.878744390719836e-11,1.466488731193151e-11,1.698947301049528e-14
0.0014304070312437505,0.11196587177404675,0.0,0.0,0.0,0.0,0.31037301275823215,0.6539492850728743,0.00022586094083865076,0.0006038899728709803,1.7206950133470403e-06,6.530348184090807e-07,5.4469696993087e-15,3.299419310671223e-06,0.003872218975997635,0.01861795011180184,0.004813405339695669,2.5052883099777993e-07,4.077613062252259e-07,7.354124830319383e-07,5.315682336988788e-06,3.0148294997352817e-14,0.004189490021087539,1.9744092721091235e-09,7.341956948101014e-09,6.404142522920372e-08,0.0008223368530015624,1.3284998857021565e-14,1.6482474719095867e-14,4.0229737031462907e-10,1.672751417183907e-10,1.3869929068666116e-09,3.0009663608033023e-05,1.9901298450364537e-11,1.5617075202614135e-11,1.819195799067047e-14
0.001445127554989816,0.11196126578424577,0.0,0.0,0.0,0.0,0.3099862871233875,0.6535981871750258,0.0002270403231033616,0.0006103665792121484,1.7288224461585542e-06,6.604708455639409e-07,5.472697867536031e-15,3.341896053498148e-06,0.003915592225158979,0.019035524177883886,0.00489447581916439,2.525334613897606e-07,4.141022362884503e-07,7.48096142367258e-07,5.404692825025958e-06,3.065312477810957e-14,0.004303460998065221,2.006062417716286e-09,7.450645340263621e-09,6.595574826965648e-08,0.0008535489224930402,1.3822656522068983e-14,1.7062610575328614e-14,4.197644031516499e-10,1.7586660513835478e-10,1.4569984132504397e-09,3.177112511110922e-05,2.106943454385083e-11,1.6620761267089104e-11,1.946711996349802e-14
0.0014598480787358817,0.11195665250613902,0.0,0.0,0.0,0.0,0.309595620785063,0.6532424064416006,0.00022821157662786525,0.0006168636970537901,1.7368666943425454e-06,6.679435835475639e-07,5.498162714300744e-15,3.3845909546135443e-06,0.0039587747727610305,0.019458815843169185,0.004975746319118187,2.5453934317355816e-07,4.20494850323812e-07,7.608678840877843e-07,5.494209384574375e-06,3.1160824784470396e-14,0.004419329968203688,2.0379341562904144e-09,7.560028342233043e-09,6.790757585591124e-08,0.0008855964710443443,1.4376766485998264e-14,1.7658706424173027e-14,4.377898180446872e-10,1.8480852853590967e-10,1.5298582824407295e-09,3.361755975339684e-05,2.229392167941056e-11,1.7678161123819485e-11,2.081860656445664e-14
0.0014745686024819472,0.11195203310732084,0.0,0.0,0.0,0.0,0.3092010131155329,0.6528819184882698,0.00022937469883598104,0.000623381337008046,1.7448275561482674e-06,6.754532924057727e-07,5.52336360093679e-15,3.4275039018948266e-06,0.004001761917754549,0.019887857210663818,0.0050571992450289035,2.5654658893168787e-07,4.269390734741293e-07,7.737271558038451e-07,5.584224822963827e-06,3.167135422272594e-14,0.004537107615580372,2.0700232419472264e-09,7.67010177042612e-09,6.989720145875968e-08,0.0009184912158124154,1.4947671662030028e-14,1.827107942789708e-14,4.563841580954595e-10,1.94111310861104e-10,1.605661607235334e-09,3.5552172104644874e-05,2.357688500914674e-11,1.879155892610765e-11,2.2250210063075964e-14
0.0014892891262280128,0.11194740876560828,0.0,0.0,0.0,0.0,0.3088024637557094,0.6525166991696048,0.00023052968661370623,0.0006299194984894159,1.752704826076659e-06,6.830002231695402e-07,5.5482998769120386e-15,3.4706347816006896e-06,0.0040445490498367005,0.02032268014455412,0.005138816909892606,2.585553105455182e-07,4.3343481835801313e-07,7.866734013156233e-07,5.674731879115389e-06,3.218467191118158e-14,0.004656804470729426,2.1023284028468434e-09,7.780861349415023e-09,7.192491475588745e-08,0.0009522447787872622,1.5535719096256688e-14,1.890005037915715e-14,4.755579642395298e-10,2.0378553126618216e-10,1.6844994383661236e-09,3.7578251765505957e-05,2.4920506074512188e-11,1.996330960697775e-11,2.3765871388967756e-14
0.0015040096499740784,0.11194278066879848,0.0,0.0,0.0,0.0,0.3083999726169511,0.6521467245856636,0.00023167653634271213,0.0006364781695334407,1.760498296880335e-06,6.905846173650352e-07,5.572970886159238e-15,3.513983469791324e-06,0.004087131648433752,0.02076331626173691,0.005220581540383158,2.605656193046514e-07,4.3998198502038856e-07,7.997060611008177e-07,5.765723228475596e-06,3.270073630814297e-14,0.004778430908974321,2.1348482922964663e-09,7.892302557228735e-09,7.399100030393274e-08,0.000986868679977562,1.614125958317011e-14,1.954594369705701e-14,4.95321743216088e-10,2.1384194237351388e-10,1.7664647592895187e-09,3.969917444706677e-05,2.6327023522214247e-11,2.1195838811617106e-11,2.5369684253821427e-14
0.001518730173720144,0.1119381500144325,0.0,0.0,0.0,0.0,0.30799353988280354,0.6517719710888886,0.0002328152439572851,0.000643057326534704,1.7682077604122612e-06,6.982067063393193e-07,5.5973759697618486e-15,3.5575498264200927e-06,0.004129505281781282,0.021209796923106494,0.005302475283214423,2.625776258061611e-07,4.465804597230697e-07,8.128245631498539e-07,5.857191434087374e-06,3.321950523441136e-14,0.004901997148688929,2.1675814766248356e-09,8.00442058591484e-09,7.609573490949078e-08,0.0010223743304612486,1.6764646509371935e-14,2.0209087177414054e-14,5.156859556566089e-10,2.242914502333755e-10,1.8516524222155794e-09,4.191840302023272e-05,2.7798733800127822e-11,2.2491643755756358e-11,2.7065899153007557e-14
0.0015334506974662096,0.11193351800942229,0.0,0.0,0.0,0.0,0.3075831660110646,0.6513924152910275,0.00023394580484774357,0.0006496569340659116,1.775833004595418e-06,7.058667117615876e-07,5.6215144563622524e-15,3.601333705044724e-06,0.004171665605861362,0.021662153224597185,0.0053844802114339785,2.64591439767188e-07,4.532301151618267e-07,8.260283302737524e-07,5.949128981546535e-06,3.374093607154078e-14,0.005027513249511732,2.20052650083179e-09,8.117210549731083e-09,7.823939158599175e-08,0.001058773025474368,1.7406237489182443e-14,2.0889812163575934e-14,5.366610443279446e-10,2.351451394564202e-10,1.9401593067003183e-09,4.4239488549167865e-05,2.933799184263444e-11,2.385329589797954e-11,2.885892747657446e-14
0.0015481712212122752,0.11192888586979227,0.0,0.0,0.0,0.0,0.3071688517359605,0.6510080340701587,0.00023506821388985142,0.0006562769447172025,1.783373815709648e-06,7.13564845219611e-07,5.645385669400875e-15,3.6453349459108667e-06,0.0042136083632371805,0.02212041598808165,0.00546657833067059,2.6660717017112435e-07,4.5993081094188676e-07,8.39316784877064e-07,6.041528304071391e-06,3.4264985904022925e-14,0.005154989110572654,2.2336818315430274e-09,8.230667305268521e-09,8.042223861241004e-08,0.0010960759375031573,1.8066394179513135e-14,2.158845364465658e-14,5.582573969115299e-10,2.4641426951523176e-10,2.032084305363238e-09,4.666607130322173e-05,3.094721174169494e-11,2.5283440566810814e-11,3.0753345809008746e-14
0.0015628917449583407,0.11192425482044431,0.0,0.0,0.0,0.0,0.3067505980701867,0.6506188045780706,0.00023618246555748523,0.0006629172988501254,1.7908299802194368e-06,7.213013071444202e-07,5.668988932900911e-15,3.6895533684211457e-06,0.004255329382022766,0.022584615752030412,0.005548751585616168,2.6862492518088717e-07,4.666823914332139e-07,8.526893333650558e-07,6.134381709192203e-06,3.479161110350182e-14,0.0052844344686696215,2.2670458287413853e-09,8.344785360069554e-09,8.264453465902808e-08,0.0011342941092261204,1.874548007839516e-14,2.2305349749087308e-14,5.804853259018914e-10,2.581102369004524e-10,2.1275281786584158e-09,4.9201881731976114e-05,3.262886739346423e-11,2.6784797412457728e-11,3.2753899973154745e-14
