Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416)
3.7031493652542037e-13,0.11224537200000548,0.0,0.0,0.0,0.0,0.3299999999997767,0.6699999999998256,2.2329504570495018e-13,1.7440796689917997e-13,1.1542371115922327e-18,4.888823264924232e-14,3.633858838591232e-27,7.724613243931305e-23,5.681639310236676e-25,1.2779878853581026e-28,1.7491064525432664e-30,7.679287060633832e-23,1.5882431736306275e-22,1.186515886521489e-34,9.48126653574693e-40,5.2679554936252886e-48,2.520960883155682e-46,9.39290814370303e-28,1.1561212142753458e-25,9.568666406408202e-43,6.863563440192159e-48,1.3413982523600784e-54,4.221861543370403e-49,4.5748979910904743e-67,4.755787838971736e-75,1.440898634060834e-61,2.4874484218831267e-66,5.3264100047980354e-74,3.449118978361727e-85,9.048633253885184e-87,2.4952032807094257e-87,2.651719853713168e-86,3.908263705938653e-88,1.8244352549997953e-95,1.3334517982081128e-104
7.409516062711061e-13,0.11224537200001097,0.0,0.0,0.0,0.0,0.3299999999995532,0.6699999999996511,4.467817848019472e-13,3.4898188027162267e-13,4.617307057795227e-18,9.780452026449106e-14,1.4576393346884035e-26,3.1148584262088575e-22,4.561000468620327e-24,1.0302750641689067e-27,1.400690245106102e-29,3.078444298496813e-22,6.357324230309799e-22,1.905522661087448e-33,3.0457906021186786e-38,1.7096958869741072e-46,1.6377988901711693e-44,7.511656356148712e-27,9.249408148754621e-25,1.5326243151416264e-41,2.1987697893397186e-46,4.657512897192587e-53,1.4656898871643419e-47,5.864129017255187e-65,1.230134815254179e-72,9.23196427479536e-60,3.1874893195307715e-64,1.3224673135301071e-71,1.7682079904165175e-82,2.621936134702829e-84,1.4250919978988705e-84,1.5170675175227143e-83,4.464615887113622e-85,3.7390914898150685e-92,5.4817214687183095e-101
1e-12,0.11224537200002196,0.0,0.0,0.0,0.0,0.329999999999397,0.6699999999995291,6.029805382842303e-13,4.710116145271948e-13,9.45275997813441e-18,1.3197837330191763e-13,2.9869334515143605e-26,6.446090081157284e-22,1.573081857300481e-23,3.5913744596363014e-27,4.8290350921910335e-29,6.320464630738783e-22,1.302578108450453e-21,1.1906289965797986e-32,3.608351501962447e-37,2.035365063470494e-45,3.794833511861456e-43,2.5848240842747464e-26,3.184877521674391e-24,9.57095056414153e-41,2.6031886402992942e-45,5.733810570505428e-52,1.805214789047826e-46,2.6624787122271016e-63,1.1253488631235707e-70,2.1258914252811693e-58,1.4472697952271225e-62,1.1227439537015163e-69,3.1758412191514216e-80,2.5278473615645717e-82,2.667244823500244e-82,2.8418042301452573e-81,1.6684195940659358e-82,2.3156729266327126e-89,6.8256661058291e-98
1.4822249457624775e-12,0.11224537200002196,0.0,0.0,0.0,0.0,0.32999999999910623,0.6699999999993019,8.937483532933034e-13,6.981729612382946e-13,1.8454074322078523e-17,1.9559383985723036e-13,5.833752001229295e-26,1.2647259603987558e-21,3.652370924501039e-23,8.358923871133868e-27,1.1210983206761416e-28,1.235556508580042e-21,2.5439277260044803e-21,3.0522963868606627e-32,9.758405025174244e-37,5.505983019292156e-45,1.0554128989945931e-42,5.998224311250524e-26,7.391805193278753e-24,2.4534492254740795e-40,7.03978181925473e-45,1.5540432276908523e-51,4.892824673790197e-46,7.50958600963287e-63,3.1973141427063775e-70,5.911435232059098e-58,4.082062159850264e-62,3.1881413383052905e-69,9.054832004273258e-80,7.184689310506738e-82,7.605858118175251e-82,8.103651999648668e-81,4.7659126437361694e-82,6.619394529419355e-89,1.952160680438532e-97
2.9647716247452205e-12,0.1122453720000439,0.0,0.0,0.0,0.0,0.3299999999982123,0.6699999999986033,1.7876539619872444e-12,1.3967279863994569e-12,7.365948274855649e-17,3.9099961014965447e-13,2.3301377950786394e-25,5.2062979048840174e-21,2.918970071925091e-22,6.869630940008283e-26,8.970713649823325e-28,4.973162510762748e-21,1.0178726224727729e-20,4.8792828266819065e-31,3.120075001904707e-35,1.7649955382763792e-43,6.768299161702468e-41,4.778176078819727e-25,5.897768429087822e-23,3.926325864113727e-39,2.2532160715791592e-43,5.072991729391395e-50,1.597835597149052e-44,9.609934135600047e-61,8.42007891141366e-68,3.783898314524241e-56,5.225854449122048e-60,7.304106843741571e-67,4.632211932051763e-77,1.9063302451181606e-79,3.839080037164947e-79,4.0920892686047315e-78,4.811476355262158e-79,9.962011571175478e-86,5.943620284380226e-94
4.4473183037279636e-12,0.11224537200006583,0.0,0.0,0.0,0.0,0.3299999999973183,0.6699999999979044,2.681532152471851e-12,2.0954557212655707e-12,1.5628657228498984e-16,5.862326650705671e-13,4.9449522245614925e-25,1.1278627703471567e-20,8.339018566060606e-22,1.9940779007826322e-25,2.6633143129029803e-27,1.0612618450302019e-20,2.1632823336453137e-20,1.7946354084293173e-30,1.4236991526319173e-34,8.057767534781237e-43,3.718709547395535e-40,1.3628577216861054e-24,1.6837231129212291e-22,1.4854609700524006e-38,1.051155079049861e-42,2.324221546264682e-49,7.321220648494617e-44,6.346824773613431e-60,5.1518703351034467e-67,2.1160038966839892e-55,3.4221220245838744e-59,5.343561419718456e-66,3.9502703316614084e-76,1.4448754321098418e-78,3.251116829390512e-78,3.465549236809224e-77,4.551700183614573e-78,9.9100051157488e-85,6.518534272301386e-93
5.929864982710707e-12,0.11224537200008772,0.0,0.0,0.0,0.0,0.3299999999964244,0.6699999999972055,3.5753830343859895e-12,2.7943560124501114e-12,2.6622559117283727e-16,7.812931580051978e-13,8.42434422253507e-25,1.957700025510285e-20,1.757367252234808e-21,4.262916591034582e-25,5.803316353083089e-27,1.817351481927267e-20,3.690710893024162e-20,4.548346421681249e-30,4.241179072144391e-34,2.401144917459441e-42,1.2783467621342642e-39,2.868121511194897e-24,3.546300020574565e-22,3.8666805795374514e-38,3.200813879987583e-42,6.941320422333328e-49,2.186617773272157e-43,2.7828116354412093e-59,3.146794201906198e-66,7.406990626138153e-55,1.3571838645545975e-58,2.312500208193886e-65,2.154143976458831e-75,7.309005937129313e-78,1.762782207171043e-77,1.8791025389336905e-76,2.662256975013641e-77,5.996695281140303e-84,4.2630476978527655e-92
8.894958340676192e-12,0.1122453720001314,0.0,0.0,0.0,0.0,0.3299999999946365,0.6699999999958071,5.36302104505759e-12,4.1925610986562636e-12,5.498643203062207e-16,1.1710096267313626e-12,1.740151596363328e-24,4.169222239480898e-20,4.7923428024237204e-21,1.190103639230379e-24,1.6845122439794844e-26,3.786527850789182e-20,7.642418582381911e-20,1.5885385883100755e-29,1.8544572169487106e-33,1.050276921338459e-41,6.871489683241082e-39,7.803987927118211e-24,9.6624686489441e-22,1.4189962083141472e-37,1.458293256935558e-41,3.043923224988954e-48,9.589457347301724e-43,2.6885014508282868e-58,5.808450302437854e-65,4.1222179047956307e-54,9.0949967688038e-58,1.7626475648442864e-64,3.1231462223416986e-74,9.563105403036124e-77,2.5341198313225233e-76,2.701434099386376e-75,4.235616778723275e-76,9.96272713436384e-83,8.100025148464252e-91
1e-11,0.11224537200017506,0.0,0.0,0.0,0.0,0.3299999999939702,0.6699999999952857,6.0292189539756415e-12,4.713811185463857e-12,6.810305218988282e-16,1.3160885715813466e-12,2.1553072953541963e-24,5.2229136198009403e-20,6.482430676263081e-21,1.6241130042030614e-24,2.324973473954885e-26,4.705277163952155e-20,9.474680445622428e-20,2.3289288087437045e-29,2.9281441971339763e-33,1.6585307590118864e-41,1.1622676418276623e-38,1.0547335159985742e-23,1.3065967444395886e-21,2.1178754989518257e-37,2.3387256613392407e-41,4.8102529292879787e-48,1.515433315922685e-42,5.1724342118095815e-58,1.260746822838429e-64,7.067162388639061e-54,1.6595316841704453e-57,3.3546745607375856e-64,6.6676741764284625e-74,1.8685520631926282e-76,5.372105140471206e-76,5.726957431637193e-75,9.676530254832295e-76,2.3416205243641284e-82,2.0289577747746775e-90
1.1860051698641678e-11,0.11224537200017506,0.0,0.0,0.0,0.0,0.32999999999284857,0.6699999999944078,7.150559536809242e-12,5.591399463765987e-12,9.330333899858018e-16,1.560092795700852e-12,2.9529387851663818e-24,7.277944592766958e-20,1.0012727930955677e-20,2.5377935785990877e-24,3.683773672015632e-26,6.478448606125246e-20,1.2999683846576937e-19,3.964978489737996e-29,5.398352604232437e-33,3.0579904206059283e-41,2.2890104728394095e-38,1.6273364955078578e-23,2.017329854268029e-21,3.6794785950669376e-37,4.380165503946722e-41,8.875503710019243e-48,2.7962144223549363e-42,1.12979224210648e-57,2.9878438555563275e-64,1.4090072695344528e-53,3.488118628495875e-57,7.28680055519301e-64,1.5651582758466844e-73,4.119071043152933e-76,1.2551640094861145e-75,1.3380984199543806e-74,2.369276103111811e-75,5.827994693547344e-82,5.224797740897976e-90
1.4825145056607163e-11,0.1122453720002186,0.0,0.0,0.0,0.0,0.32999999999106067,0.6699999999930079,8.937992124204573e-12,6.99091531977629e-12,1.4221183079258755e-15,1.9484984514190905e-12,4.501009744571991e-24,1.1410795929478716e-19,1.8200595801216197e-20,4.708035737693541e-24,6.911079217010198e-26,9.957660575304893e-20,1.986349655726756e-19,8.402591695818609e-29,1.3095195570133713e-32,7.419141651886352e-41,6.263277585295532e-38,2.9522918337754184e-23,3.6643612627959515e-21,8.04484470746623e-37,1.0928986233271367e-40,2.155698042183971e-47,6.791702398239704e-42,3.860139004180723e-57,1.2698454297505116e-63,3.951227378611776e-53,1.0865275894482915e-56,2.4273145627370807e-63,6.477574025547042e-73,1.6407882543441997e-75,5.15058319042521e-75,5.490955947124164e-74,1.0413866506166039e-74,2.6379312876816485e-81,2.595122685080151e-89
2.0755331772538135e-11,0.11224537200030542,0.0,0.0,0.0,0.0,0.3299999999874848,0.6699999999902055,1.2512537770664652e-11,9.792015152910282e-12,2.719846692787754e-15,2.7232415732354813e-12,8.608735831291769e-24,2.3233640030133333e-19,4.785654465277684e-20,1.3060994186492063e-23,1.8908394141828294e-25,1.9413873119950102e-19,3.8209402534245897e-19,3.0667971564413677e-28,6.750075951397263e-32,3.825473386670591e-40,4.663671911071119e-37,7.721834638451233e-23,9.616822074610544e-21,3.0940106223711125e-36,5.9955147573351865e-40,1.1140002201464091e-46,3.50997050998714e-41,5.231177781319044e-56,2.8178337311945786e-62,3.155337224582079e-52,1.2948314445515775e-55,3.7483123776854312e-62,2.2152884073550278e-71,3.3904551673612252e-74,1.6170581676693973e-73,1.72409912176309e-72,5.5364620619839286e-73,1.6622213475366532e-79,3.1297668290205323e-87
3.261570520440008e-11,0.11224537200047796,0.0,0.0,0.0,0.0,0.32999999998033314,0.6699999999845911,1.966038564974793e-11,1.5402397535625015e-11,6.558809768140922e-15,4.264544827824302e-12,2.0760591194313407e-23,6.335769284267685e-19,1.8330118909721968e-19,5.600747201311944e-23,7.507974730059291e-25,4.873705001700084e-19,9.328405847841004e-19,1.9269866261763998e-27,7.230347427430799e-31,4.0989340519946294e-39,8.84520267327317e-36,2.922500609303239e-22,3.66787162424304e-20,2.0416565420166408e-35,6.820295293286545e-39,1.1963016447418322e-45,3.769528412192804e-40,1.7499999848405856e-54,1.6744604419790406e-60,6.408953257075921e-51,4.8461949198849954e-54,1.9040491905477353e-60,2.518540200365519e-69,2.0084602840985114e-72,1.5286109857811438e-71,1.6299186710491717e-70,1.027558217805438e-70,3.540579479037663e-77,1.4123562631034668e-84
4.4476078636262024e-11,0.11224537200064917,0.0,0.0,0.0,0.0,0.32999999997318147,0.6699999999789646,2.680661000148072e-11,2.102364661154409e-11,1.2021386773729461e-14,5.794981025143199e-12,3.8052106102846816e-23,1.2858261456033067e-18,4.514525072376572e-19,1.4979941344547956e-22,1.8794125379925453e-24,9.259322436120001e-19,1.729209425557788e-18,6.2382388328549955e-27,3.0023905094361706e-30,1.7022417592587976e-38,4.5915486914581167e-35,7.129242567554808e-22,9.00305899524625e-20,6.730325166770834e-35,2.884953266782368e-38,4.9715794788751776e-45,1.566569265519874e-39,1.1227762069511298e-53,1.3824647084642995e-59,3.385524295665679e-50,3.116053879799843e-53,1.3163196080042434e-59,2.223564235596319e-68,1.5280438019349334e-71,1.2825554281933328e-70,1.3675718955641105e-69,9.9326056797401e-70,3.491548597609943e-76,1.6108420274634203e-83
6.819682549998591e-11,0.11224537200098736,0.0,0.0,0.0,0.0,0.3299999999588781,0.6699999999676742,4.109444683320987e-11,3.229834153921063e-11,2.7558407619831876e-14,8.823655550570015e-12,8.723431184429986e-23,3.566799869482449e-18,1.6100817709461944e-18,6.363041055413666e-22,6.86748034169571e-24,2.2849570046006707e-18,4.060870140051809e-18,3.510614864083922e-26,2.717487570834517e-29,1.5409133865217311e-37,6.81646397512426e-34,2.4854383053159308e-21,3.184990903189636e-19,3.8907689862484615e-34,2.6899159176930024e-37,4.504615140796326e-44,1.4194658096471988e-38,2.9096873890608233e-52,7.418434210761162e-58,5.186925410843543e-49,7.996464870272137e-52,3.9662691821002734e-58,1.728245235668269e-66,6.973508373599198e-70,7.796483612343461e-69,8.313522455055924e-68,1.0544753246334825e-67,3.934802438820614e-74,3.8438355555627397e-81
8.917782755316671e-11,0.112245372001282,0.0,0.0,0.0,0.0,0.32999999994622675,0.6699999999576478,5.3727098144663165e-11,4.230629585944687e-11,4.6241950264826377e-14,1.1467031171689828e-11,1.4637719302722456e-22,6.829098915568739e-18,3.487160681195915e-18,1.5325068522108623e-21,1.5086730263796934e-23,4.0554075104743605e-18,6.946027478424723e-18,9.550302699278785e-26,9.035476357643506e-29,5.123640291008994e-37,2.694528177021037e-33,5.2984884997488894e-21,6.85929393604398e-19,1.0717170868989533e-33,9.042489165636441e-37,1.498233679558718e-43,4.721178393480146e-38,1.4560931673064568e-51,5.176064528422683e-57,2.06942573587642e-48,3.687032201194107e-51,1.890818191149129e-57,1.1453955744258753e-65,4.277670377165713e-69,4.981397404291879e-68,5.311766439366763e-67,7.250552370005823e-67,2.7210882442356165e-73,3.102305563615907e-80
9.999999999999999e-11,0.11224537200157232,0.0,0.0,0.0,0.0,0.3299999999397011,0.6699999999524614,6.024141900978678e-11,4.7481323600118625e-11,5.758288510885037e-14,1.2817662434277775e-11,1.8227710281817203e-22,9.063643690006717e-18,4.864039319073005e-18,2.2589622084352047e-21,2.1200707882949658e-23,5.196781905868451e-18,8.7371877812404e-18,1.4853136590971833e-25,1.562587390386336e-28,8.86093517548029e-37,5.16957854598669e-33,7.325632157034927e-21,9.537341819034288e-19,1.6781982608079075e-33,1.5740133779654172e-36,2.591406466661431e-43,8.165974798179925e-38,3.077305030603771e-51,1.2640444492511678e-56,3.994634598959086e-48,7.877812535567097e-51,4.1308616804257496e-57,2.839655940253215e-65,9.447567009843873e-69,1.1607574567482515e-67,1.237744815612701e-66,1.896387493476425e-66,7.176819757509919e-73,9.154016929106758e-80
1.1015882960634751e-10,0.11224537200157232,0.0,0.0,0.0,0.0,0.3299999999335754,0.6699999999475839,6.635539066905514e-11,5.234710248580685e-11,6.928381055876296e-14,1.4077553345354732e-11,2.1931662306312335e-22,1.1502954588017207e-17,6.4095999255113316e-18,3.104494359863766e-21,2.8100716570323733e-23,6.409491198691832e-18,1.0606183226618088e-17,2.1185611264433204e-25,2.3875452731572514e-28,1.353915038482267e-36,8.382691952851807e-33,9.585318531849799e-21,1.2536017010153943e-18,2.4050306617617756e-33,2.4145754384176298e-36,3.959862324149688e-43,1.247824645689601e-37,5.230950776899485e-51,2.2853400860941906e-56,6.498727974276275e-48,1.3484661584289977e-50,7.14352289640214e-57,5.168616928336313e-65,1.6358519290361317e-68,2.0588883976942817e-67,2.1954484360440003e-66,3.5233822038999787e-66,1.3375266806131921e-72,1.7714294968010763e-79
1.311398316595283e-10,0.11224537200185866,0.0,0.0,0.0,0.0,0.3299999999209241,0.6699999999374835,7.897955134994496e-11,6.24203735679512e-11,9.64568119573342e-14,1.6655609922384773e-11,3.053334592588412e-22,1.7785791077549957e-17,1.0577450367712093e-17,5.588248309337427e-21,4.695467927247356e-23,9.387912041595581e-18,1.5043570878490488e-17,4.083821394002963e-25,5.311730547793077e-28,3.0122039139017474e-36,2.1291175651494494e-32,1.5575194024072912e-20,2.0572417901181285e-18,4.6846248355001425e-33,5.421170792910228e-36,8.811185693281473e-43,2.7765765920492083e-37,1.5641043148345103e-50,8.827589032679354e-56,1.663762900951635e-47,3.9008085985637505e-50,2.115248722523719e-56,1.9485118562961415e-64,5.77737690743191e-68,7.438396955392667e-67,7.931777512153886e-66,1.3752754893213466e-65,5.246938520975891e-72,7.99941368790764e-79
1.521208337127091e-10,0.11224537200214096,0.0,0.0,0.0,0.0,0.3299999999082728,0.6699999999273469,9.15998065958359e-11,7.252570601031707e-11,1.275343136590817e-13,1.9201603999535203e-11,4.037102548513927e-22,2.5874634628028956e-17,1.619117269980691e-17,9.262855195090097e-21,7.274724623012299e-23,1.3031319930528222e-17,2.0260513047471417e-17,7.147695697971907e-25,1.0523268517921866e-27,5.9676787803052735e-36,4.730377295263513e-32,2.3478959429864623e-20,3.1316469739695613e-18,8.280802735405094e-33,1.0831883306323304e-35,1.745829332783736e-42,5.501466552956482e-37,4.0343483310808605e-50,2.860805497926248e-55,3.7234417893091367e-47,9.702232918907156e-50,5.358931383133903e-56,6.183191138589976e-64,1.7022308114978916e-67,2.2601286855982252e-66,2.4100458968089956e-65,4.511177460368134e-65,1.7289019350363072e-71,3.0432535348756616e-78
1.940828378190707e-10,0.11224537200269373,0.0,0.0,0.0,0.0,0.3299999998829701,0.6699999999069683,1.1682934726850264e-10,9.283114168760656e-11,2.006555669493419e-13,2.419881794991891e-11,6.35178250649557e-22,4.8120252954521714e-17,3.242167443656587e-17,2.1335319497550752e-20,1.4906463575273143e-22,2.2447327681004508e-17,3.3041201722720296e-17,1.784289369318978e-24,3.2287303130493927e-27,1.8310309116172716e-35,1.762507382030219e-31,4.563558716047087e-20,6.2031129903159755e-18,2.1062105633188175e-32,3.377211212870296e-35,5.357442715573231e-42,1.6882477872775456e-36,1.9969824727121902e-49,2.1554428630635869e-54,1.4065055515283835e-46,4.398782674762673e-49,2.499544256991422e-55,4.54164127907093e-63,1.0885096612698804e-66,1.5258961480429795e-65,1.6271169463694304e-64,3.51798681249771e-64,1.3586589057281292e-70,3.3244571550972472e-77
2.360448419254323e-10,0.11224537200323101,0.0,0.0,0.0,0.0,0.32999999985766737,0.6699999998864528,1.4204562404801098e-10,1.1326027110035988e-10,2.870345586933177e-13,2.907233363404712e-11,9.086145128733943e-22,7.964295080712528e-17,5.65421049954555e-17,4.2049727812207823e-20,2.658184490436356e-22,3.494746182732925e-17,4.8966313514073164e-17,3.7259977983314424e-24,7.955343642258106e-27,4.511582661821381e-35,5.049976211621622e-31,7.728198342538631e-20,1.0701718533813523e-17,4.47573767380874e-32,8.440699984562268e-35,1.3201837663809273e-41,4.1602013349213505e-36,6.919893181077684e-49,9.808917884357846e-54,4.076645774010987e-46,1.4601012886457653e-48,8.450128946139771e-55,2.002379802734957e-62,4.1707911161549263e-66,6.186577863632819e-65,6.596991056409334e-64,1.6319064769768088e-63,6.34184163523697e-70,1.8774177650340013e-76
2.780068460317939e-10,0.11224537200375358,0.0,0.0,0.0,0.0,0.32999999983236467,0.6699999998658049,1.6725016681345417e-10,1.3380985724155562e-10,3.8513984496287404e-13,3.382538808922096e-11,1.2191711523437946e-21,1.2177567037709523e-16,8.993403572335882e-17,7.471630578079226e-20,4.322522847234168e-22,5.0807594171667677e-17,6.805444621568971e-17,6.921921626365777e-24,1.7047825739148226e-26,9.668151831031202e-35,1.2329161593794491e-30,1.1934017578133857e-19,1.6836179018498948e-17,8.458436761808173e-32,1.8339201368593044e-34,2.8293142928917136e-41,8.915837053538364e-36,1.9792255500270333e-48,3.575146113386306e-53,1.006301237121939e-45,4.052941057021827e-48,2.3791722178619232e-54,7.0924564722765215e-62,1.3841159459768874e-65,2.0713193414088322e-64,2.2087304477622295e-63,5.978808648267026e-63,2.3325004613024785e-69,8.241189296417842e-76
3.199688501381555e-10,0.11224537200426175,0.0,0.0,0.0,0.0,0.32999999980706196,0.6699999998450296,1.924442798966837e-10,1.5447681860752412e-10,4.936657628875476e-13,3.8461062858613225e-11,1.5627150050676199e-21,1.7565575166478847e-16,1.337919914039547e-16,1.2307569352936604e-19,6.574214333328832e-22,7.026365258672332e-17,9.032326047238275e-17,1.1815324146436726e-23,3.308923950806234e-26,1.8765700330373469e-34,2.6958043635180153e-30,1.7231476814574857e-19,2.476809419363258e-17,1.4689392546714793e-31,3.6096178096236047e-34,5.491966093095396e-41,1.73065115868917e-35,5.004054255057463e-48,1.1270056730954589e-52,2.2250110140529072e-45,9.989270094425945e-48,5.934327727146988e-54,2.2103047994325436e-61,3.950917226703325e-65,6.11558855090242e-64,6.521309825720061e-63,1.9214428215830964e-62,7.52038648449717e-69,3.1652745604180177e-75
3.6193085424451707e-10,0.11224537200475601,0.0,0.0,0.0,0.0,0.32999999978175926,0.6699999998241302,2.176290626280184e-10,1.7525824977924843e-10,6.115118633513706e-13,4.298226340741252e-11,1.935762525050492e-21,2.4224260495396266e-16,1.8913844488700745e-16,1.911867560383093e-19,9.501161059839266e-22,9.351517181677487e-17,1.1578936277670403e-16,1.8896336740696307e-23,5.951138218195766e-26,3.375055173808338e-34,5.415743250669513e-30,2.363913821373764e-19,3.461821253898418e-17,2.3906622663152196e-31,6.585187291237345e-34,9.877895313045503e-41,3.1127677946175714e-35,1.1495023440498807e-47,3.154617178548077e-52,4.521503917919439e-45,2.248279358110855e-47,1.3493659187817497e-53,6.218448138731678e-61,1.0272057397413385e-64,1.6231553076197996e-63,1.7308410900303915e-62,5.574230485058936e-62,2.188635503032509e-68,1.1009655134936488e-74
4.2034113725085394e-10,0.11224537200542163,0.0,0.0,0.0,0.0,0.32999999974653843,0.6699999997948395,2.526720693228882e-10,2.043708852021635e-10,7.8924722965077e-13,4.909038558803199e-11,2.498392670941473e-21,3.576724853331301e-16,2.870201311217353e-16,3.270542519303276e-19,1.486364907080819e-21,1.32530571101973e-16,1.565905785804528e-16,3.339520605642813e-23,1.219854910629423e-25,6.9181849911716845e-34,1.2822759499471116e-29,3.440877076697552e-19,5.1699573606113975e-17,4.33018868891945e-31,1.3779882051770228e-33,2.0248756863049608e-40,6.380891382609445e-35,3.2431976526046663e-47,1.1473624930939713e-51,1.0890003851292135e-44,6.215230361174451e-47,3.7768042566792223e-53,2.358274361755578e-60,3.432799746467708e-64,5.616478313869773e-63,5.989107408466434e-62,2.2096867869871716e-61,8.71367123738663e-68,5.893536838043358e-74
4.787514202571908e-10,0.11224537200606224,0.0,0.0,0.0,0.0,0.3299999997113175,0.6699999997653261,2.8770121874790886e-10,2.3369247549185716e-10,9.808158824955598e-13,5.498954459273152e-11,3.104813019613084e-21,5.01411240798798e-16,4.1117135459798967e-16,5.220492085298751e-19,2.193941591930007e-21,1.7966995052458504e-16,2.036599979991439e-16,5.469878864052308e-23,2.2789160129258478e-25,1.2924529511956431e-33,2.726943577698845e-29,4.729875192113535e-19,7.287915283429685e-17,7.267833760325171e-31,2.6283625498165286e-33,3.783017972273323e-40,1.1921253310663731e-34,8.024359141724981e-47,3.528330093154354e-51,2.357053471257242e-44,1.5286548134933443e-46,9.38428882117557e-53,7.617552705014902e-60,9.656038385836625e-64,1.6301810654451368e-62,1.738339666300822e-61,7.491654791652464e-61,2.96703268594558e-67,2.7150288436905024e-73
5.371617032635276e-10,0.11224537200667896,0.0,0.0,0.0,0.0,0.3299999996760966,0.6699999997355991,3.227185271781025e-10,2.63215856010326e-10,1.1841995135219894e-12,6.068690521707764e-11,3.748634479635333e-21,6.752228622929359e-16,5.635570161859482e-16,7.894718716670953e-19,3.0964523742371713e-21,2.353032412897287e-16,2.5703822374332126e-16,8.446786275401107e-23,3.958653726754473e-25,2.2451008614960505e-33,5.320341238114715e-29,6.223994398626006e-19,9.828980408199913e-17,1.1496965192992193e-30,4.660533730421e-33,6.571633158185199e-40,2.070890991703041e-34,1.7846477390466348e-46,9.425527431249888e-51,4.67887415644015e-44,3.3974896765132246e-46,2.1025163059211848e-52,2.117734479858547e-59,2.3992570291234405e-63,4.144563351723852e-62,4.4195508353699145e-61,2.1616174224740734e-60,8.587195393545834e-67,9.741526005155512e-73
5.955719862698645e-10,0.11224537200727264,0.0,0.0,0.0,0.0,0.32999999964087573,0.6699999997056673,3.577257401412388e-10,2.929340535036864e-10,1.397650842615242e-12,6.618944088111974e-11,4.424325917803872e-21,8.806362112578236e-16,7.459149577648806e-16,1.1434096610819333e-18,4.2176259548824184e-21,2.9975233840597496e-16,3.1676464215616856e-16,1.2447671730664288e-22,6.485460655891215e-25,3.6781608337414725e-33,9.673864774188657e-29,7.9135109241794695e-19,1.2801011649457583e-16,1.7347789981599887e-30,7.790732596769201e-33,1.0766617193117679e-39,3.392841196276597e-34,3.643888774779233e-46,2.26143595830368e-50,8.652243732203947e-44,6.949207831337255e-46,4.3284197493822174e-52,5.258364626781772e-59,5.466928209453782e-63,9.580287191025046e-62,1.0215937340520958e-60,5.530111092158908e-60,2.2017131339321742e-66,3.0021328897781976e-72
6.539822692762014e-10,0.11224537200784422,0.0,0.0,0.0,0.0,0.32999999960565485,0.6699999996755385,3.927243327503151e-10,3.22840363590771e-10,1.6196932844290312e-12,7.150385613695182e-11,5.127213103485281e-21,1.1189450245578863e-15,9.597516896847339e-16,1.5985876704070201e-18,5.581118659459026e-21,3.7329096354491206e-16,3.8287697153754653e-16,1.7659526777945465e-22,1.0131788473578387e-24,5.746154130349646e-33,1.6614897488409925e-28,9.78693472645828e-19,1.6206892008274654e-16,2.5189075204675502e-30,1.24142467123054e-32,1.6820347200628508e-39,5.30053237690603e-34,6.9501446300007064e-46,4.983479132854459e-50,1.5107549051362954e-43,1.328948173285974e-45,8.321809816635948e-52,1.1954362028114528e-58,1.1559677749532794e-62,2.0494393688938042e-61,2.1854206367677623e-60,1.2893833807288165e-59,5.142178798071255e-66,8.250054029091567e-72
7.123925522825383e-10,0.1122453720083946,0.0,0.0,0.0,0.0,0.32999999957043397,0.6699999996452208,4.277155684972829e-10,3.529282910306366e-10,1.8490620938827908e-12,7.663664639974908e-11,5.853292400713673e-21,1.3912590008161338e-15,1.2063922871561559e-15,2.170309112417946e-18,7.210635467429396e-21,4.561551243271075e-16,4.554116167116206e-16,2.4277955069658232e-22,1.5215639215896461e-24,8.629436164573997e-33,2.7213814924320388e-28,1.1831608054843185e-18,2.0045649060240813e-16,3.5426769458380145e-30,1.900922988417565e-32,2.5260836961037696e-39,7.960356192159729e-34,1.2536206263751345e-45,1.0252356304712821e-49,2.5148726729724864e-43,2.4039110478023124e-45,1.5120790655166527e-51,2.5317234633823653e-58,2.2885934889773096e-62,4.105486820655809e-61,4.377890553277865e-60,2.793775346171768e-59,1.1157714306714375e-65,2.077939776608031e-71
