Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166)
0.0013299463098548501,0.1119993047431145,0.0,0.0,0.0,0.0,0.31314830653549997,0.6564340037144256,0.00021502828111736108,0.0005449572791012554,1.6439013495675074e-06,5.862719870443024e-07,5.203872519784015e-15,2.9364742920020677e-06,0.0035274216072582443,0.015670188260410122,0.0042125427713069095,2.2293245784054914e-07,3.5218200631002e-07,6.403495756823409e-07,4.657624073359476e-06,2.641606843030277e-14,0.0034113467860579115,1.6959824379584327e-09,6.385848227347737e-09,5.006167913827886e-08,0.0006328805836167685
0.0013541341200703871,0.11199191059676976,0.0,0.0,0.0,0.0,0.31257003536299527,0.6559213468305873,0.0002169604435473858,0.0005545668040114417,1.657486833063693e-06,5.971774174928081e-07,5.246878583826949e-15,2.9993570242144895e-06,0.0035983727859795703,0.016278247849497378,0.004340281606907222,2.2573080734185264e-07,3.611461251516169e-07,6.592806487203404e-07,4.791912014214672e-06,2.7177692749875898e-14,0.003574622349454094,1.7414741035015637e-09,6.542935887512124e-09,5.2665825387163656e-08,0.0006761117743100446
0.001378321930285924,0.11198447228749679,0.0,0.0,0.0,0.0,0.3119818935726708,0.6553973764652936,0.0002188680630447765,0.0005641934883901398,1.6708354905174867e-06,6.081321820215961e-07,5.2891349710052225e-15,3.0626026868429887e-06,0.0036688250338753683,0.0169000766443236,0.004468785403956545,2.2851877442762436e-07,3.7019994598985136e-07,6.783983108322597e-07,4.927275279271438e-06,2.794541585806486e-14,0.003742557360937133,1.7873628113985784e-09,6.7012543235520116e-09,5.535591877290829e-08,0.000721444725995116
0.0014000909594799073,0.1119777434918642,0.0,0.0,0.0,0.0,0.31144414357244304,0.6549160741039531,0.00022056387283533708,0.0005728712349005312,1.6826458331911924e-06,6.180332155660353e-07,5.326521697934905e-15,3.1198255343112053e-06,0.00373178506886603,0.01747156955852443,0.004585032086113894,2.3101920721404612e-07,3.7842317027205156e-07,6.957594112775232e-07,5.049981276981011e-06,2.8641352311299257e-14,0.003897712753036189,1.8289914634508654e-09,6.8447575659569525e-09,5.7851221180186375e-08,0.0007640888989223924
0.0014218599886738905,0.11197098536000655,0.0,0.0,0.0,0.0,0.3108984321535565,0.6544255059948194,0.0002222396806686199,0.0005815610561117861,1.6942625454951458e-06,6.279733208838501e-07,5.363295484347015e-15,3.1773261128935633e-06,0.0037943034707676464,0.018054351120857695,0.0047017846951653815,2.3351148117426613e-07,3.86715395133824e-07,7.132634790778875e-07,5.173482360048876e-06,2.9341798156509646e-14,0.004056697035672581,1.8709212819957754e-09,6.989189364935674e-09,6.041746697948068e-08,0.0008085237827699142
0.0014414521149484754,0.11196488051200995,0.0,0.0,0.0,0.0,0.3104005006020647,0.6539760355351993,0.00022373076092083028,0.0005893914206938233,1.704551368256067e-06,6.369523837439202e-07,5.395865724855386e-15,3.22930746730165e-06,0.003850178323478598,0.018588556057043536,0.004807249533354648,2.3574764262416783e-07,3.9423584283818994e-07,7.291360564853792e-07,5.285282452140513e-06,2.9975880939829154e-14,0.00420307657844306,1.9089071152699407e-09,7.1199434905563226e-09,6.278821621541142e-08,0.0008500805465941175
0.0014610442412230603,0.1119587566730383,0.0,0.0,0.0,0.0,0.3098961510423385,0.6535189927332961,0.0002252055519786648,0.0005972300315627569,1.7146820932881206e-06,6.459622277442124e-07,5.427935503852019e-15,3.2815013260518213e-06,0.003905669495203041,0.01913199543531749,0.004913039964423724,2.3797735663469845e-07,4.0180922819006205e-07,7.451181981804141e-07,5.397668996459212e-06,3.061328983577488e-14,0.0043525939037528105,1.9471208871207504e-09,7.2513962322410415e-09,6.521728324909714e-08,0.0008931514877360077
0.0014806363674976452,0.11195261612480054,0.0,0.0,0.0,0.0,0.30938540010092486,0.65305434830305,0.00022666400349360244,0.0006050760926097662,1.7246540751802428e-06,6.550023658750222e-07,5.459502778160242e-15,3.3339014999604896e-06,0.003960765146694525,0.01968470930863234,0.00501911574568682,2.402006874286875e-07,4.094340546557691e-07,7.612068425678333e-07,5.510613947054558e-06,3.1253865779726096e-14,0.004505265035743216,1.9855545103870883e-09,7.383520544935036e-09,6.770503040096377e-08,0.0009377664838663571
0.00150022849377223,0.111946461160562,0.0,0.0,0.0,0.0,0.3088682657434764,0.65258207461184,0.00022810606633547287,0.0006129287625971532,1.7344666880670348e-06,6.640722615580707e-07,5.490565566471899e-15,3.3865016553127448e-06,0.004015453725953881,0.020246735810707732,0.005125436445023274,2.4241769418775647e-07,4.1710876190432553e-07,7.773988612014269e-07,5.624088743621978e-06,3.189744678986343e-14,0.00466110520716279,2.024199668912273e-09,7.516288625446893e-09,7.025179274628263e-08,0.0009839551843104479
0.0015178614074193564,0.11194091127122287,0.0,0.0,0.0,0.0,0.3083974029382014,0.6521504837986193,0.0002293898713613486,0.0006200010847987552,1.7431612801465069e-06,6.722601274186128e-07,5.518089160670261e-15,3.4340074518813976e-06,0.00406431608284322,0.020760551887221368,0.005221300933047768,2.4440763805870374e-07,4.240573066881896e-07,7.920574380474463e-07,5.726645176297921e-06,3.247910346559737e-14,0.004804082831571571,2.059154152917415e-09,7.636306848006327e-09,7.259459521102465e-08,0.0010268948306714888
0.0015354943210664827,0.11193535325653262,0.0,0.0,0.0,0.0,0.3079214002191333,0.651712674544083,0.00023066032585143017,0.0006270773662076997,1.751725843563463e-06,6.804711611874897e-07,5.545201146166015e-15,3.48166517236855e-06,0.004112831565821471,0.02128196546513891,0.005317301246597889,2.463925377318612e-07,4.3104371400250224e-07,8.067948071757849e-07,5.829585907197334e-06,3.306293972173017e-14,0.004949649026828394,2.0942666499909157e-09,7.756801966171343e-09,7.498565884081717e-08,0.001071154220093362
0.001553127234713609,0.1119297888063271,0.0,0.0,0.0,0.0,0.30744027351117487,0.6512686303036541,0.0002319173906128238,0.0006341569004207757,1.760159920492062e-06,6.88704867334446e-07,5.5719000736066915e-15,3.529469855117461e-06,0.0041609923443777196,0.02181100013822053,0.0054134076393589445,2.4837242273734514e-07,4.380667135452687e-07,8.216085483104868e-07,5.932889106576732e-06,3.3648831749299054e-14,0.005097813200455529,2.1295305319373243e-09,7.877751826639226e-09,7.742516877343135e-08,0.0011167543797133259
0.0015707601483607354,0.111924219614007,0.0,0.0,0.0,0.0,0.3069540396476063,0.6508183357223559,0.00023316102736674902,0.0006412389514444473,1.7684630669066464e-06,6.969607174697171e-07,5.598184537323359e-15,3.5774164522808903e-06,0.004208790771400525,0.022347678102699758,0.005509590315941249,2.50347318910478e-07,4.4512499406513203e-07,8.364962140802263e-07,6.036532734057562e-06,3.4236654544708756e-14,0.005248584207430767,2.164939049397868e-09,7.999133872846272e-09,7.991329568360282e-08,0.0011637161157969833
0.0015883930620078617,0.11191864737566228,0.0,0.0,0.0,0.0,0.3064627163763209,0.6503617766591268,0.00023439119789954153,0.0006483227538722835,1.7766348494582272e-06,7.052381490594003e-07,5.624053165441482e-15,3.62549979692944e-06,0.00425621938225014,0.022892020124946236,0.005605819450605948,2.523172481873773e-07,4.5221720174892686e-07,8.514553098412182e-07,6.140494436758734e-06,3.482628133198189e-14,0.005401970342512458,2.2004852242634232e-09,8.120924798177664e-09,8.245018852764889e-08,0.00121205999669074
0.0016042626842902754,0.11191363115980628,0.0,0.0,0.0,0.0,0.3060161893998411,0.6499455066800452,0.00023548680443575044,0.0006546990172343279,1.7838767729729268e-06,7.127057969777194e-07,5.646978236827287e-15,3.6688873483137266e-06,0.004298582915728194,0.023388496700036,0.005692440732870185,2.540859517603758e-07,4.58628041910354e-07,8.649774560859028e-07,6.234313106326915e-06,3.5358381130596726e-14,0.0055422601969044565,2.232588558739364e-09,8.230866447742822e-09,8.477519076695042e-08,0.0012567680180686084
0.0016201323065726891,0.11190861508934102,0.0,0.0,0.0,0.0,0.30556556936707835,0.6495241434713516,0.00023657144072417299,0.0006610754561945786,1.7910116141596567e-06,7.201899847313008e-07,5.6695643362652364e-15,3.712377434367987e-06,0.0043406358108481835,0.023891209855394176,0.005779053729938084,2.5585065474934823e-07,4.650641846901741e-07,8.785535121793592e-07,6.3283542474840946e-06,3.589174269717172e-14,0.0056846798059582435,2.264792266875017e-09,8.341102115054162e-09,8.713987706864862e-08,0.0013026266552254792
0.0016360019288551029,0.11190360040216042,0.0,0.0,0.0,0.0,0.30511087114491386,0.6490976793449559,0.00023764507745039406,0.0006674514520712341,1.7980390642432814e-06,7.27690231481366e-07,5.6918104862431955e-15,3.7559660439509405e-06,0.004382372998883428,0.024400171628044514,0.005865636708325578,2.576113636592522e-07,4.715245546611153e-07,8.921815643937141e-07,6.422600919157513e-06,3.6426269949187625e-14,0.005829234022066302,2.2970908890604056e-09,8.451613571100261e-09,8.954431291314762e-08,0.0013496503405573041
0.0016518715511375166,0.11189858833477623,0.0,0.0,0.0,0.0,0.3046521102171494,0.6486661074706122,0.00023870768503951172,0.000673826367274377,1.8049588184838894e-06,7.352060340863557e-07,5.71371572202112e-15,3.799649080146275e-06,0.0044237895271879,0.024915393035232016,0.0059521679602878574,2.5936808202569856e-07,4.780080487568589e-07,9.058596667073134e-07,6.517035952162316e-06,3.696186551036983e-14,0.005975927310961486,2.3294788521772942e-09,8.562382210152385e-09,9.198855051261411e-08,0.0013978533078219365
0.0016677411734199303,0.11189358012207307,0.0,0.0,0.0,0.0,0.30418930268834504,0.6482294218902018,0.00023975923318550235,0.0006801995454268036,1.8117705730032476e-06,7.427368669684748e-07,5.735279081584895e-15,3.843422365264495e-06,0.004464880558363744,0.025436884055284086,0.006038625814825239,2.611208101650919e-07,4.845135364957933e-07,9.19585846048229e-07,6.611641999278104e-06,3.749843099470135e-14,0.006124763747220185,2.361950457554515e-09,8.673389009648914e-09,9.447262808406711e-08,0.0014472495820888767
0.001683610795702344,0.11188857699737681,0.0,0.0,0.0,0.0,0.3037224652877255,0.6477876175321033,0.00024079969137603014,0.0006865703115581148,1.8184740286660363e-06,7.50282182143774e-07,5.756499617932623e-15,3.8872816417765215e-06,0.004505641369149353,0.025964653608388094,0.006124988648250618,2.628695453764798e-07,4.910398597284694e-07,9.333580995971262e-07,6.7064015235278375e-06,3.8035866939945617e-14,0.0062757470098817976,2.3944998909964367e-09,8.784614563923811e-09,9.699656974793544e-08,0.0014978529697082007
0.0016994804179847577,0.1118835801909887,0.0,0.0,0.0,0.0,0.30325161537276246,0.6473406902253558,0.0002418290292360362,0.000692937972298181,1.8250688940362193e-06,7.578414092833264e-07,5.7773764084331636e-15,3.931222570710676e-06,0.004546067349461945,0.026498709537604036,0.006211234894945951,2.6461428208956744e-07,4.975858330510799e-07,9.471743937622501e-07,6.801296787450713e-06,3.8574072746806717e-14,0.0064288803780760805,2.4271212221491276e-09,8.896039083974583e-09,9.956038507658899e-08,0.001549677048260679
0.0017153500402671714,0.11187859092967607,0.0,0.0,0.0,0.0,0.3027767709324794,0.6468886367135003,0.00024284721632996458,0.0006993018160965901,1.8315548840594107e-06,7.654139557346592e-07,5.797908550655125e-15,3.975240730609276e-06,0.004586154001609193,0.027039058590190436,0.006297343058381942,2.663550117509961e-07,5.041502438606145e-07,9.610326656116548e-07,6.896309867328932e-06,3.911294675961766e-14,0.006584166726675258,2.4598084023577827e-09,9.007642389834528e-09,1.0216406909839614e-07,0.0016027351565456416
0.001731219662549585,0.1118736104363815,0.0,0.0,0.0,0.0,0.30229795059067294,0.6464314546682475,0.00024385422201616693,0.0007056611134748154,1.8379317189765005e-06,7.729992066178408e-07,5.818095158927896e-15,4.019331617034214e-06,0.004625896939454302,0.027585706399118243,0.006383291722070016,2.6809172272741227e-07,5.107318526335841e-07,9.74930822376544e-07,6.9914226542199456e-06,3.9652386272194606e-14,0.006741608522033799,2.492555266506399e-09,9.119403915981709e-09,1.0480760201780189e-07,0.0016570403846391775
0.0017470892848319988,0.11186863992953679,0.0,0.0,0.0,0.0,0.3018151736091046,0.645969142703049,0.0002448500155742246,0.0007120151172948719,1.8441991254108277e-06,7.805965249361784e-07,5.83793536778315e-15,4.063490642111244e-06,0.004665291887492966,0.02813865746470636,0.006469059560340197,2.6982440034544803e-07,5.173293931561853e-07,9.88866741086902e-07,7.086616853068188e-06,4.0192287522799164e-14,0.006901207817792426,2.5253555353195524e-09,9.231302719327205e-09,1.074909490424004e-07,0.001712605564016641
0.0017788285293968264,0.11185873372195305,0.0,0.0,0.0,0.0,0.3008378299810039,0.645029128254668,0.00024680784380713293,0.0007247041692051815,1.8564045983940822e-06,7.958247060789102e-07,5.876573249036212e-15,4.151994340240624e-06,0.004743021259975965,0.029263481596040322,0.0066399679765391665,2.732775819306041e-07,5.305670729964955e-07,1.0168432237272387e-06,7.277175407123866e-06,4.1273055090741404e-14,0.0072268850368909475,2.5910906039181943e-09,9.455426517117396e-09,1.1297687020016668e-07,0.0018275657508547974
0.001810567773961654,0.11184888193868918,0.0,0.0,0.0,0.0,0.29984490701071054,0.6440686016112706,0.0002487204568404382,0.0007373626531256309,1.8681692741845821e-06,8.110929660494417e-07,5.913815771389527e-15,4.240713451976192e-06,0.00481931009450746,0.030413543652879346,0.0068098999269857385,2.7671437941026813e-07,5.438526318862996e-07,1.0449445343089425e-06,7.467835614671336e-06,4.235439921058723e-14,0.007561206403448468,2.6569611338272917e-09,9.679838843736862e-09,1.1862124773803808e-07,0.0019477128258773143
0.0018423070185264816,0.11183909409861002,0.0,0.0,0.0,0.0,0.2988365820403321,0.6430875869106986,0.0002505876125017205,0.000749983988771765,1.8794912603601495e-06,8.26395428174592e-07,5.949656943581714e-15,4.3296082665358366e-06,0.004894128082455671,0.031588837052789996,0.006978689172261045,2.8013456799858843e-07,5.571750135769842e-07,1.0731526204221219e-06,7.658444843277504e-06,4.34354542163446e-14,0.007904173076476001,2.7229129200167436e-09,9.904359049444093e-09,1.244232461985295e-07,0.0020731391405872774
0.0018740462630913092,0.11182937958938013,0.0,0.0,0.0,0.0,0.2978130428581584,0.6420861245718074,0.0002524090716689617,0.0007625613470297175,1.890368812549508e-06,8.417258797612607e-07,5.984091242989454e-15,4.418637742100426e-06,0.004967446606010374,0.03278933542952987,0.007146171952569508,2.835378756793713e-07,5.705227716900444e-07,1.1014489622815534e-06,7.848847880077678e-06,4.45153398068941e-14,0.008255779234333786,2.7888900982207067e-09,1.0128801013935539e-08,1.3038177496731166e-07,0.00220393198887144
0.0019057855076561369,0.11181974764698668,0.0,0.0,0.0,0.0,0.2967744877500008,0.6410642716581657,0.0002541846000189818,0.0007750876641852487,1.9008003517254443e-06,8.57077781161681e-07,6.0171136703707794e-15,4.5077595227032895e-06,0.005039238714414534,0.0340149921268191,0.007312187321467378,2.869239842288009e-07,5.838840866935904e-07,1.1298145812257726e-06,8.038887094712828e-06,4.5593161970098174e-14,0.008616011961510213,2.8548352268973684e-09,1.0352973423693899e-08,1.3649548417511698e-07,0.0023401733151321895
0.0019375247522209645,0.11181020733797102,0.0,0.0,0.0,0.0,0.2957211255337486,0.6400221022166335,0.0002559139692516355,0.0007875556575295583,1.9107844765249665e-06,8.724442763957482e-07,6.048719788866176e-15,4.596929964682657e-06,0.005109479102046827,0.03526573972210208,0.007476577473745564,2.902925301321251e-07,5.972467854256827e-07,1.1582300517554656e-06,8.228402625671072e-06,4.6668014039649376e-14,0.008984851143182312,2.92068938895978e-09,1.0576680111350726e-08,1.4276276157211263e-07,0.0024819394320900806
0.001969263996785792,0.11180076754019601,0.0,0.0,0.0,0.0,0.2946531755755495,0.6389597075881692,0.00025759695843725796,0.0007999578423803814,1.920319977170495e-06,8.878182052266787e-07,6.07890576806792e-15,4.686104165843948e-06,0.0051781440883352636,0.03654148958371161,0.007639188066233385,2.9364310581437344e-07,6.105983630390327e-07,1.1866755153379136e-06,8.417232582771689e-06,4.7738977843472075e-14,0.00936226936848803,2.9863922900426533e-09,1.0799720386142188e-08,1.491817296872181e-07,0.0026293007495109618
0.0020010032413506195,0.11179143692543747,0.0,0.0,0.0,0.0,0.2935708677857999,0.6378771966876255,0.00025923335532760294,0.0008122865504483173,1.929405847584385e-06,9.031921168736369e-07,6.107668422370446e-15,4.775236010554924e-06,0.005245211599711181,0.037842131465608574,0.007799868530372462,2.96975260976853e-07,6.239260074540167e-07,1.2151306978789804e-06,8.605213276327024e-06,4.880512500342992e-14,0.009748231843604639,3.051882388576056e-09,1.1021889466438153e-08,1.5575024407544783e-07,0.0027823215153374827
0.002032742485915447,0.11178222394143555,0.0,0.0,0.0,0.0,0.2924744425934213,0.6367746962492293,0.00026082295790276694,0.0008245339496489074,1.93804130012461e-06,9.185582853557149e-07,6.135005257618335e-15,4.864278219648236e-06,0.005310661153414924,0.03916753314380007,0.00795847237504483,3.0028850434044025e-07,6.372166264561186e-07,1.2435749314600872e-06,8.792179475335093e-06,4.9865518399683016e-14,0.010142696315878623,3.117097020156525e-09,1.1242978896954405e-08,1.6246589250033392e-07,0.0029410595708343956
0.0020644817304802743,0.11177313679519166,0.0,0.0,0.0,0.0,0.291364150896663,0.6356523510350478,0.000262365575830816,0.0008366920650745327,1.9462257783101206e-06,9.339087262601758e-07,6.160914511390471e-15,4.953182412812079e-06,0.0053744738434529,0.040517540098246,0.008114857478859015,3.035823054664359e-07,6.504568771136304e-07,1.2719871773601396e-06,8.977964676498514e-06,5.0919213696447556e-14,0.010545613009965565,3.1819725482275347e-09,1.1462777050307368e-08,1.6932599445506654e-07,0.0031055661209709266
