Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813)
0.0031065627563762956,0.11163508119379834,0.0,0.0,0.0,0.0,0.243609044197599,0.5815100269960773,0.0003031504782117762,0.0012835237018898635,2.059769247794564e-06,1.5811067522497963e-06,6.60852095621202e-15,8.827198878599777e-06,0.006808355903157696,0.10632103676999313,0.011507200317343978,4.7364554237460433e-07,1.1957027601430447e-06,2.380717176200328e-06,1.5349923628701226e-05,8.705829392083393e-14,0.03059578259546368,5.644331617201594e-09,1.9726069021557607e-08,5.005977285471319e-07,0.010493453404188627,2.603347004942606e-13,2.510053212819042e-13,6.500331050388696e-09,5.72758772006604e-09,5.10172635237455e-08,0.0016059842778920416,1.0650293611257292e-09,1.1646623666074484e-09,5.6151993329044284e-14,1.1875753198768617e-12,1.2663813466838776e-11,2.766034428309287e-05,9.805227366327302e-12,3.486110730733879e-10,1.4289668795615105e-10,1.5979396141358696e-13,7.547612676575653e-07,7.60650798987235e-17,4.076554982169835e-13,0.0004644528470880814,7.079326041215347e-11
0.003116266110094206,0.11163532195050986,0.0,0.0,0.0,0.0,0.24313067776331107,0.5809241568045894,0.0003032114545691886,0.0012853841293598667,2.058103480590382e-06,1.5850896240183822e-06,6.604243304094368e-15,8.853437305123641e-06,0.006810782225637656,0.10703679653409205,0.011516264757707718,4.7463420592846295e-07,1.197943853659217e-06,2.3875306728705672e-06,1.537832533318733e-05,8.721937680423567e-14,0.030820441978443004,5.653622701367468e-09,1.975672501480782e-08,5.034812688084386e-07,0.0105750680715674,2.6302523803648117e-13,2.5342031648397605e-13,6.553119490298066e-09,5.789279988021582e-09,5.163109314521171e-08,0.0016283493198780174,1.0798610296468926e-09,1.1813858325004715e-09,5.701637061344836e-14,1.2058512168279625e-12,1.2858700095128661e-11,2.8054490758283972e-05,9.934906157328184e-12,3.5409035049608634e-10,1.4523631890718318e-10,1.6241811440325138e-13,7.621800754276748e-07,7.731048461483358e-17,4.148054630908729e-13,0.0004725511055852252,7.202762069815792e-11
0.003125969463812116,0.11163558852250013,0.0,0.0,0.0,0.0,0.24265204806573665,0.5803371895615683,0.0003032677117720703,0.001287200467926385,2.0564005216450817e-06,1.5890289211445e-06,6.5998489990701905e-15,8.879450548009927e-06,0.00681303801946664,0.107753930374677,0.011524960724781557,4.756145452856045e-07,1.200123905955041e-06,2.3942561061182038e-06,1.54060391038116e-05,8.737655802056621e-14,0.031045640427373587,5.662633742681255e-09,1.9786435088287606e-08,5.063493433662506e-07,0.010656664857555603,2.6572493692261367e-13,2.5584137837131957e-13,6.605835892794257e-09,5.851077131439186e-09,5.224760462315947e-08,0.0016508902115388129,1.0948093151681909e-09,1.1982333396890693e-09,5.788718102091128e-14,1.2242636057929366e-12,1.3055042217966305e-11,2.8451821436760964e-05,1.0065407981525877e-11,3.596118509621056e-10,1.475969863438519e-10,1.6506610112779227e-13,7.696131757172134e-07,7.85670872730687e-17,4.2203800899556497e-13,0.0004807543346347029,7.327798090456799e-11
0.0031347024821582353,0.11163585034698849,0.0,0.0,0.0,0.0,0.2422210708851194,0.5798080000600153,0.00030331431772572117,0.0012887973602195048,2.054836277060782e-06,1.5925367337857827e-06,6.595794879128319e-15,8.902667937569863e-06,0.0068149229828124306,0.10840050150451337,0.011532473953032233,4.7648966754062874e-07,1.202033530654156e-06,2.4002330670508886e-06,1.5430391041478593e-05,8.751467230155188e-14,0.031248772868457838,5.67050347046606e-09,1.9812362860388118e-08,5.089170767253636e-07,0.010730080639610593,2.6816230247203285e-13,2.580253200375967e-13,6.653213596275341e-09,5.90677702401373e-09,5.280470260878304e-08,0.001671326764354055,1.1083620810110956e-09,1.2135012512391933e-09,5.867633884503231e-14,1.2409499548015381e-12,1.3232978562510588e-11,2.88121313251829e-05,1.018355648535809e-11,3.64616854618337e-10,1.4973940397979558e-10,1.674694788907072e-13,7.763144458997831e-07,7.970751381445581e-17,4.2861780808785824e-13,0.00048822744464132646,7.441705422840229e-11
0.0031434355005043545,0.11163613277666616,0.0,0.0,0.0,0.0,0.2417899077217502,0.5792779573940416,0.00030335711903963696,0.001290358330445717,2.0532423081822775e-06,1.5960087027796083e-06,6.5916472367379066e-15,8.925699193864743e-06,0.006816670857471786,0.10904814054311043,0.011539692293988784,4.773579290252059e-07,1.203893287584773e-06,2.406137556375837e-06,1.545418161274608e-05,8.764960275198041e-14,0.03145232876098529,5.678145057245543e-09,1.983752014323561e-08,5.114717031834873e-07,0.01080347071056488,2.706066953623711e-13,2.602138021373101e-13,6.700522957512679e-09,5.962547719401078e-09,5.336386687574473e-08,0.0016919046141278683,1.1220085497707482e-09,1.228867970405524e-09,5.94705709636347e-14,1.2577440105357352e-12,1.3412063447159233e-11,2.917500099650227e-05,1.0302358816587403e-11,3.6965520836166277e-10,1.518986100298465e-10,1.6989188912649565e-13,7.830259122951333e-07,8.085687700895068e-17,4.352645126866888e-13,0.0004957864159224608,7.556921478034003e-11
0.0031521685188504738,0.11163643566336959,0.0,0.0,0.0,0.0,0.24135857149272158,0.5787470784579282,0.0003033961248247887,0.001291883288673627,2.051618810816926e-06,1.5994445756337434e-06,6.587406536161619e-15,8.948542593885691e-06,0.006818282155390811,0.1096968259900189,0.011546617488555783,4.782192750697749e-07,1.205702991858851e-06,2.411969042240459e-06,1.5477409021798718e-05,8.778133918671699e-14,0.03165630180358435,5.68555794739024e-09,1.98619051157524e-08,5.140129509169155e-07,0.010876829773455995,2.730579298165014e-13,2.624066433085713e-13,6.747759251258678e-09,6.018382558708277e-09,5.392504633137826e-08,0.0017126231891091684,1.1357483422829912e-09,1.244332672570135e-09,6.026981044130536e-14,1.2746443743695674e-12,1.3592281957541771e-11,2.95404206837283e-05,1.0421808727797301e-11,3.7472649438182317e-10,1.5407446638041217e-10,1.723331800922921e-13,7.89746917800578e-07,8.201510333958955e-17,4.4197807262803884e-13,0.0005034316290924138,7.673452057475621e-11
0.003160901537196593,0.111636758856266,0.0,0.0,0.0,0.0,0.24092707511466663,0.5782153802075841,0.00030343134455121157,0.0012933721511147833,2.049965982449025e-06,1.6028441065077275e-06,6.5830732564717566e-15,8.971196443876874e-06,0.006819757400912375,0.11034653626084347,0.01155325130675528,4.790736519956014e-07,1.2074624691826555e-06,2.4177270120923066e-06,1.550007157835504e-05,8.790987201916908e-14,0.03186068566287149,5.692741643827043e-09,1.9885516149672722e-08,5.165405509334952e-07,0.010950152546762681,2.755158149067311e-13,2.6460366208619315e-13,6.794917795693799e-09,6.074274758018604e-09,5.4488189071008865e-08,0.001733481897849737,1.1495810663212518e-09,1.2598945177504624e-09,6.107398864949872e-14,1.291649612279466e-12,1.377361880182224e-11,2.990838026094362e-05,1.0541899867764876e-11,3.7983028383731436e-10,1.5626684171516348e-10,1.7479320858058207e-13,7.964768036596371e-07,8.318212290733917e-17,4.4875845982519993e-13,0.0005111634549591829,7.791302813131748e-11
0.0031696345555427123,0.11163710220236166,0.0,0.0,0.0,0.0,0.2404954315016438,0.5776828796575145,0.0003034627880471144,0.001294824840139065,2.0482840232580563e-06,1.606207055540885e-06,6.5786478848165395e-15,8.993659077440419e-06,0.006821097130698531,0.11099724969119616,0.011559595547106597,4.799210073336462e-07,1.209171555817693e-06,2.423410967888381e-06,1.5522167700306595e-05,8.803519227625528e-14,0.03206547397452614,5.699695696276822e-09,1.9908351773326444e-08,5.190542368966221e-07,0.011023433765662585,2.779801576843045e-13,2.6680467596849194e-13,6.841993930071379e-09,6.130217497203288e-09,5.505324258341046e-08,0.0017544801293517696,1.1635063166943942e-09,1.2755526461000298e-09,6.188303545218993e-14,1.3087582585672764e-12,1.3956058350399942e-11,3.0278869245926175e-05,1.0662625781784034e-11,3.8496613798628126e-10,1.5847560039068164e-10,1.772718265215191e-13,8.032149096468957e-07,8.435786350985269e-17,4.556056337576713e-13,0.0005189822543727713,7.910479245186381e-11
0.0031783675738888315,0.11163746554637952,0.0,0.0,0.0,0.0,0.2400636535629988,0.5771495938777174,0.00030349046550948763,0.001296241284296359,2.0465731361615825e-06,1.6095331887976322e-06,6.574130916622041e-15,9.015928860748465e-06,0.006822301893636946,0.11164894454073612,0.011565652035975899,4.807612894168391e-07,1.2108300987982356e-06,2.429020423809443e-06,1.5543695913142505e-05,8.81572915951415e-14,0.03227066034439781,5.7064197015641304e-09,1.9930410672455657e-08,5.215537452797535e-07,0.01109666818330325,2.8045076384658225e-13,2.6900950128304326e-13,6.888983016033014e-09,6.186203936927082e-09,5.5620153816966894e-08,0.0017756172532300916,1.1775236753542955e-09,1.291306178326203e-09,6.269687922881726e-14,1.3259688162644838e-12,1.4139584640219967e-11,3.065187680290595e-05,1.078397991356177e-11,3.9013360833018557e-10,1.6070060247283476e-10,1.797688810223227e-13,8.099605742801637e-07,8.554225066080131e-17,4.625195414750549e-13,0.0005268883780733072,8.030986699725859e-11
0.00319583361058107,0.11163825159636412,0.0,0.0,0.0,0.0,0.23919974630473892,0.5760807351603218,0.0003035345649900347,0.0012989651832279354,2.043065403565698e-06,1.6160741029140012e-06,6.5648242139808005e-15,9.059883500846714e-06,0.006824308774859791,0.11295519119029429,0.011576909198532874,4.82420432002489e-07,1.2139949960251207e-06,2.440013962488112e-06,1.5585043256127362e-05,8.839179704496054e-14,0.0326822015423452,5.719176194603049e-09,1.997219383159144e-08,5.265091900707977e-07,0.011242975727776704,2.854099813371142e-13,2.7342984684679825e-13,6.982681612357763e-09,6.298280449039006e-09,5.675933460621769e-08,0.0018183055610588197,1.2058329819991522e-09,1.323095841427645e-09,6.433866396370472e-14,1.3606895252809646e-12,1.4509831962695558e-11,3.140540254643908e-05,1.1028546111220807e-11,4.0056155584684477e-10,1.6519875597136884e-10,1.848176643478177e-13,8.234719287387475e-07,8.793665540489269e-17,4.765472842199521e-13,0.0005429639495085655,8.276015271249495e-11
0.0032132996472733085,0.11163911572066658,0.0,0.0,0.0,0.0,0.23833545643607107,0.5750089416022673,0.0003035637319760123,0.0013015434003982216,2.0394444617488103e-06,1.6224651001860916e-06,6.5551572768511145e-15,9.103047937930629e-06,0.006825782676420612,0.11426510092831958,0.011587037936668725,4.840506858399373e-07,1.2169561538515424e-06,2.45070401844796e-06,1.5624103990512116e-05,8.861333382595378e-14,0.033095257550864454,5.731008843323368e-09,2.0010858275978562e-08,5.314048372318333e-07,0.011389033614131556,2.903918830215375e-13,2.778632107538701e-13,7.075976981827603e-09,6.410449173391151e-09,5.7905296661911094e-08,0.0018615413972985623,1.234505389234937e-09,1.35525609236371e-09,6.599874115799477e-14,1.3957991588336373e-12,1.4884226616035428e-11,3.216886385176673e-05,1.1275544054645682e-11,4.1111034923379175e-10,1.697600986249111e-10,1.899382407942454e-13,8.370055584732449e-07,9.036469647529204e-17,4.908410159206703e-13,0.000559392767233754,8.526428126724605e-11
0.003230765683965547,0.11164005660106896,0.0,0.0,0.0,0.0,0.2374708868404191,0.5739343514370955,0.0003035780613026773,0.0013039755878218131,2.0357120291890977e-06,1.6287045318408602e-06,6.545134362593647e-15,9.145410279392005e-06,0.006826728419384464,0.11557849752120102,0.011596053796210511,4.856516728890871e-07,1.219712739740734e-06,2.4610872061891586e-06,1.566087025888085e-05,8.882185737390998e-14,0.03350977625898937,5.741916124895023e-09,2.0046399185412135e-08,5.362386893573625e-07,0.011534800643696361,2.9539486314856993e-13,2.8230809160656884e-13,7.168832968654281e-09,6.522654762529956e-09,5.905759754537891e-08,0.0019053190391398458,1.2635371019061501e-09,1.3877792213641654e-09,6.767648700680204e-14,1.4312846708474513e-12,1.526262948227524e-11,3.294216162066467e-05,1.1524917840141302e-11,4.217760654960034e-10,1.7438336113939993e-10,1.9512921861699055e-13,8.505561486983554e-07,9.282569823079805e-17,5.053998661916449e-13,0.00057617725829258,8.782262259882903e-11
0.0032482317206577855,0.11164107289111336,0.0,0.0,0.0,0.0,0.23660614011534736,0.5728571034764821,0.0003035776535997289,0.001306261497142233,2.031869864275353e-06,1.6347908507612057e-06,6.534759855058744e-15,9.186959181203829e-06,0.0068271510102256095,0.11689520392483616,0.011603972703835803,4.872230314489804e-07,1.222264096383606e-06,2.4711603689297254e-06,1.5695335970418886e-05,8.901733314402652e-14,0.03392570518993743,5.7518972724831854e-09,2.0078814268092202e-08,5.410088022621484e-07,0.011680236026740497,3.004172966115812e-13,2.8676297655133284e-13,7.261213907782331e-09,6.634841728398039e-09,6.021578779145963e-08,0.0019496324716980048,1.2929241311638259e-09,1.420657233133521e-09,6.937125650909724e-14,1.4671325687183966e-12,1.5644896681849967e-11,3.372519141338485e-05,1.1776610134972568e-11,4.325546415276559e-10,1.7906721020759722e-10,2.0038913393167044e-13,8.641183850786647e-07,9.531895095558287e-17,5.202227672215378e-13,0.000593319674259412,9.043551989901032e-11
0.003265697757350024,0.11164216321250764,0.0,0.0,0.0,0.0,0.23574131850142052,0.5717773370034211,0.0003035626152358904,0.0013084009795215532,2.027919763866595e-06,1.6407226129517456e-06,6.524038262159534e-15,9.22768386144203e-06,0.006827055636762274,0.11821504242444761,0.011610810944613704,4.88764416597889e-07,1.2246097420347396e-06,2.4809205825577947e-06,1.5727496806300448e-05,8.919973664146609e-14,0.03434299154008587,5.760952272973909e-09,2.0108103753206476e-08,5.457132873574439e-07,0.011825299422116457,3.054575410046336e-13,2.912263431271369e-13,7.3530846666852994e-09,6.746954526861759e-09,6.137941153884039e-08,0.00199447539505104,1.322662299132781e-09,1.453881856821197e-09,7.108238441562549e-14,1.5033289330995878e-12,1.603087978458456e-11,3.4517843571898825e-05,1.203056224841868e-11,4.434418800816116e-10,1.8381025031498274e-10,2.05716452681233e-13,8.776869606359245e-07,9.78437118204552e-17,5.353084549493664e-13,0.0006108220870976643,9.31032889827283e-11
0.0032831637940422625,0.11164332616141605,0.0,0.0,0.0,0.0,0.23487652381372548,0.5706951916681899,0.00030353305824853884,0.0013103939853285227,2.0238635617458626e-06,1.6464984788281833e-06,6.512974213072447e-15,9.267574112997293e-06,0.006826447663891535,0.11953783477087962,0.011616585140051393,4.902755005834636e-07,1.2267493704718429e-06,2.4903651592855257e-06,1.5757350221358968e-05,8.936905343083054e-14,0.03476158221722711,5.769081863059184e-09,2.013427037803181e-08,5.503503139449092e-07,0.011969950974610906,3.1051393876457044e-13,2.95696661174633e-13,7.44441068549779e-09,6.8589376435794534e-09,6.254800718443613e-08,0.002039841231535111,1.3527472437497146e-09,1.4874445565274398e-09,7.280918622552252e-14,1.5398594387106204e-12,1.6420426031596306e-11,3.532000334801565e-05,1.2286714202712618e-11,4.544334560614317e-10,1.8861102569975512e-10,2.1110957277724508e-13,8.912565822902082e-07,1.0039920592615566e-16,5.506554708279201e-13,0.0006286863854593439,9.582621772405895e-11
0.0033180958674267395,0.11164586420255078,0.0,0.0,0.0,0.0,0.23314741995995056,0.5685243242458543,0.0003034308643637086,0.0013139408613872842,2.0154403623323455e-06,1.6575776912537976e-06,6.489837850816748e-15,9.344813439170225e-06,0.006823716237629237,0.12219156612640071,0.011625009435108184,4.932055418750888e-07,1.2304102253272775e-06,2.508297849696674e-06,1.5810133456701903e-05,8.966841932787742e-14,0.03560246296485634,5.782571471811136e-09,2.0177258417273304e-08,5.594149707973651e-07,0.012257861766045266,3.206685009846994e-13,3.0465200379626395e-13,7.625293348362482e-09,7.082293420485238e-09,6.489824293738984e-08,0.0021321139903455254,1.413939124115699e-09,1.5555487800267717e-09,7.630698349674652e-14,1.613863672382018e-12,1.7209576660839553e-11,3.695236211726484e-05,1.2805371724141115e-11,4.767117199465815e-10,1.9837967042774905e-10,2.2208648207456248e-13,9.183779005540187e-07,1.0559914051837684e-16,5.8212669366412e-13,0.0006655072581095131,1.014385631220838e-10
0.0033530279408112164,0.11164867530785869,0.0,0.0,0.0,0.0,0.23141963201483412,0.5663456218131367,0.0003032720782338488,0.0013169036897854685,2.0066156122108226e-06,1.6680198959676545e-06,6.465390107633282e-15,9.418607397585992e-06,0.00681900301317846,0.12485496648413019,0.01162938445245676,4.960108894042702e-07,1.2332476973592407e-06,2.5249417676266944e-06,1.5853700614989698e-05,8.991551555783865e-14,0.036447918390497616,5.792386744718979e-09,2.0207849638598603e-08,5.681893631966308e-07,0.01254366062407934,3.3086750090713764e-13,3.136166811928504e-13,7.803598290699925e-09,7.304468721786749e-09,6.726271249952382e-08,0.0022263928727111718,1.4764613914256847e-09,1.6248967381689526e-09,7.985882755783042e-14,1.6890233901036382e-12,1.8011048895477903e-11,3.862125323552638e-05,1.3332079949268087e-11,4.993525306622798e-10,2.08360374791371e-10,2.3330577367047415e-13,9.45440523538254e-07,1.1091195748676734e-16,6.146209656580175e-13,0.0007037936138382066,1.0727428177044368e-10
0.0033879600141956934,0.11165174747813349,0.0,0.0,0.0,0.0,0.22969395236426546,0.5641602041895701,0.0003030577906407347,0.00131928557431016,1.9974051400114927e-06,1.6778182220893936e-06,6.439672050187199e-15,9.488896031376178e-06,0.006812356788410991,0.12752660452885978,0.011629853020686538,4.986895717683222e-07,1.2352655692288291e-06,2.5402841672745648e-06,1.588809450955796e-05,9.011058493735829e-14,0.03729751732650088,5.798559830429891e-09,2.0226153784160634e-08,5.766611317437932e-07,0.012827049757297895,3.4109735250372275e-13,3.225783688986362e-13,7.979073379417879e-09,7.525029029857742e-09,6.963758441685573e-08,0.002322616088264988,1.5402730685941893e-09,1.6954117624577724e-09,8.345865974112913e-14,1.765211682523464e-12,1.8823489426516984e-11,4.032559011808268e-05,1.3866320340847101e-11,5.223173853287363e-10,2.1853954983828902e-10,2.447524295302613e-13,9.724032669207712e-07,1.1633042343695776e-16,6.481198765270436e-13,0.0007435536533895123,1.1333462365215312e-10
0.0034228920875801704,0.11165506843869066,0.0,0.0,0.0,0.0,0.22797116028776318,0.5619691871377155,0.0003027891729684586,0.0013210911186171909,1.9878251987004056e-06,1.6869675268203218e-06,6.4127263498658134e-15,9.555629377272474e-06,0.006803828697167597,0.13020505344154357,0.011626561230407452,5.012399186449372e-07,1.2364703065452211e-06,2.5543162556097816e-06,1.5913385255197523e-05,9.025402512533332e-14,0.03815082772847464,5.801134006371323e-09,2.0232317841299428e-08,5.848190158296697e-07,0.01310774234297084,3.513444354259616e-13,3.3152480101953956e-13,8.151478956421177e-09,7.743548186584874e-09,7.201900002899875e-08,0.002420718226039774,1.6053307774876064e-09,1.7670140827245277e-09,8.71002212272012e-14,1.842297399880932e-12,1.9645499726994407e-11,4.2064219306945646e-05,1.4407561079382411e-11,5.455664216187404e-10,2.2890286863827415e-10,2.564105913247291e-13,9.992257748951448e-07,1.218469121409108e-16,6.826021928351737e-13,0.0007847923926220283,1.1962035330060755e-10
