Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813),C3H7(212),S(491),S(144),CH2O(26),CHO4(125),C2H4O(223),C2H4O(64),S(1075),C2H3O(404),S(413),CHO2(133),S(137)
2.2053672476948318e-07,0.11224537193064356,0.0,0.0,0.0,0.0,0.3299998667940246,0.6699998659799494,1.3186277048845408e-07,1.3259743736357092e-07,1.0249449020021848e-09,3.574261142057185e-10,3.244441102576124e-18,2.2819547593407365e-10,3.172803008780904e-10,1.4015563553661717e-10,2.1178312609600184e-13,4.918008487551387e-11,2.99672632727116e-11,7.622508732031249e-15,1.579574565300878e-14,8.958675571090885e-23,1.1780728696268606e-15,1.5906729583356294e-15,5.299194422794479e-13,1.1459648637672104e-20,2.1582546492120742e-20,2.648731497196415e-29,8.265026026768005e-24,5.341267341333958e-30,2.0313678717267293e-31,2.779922993156106e-29,9.607585402299807e-29,6.37044524987623e-35,2.907813200997294e-38,3.4514167925780167e-43,1.7711910852588873e-37,1.8887250079992633e-36,4.320093698575018e-28,1.563223431445172e-34,3.9054524404354313e-29,8.97586264466918e-30,9.465894233795358e-33,1.4562858782771355e-16,4.7776073062049154e-36,7.87907911679273e-39,1.5352037518806723e-29,2.332991986000616e-36,5.679692313971254e-31,1.2625445297722122e-31,7.107191479530049e-38,5.856457709689365e-18,4.170875110383619e-30,1.338985550253655e-24,8.06192770753087e-21,3.3291095076811872e-34,7.878986430892783e-27,1.2083814092097688e-27,4.878550061478615e-26,7.4848475570444935e-31
2.432041800907873e-07,0.11224537192178927,0.0,0.0,0.0,0.0,0.32999985306094587,0.6699998521399294,1.4542131990479825e-07,1.462457874427403e-07,1.1305106004231052e-09,3.716331850532719e-10,3.578607058630568e-18,2.6985229244236074e-10,3.8603585927501135e-10,1.84249123334743e-10,2.840276071486802e-13,5.735623400905311e-11,3.469260248240694e-11,9.651444967024707e-15,2.157175004310821e-14,1.2234579836182312e-22,1.7865828274877386e-15,1.7832830686622602e-15,5.848612709091546e-13,1.587408144322974e-20,3.313013745256426e-20,3.6283119882924017e-29,1.1287285527231391e-23,9.067748966218332e-30,3.696350278555653e-31,4.4692952823089984e-29,1.7091544296775364e-28,1.1332952618792723e-34,5.713273143348577e-38,6.771988800483284e-43,3.2239245086512518e-37,3.437859926413054e-36,7.863116688032299e-28,2.845286151663567e-34,6.52676902564888e-29,1.5003731927475834e-29,1.582287839969614e-32,1.9948425962168254e-16,7.986078010023561e-36,1.4867218509389996e-38,2.8940159681332403e-29,4.399207628834349e-36,9.718808896389276e-31,2.3640770496308483e-31,1.3308002695432066e-37,6.4599257146517375e-18,6.976328055836227e-30,2.2814785512796556e-24,1.2434359596745265e-20,5.662639138141602e-34,1.2880372881710394e-26,2.0176547472088966e-27,6.662886633190947e-26,1.2518143914573304e-30
2.6329525712820085e-07,0.11224537191408522,0.0,0.0,0.0,0.0,0.3299998408803169,0.669999839866349,1.5744157267252057e-07,1.5834240884663037e-07,1.2240992067349202e-09,3.8422503999524274e-10,3.874859786285232e-18,3.084994324169434e-10,4.526127398457049e-10,2.2964575542010489e-10,3.603987248796921e-13,6.483506931362516e-11,3.897783204309866e-11,1.1686107321095826e-14,2.7721357783056706e-14,1.5722376058543984e-22,2.499386187813106e-15,1.958493862164103e-15,6.335837645300786e-13,2.0651137433707284e-20,4.683541899385095e-20,4.6771849115231583e-29,1.4505031010068515e-23,1.3907581607137625e-29,5.9844653410793255e-31,6.563111607181803e-29,2.723715696223237e-28,1.8060432091852765e-34,9.867731008194812e-38,1.1684499364865032e-42,5.226905980740665e-37,5.573756638923357e-36,1.2747973000157447e-27,4.612909055193958e-34,9.861609840233227e-29,2.2673616932998803e-29,2.3911551103562957e-32,2.578412511934903e-16,1.206854897775383e-35,2.484030311986504e-38,4.8310688454391817e-29,7.345309872683718e-36,1.4993696831407893e-30,3.9154975633251073e-31,2.204134892578393e-37,6.99492641498193e-18,1.0566990280864501e-29,3.513111748321323e-24,1.7664316953540327e-20,8.709306985576464e-34,1.914445414022257e-26,3.046596540890575e-27,8.562803458472138e-26,1.8960139444207675e-30
2.833863341656144e-07,0.11224537190651793,0.0,0.0,0.0,0.0,0.3299998286914664,0.6699998275865489,1.6946470035391386e-07,1.7043859820978423e-07,1.317710157706874e-09,3.9681648588458874e-10,4.171183245482609e-18,3.4858304534658456e-10,5.24487483168708e-10,2.812271228859385e-10,4.493702120793275e-13,7.250047094609644e-11,4.3337733005574104e-11,1.3951083755473722e-14,3.491767996996987e-14,1.980382425278789e-22,3.4056589401194016e-15,2.1379313480939675e-15,6.823312048824292e-13,2.6326088473454593e-20,6.447280851075055e-20,5.912059743438932e-29,1.8270463874994263e-23,2.064387501111071e-29,9.322669573791836e-31,9.363637462949104e-29,4.190415579904503e-28,2.778608610545739e-34,1.6355179335929053e-37,1.9349547695893567e-42,8.161107517815264e-37,8.70266796954609e-36,1.9903704611320546e-27,7.202277940885881e-34,1.441218794040095e-28,3.3140982310468e-29,3.49504810266467e-32,3.273088433291512e-16,1.7640042583556965e-35,3.990928161138206e-38,7.754693102853167e-29,1.1792646547083289e-35,2.2368002432131145e-30,6.227715161470358e-31,3.5057417289914646e-37,7.530054794500842e-18,1.5498512437447498e-29,5.238146091796029e-24,2.4447332531504545e-20,1.2974138579658852e-33,2.7585814144177724e-26,4.449980967654375e-27,1.078629529049223e-25,2.780795893780705e-30
3.0347741120302797e-07,0.11224537189908831,0.0,0.0,0.0,0.0,0.329999816494155,0.6699998153005252,1.8149093638478205e-07,1.8253435581257382e-07,1.4113452750115783e-09,4.094075263994099e-10,4.4675832026884325e-18,3.8994349158227077e-10,6.016615401532667e-10,3.3920609339044016e-10,5.519076617000827e-13,8.032664045369159e-11,4.7759346931237034e-11,1.6454053180371015e-14,4.3234180423570653e-14,2.4520589977656015e-22,4.536847082820682e-15,2.321599807942911e-15,7.311045494973518e-13,3.298230579730287e-20,8.675011640561513e-20,7.348846658784238e-29,2.262202372171214e-23,2.9794211899218487e-29,1.4050705449138313e-30,1.3032844430304536e-28,6.255181803561735e-28,4.147759798333318e-34,2.6166123104458776e-37,3.0933279865794805e-42,1.2337307488681164e-36,1.315599513664868e-35,3.008811622903731e-27,1.0887618409838644e-33,2.0472377142741487e-28,4.7082429006310956e-29,4.965323711682694e-32,4.0897963506398664e-16,2.506069509024823e-35,6.199740174404224e-38,1.2035346708325546e-28,1.830518719144944e-35,3.242315194188181e-30,9.568234268695498e-31,5.386205860586105e-37,8.065321273235906e-18,2.2111597621740117e-29,7.596780712798739e-24,3.3083956009755174e-20,1.880353021720321e-33,3.870699660228844e-26,6.3181711102521836e-27,1.3356130521565165e-25,3.967327389076557e-30
3.235684882404415e-07,0.1122453718917975,0.0,0.0,0.0,0.0,0.3299998042881718,0.6699998030082747,1.9352048685251269e-07,1.9462968196084148e-07,1.5050061669581548e-09,4.2199815630079863e-10,4.7640647489708545e-18,4.3243689647080864e-10,6.84136459213815e-10,4.037716904052529e-10,6.689776534697173e-13,8.829141403985986e-11,5.223198745514365e-11,1.9202502162854367e-14,5.274244744485602e-14,2.9913275077316675e-22,5.926501797554644e-15,2.5095033310458557e-15,7.799046448119434e-13,4.0704395832946785e-20,1.1443841052400235e-19,9.003833846955334e-29,2.759716880844239e-23,4.1965494282436944e-29,2.0578691535303092e-30,1.7755365586233415e-28,9.096081711158799e-28,6.031578138323685e-34,4.059839172476617e-37,4.79630885726024e-42,1.8135368353905192e-36,1.9338807781302934e-35,4.422745275626491e-27,1.6004110143345685e-33,2.837640800602297e-28,6.526755846323219e-29,6.883147772364493e-32,5.039528138767429e-16,3.474014439281619e-35,9.353750643156433e-38,1.8140805189449348e-28,2.759511541249566e-35,4.584213659264887e-30,1.4267155438620578e-30,8.031349325129109e-37,8.600735050858752e-18,3.079845912031854e-29,1.0755260176305e-23,4.390673365113977e-20,2.6608782412257863e-33,5.307655543271045e-26,8.753920436674488e-27,1.6294509053526044e-25,5.526043252831344e-30
3.436595652778551e-07,0.11224537188464605,0.0,0.0,0.0,0.0,0.32999979207332997,0.6699997907097934,2.0555353345017293e-07,2.0672457696485588e-07,1.598694251523877e-09,4.345883804546484e-10,5.060632372906635e-18,4.759341054782605e-10,7.719138743845126e-10,4.750915208248477e-10,8.015477934059416e-13,9.637572283451837e-11,5.674681282260945e-11,2.2203729809684303e-14,6.351224548119341e-14,3.6021446983613297e-22,7.610224964654198e-15,2.7016458277663814e-15,8.287322381440792e-13,4.9578201645659606e-20,1.48372972688687e-19,1.0893748587076923e-28,3.3232403085930306e-23,5.786155389661522e-29,2.9394247468558107e-30,2.3740033444803295e-28,1.2927701321452176e-27,8.57236200354855e-34,6.132241038749273e-37,7.240348429166277e-42,2.6013094101696495e-36,2.773928917117446e-35,6.3437992736852675e-27,2.295570111325085e-33,3.850090506976036e-28,8.856368531579424e-29,9.339992356529545e-32,6.133306722379367e-16,4.714003845797543e-35,1.3755856418923484e-37,2.6652413251353948e-28,4.054758971273999e-35,6.341847251340476e-30,2.0725606661306672e-30,1.166697731334689e-36,9.13630423839154e-18,4.200598435370153e-29,1.4908583196193594e-23,5.728131744227117e-20,3.6872737531664464e-33,7.133224980626128e-26,1.1872997410500689e-26,1.9623078728627104e-25,7.537221148536494e-30
3.6375064231526864e-07,0.1122453718776346,0.0,0.0,0.0,0.0,0.3299997798494646,0.6699997784050782,2.1759023611750283e-07,2.1881904114616e-07,1.6924107769462526e-09,4.471782052433274e-10,5.357290025764984e-18,5.203195441514583e-10,8.649954950943812e-10,5.533139912061554e-10,9.505867441041664e-13,1.0456315597668713e-10,6.129650111580627e-11,2.5464852340154304e-14,7.561156441877224e-14,4.288366667264955e-22,9.6256170237319e-15,2.89803104365993e-15,8.775879883886389e-13,5.969080540354738e-20,1.894542369234826e-19,1.303581498392547e-28,3.95633019899516e-23,7.829104976229679e-29,4.106975126691262e-30,3.1221442939569354e-28,1.8005788970915806e-27,1.1939706213100303e-33,9.04560105752482e-37,1.0674413899553829e-41,3.6515426359437626e-36,3.8938542554141684e-35,8.904846691724377e-27,3.222322039014438e-33,5.126682209255387e-28,1.1794031866116184e-28,1.2438108716882029e-31,7.382158884547447e-16,6.277642058257907e-35,1.9777979359324664e-37,3.8282674183554986e-28,5.824754307932794e-35,8.606534312496512e-30,2.9424521079663437e-30,1.656381936825147e-36,9.672035975963105e-18,5.623872582317545e-29,2.02832716050116e-23,7.360751558986895e-20,5.015669610522264e-33,9.418408910449458e-26,1.5804778891293824e-26,2.3362951001468e-25,1.0091526869714103e-29
3.838417193526822e-07,0.11224537187076362,0.0,0.0,0.0,0.0,0.3299997676164301,0.6699997660941256,2.296307354444199e-07,2.30913074850053e-07,1.7861568404809041e-09,4.597676245425374e-10,5.654041180885162e-18,5.654900548947847e-10,9.63383097106453e-10,6.385703528220343e-10,1.117064249034255e-12,1.1283959087839836e-10,6.587498965706787e-11,2.8992807962087096e-14,8.910666701346011e-14,5.0537515565556665e-22,1.201222616129874e-14,3.0986625749948244e-15,9.26472475739989e-13,7.113052965386128e-20,2.3864871911855243e-19,1.5447810610371998e-28,4.6624537259706206e-23,1.0417572828872317e-28,5.626993997387124e-30,4.046153966129161e-28,2.4632179040363022e-27,1.633376721122185e-33,1.3064872126204903e-36,1.5409891346395284e-41,5.028401268760455e-36,5.362079439184737e-35,1.2262338369852089e-26,4.437281914067346e-33,6.714131971942776e-28,1.5447351305888457e-28,1.629098652696747e-31,8.797092719605176e-16,8.222204531234542e-35,2.787122657925543e-37,5.389419603831165e-28,8.200855024223048e-35,1.1482484334628087e-29,4.093378806138654e-30,2.3042680755706535e-36,1.0207936540113886e-17,7.406174391754107e-29,2.714021590920703e-23,9.332030175738966e-20,6.710786309957086e-33,1.2241729067772578e-25,2.0692825902179055e-26,2.753471599931386e-25,1.3290533592732279e-29
4.0393279639009575e-07,0.11224537186403336,0.0,0.0,0.0,0.0,0.3299997553740981,0.669999753776932,2.416751548234664e-07,2.430066784247915e-07,1.8799334051909587e-09,4.723566391694988e-10,5.950888886822937e-18,6.113537611954884e-10,1.0670785145862175e-09,7.309765541769243e-10,1.3019511513396468e-12,1.2119288305034877e-10,7.047726774107681e-11,3.2794361625282855e-14,1.0406213465609542e-13,5.90196214846242e-22,1.48114990742733e-14,3.303543879853708e-15,9.753862104432473e-13,8.398693706291496e-20,2.969899429259456e-19,1.8148120520341463e-28,5.444990088475004e-23,1.3655850432923766e-28,7.575933468666987e-30,5.175123138637244e-28,3.316000956788282e-27,2.1988723140133043e-33,1.851753295098365e-36,2.1831426392386934e-41,6.806713866017768e-36,7.258398552014411e-35,1.659872410882015e-26,6.006473243424446e-33,8.663959587190585e-28,1.9935011390199593e-28,2.1023802029267248e-31,1.0389079922430178e-15,1.0610863813731215e-34,3.857685384989865e-37,7.452007002300458e-28,1.1340387801981514e-34,1.5087747171171113e-29,5.592176795704866e-30,3.147979856314556e-36,1.0744011439818879e-17,9.610349689053164e-29,3.5777595010795013e-23,1.1689078639966555e-19,8.846669190419773e-33,1.5689516461479176e-25,2.66954449104339e-26,3.215845709747411e-25,1.724725022874663e-29
4.240238734275093e-07,0.11224537185744408,0.0,0.0,0.0,0.0,0.32999974312235575,0.6699997414534945,2.537236024028294e-07,2.550998522190267e-07,1.973741315172133e-09,4.849452582302552e-10,6.247835815545353e-18,6.578290079174746e-10,1.1760836329613752e-09,8.306349285207204e-10,1.5062194094666801e-12,1.2961259126601098e-10,7.509919656003304e-11,3.687610948570658e-14,1.2054091219443513e-13,6.836568407440504e-22,1.8066732831328813e-14,3.512678288944291e-15,1.0243296407263448e-12,9.835082919301111e-20,3.6557937209567213e-19,2.11557876804935e-28,6.307232855830915e-23,1.7661166401566e-28,1.0040960137822441e-29,6.541201822187947e-28,4.3999249644520936e-27,2.917643934867849e-33,2.5804037375959154e-36,3.040918887781429e-41,9.073005212925234e-36,9.675078051857675e-35,2.2124969415624703e-26,8.006238682932779e-33,1.1032669973584515e-27,2.5387196957961452e-28,2.6773862748487065e-31,1.2169040976967196e-15,1.3512913751131084e-34,5.253807791276195e-37,1.0138571131927113e-27,1.5429976456802312e-34,1.9555176153229287e-29,7.51651940602319e-30,4.231241576408442e-36,1.128026550354357e-17,1.230585969373129e-28,4.653388277686666e-23,1.4482716690454627e-19,1.1507429783103596e-32,1.9856197163139868e-25,3.3986244072722187e-26,3.7253765187875296e-25,2.2086626931701702e-29
4.4411495046492287e-07,0.11224537185099598,0.0,0.0,0.0,0.0,0.32999973086110385,0.6699997291238097,2.6577617284470607e-07,2.6719259660245805e-07,2.0675813092828037e-09,4.975334773818274e-10,6.544884305892881e-18,7.04843376956727e-10,1.2904003825517133e-09,9.376357200590938e-10,1.7308421099510485e-12,1.380897369378293e-10,7.973735537857935e-11,4.124448315048495e-14,1.3860435159880257e-13,7.8610499567016555e-22,2.1823027979208564e-14,3.726069020601131e-15,1.073303159909102e-12,1.1431424543851607e-19,4.455873459861018e-19,2.4490563254803524e-28,7.25239225254641e-23,2.2564557969972225e-28,1.312074017991493e-29,8.179764526226774e-28,5.7622536894154684e-27,3.821033953657455e-33,3.5409442691805996e-36,4.171255080734102e-41,1.1926566317425756e-35,1.271799776944198e-34,2.908316377711056e-26,1.0524183918367534e-32,1.3881932139564337e-27,3.1946009001156245e-28,3.3691046584631943e-31,1.4147833186048946e-15,1.7003990832672729e-34,7.051271182100139e-37,1.3593217911150237e-27,2.0689095281225555e-34,2.503339591788576e-29,9.955944665231389e-30,5.604456473844505e-36,1.1816702957801245e-17,1.5569034212943504e-28,5.979093477144971e-23,1.7767565407287546e-19,1.478806234059108e-32,2.4844574332263856e-25,4.275468201512916e-26,4.28397525022559e-25,2.7946020812767475e-29
4.642060275023364e-07,0.1122453718446892,0.0,0.0,0.0,0.0,0.32999971859025456,0.6699997167878743,2.778329489049982e-07,2.792849119509597e-07,2.161454033471331e-09,5.10121292744712e-10,6.842036402601278e-18,7.523327655966176e-10,1.4100307329186723e-09,1.0520584634960472e-09,1.976793477605609e-12,1.4661659630830273e-10,8.438891364554801e-11,4.590575388765048e-14,1.583122543165939e-13,8.978798480381816e-22,2.6127242870873506e-14,3.9437191899164354e-15,1.1223071128337214e-12,1.3197046249698591e-19,5.382540147093749e-19,2.817295522118102e-28,8.283597374536946e-23,2.851172916529054e-28,1.6926215009650425e-29,1.0129578017040001e-27,7.457132401237672e-27,4.944948185430675e-33,4.7916135158041085e-36,5.642478542266173e-41,1.5480560797737415e-35,1.6507830714258722e-34,3.774921761369559e-26,1.3660153638234232e-32,1.727875500363305e-27,3.976587360081061e-28,4.193823365792965e-31,1.6336241096467153e-15,2.1166291856935686e-34,9.338664271140517e-37,1.798409889159906e-27,2.7373849848917754e-34,3.16877999275782e-29,1.3012918868185914e-29,7.325305436617963e-36,1.2353327497667551e-17,1.9483336798269926e-28,7.597715022947984e-23,2.1602137204934858e-19,1.8795242965462016e-32,3.076610543665205e-25,5.320660698461483e-26,4.89350661007932e-25,3.4975683467037554e-29
4.8429710453975e-07,0.11224537183852377,0.0,0.0,0.0,0.0,0.3299997063097313,0.6699997044456854,2.8989400284051246e-07,2.913767986323637e-07,2.2553600517381587e-09,5.227087142746607e-10,7.139293891002016e-18,8.002405236788016e-10,1.5349766879131844e-09,1.1739732223401286e-09,2.245048883219986e-12,1.5518652468733388e-10,8.905152864238856e-11,5.086603681415923e-14,1.7972291225121261e-13,1.0193120047692276e-21,3.102794926849735e-14,4.1656318152699966e-15,1.1713418016030687e-12,1.514139941247467e-19,6.448902714302064e-19,3.2224272744449706e-28,9.403898333375306e-23,3.566390258161836e-28,2.1581355117980585e-29,1.2432971539504683e-27,9.546233583151572e-27,6.330284093163265e-33,6.401782721643066e-36,7.53594381328713e-41,1.9863166052644625e-35,2.1181259971442e-34,4.843564395477783e-26,1.7527238165844106e-32,2.1295659593904494e-27,4.901394307387881e-28,5.1691730021557665e-31,1.874496925445872e-15,2.608878745140498e-34,1.2218821409208674e-36,2.350604392352442e-27,3.5780988633357795e-34,3.9701568891593595e-29,1.680393477847534e-29,9.459365208484167e-36,1.2890142349441892e-17,2.4139620407760316e-28,9.557070306120631e-23,2.6048922836704403e-19,2.3648111883865068e-32,3.7741173901196802e-25,6.556478490825127e-26,5.55579009700778e-25,4.3339232820165536e-29
5.043881815771635e-07,0.11224537183249983,0.0,0.0,0.0,0.0,0.32999969401946655,0.6699996920972402,3.0195939765983175e-07,3.0346825703001883e-07,2.3492998559088717e-09,5.352957414652578e-10,7.43665832795858e-18,8.485166569215458e-10,1.6652402813311348e-09,1.3034416963804571e-09,2.536584849238642e-12,1.6379380687773763e-10,9.372326268240933e-11,5.613129497259837e-14,2.0289314755584614e-13,1.1507237369853645e-21,3.6575389139190617e-14,4.391809832725573e-15,1.2204074906307066e-12,1.7274059099936487e-19,7.668786832363057e-19,3.6666671347684164e-28,1.0616268338505543e-22,4.419873189516181e-28,2.7223973312874474e-29,1.51360093482087e-27,1.2099434302674155e-26,8.023379988995172e-33,8.453497008995686e-36,9.94784928445323e-41,2.521874881992462e-35,2.689223226873508e-34,6.149442386803602e-26,2.2252810400490432e-32,2.6010848132927094e-27,5.987049021374563e-28,6.314168412862698e-31,2.1384636845189185e-15,3.186743191595761e-34,1.5810347717366826e-36,3.038334757078578e-27,4.6252148925198555e-34,4.9276683386912717e-29,2.1460644000936212e-29,1.2080745830148054e-35,1.3427150326575943e-17,2.9636350506177765e-28,1.19102840879407e-22,3.1174475603204586e-19,2.9479157022993044e-32,4.589935588950103e-25,8.006941790142235e-26,6.27260125553978e-25,5.32140668495649e-29
5.24479258614577e-07,0.11224537182661729,0.0,0.0,0.0,0.0,0.32999968171940064,0.669999679742535,3.1402918823364094e-07,3.1555928753920133e-07,2.4432738743088277e-09,5.478823662867638e-10,7.734131069325766e-18,8.971171028532548e-10,1.800823573089589e-09,1.4405182085883034e-09,2.8523790539235837e-12,1.724335282420796e-10,9.840251422973501e-11,6.170734324913682e-14,2.2787835136462697e-13,1.2924291996762886e-21,4.282143258666636e-14,4.6222561041946734e-15,1.2695044111602892e-12,1.9604724077753436e-19,9.056744222518368e-19,4.152319774695552e-28,1.1923605723867633e-22,5.431121527367491e-28,3.4006546449310573e-29,1.8288665606278613e-27,1.5195525895790715e-26,1.0076485664553372e-32,1.1043144710184809e-35,1.2991160116870095e-40,3.170907478776217e-35,3.3813247856157403e-34,7.7319954862007e-26,2.797959278517971e-32,3.1508370491254425e-27,7.252929673909915e-28,7.6492497229815605e-31,2.426577384086954e-15,3.86053699836218e-34,2.0249232518981202e-36,3.887271255130504e-27,5.917834208044574e-34,6.063496439197332e-29,2.7131023141588815e-29,1.5272747100251896e-35,1.396435387931599e-17,3.607984683404024e-28,1.4716125125349335e-22,3.7049493032462654e-19,3.6435081489687586e-32,5.537968294358517e-25,9.697865470744575e-26,7.04567290622896e-25,6.479181074223349e-29
