Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813),C3H7(212),S(491),S(144),CH2O(26),CHO4(125),C2H4O(223),C2H4O(64),S(1075),C2H3O(404),S(413)
0.0024820666231926453,0.1116641978738423,0.0,0.0,0.0,0.0,0.27242402749564393,0.6149336501194702,0.0002931873689463603,0.0011363284006567188,2.1060246962353045e-06,1.3189362367609222e-06,6.715562349105484e-15,7.1099822398695074e-06,0.006389603296672122,0.06528327302123538,0.01010187707079002,4.1149646116814094e-07,1.0115821317482361e-06,1.8917732076513867e-06,1.2894183690136056e-05,7.313035558660756e-14,0.017976142628714793,4.832364358585975e-09,1.7017808693439112e-08,3.123757323492534e-07,0.005352475057404079,1.2316842077727152e-13,1.2580084365798346e-13,3.0868844570836126e-09,1.6193080501467777e-09,1.9667767797502116e-08,0.0005416606935872153,3.5920933243887825e-10,3.792779514425041e-10,1.676246634755425e-14,3.531799924494526e-13,3.76616579221566e-12,5.16954767349897e-06,1.7259511020643166e-12,1.4348330042984435e-10,5.5970418346661266e-11,6.236739728940155e-14,4.7347399191584303e-07,2.97923517843716e-17,1.4739605546688562e-13,0.0001819732905535026,2.7736899532913138e-11,9.16990244823803e-10,1.921343861622749e-09,1.081573074235713e-15,1.4275730710724858e-11,5.482506383479104e-13,5.226327431444614e-05,0.0001230604389262066,1.1357576813626882e-14,1.450517626854351e-08,2.655540853844215e-09
0.00249466450746231,0.1116617684328827,0.0,0.0,0.0,0.0,0.2718477089932516,0.6142797965775622,0.0002937605662926441,0.0011428264738697692,2.107944232524149e-06,1.3280362014618061e-06,6.72286734702557e-15,7.163819712987621e-06,0.006410428258062848,0.06606769899182517,0.010147083685535765,4.1359791579821204e-07,1.019844031570815e-06,1.9081029940107235e-06,1.2991952174404466e-05,7.368485737026202e-14,0.018218542685242627,4.869575825967442e-09,1.714272348145002e-08,3.1671452403691924e-07,0.005437135123652569,1.2577724621096766e-13,1.2829251248114126e-13,3.1425770539337716e-09,1.6574366103222458e-09,2.0151374979038125e-08,0.0005559422115238752,3.686803067970291e-10,3.9015273856326653e-10,1.7303188054659645e-14,3.6456517298888904e-13,3.887572662377912e-12,5.323109239223313e-06,1.7753694698146728e-12,1.4783969169043151e-10,5.773038639473005e-11,6.433377316636074e-14,4.825867082414886e-07,3.0729163616175225e-17,1.5197173963878498e-13,0.00018715384630196467,2.852653497481255e-11,9.433620994169173e-10,1.976357249326566e-09,1.1125415021965825e-15,1.4684150294843533e-11,5.588331431293281e-13,5.351771595667895e-05,0.00012592535477887835,1.164496253306352e-14,1.4907221321184852e-08,2.72699474467428e-09
0.002507262391731975,0.11165938172250149,0.0,0.0,0.0,0.0,0.2712687506704702,0.6136212745420784,0.0002943276668023755,0.0011493070938004067,2.1097945336003093e-06,1.3371469709735684e-06,6.729977175302934e-15,7.217797473654047e-06,0.006430996923527072,0.06685771250075644,0.010191617315547512,4.157021584289519e-07,1.0281023423345636e-06,1.9244661646815935e-06,1.3089610876731405e-05,7.423873652474011e-14,0.018462925780653814,4.906718674660491e-09,1.7267389580598476e-08,3.210793042300725e-07,0.005522391949063984,1.2842757951893545e-13,1.3082065312429024e-13,3.198776197790072e-09,1.696171580917127e-09,2.0643681150617953e-08,0.0005705002684321191,3.7833467157148444e-10,4.012603995139354e-10,1.785736634827102e-14,3.7623356170722467e-13,4.0119995477683976e-12,5.480129259474071e-06,1.8258186309209176e-12,1.523013648080581e-10,5.953577756140188e-11,6.635114148434783e-14,4.918330086662642e-07,3.169015374905326e-17,1.5666570456735e-13,0.00019245731936580736,2.9334905833823834e-11,9.704016169576263e-10,2.0325181474920498e-09,1.1441558928345695e-15,1.510108837302158e-11,5.695529720333735e-13,5.479383099717911e-05,0.0001288399934394287,1.1937750019938704e-14,1.5318144879560586e-08,2.7999300987566155e-09
0.00251986027600164,0.11165703808171586,0.0,0.0,0.0,0.0,0.27068716903825035,0.6129580853660035,0.0002948886357785896,0.0011557691695816142,2.111575390633909e-06,1.3462674985605545e-06,6.736891352854383e-15,7.271911093203469e-06,0.0064513080677031315,0.06765330851045011,0.010235472403325738,4.1780904202578863e-07,1.0363554330188149e-06,1.9408610349289773e-06,1.3187144952117001e-05,7.479190885556879e-14,0.018709294533951717,4.943785449777789e-09,1.739178220421684e-08,3.2546952339372837e-07,0.005608235544740205,1.3111976700986283e-13,1.333854882165617e-13,3.2554756814256543e-09,1.7355144746955017e-09,2.1144752404828613e-08,0.0005853375581979115,3.881742132477838e-10,4.126035878337114e-10,1.84251944758987e-14,3.881892291587012e-13,4.139489855098899e-12,5.640651320163719e-06,1.8773081943520108e-12,1.5686984134380886e-10,6.138737548501254e-11,6.842039193136098e-14,5.012132491519185e-07,3.267573930803186e-17,1.6148012743544876e-13,0.00019788595713185312,3.016235466325324e-11,9.98122911464927e-10,2.0898372535204483e-09,1.1764222679876402e-15,1.5526624359368633e-11,5.804103446170637e-13,5.609175508385948e-05,0.00013180473067959044,1.2235982539590025e-14,1.5738067290960284e-08,2.874362873237806e-09
0.002532458160271305,0.11165473783704304,0.0,0.0,0.0,0.0,0.2701029810842058,0.6122902310877697,0.00029544343807890404,0.0011622115974868662,2.113286597420027e-06,1.3553967159815873e-06,6.743609396696908e-15,7.326155999755839e-06,0.006471360469939484,0.06845448107390778,0.010278643578285592,4.199184146965817e-07,1.0446016437705207e-06,1.9572858730236455e-06,1.3284539290073429e-05,7.534428866253891e-14,0.01895765135367719,4.9807685951103045e-09,1.7515876227287004e-08,3.298846130939609e-07,0.005694655631265648,1.3385414872674942e-13,1.3598723265664373e-13,3.3126690294655556e-09,1.7754665417485864e-09,2.165465246613541e-08,0.0006004567331771633,3.982006907702724e-10,4.2418492030272714e-10,1.900686344608661e-14,4.004361992607279e-13,4.270086493765254e-12,5.804718544389654e-06,1.9298475000336855e-12,1.6154662619627986e-10,6.328596230562188e-11,7.054241295872166e-14,5.107277391088843e-07,3.368633662068606e-17,1.664171896186763e-13,0.00020344202605099258,3.100922692220957e-11,1.026540272196808e-09,2.148324965316242e-09,1.209346480899456e-15,1.596083544459767e-11,5.91405434108378e-13,5.741161738574879e-05,0.00013481993071871553,1.2539701814096712e-14,1.6167107960029703e-08,2.950308684743144e-09
0.00254505604454097,0.11165248130228919,0.0,0.0,0.0,0.0,0.26951620427795325,0.6116177144444334,0.0002959920381494986,0.0011686332613507163,2.114927950774653e-06,1.3645335336096848e-06,6.750130823063781e-15,7.380527477914536e-06,0.006491152914993661,0.06926122331890515,0.010321125659260617,4.220301197084011e-07,1.052839286266442e-06,1.973738900315036e-06,1.3381778519383328e-05,7.5895788766693e-14,0.019207998432235574,5.017660455364261e-09,1.7639646193834445e-08,3.3432398586399266e-07,0.005781641639946586,1.3663105810155373e-13,1.3862609320585978e-13,3.3703494970808774e-09,1.8160287622603478e-09,2.217344257927215e-08,0.0006158604021668613,4.0841583419662867e-10,4.3600697447511233e-10,1.96025618094466e-14,4.1297844470799514e-13,4.403831826945348e-12,5.972373556972042e-06,1.98344560711801e-12,1.6633320584814692e-10,6.523231872485572e-11,7.271809191203252e-14,5.203767344215604e-07,3.472236124898125e-17,1.7147907723413538e-13,0.0002091278108670749,3.1875870858069305e-11,1.0556681580996444e-09,2.207991368228586e-09,1.2429342088683774e-15,1.6403796499083416e-11,6.02538366237505e-13,5.875354035056897e-05,0.00013788594574534423,1.2848947948940713e-14,1.6605385221068647e-08,3.0277827887376544e-09
0.0025576539288106348,0.11165026877836409,0.0,0.0,0.0,0.0,0.2689268565762363,0.6109405388847186,0.00029653440004378856,0.001175033033018529,2.1164992507756e-06,1.3736768406782942e-06,6.756455147335891e-15,7.435020668083047e-06,0.006510684193779989,0.07007352743239881,0.010362913656969262,4.241439954928421e-07,1.0610666441868741e-06,1.9902182909046016e-06,1.3478847010975095e-05,7.64463205266326e-14,0.01946033774020048,5.0544532789029966e-09,1.776306632603808e-08,3.3878703512997193e-07,0.005869182714317404,1.3945082155942878e-13,1.4130226820300563e-13,3.428510069770482e-09,1.857201838664971e-09,2.2701181402346057e-08,0.0006315511283671206,4.188213433463725e-10,4.4807228619040806e-10,2.0212475436242333e-14,4.2581988231323857e-13,4.540767621914948e-12,6.143658448653959e-06,2.0381112822908786e-12,1.712310464910324e-10,6.722722243918297e-11,7.494831321309234e-14,5.301604436741572e-07,3.5784227155337804e-17,1.766679768682054e-13,0.00021494561376542384,3.276263737669104e-11,1.0855211931167672e-09,2.2688462220346718e-09,1.277190945920074e-15,1.685557997622982e-11,6.13809218087022e-13,6.011763946288892e-05,0.0001410031154363998,1.3163759363745819e-14,1.705301621885664e-08,3.1068000560627277e-09
0.0025702518130802997,0.11164810055316371,0.0,0.0,0.0,0.0,0.26833495642785077,0.6102587085819298,0.0002970704874284375,0.0011814097728167097,2.1180003008758928e-06,1.38282550556444e-06,6.7625818844640455e-15,7.489630566267475e-06,0.006529953104158013,0.07089138464516216,0.010404002776417197,4.262598756487432e-07,1.0692819737650669e-06,2.006722171599829e-06,1.3575728880328455e-05,7.699579385216151e-14,0.019714671020596774,5.091139220857553e-09,1.7886110534492375e-08,3.4327313519476344e-07,0.005957267711860104,1.4231375814963343e-13,1.4401594729071989e-13,3.4871434639826734e-09,1.8989861883730396e-09,2.323792490417049e-08,0.0006475314273361401,4.294188864446686e-10,4.603833474166131e-10,2.0836787289767906e-14,4.3896436826063677e-13,4.680934999431884e-12,6.318614740003363e-06,2.093852988096589e-12,1.762415922379946e-10,6.927144874278997e-11,7.72339591440588e-14,5.400790159746169e-07,3.687234702351312e-17,1.8198607772355744e-13,0.00022089775349836744,3.366987990912608e-11,1.1161141612305907e-09,2.3308989479420643e-09,1.312121995490808e-15,1.731625581597917e-11,6.2521801694361e-13,6.150402300214133e-05,0.00014417176647369857,1.3484172726370302e-14,1.7510116808631607e-08,3.187374952937529e-09
0.0025828496973499646,0.11164597690133746,0.0,0.0,0.0,0.0,0.26774052277834837,0.6095722284467133,0.00029760026363356644,0.0011877623300442172,2.11943090840086e-06,1.3919783760337493e-06,6.768510549423258e-15,7.544352023673117e-06,0.006548958451755298,0.0717147852166683,0.010444388419222824,4.283775889735155e-07,1.0774835043204626e-06,2.0232486219764567e-06,1.3672407991676356e-05,7.75441172281172e-14,0.01997099978316817,5.1277103462614315e-09,1.80087524286677e-08,3.4778164118491204e-07,0.006045885205997957,1.452201791887994e-13,1.4676731106293807e-13,3.5462421268671805e-09,1.9413819368575422e-09,2.3783726256112235e-08,0.0006638037649405751,4.402100987630877e-10,4.729426035143173e-10,2.1475677196813516e-14,4.52415693297675e-13,4.824374382464084e-12,6.497283344900163e-06,2.150678871251617e-12,1.8136626314501454e-10,7.136576792223603e-11,7.95759067856966e-14,5.501325574145765e-07,3.7987130871835774e-17,1.8743556423200404e-13,0.00022698656442582453,3.4597954265382123e-11,1.1474620002818882e-09,2.3941586155791928e-09,1.3477324631040514e-15,1.7785891348233497e-11,6.367647391697879e-13,6.291279180077409e-05,0.00014739221205952536,1.3810222880281832e-14,1.797680141581366e-08,3.2695215158255386e-09
0.0025954475816196295,0.11164389808420891,0.0,0.0,0.0,0.0,0.2671435750745481,0.6088811041396481,0.000298123691659652,0.0011940895434813994,2.1207908846629554e-06,1.4011342795560405e-06,6.774240658128839e-15,7.599179747145269e-06,0.006567699050827927,0.07254371842025122,0.01048406618586485,4.3049695947628734e-07,1.0856694388721298e-06,2.03979567436343e-06,1.3768867962290658e-05,7.809119773867723e-14,0.020229325298641528,5.164158633497851e-09,1.8130965328274426e-08,3.5231188905439495e-07,0.006135023488249848,1.481703878556728e-13,1.495565307772367e-13,3.6057982373194874e-09,1.98438891016058e-09,2.43386357256745e-08,0.0006803705553050412,4.5119658125979516e-10,4.857524512168101e-10,2.2129321615620823e-14,4.661775778740756e-13,4.971125444353115e-12,6.679704533857887e-06,2.208596751055196e-12,1.8660645343448647e-10,7.351094750278008e-11,8.197503077458098e-14,5.603211021540545e-07,3.912898724885171e-17,1.9301862312139047e-13,0.00023321439558497757,3.554721849261961e-11,1.1795797959889877e-09,2.4586339300932288e-09,1.3840272491075585e-15,1.8264551197073836e-11,6.48449309100239e-13,6.434403900254543e-05,0.0001506647514300933,1.4141942778376684e-14,1.845318293679344e-08,3.3532533332139577e-09
0.0026080454658892944,0.11164186434949572,0.0,0.0,0.0,0.0,0.26654413326875603,0.608185342083642,0.00029864073425540173,0.0012003902419231629,2.1220800456982494e-06,1.4102920236389142e-06,6.7797717278283225e-15,7.654108298556734e-06,0.006586173725160588,0.07337817252856925,0.010523031877869588,4.326178064249287e-07,1.0938379547980082e-06,2.056361313938431e-06,1.386509216673629e-05,7.863694109148714e-14,0.02048964859299062,5.200475977644681e-09,1.825272227462921e-08,3.568631956023965e-07,0.006224670570749667,1.5116467883763193e-13,1.5238376805392977e-13,3.665803705511263e-09,2.0280066284032387e-09,2.4902700572309638e-08,0.0006972341587598821,4.623798992185847e-10,4.988152353846243e-10,2.2797893400524878e-14,4.802536672099512e-13,5.121227056223009e-12,6.865917897072865e-06,2.2676141078334535e-12,1.9196352929351753e-10,7.570774670008645e-11,8.443219671504793e-14,5.706446578838923e-07,4.029832028010531e-17,1.9873742726260903e-13,0.0002395836095917944,3.651803270771933e-11,1.212482775400746e-09,2.52433321928587e-09,1.4210110414317707e-15,1.875229718526014e-11,6.602715979483075e-13,6.579784982217446e-05,0.00015398966937047674,1.4479363405617854e-14,1.8939372581199467e-08,3.438583515018178e-09
0.0026206433501589593,0.11163987593136851,0.0,0.0,0.0,0.0,0.26594221782282734,0.6074849494761216,0.0002991513538524687,0.0012066632447262295,2.1232982117497504e-06,1.4194503961572817e-06,6.785103277398011e-15,7.709132096152266e-06,0.006604381309002994,0.07421813479939258,0.01056128149990997,4.3473994433708036e-07,1.1019872045136687e-06,2.072943478912782e-06,1.396106374199805e-05,7.918125164673712e-14,0.020751970441709705,5.236654194378156e-09,1.837399604314763e-08,3.614348584852312e-07,0.006314814188802215,1.5420333789673983e-13,1.552491745488175e-13,3.7262501759412626e-09,2.0722342982261977e-09,2.547596493835493e-08,0.0007143968797933793,4.737615808908611e-10,5.121332479030165e-10,2.3481561564827896e-14,4.946475263293879e-13,5.274717234020445e-12,7.055962307584481e-06,2.327738071585534e-12,1.974388273441121e-10,7.795692385764985e-11,8.694827016141463e-14,5.811031238078198e-07,4.149553362686566e-17,2.045941582007753e-13,0.000246096581703061,3.7510758954313406e-11,1.2461862996985887e-09,2.591264420973056e-09,1.4586883084742795e-15,1.924918824039324e-11,6.722314227430983e-13,6.727430130571369e-05,0.00015736723572611544,1.4822513723197e-14,1.9435479804198013e-08,3.5255246831863152e-09
0.0026332412344286242,0.11163793304996834,0.0,0.0,0.0,0.0,0.2653378497117991,0.6067799343009868,0.00029965551276706835,0.0012129073623910532,2.124445209066896e-06,1.4286081657503467e-06,6.7902348287481265e-15,7.764245413064984e-06,0.006622320648042674,0.07506359146173461,0.010598811261846365,4.3686318309066335e-07,1.110115316228118e-06,2.089540060700827e-06,1.4056765592817374e-05,7.972403244743009e-14,0.021016291364094764,5.272685023486463e-09,1.8494759155853825e-08,3.660261562993278e-07,0.0064054418040782116,1.5728664156191163e-13,1.581528916595885e-13,3.7871290248395894e-09,2.1170708074116076e-09,2.605846974758255e-08,0.0007318609650027582,4.853431161368228e-10,5.257087227261994e-10,2.4180491040769538e-14,5.093626350279541e-13,5.431633084850338e-12,7.2498758837909624e-06,2.388975410531993e-12,2.030336518578152e-10,8.025922127112426e-11,8.952409848930053e-14,5.916964355553855e-07,4.272102240851576e-17,2.1059096129052842e-13,0.00025275569844917666,3.852576099439414e-11,1.2807058567261814e-09,2.6594350702374656e-09,1.4970632919239388e-15,1.975528030028307e-11,6.843285452805344e-13,6.877346209381792e-05,0.00016079770492119735,1.5171420574007285e-14,1.994161206941603e-08,3.614088924461651e-09
0.0026445793302713226,0.11163622356158973,0.0,0.0,0.0,0.0,0.2647918391356078,0.6061414755902582,0.00030010370050694577,0.0012185013817243794,2.125416517174339e-06,1.436848610008072e-06,6.794681834608899e-15,7.81391909086539e-06,0.006638235759900833,0.07582918794063773,0.010631969601613384,4.38774878272257e-07,1.1174109778940323e-06,2.1044875305955317e-06,1.4142652333350035e-05,8.021114606313037e-14,0.021255889620235068,5.304979869724846e-09,1.8602986446336107e-08,3.7017450067941635e-07,0.006487409894408197,1.6010000670816264e-13,1.6079910099967298e-13,3.842282335807602e-09,2.1579430406537576e-09,2.6590655800698742e-08,0.0007478381165292,4.959385719725375e-10,5.381485814673788e-10,2.482270882646564e-14,5.228837045993001e-13,5.57581619483477e-12,7.427737105346545e-06,2.445046244618413e-12,2.0817224042460547e-10,8.23773265219507e-11,9.189414316915397e-14,6.013454932463268e-07,4.384846770300104e-17,2.161096469364389e-13,0.0002588758380339183,3.9458610560955645e-11,1.3124840623902342e-09,2.7218542752675906e-09,1.5322006418833567e-15,2.0218673760883976e-11,6.953331029679241e-13,7.014217302063099e-05,0.0001639305565706106,1.5490379034930032e-14,2.040578978215891e-08,3.69519404209608e-09
0.0026547836165297513,0.11163471681803921,0.0,0.0,0.0,0.0,0.26429875914203155,0.6055636732081453,0.00030050254580435133,0.0012235144393136926,2.1262411901375312e-06,1.4442629630702128e-06,6.798545013709689e-15,7.858679717511351e-06,0.006652372116192957,0.07652201015042627,0.010661309042463697,4.4049591148494743e-07,1.1239599674303845e-06,2.11794742154622e-06,1.4219741048573871e-05,8.064836097140187e-14,0.02147291269613397,5.33393232989828e-09,1.870000132939242e-08,3.739206394827938e-07,0.006561499632870533,1.6266329399448298e-13,1.632073849186908e-13,3.892208106560478e-09,2.195147656745927e-09,2.7076069532582738e-08,0.0007624290606519971,5.056147463399653e-10,5.495255447782611e-10,2.5411479564470933e-14,5.35279486216735e-13,5.707999698133759e-12,7.590539683379846e-06,2.4962891357359654e-12,2.1288137434603963e-10,8.432136498348109e-11,9.406965892709558e-14,6.101227290145871e-07,4.48832591220991e-17,2.2117625426266032e-13,0.0002644882853463801,4.031407618800932e-11,1.3416698634088398e-09,2.778898926364603e-09,1.5643125194391092e-15,2.064216674863446e-11,7.053318777960098e-13,7.138981303043787e-05,0.0001667870608366727,1.5781459077183128e-14,2.083062795963508e-08,3.769327362681443e-09
0.00266498790278818,0.11163324029692769,0.0,0.0,0.0,0.0,0.2638041089497269,0.6049828547939159,0.00030089708450976133,0.0012285064044126523,2.1270188772185564e-06,1.4516746701463442e-06,6.80227613422222e-15,7.903488427933712e-06,0.0066663304673917085,0.07721840930298532,0.01069017012671499,4.4221731369699524e-07,1.1304916849226054e-06,2.131412870290649e-06,1.4296621670604802e-05,8.108439566874387e-14,0.021691247418205262,5.362773174657542e-09,1.8796631552234592e-08,3.776783159125727e-07,0.006635883747197977,1.6525633173601528e-13,1.6564102064264972e-13,3.94240136593416e-09,2.2327486722786475e-09,2.7567607583329647e-08,0.0007772215240236407,5.154245608188724e-10,5.610752056215445e-10,2.6010541889358675e-14,5.478919215824851e-13,5.842493507659425e-12,7.755945931832048e-06,2.548273303035383e-12,2.1767113452930122e-10,8.630156193803687e-11,9.628587412226694e-14,6.189880032103664e-07,4.593729738580171e-17,2.2633857704787913e-13,0.0002702008931315659,4.1184808567879753e-11,1.3714189755722428e-09,2.8367687924766124e-09,1.5968889314102466e-15,2.107178569917494e-11,7.154201238901747e-13,7.265244588838697e-05,0.0001696786739554519,1.607635647751016e-14,2.1262227765987364e-08,3.8445452694125175e-09
