Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276)
1.3700323835160368e-08,0.11224537201860016,0.0,0.0,0.0,0.0,0.32999999173859546,0.669999991903113,8.19813922130819e-09,8.033326393256314e-09,6.20985596402761e-11,2.2770481596749089e-10,1.965764433627387e-19,1.0555536469903558e-12,1.1370347217315549e-12,3.685403199233246e-14,5.086610761113883e-17,2.824352781015816e-13,1.9054115087688882e-13,4.6434829828439615e-18,6.489222836763494e-19,3.680407309304492e-27,2.5359657417181868e-21,8.01054971285362e-17,2.958502845305678e-14,4.371520125770888e-25,4.5656386250558297e-26,1.077559192492051e-33,3.3956838402135032e-28,4.980169010839356e-37,1.7568760442273637e-39,1.0062069206222486e-35,1.8713801452830932e-36,1.237599121704674e-42,2.5065366733264054e-47,4.0728257030852594e-52,9.465668805305164e-49,1.009379424027e-47
1.433909689602844e-08,0.11224537201831453,0.0,0.0,0.0,0.0,0.3299999913533953,0.6699999915152512,8.58024991274243e-09,8.418069883265874e-09,6.507367016723185e-11,2.2812416696066779e-10,2.0599432211477315e-19,1.1583751776233508e-12,1.2498784137604169e-12,4.237957299388201e-14,5.831574259879741e-17,3.0959360758981263e-13,2.087095903358289e-13,5.3181270048587385e-18,7.791564488937312e-19,4.419039565732715e-27,3.1934309170965327e-21,8.408910059409889e-17,3.112885153570201e-14,5.222243455738433e-25,5.712433904330297e-26,1.2938188335997935e-33,4.077175723458709e-28,6.641051801818492e-37,2.4593039188335296e-39,1.3093749519134037e-35,2.5517364527985782e-36,1.6877520321469202e-42,3.626045245691686e-47,5.819497036057874e-52,1.4170463596971015e-48,1.5110791371186163e-47
1.497786995689651e-08,0.11224537201802817,0.0,0.0,0.0,0.0,0.3299999909681935,0.6699999911273774,8.962356850021912e-09,8.802818907365557e-09,6.804875131291198e-11,2.2853754577615948e-10,2.1541210785873475e-19,1.2659188463428108e-12,1.3680743508327509e-12,4.843033542474537e-14,6.645934026552881e-17,3.379561578279116e-13,2.27672071429177e-13,6.05234938555899e-18,9.276843986745414e-19,5.2614263450937054e-27,3.979379904222353e-21,8.807690410954632e-17,3.26726751659006e-14,6.189255532180395e-25,7.076745080332262e-26,1.540456364721362e-33,4.854395936952657e-28,8.739738213357342e-37,3.389789774221478e-39,1.6837882431097878e-35,3.4315420460991825e-36,2.2699291758794348e-42,5.157818058381123e-47,8.18368310080671e-52,2.0835863265181237e-48,2.2218495961887647e-47
1.5616643017764583e-08,0.11224537201774153,0.0,0.0,0.0,0.0,0.3299999905829902,0.669999990739493,9.34446006223689e-09,9.187571565846407e-09,7.102380326359833e-11,2.2894685209964475e-10,2.2482980118430886e-19,1.3781763550183113e-12,1.49162248554595e-12,5.502987807279743e-14,7.532779793964016e-17,3.6751719808903717e-13,2.4742382284631093e-13,6.848197733920678e-18,1.0960548593143529e-18,6.216351363460861e-27,4.9114023439509054e-21,9.206890762974013e-17,3.42164985006816e-14,7.282232108123058e-25,8.687579955706195e-26,1.8200435903966882e-33,5.7354487296057925e-28,1.1363681412748758e-36,4.6067935203727156e-39,2.1418534495829005e-35,4.556452559797274e-36,3.014365319213546e-42,7.224335473486299e-47,1.1341389368754205e-51,3.013630394242392e-48,3.2136098677818477e-47
1.6255416078632655e-08,0.11224537201745458,0.0,0.0,0.0,0.0,0.32999999019778514,0.6699999903515999,9.726559578314776e-09,9.572326576145442e-09,7.399882629548502e-11,2.2935336847607043e-10,2.342474029658036e-19,1.4951393607466342e-12,1.6205227703959966e-12,6.220171817852173e-14,8.495201209740322e-17,3.982710231248199e-13,2.679600982296159e-13,7.707669876306163e-18,1.285864859092492e-18,7.292872285298502e-27,6.0085391959642606e-21,9.606511077976274e-17,3.576032111146424e-14,8.511162788931099e-25,1.0576301724003962e-25,2.135232536494364e-33,6.728691108096007e-28,1.4612659139725293e-36,6.180099668986288e-39,2.697434999756738e-35,5.979875039516047e-36,3.9564306978401854e-42,9.976488361917513e-47,1.5507740297912363e-51,4.2933592403262023e-48,4.57825944608601e-47
1.6894189139500728e-08,0.11224537201716747,0.0,0.0,0.0,0.0,0.32999998981257844,0.6699999899636985,1.0108655427126454e-08,9.957083059728164e-09,7.697382066947519e-11,2.2975797342549512e-10,2.436649140291233e-19,1.6167994772218187e-12,1.7547751581628628e-12,6.996933121411268e-14,9.536287837227189e-17,4.3021195369424466e-13,2.892761773319405e-13,8.632715294086855e-18,1.4987582466703235e-18,8.50031232044465e-27,7.291326630330644e-21,1.0006551371176116e-16,3.730414270616453e-14,9.886343733307343e-25,1.2776703285115148e-25,2.4887529916516795e-33,7.842725083848445e-28,1.8599832160808288e-36,8.192351761307005e-39,3.3659473346746304e-35,7.763855604234802e-36,5.13721936642397e-42,1.3598447463199832e-46,2.09435003356372e-51,6.031753345371563e-48,6.432010589323869e-47
1.75329622003688e-08,0.1122453720168803,0.0,0.0,0.0,0.0,0.32999998942737013,0.6699999895757895,1.0490747637530017e-08,1.0341840407740825e-08,7.994878658814338e-11,2.3016127578962584e-10,2.5308233501552846e-19,1.7431482758280673e-12,1.8943796019627122e-12,7.83561506689769e-14,1.0659129156417564e-16,4.633343368454599e-13,3.1136736668305267e-13,9.625236520172101e-18,1.7364242522663554e-18,9.84825206370576e-27,8.781838581484566e-21,1.0407011689839883e-16,3.884796312097729e-14,1.1418370527113307e-24,1.5325079845549185e-25,2.883410119843926e-33,9.086390143860856e-28,2.3452838411299308e-36,1.0740713299495388e-38,4.164447745893585e-35,9.980021323403793e-36,6.604173499378002e-42,1.8313108939547945e-46,2.796210540432324e-51,8.365306785515664e-48,8.920414912609803e-47
1.8171735261236873e-08,0.11224537201659308,0.0,0.0,0.0,0.0,0.32999998904216005,0.6699999891878734,1.0872836238315155e-08,1.0726598202525199e-08,8.292372425178595e-11,2.305636932163013e-10,2.6249966655906814e-19,1.874177286486218e-12,2.03933605516448e-12,8.738556784095334e-14,1.1866814564870973e-16,4.976325460129279e-13,3.3422899990830024e-13,1.0687090494292584e-17,2.000596091507885e-18,1.1346521576494769e-26,1.0503727968183932e-20,1.0807892053470027e-16,4.039178234519725e-14,1.3118131230366317e-24,1.8260299800257736e-25,3.322082143943376e-33,1.0468755944849188e-27,2.931492177474228e-36,1.3938658054646548e-38,5.111729713262739e-35,1.2710577821344594e-35,8.411744646200776e-42,2.438813653883922e-46,3.693755847996014e-51,1.14634661550461e-47,1.222416322965157e-46
1.8810508322104945e-08,0.11224537201630592,0.0,0.0,0.0,0.0,0.3299999886569482,0.6699999887999507,1.1254921258168026e-08,1.1111356162799774e-08,8.589863389389042e-11,2.3096550697784963e-10,2.7191690939886036e-19,2.009877998445741e-12,2.1896444714102035e-12,9.708093163170317e-14,1.3162433378625762e-16,5.331009810476399e-13,3.578564379004939e-13,1.1820089878796238e-17,2.2930496099325047e-18,1.3005192699017942e-26,1.2482266643121219e-20,1.1209192461232642e-16,4.193560046301514e-14,1.4996799590197299e-24,2.1623873967875294e-25,3.807718096946976e-33,1.1999115220108317e-27,3.6346093650918924e-36,1.7917891148029101e-38,6.228416596147716e-35,1.6049362085482815e-35,1.0622091594741677e-41,3.214263202241149e-46,4.8313249646445604e-51,1.553486585719619e-47,1.6565734608503154e-46
2.0088054443841087e-08,0.1122453720157316,0.0,0.0,0.0,0.0,0.3299999878865193,0.669999988024085,1.2019080669507149e-08,1.1880871904870492e-08,9.18483700107702e-11,2.3176799842223991e-10,2.9075113180760875e-19,2.295260284694253e-12,2.5063170095930753e-12,1.1856268150167713e-13,1.6029828084096206e-16,6.075262601729738e-13,4.07390308528521e-13,1.4306561677459268e-17,2.9701104530087738e-18,1.684519199947446e-26,1.7318702073947312e-20,1.2013053497820175e-16,4.5023233767593605e-14,1.9336943504350186e-24,2.9815740639918387e-25,4.932019094705872e-33,1.5542059886666169e-27,5.464683057274096e-36,2.8850901408764054e-38,9.062211876056269e-35,2.4991962763928874e-35,1.654282105763839e-41,5.426947389501055e-46,8.044362067410451e-51,2.767379611068911e-47,2.951018535086343e-46
2.136560056557723e-08,0.11224537201515747,0.0,0.0,0.0,0.0,0.3299999871160829,0.6699999872481937,1.2783226099633849e-08,1.2650386724809054e-08,9.779799680724765e-11,2.3256965920662493e-10,3.095850081565048e-19,2.5992262646630227e-12,2.8443968535270073e-12,1.4298733602690125e-13,1.9286026205412415e-16,6.865659008048551e-13,4.599324133068907e-13,1.7098315259241447e-17,3.782617120260186e-18,2.1453382220698163e-26,2.3527138793299287e-20,1.2818594982849608e-16,4.811086383544157e-14,2.453365832597955e-24,4.0288144206529864e-25,6.281240260193698e-33,1.9793771006909374e-27,8.001659961617391e-36,4.503954195174369e-38,1.287098904117188e-34,3.783472367443739e-35,2.5046663509766834e-41,8.857174728004024e-46,1.2966946283143058e-50,4.753161199131328e-47,5.068573527668635e-46
2.264314668731337e-08,0.11224537201458361,0.0,0.0,0.0,0.0,0.32999998634563904,0.669999986472277,1.354735777568258e-08,1.3419900149777277e-08,1.0374751598361542e-10,2.3337096211423857e-10,3.284185438279192e-19,2.9217064650935893e-12,3.2038836468588826e-12,1.7054014012373153e-13,2.295573942900897e-16,7.701760494458717e-13,5.154466234192248e-13,2.0208383636142914e-17,4.746181578445002e-18,2.691830779744693e-26,3.1371833515054427e-20,1.362581713680146e-16,5.119849138530726e-14,3.0685962775488986e-24,5.347500056465034e-25,7.88130826557743e-33,2.483594368258974e-27,1.1446472819116778e-35,6.842110667777724e-38,1.7895198732641683e-34,5.586720771844682e-35,3.6987988095828185e-41,1.402944653592787e-45,2.0311768816542957e-50,7.904523897355725e-47,8.429055843232164e-46
2.3920692809049512e-08,0.11224537201400994,0.0,0.0,0.0,0.0,0.3299999855751874,0.6699999856963353,1.4311475923641157e-08,1.4189411940862975e-08,1.096969292660275e-10,2.341721460053446e-10,3.472517442860886e-19,3.2626308321019957e-12,3.5847770393847168e-12,2.014056414147383e-13,2.706367822677836e-16,8.583132687167465e-13,5.738972419905288e-13,2.364920854439804e-17,5.876977205044671e-18,3.33316972482964e-26,4.114647818987947e-20,1.4434720105370972e-16,5.428611730167001e-14,3.789683071856536e-24,6.98588026027443e-25,9.759082615737966e-33,3.0753210802335533e-27,1.603937903505947e-35,1.0146263884785929e-37,2.441387007641962e-34,8.068938009309342e-35,5.342687947126834e-41,2.1642078354247142e-45,3.1018756320166347e-50,1.2776706918410799e-46,1.3624549556855424e-45
2.5198238930785654e-08,0.11224537201343662,0.0,0.0,0.0,0.0,0.32999998480472775,0.6699999849203687,1.5075580768311582e-08,1.495892204771161e-08,1.1564623844473492e-10,2.349732611852066e-10,3.660846151981532e-19,3.6219287466144578e-12,3.987076687047441e-12,2.35767685887715e-13,3.163455187801579e-16,9.509345344450876e-13,6.35249000377161e-13,2.7432665872750855e-17,7.191712608200794e-18,4.078831469341392e-26,5.3174958793450295e-20,1.5245304055828232e-16,5.737374257230359e-14,4.6273054142704994e-24,8.997202664430707e-25,1.1942312278541915e-32,3.763300604495101e-27,2.2063539451857838e-35,1.4724074491959915e-37,3.274690770442606e-34,1.1424876319577146e-34,7.565376970978925e-41,3.260001082498314e-45,4.630001974240612e-50,2.0125929969981713e-46,2.1461456017363527e-45
2.6475785052521796e-08,0.1122453720128636,0.0,0.0,0.0,0.0,0.3299999840342599,0.6699999841443771,1.5839672533402415e-08,1.572843046901095e-08,1.2159544528064902e-10,2.357743089183438e-10,3.8491716213837637e-19,3.999529046803259e-12,4.410782252140244e-12,2.7380941171561037e-13,3.669306850099328e-16,1.047997231733935e-12,6.994670533076714e-13,3.1570101606235547e-17,8.707594621954021e-18,4.9385749979230914e-26,6.781242622536078e-20,1.6057569185096173e-16,6.046136814744749e-14,5.592504887482289e-24,1.1439912777169154e-24,1.4459574328406914e-32,4.556537023853549e-27,2.9850172325549085e-35,2.095583441972195e-37,4.325838692756643e-34,1.58895418814418e-34,1.052258891952373e-40,4.806660449674751e-45,6.7704647219853735e-50,3.0972127546228282e-46,3.302739109885791e-45
2.7753331174257938e-08,0.11224537201229086,0.0,0.0,0.0,0.0,0.3299999832637836,0.6699999833683608,1.660375144153345e-08,1.649793718061576e-08,1.2754455149956141e-10,2.365753133031865e-10,4.0374939056984825e-19,4.395360049360803e-12,4.855893403311791e-12,3.1571324343367594e-13,4.2263935083683747e-16,1.1494591509543392e-12,7.66516973802808e-13,3.607236495327192e-17,1.0442294206801056e-17,5.9224225280849e-26,8.544627846138508e-20,1.6871515682969233e-16,6.354899490719622e-14,6.696667366985645e-24,1.4377840101682687e-24,1.7340217471562002e-32,5.4642772922748e-27,3.978358263249401e-35,2.930658795622352e-37,5.63597394556744e-34,2.174393658580444e-34,1.4400533304808868e-40,6.951796995084489e-45,9.718299294981965e-50,4.66726495563543e-46,4.976977650139115e-45
2.903087729599408e-08,0.11224537201171841,0.0,0.0,0.0,0.0,0.32999998249329854,0.6699999825923191,1.7367817714206142e-08,1.7267442150718694e-08,1.3349355882043247e-10,2.373763061012935e-10,4.225813059340335e-19,4.809349567997334e-12,5.322409815448038e-12,3.6166088694272917e-13,4.837185751126722e-16,1.2552784839264053e-12,8.363647481666411e-13,4.094983584965048e-17,1.2413918145523524e-17,7.040643457277237e-26,1.0649696965888401e-19,1.7687143728668197e-16,6.663662371972836e-14,7.951507762562538e-24,1.7880355533004494e-24,2.061431513913845e-32,6.49599642369277e-27,5.230582384850166e-35,4.033832808168227e-37,7.251258992288647e-34,2.932072083821225e-34,1.9419660504170065e-40,9.879924969321305e-45,1.3716083706534768e-49,6.900553139310507e-46,7.358463550625807e-45
3.1585969539466366e-08,0.11224537201057441,0.0,0.0,0.0,0.0,0.3299999809523016,0.6699999810401612,1.8895913233550116e-08,1.880644684570812e-08,1.4539128364162795e-10,2.389782774709703e-10,4.602442192192391e-19,5.691513039615012e-12,6.319657152888524e-12,4.664108015335369e-13,6.229768814954619e-16,1.4798241350164492e-12,9.843198300177193e-13,5.1869776857893966e-17,1.7142336291891064e-17,9.722400446316035e-26,1.607018857881472e-19,1.9323445191040252e-16,7.281189108968194e-14,1.0961612404218808e-23,2.688552836133654e-24,2.846644526033992e-32,8.970302245795524e-27,8.720954741728326e-35,7.327534856137546e-37,1.1609268474140417e-33,5.12808708814137e-34,3.3967937117656064e-40,1.9058028998156464e-44,2.612814467834005e-49,1.4364462517666745e-45,1.5317667065982724e-44
3.414106178293865e-08,0.11224537200943163,0.0,0.0,0.0,0.0,0.32999997941126713,0.6699999794879037,2.0423960841007302e-08,2.0345444514878394e-08,1.5728863339385883e-10,2.40580261784469e-10,4.979059452026393e-19,6.645432597134238e-12,7.402521786695924e-12,5.894982519986097e-13,7.866818648204617e-16,1.721307605686903e-12,1.1430682687187613e-12,6.44045203904857e-17,2.3045450989642623e-17,1.3070395292835543e-25,2.344793205585665e-19,2.096647502477573e-16,7.89871773516657e-14,1.472258585817137e-23,3.912674506631812e-24,3.826944381065694e-32,1.2059308851960848e-26,1.3944059268368036e-34,1.267345631137084e-36,1.7880101370299394e-33,8.570574475396756e-34,5.677582373654373e-40,3.482615365616876e-44,4.723989291641304e-49,2.8186939794060235e-45,3.0057383958710885e-44
3.669615402641093e-08,0.11224537200829018,0.0,0.0,0.0,0.0,0.3299999778701937,0.6699999779355463,2.195196226823928e-08,2.1884435180625444e-08,1.6918562158229592e-10,2.421822363192425e-10,5.355665266356078e-19,7.670514445043452e-12,8.571001336850053e-12,7.323505509597384e-13,9.768096263634477e-16,1.9794085071802047e-12,1.3123523448718386e-12,7.862264784853456e-17,3.0281300600423145e-17,1.717426063921185e-25,3.324535888039968e-19,2.2616234693627485e-16,8.516248955943064e-14,1.9338608949420162e-23,5.537280557713782e-24,5.028584375786655e-32,1.5845715417016392e-26,2.151325171446206e-34,2.102149958667151e-36,2.6641535421388076e-33,1.3776934826668023e-33,9.127255564761207e-40,6.076125838053448e-44,8.166805735428056e-49,5.2551418574836874e-45,5.603865462358363e-44
3.925124626988322e-08,0.11224537200714996,0.0,0.0,0.0,0.0,0.32999997632907935,0.6699999763830893,2.3479919228980335e-08,2.34234188535371e-08,1.8108226156698337e-10,2.437841901771839e-10,5.732260058101118e-19,8.766158437137283e-12,9.825093520084556e-12,8.963830861716191e-13,1.1953361171220957e-15,2.2538125184073046e-12,1.4919204917616566e-12,9.458743197616761e-17,3.9012634414124165e-17,2.2126300966808155e-25,4.598412721359141e-19,2.427272565388064e-16,9.133783466689406e-14,2.491786455167844e-23,7.649429082501294e-24,6.478603310313537e-32,2.0414686282038255e-26,3.2186087499030773e-34,3.3636656103626835e-36,3.8577894925358186e-33,2.1413319681165006e-33,1.4187346537449176e-39,1.0188589462110627e-43,1.358604123105963e-48,9.375317947605058e-45,9.997450572230837e-44
4.18063385133555e-08,0.11224537200601109,0.0,0.0,0.0,0.0,0.3299999747879224,0.6699999748305324,2.500783341902235e-08,2.4962395523901722e-08,1.929785665713319e-10,2.453861327757154e-10,6.108844245855979e-19,9.931758620235798e-12,1.1164796148833383e-11,1.0829991951932737e-12,1.4442371465894562e-15,2.5442112681820196e-12,1.681527144610812e-12,1.1235743943851342e-16,4.940629351844497e-17,2.8021141451419853e-25,6.224680558221489e-19,2.5935949351972133e-16,9.751321954370197e-14,3.15721772964795e-23,1.034673443006521e-23,8.204723311084704e-32,2.585352697183549e-26,4.688244323641892e-34,5.216510220036475e-36,5.4488483217921686e-33,3.2321278994499946e-33,2.1415666994087104e-39,1.650501603218187e-43,2.185417379361133e-48,1.6099508520427584e-44,1.716784891725108e-43
4.6916523000300074e-08,0.11224537200373741,0.0,0.0,0.0,0.0,0.3299999717054741,0.6699999717251194,2.806354018053051e-08,2.8040327845022558e-08,2.1677022383845092e-10,2.4858999506503273e-10,6.86198246179759e-19,1.2470378742574001e-11,1.4101024462885146e-11,1.5295343822547296e-12,2.041065420029259e-15,3.171788347110263e-12,2.089902574585469e-12,1.5352777084009598e-16,7.586439725247927e-17,4.302705067420389e-25,1.0798928665542821e-18,2.928260074487586e-16,1.0986413577942723e-13,4.8569060598360733e-23,1.7942621273006383e-23,1.2598909539724255e-31,3.9698645536326974e-26,9.296653093743015e-34,1.1596034592809198e-35,1.0206589661021001e-32,6.843032069094986e-33,4.5345595521858826e-39,3.974753621105662e-43,5.198524278937933e-48,4.337165142609544e-44,4.624973298387428e-43
5.202670748724465e-08,0.11224537200146929,0.0,0.0,0.0,0.0,0.3299999686228354,0.6699999686193071,3.11190957606714e-08,3.1118232115470736e-08,2.4056069638393214e-10,2.517938496694396e-10,7.615083174712366e-19,1.528142973214164e-11,1.737967065403058e-11,2.0829379430595766e-12,2.7830984095521326e-15,3.8597875671333454e-12,2.5356288253804743e-12,2.0252571541881335e-16,1.1105405148370163e-16,6.2985123883736e-25,1.7639892430145094e-18,3.265620039139683e-16,1.2221529188212658e-13,7.128568971112295e-23,2.932867724423607e-23,1.8443605403380095e-31,5.811285443072572e-26,1.710841347923638e-33,2.36136978833678e-35,1.7835527356906543e-32,1.3347571732745056e-32,8.845523481003902e-39,8.686310377777137e-43,1.1251351421756464e-47,1.0483062481253215e-43,1.1178703841267637e-42
5.713689197418922e-08,0.11224537199920695,0.0,0.0,0.0,0.0,0.3299999655399935,0.6699999655130954,3.417451308126266e-08,3.419610835269155e-08,2.643500849769124e-10,2.549976773584127e-10,8.368149574503709e-19,1.835990328887945e-11,2.100072056601195e-11,2.7539930271771577e-12,3.686138325708733e-15,4.605945175334169e-12,3.016943565073023e-12,2.5969470136778795e-16,1.5641182621256002e-16,8.87101225589415e-25,2.744467129388557e-18,3.6056759742893083e-16,1.3456674033697708e-13,1.0071995670062136e-22,4.569550319747248e-23,2.5977718441267164e-31,8.184789007964896e-26,2.964090497286675e-33,4.480266424061581e-35,2.946379257518817e-32,2.4356511250153578e-32,1.6142272342521781e-38,1.7547266507044148e-42,2.25507423932135e-47,2.3183615926877986e-43,2.4722048481844684e-42
