Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211)
4.1887140904033296e-08,0.11224537200597517,0.0,0.0,0.0,0.0,0.3299999747391841,0.6699999747814334,2.5056151531797994e-08,2.501106409897577e-08,1.933547702626904e-10,2.4543679462735273e-10,6.120753184082848e-19,9.969735782016643e-12,1.120855975874412e-11,1.0892464970916986e-12,1.4526251908337824e-15,2.5536711748901633e-12,1.68770332430878e-12,1.1293467230976372e-16,4.977681361094521e-17,2.823128466226629e-25,6.301837218741886e-19,2.598865707456554e-16,9.770851077352557e-14,3.1812735378653316e-23,1.0476202327157254e-23,8.266258596659445e-32,2.604741443588146e-26,4.759086928911594e-34,5.307487555361803e-36,5.541391350378927e-33,3.329606654582154e-33,2.206179387300519e-39,1.7005007562833005e-43,2.2466035713665297e-48,4.659266952835295e-47,4.9684495821158475e-46,2.0331140467602743e-43,8.257988337503794e-50,2.986941056402691e-48,2.0005641746892697e-39,2.4064916734181062e-42,1.2106031154046274e-18,1.064845832822411e-45,2.6833148974526346e-42
4.8903737584212366e-08,0.11224537200285478,0.0,0.0,0.0,0.0,0.32999997050674157,0.6699999705173998,2.925178137361567e-08,2.9237246113853644e-08,2.2602183831081622e-10,2.498359138018203e-10,7.154847491744481e-19,1.3531372639908379e-11,1.5335316515343486e-11,1.7313048005543068e-12,2.3114973348201676e-15,3.432343079653086e-12,2.258957482776275e-12,1.7159175096490113e-16,8.846573751897551e-17,5.017399415395292e-25,1.3225230641840922e-18,3.0591300855703863e-16,1.1466713904980453e-13,5.670165506877086e-23,2.1984902206803725e-23,1.469184406188503e-31,4.6292734157634846e-26,1.1977776696539657e-33,1.560127386135544e-35,1.291680961720356e-32,9.228780067890135e-33,6.115773516187276e-39,5.632190214996226e-43,7.310203630511499e-48,1.5173823088370484e-46,1.6180737699736756e-45,7.990696564020497e-43,3.2458276661479127e-49,7.949453981953571e-48,6.257125798817954e-39,7.524403702909727e-42,1.7964193757299655e-18,3.3304976808558747e-45,8.095386212355866e-42
5.5218674596373526e-08,0.11224537200005553,0.0,0.0,0.0,0.0,0.3299999666972293,0.6699999666791261,3.302761166762146e-08,3.304076476010007e-08,2.554203454679965e-10,2.5379505916325993e-10,8.085473676505187e-19,1.7173222202657543e-11,1.960134323112971e-11,2.4873716297586055e-12,3.327281493079365e-15,4.319294720366844e-12,2.832320442653122e-12,2.3719580261561674e-16,1.3814891541800525e-16,7.83521770684218e-25,2.350383066280645e-18,3.477712522891316e-16,1.2993032011786564e-13,8.887021491358259e-23,3.9127553513867295e-23,2.2944116853347243e-31,7.229118544339803e-26,2.4467483980486385e-33,3.583879503990105e-35,2.483043091868927e-32,2.020206759083907e-32,1.338878187747354e-38,1.4071978188814362e-42,1.808345966066174e-47,3.755877510534429e-46,4.005112562656757e-45,2.2426543160400463e-42,9.110113970435294e-49,1.712196869729893e-47,1.5278265160920844e-38,1.8369995075575876e-41,2.4656735545626247e-18,8.132204523918879e-45,1.9142740224150704e-41
6.153361160853469e-08,0.1122453719972653,0.0,0.0,0.0,0.0,0.32999996288739425,0.6699999628402427,3.6803242874261126e-08,3.6844240594849414e-08,2.8481729128644543e-10,2.5775416418485606e-10,9.016050436213953e-19,2.1218643111964474e-11,2.439023941333544e-11,3.4331887673452184e-12,4.604009679380174e-15,5.292979164436578e-12,3.4584253971542483e-12,3.1557977584816267e-16,2.0474478882259926e-16,1.1612252160240158e-24,3.908120144248531e-18,3.9004130324219203e-16,1.4519399655563873e-13,1.322743991661615e-22,6.521170862735539e-23,3.400671736414748e-31,1.071398002725132e-25,4.596341287298312e-33,7.457550518888336e-35,4.418950047063715e-32,4.032616035724129e-32,2.672772186922669e-38,3.134837334079178e-42,3.9932457328206605e-47,8.29838038547603e-46,8.849049989242776e-45,5.5584106250012444e-42,2.2580255486196165e-48,3.3930482363834647e-47,3.3722168727547794e-38,4.054060539970933e-41,3.2883199237172297e-18,1.7949392186414994e-44,4.126305691203354e-41
6.784854862069586e-08,0.11224537199448426,0.0,0.0,0.0,0.0,0.3299999590772127,0.6699999590007489,4.057869846836051e-08,4.064767361376479e-08,3.1421285884249646e-10,2.617132306047097e-10,9.946583566254538e-19,2.5658048803943525e-11,2.970198289117981e-11,4.588458655465659e-12,6.171498067940054e-15,6.349391266104423e-12,4.134206467441871e-12,4.0728052914705917e-16,2.9104085966250034e-16,1.6506598044986513e-24,6.161807847900252e-18,4.3272337546272775e-16,1.6045826372257576e-13,1.8889987876571911e-22,1.0311676136742582e-22,4.834376610725187e-31,1.5229723847476245e-25,8.099434143532638e-33,1.4422389575952151e-34,7.39649117215088e-32,7.477229604318169e-32,4.95609518352707e-38,6.452744139745743e-42,8.172471577964538e-47,1.6991561933385853e-45,1.8119099736458734e-44,1.2513953618070355e-41,5.083815078071285e-48,6.307945971269373e-47,6.936667346479721e-38,8.33844031054196e-41,4.2834975208117515e-18,3.692199150708459e-44,8.302978722018903e-41
7.416348563285703e-08,0.11224537199171282,0.0,0.0,0.0,0.0,0.3299999552666617,0.6699999551606451,4.435400125601426e-08,4.44510638194642e-08,3.436072260031472e-10,2.6567225376209055e-10,1.0877078697106254e-18,3.048178643234538e-11,3.553655476799061e-11,5.972401270481908e-12,8.059560304778785e-15,7.48471464012192e-12,4.856779417399525e-12,5.127728297159395e-16,3.9986064205011335e-16,2.2678393089164865e-24,9.303495536243026e-18,4.758176805872712e-16,1.7572321428725359e-13,2.607941229783823e-22,1.5620615922183243e-22,6.642581578476704e-31,2.09241004631647e-25,1.3537971863413395e-32,2.6228242004687144e-34,1.1780466995366385e-31,1.3064780782030872e-31,8.660054562495157e-38,1.2412428357151187e-41,1.5639919835109069e-46,3.253257822483091e-45,3.4691397712813576e-44,2.609292758223279e-41,1.0600731492463527e-47,1.1114073105280252e-46,1.3407225879209658e-37,1.6115233754173527e-40,5.4712983805653414e-18,7.13630127491603e-44,1.577270835096982e-40
8.047842264501819e-08,0.11224537198895125,0.0,0.0,0.0,0.0,0.3299999514557188,0.669999951319931,4.812917338436949e-08,4.825441121151319e-08,3.7300056550193287e-10,2.696312325856201e-10,1.1807541296745794e-18,3.568017070450188e-11,4.189393930916315e-11,7.603753896555869e-12,1.0298008224411163e-14,8.695311667522636e-12,5.623429790150988e-12,6.324860111399224e-16,5.340468754853686e-16,3.0288865403640686e-24,1.3551361614098254e-17,5.193244279513539e-16,1.90988938263135e-13,3.5005407108322113e-22,2.2833897771153134e-22,8.872721258777204e-31,2.794586637783654e-25,2.164672253703404e-32,4.527969884662879e-34,1.8008543796658107e-31,2.1740587056114324e-31,1.4411400350434344e-37,2.254830641602147e-41,2.8278957701966783e-46,5.884928946202626e-45,6.275445191886813e-44,5.109752779245263e-41,2.076011339532109e-47,1.8710920327773355e-46,2.456568514901674e-37,2.9525245528558737e-40,6.872722710665139e-18,1.3075645320235145e-43,2.853004382956582e-40
9.310829666934053e-08,0.11224537198345866,0.0,0.0,0.0,0.0,0.329999943832571,0.6699999436366708,5.5679211240182905e-08,5.5860977548054466e-08,4.3178482898205524e-10,2.775490602028044e-10,1.3668390031465945e-18,4.716218541664688e-11,5.6177097515741947e-11,1.1681388874351263e-11,1.594530471135187e-14,1.132855014124165e-11,7.278826118928505e-12,9.161553185789084e-16,8.89904162395982e-16,5.04715771712984e-24,2.636065153562098e-17,6.075760785629013e-16,2.2152305437113906e-13,5.892309007695036e-22,4.475494122062408e-22,1.4789185078511289e-30,4.656735138451e-25,4.974551306433405e-32,1.1911569123489931e-33,3.812321922921453e-31,5.354199724760627e-31,3.5494046212857317e-37,6.505383369012535e-41,8.097314632595766e-46,1.6864655130612624e-44,1.7983771896646753e-43,1.6918048310784972e-40,6.874087576890654e-47,4.751604215550157e-46,7.254741490303893e-37,8.71822793260453e-40,1.0404390495014246e-17,3.861501363184994e-43,8.292130585494398e-40
9.999999999999998e-08,0.11224537197855163,0.0,0.0,0.0,0.0,0.3299999396721147,0.6699999394431404,5.979889143329068e-08,6.001155626792433e-08,4.638604620622408e-10,2.818694843325972e-10,1.4683762134455587e-18,5.401557096270567e-11,6.485279711590442e-11,1.4404968072246987e-11,1.9753517058031135e-14,1.2877222910971828e-11,8.245402823825908e-12,1.0966471868463862e-15,1.1398247305268833e-15,6.46460090001042e-24,3.6428507574863897e-17,6.564287354454526e-16,2.3818620114232203e-13,7.588766654951649e-22,6.211330282143731e-22,1.8946189291123927e-30,5.964532628402881e-25,7.457809519558761e-32,1.9060194023503216e-33,5.488140813063638e-31,8.302940257403434e-31,5.504327637792276e-37,1.088755867959857e-40,1.3508458817201896e-45,2.8146288422843643e-44,3.0014039924471464e-43,3.0356610114871745e-40,1.2334906377722043e-46,7.512852867139742e-46,1.2354781562940317e-36,1.4846325053991346e-39,1.2794424830275473e-17,6.576113831905183e-43,1.4037560989093195e-39
1.0447518329123062e-07,0.11224537197855163,0.0,0.0,0.0,0.0,0.32999993697018626,0.6699999367196479,6.247400774697618e-08,6.270674081688337e-08,4.846887839431347e-10,2.846749598927209e-10,1.5343094311534028e-18,5.868044369386384e-11,7.081986135656058e-11,1.6375722809415172e-11,2.2525249791378716e-14,1.3922695302410747e-11,8.895250714503578e-12,1.2238320829002487e-15,1.3254895545447338e-15,7.517612833744496e-24,4.438598485030435e-17,6.88415174330315e-16,2.490072550125104e-13,8.856356070517905e-22,7.589339549275896e-22,2.203533966426383e-30,6.936089340970325e-25,9.548187464020795e-32,2.537286713994315e-33,6.855197020479469e-31,1.0851367626803295e-30,7.19388327058942e-37,1.4882737707058716e-40,1.8432744828949633e-45,3.841597697371517e-44,4.096521187318227e-43,4.324549744649945e-40,1.7572504570002936e-46,9.945217147051945e-46,1.7092732102352403e-36,2.053924842935441e-39,1.4540940425038467e-17,9.097995901167171e-43,1.935798153178572e-39
1.158420699131207e-07,0.11224537197368012,0.0,0.0,0.0,0.0,0.3299999301062131,0.6699999298006447,6.926869634941493e-08,6.955236536371489e-08,5.375918696487741e-10,2.91800721050335e-10,1.7017771074831963e-18,7.12631505416732e-11,8.71564275209607e-11,2.214123677736349e-11,3.0704060780176726e-14,1.6711439599429963e-11,1.0619001864097358e-11,1.5831056371459371e-15,1.8874379794708575e-15,1.0704745373280807e-23,7.057746395159321e-17,7.70593734569278e-16,2.764952444914297e-13,1.2724300865547266e-21,1.2154263671912427e-21,3.139006502979434e-30,9.876683012404124e-25,1.7077711103570193e-31,4.9759067220787006e-33,1.1554862497277901e-30,2.0356209911251107e-30,1.3495537155392583e-36,3.108307917008008e-40,3.8348851785202566e-45,7.997238019783256e-44,8.527924499644143e-43,9.946512784428838e-40,4.041940106644785e-46,1.9344901716275997e-45,3.703595982171036e-36,4.450150742369463e-39,1.973346798174415e-17,1.9713233012364203e-42,4.164488636348964e-39
1.272089565350108e-07,0.11224537196884538,0.0,0.0,0.0,0.0,0.32999992324054384,0.6699999228796609,7.606338368651354e-08,7.639785119599705e-08,5.9049491795348e-10,2.9892634475900426e-10,1.869244665417953e-18,8.48558611119274e-11,1.0518680617588038e-10,2.9070009476546048e-11,4.065561467482998e-14,1.9678985290609506e-11,1.2439170512469259e-11,1.995818794070947e-15,2.5920488614309225e-15,1.470099874807731e-23,1.0714789768262618e-16,8.541128957115733e-16,3.039874569189494e-13,1.7628186612256855e-21,1.858426528917336e-21,4.312936720991939e-30,1.3563808741250647e-24,2.883559023083475e-31,9.114169512529184e-33,1.84890661335865e-30,3.5895954743743426e-30,2.379855156274613e-36,6.0377452436024316e-40,7.422001628751778e-45,1.5486535260259639e-43,1.6514201981449895e-42,2.1109772715342208e-39,8.578943941492627e-46,3.536587940786439e-45,7.43364237020113e-36,8.931380003482564e-39,2.613219716267738e-17,3.956725435122118e-42,8.367161891011044e-39
1.3857584315690088e-07,0.11224537196404828,0.0,0.0,0.0,0.0,0.329999916373076,0.6699999159566953,8.285817055518213e-08,8.324319832684224e-08,6.433987151686236e-10,3.060518306407387e-10,2.03671459407032e-18,9.940552916942809e-11,1.249110322272931e-10,3.724946590969409e-11,5.255381819887323e-14,2.2810747982539722e-11,1.4345880962452003e-11,2.4637672887796293e-15,3.4554102200033943e-15,1.959761737293957e-23,1.565694474591863e-16,9.389737645636395e-16,3.314843027982288e-13,2.3701488116574073e-21,2.7349059255669013e-21,5.7528077208715784e-30,1.808165287399379e-24,4.645016342737165e-31,1.5796216881433411e-32,2.834542310101221e-30,6.017711646946877e-30,3.9897551700219706e-36,1.106575318463097e-39,1.3567894678256533e-44,2.8325287139988477e-43,3.020491713311805e-42,4.204167145258505e-39,1.708649279420825e-45,6.153567472333065e-45,1.4116818354417496e-35,1.6960829976049145e-38,3.38935103730408e-17,7.513998046870385e-42,1.5880741018228542e-38
1.4994272977879097e-07,0.11224537195928984,0.0,0.0,0.0,0.0,0.32999990950371405,0.669999909031747,8.965315197240336e-08,9.008840677099686e-08,6.963040025430683e-10,3.1317718081332513e-10,2.2041892399050337e-18,1.1486057635782012e-10,1.4632916489100045e-10,4.6762408106273176e-11,6.65726139694684e-14,2.6093325039184322e-11,1.6330256463017546e-11,2.9886665722413352e-15,4.4934301530948505e-15,2.5484825223415733e-23,2.2157556183121243e-16,1.0251774302672184e-15,3.589861692706491e-13,3.1079387672463632e-21,3.897541678283544e-21,7.485936967588299e-30,2.3513460258752517e-24,7.191202678174321e-31,2.6122769733600825e-32,4.192867115621598e-30,9.669611580158518e-30,6.411095942766907e-36,1.929337918018021e-39,2.35848405852294e-44,4.926224459560663e-43,5.253122460106513e-42,7.936253475584727e-39,3.225701488911194e-45,1.0259718590107367e-44,2.5385211504514513e-35,3.0496501806399303e-38,4.3179670137237655e-17,1.3511856919814997e-41,2.8718095425542686e-38
1.6130961640068106e-07,0.11224537195457075,0.0,0.0,0.0,0.0,0.329999902632367,0.6699999021048155,9.644841724558893e-08,9.693347654986084e-08,7.492114768147601e-10,3.203023947895303e-10,2.3716708084850797e-18,1.311709674782341e-10,1.6944128721323882e-10,5.768705062341587e-11,8.288598568668395e-14,2.951446056263176e-11,1.838438109085161e-11,3.572155968869781e-15,5.721830588453108e-15,3.245179039702817e-23,3.051632697407752e-16,1.1127249355313702e-15,3.8649342039188855e-13,3.989878793515587e-21,5.4048575567646275e-21,9.539794511870244e-30,2.9941501555132858e-24,1.0766322730322766e-30,4.1532384485103175e-32,6.01694070108868e-30,1.4985098383757844e-29,9.935506825605418e-36,3.225032853145889e-39,3.9366487183498446e-44,8.226278506155503e-43,8.772163912534776e-42,1.4296244552403757e-38,5.810917350074927e-45,1.6504154358781337e-44,4.398002723368683e-35,5.283750810337071e-38,5.415855234616528e-17,2.3409371045306665e-41,4.98164441025203e-38
1.758263215951075e-07,0.11224537194860239,0.0,0.0,0.0,0.0,0.3299998938539163,0.6699998932555129,1.0512722844019772e-07,1.0567514626877194e-07,8.167840802021257e-10,3.2940184326018866e-10,2.585575663406346e-18,1.5316827456710058e-10,2.0142120486379086e-10,7.38084258155594e-11,1.0733273407408226e-13,3.406733299529656e-11,2.1097950567283284e-11,4.405090928287888e-15,7.5920252486646e-15,4.3058739690232894e-23,4.441305931520324e-16,1.2264879263743323e-15,4.21631433005941e-13,5.347768763726913e-21,7.93401520575164e-21,1.2672200700598435e-29,3.972795960816438e-24,1.729244948207784e-30,7.148853185627917e-32,9.194478541353675e-30,2.5070800563242008e-29,1.6622885560815535e-35,5.896959250968947e-39,7.180522793553935e-44,1.5013287842301962e-42,1.6009550620206671e-41,2.859674743474535e-38,1.1624569237889733e-44,2.897223914641178e-44,8.375829802959776e-35,1.0062138420572325e-37,7.091595774521502e-17,4.4582261555065713e-41,9.553467750800593e-38
1.9034302678953396e-07,0.11224537194270062,0.0,0.0,0.0,0.0,0.3299998850719248,0.6699998844029723,1.1380680180052328e-07,1.144165899196019e-07,8.843625847337483e-10,3.3850107499146577e-10,2.7994991987293613e-18,1.7638591035817058e-10,2.361644533837918e-10,9.249614861695158e-11,1.3616842155003057e-13,3.88066897548505e-11,2.3900701652027396e-11,5.339538901159221e-15,9.829689746801975e-15,5.574982179053262e-23,6.261122350660714e-16,1.3424465110964216e-15,4.567794485327882e-13,6.992374737336395e-21,1.1279104066546805e-20,1.6428140313094095e-29,5.143733497185961e-24,2.6695370290586793e-30,1.1742167123490673e-31,1.3562348506112996e-29,4.0188736694582196e-29,2.66470489143455e-35,1.0251829555651337e-38,1.2440482527990098e-43,2.602537766140339e-42,2.77523889022146e-41,5.404422817902443e-38,2.1971693489650194e-44,4.872815295761608e-44,1.5079590017520177e-34,1.8112250276868652e-37,9.108629766481329e-17,8.026455202976188e-41,1.7421727071758344e-37
2.048597319839604e-07,0.1122453719368666,0.0,0.0,0.0,0.0,0.32999987628624033,0.6699998755471921,1.2248728746117777e-07,1.231578075738914e-07,9.519481618252558e-10,3.476000862401049e-10,3.013445122636088e-18,2.0073299096205111e-10,2.73671348408072e-10,1.1388349178601061e-10,1.6975586477977587e-13,4.371340698897118e-11,2.678116942995753e-11,6.378787803303432e-15,1.246592263815307e-14,7.070141449679046e-23,8.591410784233135e-16,1.4606026184406715e-15,4.919380800127525e-13,8.953050725286472e-21,1.5604209756024896e-20,2.086525340617909e-29,6.5232362144640456e-24,3.9861091958755606e-30,1.85460683730888e-31,1.941668921884228e-29,6.2131737142035e-29,4.119683446361003e-35,1.708873204612202e-38,2.071363910394776e-43,4.335294949425906e-42,4.622979658043155e-41,9.729962413309224e-38,3.955931622839203e-44,7.904341632022104e-44,2.620453493144636e-34,3.147569623551592e-37,1.1504906194030056e-16,1.3947960485208448e-40,3.0434092580795797e-37
2.1937643717838685e-07,0.11224537193110135,0.0,0.0,0.0,0.0,0.32999986749672233,0.6699998666881709,1.3116882361809156e-07,1.318987993103207e-07,1.0195418897775349e-09,3.5669887395815353e-10,3.227416848548513e-18,2.2612374545762353e-10,3.139422516907182e-10,1.3809371556574081e-10,2.084580713209354e-13,4.877034144886203e-11,2.972937182737261e-11,7.52603457030181e-15,1.5531276436197547e-14,8.808679869065433e-23,1.1518935916400464e-15,1.5809581261516244e-15,5.271078921044476e-13,1.1259502428912913e-20,2.1089389075725514e-20,2.604116181796871e-29,8.127291828742442e-24,5.784030382606824e-30,2.831980832709065e-31,2.7096621642174485e-29,9.311239406369316e-29,6.17394355898676e-35,2.7478108010601634e-38,3.3314273069306015e-43,6.975382543378037e-42,7.43826012652452e-41,1.6795339387171396e-37,6.828767177812232e-44,1.243694858796914e-43,4.400542268724902e-34,5.2864692536690485e-37,1.4319210714820177e-16,2.3422888362260724e-40,5.120884471285922e-37
2.338931423728133e-07,0.11224537192540554,0.0,0.0,0.0,0.0,0.3299998587032416,0.669999857825907,1.3985153739380395e-07,1.4063956519857415e-07,1.0871447604708326e-09,3.6579745119333793e-10,3.4414175163183154e-18,2.5247764357206033e-10,3.569775667770184e-10,1.652406821389828e-10,2.526382609754493e-13,5.3962076511402956e-11,3.273656336780649e-11,8.784408464815538e-15,1.9055743396237126e-14,1.0807607770731983e-22,1.513681719330489e-15,1.7035151316199071e-15,5.622894043954056e-13,1.394176777535303e-20,2.7931062627292277e-20,3.200987168243032e-29,9.971594874628655e-24,8.184264519012942e-30,4.197145678687778e-31,3.6987349427706405e-29,1.3583835411178918e-28,9.007033173619833e-35,4.279759059420811e-38,5.17817620056285e-43,1.0846938596139756e-41,1.156672778420153e-40,2.7960119625344985e-37,1.1369397596419974e-43,1.9040342896027368e-43,7.085946709389663e-34,8.51162239684741e-37,1.7591006817662766e-16,3.771656506824015e-40,8.335753395115035e-37
