Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434)
5.027278584794391e-07,0.11224537183299223,0.0,0.0,0.0,0.0,0.3299996950355024,0.6699996931179505,3.0096214963209365e-07,3.0246903724642055e-07,2.341535395582819e-09,5.342555647469009e-10,7.41226122171899e-18,8.445142953900106e-10,1.6542737178232657e-09,1.2924547614486517e-09,2.511586205606674e-12,1.630812003274036e-10,9.333687517864658e-11,5.568454475483359e-14,2.0091051401375033e-13,1.1394790817294425e-21,3.609122938703605e-14,4.372956771329923e-15,1.21635153039986e-12,1.709044429292495e-19,7.561810945878851e-19,3.6284212311415377e-28,1.0513365986309021e-22,4.848337797800901e-28,3.87130908366659e-29,1.489582119966326e-27,1.1868623927908266e-26,7.870323294748724e-33,8.133623145344496e-36,9.725958304116986e-41,2.0467421602076113e-39,2.1825614156933604e-38,1.1667736886114613e-34,4.750126245525264e-41,3.8419672082627943e-41,2.03292392039739e-31,2.4414283808876345e-34,2.1157501394454076e-15,1.0820700544329683e-37
5.232368887277671e-07,0.11224537182697689,0.0,0.0,0.0,0.0,0.32999968248028366,0.669999680506693,3.132827014212005e-07,3.148116281196732e-07,2.4374618130701656e-09,5.471040603578733e-10,7.715921660824566e-18,8.941031574970081e-10,1.7922851915796576e-09,1.431820234033764e-09,2.832129305532099e-12,1.7189840509444453e-10,9.811296106023587e-11,6.13534996054692e-14,2.2627991950637137e-13,1.2833635731616788e-21,4.2413985302037285e-14,4.6078821620225114e-15,1.2664675007599438e-12,1.9454675849220258e-19,8.965761347072497e-19,4.121047213647578e-28,1.184091230925407e-22,5.987161071769069e-28,4.862532319628948e-29,1.807908604385483e-27,1.4986238706456653e-26,9.937701304672293e-33,1.0694425058016221e-35,1.2781878262483598e-40,2.690373365418247e-39,2.868903185387128e-38,1.597613405047698e-34,6.504585510278279e-41,5.145299101253256e-41,2.7192583167973347e-31,3.2656575198940716e-34,2.408042839181603e-15,1.44738716754525e-37
5.437459189760951e-07,0.11224537182110893,0.0,0.0,0.0,0.0,0.32999966991480056,0.66999966788891,3.2560788057675495e-07,3.2715377349175127e-07,2.5334242485863643e-09,5.599521437722707e-10,8.01969611701611e-18,9.439919226653813e-10,1.9358420319116007e-09,1.5791604853407229e-09,3.1789073093092545e-12,1.8074526527226882e-10,1.0289558032393581e-10,6.735185855431829e-14,2.5359342281380616e-13,1.438274161676349e-21,4.951693284135362e-14,4.847257966475728e-15,1.316616213835499e-12,2.203483577117403e-19,1.0559775591281788e-18,4.659168472578405e-28,1.3270190771175394e-22,7.332811074872466e-28,6.049959552781652e-29,2.1783587016128307e-27,1.875574022478135e-26,1.2437368673426332e-32,1.3915605573153241e-35,1.6624076700606978e-40,3.4997506843713685e-39,3.7319897745549534e-38,2.161324057398523e-34,8.800265551610622e-41,6.823742122057762e-41,3.5946759271223815e-31,4.316954067518198e-34,2.7265182613733736e-15,1.9133481274775535e-37
5.642549492244232e-07,0.1122453718153883,0.0,0.0,0.0,0.0,0.3299996573390039,0.6699996552645978,3.379377315085691e-07,3.3949547378128014e-07,2.629423048807222e-09,5.727998157171801e-10,8.323585687715404e-18,9.941440787608744e-10,2.084946474179838e-09,1.7345206055302948e-09,3.5529625930523175e-12,1.896178834321663e-10,1.0768355616956585e-10,7.368551150591269e-14,2.829070932520458e-13,1.6045288486226427e-21,5.74584974963789e-14,5.091087091210608e-15,1.3667978587249278e-12,2.484149736610237e-19,1.236086602715773e-18,5.245433530372015e-28,1.4804135430650287e-22,8.912785729956725e-28,7.4619271477986e-29,2.6071128867854934e-27,2.3281717848031415e-26,1.5438683086995433e-32,1.7933236497962766e-35,2.1414133382388745e-40,4.508964104991706e-39,4.808173340318029e-38,2.891507197206092e-34,1.1774072699858707e-40,8.967409354343221e-41,4.700360762634397e-31,5.644774173857177e-34,3.0722772691644863e-15,2.501874062157568e-37
5.847639794727512e-07,0.11224537180981495,0.0,0.0,0.0,0.0,0.3299996447528506,0.6699996426337534,3.502722926164868e-07,3.518367294100652e-07,2.7254585135009232e-09,5.856470768848935e-10,8.627591321855536e-18,1.0445276455583337e-09,2.2396007725016493e-09,1.897940202117067e-09,3.955338794735863e-12,1.985129182493183e-10,1.1247591937585275e-10,8.036019946425266e-14,3.142755640744228e-13,1.7824374906122042e-21,6.629874437084537e-14,5.339372382493308e-15,1.417012600019331e-12,2.788536853234748e-19,1.4386863354929156e-18,5.882600567182358e-28,1.6445605201136416e-22,1.0757020011369613e-27,9.129470150519625e-29,3.1008339624928694e-27,2.8680930651993143e-26,1.9019072568465379e-32,2.2905009308005093e-35,2.7339211915929165e-40,5.757505812010228e-39,6.13956671967106e-38,3.8285568315141344e-34,1.5590595550259352e-40,1.1684002915687078e-40,6.0842409426852615e-31,7.306672517123121e-34,3.446410460163481e-15,3.238475804636145e-37
6.052730097210792e-07,0.11224537180438883,0.0,0.0,0.0,0.0,0.3299996321563026,0.669999629996374,3.6261159704872775e-07,3.6417754080265477e-07,2.8215309014462035e-09,5.984939279374926e-10,8.93171383861521e-18,1.0951146418199753e-09,2.3998071972132125e-09,2.0694540828214094e-09,4.3870808148743775e-12,2.074275051966574e-10,1.1727187170056656e-10,8.73815185565799e-14,3.477520707867238e-13,1.9723020168261814e-21,7.609933621498433e-14,5.592116632731969e-15,1.467260580889586e-12,3.117729191655023e-19,1.6656426984976561e-18,6.573541664902317e-28,1.819738585598655e-22,1.289800483652832e-27,1.1086459767515928e-28,3.666687559027925e-27,3.5083241113788005e-26,2.3264654660151277e-32,2.9012744310943635e-35,3.4615014170513007e-40,7.290894530340053e-39,7.774709203509501e-38,5.020717119209769e-34,2.044641628537293e-40,1.5101476160343866e-40,7.801747055063723e-31,9.36921294407367e-34,3.84999813820605e-15,4.152657547653082e-37
6.257820399694073e-07,0.11224537179910983,0.0,0.0,0.0,0.0,0.3299996195493269,0.669999617352456,3.7495567336868077e-07,3.765179083859589e-07,2.917640435636178e-09,6.113403695104697e-10,9.235953943891738e-18,1.1458806095327906e-09,2.5655680326520845e-09,2.249092857644666e-09,4.849234816649861e-12,2.163591884610969e-10,1.220707556386647e-10,9.475492379663797e-14,3.8338848855743786e-13,2.174416641190267e-21,8.692349257509298e-14,5.849322586245582e-15,1.5175419258014578e-12,3.4728245111144895e-19,1.918905540936885e-18,7.321246935389739e-28,2.0062191986111928e-22,1.5370907760479639e-27,1.3369742989096676e-28,4.3123629285492586e-27,4.2632587943950694e-26,2.827088156274067e-32,3.646509424651876e-35,4.3488961688820685e-40,9.161347875601596e-39,9.769283503500923e-38,6.525259874481423e-34,2.6574910323292466e-40,1.9370982140224786e-40,9.916617960307606e-31,1.1908936079765278e-33,4.284110342386424e-15,5.278345751333975e-37
6.462910702177353e-07,0.11224537179397788,0.0,0.0,0.0,0.0,0.3299996069318939,0.6699996047019964,3.8730454614050747e-07,3.888578325889165e-07,3.01378730784865e-09,6.241864022160525e-10,9.540312244768636e-18,1.196804189743483e-09,2.7368855752218204e-09,2.436883469096279e-09,5.342848225609143e-12,2.2530586260415005e-10,1.2687202957490942e-10,1.024857327375118e-13,4.212353686043874e-13,2.389068068744216e-21,9.883595003332467e-14,6.11099294445481e-15,1.5678567429007403e-12,3.8549340881580344e-19,2.2005096588917776e-18,8.128828538688382e-28,2.2042668904079815e-22,1.82136954784753e-27,1.6019284437640585e-28,5.046094039373146e-27,5.1487998616899014e-26,3.4143211600839177e-32,4.5500450845704295e-35,5.424361385615554e-40,1.1428504777826689e-38,1.2186886114929375e-37,8.409790831746183e-34,3.425157076576635e-40,2.467012628377211e-40,1.2501754531841646e-30,1.5013384497193603e-33,4.749806920500138e-15,6.654343565821976e-37
6.668001004660633e-07,0.1122453717889929,0.0,0.0,0.0,0.0,0.32999959430397807,0.6699995920449922,3.9965823644264007e-07,4.0119731384220466e-07,3.1099716826537813e-09,6.370320266462262e-10,9.844789262202097e-18,1.2478667454374646e-09,2.9137621317048005e-09,2.6328496583376377e-09,5.86896972903372e-12,2.342657225992833e-10,1.316752473921658e-10,1.105791291188058e-13,4.613419734844913e-13,2.616535695790397e-21,1.1190292351180016e-13,6.377130370545017e-15,1.6182051261052753e-12,4.265182741272363e-19,2.5125758358602922e-18,8.999524593182872e-28,2.4141394490812427e-22,2.1467258138283385e-27,1.9078310457647165e-28,5.876680970800921e-27,6.182464216988058e-26,4.099780739297775e-32,5.639006298202202e-35,6.7200332704063885e-40,1.4160200069141474e-38,1.509985330505545e-37,1.0753693990931992e-33,4.379989560223183e-40,3.120654153996884e-40,1.5640121754950485e-30,1.8782185954725236e-33,5.2481376372597565e-15,8.324810994000907e-37
6.873091307143913e-07,0.11224537178415477,0.0,0.0,0.0,0.0,0.3299995816655566,0.6699995793814404,4.1201676231742095e-07,4.1353635257798525e-07,3.2061937009234247e-09,6.498772433752859e-10,1.014938544213001e-17,1.2990520273753252e-09,3.0962000177923697e-09,2.8370123742746112e-09,6.4286492750728966e-12,2.4323722099757093e-10,1.3648004167148074e-10,1.1904016645014236e-13,5.037563113811276e-13,2.857091804357153e-21,1.261920686096811e-13,6.647737493647512e-15,1.6685871569372498e-12,4.704708857248122e-19,2.8573118853131927e-18,9.936702980277771e-28,2.6360880989830507e-22,2.5175535468703097e-27,2.259345542989926e-28,6.813511607634355e-27,7.383492284368265e-26,4.8962261106264105e-32,6.944137517295412e-35,8.272320435935088e-40,1.7433293354971508e-38,1.8590144987185808e-37,1.3649723730073492e-33,5.559787712203294e-40,3.922180446991917e-40,1.942569956055836e-30,2.3328195152751555e-33,5.780142308770482e-15,1.033977099442914e-36
7.078181609627194e-07,0.11224537177946335,0.0,0.0,0.0,0.0,0.32999956901660943,0.6699995667113378,4.243801391644427e-07,4.2587494922968547e-07,3.30245348290111e-09,6.627220529620703e-10,1.0454101165190145e-17,1.3503458787000353e-09,3.284201556804822e-09,3.0493901321497567e-09,7.02293807171496e-12,2.5221903117259806e-10,1.412861098126017e-10,1.2787377145531847e-13,5.485251695005201e-13,3.111001751608919e-21,1.4177244494184603e-13,6.9228169125804055e-15,1.7190029061264606e-12,5.174664419291051e-19,3.237013695355902e-18,1.094386504798935e-27,2.870357675487222e-22,2.9385644734269692e-27,2.6614910315093916e-28,7.866583636183411e-27,8.772961513565134e-26,5.817634717404288e-32,8.500159535486157e-35,1.0122322732702216e-39,2.1334554325920322e-38,2.275028878074917e-37,1.720575474551336e-33,7.008513450410569e-40,4.899571097818408e-40,2.3964482734501225e-30,2.8778694418620358e-33,6.346850955386347e-15,1.2755641705821999e-36
7.283271912110474e-07,0.11224537177491858,0.0,0.0,0.0,0.0,0.3299995563571188,0.6699995540346813,4.367483800843897e-07,4.382131042318048e-07,3.3987511308857516e-09,6.755664559519519e-10,1.0758936755215593e-17,1.4017359741397277e-09,3.4777690785773198e-09,3.269999327614148e-09,7.652888585652628e-12,2.6121001579335274e-10,1.4609320258622888e-10,1.3708474739433005e-13,5.9569414659069e-13,3.378524154279914e-21,1.587144804521276e-13,7.202371199188785e-15,1.7694524350121375e-12,5.676215036548124e-19,3.654066275586063e-18,1.2024649217694958e-27,3.1171867951596154e-22,3.414801052451685e-27,3.119657345896666e-28,9.04652684480248e-27,1.0373904083674581e-25,6.879280285571091e-32,1.0346150101791387e-34,1.231627779702022e-39,2.596160670413627e-38,2.76843865967726e-37,2.1546700259808535e-33,8.777073209632481e-40,6.085093060121364e-40,2.9375530198457553e-30,3.5276653675437445e-33,6.94928396650653e-15,1.5635794950723915e-36
7.488362214593754e-07,0.11224537177052031,0.0,0.0,0.0,0.0,0.329999543687069,0.6699995413514678,4.4912149617935257e-07,4.5055081801974886e-07,3.4950867315756507e-09,6.884104528785646e-10,1.1063892486654854e-17,1.4532115900218955e-09,3.67690491849098e-09,3.49885451155962e-09,8.319554541084633e-12,2.7020919980351746e-10,1.509011147200939e-10,1.466777773165721e-13,6.453076845575653e-13,3.659911067987279e-21,1.7708993667643196e-13,7.486402901322606e-15,1.8199357967675846e-12,6.210539974571358e-19,4.1109448062491e-18,1.3182834496714637e-27,3.37680802120387e-22,3.951649638368579e-27,3.639620368058205e-28,1.0364625730645487e-26,1.2211428863022517e-25,8.097813702172795e-32,1.2525949292396073e-34,1.4906036369423264e-39,3.1423933048408975e-38,3.3509186120597123e-37,2.6816609323073697e-33,1.0924172746354804e-39,7.515805850636976e-40,3.5792063903792376e-30,4.2982049984398036e-33,7.588452272712022e-15,1.9051141146783537e-36
7.693452517077035e-07,0.11224537176626845,0.0,0.0,0.0,0.0,0.3299995310064459,0.6699995286616947,4.614994968148633e-07,4.628880910296843e-07,3.591460358113762e-09,7.012540442653012e-10,1.1368968591046199e-17,1.504763401809276e-09,3.881611416630799e-09,3.7359686303434485e-09,9.02399091848684e-12,2.792157472664389e-10,1.5570967715891968e-10,1.5665742725259033e-13,6.974090991991571e-13,3.955408161542278e-21,1.9697187493030376e-13,7.77491454548875e-15,1.870453037468959e-12,6.778832186450964e-19,4.61021568977325e-18,1.4422343898368e-27,3.64944802429203e-22,4.5548538287055066e-27,4.227557563779616e-28,1.1832842412985859e-26,1.4312847683412193e-25,9.491346754988675e-32,1.5088590576301064e-34,1.794956744819293e-39,3.7843942672049455e-38,4.035521959546316e-37,3.318095442374684e-33,1.3517249486926818e-39,9.2341084561126e-40,4.336261753082611e-30,5.207324689178697e-33,8.265357521900655e-15,2.3080740728100472e-36
7.898542819560315e-07,0.11224537176216288,0.0,0.0,0.0,0.0,0.32999951831523705,0.6699995159653584,4.7388238984832096e-07,4.7522492369841213e-07,3.6878720718706445e-09,7.140972306266307e-10,1.167416526266174e-17,1.5563833061969914e-09,4.091890917054188e-09,3.981353235536391e-09,9.767253953380435e-12,2.882289415129553e-10,1.6051875068630358e-10,1.670281493173558e-13,7.520406101133394e-13,4.265254886574522e-21,2.184346233949409e-13,8.067908639209773e-15,1.9210041970271674e-12,7.382298344501496e-19,5.154537604730458e-18,1.574724777128967e-27,3.935327739070632e-22,5.23052799715882e-27,4.89006374555966e-28,1.3463839853503e-26,1.6707805987031804e-25,1.1079538771934275e-31,1.8088758525431055e-34,2.1511494358662487e-39,4.5358104961621885e-38,4.836801234686694e-37,4.082912101963405e-33,1.663348714601428e-39,1.1288329899371535e-39,5.225223515149324e-30,6.274843377030683e-33,8.980992256598296e-15,2.7812442160724223e-36
8.103633122043595e-07,0.11224537175820345,0.0,0.0,0.0,0.0,0.3299995056134314,0.6699995032624563,4.86270181827983e-07,4.875613164632588e-07,3.784321923997696e-09,7.269400124692439e-10,1.1979482663424263e-17,1.608064265007577e-09,4.307745767155806e-09,4.2350186669120944e-09,1.0550401135118391e-11,2.9724816811548714e-10,1.6532822066235732e-10,1.7779428471608848e-13,8.092433698151057e-13,4.589684642672683e-21,2.4155374507692983e-13,8.365387673118783e-15,1.971589309999851e-12,8.0221588723358145e-19,5.746662562249203e-18,1.7161767040287313e-27,4.2346625165300263e-22,5.985171012879481e-27,5.634167061603399e-28,1.5271005384523248e-26,1.9428417904269052e-25,1.288368619886752e-31,2.1587274135605237e-34,2.5663662835769584e-39,5.411815042015822e-38,5.770936352551248e-37,4.997711100052009e-33,2.0360917504913635e-39,1.373336543168534e-39,6.2643719983208624e-30,7.52271253081906e-33,9.736340089991582e-15,3.334354662033911e-36
8.513813727010156e-07,0.11224537175072256,0.0,0.0,0.0,0.0,0.32999948017799,0.6699994778369417,5.110604832327836e-07,5.12232784032714e-07,3.977336204361909e-09,7.526243645917186e-10,1.2590480162044228e-17,1.7115857581401624e-09,4.756190919610041e-09,4.76722819260937e-09,1.2240584158528467e-11,3.1530269168200413e-10,1.7494799096953748e-10,2.0052962307238828e-13,9.315220774824e-13,5.283197534818577e-21,2.930693500914593e-13,8.973810449391734e-15,2.0728615115677482e-12,9.416013690908671e-19,7.085802675151233e-18,2.0277307375114186e-27,4.874531620412136e-22,7.759365207274879e-27,7.397542185427002e-28,1.9471155617559515e-26,2.598825637896007e-25,1.7233784883922023e-31,3.035644771872474e-34,3.60658823488395e-39,7.606686290181688e-38,8.111456526958697e-37,7.378808172156606e-33,3.0063234161060854e-39,2.0052457546756616e-39,8.876014529311446e-30,1.0658912827880932e-32,1.1370065902170611e-14,4.724460877293769e-36
8.923994331976716e-07,0.11224537174382486,0.0,0.0,0.0,0.0,0.3299994547000528,0.669999452385127,5.358704332718969e-07,5.369024972438552e-07,4.170503451175746e-09,7.783071045654742e-10,1.320196188453062e-17,1.8152880910885122e-09,5.226965700706747e-09,5.33266125531512e-09,1.4103024936158578e-11,3.333759424450302e-10,1.8456841560340917e-10,2.2489606309055203e-13,1.0645541574676548e-12,6.0376989876156424e-21,3.5214672682674397e-13,9.600202527199373e-15,2.174269836220349e-12,1.0970436291613527e-18,8.651559073843619e-18,2.3805861568925215e-27,5.570672000946477e-22,9.937650361922427e-27,9.58319667114584e-28,2.4555792588746046e-26,3.430407473463422e-25,2.2748354244648666e-31,4.202568359640482e-34,4.9899153804259756e-39,1.0525928499308994e-37,1.1224416019005814e-36,1.0699206335695744e-32,4.359344225409542e-39,2.8789087691613957e-39,1.2358011727532426e-29,1.4840265778495492e-32,1.3174231756964573e-14,6.57783318588227e-36
9.334174936943277e-07,0.1122453717375093,0.0,0.0,0.0,0.0,0.3299994291795622,0.6699994269069881,5.607000522883863e-07,5.615704596059412e-07,4.363823823517866e-09,8.039882362509466e-10,1.381392833445738e-17,1.9191413092525665e-09,5.7200889618731176e-09,5.931370859726502e-09,1.6146228406487045e-11,3.5146543290513854e-10,1.9418910443190934e-10,2.509246309514385e-13,1.2086332093726273e-12,6.854854173321115e-21,4.194317552454777e-13,1.0244583389443797e-14,2.2758144292884786e-12,1.2695688362688308e-18,1.0469416143895406e-17,2.7786927842098896e-27,6.324620077743646e-22,1.2587301959492785e-26,1.2264637519953815e-27,3.066056301853048e-26,4.47364832987341e-25,2.966653307552419e-31,5.735877286286631e-34,6.806407689382747e-39,1.435978437754926e-37,1.5312681806664443e-36,1.5260617473353553e-32,6.218117845644965e-39,4.069513333978877e-39,1.6934435988028937e-29,2.0335841471480516e-32,1.5156402117358937e-14,9.013739223158303e-36
9.744355541909836e-07,0.11224537173177489,0.0,0.0,0.0,0.0,0.32999940361646996,0.6699994014025007,5.855493516468565e-07,5.862366746300968e-07,4.55729741037838e-09,8.296677634531182e-10,1.4426379793529275e-17,2.0231229217775604e-09,6.2355795700651215e-09,6.563401672948455e-09,1.8378719468459945e-11,3.695693329258674e-10,2.0380979306121565e-10,2.786448414049127e-13,1.3640382985144651e-12,7.736245831902224e-21,4.95587274895445e-13,1.0906972380032585e-14,2.3774953993095406e-12,1.4602254751725679e-18,1.2566453854305652e-17,3.226269921706925e-27,7.137836218602208e-22,1.578312919317209e-26,1.5523922335767263e-27,3.793507023023557e-26,5.770013270003048e-25,3.826329722296723e-31,7.72747827068698e-34,9.164350042607452e-39,1.933701603258196e-37,2.062019636697184e-36,2.1441853867394068e-32,8.737029336032221e-39,5.6706242005634925e-39,2.287149066316303e-29,2.746530086422103e-32,1.732401388933311e-14,1.2173871786018384e-35
9.999999999999997e-07,0.11224537172662057,0.0,0.0,0.0,0.0,0.3299993876627419,0.6699993854935276,6.010465983007927e-07,6.016089744986299e-07,4.677957058724022e-09,8.456716810188411e-10,1.480833465817779e-17,2.0879866332432797e-09,6.568181061427552e-09,6.974186438002057e-09,1.9869644860136163e-11,3.808592421107116e-10,2.0980579211910044e-10,2.967896068688304e-13,1.4667413885485636e-12,8.318734136448624e-21,5.478378427006454e-13,1.1328923151924316e-14,2.4409369361611962e-12,1.58869635338877e-18,1.4027281248444024e-17,3.532223174044974e-27,7.6752692999181495e-22,1.8087490600413163e-26,1.7887493096639925e-27,4.313267008894474e-26,6.726720086410376e-25,4.460764531304224e-31,9.24829342953108e-34,1.0964018105133189e-38,2.3136163844674443e-37,2.467145090553107e-36,2.631776467331635e-32,1.0724038126293219e-38,6.926149539018604e-39,2.739656957391833e-29,3.289918908190498e-32,1.8772019067042923e-14,1.4582448091618432e-35
