Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813),C3H7(212)
0.004468716150392145,0.11180244921324904,0.0,0.0,0.0,0.0,0.18010530381108025,0.49772731996205066,0.0002769470688027288,0.0011724486420422878,1.608203187337609e-06,1.696155885716831e-06,5.262816105127642e-15,1.0048114935061049e-05,0.005959331127758388,0.20848379592510471,0.01044309696769111,5.226507726987136e-07,9.979120865232438e-07,2.457344431261106e-06,1.354209124363913e-05,7.680509975961812e-14,0.06379753426195321,4.7021890364698146e-09,1.6447315218895204e-08,6.701347806869482e-07,0.01925148258606217,6.170003545807608e-13,5.497793088241838e-13,1.1101681080497723e-08,1.1943430594490072e-08,1.308097404279696e-07,0.005855969984093127,3.8834626754072464e-09,4.034299343563882e-09,1.8675061456840686e-13,3.962756604871498e-12,4.22572022260679e-11,0.00010335799256934997,3.131322540485304e-11,1.1881388917736415e-09,5.517744989860035e-10,6.223750425474352e-13,1.6137971550434762e-06,2.937153898498435e-16,2.1180481452718425e-12,0.002844034871295399,4.3349615250956115e-10,1.252493068435606e-08
0.004479542671678521,0.1118041920855247,0.0,0.0,0.0,0.0,0.1796778504051294,0.4971243843126373,0.00027657617372735217,0.0011695446765244985,1.6040789110635926e-06,1.6940389945737204e-06,5.249705322750211e-15,1.0040058969817623e-05,0.005947449522312847,0.209213486694542,0.010426564501843183,5.223620260502333e-07,9.938706348070116e-07,2.4524371570919577e-06,1.3498469602378592e-05,7.65576966703283e-14,0.06404422049898761,4.684185080625617e-09,1.638576251397113e-08,6.696335745398056e-07,0.019291831055539842,6.188798793022274e-13,5.511665057722142e-13,1.1114601306354626e-08,1.1958680449182284e-08,1.3119213702888845e-07,0.00589270570982835,3.907824449914441e-09,4.054955804849962e-09,1.874537652504252e-13,3.9778824553009524e-12,4.241849805716754e-11,0.00010401609515124086,3.14739391532788e-11,1.1927238714037903e-09,5.545083120280528e-10,6.255024371672759e-13,1.617311991217646e-06,2.9517064491899715e-16,2.132889288152611e-12,0.002867584542707312,4.370856628643748e-10,1.2605180783007772e-08
0.004490369192964898,0.11180593217757834,0.0,0.0,0.0,0.0,0.17925188882649418,0.49652304326114177,0.0002762046366835668,0.001166630919504916,1.5999614404787807e-06,1.6918967847526333e-06,5.236606972717379e-15,1.0031846881874245e-05,0.005935552291116865,0.20994111919953867,0.010410022448856115,5.22066672639228e-07,9.898242138756062e-07,2.4474921808590175e-06,1.3454751030640373e-05,7.630974382919415e-14,0.0642903593988938,4.666163057690124e-09,1.6324147966107547e-08,6.691133085792127e-07,0.019331713800036593,6.207405884594833e-13,5.525355753017195e-13,1.1127170497164465e-08,1.1973415160181546e-08,1.315694577354424e-07,0.005929408059221132,3.932164090466302e-09,4.0755143959423435e-09,1.8814845727607638e-13,3.99283147495602e-12,4.25779082378113e-11,0.00010467363771696594,3.163409800796106e-11,1.1972548095980327e-09,5.572223937986313e-10,6.286079615812295e-13,1.6207719085842545e-06,2.9661539703983295e-16,2.1477125796813614e-12,0.0028911643838280196,4.406797717771122e-10,1.2685104124536525e-08
0.004501195714251274,0.11180766940745271,0.0,0.0,0.0,0.0,0.17882741936841093,0.4959233021339196,0.00027583249104997775,0.0011637077771787505,1.5958509795606689e-06,1.6897297650366208e-06,5.223521827040622e-15,1.0023481638847168e-05,0.0059236404956654175,0.21066668704575414,0.01039347237442699,5.217648155216196e-07,9.85773401619156e-07,2.4425105620967006e-06,1.3410941979735901e-05,7.606127782532513e-14,0.06453594789427444,4.648125391850515e-09,1.6262479765128892e-08,6.68574287403753e-07,0.019371133311590828,6.225825426047845e-13,5.538865861580418e-13,1.1139391689060328e-08,1.1987639451901906e-08,1.3194172049464516e-07,0.005966075805389181,3.956480783439873e-09,4.095974543046432e-09,1.8883469698053629e-13,4.0076037748544346e-12,4.27354339518466e-11,0.00010533059774024488,3.1793698053564555e-11,1.2017317316062427e-09,5.599166681717902e-10,6.316915235530756e-13,1.624177209012559e-06,2.9804960568762225e-16,2.162517329890247e-12,0.0029147730793123686,4.442782787589697e-10,1.276469479564902e-08
0.00451202223553765,0.11180940367264791,0.0,0.0,0.0,0.0,0.17840444212285947,0.4953251659411612,0.0002754597695899151,0.0011607756488527952,1.5917477258740818e-06,1.6875384399872958e-06,5.210450640981423e-15,1.0014966191953387e-05,0.005911715176738857,0.211390184247127,0.010376915800856423,5.214565575461497e-07,9.817187640539324e-07,2.437493346934713e-06,1.3367048777024365e-05,7.581233454482705e-14,0.06478098304695049,4.630074456162993e-09,1.6200765928661167e-08,6.680168150646358e-07,0.019410092124792024,6.244058075832299e-13,5.552196113577404e-13,1.1151267965521745e-08,1.2001358119938707e-08,1.323089445897668e-07,0.006002707751605258,3.980773735209903e-09,4.116335708524356e-09,1.8951249307558574e-13,4.022199516197932e-12,4.289107691826222e-11,0.0001059869532384854,3.195273565188182e-11,1.2061546781230182e-09,5.62591064775448e-10,6.347530372340705e-13,1.6275282227219177e-06,2.9947323340056255e-16,2.1773028584914343e-12,0.0029384093250732794,4.4788098503713457e-10,1.2843947079360494e-08
0.0045228487568240265,0.11181113489853409,0.0,0.0,0.0,0.0,0.17798295708546027,0.4947286395400172,0.00027508650480632073,0.0011578349306200556,1.5876518745902297e-06,1.6853233061848315e-06,5.197394157893713e-15,1.0006303431199113e-05,0.0058997773644682665,0.21211160501518075,0.010360354229137888,5.211419970922198e-07,9.776608623388124e-07,2.4324415663191493e-06,1.3323077693130035e-05,7.556294955202747e-14,0.06502546198152685,4.6120126037106785e-09,1.6139014406796577e-08,6.674411905189794e-07,0.019448592792924387,6.262104406009557e-13,5.565347182326773e-13,1.1162802407817737e-08,1.2014575801399878e-08,1.3267114794254622e-07,0.006039302716262824,4.00504216217862e-09,4.1365973629677096e-09,1.90181854561403e-13,4.0366188648875154e-12,4.3044838906158094e-11,0.00010664268249883383,3.211120726823462e-11,1.2105236917446622e-09,5.652455160216656e-10,6.377924200540829e-13,1.6308252594407838e-06,3.0088624419817913e-16,2.192068488783948e-12,0.002962071823369565,4.51487692806056e-10,1.2922855119924512e-08
0.004533675278110403,0.11181286298864315,0.0,0.0,0.0,0.0,0.17756296404045238,0.49413372745449663,0.00027471272885446315,0.0011548860109007123,1.5835636164414233e-06,1.6830848523117345e-06,5.184353112799249e-15,9.997496185470122e-06,0.005887828066852475,0.21283094399180064,0.010343789114485783,5.208212302316402e-07,9.73600241264712e-07,2.427356235238613e-06,1.3279034846450201e-05,7.531315754788752e-14,0.06526938195930851,4.59394211886044e-09,1.6077232920393892e-08,6.668477087174408e-07,0.01948663791231594,6.279964980643638e-13,5.578319749451425e-13,1.1173998078950363e-08,1.2027297138944101e-08,1.3302834895714012e-07,0.006075859549697164,4.02928530193092e-09,4.156759016189578e-09,1.9084279386722967e-13,4.050862058224585e-12,4.3196722446018466e-11,0.00010729776438610083,3.226910943139399e-11,1.214838837657571e-09,5.678799591942854e-10,6.408095945321158e-13,1.6340686597951567e-06,3.0228860469315316e-16,2.2068135712261896e-12,0.002985759289040433,4.550982061777165e-10,1.3001413180153243e-08
0.004544501799396779,0.1118145878639328,0.0,0.0,0.0,0.0,0.17714446263608338,0.49354043399120207,0.00027433847320861753,0.0011519292730323332,1.5794831358371557e-06,1.680823572544646e-06,5.1713282180468316e-15,9.988547352971487e-06,0.005875868276884335,0.21354819609932615,0.010327221882061245,5.204943594663884e-07,9.695374368832415e-07,2.422238368540474e-06,1.3234926259410798e-05,7.506299268906319e-14,0.06551274033129191,4.575865246526156e-09,1.6015429056634058e-08,6.662366705669747e-07,0.019524230104531155,6.29764057173364e-13,5.591114638557698e-13,1.1184858106171935e-08,1.2039527092534565e-08,1.3338056984064756e-07,0.0061123771237670925,4.053502406325285e-09,4.176820215393558e-09,1.914953253055982e-13,4.064929375806556e-12,4.3346730519354915e-11,0.00010795217815294959,3.2426438928338116e-11,1.2191001931812838e-09,5.704943421800441e-10,6.438044955085367e-13,1.6372587615895752e-06,3.0368028714312464e-16,2.2215374685157817e-12,0.0030094704462188325,4.587123306806822e-10,1.3079616025746047e-08
0.004555328320683155,0.11181630945009971,0.0,0.0,0.0,0.0,0.1767274524137078,0.49294876328498693,0.0002739637687217209,0.0011489650968637684,1.5754106131759642e-06,1.6785399600984807e-06,5.158320170477917e-15,9.979459848455733e-06,0.005863898975719917,0.21426335648112238,0.010310653933151046,5.201614893209912e-07,9.65472979436292e-07,2.4170889735239477e-06,1.31907578908479e-05,7.481248877155691e-14,0.06575553451906313,4.55778420506658e-09,1.5953610312397897e-08,6.656083771299261e-07,0.019561372011229382,6.315132027046057e-13,5.603732710330519e-13,1.1195385610019329e-08,1.2051270725294837e-08,1.337278339746071e-07,0.006148854327670657,4.077692738718934e-09,4.196780515934015e-09,1.9213946362037468e-13,4.07882110742903e-12,4.349486621642823e-11,0.00010860590336097975,3.258319264529675e-11,1.2233078384738459e-09,5.730886155279145e-10,6.467770609241957e-13,1.6403958912404445e-06,3.050612652232533e-16,2.236239548800458e-12,0.0030332040260735832,4.623298729159497e-10,1.3157458595821157e-08
0.004566154841969532,0.11181802766500601,0.0,0.0,0.0,0.0,0.176311932757123,0.49235871921833974,0.0002735886459969683,0.0011459938562679297,1.571346225589556e-06,1.6762344936367522e-06,5.145329662407575e-15,9.970236466723304e-06,0.00585192112696535,0.2149764206061338,0.010294086634022384,5.198227160196117e-07,9.614073869906907e-07,2.4119090337449953e-06,1.3146535587356699e-05,7.456167895478563e-14,0.06599776204856743,4.5397011627164985e-09,1.5891784017676527e-08,6.649631202624832e-07,0.019598066302720863,6.332440029534607e-13,5.616174724092013e-13,1.120558368356098e-08,1.2062532829295875e-08,1.3407016234279335e-07,0.006185290075667468,4.101855579088992e-09,4.216639493348086e-09,1.9277522611508037e-13,4.092537593569678e-12,4.364113316795189e-11,0.00010925892002436621,3.2739367567133385e-11,1.227461870544948e-09,5.756627311371007e-10,6.497272297736875e-13,1.6434804069146578e-06,3.064315133262956e-16,2.250919193477996e-12,0.0030569587707197205,4.659506411529657e-10,1.3234935583523293e-08
0.004576981363255908,0.11181974243689936,0.0,0.0,0.0,0.0,0.17589790291272198,0.4917703054538234,0.00027321313552660536,0.001143015919653174,1.5672901464397247e-06,1.6739076440952247e-06,5.132357369286183e-15,9.960879919311831e-06,0.005839935678805799,0.21568738422732733,0.010277521320458756,5.194781302553893e-07,9.573411674926173e-07,2.4066995182677695e-06,1.3102265087537517e-05,7.431059578566386e-14,0.06623942053687008,4.521618244157559e-09,1.582995735687793e-08,6.643011873869132e-07,0.01963431567367599,6.349565176814047e-13,5.628441418392632e-13,1.1215455449136717e-08,1.2073318056479749e-08,1.3440757530885335e-07,0.006221683303850406,4.125990221891612e-09,4.236396764609052e-09,1.9340263203342475e-13,4.1060792137009715e-12,4.3785535420463847e-11,0.00010991120855198224,3.289496081455991e-11,1.2315623990901952e-09,5.782166514668858e-10,6.526549533041198e-13,1.6465126471785008e-06,3.077910114652579e-16,2.265575804865283e-12,0.0030807334321935657,4.695744451734074e-10,1.3312041673162787e-08
0.004587807884542284,0.11182145369212594,0.0,0.0,0.0,0.0,0.17548536198104292,0.49118352541864546,0.0002728372672551497,0.001140031649593468,1.5632425441058517e-06,1.6715598882055097e-06,5.119403954314124e-15,9.951392989064276e-06,0.005827943562908922,0.2163962434010357,0.010260959295629276,5.191278299243394e-07,9.53274819272522e-07,2.4014613950527185e-06,1.3057952021470094e-05,7.405927119562756e-14,0.06648050769872653,4.5035375346207975e-09,1.576813738036655e-08,6.636228720248228e-07,0.019670122843846283,6.36650829334145e-13,5.640533688494016e-13,1.122500408064578e-08,1.2083631401806633e-08,1.3474009737053846e-07,0.006258032971982641,4.150095977280197e-09,4.256051979944534e-09,1.9402170184039824e-13,4.119446376349079e-12,4.392807733031872e-11,0.00011056274978039421,3.3049969710491083e-11,1.2356095417633066e-09,5.807503412535347e-10,6.555601852273392e-13,1.6494929775597087e-06,3.0913974086664873e-16,2.2802087913681047e-12,0.0031045267732530335,4.732010963931721e-10,1.3388772125326573e-08
0.0045986344058286605,0.11182316136239767,0.0,0.0,0.0,0.0,0.17507430892931386,0.4905983823221123,0.0002724610701360835,0.0011370414037345602,1.5592035814189516e-06,1.6691917040644575e-06,5.106470059255398e-15,9.941778531183448e-06,0.005815945695324102,0.21710299446371614,0.01024440183227898,5.187719206237991e-07,9.492088314981234e-07,2.396195625609682e-06,1.3013601931795212e-05,7.380773662019937e-14,0.06672102133937526,4.4854610781005255e-09,1.570633099883525e-08,6.629284700114626e-07,0.01970549055465416,6.383270408475362e-13,5.652452516618237e-13,1.1234232724657822e-08,1.209347816442157e-08,1.3506775584493782e-07,0.006294338062441795,4.174172170405206e-09,4.275604797962139e-09,1.946324572636316e-13,4.132639519841832e-12,4.4068763571663745e-11,0.00011121352495135805,3.32043916936148e-11,1.2396034245340012e-09,5.832637714317254e-10,6.584428864171076e-13,1.6524217478438242e-06,3.1047768605770864e-16,2.2948175745517444e-12,0.003128337566991715,4.76830407803552e-10,1.3465122565168402e-08
0.004609460927115037,0.11182486538221494,0.0,0.0,0.0,0.0,0.17466474262031093,0.4900148792033066,0.00027208457279989537,0.0011340455356448759,1.5551734190860268e-06,1.6668035541247398e-06,5.093556322316181e-15,9.932039286731387e-06,0.005803942979917735,0.21780763397092776,0.010227850179429674,5.184104998858689e-07,9.45143684594001e-07,2.390903149130693e-06,1.2969220288209471e-05,7.355602308119035e-14,0.0669609593349309,4.46739088240247e-09,1.564454500298058e-08,6.622182667617885e-07,0.019740421564262034,6.39985236501159e-13,5.66419874224105e-13,1.124314446335515e-08,1.2102863337500435e-08,1.353905747448352e-07,0.0063305975751088775,4.19821813802472e-09,4.295054875826379e-09,1.9523492197190252e-13,4.145659120040655e-12,4.420759921888894e-11,0.00011186351562213617,3.335822423908134e-11,1.2435441861840372e-09,5.857569147058098e-10,6.613030194409432e-13,1.6552993247176941e-06,3.118048325064151e-16,2.3094015879743218e-12,0.003152164594676692,4.80462193641663e-10,1.3541088217602716e-08
0.004620287448401413,0.11182656568183398,0.0,0.0,0.0,0.0,0.17425666174321464,0.4894330188182239,0.00027170780390332693,0.0011310443914771219,1.5511522122503933e-06,1.6643958881332616e-06,5.0806633638119094e-15,9.922177827492543e-06,0.005791936299941614,0.2185101588431492,0.010211305546512494,5.180436520576376e-07,9.410798460552149e-07,2.3855848834719977e-06,1.29248124145627e-05,7.330416077322678e-14,0.067200319679935,4.449328898017375e-09,1.558278599204734e-08,6.61492540179602e-07,0.019774918657333947,6.416254778392435e-13,5.675773148830332e-13,1.125174245271227e-08,1.2111791541126764e-08,1.3570857609692975e-07,0.006366810538923759,4.222233236167578e-09,4.314401935561859e-09,1.9582912216110345e-13,4.158505701367363e-12,4.434458986421226e-11,0.00011251270387684862,3.3511465071415926e-11,1.247431981950713e-09,5.882297531635431e-10,6.641405575786596e-13,1.6581260835260654e-06,3.1312117067354505e-16,2.3239602840280236e-12,0.003176006651890875,4.840962703266821e-10,1.3616664195904855e-08
0.004631113969687789,0.1118282622052441,0.0,0.0,0.0,0.0,0.17385006486681975,0.4888528037256063,0.0002713307917807851,0.0011280383121983698,1.5471401109440385e-06,1.6619691728812991e-06,5.067791782834206e-15,9.912196830410033e-06,0.005779926524232259,0.219210566254872,0.010194769115393548,5.176714706695788e-07,9.370177766597263e-07,2.3802417559567682e-06,1.2880383528778362e-05,7.305217929017092e-14,0.06743910045149308,4.431277044858963e-09,1.5521060459197697e-08,6.607515811173283e-07,0.019808984636440864,6.432478576976609e-13,5.687176814295914e-13,1.1260029964383576e-08,1.2120267867012019e-08,1.360217887272748e-07,0.0064029760033048645,4.246216834443218e-09,4.3336457556203834e-09,1.9641508329750703e-13,4.171179777917881e-12,4.447974098974067e-11,0.0001131610721687719,3.3664112073949286e-11,1.2512669623346104e-09,5.906822720794382e-10,6.66955478094706e-13,1.6609023823987476e-06,3.144266927180914e-16,2.338493120392622e-12,0.003199862544302252,4.877324558149872e-10,1.3691846650141813e-08
0.004641940490974166,0.1118299548900238,0.0,0.0,0.0,0.0,0.1734449504410303,0.488274236286612,0.00027095356348119545,0.0011250276338371388,1.5431372647439717e-06,1.6595238618521516e-06,5.054942181941241e-15,9.902099081718905e-06,0.005767914507069223,0.21990885363423218,0.01017824204043518,5.172940630023837e-07,9.32957925441347e-07,2.374874671836219e-06,1.2835938787742024e-05,7.280010787970804e-14,0.06767729980955389,4.413237205723841e-09,1.5459374773908758e-08,6.599956733264331e-07,0.019842622320376372,6.44852491825708e-13,5.698410710323588e-13,1.1268010052386604e-08,1.2128297743715311e-08,1.3633024126393097e-07,0.0064390930386618965,4.270168316381737e-09,4.352786047377496e-09,1.9699283358138942e-13,4.18368192579738e-12,4.461305873882214e-11,0.00011380860332861553,3.381616310203645e-11,1.2550492960069075e-09,5.931144569888492e-10,6.697477579547843e-13,1.6636286009017003e-06,3.157213909401117e-16,2.3529995682794886e-12,0.0032237310881761834,4.913705696782354e-10,1.3766631494532475e-08
0.004652767012260542,0.11183164367942482,0.0,0.0,0.0,0.0,0.173041316795127,0.48769731866160426,0.000270576145799216,0.0011220126873348456,1.539143816114457e-06,1.657060387330585e-06,5.042115138937865e-15,9.89188713989055e-06,0.0057559010876067004,0.22060501866740512,0.01016172544771077,5.169115181401403e-07,9.2890073257383e-07,2.369484510863741e-06,1.279148324759668e-05,7.25479752181477e-14,0.06791491599860065,4.395211213000737e-09,1.539773513833031e-08,6.592250864334447e-07,0.019875834543512712,6.464394577869726e-13,5.709475610392661e-13,1.1275685800228714e-08,1.2135885987219433e-08,1.3663395700382084e-07,0.006475160736859896,4.294087079741625e-09,4.371822571439487e-09,1.975624032084218e-13,4.196012756159406e-12,4.474454962854609e-11,0.00011445528057490634,3.3967616214143574e-11,1.2587791645659146e-09,5.955263035138091e-10,6.725173858006419e-13,1.6663051174384307e-06,3.1700526300575264e-16,2.3674791167792527e-12,0.0032476111109045963,4.950104331840268e-10,1.3841014027350311e-08
