Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813),C3H7(212),S(491),S(144),CH2O(26),CHO4(125),C2H4O(223)
0.0006321230180223904,0.11217718317650084,0.0,0.0,0.0,0.0,0.3255640576320952,0.6667308239680783,0.00014939237790776314,0.0002797236286328687,1.1581881727538285e-06,2.9495644873131625e-07,3.666682529827973e-15,1.3257104701675195e-06,0.0014050288379421289,0.003570899015035648,0.0011472976704332539,1.4044331933347836e-07,1.3962372408658997e-07,1.9274504750333248e-07,1.4173994620206364e-06,8.038887889413014e-15,0.0004971831213070357,6.045111781110744e-10,2.5515809391335685e-09,6.634663359458925e-09,4.279914196132178e-05,6.322813557957165e-16,1.474707450752649e-15,1.2373386364932549e-11,2.3998348086217413e-12,3.3067242510375045e-11,3.5736981633167253e-07,2.369944325877465e-13,1.245655775605026e-13,2.709961856515402e-18,5.738787574074745e-17,6.119606406657299e-16,9.972447993554336e-10,3.593426399554072e-16,2.7258737197658223e-15,2.4768244689333602e-14,2.964702928160124e-17,1.819117962358638e-08,1.3183516186456713e-20,8.902682344863324e-17,1.4205044064682987e-07,2.1651729741859423e-14,1.5273683590549172e-12,3.999846680249647e-13,2.25161489476346e-19,9.591115801409577e-15,3.715640848566536e-15,9.922840005375351e-08
0.0006393772394818918,0.11217578822883723,0.0,0.0,0.0,0.0,0.3254752470212182,0.666663088718919,0.00015020864635255054,0.00028249339672813025,1.1644125907714968e-06,2.979205024211495e-07,3.686397490523328e-15,1.3406781706090503e-06,0.0014266848585623678,0.003649077197246492,0.0011711481203576233,1.4148776337769545e-07,1.414372178512686e-07,1.9630158937180834e-07,1.4434316916822117e-06,8.186531644823828e-15,0.0005121713770876483,6.138268693598251e-10,2.5851693963954868e-09,6.838081559073233e-09,4.4564501621759256e-05,6.587043318533069e-16,1.5180246746209986e-15,1.2954464434182542e-11,2.527095600960633e-12,3.474246472908636e-11,3.793055620287103e-07,2.5154140721203585e-13,1.3294166356248847e-13,2.9048189436763645e-18,6.151252830178187e-17,6.559442346086514e-16,1.0697639757228974e-09,3.854395005505465e-16,2.953088596918433e-15,2.592744481487101e-14,3.1031159029904215e-17,1.8467917176446975e-08,1.380053120108252e-20,9.424398446192974e-17,1.5042437999530066e-07,2.2928109454615244e-14,1.601301650037738e-12,4.290337190276463e-13,2.415139352416306e-19,9.842373429665716e-15,3.865602595317488e-15,1.0560997837559213e-07
0.0006538856824008946,0.11217296215605538,0.0,0.0,0.0,0.0,0.32529505056375096,0.6665253275861186,0.00015183301103993427,0.0002880388772828319,1.1767910291836262e-06,3.038587995821167e-07,3.725605133906372e-15,1.3707763385254946e-06,0.0014701515222180685,0.0038081987858973126,0.001219487019465166,1.4357234617895177e-07,1.4509536477154544e-07,2.034941595308127e-07,1.4960621293739971e-06,8.485029145017612e-15,0.0005429712080053961,6.326339577702876e-10,2.6528977601896896e-09,7.257381717528861e-09,4.825351304349192e-05,7.140110776974443e-16,1.6075683016773803e-15,1.4179199938187305e-11,2.7978528073907556e-12,3.8294994655391644e-11,4.2648453988922836e-07,2.8282875908122987e-13,1.511112718884042e-13,3.330327164765949e-18,7.051906565017317e-17,7.519862346807748e-16,1.2281392849790606e-09,4.424223546324774e-16,3.456924511969906e-15,2.8373151145914274e-14,3.395059286712179e-17,1.90265283916e-08,1.5102323700341534e-20,1.054202347687141e-16,1.6836854204336724e-07,2.5663209827726026e-14,1.7575960468295591e-12,4.92462830454537e-13,2.7721978685275884e-19,1.0384063441277976e-14,4.178615889112457e-15,1.1939633470456726e-07
0.0006683941253198974,0.11217008810366966,0.0,0.0,0.0,0.0,0.32511141000411536,0.6663844883504023,0.00015344671039753326,0.0002935928935140557,1.1890772552980488e-06,3.0981141960915116e-07,3.76452164321925e-15,1.401092642654576e-06,0.0015138163732806235,0.003971035503059007,0.0012686719107250822,1.4565144186280322e-07,1.4879550051013347e-07,2.1079260758133465e-07,1.549445474416698e-06,8.787796816547978e-15,0.0005748819694162959,6.516759668918187e-10,2.7213644916038752e-09,7.69361434782438e-09,5.216024101030201e-05,7.727128814595918e-16,1.7010994686908783e-15,1.5490850502762954e-11,3.0914156268522283e-12,4.2130479688639795e-11,4.783591510778765e-07,3.172300811984533e-13,1.7131262190812426e-13,3.807529272879264e-18,8.061913303556744e-17,8.596891881063565e-16,1.4057534429708471e-09,5.063116785144905e-16,4.033267249543844e-15,3.0996304182876054e-14,3.7080618500035546e-17,1.9591949448556046e-08,1.6498567579454097e-20,1.1764499938879551e-16,1.8800361853250353e-07,2.86560442433258e-14,1.925655202423892e-12,5.635798700807871e-13,3.1725336775572985e-19,1.0982301072356886e-14,4.509619452944008e-15,1.3464296999978482e-07
0.0006829025682389001,0.11216716639159746,0.0,0.0,0.0,0.0,0.3249243127922208,0.6662405422191912,0.00015504999815154532,0.0002991561257334004,1.2012730673583274e-06,3.1577919417609246e-07,3.803152722382324e-15,1.4316282540883913e-06,0.0015576699741787683,0.0041376213511841115,0.0013186970008836818,1.4772533207097752e-07,1.5253813088840845e-07,2.1819680823843082e-07,1.6035796211815239e-06,9.094822717207494e-15,0.0006079194295922249,6.709535865273784e-10,2.790572940067274e-09,8.147157902429197e-09,5.629279808138543e-05,8.349493832667977e-16,1.798750875422662e-15,1.689369300442321e-11,3.4092281489268323e-12,4.6265723438267765e-11,5.35289095582759e-07,3.549839132859351e-13,1.9372609573393824e-13,4.341514283757184e-18,9.192029557427607e-17,9.8020012492698e-16,1.6044688463579562e-09,5.777734323391439e-16,4.69075574522926e-15,3.3806478516360555e-14,4.043243817260382e-17,2.0164131101099222e-08,1.799435928347196e-20,1.3099253528552268e-16,2.0944972811015722e-07,3.192492153377582e-14,2.106134268101546e-12,6.431261648430606e-13,3.6203198963917493e-19,1.1642600058645603e-14,4.859268592406388e-15,1.5147150381191315e-07
0.0006974110111579029,0.11216419735304675,0.0,0.0,0.0,0.0,0.3247337463961702,0.666093460312619,0.00015664310397517844,0.00030472920237309365,1.213380075225451e-06,3.2176290272055826e-07,3.841503478884479e-15,1.4623841764854536e-06,0.00160170302983113,0.004307990548221158,0.0013695562779497236,1.4979427599576914e-07,1.563237352377093e-07,2.2570663453093462e-07,1.6584624221530084e-06,9.406094667225859e-15,0.0006420993134796788,6.904674195351349e-10,2.8605260744354954e-09,8.618392416017091e-09,6.065943237452018e-05,9.008634905372107e-16,1.9006579155175614e-15,1.8392125574260588e-11,3.7527979709871695e-12,5.0718223724107306e-11,5.976540383748341e-07,3.963420351038725e-13,2.185442204466667e-13,4.9377644285136424e-18,1.0453842004483277e-16,1.1147546006866513e-15,1.8262855213591618e-09,6.57522416774502e-16,5.438860134238497e-15,3.681363681682504e-14,4.4017691863688333e-17,2.0743020822773165e-08,1.9595001835499695e-20,1.4554076378317136e-16,2.328329425966823e-07,3.5489057931433316e-14,2.2997140523628548e-12,7.318974105030696e-13,4.1200356977891567e-19,1.2370876680064496e-14,5.2282308713030176e-15,1.7001116498040558e-07
0.0007119194540769057,0.11216118133511971,0.0,0.0,0.0,0.0,0.3245396983253901,0.6659432136726466,0.00015822623613659563,0.00031031270689840985,1.2253997210151493e-06,3.277632796920531e-07,3.879578489119801e-15,1.4933612676750683e-06,0.001645906378065707,0.0044821775065106255,0.0014212435041943375,1.518585133444434e-07,1.6015276936595495e-07,2.3332195678215626e-07,1.7140916799591888e-06,9.721600204068494e-15,0.0006774373018220278,7.102179937600232e-10,2.9312265318365536e-09,9.107699379585645e-09,6.52685255979005e-05,9.706014046754802e-16,2.0069587049004682e-15,1.999066795593681e-11,4.123697767831428e-12,5.550618960855745e-11,6.658543181669002e-07,4.415699364731716e-13,2.4597223582754293e-13,5.602177845839154e-18,1.1859815313533362e-16,1.2646817962642095e-15,2.073348335560467e-09,7.463247874242321e-16,6.287943964247506e-15,4.0028144475788487e-14,4.7848472759126227e-17,2.1328563383042568e-08,2.1306012630759902e-20,1.613713735641111e-16,2.582854580931535e-07,3.9368603149408835e-14,2.5071016789228017e-12,8.30746470719191e-13,4.676482067061968e-19,1.3173470658351157e-14,5.617186211939133e-15,1.9039912136457915e-07
0.0007264278969959085,0.11215811869875295,0.0,0.0,0.0,0.0,0.324342156151088,0.6657897732713822,0.00015979958385477154,0.00031590718393555676,1.2373332974710104e-06,3.3378102097454736e-07,3.9173818565612514e-15,1.524560258870504e-06,0.0016902709813740409,0.004660216813776388,0.0014737522101424222,1.5391826697655284e-07,1.6402566817779034e-07,2.4104264174907744e-07,1.770465140744121e-06,1.004132654484825e-14,0.0007139490301452392,7.302057719848346e-10,3.0026766590082814e-09,9.615461602003835e-09,7.012859095682436e-05,1.044312644395459e-15,2.1177941084158605e-15,2.169396169286938e-11,4.523566838373117e-12,6.064855829091849e-11,7.403116650300713e-07,4.909472931721484e-13,2.762286755731767e-13,6.341092158232676e-18,1.3423341826004474e-16,1.43140981572075e-15,2.347954423339809e-09,8.450006387948974e-16,7.249329957220175e-15,4.3460785902585866e-14,5.1937344591863955e-17,2.1920701384883247e-08,2.3133132111907963e-20,1.7856992456467833e-16,2.859457664413633e-07,4.358466651600462e-14,2.7290312455199398e-12,9.405862535547465e-13,5.294797994669756e-19,1.40571666166362e-14,6.026826980941135e-15,2.1278081716176106e-07
0.0007409363399149113,0.11215500981909685,0.0,0.0,0.0,0.0,0.3241411075242882,0.6656331100186736,0.00016136331937343553,0.00032151314468214544,1.2491819641307883e-06,3.3981678957111105e-07,3.9549172629460094e-15,1.555981772383792e-06,0.0017347879198662027,0.004842143216025023,0.001527075689478373,1.559737452263681e-07,1.679428480755152e-07,2.488685519587812e-07,1.8275804889020603e-06,1.0365260556459927e-14,0.0007516500876316724,7.504311620032858e-10,3.0748785529405845e-09,1.0142063088772091e-08,7.524827093755381e-05,1.1221500713024112e-15,2.2333077715733184e-15,2.350677028434415e-11,4.954112663296397e-12,6.61650122921543e-11,8.214699264953745e-07,5.447684484602477e-13,3.095459625830762e-13,7.161308955780565e-18,1.5158793144161088e-16,1.6164711874547527e-15,2.6525608307440402e-09,9.544266599222903e-16,8.33536917639541e-15,4.712278080345411e-14,5.629735884582757e-17,2.2519375803450718e-08,2.5082332434988147e-20,1.9722595106519626e-16,3.1595882689349367e-07,4.815934314111226e-14,2.966264501451779e-12,1.0623926677546301e-12,5.980477117848348e-19,1.502921611858007e-14,6.457858096146582e-15,2.3731031779283865e-07
0.0007554447828339141,0.11215185508560942,0.0,0.0,0.0,0.0,0.3239365401915696,0.6654731947690032,0.00016291759977704942,0.000327131071634605,1.260946761492668e-06,3.4587122057175496e-07,3.992188013136172e-15,1.5876263371633266e-06,0.0017794483853502325,0.005027991602261684,0.0015812069948204059,1.5802514393816168e-07,1.7190470906768734e-07,2.567995452114974e-07,1.8854353430734091e-06,1.0693388732871001e-14,0.0007905560158998465,7.708945249369302e-10,3.1478340948748133e-09,1.0687888923339659e-08,8.06363349683913e-05,1.2042699159325176e-15,2.3536461522740996e-15,2.5433979185836425e-11,5.417112460156972e-12,7.20759966631272e-11,9.097958020572542e-07,6.03342900173597e-13,3.4617101741810543e-13,8.070119202479751e-18,1.7081573657043553e-16,1.821508571987377e-15,2.989792388796525e-09,1.0755388640936589e-15,9.559513954710645e-15,5.102580243870581e-14,6.094207420797504e-17,2.3124526530505475e-08,2.7159827188321886e-20,2.174330658127535e-16,3.484762378706824e-07,5.311574009616015e-14,3.2195915288129784e-12,1.197207661513861e-12,6.739384826606834e-19,1.609736030848878e-14,6.910997126559695e-15,2.6415066256845764e-07
0.0007699532257529169,0.11214865490220867,0.0,0.0,0.0,0.0,0.3237284420087198,0.6653099983277553,0.0001644625685879842,0.0003327614226912801,1.2726286234727256e-06,3.5194492547186335e-07,4.029197074567776e-15,1.6194944027496487e-06,0.0018242436764187772,0.0052177969908547926,0.0016361389342884794,1.6007264824188715e-07,1.759116366344415e-07,2.648354741616406e-07,1.9440272527369823e-06,1.1025697175794396e-14,0.0008306823077089541,7.915961829491807e-10,3.2215449815047357e-09,1.125332514254454e-08,8.630167695772387e-05,1.2908318010781597e-15,2.4789585540272574e-15,2.7480595733269178e-11,5.914414717568088e-12,7.8402736229204e-11,1.005779585730959e-06,6.669957931615977e-13,3.863658805273123e-13,9.075329586727924e-18,1.9208176049723676e-16,2.0482806812405643e-15,3.3624498160640047e-09,1.2093353926426184e-15,1.0936394613326574e-14,5.518199622452241e-14,6.5885576306132e-17,2.3736092912386397e-08,2.937208129487807e-20,2.3928906344083334e-16,3.8365640866137373e-07,5.847800258488284e-14,3.4898314372561727e-12,1.3461423437048333e-12,7.577775833905496e-19,1.7269853153810594e-14,7.386974398428346e-15,2.9347422517588763e-07
0.0007844616686719197,0.11214540968738078,0.0,0.0,0.0,0.0,0.32351680095259017,0.6651434914569282,0.00016599835717846277,0.00033840463471492,1.2842283884214338e-06,3.5803849592866447e-07,4.065947112141985e-15,1.651586351740084e-06,0.00186916519438776,0.005411594517326861,0.001691864068766394,1.6211643411010328e-07,1.7996400338423645e-07,2.729761860880005e-07,2.003353696156575e-06,1.1362171583042296e-14,0.0008720444056124735,8.125364260546927e-10,3.29601275256072e-09,1.1838758631321857e-08,9.225331271370092e-05,1.3819987693391976e-15,2.6093971614126833e-15,2.965174895396596e-11,6.447940746808053e-12,8.516725305020896e-11,1.1099359161144875e-06,7.3606841670026e-13,4.3040834747959475e-13,1.0185289830877734e-17,2.155623882622924e-16,2.29866841254449e-15,3.773518046357889e-09,1.3568793908103759e-15,1.2481900098531992e-14,5.960399979460183e-14,7.114249906746205e-17,2.435401429276437e-08,3.172582169173527e-20,2.628960242038531e-16,4.216647308897102e-07,6.42713400790396e-14,3.7778330685368784e-12,1.5103801853336927e-12,8.502312197463747e-19,1.8555485275003728e-14,7.886533104791678e-15,3.2546308188070686e-07
0.0007989701115909225,0.11214211987425679,0.0,0.0,0.0,0.0,0.32330160513139544,0.664973644880368,0.00016752508602232622,0.00034406112662576055,1.2957468088931432e-06,3.641525070270533e-07,4.102440519170491e-15,1.683902510990694e-06,0.0019142044399583745,0.00560941942338141,0.0017483747097768682,1.6415666972262503e-07,1.8406217051777775e-07,2.8122152271527204e-07,2.063412078762856e-06,1.170279723934894e-14,0.0009146577005812712,8.337155181516331e-10,3.3712388152678037e-09,1.2444577005905629e-08,9.850037724874386e-05,1.4779373071376995e-15,2.745117076274845e-15,3.195268927023799e-11,7.0196862053998805e-12,9.239238384414367e-11,1.2228045333608833e-06,8.109187064882301e-13,4.785926170423068e-13,1.1408920976996512e-17,2.414460588210553e-16,2.5746812012098555e-15,4.226174779875658e-09,1.519301954512905e-15,1.421326268257948e-14,6.430496430926597e-14,7.672804743762212e-17,2.4978230553931143e-08,3.4228048673586016e-20,2.8836041770775824e-16,4.6267374959046687e-07,7.052205239416112e-14,4.084475711489391e-12,1.6911802999315662e-12,9.520081785912355e-19,1.9963608354272073e-14,8.410429417167914e-15,3.6030938730647894e-07
0.0008134785545099252,0.1121387859106672,0.0,0.0,0.0,0.0,0.32308284279362354,0.6648004292885641,0.00016904286580079588,0.0003497313020741177,1.3071845602782313e-06,3.7028752010774245e-07,4.138679444721337e-15,1.716443161571027e-06,0.001959353010514491,0.005811307047036735,0.001805662917915539,1.661935166594157e-07,1.8820648911745646e-07,2.8957132013743553e-07,2.124199732253213e-06,1.2047559011265318e-14,0.0009585375306098623,8.551337023524367e-10,3.4472244659795687e-09,1.30711685096376e-08,0.00010505212197098646,1.5788173713511775e-15,2.886276355206684e-15,3.43887880987922e-11,7.631722626515833e-12,1.0010179757322296e-10,1.3449510425792766e-06,8.919217509061207e-13,5.312299519181897e-13,1.2755744663012437e-17,2.6993388155901804e-16,2.8784635947881616e-15,4.723799259273916e-09,1.697805148023597e-15,1.614914685593708e-14,6.929857684255425e-14,8.265802125282615e-17,2.5608682665488262e-08,3.6886047810077804e-20,3.157932063395083e-16,5.068633337368786e-07,7.725755568190473e-14,4.410669828274517e-12,1.8898808028926874e-12,1.063861718935772e-18,2.150416012388348e-14,8.959432598981595e-15,3.982157577413141e-07
0.000827986997428928,0.11213540825917472,0.0,0.0,0.0,0.0,0.32286050233568425,0.664623815343045,0.00017055179837982995,0.0003554155517312509,1.3185422484360914e-06,3.764440851969161e-07,4.174665817804821e-15,1.7492085476678456e-06,0.0020046025979844396,0.006017292813761644,0.001863720501799189,1.6822713093858645e-07,1.9239730128044155e-07,2.980254088167242e-07,2.1857139142579473e-06,1.2396441345265995e-14,0.0010036991793165653,8.767912056133517e-10,3.5239709090587817e-09,1.3718921905716553e-08,0.00011191791176374703,1.6848124147384843e-15,3.0330360482414358e-15,3.696553733967046e-11,8.28619893132342e-12,1.0832001306265187e-10,1.4769676832107136e-06,9.794703012381016e-13,5.886493517338026e-13,1.4235913408174426e-17,3.0124027399270034e-16,3.212302053252057e-15,5.26998127186918e-09,1.8936650924551753e-15,1.8309742543092472e-14,7.459908437400675e-14,8.894884089281083e-17,2.6245313235391956e-08,3.970740271734245e-20,3.4530994887500107e-16,5.544208460749658e-07,8.450640831670428e-14,4.7573577914876675e-12,2.107902249630024e-12,1.1865915073629825e-18,2.3187689933904118e-14,9.534325121305717e-15,4.3939566194900424e-07
0.0008424954403479308,0.11213198739709096,0.0,0.0,0.0,0.0,0.3226345723084393,0.664443773680417,0.00017205197767511285,0.00036111425524014694,1.3298204164525006e-06,3.826227430814873e-07,4.210401368788229e-15,1.782198884496894e-06,0.0020499449871925666,0.0062274122285033914,0.0019225390174810555,1.7025766391813452e-07,1.9663494110531313e-07,3.0658361365310847e-07,2.2479518085392047e-06,1.2749428268877343e-14,0.001050157874548911,8.986882427782498e-10,3.6014792734326967e-09,1.4388226377033586e-08,0.00011910722195507759,1.796099412673389e-15,3.18556023851079e-15,3.968854876172036e-11,8.985342937599627e-12,1.170724167373876e-10,1.6194741038875585e-06,1.073975285529992e-12,6.511982381195375e-13,1.5860241922079262e-17,3.3559362095124387e-16,3.5786319782360305e-15,5.868530376951071e-09,2.1082351240957838e-15,2.0716862776705082e-14,8.022131898516011e-14,9.561757422989219e-17,2.688806706948651e-08,4.270000847081808e-20,3.770309037321401e-16,6.055413121145951e-07,9.229833665388712e-14,5.125514633182705e-12,2.346751151496435e-12,1.3210455972291978e-18,2.5025384892241215e-14,1.0135902780328009e-14,4.84073819439586e-07
0.0008570038832669336,0.1121285238164712,0.0,0.0,0.0,0.0,0.3224050414227507,0.6642602749160841,0.00017354349042113487,0.00036682778286834075,1.3410195506513778e-06,3.8882402707301006e-07,4.2458876484532265e-15,1.8154143653423823e-06,0.0020953720546265427,0.006441700868495108,0.001982109768285898,1.722852630790038e-07,2.0091973555154685e-07,3.152457540970863e-07,2.310910525501885e-06,1.3106503393575236e-14,0.0010979287870045594,9.208250200049856e-10,3.679750626790225e-09,1.5079471423667193e-08,0.00012662963517924057,1.912858889063898e-15,3.34401608287582e-15,4.256355327263227e-11,9.731462850957096e-12,1.2638528038970258e-10,1.773118142212579e-06,1.1758663257099068e-12,7.192431513118886e-13,1.7640239452849517e-17,3.732369555629721e-16,3.980044974796248e-15,6.523485356227411e-09,2.3429490212838235e-15,2.3394045966068542e-14,8.618072480672775e-14,1.0268196552513077e-16,2.753689173442458e-08,4.58720859499711e-20,4.1108113238420608e-16,6.604275881269141e-07,1.006642606363401e-13,5.5161488047769064e-12,2.6080235680069328e-12,1.468122450816886e-18,2.7029096566870156e-14,1.0764974816118356e-14,5.324866061090721e-07
