Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255)
3.5081079448219454e-13,0.11224537200000521,0.0,0.0,0.0,0.0,0.3299999999997885,0.6699999999998347,2.1153436162981743e-13,1.6522170262301022e-13,1.0358851161339951e-18,4.63136945386254e-14,3.2602625592344784e-27,6.929628242298585e-23,4.828771403481001e-25,1.0861077170734925e-28,1.4870364654004887e-30,6.891109329357699e-23,1.4253439291869377e-22,9.552726724869312e-35,7.231299798761516e-40,4.0132909829481485e-48,1.8192268584620097e-46,7.98602647609403e-28,9.82935052025077e-26,7.706526312070799e-43,5.236711114201575e-48,1.0145415673918091e-54,3.193430481521806e-49,3.1325432823970804e-67,3.083684797817916e-75,1.0414645589357502e-61,1.703204776108553e-66,3.4608829158568516e-74,2.119486655339667e-85,5.799385751442251e-87,1.7834926503785197e-86
7.019263767962589e-13,0.11224537200001039,0.0,0.0,0.0,0.0,0.3299999999995768,0.6699999999996693,4.2325043533577693e-13,3.305998919774468e-13,4.143987416643437e-18,9.265468593392336e-14,1.3080178884275938e-26,2.793212731439967e-22,3.8771367311806665e-24,8.752714926973565e-28,1.1908243344525111e-29,2.762259705073447e-22,5.705270896155728e-22,1.5344792928409488e-33,2.3235159257241593e-38,1.3035160053362276e-46,1.1828704128225365e-44,6.386925849402105e-27,7.8641480573053845e-25,1.2343642624140876e-41,1.6776026211319735e-46,3.5372949797614692e-53,1.1131317251444231e-47,4.015344538443004e-65,7.973275655824507e-73,6.672766601757871e-60,2.18254029786247e-64,8.606587298018371e-72,1.086582981264126e-82,1.6898908796502043e-84,1.0395407983723042e-83
1e-12,0.11224537200002081,0.0,0.0,0.0,0.0,0.32999999999939705,0.6699999999995289,6.029805754492306e-13,4.710113808105947e-13,9.415590200020277e-18,1.3197860702618118e-13,2.975167107229501e-26,6.417960372557851e-22,1.5411880654750324e-23,3.5159038728862766e-27,4.7310546974287675e-29,6.294882448602836e-22,1.2974128195741603e-21,1.1317859259178294e-32,3.2940563750260664e-37,1.857662501218924e-45,3.3050633081781e-43,2.5326653405696377e-26,3.120475378104008e-24,9.09784781731492e-41,2.3764354920209023e-45,5.224958722349369e-52,1.6449595890918622e-46,2.205769227849116e-63,8.835992707168847e-71,1.8520382514366528e-58,1.1989802530833449e-62,8.882271788482974e-70,2.3681860300297544e-80,1.9819975851765843e-82,2.432728630731309e-81
1.4041575414243877e-12,0.11224537200002081,0.0,0.0,0.0,0.0,0.32999999999915336,0.6699999999993385,8.466763804231022e-13,6.613950903941627e-13,1.6563347849274778e-17,1.852978477459487e-13,5.235652024400497e-26,1.1332749810054335e-21,3.1051821200322557e-23,7.09633302697249e-27,9.531247294807489e-29,1.1084759887133583e-21,2.282995999860228e-21,2.4583128260564678e-32,7.44541691523044e-37,4.199720545111466e-45,7.626008070935119e-43,5.1006999228068863e-26,6.285224316057742e-24,1.9759932393673166e-40,5.371174647837757e-45,1.1829850513434224e-51,3.724428273627493e-46,5.142124148836282e-63,2.0708591347984093e-70,4.272737973628145e-58,2.7950826018273194e-62,2.0809033098195686e-69,5.564472659586974e-80,4.6464716878019954e-82,5.717166311911517e-81
2.808619870680645e-12,0.11224537200004157,0.0,0.0,0.0,0.0,0.3299999999983065,0.6699999999986767,1.6935035553012188e-12,1.3231406354103785e-12,6.61205934009486e-17,3.704290181031553e-13,2.091573622021441e-25,4.6584894265914605e-21,2.4820268856310714e-22,5.824146526088494e-26,7.626651504241402e-28,4.460251504121046e-21,9.13462591182383e-21,3.9303543513206032e-31,2.3808967140285956e-35,1.3466559487971058e-43,4.892010440373968e-41,4.0641594709241854e-25,5.0156000309335195e-23,3.162250126236462e-39,1.7191524443970195e-43,3.866650203275802e-50,1.2178451173498803e-44,6.58053919402012e-61,5.445961143964308e-68,2.734990281763146e-56,3.578288376407334e-60,4.791011868728015e-67,2.846820738042783e-77,1.2351905156055136e-79,3.0398256675019396e-78
4.213082199936903e-12,0.11224537200006236,0.0,0.0,0.0,0.0,0.3299999999974596,0.6699999999980146,2.540306108528159e-12,1.9850411980707104e-12,1.4030262185334168e-16,5.55405165731057e-13,4.4390961744559525e-25,1.0082394548671005e-20,7.091249416610641e-22,1.689351591212043e-25,2.2642784050535064e-27,9.516034133914042e-21,1.9413705292143392e-20,1.4456993720918909e-30,1.0864650756261297e-34,6.148396614379089e-43,2.6880072604020723e-40,1.1593575580616693e-24,1.4320003249322628e-22,1.196387404270904e-38,8.020084356860703e-43,1.7720110341119177e-49,5.581657870091815e-44,4.3461193624825823e-60,3.332850641857504e-67,1.5294448718622906e-55,2.343227285628372e-59,3.5091964836618054e-66,2.427754687453903e-76,9.364353061358516e-79,2.6042319933894698e-77
5.61754452919316e-12,0.11224537200008304,0.0,0.0,0.0,0.0,0.3299999999966127,0.6699999999973524,3.387084133394148e-12,2.6470966479463185e-12,2.3901604692180934e-16,7.40226421057387e-13,7.563176653835627e-25,1.7486066683020492e-20,1.4945025794102224e-21,3.609130967968908e-25,4.933829856593923e-27,1.6292492962132932e-20,3.312099083205141e-20,3.664184702562517e-30,3.2367037020534254e-34,1.8322798449173857e-42,9.24082377781697e-40,2.4401540506926306e-24,3.016349683386577e-22,3.114221993501562e-38,2.4421544846542287e-42,5.293097825002778e-49,1.6673725048454694e-43,1.9056031885697368e-59,2.0337722141249608e-66,5.353774968850846e-55,9.293053685653683e-59,1.5202563777680897e-65,1.3239084987139965e-75,4.737620132453688e-78,1.424167066684369e-76
8.426469187705675e-12,0.11224537200012448,0.0,0.0,0.0,0.0,0.32999999999491897,0.6699999999960278,5.080582904569629e-12,3.971570654343224e-12,4.937282815323693e-16,1.1095058131237857e-12,1.5624745145289241e-24,3.7190106365046384e-20,4.075904624226413e-21,1.006535040619683e-24,1.432132387074385e-26,3.3935196506469605e-20,6.858369660825994e-20,1.2798442813418172e-29,1.4153502916691273e-33,8.01524228259665e-42,4.9676304432499974e-39,6.640856835345652e-24,8.219596106703068e-22,1.1428620314663674e-37,1.1126502406460494e-41,2.3216766820181625e-48,7.31400771257273e-43,1.8410480620832604e-58,3.746102538072735e-65,2.9795519703851716e-54,6.227644572077354e-58,1.160841475048713e-64,1.9194832111328675e-74,6.199687115491794e-77,2.0727590904682345e-75
1e-11,0.11224537200016582,0.0,0.0,0.0,0.0,0.3299999999939701,0.6699999999952854,6.029224483020003e-12,4.71377585399524e-12,6.755008703729811e-16,1.3161239042151103e-12,2.1378028100089593e-24,5.170199990217204e-20,6.3344815463847215e-21,1.583341225590923e-24,2.2905601005550725e-26,4.664371893149337e-20,9.396144227950445e-20,2.2291579561267166e-29,2.731910164852107e-33,1.5473289453146763e-41,1.0526801117314487e-38,1.0308921091486965e-23,1.2768783790817996e-21,2.0408918716396473e-37,2.1938556321888117e-41,4.486636425272338e-48,1.4134708216808704e-42,4.6208027530956576e-58,1.0959995135818133e-64,6.429163804590296e-54,1.459634400903646e-57,2.8773254063114733e-64,5.504617974482712e-74,1.58685725754697e-76,5.965087589819753e-75
1.123539384621819e-11,0.11224537200016582,0.0,0.0,0.0,0.0,0.3299999999932252,0.6699999999947024,6.773992246066627e-12,5.2966131543775935e-12,8.378805651911525e-16,1.4782166928397152e-12,2.651759879191686e-24,6.484353553702351e-20,8.516573936678574e-21,2.144456338806681e-24,3.131863567243661e-26,5.804301033698073e-20,1.1665941535970683e-19,3.194690541639825e-29,4.120325638111494e-33,2.3338718203950867e-41,1.6548953703050023e-38,1.3850415724481848e-23,1.7162838012731406e-21,2.963465756555173e-37,3.341990170135865e-41,6.770544950927886e-48,2.133021645958388e-42,7.736761109523128e-58,1.9255144405973444e-64,1.0184378231138412e-53,2.3884358622049225e-57,4.8043314271134474e-64,9.619658166394244e-74,2.671111286753808e-76,1.0435511163038532e-74
1.4044318504730705e-11,0.1122453720002071,0.0,0.0,0.0,0.0,0.32999999999153146,0.6699999999933763,8.467306385725965e-12,6.622263885387501e-12,1.2772451639573514e-15,1.8463193215235503e-12,4.042446257407197e-24,1.0154926567200163e-19,1.548226569076164e-20,3.9749071659713e-24,5.875660348106957e-26,8.918775679640226e-20,1.7825411911880562e-19,6.770639694656756e-29,9.995518677336481e-33,5.662670656153712e-41,4.528429982625527e-38,2.513181820469478e-23,3.1178921146715135e-21,6.479363981841848e-37,8.33864321228153e-41,1.6446429785405039e-47,5.181520200463454e-42,2.643434500018183e-57,8.175344268419357e-64,2.8559762884572638e-53,7.439850228549603e-57,1.602127215748951e-63,3.9812591837085114e-73,1.0639354184863769e-75,4.324880551606641e-74
1.9662167821755733e-11,0.11224537200028939,0.0,0.0,0.0,0.0,0.32999999998814394,0.669999999990722,1.185364720098457e-11,9.275422370307966e-12,2.4434662692636127e-15,2.580667494517354e-12,7.733894063410666e-24,2.0626850822684059e-19,4.07180898044207e-20,1.1003306447857737e-23,1.607562012611002e-25,1.737667566615355e-19,3.428837387765238e-19,2.471678002238991e-28,5.15334727755284e-32,2.920436233253519e-40,3.372645504610678e-37,6.57656892241221e-23,8.185244109382153e-21,2.4919537228444318e-36,4.574518126235147e-40,8.501927366589156e-47,2.6787479164150127e-41,3.5825899620353256e-56,1.8088645435572775e-62,2.280733821242185e-52,8.86631196665898e-56,2.487940760212234e-62,1.3617642743290695e-71,2.199568986575822e-74,1.4977740482755303e-72
3.089786645580579e-11,0.11224537200045305,0.0,0.0,0.0,0.0,0.3299999999813689,0.6699999999854049,1.8625208944621856e-11,1.4589088670787195e-11,5.895882463526137e-15,4.042014265263256e-12,1.866214295712605e-23,5.601102133097266e-19,1.5603737001687017e-19,4.6989035848649664e-23,6.383230470772322e-25,4.356387524400262e-19,8.370832155348405e-19,1.5538098783919881e-27,5.522707777765634e-31,3.1307842910148585e-39,6.399921105866505e-36,2.491822645270558e-22,3.1241003928353465e-20,1.6444042489785198e-35,5.2039103660968416e-39,9.135794033451283e-46,2.8786600588288957e-40,1.1987007400224999e-54,1.0704350518124066e-60,4.6326700457576056e-51,3.318534351704946e-54,1.2748316083877526e-60,1.5486979603821575e-69,1.3034313379453464e-72,1.7260946997214057e-70
4.213356508985585e-11,0.11224537200061542,0.0,0.0,0.0,0.0,0.3299999999745939,0.6699999999800766,2.539530678549863e-11,1.9912517418658078e-11,1.0812286207590196e-14,5.4935982619440096e-12,3.4224743308860805e-23,1.133225097091217e-18,3.844568591177992e-19,1.2533934782530498e-22,1.5978778810784864e-24,8.267022752154225e-19,1.5516533509535384e-18,5.0318082698490556e-27,2.293929196135892e-30,1.3005460463951062e-38,3.3230000044351613e-35,6.084051606510942e-22,7.672718838859219e-20,5.420846848676712e-35,2.2012518811979324e-38,3.797860853415228e-45,1.1967198706001992e-39,7.691233416499985e-54,8.824316252020968e-60,2.4472449581104474e-50,2.133814222314008e-53,8.833786293300714e-60,1.3674489132465302e-68,9.916983687953984e-72,1.528846327552093e-69
