Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813),C3H7(212),S(491),S(144),CH2O(26),CHO4(125),C2H4O(223),C2H4O(64)
0.000367727211905733,0.11221950936494116,0.0,0.0,0.0,0.0,0.32822844819259256,0.66871014247283,0.00011714015538255058,0.000178626471087012,9.105002560132847e-07,1.875536783999218e-07,2.882319660119295e-15,8.13291482229511e-07,0.000662911369455685,0.0013145907463301232,0.0004284049906119897,1.0073870886397424e-07,7.971325678501663e-08,8.124748913532666e-08,5.988310953929407e-07,3.396315665296099e-15,0.00012000293197878566,3.029659933902468e-10,1.4437189475939354e-09,1.6458722788214656e-09,6.325751286031359e-06,9.358851432075048e-17,4.25816239632183e-16,1.432949213029143e-12,2.176095063948073e-13,3.327127648182747e-12,2.1469560237277025e-08,1.423781709300624e-14,5.854980645146105e-15,1.039253010012607e-19,2.2031983479334965e-18,2.3493998602251728e-17,3.4875934703476e-11,1.259958892384077e-17,6.085307281829186e-17,2.9839182170273584e-15,3.5808624444676025e-18,9.280598773137662e-09,1.588259778891268e-21,6.05379498350816e-18,9.416277164554936e-09,1.43525474382867e-15,1.6970731519159975e-13,1.4023277723094876e-14,7.89405783739416e-21,5.309312641907238e-15,5.724822635141051e-16,2.5167551533802446e-08,1.5468206220831774e-07
0.0003696910726790026,0.11221925778450774,0.0,0.0,0.0,0.0,0.3282127078888537,0.6686987625665769,0.00011740404296104949,0.00017939518259517566,9.125379026105748e-07,1.8836512856134662e-07,2.8887713776778352e-15,8.168950136948908e-07,0.0006679847491133011,0.001327300215776742,0.0004326252604633642,1.0105228555748443e-07,8.012262852568327e-08,8.193914309265149e-08,6.039225216291064e-07,3.4251920728826283e-15,0.00012170882412468146,3.0495116109490916e-10,1.451197311540908e-09,1.6681210850265438e-09,6.446133214751096e-06,9.533968465199142e-17,4.305729149732165e-16,1.463514639330925e-12,2.227336811302353e-13,3.402108365855155e-12,2.207230535545114e-08,1.4637535335396568e-14,6.033021292774117e-15,1.0730297555246126e-19,2.274784130575376e-18,2.4257359866993302e-17,3.6062987711274645e-11,1.3028241692435101e-17,6.319522838432843e-17,3.045444428720572e-15,3.6546596490336445e-18,9.338381482089748e-09,1.6210085566171298e-21,6.215998766601314e-18,9.672093360341757e-09,1.474246960202899e-15,1.7336946132707055e-13,1.4500384778309403e-14,8.162633469985982e-21,5.324505967191745e-15,5.831203257154866e-16,2.5641911720384737e-08,1.5717407583857938e-07
0.00037165493345227215,0.11221900523929403,0.0,0.0,0.0,0.0,0.328196907732428,0.6686873358612068,0.00011766737566743735,0.000180163223955827,9.145711197145352e-07,1.8917594156431336e-07,2.89520908316007e-15,8.205003559219119e-07,0.0006730663223337014,0.0013400674296133051,0.00043686273818322954,1.0136539542392781e-07,8.053233974403433e-08,8.263284944663074e-08,6.090288992583109e-07,3.454153278424874e-15,0.00012342918014164302,3.06939546953341e-10,1.4586842152908984e-09,1.690554469442123e-09,6.568121381013202e-06,9.711424953465899e-17,4.3536449957205826e-16,1.494561659701053e-12,2.2795082986079083e-13,3.4783714354771927e-12,2.268851714053757e-08,1.504618417274156e-14,6.215468460676549e-15,1.1077111445733036e-19,2.3482864920528355e-18,2.5041158738057564e-17,3.728318865200058e-11,1.3468855921731789e-17,6.561331410500122e-17,3.1079144460781737e-15,3.7295875182935216e-18,9.396277737888096e-09,1.6542596979741324e-21,6.381625490453424e-18,9.933379106018914e-09,1.514072860826645e-15,1.7709061943696185e-13,1.4990805908412423e-14,8.43870393218628e-21,5.339772829037623e-15,5.938958710606868e-16,2.61224787035746e-08,1.596925984374486e-07
0.0003736187942255417,0.11221875172997503,0.0,0.0,0.0,0.0,0.32818104772623363,0.6686758623019607,0.0001179301601143045,0.00018093060874424695,9.165999579003035e-07,1.8998613223590357e-07,2.9016329370753598e-15,8.241075484851341e-07,0.000678156041331428,0.0013528924329295382,0.00044111740820660766,1.0167804488117246e-07,8.094239602829703e-08,8.332860596033583e-08,6.141502084250951e-07,3.4831991693119666e-15,0.0001251640424083972,3.089313438598747e-10,1.4661802214209562e-09,1.713173415697297e-09,6.691728707205535e-06,9.891240106652959e-17,4.4019114044053883e-16,1.5260953324780519e-12,2.332621942755965e-13,3.555932551662532e-12,2.3318423144702476e-08,1.5463914509216013e-14,6.402407662582016e-15,1.1433165120183637e-19,2.4237463749026866e-18,2.584583180977267e-17,3.853726905413875e-11,1.3921695262804752e-17,6.810935057780718e-17,3.1713389498384344e-15,3.80565880820878e-18,9.454287904907493e-09,1.6880188880684947e-21,6.550729016719163e-18,1.020022118637419e-08,1.5547456736860254e-15,1.8087144242870273e-13,1.5494834589115038e-14,8.722434428897896e-21,5.35511569608218e-15,6.048099405905707e-16,2.6609302496583813e-08,1.6223778625846725e-07
0.0003755826549988113,0.11221849725722484,0.0,0.0,0.0,0.0,0.328165127872595,0.6686643418338435,0.0001181924028121961,0.00018169735037477485,9.186244681129027e-07,1.9079571476928414e-07,2.9080431001634252e-15,8.277166275800153e-07,0.0006832538586789978,0.001365775271349398,0.0004453892551168707,1.0199024024367956e-07,8.13528036758211e-08,8.402640985883862e-08,6.192864298928218e-07,3.51232963644055e-15,0.00012691345325629066,3.109264223531341e-10,1.4736850774498924e-09,1.7359783028358548e-09,6.8169681567271755e-06,1.0073434134062468e-16,4.450531699655865e-16,1.5581208552350638e-12,2.386689759162179e-13,3.634807176074311e-12,2.396225324087965e-08,1.5890878788041656e-14,6.593925277377951e-15,1.1798654296222982e-19,2.5012052206102616e-18,2.6671820997048163e-17,3.982597078385629e-11,1.4387027083923134e-17,7.068539408189259e-17,3.2357267082184425e-15,3.8828839755506595e-18,9.51241234237634e-09,1.7222907940241302e-21,6.723363374559013e-18,1.0472707188333243e-08,1.5962787490312382e-15,1.847126009039806e-13,1.601276843408254e-14,9.013992494382799e-21,5.370537067951239e-15,6.158635978009641e-16,2.7102433348853586e-08,1.648097960754974e-07
0.00037754651577208084,0.11221824182168945,0.0,0.0,0.0,0.0,0.32814914817319335,0.6686527744016071,0.00011845411016051343,0.00018246346208358372,9.206446998150819e-07,1.9160470305298356e-07,2.9144397290635493e-15,8.313276301833048e-07,0.0006883597273369983,0.0013787159910749122,0.0004496782636582787,1.0230198773252348e-07,8.176356864535185e-08,8.472625875808391e-08,6.244375441780224e-07,3.5415445693088122e-15,0.00012867745496473223,3.1292478577405706e-10,1.4811988083177906e-09,1.7589699107095278e-09,6.94385273658817e-06,1.0258026932413852e-16,4.499507694796355e-16,1.5906433880199356e-12,2.4417242451295293e-13,3.715011140588859e-12,2.4620239844419204e-08,1.6327231138476806e-14,6.790109194517635e-15,1.217377873998736e-19,2.580705327206202e-18,2.751957734863949e-17,4.115004720057766e-11,1.486512287652154e-17,7.334355335604119e-17,3.3010878972250155e-15,3.9612751669433205e-18,9.570651400274577e-09,1.7570808322940568e-21,6.899583381832052e-18,1.0750925577477712e-08,1.6386855710398226e-15,1.8861476169858648e-13,1.6544909646231005e-14,9.313548246308312e-21,5.3860394709994934e-15,6.2705789846481e-16,2.760192176925231e-08,1.674087852282389e-07
0.0003795103765453504,0.11221798542402929,0.0,0.0,0.0,0.0,0.32813310862901723,0.6686411599497308,0.00011871528843804606,0.0001832289569143443,9.226607012753407e-07,1.9241311094308012e-07,2.92082297682317e-15,8.349405934503621e-07,0.0006934736006835058,0.0013917146389328236,0.00045398441874711554,1.0261329346788263e-07,8.217469663151758e-08,8.542815047357414e-08,6.296035322517395e-07,3.570843859993157e-15,0.00013045608975744284,3.1492651408695877e-10,1.488721642256055e-09,1.7821491541440353e-09,7.072395502098937e-06,1.0445038362700549e-16,4.5488409107e-16,1.6236680987304682e-12,2.4977381168366774e-13,3.796560475705716e-12,2.5292618166058375e-08,1.6773127543577133e-14,6.991048468022947e-15,1.2558741023972148e-19,2.662289587990655e-18,2.8389558261010606e-17,4.251026426691796e-11,1.5356258669036753e-17,7.608597417646201e-17,3.367433132273481e-15,4.040845055596638e-18,9.62900542640193e-09,1.7923946532171992e-21,7.07944450124063e-18,1.1034965783969698e-08,1.6819797709134932e-15,1.9257859337934154e-13,1.7091565479028078e-14,9.621274645425014e-21,5.40162546262326e-15,6.383938981234148e-16,2.8107818552802435e-08,1.7003491168782497e-07
0.00038147423731861997,0.11221772806488871,0.0,0.0,0.0,0.0,0.3281170092403758,0.6686294984224247,0.00011897594380668673,0.00018399384772217403,9.246725202060769e-07,1.932209520750347e-07,2.927192994413241e-15,8.385555532577839e-07,0.0006985954325068965,0.0014047712623648173,0.0004583077054668671,1.0292416346543685e-07,8.25861934114069e-08,8.613208267137565e-08,6.347843756250805e-07,3.600227403632239e-15,0.00013224939980359038,3.1693160086084134e-10,1.4962536072832864e-09,1.805516742977876e-09,7.2026095570451555e-06,1.0634488564798653e-16,4.598533610949454e-16,1.657200224644033e-12,2.5547439998899774e-13,3.87947120773036e-12,2.5979626224952203e-08,1.7228725848836983e-14,7.196833343184112e-15,1.2953746792984988e-19,2.746001545712961e-18,2.928222805608384e-17,4.3907400660594126e-11,1.5860715062560668e-17,7.891484582815963e-17,3.4347724062762282e-15,4.121605565153565e-18,9.687474763649207e-09,1.8282375757919312e-21,7.263002674619193e-18,1.1324918206045765e-08,1.726175127410655e-15,1.9660477388494526e-13,1.7653048276237212e-14,9.937347517939795e-21,5.4172976342174156e-15,6.498726620027873e-16,2.8620174781964406e-08,1.726883340580815e-07
0.00038343809809188953,0.112217469744901,0.0,0.0,0.0,0.0,0.3281008500070207,0.668617789763678,0.00011923608233277674,0.00018475814720639357,9.26680203545422e-07,1.9402823986448579e-07,2.9335499303954762e-15,8.421725449321541e-07,0.0007037251769324165,0.0014178859093181904,0.0004626481090372013,1.0323460365621114e-07,8.299806473263407e-08,8.68380530570607e-08,6.399800559560012e-07,3.629695096197697e-15,0.00013405742722760386,3.1894004087510235e-10,1.5037947229230259e-09,1.8290734047883443e-09,7.3345080454590005e-06,1.0826397722463276e-16,4.648587914703952e-16,1.6912450309065543e-12,2.6127546601978117e-13,3.963759507792453e-12,2.6681504399956475e-08,1.7694185464616946e-14,7.407555403330446e-15,1.33590053896779e-19,2.831885523902247e-18,3.0198059381695223e-17,4.534224584313089e-11,1.637877652489571e-17,8.183240838150971e-17,3.5031158860397683e-15,4.2035688264689744e-18,9.746059749104916e-09,1.864615011576645e-21,7.450314388015245e-18,1.1620874054480765e-08,1.77128554313915e-15,2.006939855167648e-13,1.822967468552367e-14,1.0261945112834757e-20,5.433058604778702e-15,6.614952582025523e-16,2.9139041781243723e-08,1.753692114738366e-07
0.0003854019588651591,0.11221721046471396,0.0,0.0,0.0,0.0,0.32808463092792345,0.6686060339171728,0.00011949570994829062,0.00018552186784689004,9.286837970491244e-07,1.9483498753423015e-07,2.939893929702422e-15,8.457916034348613e-07,0.0007088627885569449,0.0014310586284496851,0.000467005614867031,1.0354461985369814e-07,8.341031620640898e-08,8.754605946773822e-08,6.45190555233179e-07,3.6592468355371435e-15,0.00013588021409128407,3.2095186405639997e-10,1.511345093726892e-09,1.852819946494686e-09,7.468104168736286e-06,1.1020786065302691e-16,4.699005711985692e-16,1.725807799776973e-12,2.671783040769505e-13,4.049441713141076e-12,2.7398496448969497e-08,1.81696680421336e-14,7.623307431525754e-15,1.3774728864810537e-19,2.9199864219346718e-18,3.1137531026276e-17,4.6815604619104275e-11,1.69107330543774e-17,8.484093786342866e-17,3.5724740411639646e-15,4.286747332932619e-18,9.804760714015476e-09,1.901532533299122e-21,7.64143684723156e-18,1.1922925702461324e-08,1.817325097885016e-15,2.048469133692034e-13,1.8821767511401255e-14,1.0595249144937802e-20,5.4489110324732385e-15,6.732627564396273e-16,2.9664471221357977e-08,1.7807770383463992e-07
0.00038736581963842866,0.1122169502249373,0.0,0.0,0.0,0.0,0.3280683520014341,0.6685942308263445,0.00011975483248031505,0.00018628502194802774,9.306833456956921e-07,1.9564120816046458e-07,2.9462251347615154e-15,8.494127631819716e-07,0.0007140082223534365,0.0014442894689832442,0.00047138020851381654,1.0385421777899304e-07,8.382295335983338e-08,8.825609976847238e-08,6.504158558116193e-07,3.688882521575737e-15,0.0001377178024064772,3.2296709428311804e-10,1.518904816650122e-09,1.8767571569072277e-09,7.60341117504406e-06,1.1217673950204943e-16,4.74978904164705e-16,1.7608938512995187e-12,2.731842179549955e-13,4.136534282256861e-12,2.8130848899935422e-08,1.865533706959542e-14,7.844183623608397e-15,1.4201133050965524e-19,3.010349938262388e-18,3.2101130299274303e-17,4.832829452610113e-11,1.7456879220581124e-17,8.794276406408592e-17,3.642857306140352e-15,4.371153533815473e-18,9.863577983818305e-09,1.938995695000914e-21,7.83642783535137e-18,1.2231166474682229e-08,1.8643080164659233e-15,2.0906424820962946e-13,1.9429654646725122e-14,1.0937444193432956e-20,5.464857608714321e-15,6.851762302358926e-16,3.019651505765998e-08,1.8081397166762543e-07
0.00038932968041169823,0.11221668902620201,0.0,0.0,0.0,0.0,0.3280520132252612,0.6685823804343741,0.00012001345564789649,0.0001870476216322914,9.326788937410405e-07,1.9644691457261216e-07,2.9525436856192323e-15,8.530360577671509e-07,0.0007191614336833742,0.0014575784807301735,0.00047577187568673373,1.0416340305608267e-07,8.42359817090193e-08,8.8968171794286e-08,6.556559403933172e-07,3.71860205620639e-15,0.00013957023413357268,3.249857213722399e-10,1.5264739006186742e-09,1.9008857585935694e-09,7.740442361936978e-06,1.1417081838436666e-16,4.800940121165628e-16,1.7965085535362946e-12,2.7929451739880254e-13,4.225053774973952e-12,2.8878811221557756e-08,1.915135798541364e-14,8.070279705983643e-15,1.4638437946104513e-19,3.1030226509934344e-18,3.3089353890425904e-17,4.988114650105261e-11,1.801751440118106e-17,9.114027552026177e-17,3.714275998421083e-15,4.456799735715039e-18,9.922511877777906e-09,1.977009988427767e-21,8.035345741403664e-18,1.2545690705008283e-08,1.9122486775201488e-15,2.1334668776857293e-13,2.0053669336745418e-14,1.1288717850502767e-20,5.480901060335105e-15,6.972367588329718e-16,3.073522554673301e-08,1.835781761682839e-07
0.0003912935411849678,0.11221642686911239,0.0,0.0,0.0,0.0,0.3280356145965465,0.6685704826842189,0.0001202715850757221,0.0001878096788602697,9.346704845946556e-07,1.9725211942424967e-07,2.958849719744763e-15,8.566615204409617e-07,0.0007243223782517753,0.0014709257140222496,0.000480180602227131,1.0447218122401763e-07,8.464940670050567e-08,8.96822734703143e-08,6.609107918594998e-07,3.7484053423388035e-15,0.00014143755118743985,3.2700776047963555e-10,1.5340524096926479e-09,1.9252065328401017e-09,7.879211071475804e-06,1.1619030222862834e-16,4.852460925436002e-16,1.8326572915021147e-12,2.8551052855949183e-13,4.315016904052098e-12,2.9642635562865115e-08,1.965789800549197e-14,8.301692506416077e-15,1.5086866255728895e-19,3.1980517123965426e-18,3.410270461207937e-17,5.147500390018143e-11,1.859294244388947e-17,9.443589661774928e-17,3.78674072146792e-15,4.543698587645466e-18,9.981562709325923e-09,2.0155810575612432e-21,8.238249550266557e-18,1.2866593645596116e-08,1.961161599654683e-15,2.1769493254945702e-13,2.0694149802250853e-14,1.164926050918632e-20,5.497044146464033e-15,7.094454234922146e-16,3.128065522091052e-08,1.8637047914120384e-07
0.00039325740195823736,0.11221616375428131,0.0,0.0,0.0,0.0,0.3280191561118392,0.6685585375186006,0.00012052922628871435,0.00018857120542220676,9.366581608095314e-07,1.980568352673471e-07,2.965143371948962e-15,8.602891841927827e-07,0.0007294910121236912,0.0014843312197377432,0.00048460637411403066,1.0478055773335235e-07,8.506323366550955e-08,9.03984028181464e-08,6.661803933792194e-07,3.77829228451521e-15,0.00014331979543530566,3.2903325265654694e-10,1.5416404795925337e-09,1.949720310750065e-09,8.01973069310444e-06,1.1823539715491562e-16,4.904353383843494e-16,1.869345472489939e-12,2.9183359284454897e-13,4.406440532875675e-12,3.0422576935525296e-08,2.0175126244130503e-14,8.538520038768472e-15,1.5546643602742318e-19,3.2954848931389615e-18,3.5141691870930106e-17,5.311072328068366e-11,1.918347194653044e-17,9.783209246409226e-17,3.860262241840605e-15,4.631862933096552e-18,1.0040730787499002e-08,2.0547146331963e-21,8.445198853657359e-18,1.3193971528538255e-08,2.011061450841202e-15,2.221096866082743e-13,2.1351439551565062e-14,1.2019265539009918e-20,5.5132896606934e-15,7.218033076206955e-16,3.183285690679377e-08,1.8919104304444714e-07
0.0003971851235047765,0.11221563465378895,0.0,0.0,0.0,0.0,0.3279860595577718,0.6685345047107195,0.00012104306569057088,0.00019009271288233945,9.406219364244232e-07,1.996648491103128e-07,2.9776940594677955e-15,8.675512434086637e-07,0.0007398511737837133,0.0015113172546075435,0.0004935089985001066,1.0539612714544645e-07,8.589211469097207e-08,9.183673645959494e-08,6.767637809503361e-07,3.838316764780189e-15,0.0001471292327514386,3.330945954307153e-10,1.5568454397724157e-09,1.9993298759328876e-09,8.306076465862172e-06,1.2240325041462367e-16,5.009262112805998e-16,1.944362036365767e-12,3.0480627437266536e-13,4.593737248848381e-12,3.203184515132905e-08,2.1242333337250806e-14,9.02881922028943e-15,1.6501169694720191e-19,3.497759295919924e-18,3.7298662686003945e-17,5.651124115389986e-11,2.0411093725922642e-17,1.049363821081937e-16,4.010518020878511e-15,4.812038602468029e-18,1.0159419894828186e-08,2.134691843960688e-21,8.871475253953111e-18,1.3868541946596905e-08,2.113881358632344e-15,2.311415743620813e-13,2.2717847655582047e-14,1.278845123192229e-20,5.5460993273889e-15,7.469710958875408e-16,3.2957789097817574e-08,1.9491760674332366e-07
0.0004004419865858597,0.11221519302402155,0.0,0.0,0.0,0.0,0.32795843430977306,0.6685144323863714,0.00012146770650792533,0.0001913528359707665,9.438971808634233e-07,2.0099683565048233e-07,2.9880646582991313e-15,8.735798912372681e-07,0.0007484647575847247,0.001533871276390532,0.0005009426337272717,1.0590538447823018e-07,8.658068743989146e-08,9.303553508690981e-08,6.85584119217542e-07,3.888341978050224e-15,0.00015033366264596007,3.3647275568937077e-10,1.569482714591062e-09,2.04105821954914e-09,8.548943640285474e-06,1.2593874445405144e-16,5.097398654441132e-16,2.0082501946155245e-12,3.1589985145978936e-13,4.753623666810794e-12,3.341742407053015e-08,2.216119797205757e-14,9.45268487945312e-15,1.7329135655548679e-19,3.673211209276429e-18,3.9169609535215456e-17,5.946567415436585e-11,2.1477634492542774e-17,1.1115493838242118e-16,4.1384093647909876e-15,4.9653905856922674e-18,1.0258195083794858e-08,2.202765055788251e-21,9.237747767157624e-18,1.4448397019632027e-08,2.20226448972947e-15,2.388388378702989e-13,2.3904965959537175e-14,1.3456710160200203e-20,5.5736408846127255e-15,7.683024351662212e-16,3.3911592753945113e-08,1.9975323271645869e-07
0.0004036988496669429,0.11221474876777536,0.0,0.0,0.0,0.0,0.3279306443755654,0.6684942289138145,0.00012189107187656095,0.00019261164456236564,9.471621781601206e-07,2.0232763127558733e-07,2.998402847251191e-15,8.796149946705623e-07,0.0007570989390406231,0.001556586235221592,0.0005084229736417223,1.0641360380222685e-07,8.727043221591177e-08,9.42398856493765e-08,6.944448194245568e-07,3.938596107114249e-15,0.00015357968128365738,3.398605636498368e-10,1.582147064109104e-09,2.0833273414774896e-09,8.796799607632792e-06,1.2954735128343034e-16,5.186584511105503e-16,2.073692621436755e-12,3.2730540209280973e-13,4.917747426904431e-12,3.485070312203493e-08,2.3111695568837e-14,9.892750887775016e-15,1.8191345637521584e-19,3.855916821150871e-18,4.111790683406246e-17,6.254671140755531e-11,2.258984103343303e-17,1.1768367895424338e-16,4.2693455004706485e-15,5.1223879461649035e-18,1.0357296508039861e-08,2.27245893369024e-21,9.615932355417119e-18,1.5047329318870355e-08,2.2935554257233146e-15,2.467282459266927e-13,2.5142914537421876e-14,1.415358273570634e-20,5.601501266040173e-15,7.900582060688166e-16,3.488470916332118e-08,2.046686900335507e-07
