Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813),C3H7(212),S(491),S(144),CH2O(26),CHO4(125),C2H4O(223),C2H4O(64),S(1075),C2H3O(404)
0.0032839855810441435,0.11160620097445875,0.0,0.0,0.0,0.0,0.23151817013400808,0.5644267758867468,0.0003152158630007924,0.0014595765137925443,2.0793664619066176e-06,1.8585027592499224e-06,6.720333789730707e-15,1.0532831138403208e-05,0.007212352146125143,0.12556140701338453,0.011519111207858233,5.39749050323476e-07,1.4764225526199583e-06,2.915995489964007e-06,1.8253415691731697e-05,1.035256889599285e-13,0.037375590287865516,6.674787142136832e-09,2.31831241940144e-08,6.049214857281e-07,0.011420724962789642,3.795710825848957e-13,3.5853032630395317e-13,7.219923552603564e-09,5.126347019795183e-09,6.828094830908118e-08,0.0020720371020411564,1.3740983537988782e-09,1.587621768747124e-09,8.240560576518979e-14,1.7412108396089217e-12,1.8567554336260522e-11,3.657500853675609e-05,1.1214107484103974e-11,5.243284345922751e-10,2.2584580983780244e-10,2.534727552951281e-13,1.0393847071021698e-06,1.2021920738630185e-16,6.429354382072374e-13,0.000758784757536253,1.1565619277356389e-10,4.127317928672257e-09,1.248380590049538e-08,7.027450238395855e-15,9.268896219597493e-11,1.46493829509568e-12,0.00017622507326677135,0.00041303596438274913,4.100563351222369e-14,5.777261577067506e-07
0.0033142252447571677,0.11160750799456136,0.0,0.0,0.0,0.0,0.22986399904120047,0.5622250362391246,0.00031545898099169127,0.001466342640462499,2.072828401072891e-06,1.874859083053803e-06,6.704570567322556e-15,1.0647518759992574e-05,0.007220297386942009,0.1281722518477135,0.01151755090683721,5.439368551432205e-07,1.487069283861995e-06,2.9484352956950823e-06,1.838431693673492e-05,1.0426810755438467e-13,0.038249696007136284,6.710763692539828e-09,2.3302546782026005e-08,6.148916100566954e-07,0.01164717063669103,3.926731907726443e-13,3.6989931540726366e-13,7.376946423696968e-09,5.285051720103384e-09,7.07141400476109e-08,0.002155004288281121,1.42911912264822e-09,1.6540783225266655e-09,8.610153196585072e-14,1.819317411729906e-12,1.940045061101084e-11,3.810368400391376e-05,1.1637099096343885e-11,5.487688621363153e-10,2.3725005727397613e-10,2.6634138504405184e-13,1.071558762514247e-06,1.2628975836952183e-16,6.749892489500687e-13,0.0007958422044182529,1.2130459753102568e-10,4.336623233730488e-09,1.2954694872661287e-08,7.292525557734168e-15,9.618470223266317e-11,1.5061310815950585e-12,0.00018232295650933973,0.0004277783257096239,4.250149226252116e-14,6.002332130164019e-07
0.003344464908470192,0.11160903167593984,0.0,0.0,0.0,0.0,0.22820693179379087,0.5600072545001459,0.00031565705226168283,0.0014726111720215838,2.0659199604869046e-06,1.8907572520294961e-06,6.687645956296417e-15,1.0760050777133497e-05,0.007226652638522223,0.13080010508761328,0.011512543371413388,5.480423349353758e-07,1.497016768254155e-06,2.9800673662533544e-06,1.850804864565925e-05,1.0496986362084022e-13,0.03913250413806646,6.743533310128828e-09,2.3411180300701098e-08,6.246413356038399e-07,0.011871188077011409,4.059764862082759e-13,3.8139983217191054e-13,7.532130164431599e-09,5.4437618249970184e-09,7.31726914722907e-08,0.0022396330304786834,1.4852417739546853e-09,1.7218108598183768e-09,8.986411510312881e-14,1.8988413350094347e-12,2.0248460934010443e-11,3.9663568848366316e-05,1.2065549275559677e-11,5.736684811661594e-10,2.489542334871947e-10,2.795546681590263e-13,1.1038957495533269e-06,1.3251996354993969e-16,7.079687529871571e-13,0.0008341328206273986,1.2714096559381378e-10,4.5530871881837315e-09,1.3431660758916459e-08,7.561021725893818e-15,9.972555375113706e-11,1.5474588929063736e-12,0.00018847620663010582,0.00044271657692207934,4.401268440310765e-14,6.230978444130489e-07
0.0033747045721832162,0.11161076520679086,0.0,0.0,0.0,0.0,0.22654757984458238,0.5577742131431437,0.00031581029805898166,0.0014783779633275524,2.058649042494652e-06,1.9061844165092212e-06,6.669574797369204e-15,1.0870323540939677e-05,0.0072314364499427046,0.13344394707054566,0.01150418887677552,5.520623638593342e-07,1.5062515497908617e-06,3.0108591574916753e-06,1.8624478951649106e-05,1.0563020926480383e-13,0.04002374871969759,6.773065605119054e-09,2.3508923419617982e-08,6.341575180328678e-07,0.012092557182752406,4.194714499583953e-13,3.9302261761639145e-13,7.68528274492385e-09,5.602224415823761e-09,7.56536986184536e-08,0.0023258804570613738,1.5424378768775451e-09,1.790766457772754e-09,9.368875587186908e-14,1.9796863306222532e-12,2.1110558627570758e-11,4.1253620200726916e-05,1.2499004062030735e-11,5.989932370948158e-10,2.60948565902796e-10,2.9310201905237863e-13,1.1363539504526462e-06,1.3890462097722973e-16,7.418561056889364e-13,0.0008736591099496353,1.3316567859768133e-10,4.776685768444972e-09,1.3914198200273363e-08,7.832654263515475e-15,1.0330776511292104e-10,1.5888755736609083e-12,0.00019467728635210095,0.0004578362482270416,4.553719689551054e-14,6.462970740959968e-07
0.0034049442358962405,0.11161270158375133,0.0,0.0,0.0,0.0,0.22488655566585355,0.5555267109872961,0.000315919000930071,0.001483640040367111,2.051024045120098e-06,1.9211288279886304e-06,6.650373407684044e-15,1.097823841124932e-05,0.007234669417937234,0.13610274075991366,0.01149259103377037,5.559939875384186e-07,1.514762119045383e-06,3.0407801331826127e-06,1.8733494211629132e-05,1.06248499949241e-13,0.040923154345878766,6.799338918247267e-09,2.3595703951238887e-08,6.434276699693479e-07,0.012311065315311478,4.3314808395577713e-13,4.0475812753883077e-13,7.83621827089114e-09,5.760186124758202e-09,7.815418173202765e-08,0.002413700807619565,1.6006770848061025e-09,1.8608889576758922e-09,9.757061638433109e-14,2.0617510834300387e-12,2.1985663308837547e-11,4.287272265962144e-05,1.2936994304777725e-11,6.247071211533109e-10,2.7322227038568645e-10,3.0697170336578345e-13,1.1688913701486945e-06,1.454379902421102e-16,7.766307444055323e-13,0.0009144209910256062,1.3937872414294038e-10,5.007373938458933e-09,1.4401784925357873e-08,8.107129170829179e-15,1.0692745912864936e-10,1.6303346448403566e-12,0.00020091846150267688,0.00047312225658964333,4.7072950754843475e-14,6.698067006776084e-07
0.003428628361269122,0.11161435519606544,0.0,0.0,0.0,0.0,0.22358484725495786,0.5537568641782499,0.0003159732534685035,0.001487407715504062,2.0448105087895934e-06,1.932489471498216e-06,6.634556794559143e-15,1.1061051686045407e-05,0.0072361331127185,0.1381949050544685,0.011481311479450676,5.590097527020601e-07,1.520915750423862e-06,3.0635880794135353e-06,1.8813636265804344e-05,1.0670303356765187e-13,0.041633096504895085,6.817632082463539e-09,2.3655987486054696e-08,6.505087181065542e-07,0.012480073263726198,4.4397992931954094e-13,4.1402192384577077e-13,7.952768606158326e-09,5.883390486080493e-09,8.012422659796625e-08,0.0024835500044041994,1.6469984883293306e-09,1.9165865090134137e-09,1.0064763418158086e-13,2.126808676491122e-12,2.2679410652142585e-11,4.416034837045124e-05,1.3282889385267565e-11,6.450939052800983e-10,2.830227419251477e-10,3.180514763339476e-13,1.1944029443213582e-06,1.5065484249914183e-16,8.044714399933169e-13,0.0009472074304513672,1.443761294796244e-10,5.192960646612835e-09,1.478684813004538e-08,8.323890993932328e-15,1.0978604885887005e-10,1.6628053709475899e-12,0.00020582952422377283,0.0004852005109278465,4.8282242631698126e-14,6.88420148935499e-07
0.003452312486642003,0.11161612534593142,0.0,0.0,0.0,0.0,0.2222827819033366,0.5519790414744596,0.0003160005824252239,0.0014908643006774276,2.0383896556351355e-06,1.9435428604695952e-06,6.618066884659733e-15,1.114231896023754e-05,0.00723667099914554,0.1402950854804337,0.011468159959802628,5.61968335029561e-07,1.5266155565426523e-06,3.085831714687792e-06,1.8889133756456142e-05,1.071312252120431e-13,0.042347730560524245,6.833915609835368e-09,2.370951139720357e-08,6.574262726037997e-07,0.012647106069436326,4.549116323162022e-13,4.233440711402174e-13,8.067766107915061e-09,6.006012166843013e-09,8.210287146901162e-08,0.002554309969302228,1.6939238795809954e-09,1.9729339753368686e-09,1.0375414560494104e-13,2.1924970275329536e-12,2.337988413843245e-11,4.546447306323043e-05,1.3631034133399138e-11,6.656774021406034e-10,2.929813849148343e-10,3.293145402580309e-13,1.2199168237953109e-06,1.5595589067427245e-16,8.328300473383636e-13,0.0009807477409001645,1.494884420638547e-10,5.382814814486364e-09,1.517441590270515e-08,8.542062701794881e-15,1.1266323069800111e-10,1.695251138022475e-12,0.00021075648905251524,0.000497363481424421,4.949607401634745e-14,7.071958599146566e-07
0.003473628199477596,0.11161781519555301,0.0,0.0,0.0,0.0,0.22111085947461134,0.5503725123124394,0.0003160023344552695,0.0014937093019948696,2.0324374410296686e-06,1.9532247745139322e-06,6.602658280436625e-15,1.1214104534872642e-05,0.007236373767837374,0.14219167657065362,0.011454766935961449,5.645811961985051e-07,1.5313549233816058e-06,3.105358736559718e-06,1.8953085329032e-05,1.0749393313292497e-13,0.04299479468010146,6.846853180779194e-09,2.375190562123083e-08,6.635081159065679e-07,0.012795671506454536,4.648311441326535e-13,4.3177987682479303e-13,8.169870104821645e-09,6.115774831879778e-09,8.388976873259007e-08,0.002618751737599019,1.7366592765668927e-09,2.024177076953509e-09,1.065730963125661e-13,2.2521112614296276e-12,2.4015585744388372e-11,4.665178036149886e-05,1.3946089188667337e-11,6.843547335728124e-10,3.020741658906547e-10,3.396022663123385e-13,1.2428644465148762e-06,1.6079603530930168e-16,8.58784783668481e-13,0.0010115757323524305,1.5418733503563614e-10,5.557291677367543e-09,1.552514712239647e-08,8.73949818177991e-15,1.1526694862308265e-10,1.7244125612182986e-12,0.00021520113971764678,0.0005083760572887949,5.0591526026766863e-14,7.242220115289375e-07
0.0034949439123131893,0.11161959396954226,0.0,0.0,0.0,0.0,0.21993909667922273,0.548760140894579,0.00031598262175603503,0.0014963027386935008,2.0263245049298693e-06,1.962651746785205e-06,6.586719566017913e-15,1.1284577840160902e-05,0.007235346189397844,0.14409396702889096,0.011439939826173971,5.671459860908381e-07,1.5357227092604265e-06,3.124411139611555e-06,1.901323339753657e-05,1.0783506920696051e-13,0.04364543739993727,6.85816648120385e-09,2.3788836470662793e-08,6.694499905417203e-07,0.012942499380014613,4.748232585864435e-13,4.4025542690135634e-13,8.270595525910406e-09,6.224882897078511e-09,8.56813233453333e-08,0.0026838916796415196,1.7798576765596652e-09,2.0758988484022426e-09,1.094119361253039e-13,2.3121525315867857e-12,2.4655841088917326e-11,4.7851483786022636e-05,1.4262594255328219e-11,7.031612544922436e-10,3.112850942318878e-10,3.5002750161376045e-13,1.2657827311719394e-06,1.6569907077956877e-16,8.851382315305819e-13,0.0010430083229603223,1.5897838279717354e-10,5.735143778501039e-09,1.5877492675165865e-08,8.93784241076309e-15,1.178826500217176e-10,1.7535195513957666e-12,0.00021965266609581504,0.0005194449835572148,5.168901227291583e-14,7.413593896715622e-07
0.0035162596251487824,0.11162145904824594,0.0,0.0,0.0,0.0,0.21876770429894624,0.54714222325149,0.000315941629297642,0.0014986452529811567,2.020054408760073e-06,1.9718213769190235e-06,6.570258495752886e-15,1.1353712945383443e-05,0.007233598220471608,0.14600157831678498,0.011423718220061885,5.696619556409367e-07,1.5397178267444794e-06,3.1429815785833263e-06,1.9069565907331866e-05,1.0815456506464497e-13,0.04429955102830534,6.8678605119277724e-09,2.382032070732765e-08,6.752486528321456e-07,0.013087528263725777,4.848839337661097e-13,4.4876711128212106e-13,8.369888506198738e-09,6.333251650118634e-09,8.747643496576364e-08,0.002749710213748662,1.8235060937128186e-09,2.128075778192282e-09,1.1226871728733451e-13,2.3725799864232055e-12,2.5300214547603786e-11,4.906310362938919e-05,1.458037022137551e-11,7.220822353289227e-10,3.20609142651025e-10,3.6058470644731923e-13,1.2886570273151055e-06,1.7066232104625276e-16,9.11879654763108e-13,0.0010750416042024445,1.638609896005929e-10,5.916324209008802e-09,1.623125316702336e-08,9.136983144822288e-15,1.2050885465418215e-10,1.7825560808391758e-12,0.0002241082014307603,0.0005305643020682502,5.2787744048656686e-14,7.58598102932241e-07
0.0035375753379843756,0.11162340780039562,0.0,0.0,0.0,0.0,0.21759689164391488,0.5455190569420376,0.0003158795563534659,0.0015007377649947464,2.013630807476262e-06,1.9807315689507904e-06,6.553283167388296e-15,1.1421485567177647e-05,0.0072311402387728735,0.14791413091211694,0.011406142025440602,5.721284096139683e-07,1.543339692503328e-06,3.1610633319389087e-06,1.912207559219637e-05,1.0845237949432693e-13,0.04495702638730312,6.8759423349954976e-09,2.3846381986710076e-08,6.80901073182601e-07,0.013230699266068537,4.950090638942494e-13,4.57311299507955e-13,8.467697371639512e-09,6.440797790758916e-09,8.927400249625564e-08,0.0028161872645699943,1.8675912147965838e-09,2.180683833925497e-09,1.1514146528595285e-13,2.4333522030989716e-12,2.5948264404365117e-11,5.0286147863531816e-05,1.489923660468744e-11,7.411027158918027e-10,3.300411067017953e-10,3.712681361443908e-13,1.3114728206746191e-06,1.7568301576751805e-16,9.389977814852596e-13,0.0011076709968319744,1.6883445746407056e-10,6.100780853710623e-09,1.658622767869813e-08,9.336807281416152e-15,1.2314407095805833e-10,1.8115062761252991e-12,0.0002285648735448846,0.0005417279774641539,5.388692792434414e-14,7.759280812019673e-07
0.0035588910508199687,0.11162543758941773,0.0,0.0,0.0,0.0,0.21642686632242972,0.5438909406918898,0.00031579661602249026,0.0015025814680423146,2.007057439675417e-06,1.9893805294109985e-06,6.535802001837124e-15,1.1487873084391092e-05,0.0072279830249897805,0.14983124478043688,0.011387251395748749,5.745447069778466e-07,1.5465882235324996e-06,3.1786502971529654e-06,1.9170759936180096e-05,1.0872849822586658e-13,0.04561775294312441,6.88242104979264e-09,2.3867050774070483e-08,6.864044384717072e-07,0.013371956099861313,5.051944824961932e-13,4.658843441258546e-13,8.563972764991625e-09,6.547439557602782e-09,9.107292580334688e-08,0.0028833022980403284,1.9120994223785384e-09,2.2336985304640063e-09,1.1802818258107445e-13,2.4944272658028723e-12,2.6599543686276e-11,5.152011316864666e-05,1.5219011940384274e-11,7.602075374605844e-10,3.395756286946002e-10,3.820718687171501e-13,1.334215730095272e-06,1.8075830302836822e-16,9.664808597173865e-13,0.0011408912568398623,1.738979870807584e-10,6.2884563935470545e-09,1.694221419690984e-08,9.537201102157639e-15,1.2578679924985586e-10,1.8403544387863568e-12,0.0002330198110260338,0.000552929908423492,5.498576802612533e-14,7.93339099960894e-07
0.003580206763655562,0.11162754577623728,0.0,0.0,0.0,0.0,0.21525783401246854,0.5422581740227559,0.00031569303444338784,0.0015041778223842525,2.000338114264037e-06,1.9977667690822264e-06,6.517823718652354e-15,1.1552854600056442e-05,0.007224137745827622,0.15175253984900736,0.011367086664434794,5.769102612771054e-07,1.5494638438569703e-06,3.1957370195898516e-06,1.9215621230468578e-05,1.0898293425314599e-13,0.046281618944555916,6.887307787679126e-09,2.388236432587225e-08,6.917561643301575e-07,0.01351124514187776,5.1543597317348e-13,4.744825898426402e-13,8.658667804393156e-09,6.653097017325987e-09,9.287210878537492e-08,0.002951034358287192,1.9570168192992517e-09,2.2870949938737798e-09,1.209268544596438e-13,2.5557628879756834e-12,2.725360146690725e-11,5.2764485848900274e-05,1.5539514277650184e-11,7.793813835451755e-10,3.492071940532943e-10,3.9298979910889975e-13,1.3568715879172156e-06,1.8588524740166266e-16,9.94316658742176e-13,0.0011746964775455335,1.7905067813745514e-10,6.479288255169484e-09,1.7299010166288673e-08,9.7380505835036e-15,1.2843553582222452e-10,1.8690851005313893e-12,0.0002374701495305879,0.0005641639401505529,5.608346843391382e-14,8.108208002653903e-07
0.003601522476491155,0.11162972972584041,0.0,0.0,0.0,0.0,0.21408999824500816,0.5406210568973122,0.0003155690503547541,0.0015055285495678154,1.9934767136193142e-06,2.0058891095821614e-06,6.499357338570452e-15,1.1616411012665346e-05,0.007219615933065277,0.1536776364673185,0.011345688272972611,5.792245428036068e-07,1.551967473675312e-06,3.2123187298046586e-06,1.9256666507509394e-05,1.0921572746046811e-13,0.046948511554766065,6.8906155945719905e-09,2.389236631276726e-08,6.969538991979861e-07,0.01364851548664247,5.257292927389547e-13,4.831023901937646e-13,8.751737960722803e-09,6.757692389128099e-09,9.467046383080152e-08,0.0030193621036968855,2.0023292525899792e-09,2.340847955037804e-09,1.23835456140316e-13,2.617316561025741e-12,2.7909984452167478e-11,5.4018742814667574e-05,1.58605614721583e-11,7.986088380262113e-10,3.5893013972069887e-10,4.0401564732782125e-13,1.3794264067606728e-06,1.910608344227451e-16,1.0224924702699646e-12,0.0012090801008287136,1.8429153102659469e-10,6.673208985890892e-09,1.765641281558369e-08,9.939241580385934e-15,1.3108877536568958e-10,1.8976830619620472e-12,0.0002419130379589587,0.0005754238756340868,5.717923334151322e-14,8.28362703222377e-07
0.003622838189326748,0.11163198681040087,0.0,0.0,0.0,0.0,0.21292356018524417,0.5389798893489874,0.0003154249158318487,0.001506635624929757,1.986477199290394e-06,2.0137466731575804e-06,6.48041221376521e-15,1.167852494627874e-05,0.007214429465412066,0.15560615587369955,0.011323096709492598,5.814870794656088e-07,1.5541004965653318e-06,3.228391283975982e-06,1.9293907285712603e-05,1.0942694317460476e-13,0.047618316995128904,6.892359321072109e-09,2.3897106450911964e-08,7.019955079121758e-07,0.013783718990902933,5.360701671008084e-13,4.917401064580867e-13,8.843141010291269e-09,6.8611499077133335e-09,9.646691209465545e-08,0.003088263845210578,2.048022338869247e-09,2.394931799131967e-09,1.2675195483290093e-13,2.6790455986198244e-12,2.8568237452602394e-11,5.5282352607801034e-05,1.6181971228882585e-11,8.178744153297031e-10,3.6873869657591704e-10,4.151430083645617e-13,1.4018664759405057e-06,1.9628199316780203e-16,1.0509951905137656e-12,0.0012440349202255125,1.896194473181563e-10,6.870146561754238e-09,1.801421920810931e-08,1.0140659854609342e-14,1.3374501134336882e-10,1.926133360979357e-12,0.00024634564470942015,0.0005867034885998628,5.82722687137931e-14,8.459542389780359e-07
0.003644153902162341,0.11163431441491471,0.0,0.0,0.0,0.0,0.2117587184298721,0.5373349711394279,0.0003152608952290188,0.0015075012691046297,1.979343575199448e-06,2.021338862939935e-06,6.460997938126072e-15,1.1739180667445231e-05,0.007208590546096849,0.15753772064067548,0.011299352438782563,5.836974526496746e-07,1.5558647723178888e-06,3.243951090741411e-06,1.9327359567139673e-05,1.0961667215168124e-13,0.0482909206761388,6.892555751443381e-09,2.3896640898662954e-08,7.068790759379107e-07,0.013916810310515365,5.464542636415916e-13,5.003920907648704e-13,8.932837572104585e-09,6.963395709019354e-09,9.826038110318045e-08,0.0031577175822426287,2.094081488162466e-09,2.4493207589330384e-09,1.2967431117150104e-13,2.740907166349976e-12,2.9227903699749617e-11,5.65547764002921e-05,1.6503561776694615e-11,8.371625647078309e-10,3.7862701801444215e-10,4.2636538636291816e-13,1.4241782890240345e-06,2.0154561146594011e-16,1.0798114250551303e-12,0.00127955309921834,1.9503323254746062e-10,7.070023703071853e-09,1.8372226989170568e-08,1.0342191495595434e-14,1.364027415393167e-10,1.954421309917803e-12,0.0002507651630712201,0.0005979965345712233,5.936178804595091e-14,8.635847798497096e-07
