Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209)
8.268875536055505e-09,0.1122453720208837,0.0,0.0,0.0,0.0,0.3299999950138701,0.6699999951995056,4.948919547715925e-09,4.763179359488873e-09,3.680015853439569e-11,2.228180608631116e-10,1.1649293988361703e-19,3.7320299645253237e-13,3.937753781979678e-13,7.741485523806566e-15,1.1188800307533532e-17,1.0098133646593683e-13,6.881816693738321e-14,1.0026440975603657e-18,8.284377798577627e-20,4.698537922207042e-28,1.9098942788327487e-22,4.6402864655328485e-17,1.6459835201223944e-14,6.030241583799673e-26,3.7782527949358434e-27,1.3756394066045139e-34,4.335023535152278e-29,1.8937831413048024e-38,3.9961171218765717e-41,5.310612956899113e-37,5.90057656056016e-38,3.8949648401620903e-44,4.221372896053239e-49,7.614117231409099e-54,1.5586754406735319e-52,1.6621062012902815e-51,1.2822117881997963e-49,5.200910886606899e-56,1.0102524169701567e-52,1.4223511957752567e-44,1.7236917413911676e-47,3.006005246794357e-20,7.570787770308538e-51,6.05472441199721e-49,1.17141197606497e-39
8.519983310086461e-09,0.11224537202079453,0.0,0.0,0.0,0.0,0.32999999486244913,0.669999995047263,5.0991443941221005e-09,4.914219271244587e-09,3.796980833126916e-11,2.231908454555585e-10,1.201955317266722e-19,3.97138113556984e-13,4.196060683246092e-13,8.497434878417139e-15,1.2238995929355353e-17,1.0739025302529728e-13,7.312973783500923e-14,1.0996441346367968e-18,9.374216515597212e-20,5.31664725829075e-28,2.229834469887696e-22,4.795431222356023e-17,1.706632581340533e-14,6.784358845919035e-26,4.3810696132227066e-27,1.556610418537469e-34,4.9053135073726546e-29,2.2977719349046265e-38,5.014790666091381e-41,6.328338066837583e-37,7.248397517497692e-38,4.785322576674722e-44,5.40745728741365e-49,9.649959622455694e-54,1.9762442941941087e-52,2.1073841744620528e-51,1.6744640975935105e-49,6.792287724923512e-56,1.2265157795906011e-52,1.7731851708271072e-44,2.1482591399790263e-47,3.202923682060331e-20,9.438181419047582e-51,7.575456536732178e-49,1.4662355217654182e-39
9.022198858148374e-09,0.11224537202060648,0.0,0.0,0.0,0.0,0.3299999945596067,0.6699999947426886,5.399592223937456e-09,5.216385021240847e-09,4.0309093097305205e-11,2.2385028560786718e-10,1.2760066847483023e-19,4.4723094389741247e-13,4.737487511435044e-13,1.0153920154034846e-14,1.4532479855451284e-17,1.207905746647471e-13,8.214100236966162e-14,1.3115901108930481e-18,1.1869798514187696e-19,6.732033418166198e-28,2.9977201825764797e-22,5.105915665715021e-17,1.8279543633185374e-14,8.50000304208632e-26,5.815798751979812e-27,1.9710096362486654e-34,6.211200493596939e-29,3.3245767921919963e-38,7.737646844289578e-41,8.849702358904502e-37,1.0744233641175736e-37,7.095040560566845e-44,8.679151061161733e-49,1.5183649447545172e-53,3.111866049148279e-52,3.3183637794250197e-51,2.7903885219926386e-49,1.1319903440084147e-55,1.776743033871856e-52,2.703103923481102e-44,3.2732207911411265e-47,3.617720767493168e-20,1.4387885551373054e-50,1.1625309103112051e-48,2.2517908267967526e-39
9.474192851404095e-09,0.11224537202042865,0.0,0.0,0.0,0.0,0.3299999942870478,0.6699999944684912,5.669993156474814e-09,5.4884113147312145e-09,4.2414433027676874e-11,2.2436643223756224e-10,1.3426523976265211e-19,4.948456894262512e-13,5.253059157712189e-13,1.181753906804259e-14,1.682701465944132e-17,1.3351297159223686e-13,9.069205027441618e-14,1.5236563109228576e-18,1.4510218558697272e-19,8.229565567109571e-28,3.8567129512136134e-22,5.3855738405171295e-17,1.9371626436295138e-14,1.0301931660227018e-25,7.405582918291041e-27,2.4094600231180237e-34,7.592879154082638e-29,4.553066596152482e-38,1.119207110119824e-40,1.1778251365853133e-36,1.50291704678569e-37,9.92667189473918e-44,1.2984757762323737e-48,2.2346717562742177e-53,4.58275249628766e-52,4.886855689170072e-51,4.313248326153004e-49,1.7498997461039244e-55,2.435936918898242e-52,3.8721241874230187e-44,4.686884396891484e-47,4.015296230711426e-20,2.061026189091448e-50,1.6742549458937124e-48,3.244967090137849e-39
9.915119025970809e-09,0.11224537202024917,0.0,0.0,0.0,0.0,0.3299999940211623,0.6699999942009514,5.933770956367507e-09,5.753829719441493e-09,4.446820551049897e-11,2.2481660534061287e-10,1.4076657141142e-19,5.436023974252373e-13,5.781829011374418e-13,1.3606541722784858e-14,1.928654031258151e-17,1.465262017242737e-13,9.943453807985358e-14,1.7508772961425023e-18,1.7483671984142213e-19,9.915979967425563e-28,4.873348296548725e-22,5.658586982857296e-17,2.0437077402863027e-14,1.2318613706970252e-25,9.27198858883113e-27,2.9032120509570587e-34,9.14882832540335e-29,6.096611727702622e-38,1.5765110199753557e-40,1.5363178834367375e-36,2.0533216879832847e-37,1.3564533041341197e-43,1.8874827982341277e-48,3.2007151565903256e-53,6.56747870301274e-52,7.003284916928035e-51,6.466407508562837e-49,2.6236084761425036e-55,3.2653485949328473e-52,5.408089270499367e-44,6.543672518196351e-47,4.4256674697400897e-20,2.878578553605366e-50,2.3494072568093096e-48,4.555978441714777e-39
9.999999999999999e-09,0.11224537202006528,0.0,0.0,0.0,0.0,0.32999999396997765,0.6699999941494432,5.984549572603754e-09,5.804929309032706e-09,4.486356753885426e-11,2.248983123059667e-10,1.420181120222551e-19,5.532497634656612e-13,5.886547713845997e-13,1.3970433302413211e-14,1.9785948856547827e-17,1.4909944834432533e-13,1.0116282455756899e-13,1.796995002334943e-18,1.8104256216749512e-19,1.026794856193272e-27,5.091492632101639e-22,5.711166671530018e-17,2.06421922715533e-14,1.2738112700010746e-25,9.670735564005937e-27,3.006262209933381e-34,9.473567834517188e-29,6.438943920952532e-38,1.6808828272519784e-40,1.6146994931579033e-36,2.176907281698958e-37,1.438143523489822e-43,2.024354559690673e-48,3.423499936361281e-53,7.025313496703111e-52,7.491500846649873e-51,6.975935393633828e-49,2.8303710905079937e-55,3.449455715788496e-52,5.757287089323923e-44,6.96573487164924e-47,4.5072514957196e-20,3.064447038440914e-50,2.503227907917364e-48,4.854745427082597e-39
1.0356045200537523e-08,0.11224537202006528,0.0,0.0,0.0,0.0,0.3299999937552761,0.6699999939333685,6.1975468706071575e-09,6.019288237816291e-09,4.652196319029694e-11,2.2522645633549365e-10,1.4726785620038581e-19,5.946357865963305e-13,6.336101821304707e-13,1.556752294512756e-14,2.1974750106257842e-17,1.6013239031075478e-13,1.0857129856601101e-13,1.9990189505300703e-18,2.0886948788791885e-19,1.1846171742440586e-27,6.0928464399582655e-22,5.931800428341877e-17,2.1502599644388978e-14,1.461406776121298e-25,1.1494565805016687e-26,3.4683380987645966e-34,1.0929696411994485e-28,8.055330289398255e-38,2.1860642082589006e-40,1.9803242600986138e-36,2.7667627849188416e-37,1.8280675135740406e-43,2.69736182353531e-48,4.511808094540731e-53,9.262371451647789e-52,9.877006175907337e-51,9.5221227046377e-49,3.8636225546679306e-55,4.319453654252278e-52,7.442077961761507e-44,9.001777561592756e-47,4.8586589237561105e-20,3.961215317368222e-50,3.246656853374921e-48,6.299030606233348e-39
1.0796971375104237e-08,0.11224537201987787,0.0,0.0,0.0,0.0,0.3299999934893893,0.6699999936657516,6.46132090911795e-09,6.2847775183709005e-09,4.8575705985276545e-11,2.25605336643227e-10,1.5376909387062347e-19,6.479432587756266e-13,6.915877658177578e-13,1.770832550762118e-14,2.490180810306392e-17,1.743296138707839e-13,1.1810074823163457e-13,2.268885395673741e-18,2.4758215853501533e-19,1.4041787518944848e-27,7.543790124046007e-22,6.20521405860071e-17,2.2568169420901132e-14,1.7212070700961268e-25,1.4121361788524968e-26,4.111176000594615e-34,1.2955455539483573e-28,1.051432832126283e-37,2.988082201038741e-40,2.525087582150202e-36,3.6811361263530257e-37,2.4325888818397834e-43,3.795191275504071e-48,6.267667462010449e-53,1.2873022579172538e-51,1.3727254056710018e-50,1.379347688655506e-48,5.597029989624828e-55,5.644987498335298e-52,1.0102992693248655e-43,1.2216657328379417e-46,5.314638896613117e-20,5.377547733793049e-50,4.424054514779955e-48,8.587240843103145e-39
1.1237897549670952e-08,0.1122453720196878,0.0,0.0,0.0,0.0,0.3299999932235018,0.6699999933981079,6.725093081464015e-09,6.5502903842307684e-09,5.062943414522621e-11,2.2596042308658842e-10,1.602702852128542e-19,7.035221985528984e-13,7.521156511866413e-13,2.0036783198237073e-14,2.8077878156592614e-17,1.891159487550512e-13,1.2802129682453086e-13,2.5612667908149126e-18,2.913701174184006e-19,1.6525251884056993e-27,9.257236696942362e-22,6.478827815337824e-17,2.3633770821217852e-14,2.0137244443353623e-25,1.7204425160499634e-26,4.838291375820885e-34,1.52467956165307e-28,1.3571137092611172e-37,4.03086464965624e-40,3.187717271947217e-36,4.840925994406139e-37,3.199459345588181e-43,5.264038872480226e-48,8.590605565935321e-53,1.765169992679919e-51,1.882303650483162e-50,1.9681520229052272e-48,7.986632919046867e-55,7.295738220521175e-52,1.3545455623856074e-43,1.6374754470444343e-46,5.793978608131004e-20,7.209876966406233e-50,5.951227678021329e-48,1.1556320957400076e-38
1.1678823724237666e-08,0.11224537201949575,0.0,0.0,0.0,0.0,0.3299999929576137,0.6699999931304429,6.988863397212236e-09,6.815821308321855e-09,5.268314789150986e-11,2.2629724269792315e-10,1.6677143092781968e-19,7.613699751526939e-13,8.151938324005046e-13,2.2560720763010028e-14,3.151312391291035e-17,2.0448947276545654e-13,1.383313505915645e-13,2.876939609415262e-18,3.406421782976061e-19,1.9319751011196444e-27,1.1266804613998294e-21,6.752641724840422e-17,2.469939288042086e-14,2.341504227012025e-25,2.079994460720444e-26,5.656472836437595e-34,1.782510922737815e-28,1.7336841769491297e-37,5.371946615172007e-40,3.9873185759302165e-36,6.297990657406649e-37,4.163004180631683e-43,7.205807402426702e-48,1.162935464985487e-52,2.3905253244769364e-51,2.5491565349729575e-50,2.769462790955113e-48,1.1238808084366053e-54,9.333246983683738e-52,1.795356744089124e-43,2.1698018716243195e-46,6.297052189680009e-20,9.556194796558044e-50,7.911022613979856e-48,1.5367787145053872e-38
1.211974989880438e-08,0.11224537201930214,0.0,0.0,0.0,0.0,0.32999999269172475,0.6699999928627612,7.252631866116972e-09,7.081366039455824e-09,5.4736847234424884e-11,2.2662004663195077e-10,1.7327253104811596e-19,8.214839437441483e-13,8.808223003568841e-13,2.5287953854985825e-14,3.5217708812306726e-17,2.2044826629012268e-13,1.4902931458604548e-13,3.216666911755239e-18,3.958203003596812e-19,2.2449216626745555e-27,1.3608758035397684e-21,7.026655804060339e-17,2.5765028212292087e-14,2.7071735388942553e-25,2.4968385202229895e-26,6.572727294216261e-34,2.0712476838736516e-28,2.1937255811060605e-37,7.079355249437368e-40,4.945124525141318e-36,8.112402994907784e-37,5.3629890224229535e-43,9.74443906484461e-48,1.5563332361508206e-52,3.2003947287337e-51,3.4127675551801097e-50,3.847110654226328e-48,1.5612686671962878e-54,1.1827546750846108e-51,2.354501925138768e-43,2.8448855220424003e-46,6.824236679606646e-20,1.2532372271192665e-49,1.0401296419726294e-47,2.0212463061742855e-38
1.2560676073371094e-08,0.11224537201910736,0.0,0.0,0.0,0.0,0.3299999924258352,0.6699999925950655,7.516398497944857e-09,7.3469213199830715e-09,5.6790532150276935e-11,2.2693209251108983e-10,1.7977358549873618e-19,8.838614461842006e-13,9.490010434517823e-13,2.822628898777637e-14,3.920179609083542e-17,2.369904131002337e-13,1.6011359440316604e-13,3.581198612680319e-18,4.573393112571772e-19,2.5938310301937463e-27,1.6322089621836074e-21,7.300870016287816e-17,2.683067206130048e-14,3.1134399719077166e-25,2.9774622501454587e-26,7.594275363194353e-34,2.3931652306739387e-28,2.751413769081056e-37,9.232971512464015e-40,6.084629849804013e-36,1.0353345739496106e-36,6.845213099689803e-43,1.3029491392824593e-47,2.0607379012336004e-52,4.23912685375085e-51,4.520428268764423e-50,5.2805371575063906e-48,2.143078447283267e-54,1.4857937069595297e-51,3.0575586981541408e-43,3.693553294803366e-46,7.375912018538937e-20,1.6274551949275987e-49,1.353686133649274e-47,2.6314281022363817e-38
1.3001602247937808e-08,0.11224537201891165,0.0,0.0,0.0,0.0,0.32999999215994485,0.6699999923273586,7.780163302324066e-09,7.612484655454939e-09,5.884420273367676e-11,2.2723587476204494e-10,1.862745945791762e-19,9.484998116365326e-13,1.0197300483591523e-12,3.138352349131897e-14,4.347554878163148e-17,2.5411400099492137e-13,1.7158259759066105e-13,3.971271744039995e-18,5.256466356219547e-19,2.9812408055309416e-27,1.9448601618085736e-21,7.575284323177191e-17,2.78963213641975e-14,3.5630902891019813e-25,3.528807451224225e-26,8.728546853206267e-34,2.750604867044035e-28,3.422644768447248e-37,1.1925998046351137e-39,7.431726594164352e-36,1.3100060929984063e-36,8.662138413237003e-43,1.724010339203583e-47,2.7016991259096606e-52,5.559476281740803e-51,5.928393972918971e-50,7.167804351935335e-48,2.909122366752008e-54,1.8513795672939698e-51,3.9344035510129145e-43,4.7518084738760355e-46,7.952461044558264e-20,2.0941758238467537e-49,1.7451583997536672e-47,3.393438641475184e-38
1.3442528422504522e-08,0.1122453720187153,0.0,0.0,0.0,0.0,0.32999999189405393,0.6699999920596424,8.04392628881776e-09,7.878054129959694e-09,6.089785912511731e-11,2.2753330927888638e-10,1.927755587341751e-19,1.0153963572581e-12,1.0930093008196764e-12,3.476744546910704e-14,4.8049129716335506e-17,2.718171223482394e-13,1.83434734774281e-13,4.387610712026471e-18,6.012020289690862e-19,3.409758526085949e-27,2.303298524897175e-21,7.84989872735854e-17,2.896197403591607e-14,4.0589891457875173e-25,4.158283155987743e-26,9.983176353035751e-34,3.1459724227366357e-28,4.225164479502945e-37,1.526653776824133e-39,9.014841301985036e-36,1.644285444195703e-36,1.0873555434637792e-42,2.2589381002354945e-47,3.509408675818002e-52,7.223797452063783e-51,7.703156854699373e-50,9.629037357171147e-48,3.9081713005029816e-54,2.2895429164658372e-51,5.01974457955717e-43,6.061471594343332e-46,8.554269488241694e-20,2.6718732879791764e-49,2.2300645076173967e-47,4.3375556028280276e-38
1.3883454597071237e-08,0.11224537201851843,0.0,0.0,0.0,0.0,0.32999999162816224,0.6699999917919185,8.307687467033197e-09,8.143628268603538e-09,6.29515014025808e-11,2.2782587094116104e-10,1.9927647821058986e-19,1.0845483887862064e-12,1.1688387860988413e-12,3.83858337574201e-14,5.29327015266633e-17,2.900978745207692e-13,1.9566842048887257e-13,4.83092754971249e-18,6.844773169711138e-19,3.882060186078711e-27,2.712289843051938e-21,8.124713246876074e-17,3.0027628624225076e-14,4.604077831875318e-25,4.8737784048282717e-26,1.1365998902864667e-33,3.5817368890094445e-28,5.178702416791321e-37,1.937928814192022e-39,1.0865073684920954e-35,2.0484156873717584e-36,1.3547286172665909e-42,2.932923143672351e-47,4.519332623392924e-52,9.305354376269062e-51,9.922842616954409e-50,1.2810344732274698e-47,5.1995468653263674e-54,2.811496352230929e-51,6.35369831590663e-43,7.670874383216436e-46,9.18172596760016e-20,3.381900524767145e-49,2.8262965891573254e-47,5.498694313116299e-38
1.432438077163795e-08,0.11224537201832112,0.0,0.0,0.0,0.0,0.3299999913622697,0.6699999915241878,8.571446846602227e-09,8.409205937845292e-09,6.500512960164475e-11,2.2811469327841316e-10,2.0577735312104276e-19,1.1559532009087651e-12,1.2472184891035043e-12,4.2246457886630076e-14,5.813642664589269e-17,3.089543601350021e-13,2.0828207377311115e-13,5.301922164779239e-18,7.759561400253406e-19,4.400888787843194e-27,3.176904182215291e-21,8.399727879414866e-17,3.109328417248617e-14,5.201373035170035e-25,5.683674814015829e-26,1.2885045754736764e-33,4.060429081980573e-28,6.305109420176132e-37,2.4407354250207253e-39,1.3016336647788754e-35,2.53396415431457e-36,1.675992510893104e-42,3.775567012294253e-47,5.772902189948976e-52,1.1889751984515206e-50,1.2678736806929392e-49,1.688826241710646e-47,6.854926162368913e-54,3.4297273883864934e-51,7.982413185819212e-43,9.63560973482662e-46,9.835221982926197e-20,4.248821084368393e-49,3.5543807482311104e-47,6.916916007873426e-38
1.4765306946204665e-08,0.11224537201812362,0.0,0.0,0.0,0.0,0.3299999910963765,0.6699999912564513,8.835204437111086e-09,8.674786269025118e-09,6.705874378624187e-11,2.2840064494089902e-10,2.1227818366791626e-19,1.2296080775252848e-12,1.3281483944351782e-12,4.635707804385609e-14,6.367046731023556e-17,3.28384687272196e-13,2.2127411861947692e-13,5.801282582290298e-18,8.761337029795016e-19,4.969052922377431e-27,3.70252332657756e-21,8.674942610290496e-17,3.21589400926176e-14,5.853965625121312e-25,6.596858940591548e-26,1.4548540218802981e-33,4.5846403329770345e-28,7.628499197972905e-37,3.0514182763624114e-39,1.5505497515161125e-35,3.113939986448223e-36,2.0597618181645523e-42,4.821462215495369e-47,7.318266321770142e-52,1.5076495666272581e-50,1.6076947845956903e-49,2.207476800273688e-47,8.960378171503533e-54,4.158095373591416e-51,9.958741744532301e-43,1.2019340296587382e-45,1.051515191155484e-19,5.30076694248889e-49,4.437754655924031e-47,8.637970707925343e-38
1.5647159295338093e-08,0.11224537201772787,0.0,0.0,0.0,0.0,0.3299999905645878,0.6699999907209631,9.362714289166092e-09,9.205952438562844e-09,7.116593041029077e-11,2.2896641484750139e-10,2.2527971261506817e-19,1.3836571075473994e-12,1.4976587498959602e-12,5.535930025753184e-14,7.577014324277287e-17,3.6895932661569047e-13,2.4838710562391436e-13,6.887794921597757e-18,1.1046222365380544e-18,6.2649418523386424e-27,4.959904923695596e-21,9.22597237046157e-17,3.429025170289899e-14,7.337770244676154e-25,8.771233569624593e-26,1.8342701389297617e-33,5.7802803034226e-28,1.097487881673542e-36,4.673234276639643e-39,2.1660611388382192e-35,4.617180218341097e-36,3.0545550573339513e-42,7.690282447560878e-47,1.1515578282719187e-51,2.3734950298492356e-50,2.530996419562087e-49,3.683484619130992e-47,1.495243132801963e-53,6.008153926164026e-51,1.520358434510088e-42,1.8344091277287062e-45,1.195590537123275e-19,8.092453796488214e-49,6.78052171515636e-47,1.3203625013256475e-37
1.6529011644471522e-08,0.1122453720173317,0.0,0.0,0.0,0.0,0.32999999003279595,0.6699999901854579,9.890217099292879e-09,9.737123092825308e-09,7.527306204737054e-11,2.295268650025071e-10,2.382810674978925e-19,1.5466735443292517e-12,1.6773697277275853e-12,6.545439365959389e-14,8.931302332820305e-17,4.1180677176062405e-13,2.769948841711184e-13,8.095740030149542e-18,1.3741266549239684e-18,7.793455352529967e-27,6.533996141440303e-21,9.7778025661473e-17,3.642156188866456e-14,9.081657338229705e-25,1.1478550755829885e-25,2.2817957535336183e-33,7.190549662434857e-28,1.5461620552474987e-36,6.982958071643235e-39,2.9689872188144964e-35,6.695885767112223e-36,4.430335891584669e-42,1.194137085880531e-46,1.766361048141903e-51,3.6422740339897764e-50,3.883969666394191e-49,5.972791115322478e-47,2.424659351300746e-53,8.503921022993132e-51,2.267391481848818e-42,2.7350449461407894e-45,1.3507198702983262e-19,1.2068707231331415e-48,1.011206797851688e-46,1.96983892391061e-37
1.741086399360495e-08,0.11224537201693534,0.0,0.0,0.0,0.0,0.32999998950100096,0.6699999896499376,1.0417712943540512e-08,1.0268296015043826e-08,7.93801392546638e-11,2.3008421213749336e-10,2.512822500801816e-19,1.7186352959472938e-12,1.867281204033402e-12,7.670409975507024e-14,1.0438039851063855e-16,4.56912096391786e-13,3.070850517446503e-13,9.430217997495505e-18,1.6890005234958286e-18,9.579284992457059e-27,8.479796927422475e-21,1.0330433279320374e-16,3.855286992141504e-14,1.111290487603172e-24,1.4809297044625418e-25,2.804660441303653e-33,8.83822995955829e-28,2.1378378345877775e-36,1.0207202159162409e-38,4.0009200503919147e-35,9.519360316992978e-36,6.299238234109165e-42,1.810282147910264e-46,2.6481718341617454e-51,5.46277276475331e-50,5.825273948562659e-49,9.439243115885954e-47,3.832031375481948e-53,1.1816484701812196e-50,3.311467826704552e-42,3.993537960456973e-45,1.5172289950333865e-19,1.762604123719549e-48,1.4757308307507326e-46,2.8756813294623776e-37
