Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249)
0.00044600842556703177,0.1122087411219607,0.0,0.0,0.0,0.0,0.3275539826529259,0.668219068282529,0.0001273432432420037,0.0002088897783212918,9.89174259889454e-07,2.1955540758980678e-07,3.1312873178029594e-15,9.598057693550849e-07,0.0008712662883686352,0.0018670644554915619,0.0006101505941524212,1.1296818822251304e-07,9.634667105449497e-08,1.1062553803743013e-07,8.149512493153334e-07,4.622057407898056e-15,0.0001999756592046265,3.8499034015734583e-10,1.7501819704196628e-09,2.685490440288882e-09,1.2545360615719018e-05,1.8407093700478076e-16,6.458491356496893e-16,3.4527952256424197e-12,7.407404336579702e-13,7.509741644151813e-12,5.898126212963031e-08,3.911418885666059e-14,1.7268073418490122e-14
0.0004536891771848516,0.11220760335214734,0.0,0.0,0.0,0.0,0.32748269948462944,0.6681667762493397,0.0001283046633673867,0.00021182496164013116,9.965744689901354e-07,2.2266544321051906e-07,3.154713128327533e-15,9.743268859574775e-07,0.000892302014284003,0.0019263084815140477,0.0006294103233896026,1.1413716155027694e-07,9.801940651851036e-08,1.1366472667325303e-07,8.372921108442505e-07,4.7487652883125296e-15,0.0002091406604060105,3.933347479079223e-10,1.7810825524441402e-09,2.805036924584478e-09,1.3324142311207769e-05,1.954214324613133e-16,6.708474547423836e-16,3.6948597738615246e-12,7.986343507991958e-13,8.070253823813763e-12,6.445057018156683e-08,4.2741231464755467e-14,1.9011990554080016e-14
0.00046136992880267143,0.11220645120994878,0.0,0.0,0.0,0.0,0.3274104940192804,0.6681137284576504,0.0001292606672361316,0.00021475649813956787,1.0039305854884059e-06,2.2577276942361126e-07,3.1779993620392998e-15,9.888944484760932e-07,0.0009134366651210753,0.0019864735715930328,0.0006489254148181314,1.153020308392117e-07,9.970041687198243e-08,1.1673436997355579e-07,8.598535322510571e-07,4.876724090771382e-15,0.0002185547408717071,4.017372011093598e-10,1.8121547635339177e-09,2.9279345767923056e-09,1.4136906601467698e-05,2.072733955673641e-16,6.9652441827890195e-16,3.949495121297644e-12,8.600286276404775e-13,8.662698122727985e-12,7.032267195005408e-08,4.6635391956147387e-14,2.0898959345993386e-14
0.00046905068042049126,0.11220528472695113,0.0,0.0,0.0,0.0,0.32733736513562117,0.668059921101985,0.0001302114370753846,0.00021768480894056888,1.0112440048429648e-06,2.2887783959450312e-07,3.201150436347398e-15,1.0035095902834543e-06,0.0009346681759490557,0.0020475636692627213,0.0006686952086940568,1.1646298214183529e-07,1.0138991329671475e-07,1.1983440536301434e-07,8.826349315610861e-07,5.005930514564011e-15,0.0002282203442912532,4.101982312502663e-10,1.8434010610215716e-09,3.0542334964391963e-09,1.4984570368984025e-05,2.1964114365801608e-16,7.228942768645923e-16,4.217147804296306e-12,9.250793768987878e-13,9.288393507283388e-12,7.662013555485144e-08,5.081163667266044e-14,2.2938210041608555e-14
0.0004767314320383111,0.11220410393471354,0.0,0.0,0.0,0.0,0.3272633116415341,0.66800535034622,0.0001311571435430444,0.00022061029076105197,1.018516032295836e-06,2.3198108179002797e-07,3.224170483075014e-15,1.0181733735674845e-06,0.000955994528918867,0.002109582793827124,0.0006887190530972438,1.1762019010161591e-07,1.0308809722094236e-07,1.2296477469790405e-07,9.056357577031889e-07,5.1363814342514875e-15,0.000238139908071696,4.1871834222050367e-10,1.874823767542609e-09,3.183984119987374e-09,1.5868062605444566e-05,2.3253921978215815e-16,7.499714820919116e-16,4.498273920628693e-12,9.93947546334456e-13,9.948696273457814e-12,8.336643828000849e-08,5.528553488023548e-14,2.5139422711942206e-14
0.0004844121836561309,0.11220290886486026,0.0,0.0,0.0,0.0,0.3271883322793983,0.6679500123254088,0.00013209794653343756,0.00022353331727033982,1.0257478891492467e-06,2.3508290018679395e-07,3.2470633683291935e-15,1.0328867931933367e-06,0.0009774137504443088,0.0021725350361568043,0.0007089963020413629,1.18773818674856e-07,1.0479516079051931e-07,1.2612542389109356e-07,9.288554877181148e-07,5.2680738838336594e-15,0.00024831586366478957,4.272980110101292e-10,1.9064250764523266e-09,3.3172372099385167e-09,1.6788324440151823e-05,2.4598239393307605e-16,7.777706857973138e-16,4.79333921330813e-12,1.0667990114555802e-12,1.0645000714003017e-11,9.058599107183804e-08,6.007327501507926e-14,2.7512742929665174e-14
0.0004920929352739508,0.11220169954916617,0.0,0.0,0.0,0.0,0.327112425731147,0.6678939031474996,0.00013303399592219856,0.0002264542403835307,1.0329407185689533e-06,2.3818367641731746e-07,3.2698327108715923e-15,1.0476507803712447e-06,0.0009989239085595794,0.0022364245547057482,0.0007295263136951188,1.19924021808226e-07,1.0651128732237516e-07,1.2931630255983552e-07,9.522936241357706e-07,5.401005041874102e-15,0.0002587506368641833,4.3593768845742215e-10,1.938207057158983e-09,3.454043844127061e-09,1.774630916421552e-05,2.59985664245253e-16,8.06306739381826e-16,5.10281915241297e-12,1.1438046686479287e-12,1.1378739789107978e-11,9.830416341865763e-08,6.519168118298872e-14,3.00687977969557e-14
0.0004997736868917707,0.1122004760196369,0.0,0.0,0.0,0.0,0.3270355906230402,0.6678370188949511,0.00013396543225531436,0.00022937339149715753,1.0400955909526178e-06,2.412837708553375e-07,3.2924818991123633e-15,1.0624662061406096e-06,0.0010205231104427372,0.0023012555717373657,0.0007503084487086273,1.2107094407471545e-07,1.0823665174040734e-07,1.3253736369520296e-07,9.75949692513056e-07,5.53517221753575e-15,0.00026944664807441033,4.4463780003715333e-10,1.970171660364814e-09,3.594455405207059e-09,1.8742982250575003e-05,2.7456425815793355e-16,8.355946931961531e-16,5.4271990149412854e-12,1.2251405287046238e-12,1.2151385800531098e-11,1.0654730861191592e-07,7.065822991159538e-14,3.281871232624923e-14
0.0005074544385095906,0.11219923830858311,0.0,0.0,0.0,0.0,0.3269578255301674,0.6677793556262559,0.00013489238738672386,0.00023229108266759993,1.0472135088974295e-06,2.4438352384181294e-07,3.3150141068354476e-15,1.0773338846788329e-06,0.00104220950009531,0.002367032369749142,0.0007713420686392426,1.2221472127050914e-07,1.0997142099402677e-07,1.3578856335197975e-07,9.998232391232707e-07,5.670572837476204e-15,0.00028040631255339855,4.5339874668022246e-10,2.002320723204025e-09,3.738523570345954e-09,1.9779321369908412e-05,2.8973363354810063e-16,8.656497959898161e-16,5.76697396269988e-12,1.3109878107400812e-12,1.2964451069208217e-11,1.1534278938834873e-07,7.649106715529448e-14,3.5774126176752096e-14
0.0005151351901274105,0.11219798644869057,0.0,0.0,0.0,0.0,0.32687912898069593,0.6677209093773776,0.00013581498506868537,0.0002352076077337942,1.054295411799797e-06,2.474832568531875e-07,3.3374323077591434e-15,1.092254576443298e-06,0.0010639812561686508,0.002433759288085761,0.0007926265344713023,1.2335548097523655e-07,1.1171575445963305e-07,1.3906986035796137e-07,1.0239138287893469e-06,5.807204433558738e-15,0.000291632040630152,4.6222090561576274e-10,2.034655974266122e-09,3.8863003011262955e-09,2.0856316402489605e-05,3.055094798347949e-16,8.964874944247496e-16,6.122649118187288e-12,1.4015330364706926e-12,1.3819488616296995e-11,1.247190039528034e-07,8.270902555261954e-14,3.894721074923037e-14
0.0005228159417452303,0.11219672047308465,0.0,0.0,0.0,0.0,0.32679949945987885,0.6676616761631052,0.00013673334149889394,0.00023812324338586905,1.0613421801181325e-06,2.5058327361359413e-07,3.359739289030191e-15,1.1072289911549877e-06,0.0010858365899282314,0.00250144071973103,0.0008141612052245279,1.2449334307794744e-07,1.1346980432533469e-07,1.423812160416757e-07,1.0482210428536575e-06,5.945064631337927e-15,0.0003031262378991589,4.711046312280928e-10,2.0671790384960907e-09,4.037837833658305e-09,2.1974969446053148e-05,3.219077190570154e-16,9.281234326533103e-16,6.494739638426089e-12,1.4969681248472615e-12,1.471809284762532e-11,1.3470541238127851e-07,8.933164193576133e-14,4.2350686641458604e-14
0.0005304966933630502,0.11219544041539115,0.0,0.0,0.0,0.0,0.3267189354138316,0.6676016519783349,0.0001376475658279197,0.00024103825018140484,1.0683546393265444e-06,2.5368386115274906e-07,3.3819376637394073e-15,1.1222577906317886e-06,0.0011077737433476819,0.0025700811082694647,0.0008359454366461331,1.2562842027098157e-07,1.1523371595926503e-07,1.4572259397748168e-07,1.0727444772766787e-06,6.0841511392760575e-15,0.0003148913053930021,4.800502559223909e-10,2.0998914419660417e-09,4.193188668896295e-09,2.3136294819725318e-05,3.389445069257282e-16,9.605734519601136e-16,6.883770786720835e-12,1.5974904870162788e-12,1.56619002415017e-11,1.4533256340360596e-07,9.637917509185193e-14,4.599784146676687e-14
0.0005381774449808701,0.11219414630979296,0.0,0.0,0.0,0.0,0.3266374352530959,0.6675408327992782,0.00013855776063008177,0.00024395287351105336,1.075333563583696e-06,2.567852908113267e-07,3.4040298825356548e-15,1.137341591478744e-06,0.0011297909873249643,0.002639684945008932,0.0008579785799820767,1.267608185136805e-07,1.1700762826187798e-07,1.4909395974712256e-07,1.0974837408575975e-06,6.224461738651171e-15,0.00032692963973455575,4.890580909940106e-10,2.1327946165144565e-09,4.352405563165636e-09,2.4341319064079275e-05,3.5663623385228745e-16,9.93853590467295e-16,7.290278002335443e-12,1.7033031215966779e-12,1.6652590039901094e-11,1.5663212156513375e-07,1.0387262377558775e-13,4.990254803817357e-14
0.0005535389482165098,0.11219151609470084,0.0,0.0,0.0,0.0,0.32647162007130565,0.6674167932763856,0.0001403664416050828,0.00024978188083684674,1.0891936670577358e-06,2.629916889590361e-07,3.447904905313933e-15,1.1676764523286289e-06,0.0011740589655365814,0.0027818011511028715,0.0009027889781941295,1.2901797085080417e-07,1.20585980083785e-07,1.55926525848328e-07,1.1476082451528848e-06,6.508746645715775e-15,0.00035183567413712047,5.072615365996496e-10,2.1991785600640925e-09,4.682649774139646e-09,2.6886631397760613e-05,3.9405124577699075e-16,1.062969360145697e-15,8.157913667546055e-12,1.9316397116934774e-12,1.878155179041417e-11,1.8138086316153488e-07,1.2028507306341887e-13,5.854314566141095e-14
0.0005673643011285855,0.1121891012134079,0.0,0.0,0.0,0.0,0.3263191683361118,0.6673023981152678,0.00014198138270570505,0.00025502885858528644,1.1015599018652426e-06,2.6858276089073163e-07,3.48705099724506e-15,1.1951712792996495e-06,0.0012141572448443215,0.002913046670174932,0.0009439629756034384,1.310411859096074e-07,1.2384197159387926e-07,1.621780819747264e-07,1.193454716522453e-06,6.7687683666753055e-15,0.0003752096346667593,5.238601181566702e-10,2.259589136678587e-09,4.9936256422153285e-09,2.933741089906104e-05,4.3013391707207746e-16,1.1281774779701015e-15,9.00413613375145e-12,2.1573896404819192e-12,2.0875701521924765e-11,2.0629584974426402e-07,1.3680776988935847e-13,6.73523278595908e-14
0.0005811896540406612,0.11218664137932677,0.0,0.0,0.0,0.0,0.3261636575790384,0.6671853638554309,0.00014358460589029856,0.00026027780901548243,1.1138275134656593e-06,2.741801599372768e-07,3.5258848947511037e-15,1.2228520903271324e-06,0.0012544892832736143,0.0030474855184124405,0.0009859330377578288,1.3305710462240823e-07,1.2713226383756971e-07,1.6852633311748477e-07,1.2399948125738576e-06,7.032724032670942e-15,0.0003995060627503237,5.406642287384857e-10,2.3206362336783294e-09,5.317958723897842e-09,3.194629728874569e-05,4.686043262150308e-16,1.1963335856680609e-15,9.915780239102865e-12,2.403702600328061e-12,2.3149894157806182e-11,2.3393583421484733e-07,1.5513758446067822e-13,7.7240475490441e-14
0.000595015006952737,0.11218413681784319,0.0,0.0,0.0,0.0,0.32600507764393377,0.6670656664920082,0.00014517652246496686,0.0002655297251134182,1.125999557721273e-06,2.797850161462674e-07,3.564416271370154e-15,1.2507211543620005e-06,0.001295045846271993,0.003185145287610441,0.0010286950818436337,1.350661530245017e-07,1.3045747396908802e-07,1.7497112499932877e-07,1.2872265207906845e-06,7.300602229582814e-15,0.00042473878971804543,5.576750327806393e-10,2.382325354259713e-09,5.6559647507322706e-09,3.471971790074919e-05,5.095666759297061e-16,1.267538318001398e-15,1.0896344994389742e-11,2.6719771688149715e-12,2.5615561601471245e-11,2.64529548274541e-07,1.754262031774613e-13,8.831218793751512e-14
0.0006088403598648127,0.11218158776418956,0.0,0.0,0.0,0.0,0.32584341822207324,0.6669432819006559,0.00014675750231987113,0.00027078550203177764,1.1380787670097948e-06,2.8539835883598645e-07,3.602653776631232e-15,1.2787804377930852e-06,0.0013358178957707995,0.0033260538884865233,0.001072244902861282,1.370687148091866e-07,1.3381817427833612e-07,1.8151231021976217e-07,1.3351478572354108e-06,7.572391705378826e-15,0.00045092160700214073,5.748935398874283e-10,2.444661335139812e-09,6.007961457553432e-09,3.7664227086624716e-05,5.531277093726198e-16,1.3418943753620974e-15,1.194944108974256e-11,2.9636782795972432e-12,2.8284641060917e-11,2.9831973510275625e-07,1.9783460433368224e-13,1.0067978773674085e-13
0.0006226657127768884,0.11217899446294494,0.0,0.0,0.0,0.0,0.32567866889153074,0.6668181858517872,0.0001483278786160914,0.0002760459482603992,1.1500675867596667e-06,2.9102112823874157e-07,3.640605151708804e-15,1.3070316357472798e-06,0.0013767965718597109,0.0034702395173430716,0.0011165781605821242,1.3906513632204637e-07,1.3721489646208693e-07,1.8814974582980038e-07,1.3837568484058028e-06,7.848081267211864e-15,0.0004780682665338,5.923206176886938e-10,2.5076484062394925e-09,6.374268426142259e-09,4.07865056091161e-05,5.993967250509199e-16,1.419506525653385e-15,1.307879179630177e-11,3.280339050094305e-12,3.1169588558960683e-11,3.355637260451382e-07,2.2253344055540712e-13,1.1446372777514206e-13
0.0006364910656889641,0.11217635716928939,0.0,0.0,0.0,0.0,0.3255108191523534,0.6666903540235544,0.00014988795186678035,0.0002813117956594111,1.161968207259578e-06,2.966541859731866e-07,3.678277330117512e-15,1.3354762010499831e-06,0.0014179731767168951,0.0036177306259333234,0.00116169036805041,1.4105573098074225e-07,1.4064813557765965e-07,1.9488329123812786e-07,1.4330515155056192e-06,8.127659692209908e-15,0.000506192480801411,6.099570056786119e-10,2.5712902511572263e-09,6.755206937624734e-09,4.40933599220379e-05,6.484855913612698e-16,1.5004816102193923e-15,1.4288233806750441e-11,3.6235626180541404e-12,3.42833926353414e-11,3.7653403006600574e-07,2.4970342970384434e-13,1.2979301343547485e-13
0.0006503164186010399,0.11217367614903814,0.0,0.0,0.0,0.0,0.32533985845802593,0.6665597620137411,0.00015143799352021343,0.00028658370846629234,1.1737825915713177e-06,3.0229832445828967e-07,3.715676526071927e-15,1.3641153706888405e-06,0.0014593391605104095,0.0037685558941698716,0.001207576881443355,1.4304078320056792e-07,1.4411835365978914e-07,2.0171280648824076e-07,1.4830298613679257e-06,8.411115653310643e-15,0.0005353079226203668,6.278033290285057e-10,2.6355900656127015e-09,7.15109986016534e-09,4.759172134220492e-05,7.00508766388446e-16,1.5849285549869942e-15,1.5581718103994765e-11,3.995024017774713e-12,3.763958838951803e-11,4.215189355707073e-07,2.7953575398166736e-13,1.4680563543530104e-13
0.0006641417715131156,0.11217095167924925,0.0,0.0,0.0,0.0,0.32516577624346255,0.6664263853506466,0.00015297824911412596,0.00029186229133083103,1.1855125001273306e-06,3.0795427529508214e-07,3.752808312351433e-15,1.3929501886978315e-06,0.0015008861091298882,0.003922744205496617,0.0012542328911962985,1.4502055188166068e-07,1.4762598288684677e-07,2.0863815066675173e-07,1.5336898585371933e-06,8.698437651668153e-15,0.00056542822463967,6.458601085680937e-10,2.7005506019183546e-09,7.562271505819656e-09,5.128864511237492e-05,7.555833110120874e-16,1.6729583773594054e-15,1.6963310641345835e-11,4.396472014214209e-12,4.1252271314754184e-11,4.7082312481611924e-07,3.1223246738732787e-13,1.6564901644057822e-13
0.0006779671244251913,0.11216818404847945,0.0,0.0,0.0,0.0,0.32498856194997955,0.6662901995031055,0.00015450894107678294,0.000297148096489887,1.1971595125751168e-06,3.136227167630952e-07,3.789677689449825e-15,1.421981527486024e-06,0.00154260573349316,0.004080324624579391,0.0013016534142306763,1.4699527351389794e-07,1.5117142850315558e-07,2.1565918049603658e-07,1.5850294386708955e-06,8.989613956543303e-15,0.0005965669786285362,6.64127771662207e-10,2.7661742149524214e-09,7.98904748458854e-09,5.5191309358381245e-05,8.138288997757784e-16,1.7646841954068674e-15,1.843719290983139e-11,4.829730929758647e-12,4.5136111227924554e-11,5.247683005741353e-07,3.480069112950983e-13,1.8648047357445678e-13
0.000691792477337267,0.1121653735571297,0.0,0.0,0.0,0.0,0.32480820504757685,0.6661511798897268,0.00015603027119771393,0.0003024416301677696,1.2087250470200832e-06,3.193042805296965e-07,3.8262891464897065e-15,1.4512101077554351e-06,0.0015844898602431028,0.0042413263770790036,0.001349833287175951,1.4896516492948498e-07,1.547550715260372e-07,2.2277574935263358e-07,1.6370464848597535e-06,9.28463256174745e-15,0.0006287377345801865,6.826066642206299e-10,2.8324629104867692e-09,8.431754625448414e-09,5.930701394630495e-05,8.753678436929678e-16,1.8602212453173243e-15,2.0007662591912735e-11,5.296702554353538e-12,4.93063667931891e-11,5.836938249941524e-07,3.8708413812503933e-13,2.0946769127331507e-13
0.0007056178302493428,0.11216252051768985,0.0,0.0,0.0,0.0,0.3246246950548054,0.6660093018874407,0.00015754242281239644,0.0003077433582747123,1.220210377071708e-06,3.249995575987577e-07,3.862646715183043e-15,1.4806365152403414e-06,0.001626530423681559,0.0044057788312959825,0.0013987671604902962,1.5093042575308135e-07,1.5837727105261157e-07,2.2998770626890488e-07,1.689738824166485e-06,9.583481143325352e-15,0.0006619539996605607,7.012970578128598e-10,2.899418376686572e-09,8.890720842437095e-09,6.364317923996028e-05,9.403251017300478e-16,1.9596868921668185e-15,2.1679133998438655e-11,5.799367975034309e-12,5.37788996511479e-11,6.47957370472346e-07,4.297013429754256e-13,2.3478920740639733e-13
0.0007194431831614185,0.11215962525498833,0.0,0.0,0.0,0.0,0.3244380215564347,0.6658645408394204,0.00015904556272742203,0.00031305371145902016,1.2316166468714015e-06,3.307091035928445e-07,3.8987540174025774e-15,1.5102612162661423e-06,0.0016687194588225678,0.004573711481515717,0.0014484494934078266,1.5289124056614916e-07,1.620383663797222e-07,2.3729489493188947e-07,1.7431042201635559e-06,9.88614701723253e-15,0.0006962292370198393,7.201991577139159e-10,2.967042017575785e-09,9.366274975036095e-09,6.820734475825137e-05,1.0088282852714028e-15,2.0632006406603744e-15,2.345613835580897e-11,6.339789360702669e-12,5.857018848539364e-11,7.179355824215841e-07,4.761083031472316e-13,2.62634916913526e-13
