Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282)
0.0007312633615688153,0.11215711615864742,0.0,0.0,0.0,0.0,0.3242759092360328,0.6657384736888919,0.00016032363469955808,0.0003175947056011373,1.2413064811452043e-06,3.3559563847475076e-07,3.9294278324919036e-15,1.5357431748242267e-06,0.0017048985185520774,0.004720068697819961,0.0014915156114393366,1.5456256550006826e-07,1.651960153271558e-07,2.4361659718774744e-07,1.7892538262208803e-06,1.0147887993908645e-14,0.0007263823313225375,7.365130490333958e-10,3.0253406939136076e-09,9.786229509901755e-09,7.229607066403073e-05,1.0703023148706124e-15,2.1549732959268652e-15,2.5062582732350756e-11,6.833365802760551e-12,6.290634756776509e-11,7.704557657854549e-07,5.109377450921018e-13,2.8411911488489923e-13,6.634601076877577e-18,1.4441505643386367e-16,1.5399826043849113e-15,1.2137937940689153e-08
0.0007422253826355597,0.1121547624799318,0.0,0.0,0.0,0.0,0.32412348507796934,0.665619643690903,0.00016150321887203463,0.00032181732690217895,1.2502424479617551e-06,3.401428166321878e-07,3.957715232639394e-15,1.5595077667081006e-06,0.0017385408036598327,0.004858110029380258,0.0015319367524784062,1.5611125139711146e-07,1.6815310478282652e-07,2.495422034308679e-07,1.8324960462208252e-06,1.039313951128509e-14,0.0007550548050727733,7.517929729314139e-10,3.07988350609724e-09,1.0186948847885402e-08,7.62461601187485e-05,1.1297899153075885e-15,2.2428977305827977e-15,2.6626979105434235e-11,7.318398596510178e-12,6.717745343092566e-11,8.332861167847989e-07,5.526045084883611e-13,3.095563142493749e-13,7.271207419234426e-18,1.5834210928827334e-16,1.6884949524100427e-15,1.3489899511950978e-08
0.0007531874037023042,0.11215238282974553,0.0,0.0,0.0,0.0,0.32396905509942736,0.6654989601288998,0.0001626773711557155,0.00032604594622169194,1.2591302705344387e-06,3.446997463863591e-07,3.985850231532638e-15,1.5833974240174613e-06,0.0017722634074502207,0.004998388635847434,0.0015728186093455913,1.5765739745892685e-07,1.7113512586437778e-07,2.555273843910772e-07,1.8761573466360002e-06,1.0640767875227863e-14,0.0007844152868449441,7.6720601450714e-10,3.134847498478053e-09,1.0598645688347274e-08,8.035248968818472e-05,1.1917271668729633e-15,2.3335720535352902e-15,2.8265617670401797e-11,7.830853016353942e-12,7.167794844406294e-11,9.002677449401236e-07,5.970242452728209e-13,3.3687782314228283e-13,7.959076467491157e-18,1.7339816316325446e-16,1.849046501706932e-15,1.4970588612642268e-08
0.0007641494247690487,0.11214997739208633,0.0,0.0,0.0,0.0,0.32381261429099845,0.6653764106864885,0.00016384615152207846,0.00033028072831721753,1.267970337475995e-06,3.4926665511992493e-07,4.013834059360145e-15,1.607412213143159e-06,0.0018060625128256994,0.005140919378479651,0.0016141580663262837,1.5920107501714067e-07,1.741422170868187e-07,2.615720491201185e-07,1.920236473123784e-06,1.0890765971650413e-14,0.0008144704023804757,7.827521756293595e-10,3.1902329458303308e-09,1.1021485119274237e-08,8.461902179159233e-05,1.2561824179414099e-15,2.4270596265322145e-15,2.9980964487206845e-11,8.371907558185994e-12,7.641716014972908e-11,9.716143517781027e-07,6.443386743907188e-13,3.661955794286312e-13,8.701590680803688e-18,1.896584008383388e-16,2.0224389704300183e-15,1.659029410912918e-08
0.0007751114458357932,0.11214754635607851,0.0,0.0,0.0,0.0,0.3236541576928429,0.6652519830460065,0.00016500961586507555,0.00033452183019804443,1.276763005386462e-06,3.5384376272084514e-07,4.041667844972229e-15,1.6315521737481633e-06,0.0018399343341748994,0.005285717144859808,0.0016559519263410747,1.6074235215503776e-07,1.7717451178006745e-07,2.676761034361813e-07,1.964732137681601e-06,1.1143126495561211e-14,0.0008452267573001598,7.98431443619327e-10,3.2460400577810317e-09,1.1455632377176216e-08,8.904976310281922e-05,1.3232250809354777e-15,2.5234246808659648e-15,3.1775532049311136e-11,8.942775926005151e-12,8.140468264139026e-11,1.0475476808236558e-06,6.946948479430021e-13,3.976265966646954e-13,9.502309490540317e-18,2.0720199124343742e-16,2.209516583397413e-15,1.8359978893073095e-08
0.0007860734669025377,0.11214508991599842,0.0,0.0,0.0,0.0,0.3234936803976454,0.6651256648902835,0.00016616781631305914,0.00033876940191537576,1.2855086012591855e-06,3.5843128244365617e-07,4.069352623497163e-15,1.6558173221632428e-06,0.0018738751164716916,0.005432796845673872,0.001698196910367621,1.6228129405045905e-07,1.8023213860050564e-07,2.738394503662305e-07,2.0096430209677563e-06,1.1397841964227352e-14,0.0008766909365877519,8.142437947046171e-10,3.3022689912525887e-09,1.1901252957942015e-08,9.364876397335715e-05,1.3929256685303264e-15,2.6227323373922518e-15,3.365187947666923e-11,9.54470784000088e-12,8.665038226135832e-11,1.128297709397996e-06,7.482452783796997e-13,4.31293125040495e-13,1.0364976160337585e-17,2.261122474577851e-16,2.4111677569264927e-15,2.0291314857761288e-08
0.0007970354879692821,0.11214260827130335,0.0,0.0,0.0,0.0,0.32333117755329144,0.6649974439043316,0.00016732080152258492,0.0003430235872675392,1.2942074248363642e-06,3.6302942159377317e-07,4.096889343797819e-15,1.680207652673935e-06,0.0019078811345058897,0.005582173411702053,0.0017408896569753108,1.6381796330284553e-07,1.8331522159855234e-07,2.800619897717869e-07,2.054967770731317e-06,1.1654904708268613e-14,0.0009088695040646274,8.30189189144007e-10,3.3589198359335966e-09,1.2358512429134097e-08,9.842011783083958e-05,1.4653557640212413e-15,2.725048592476057e-15,3.561261214169245e-11,1.0178989356925869e-11,9.21644005870322e-11,1.214102841711096e-06,8.05148066551695e-13,4.673227972196039e-13,1.1293524390252808e-17,2.4647677987770896e-16,2.6283267321517807e-15,2.2396719232994506e-08
0.0008079975090360266,0.11214010162665389,0.0,0.0,0.0,0.0,0.32316664436529474,0.6648673077769711,0.00016846861694441487,0.0003472845244284015,1.3028597506734623e-06,3.676383821990781e-07,4.124278875006928e-15,1.7047231401876687e-06,0.001941948692232183,0.005733861790996322,0.0017840267219658911,1.6535242020791369e-07,1.864238805200367e-07,2.863436177971421e-07,2.1007049980047584e-06,1.1914306850063452e-14,0.0009417690018558567,8.46267575545846e-10,3.415992629125237e-09,1.2827576328472873e-08,0.00010336796055327994,1.540588006169971e-15,2.8304403209735374e-15,3.7660381585158043e-11,1.0846943285709674e-11,9.795715847366642e-11,1.3052101031812211e-06,8.655670305762556e-13,5.058488011346329e-13,1.2292086151963714e-17,2.6838767572645036e-16,2.8619754892436745e-15,2.4689392313256977e-08
0.0008189595301027711,0.1121375701919253,0.0,0.0,0.0,0.0,0.3230000760990164,0.6647352442023818,0.00016961130505545,0.00035155234651109525,1.3114658298830084e-06,3.7225836167984634e-07,4.151522012046894e-15,1.7293637434766348e-06,0.0019760741222119385,0.0058878769462291135,0.0018276045781007676,1.6688472300258904e-07,1.8955823142135302e-07,2.9268422776724205e-07,2.1468532813270585e-06,1.2176040327702177e-14,0.0009753959498498648,8.624788977313611e-10,3.473487378914793e-09,1.330861044282729e-08,0.0001084964698267593,1.6186961641516104e-15,2.9389753143607828e-15,3.9797885869763193e-11,1.1549930285409389e-11,1.0403936332035188e-10,1.4018753360675767e-06,9.296718355733789e-13,5.470100561708016e-13,1.3364999331369488e-17,2.919416751385532e-16,3.113145625099752e-15,2.718335661506279e-08
0.0008299215511695156,0.11213501418222326,0.0,0.0,0.0,0.0,0.32283146808166774,0.6646012408816006,0.00017074890558299604,0.0003558271820662876,1.3200258919774043e-06,3.768895532896279e-07,4.17861948146323e-15,1.7541294056567905e-06,0.0020102537851517037,0.006044233852204454,0.0018716196149186452,1.6841492811412982e-07,1.927183865770818e-07,2.990837100163649e-07,2.1934111670637037e-06,1.2440096896800854e-14,0.0010097568451543591,8.788230857369767e-10,3.53140403617106e-09,1.380178058042609e-08,0.00011380986447929434,1.6997550991551628e-15,3.0507222606828305e-15,4.2027869029758327e-11,1.2289349111390861e-11,1.1042201159814987e-10,1.5043633961715504e-06,9.976381241107624e-13,5.909513555112868e-13,1.4516814427215067e-17,3.172403280469334e-16,3.3829200263237442e-15,2.989349749935249e-08
0.0008408835722362601,0.1121324338179,0.0,0.0,0.0,0.0,0.32266081570411304,0.6644652855239755,0.00017188145571065685,0.0003601091555199429,1.3285401464935598e-06,3.81532146547577e-07,4.20557194656788e-15,1.779020055986233e-06,0.002044484069533949,0.00620294749351086,0.0019160681386447714,1.6994309035971693e-07,1.9590445448267848e-07,3.055419506323506e-07,2.2403771623969566e-06,1.2706468090743778e-14,0.0010448581615499803,8.953000580122964e-10,3.589742502155777e-09,1.4307252261176496e-08,0.00011931240378855339,1.7838406978750336e-15,3.1657507268136698e-15,4.4353120697461404e-11,1.3066636622297592e-11,1.1711639107250982e-10,1.6129483504695719e-06,1.0696476472666104e-12,6.378235434683736e-13,1.575230303552063e-17,3.443901890555224e-16,3.672434947267036e-15,3.2835605294387036e-08
0.0008518455933030045,0.112129829324551,0.0,0.0,0.0,0.0,0.32248811442253,0.6643273658485577,0.0001730089902492323,0.00036439838756404156,1.3370087841950486e-06,3.8618632780545544e-07,4.232380011244401e-15,1.8040356130712193e-06,0.002078761391307427,0.006364032862298754,0.0019609463721650196,1.7146926311245613e-07,1.9911654069793712e-07,3.120588328412023e-07,2.287749740706054e-06,1.2975145251200438e-14,0.0010807063489398695,9.119097349539574e-10,3.648502673005762e-09,1.482519125964784e-08,0.00012500838677566588,1.8710300100442933e-15,3.2841312261414235e-15,4.6776476740370405e-11,1.38832693554865e-11,1.2413409060659642e-10,1.727913675869477e-06,1.1458883964375199e-12,6.877837144781844e-13,1.7076466608104915e-17,3.7350301871510583e-16,3.9828821563512416e-15,3.6026418955513114e-08
0.000862807614369749,0.1121272009330201,0.0,0.0,0.0,0.0,0.3223133597599032,0.6641874695854547,0.00017413154180823283,0.00036869499549659166,1.3454319785295561e-06,3.9085228050828096e-07,4.2590442245612576e-15,1.8291759847719593e-06,0.0021130821936455988,0.006527504956178958,0.0020062504550707773,1.7299349849299223e-07,2.0235474772810526e-07,3.186342374903388e-07,2.3355273458096986e-06,1.3246119552186276e-14,0.0011173078327970328,9.2865202541291e-10,3.7076843972650943e-09,1.53557634306851e-08,0.00013090215147655088,1.9614012249734573e-15,3.4059352023166143e-15,4.930081860182838e-11,1.4740763881917887e-11,1.3148700302130606e-10,1.849552458800111e-06,1.2265547356989024e-12,7.409953488890101e-13,1.849454305685824e-17,4.0469594031484064e-16,4.3155106080282316e-15,3.9483671298717236e-08
0.0008737696354364935,0.11212454887941091,0.0,0.0,0.0,0.0,0.3221365473073558,0.6640455844771586,0.00017524914096049018,0.0003729990935156308,1.3538098870019448e-06,3.955301853761617e-07,4.2855650851190754e-15,1.8544410692462428e-06,0.0021474429467787637,0.006693378776228865,0.0020519764437861247,1.7451584751823922e-07,2.0561917448439231e-07,3.2526804059894757e-07,2.3837083808313417e-06,1.3519381936908277e-14,0.0011546690136172645,9.455268227159367e-10,3.767287463115035e-09,1.5899133965393697e-08,0.0001369980741846637,2.055033496280326e-15,3.531234963377717e-15,5.192907239498122e-11,1.5640675944535895e-11,1.3918732329882634e-10,1.978167595399796e-06,1.311847534562563e-12,7.976284854126977e-13,2.001201564132194e-17,4.380916450954996e-16,4.671628631089507e-15,4.32261358439458e-08
