Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813),C3H7(212),S(491)
3.7582715276287726e-08,0.1122453720078944,0.0,0.0,0.0,0.0,0.32999997733546493,0.6699999773968894,2.2482134915527954e-08,2.2418429725752464e-08,1.7331353461905357e-10,2.4273807931548954e-10,5.48633666200365e-19,8.042706956110583e-12,8.996444976726594e-12,7.867791548788148e-13,1.0493154674048907e-15,2.0727976580319444e-12,1.3735143822450312e-12,8.395391376735559e-17,3.313946223659647e-17,1.879528806762665e-25,3.7383036753752306e-19,2.319023825261034e-16,8.730519537695906e-14,2.1165131989628733e-23,6.223773764554549e-24,5.503238620810327e-32,1.7341346765734092e-26,2.26986900132569e-34,2.4970506500501667e-36,3.0522627319163436e-33,1.6309759547638018e-33,1.0805605598558131e-39,7.696874536326281e-44,9.906043530276973e-49,2.0533031539342778e-47,2.189557534971496e-46,7.962147943608317e-44,2.880655333918374e-50,1.5090182203819328e-48,9.05802851200991e-40,1.0897928836794215e-42,9.236861441057797e-19,4.821341912750999e-46,4.68885557412896e-44,9.176480730710787e-35,1.3724262812191952e-41,1.654885620964827e-35,9.992584510647887e-48
4.164747835756294e-08,0.1122453720060819,0.0,0.0,0.0,0.0,0.3299999748837432,0.6699999749270644,2.4912838135900558e-08,2.486671148137473e-08,1.92238935522767e-10,2.4528653583256324e-10,6.085430811375664e-19,9.857244914979712e-12,1.1079005973195067e-11,1.0706788077080403e-12,1.4278388060787584e-15,2.5257117236043217e-12,1.669466871696745e-12,1.1118624340723902e-16,4.8719421034586547e-17,2.763157665156905e-25,6.128906023533412e-19,2.583234386763408e-16,9.712927003262748e-14,3.113472380377002e-23,1.0189141882065731e-23,8.090651301547409e-32,2.5494097247788646e-26,4.186667615779627e-34,5.108930842751909e-36,5.3674030860698856e-33,3.202791822594628e-33,2.12213991356332e-39,1.6919838950005832e-43,2.15485504146812e-48,4.46894663243923e-47,4.765499863738067e-46,1.9386409247215e-43,7.014222634120678e-50,2.8819707135511145e-48,1.920234637363937e-39,2.309851345189924e-42,1.1932492751492394e-18,1.0220886075868761e-45,9.767105027514212e-44,1.9118287537065244e-34,2.864989010835638e-41,3.1796877606831385e-35,2.725857409510424e-47
4.977700452011336e-08,0.1122453720024671,0.0,0.0,0.0,0.0,0.32999996997995773,0.6699999699866567,2.977393824427957e-08,2.9763221790951992e-08,2.3008733751935528e-10,2.503833961691694e-10,7.283543142763909e-19,1.4010571525205567e-11,1.589409416878306e-11,1.8252390110658173e-12,2.437520506286032e-15,3.5497003100148904e-12,2.3350098077837967e-12,1.7990805709533452e-16,9.444364544144519e-17,5.356440893884263e-25,1.4413896265511408e-18,3.1167688578546465e-16,1.1677779599833814e-13,6.056528797966572e-23,2.3967024153483632e-23,1.5684723365453579e-31,4.942088213010954e-26,1.210254907808612e-33,1.7700425963928242e-35,1.4271090837446865e-32,1.0465290272716975e-32,6.935318691073782e-39,6.751204496875719e-43,8.43878774932033e-48,1.7518658628081658e-46,1.8681173454312774e-45,9.60783945519811e-43,3.476526286021032e-49,8.896745360203263e-48,7.142370566931495e-39,8.588472705302085e-42,1.8806364910494214e-18,3.801689366853089e-45,3.561670956939207e-43,6.973680980308948e-34,1.0484556911825406e-40,9.842888406965461e-35,1.7358364697262028e-46
5.6891687387569904e-08,0.11224537199931534,0.0,0.0,0.0,0.0,0.329999965687924,0.6699999656621519,3.402790581786072e-08,3.404842169472654e-08,2.6320860534190823e-10,2.5484394289197396e-10,8.332015398288056e-19,1.8206034714707956e-11,2.0819152376164727e-11,2.7185420031382386e-12,3.638890701126656e-15,4.56902415741765e-12,2.993236317875877e-12,2.5666679197318806e-16,1.5405336415439255e-16,8.73725032985479e-25,2.710933688691983e-18,3.5892972514006225e-16,1.3397406468429438e-13,9.921779402161254e-23,4.5161850385240606e-23,2.558598508301057e-31,8.061374271343558e-26,2.6468282682891085e-33,4.407811448184433e-35,2.9245829561354054e-32,2.473717689923644e-32,1.6394790129973902e-38,1.840098626944548e-42,2.281738998393885e-47,4.7399093133101556e-46,5.0544434281266536e-45,2.970133125167805e-42,1.0747870389634492e-48,2.0690269236700019e-47,1.907341907590291e-38,2.2931960501243963e-41,2.6681641597264357e-18,1.0152261615300641e-44,9.065264708765077e-43,1.77503750397425e-33,2.673456244940931e-40,2.240902871116256e-34,6.132878355615881e-46
6.400637025502644e-08,0.11224537199617514,0.0,0.0,0.0,0.0,0.32999996139547266,0.669999961336873,3.828162860955411e-08,3.8333567259945745e-08,2.963279531208382e-10,2.593044343327628e-10,9.380426873755998e-19,2.2910550927396916e-11,2.6407894568592923e-11,3.859345322111796e-12,5.18151062306029e-15,5.697082394878709e-12,3.717367376537126e-12,3.4983771634754457e-16,2.3605941036023653e-16,1.3388284217854874e-24,4.7079270286687284e-18,4.06705353525329e-16,1.5117099434702972e-13,1.5279192138741716e-22,7.865840880130145e-23,3.92090131102493e-31,1.2352627081005552e-25,5.236606524765139e-33,9.747629587304366e-35,5.464637824523019e-32,5.236775646232116e-32,3.470969031226782e-38,4.369330960853228e-42,5.374911109364454e-47,1.1171984905786363e-45,1.191334317010891e-44,7.932448068230117e-42,2.870623158929457e-48,4.352542372732173e-47,4.504532498976421e-38,5.415003042218903e-41,3.656787548537685e-18,2.3976399952623787e-44,2.0484087792871287e-42,4.0109290363867864e-33,6.049368757235001e-40,4.58035541002203e-34,1.8506443488572706e-45
7.112105312248299e-08,0.11224537199304675,0.0,0.0,0.0,0.0,0.32999995710256996,0.6699999570108197,4.253513989472826e-08,4.261865848604796e-08,3.2944564036813234e-10,2.637648675825988e-10,1.0428785784164867e-18,2.811038082936804e-11,3.266029048767291e-11,5.2756119440285374e-12,7.108018605718102e-15,6.928230863425929e-12,4.503098937333769e-12,4.601592071201639e-16,3.4446602092131734e-16,1.9536645864823282e-24,7.681301508394002e-18,4.550040764927198e-16,1.6836872016955425e-13,2.241557406293619e-22,1.2878773643238962e-22,5.722075064913492e-31,1.8025382625518387e-25,9.622844579371304e-33,1.981706108028512e-34,9.502152803997292e-32,1.0162496038547142e-31,6.736145112637065e-38,9.478927577805593e-42,1.1609669617864876e-46,2.4144013609317473e-45,2.574617883877878e-44,1.8940952527651987e-41,6.854784750101597e-48,8.50336200238391e-47,9.818405144760083e-38,1.18018332197403e-40,4.874297954456462e-18,5.226069715942274e-44,4.216764398755915e-42,8.256041608277584e-33,1.2465117339756727e-39,8.632288970936996e-34,4.886431568259427e-45
7.823573598993953e-08,0.11224537198993077,0.0,0.0,0.0,0.0,0.3299999528091835,0.6699999526839918,4.6788471868297024e-08,4.6903695367744006e-08,3.6256191817889437e-10,2.6822524535217486e-10,1.1477100078070652e-18,3.3791696525029394e-11,3.9576315128755954e-11,6.994521227906212e-12,9.461049275165084e-15,8.257126302690328e-12,5.346415240203214e-12,5.88278287712092e-16,4.833263542611688e-16,2.7412213201800846e-24,1.19222669040769e-17,5.038261954101182e-16,1.855673729834629e-13,3.1627070874349074e-22,2.0067364379782993e-22,8.029705611380922e-31,2.529173689799297e-25,1.6642700091806243e-32,3.7535307698449037e-34,1.560469667964745e-31,1.8415893075102346e-31,1.2207407632984566e-37,1.90239835783078e-41,2.321150209130889e-46,4.829618311728396e-45,5.150105506763889e-44,4.141293619563732e-41,1.4988312622441584e-47,1.5615864703229389e-46,1.991648629688938e-37,2.3937893682590963e-40,6.3500096330883205e-18,1.0601003360344029e-43,8.067732517145953e-42,1.579397645297075e-32,2.3866395667674092e-39,1.5246911954268553e-33,1.1664442225533693e-44
8.535041885739608e-08,0.11224537198682746,0.0,0.0,0.0,0.0,0.3299999485152817,0.6699999483563889,5.104165566939361e-08,5.118867790189645e-08,3.956770294225357e-10,2.726855690531384e-10,1.2525377443640431e-18,3.9940641222890177e-11,4.715594850845482e-11,9.042474032420378e-12,1.2283234874614075e-14,9.678706792916184e-12,6.243566082941855e-12,7.34778451922555e-16,6.567147631265693e-16,3.724606621245489e-24,1.7764258525696084e-17,5.531720076973317e-16,2.0276707936769118e-13,4.321706463696559e-22,3.002475433860067e-22,1.0911836746008548e-30,3.4364894973021523e-25,2.736838311984923e-32,6.69965600676446e-34,2.446132730294354e-31,3.157538215504921e-31,2.093126782568534e-37,3.577872008830781e-41,4.349585277473646e-46,9.054547623982933e-45,9.655395685660126e-44,8.434779153659606e-41,3.0529100536236716e-47,2.722064265623963e-46,3.79939048517614e-37,4.5661915783259486e-40,8.114668733073627e-18,2.022312104545657e-43,1.4548959688968633e-41,2.8478081322095433e-32,4.306418691173056e-39,2.5535059752268744e-33,2.572352877201132e-44
9.246510172485262e-08,0.1122453719837373,0.0,0.0,0.0,0.0,0.32999994422083406,0.669999944028011,5.529472157675054e-08,5.5473606087889725e-08,4.2879121026439064e-10,2.7714583825793374e-10,1.3573625356820007e-18,4.654337176044559e-11,5.539917466284567e-11,1.1445228539588184e-11,1.5617206625405324e-14,1.1188131506237394e-11,7.191007267072156e-12,9.002046449380981e-16,8.68709131389236e-16,4.9269485151229644e-24,2.5575667894066176e-17,6.030418095060254e-16,2.1996796243774389e-13,5.74938446954333e-22,4.341204609897357e-22,1.4436729548091158e-30,4.545824671561411e-25,4.3170968768965396e-32,1.1388959906904187e-33,3.6870973659034145e-31,5.162011763175876e-31,3.4219954627805275e-37,6.392427665847375e-41,7.75676708680465e-46,1.6154432227287334e-44,1.7226419493401794e-43,1.6115723513707583e-40,5.833327580039982e-47,4.54604475353222e-46,6.9051944511660775e-37,8.29843624929588e-40,1.0200145596555053e-17,3.675446991034126e-43,2.491244523966507e-41,4.8754671789266005e-32,7.376955672925553e-39,4.088725978790625e-33,5.257871917265835e-44
9.957978459230917e-08,0.11224537198066059,0.0,0.0,0.0,0.0,0.3299999399258113,0.6699999396988576,5.954769861674574e-08,5.975847992600462e-08,4.6190468711071135e-10,2.816060526188223e-10,1.4621850984625953e-18,5.35861175675511e-11,6.430598337549216e-11,1.4227595781476811e-11,1.9505595440989227e-14,1.2780869805996671e-11,8.185479674915141e-12,1.0850591701048006e-15,1.1233783024163463e-15,6.371323753393662e-24,3.5776523317854246e-17,6.534358907987619e-16,2.371701402568917e-13,7.477165095934564e-22,6.0992492984006695e-22,1.8672601199343385e-30,5.8784708925583365e-25,6.566932960532787e-32,1.854197931941003e-33,5.379555038870458e-31,8.12255731371733e-31,5.38474144581112e-37,1.0864573030891086e-40,1.3143310403072622e-45,2.738437006970269e-44,2.9201561630011516e-43,2.934130241474585e-40,1.0621107419867417e-46,7.31018364486499e-46,1.1975448322219663e-36,1.4390841555961935e-39,1.2639901701457126e-17,6.37420507540791e-43,4.0952341447243994e-41,8.013111053893596e-32,1.2130714551868982e-38,6.305130455345313e-33,1.0226039645149554e-43
9.999999999999998e-08,0.11224537197759756,0.0,0.0,0.0,0.0,0.3299999396721152,0.6699999394431401,5.979889056163344e-08,6.001155626784628e-08,4.638604552709787e-10,2.81869485112798e-10,1.468376191947439e-18,5.401555196981649e-11,6.485280125721682e-11,1.440432425742876e-11,1.9753510810079118e-14,1.2877454119070469e-11,8.245620711781213e-12,1.0965952806282297e-15,1.1398416227797412e-15,6.4646967057454474e-24,3.646342843369724e-17,6.564287261565023e-16,2.38186197610567e-13,7.589280063319347e-22,6.217971223431936e-22,1.8946484994197785e-30,5.96462102401732e-25,6.724898068108824e-32,1.9060956292672657e-33,5.495937890047485e-31,8.334112895540894e-31,5.524997513664428e-37,1.1195923080646198e-40,1.3541578723874086e-45,2.8214880859610284e-44,3.0087184054643188e-43,3.0358664018154465e-40,1.09894101249706e-46,7.510257129100652e-46,1.2355906438518798e-36,1.4847981178182775e-39,1.2795819242421427e-17,6.5767125717725e-43,4.2124684684160276e-41,8.242414433168e-32,1.247820362420441e-38,6.461764777389421e-33,1.062126943522782e-43
1.0669446745976571e-07,0.11224537197759756,0.0,0.0,0.0,0.0,0.3299999356301849,0.6699999353689289,6.380061485194032e-08,6.404329941629709e-08,4.950176788563562e-10,2.8606621275038587e-10,1.5670061256297463e-18,6.105520555020496e-11,7.387636877195799e-11,1.7413648627519434e-11,2.3991033088262697e-14,1.4452620613480452e-11,9.223931942770832e-12,1.2898202994892284e-15,1.4247748000597083e-15,8.08071653029901e-24,4.882720578329165e-17,7.043545370682717e-16,2.543737269988555e-13,9.536858584230007e-22,8.361064779174343e-22,2.3687619065385857e-30,7.455634443820928e-25,9.68880688788255e-32,2.9121407380275614e-33,7.63403249584481e-31,1.2370764231475005e-30,8.201224760689382e-37,1.7770986966406571e-40,2.1434084598159337e-45,4.467697819101663e-44,4.764168515911433e-43,5.127365943766825e-40,1.8561168814691966e-46,1.1380791739897458e-45,1.999624479084801e-36,2.4027931802313993e-39,1.5468571942374314e-17,1.0643456649809287e-42,6.500668937656713e-41,1.2717445884031836e-31,1.926116045341225e-38,9.418317202526313e-33,1.9020268227568906e-43
1.1380915032722226e-07,0.11224537197454865,0.0,0.0,0.0,0.0,0.32999993133392763,0.6699999310382244,6.805349730587246e-08,6.832806455982012e-08,5.2813039629784e-10,2.905263190492972e-10,1.671826284471615e-18,6.893711607184773e-11,8.411032956404063e-11,2.102665344807269e-11,2.911615341031335e-14,1.6199319659314706e-11,1.030352313677496e-11,1.514948348306237e-15,1.776924879775599e-15,1.007796205691075e-23,6.523236947561771e-17,7.557980301180065e-16,2.715788326414715e-13,1.1960610729569839e-21,1.1220209064157671e-21,2.9549773962534255e-30,9.298384151435373e-25,1.3924024879919755e-31,4.434078705947831e-33,1.0576752284874208e-30,1.8320881759606445e-30,1.2146117046522647e-36,2.8146864785379856e-40,3.38955456446281e-45,7.067767341203128e-44,7.536775332027752e-43,8.643209612990251e-40,3.1290240099460032e-46,1.7239424594439157e-45,3.2359061196614206e-36,3.888188862791457e-39,1.8722017321243853e-17,1.7223847214932053e-42,1.0011569292737106e-40,1.9582008847467055e-31,2.966983486736523e-38,1.368091468605945e-32,3.4060385100275805e-43
1.209238331946788e-07,0.11224537197151399,0.0,0.0,0.0,0.0,0.32999992703701314,0.6699999267067438,7.230637213110787e-08,7.261277535889073e-08,5.612430434425147e-10,2.949863712891435e-10,1.7766462207848915e-18,7.721849477946333e-11,9.500786823634074e-11,2.508919241845514e-11,3.4923593255684115e-14,1.8017093101616532e-11,1.1421578469075046e-11,1.7608925349823503e-15,2.183828190471779e-15,1.2385744643264317e-23,8.553445204456741e-17,8.077666488338271e-16,2.887855636473788e-13,1.4780819945324e-21,1.477816688946297e-21,3.632682381758627e-30,1.1427649614170417e-24,1.9554919985544248e-31,6.57026644996657e-33,1.4349267433550353e-30,2.6470543673275415e-30,1.7549382239946842e-36,4.3314406928310335e-40,5.208196455922222e-45,1.0863826701971578e-43,1.1584736355070805e-42,1.4114071227762386e-39,5.109873001206267e-46,2.548693504215341e-45,5.088883166987214e-36,6.11447534077296e-39,2.2437067973198743e-17,2.708673952168851e-42,1.5010570950776432e-40,2.9353613313124604e-31,4.449133603367098e-38,1.9395300007908837e-32,5.892788293661567e-43
1.2803851606213536e-07,0.11224537196849395,0.0,0.0,0.0,0.0,0.3299999227394158,0.6699999223744871,7.655926453650667e-08,7.689743181622345e-08,5.94355816941206e-10,2.994463695331726e-10,1.8814665570787647e-18,8.588618788846274e-11,1.0656899131925071e-10,2.962310160794684e-11,4.1455993431857324e-14,1.990226868687577e-11,1.2575597168701316e-11,2.0280909329152394e-15,2.6494541898262606e-15,1.5026577367568935e-23,1.1031734167600775e-16,8.602606669716438e-16,3.0599402266820627e-13,1.8030143860469015e-21,1.914522728075136e-21,4.408626028312622e-30,1.386420244540914e-24,2.6906306993241105e-31,9.502949108098856e-33,1.9109862092762988e-30,3.741794983322936e-30,2.480767026722911e-36,6.493322993062835e-40,7.792198849039975e-45,1.625967942276866e-43,1.7338651011870605e-42,2.2400644126263892e-39,8.110365892365116e-46,3.6862604175162664e-45,7.796472671562601e-36,9.367363106501493e-39,2.6651585545246918e-17,4.1498501254959585e-42,2.1974849625306245e-40,4.296328832452745e-31,6.514046190514353e-38,2.6914502702801946e-32,9.885821410746181e-43
1.3515319892959192e-07,0.11224537196548867,0.0,0.0,0.0,0.0,0.32999991844111093,0.6699999180414541,8.081219885630031e-08,8.118203393474932e-08,6.27468906626292e-10,3.039063142579539e-10,1.9862878942782455e-18,9.492724962007348e-11,1.1879370904949588e-10,3.464952067491484e-11,4.875599942566915e-14,2.1851356110509768e-11,1.3763233564214706e-11,2.3169721213469018e-15,3.1777429484336596e-15,1.8022806636982685e-23,1.402039450362513e-16,9.132803543186232e-16,3.2320430881996155e-13,2.174148105763451e-21,2.4440093538956827e-21,5.289548988608713e-30,1.662866048161637e-24,3.6356314320387206e-31,1.3453822339042722e-32,2.5034098770571794e-30,5.186845093453417e-30,3.43886836198476e-36,9.515967090277343e-40,1.1402685488970816e-44,2.3801504149360782e-43,2.5380941657044075e-42,3.466022811936044e-39,1.2549690746239727e-45,5.229395887383433e-45,1.1677981804328199e-35,1.403049179401153e-38,3.1404342179280615e-17,6.21587175467627e-42,3.1490487834298232e-40,6.155369554952687e-31,9.335390576365318e-38,3.6646427791570786e-32,1.612934458558736e-42
1.4226788179704848e-07,0.1122453719624984,0.0,0.0,0.0,0.0,0.32999991414207497,0.6699999137076442,8.506519851267527e-08,8.546658171834749e-08,6.605824952197291e-10,3.0836620564246807e-10,2.0911108107999156e-18,1.0432896899095945e-10,1.3168203549360628e-10,4.018885909483476e-11,5.686626227133571e-14,2.38610508491214e-11,1.498229872157325e-11,2.62795571414203e-15,3.7726024246905916e-15,2.139659673191906e-23,1.7585841601162985e-16,9.66825977648827e-16,3.404165175306546e-13,2.594797004758393e-21,3.0790469419172707e-21,6.2821741389504766e-30,1.974147352199773e-24,4.833527286511941e-31,1.8685971992626897e-32,3.2315879347278836e-30,7.065048184501549e-30,4.6841743392079414e-36,1.3665312657499973e-39,1.6358566878954817e-44,3.415683732773856e-43,3.6423441604572833e-42,5.2413924965315316e-39,1.897891581505804e-45,7.292320020873552e-45,1.714191748995366e-35,2.0594639112496823e-38,3.673504232646457e-17,9.124175953232643e-42,4.426917345436153e-40,8.651174879487192e-31,1.3123996614810747e-37,4.9056125652906063e-32,2.566222673598174e-42
1.5649724753196157e-07,0.11224537195656376,0.0,0.0,0.0,0.0,0.3299999055417188,0.6699999050376941,9.357148327895782e-08,9.403551429994369e-08,7.268118669222683e-10,3.1728582841446013e-10,2.3007635907050467e-18,1.2416479292790222e-10,1.594495882943033e-10,5.288449703703285e-11,7.568819583743021e-14,2.8049872770729494e-11,1.7506643458455594e-11,3.317875851648441e-15,5.177501717909657e-15,2.9364588390377176e-23,2.673249843584055e-16,1.0754960762169968e-15,3.748470671803386e-13,3.5980033492957956e-21,4.7212685625583566e-21,8.629308752003303e-30,2.7093107481858688e-24,8.18825620883815e-31,3.4283545728750843e-32,5.182411011656805e-30,1.252195544637118e-29,8.302326727847172e-36,2.6711292687685515e-39,3.19012649602179e-44,6.6650719579150185e-43,7.107357677444727e-42,1.130136001933317e-38,4.0926162635170695e-45,1.3549102761609877e-44,3.4979495644313484e-35,4.2022848457240177e-38,4.92931427064394e-17,1.8618633142854954e-41,8.32237372671027e-40,1.6255921697409514e-30,2.4671626213914025e-37,8.410325691236176e-32,6.095598521169304e-42
1.7072661326687466e-07,0.11224537195069148,0.0,0.0,0.0,0.0,0.3299998969381749,0.6699998963646352,1.0207828926795265e-07,1.0260422960410492e-07,7.930452617058926e-10,3.262052390564551e-10,2.5104291058980005e-18,1.4529709615077337e-10,1.8987183191280806e-10,6.785955562094175e-11,9.82631400893663e-14,3.244558153752382e-11,2.0133819123878662e-11,4.1010811927585564e-15,6.894754467874904e-15,3.910411615059957e-23,3.9082298717098225e-16,1.1862730053379132e-15,4.092863665092893e-13,4.839571030981287e-21,6.961151393001295e-21,1.1503540028294802e-29,3.6079242418998706e-24,1.3218714559306914e-30,5.942061868297362e-32,7.957736613590375e-30,2.1064048573951436e-29,1.396617849210958e-35,4.9122335050431055e-39,5.859344149572309e-44,1.2248461109374076e-42,1.3061253469063715e-41,2.2726230560218527e-38,8.230788806719463e-45,2.390714494704762e-44,6.719587085594266e-35,8.072408071369415e-38,6.465954559982631e-17,3.576653251642784e-41,1.4771647240626156e-39,2.883814814976726e-30,4.378401622156661e-37,1.3712023013439557e-31,1.3386829108587223e-41
