Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435)
0.00015166761061844258,0.11224101459056948,0.0,0.0,0.0,0.0,0.3295869135539542,0.6696857837784972,8.147239791203334e-05,8.530984986271934e-05,6.340661037132856e-07,8.949903827916842e-08,2.0071717853824255e-15,4.130036466138812e-07,0.00017004448553099662,0.0002646616338352093,7.493909019171658e-05,6.070105374343619e-08,3.482583514496785e-08,1.876391424462288e-08,1.3829423829086595e-07,7.843461865423964e-16,1.0430318269097324e-05,1.0103203833531367e-10,6.499498742739374e-10,1.666234830312994e-10,2.342535309294619e-07,4.130210921129814e-18,7.703076051764481e-17,4.123551577230823e-14,5.9498048599810765e-15,7.275084817057255e-14,1.739220294818822e-10,1.1533863197028468e-16,3.256758302885606e-17,4.0199706084017927e-22,8.556172795891066e-21,9.123949818430112e-20,1.3230671801838792e-13,5.372207329726303e-20,1.1042194386551103e-19,4.958585047571138e-15,5.954090396503687e-18
0.00015331203014573865,0.11224090159372568,0.0,0.0,0.0,0.0,0.32957950566568167,0.6696803976489676,8.185222804471071e-05,8.613239602403356e-05,6.370176924812199e-07,9.036030585689351e-08,2.016515206623805e-15,4.163018928701178e-07,0.00017314052702460645,0.00027001081449549183,7.6725852357111e-05,6.108722237943194e-08,3.5184479866379864e-08,1.9124815426293625e-08,1.4095694329379016e-07,7.994479184940647e-16,1.0761959087731325e-05,1.0247395899411095e-10,6.561001669986705e-10,1.7169138903649976e-10,2.446714861066652e-07,4.295566923220017e-18,7.861869960765951e-17,4.327023997361092e-14,6.264048142663943e-15,7.646708640849504e-14,1.8523446168754224e-10,1.2284061730953745e-16,3.4847635466918557e-17,4.322727334673048e-22,9.200684349921544e-21,9.811230360400463e-20,1.439976309719514e-13,5.846869246090253e-20,1.21342188210045e-19,5.513855943304143e-15,6.6208396955957875e-18
0.00015495644967303471,0.11224078765458619,0.0,0.0,0.0,0.0,0.32957204853534816,0.6696749792430788,8.222802010862443e-05,8.69523718590216e-05,6.399377876328147e-07,9.12189121367988e-08,2.025758933152201e-15,4.1958888723241017e-07,0.00017625075015634397,0.00027540284825082565,7.852868395414368e-05,6.147076852339172e-08,3.554255122850571e-08,1.948787021232261e-08,1.4363552413003766e-07,8.146396914303078e-16,1.1099943343994742e-05,1.0391679189016582e-10,6.622375095013918e-10,1.7684030143926363e-10,2.55403619261973e-07,4.4654522061433046e-18,8.022054429801555e-17,4.5375666668044645e-14,6.5904497704454245e-15,8.031996034137625e-14,1.971201162984393e-10,1.307227424986802e-16,3.72539582998199e-17,4.643894730881886e-22,9.884408055602495e-21,1.054032512380585e-19,1.5654967620750933e-13,6.356489889938047e-20,1.33180106285209e-19,6.1231147529794505e-15,7.352415737863494e-18
0.00015660086920033078,0.11224067278290584,0.0,0.0,0.0,0.0,0.32956454235879035,0.6696695286585399,8.25999243661721e-05,8.776979609485148e-05,6.42827559010036e-07,9.20748774178164e-08,2.034906668051334e-15,4.2286506242415234e-07,0.0001793749788398271,0.0002808376007393015,8.034747570028332e-05,6.185177088640808e-08,3.59000554763337e-08,1.985306145592341e-08,1.4632985302280995e-07,8.299207806559239e-16,1.1444308594122902e-05,1.0536048974730714e-10,6.683623935211707e-10,1.8207046559646609e-10,2.664548947414678e-07,4.639936760302331e-18,8.183631393657168e-17,4.755324487963419e-14,6.9293132319700066e-15,8.431260371171373e-14,2.095998784846015e-10,1.3899885780889833e-16,3.9791738901321977e-17,4.984327230390096e-22,1.0609165859183611e-20,1.1313176956991008e-19,1.7001360254908005e-13,6.903129100439197e-20,1.4599918486188817e-19,6.790816491582942e-15,8.154167944890446e-18
0.00015824528872762685,0.11224055698798947,0.0,0.0,0.0,0.0,0.3295569873254029,0.6696640459874225,8.296808372818295e-05,8.858468787749516e-05,6.456881191505602e-07,9.292822253580017e-08,2.043961933143193e-15,4.261308315913634e-07,0.0001825130426968274,0.0002863149430468058,8.218212251585536e-05,6.223030464245534e-08,3.625699897797825e-08,2.0220372609048954e-08,1.4903980665413308e-07,8.452904867638552e-16,1.1795092096174606e-05,1.0680508348332636e-10,6.744754716755258e-10,1.8738212825774707e-10,2.7783029113272577e-07,4.819090011204526e-18,8.346602943015112e-17,4.980444386236156e-14,7.28094712567554e-15,8.844818459414546e-14,2.2269510673951572e-10,1.476831274019759e-16,4.246631296538166e-17,5.34490748156261e-22,1.1376840023256155e-20,1.2131793027159628e-19,1.8444239963602275e-13,7.488937639590271e-20,1.5986638038039404e-19,7.52171833564253e-15,9.031808562959777e-18
0.00015988970825492292,0.11224044027871333,0.0,0.0,0.0,0.0,0.32954938361842395,0.6696585313164448,8.333263409559642e-05,8.939706673352041e-05,6.485205259233604e-07,9.377896902114107e-08,2.0529280772924625e-15,4.293865892041762e-07,0.00018566477678545027,0.0002918347514626121,8.403252333995214e-05,6.260644158885533e-08,3.661338837106325e-08,2.0589787691620165e-08,1.5176526591265173e-07,8.607481342043528e-16,1.2152330820337284e-05,1.0825069163809404e-10,6.805776350567322e-10,1.9277555121933364e-10,2.8953480159261916e-07,5.0029802852690076e-18,8.510971732583677e-17,5.2130755416728935e-14,7.645664878821336e-15,9.272990536951571e-14,2.364276378562496e-10,1.5679003263027786e-16,4.528316735967213e-17,5.726547158957096e-22,1.2189374857303137e-20,1.2998246665762206e-19,1.9989136361094473e-13,8.11615985558425e-20,1.7485225533659454e-19,8.320895675551119e-15,9.991431938105478e-18
0.00016153412778221899,0.11224032266354345,0.0,0.0,0.0,0.0,0.3295417314152066,0.6696529847272372,8.369370469191916e-05,9.020695253742698e-05,6.513257853691197e-07,9.462713819897785e-08,2.061808285031295e-15,4.3263271213236337e-07,0.0001888300213416462,0.00029739690724571455,8.58985809516122e-05,6.298025030238745e-08,3.696923044771326e-08,2.0961291268626565e-08,1.545061157214592e-07,8.7629307031068885e-16,1.2516061458730068e-05,1.0969724870536414e-10,6.866692471061802e-10,1.9825099886884493e-10,3.015734342011625e-07,5.191678655945148e-18,8.676740430408735e-17,5.453366384294163e-14,8.023781626621635e-15,9.716100200668148e-14,2.5081979194020813e-10,1.6633437536102164e-16,4.8247925007427106e-17,6.130185310891457e-22,1.3048773245037042e-20,1.3914673665392053e-19,2.1641816375682503e-13,8.787136385654566e-20,1.9103106617007238e-19,9.193758784649074e-15,1.103953453174638e-17
0.00016317854730951505,0.11224020415055627,0.0,0.0,0.0,0.0,0.3295340308874779,0.6696474062966007,8.40514183858996e-05,9.101436547772086e-05,6.541048539962917e-07,9.547275176391348e-08,2.07060558423592e-15,4.358695601285718e-07,0.00019200862153078343,0.00030300129640159197,8.778020179665644e-05,6.335179629019967e-08,3.732453203878642e-08,2.1334868421406683e-08,1.572622448562986e-07,8.919246642664426e-16,1.2886320434732625e-05,1.111447605805672e-10,6.927508039253901e-10,2.038087327433081e-10,3.1395121228246366e-07,5.385255805170217e-18,8.843911704267203e-17,5.701467273746729e-14,8.41561768748341e-15,1.0174474528888203e-13,2.6589437743745316e-10,1.763312813108724e-16,5.136636342918206e-17,6.556790723718932e-22,1.3957101668549174e-20,1.4883277637330537e-19,2.340829100850746e-13,9.5043068955297e-20,2.0848095861093809e-19,1.0146070119615e-14,1.2183035694372502e-17
0.00016482296683681112,0.11224008474745858,0.0,0.0,0.0,0.0,0.3295262822015872,0.6696417960967521,8.440589200240364e-05,9.18193260236919e-05,6.568586411071601e-07,9.631583221158778e-08,2.079322853537034e-15,4.390974766093549e-07,0.0001952004272114273,0.00030864780946903634,8.967729582030064e-05,6.372114213635052e-08,3.7679300230389487e-08,2.1710504716618076e-08,1.6003354570408362e-07,9.07642305734858e-16,1.3263143911859148e-05,1.1259338555958636e-10,6.988232258165925e-10,2.0944902944787998e-10,3.2667317466434057e-07,5.58378036048579e-18,9.012488942935872e-17,5.957531549090006e-14,8.821498966312562e-15,1.0648444068557143e-13,2.816746961621473e-10,1.8679620337996247e-16,5.464442220169745e-17,7.007363357877538e-22,1.4916493260039534e-20,1.5906333265786547e-19,2.5294822186511244e-13,1.0270212857455229e-19,2.2728412762086843e-19,1.1183962266867732e-14,1.3429299214938238e-17
0.0001664673863641072,0.11223996446160327,0.0,0.0,0.0,0.0,0.32951848551874185,0.669636154195554,8.475723662286482e-05,9.26218548990512e-05,6.595880114956233e-07,9.715640161936582e-08,2.0879628303134854e-15,4.423167898080336e-07,0.00019840529271216006,0.0003143363413169743,9.158977630557086e-05,6.408834764378125e-08,3.8033542254630215e-08,2.2088186192798948e-08,1.6281991411843668e-07,9.234454040425695e-16,1.364656780219621e-05,1.1404304195954936e-10,7.048867684466178e-10,2.1517217025342572e-10,3.3974437597572074e-07,5.787324414834646e-18,9.182475493506376e-17,6.221711232571845e-14,9.241752448556222e-15,1.1138342768777854e-13,2.9818454836482445e-10,1.977449250129758e-16,5.808818017646841e-17,7.482931797670674e-22,1.5929142430897185e-20,1.6986180580569267e-19,2.7307929709990405e-13,1.1087500368241606e-19,2.4752689187422217e-19,1.2313956550096835e-14,1.4786155664115003e-17
0.00016811180589140326,0.11223984330000786,0.0,0.0,0.0,0.0,0.32951064099523153,0.6696304806567362,8.510555787550774e-05,9.34219730537672e-05,6.62293787470662e-07,9.79944822173316e-08,2.0965281175777045e-15,4.455278131370393e-07,0.0002016230766168919,0.000320066790950938,9.351755971778572e-05,6.445346997055712e-08,3.8387265287129465e-08,2.246789933556095e-08,1.6562124928679914e-07,9.393333874242193e-16,1.403662777443174e-05,1.1549369485124556e-10,7.109417384371812e-10,2.2097842909312264e-10,3.5316988692626916e-07,5.995960135056408e-18,9.35387445244816e-17,6.494159975261587e-14,9.676710218581415e-15,1.1644508116875148e-13,3.154482378203379e-10,2.0919356357328695e-16,6.17038760424073e-17,7.984555782653238e-22,1.6997310251981785e-20,1.812523069439782e-19,2.945439829527126e-13,1.1958923003416182e-19,2.692999069714523e-19,1.3542982313907297e-14,1.6261925549397423e-17
0.00016975622541869932,0.11223972126937451,0.0,0.0,0.0,0.0,0.3295027487826632,0.6696247755401288,8.545095623894412e-05,9.421970163213854e-05,6.64976751016179e-07,9.883009724381114e-08,2.1050211909934333e-15,4.487308458717517e-07,0.00020485364154144417,0.0003258390613109592,9.546056554098677e-05,6.48165637733335e-08,3.8740476772715297e-08,2.2849631039814434e-08,1.6843745347886623e-07,9.5530570159359e-16,1.4433359262235975e-05,1.1694554921649628e-10,7.169891203905703e-10,2.2686809568903166e-10,3.669547945272747e-07,6.209756273362716e-18,9.526689954127952e-17,6.77503539079267e-14,1.0126710845053754e-14,1.2167281081247752e-13,3.334905773914321e-10,2.2115857403252224e-16,6.549792308665332e-17,8.513328629153092e-22,1.8123329591232e-20,1.9325971281435807e-19,3.174128539086558e-13,1.2887344985419741e-19,2.926983637102986e-19,1.4878398793177836e-14,1.7865445575041212e-17
0.0001714006449459954,0.11223959837608714,0.0,0.0,0.0,0.0,0.3294948090281208,0.6696190389018138,8.57935272579191e-05,9.501506195806217e-05,6.676376459900972e-07,9.966326915070834e-08,2.113444405085734e-15,4.51926174212845e-07,0.00020809685398391923,0.00033165305913391766,9.74187161621717e-05,6.517768130958478e-08,3.909318420960601e-08,2.323336861330706e-08,1.712684319600397e-07,9.713618092572756e-16,1.4836797469939986e-05,1.1839849119168214e-10,7.230290021103731e-10,2.3284145949857664e-10,3.811042022868384e-07,6.428786369052614e-18,9.700925653670916e-17,7.064492864429798e-14,1.059209340296012e-14,1.2707006088142592e-13,3.523368931444253e-10,2.3365675169992e-16,6.94768750544913e-17,9.070373191392213e-22,1.9309596592517017e-20,2.0590957490689708e-19,3.4175927042193955e-13,1.387574356297693e-19,3.1782199110951175e-19,1.6328011988966663e-14,1.9606088906043187e-17
0.00017304506447329146,0.1122394746262786,0.0,0.0,0.0,0.0,0.3294868218743699,0.6696132707943281,8.613336180556646e-05,9.58080755085533e-05,6.702771797362293e-07,1.004940209339016e-07,2.1217999990277694e-15,4.5511407152854226e-07,0.00021135258412914207,0.0003375086947769606,9.939193673015709e-05,6.553687256219269e-08,3.944539511703298e-08,2.361909974945057e-08,1.7411409288637438e-07,9.875011895152927e-16,1.5246977379898477e-05,1.198525645085232e-10,7.290618708335669e-10,2.388988133440125e-10,3.9562323045920405e-07,6.6531221525654715e-18,9.876585533879093e-17,7.362690760994833e-14,1.1073203050023998e-14,1.3264031184060668e-13,3.7201302974771466e-10,2.4670523580242457e-16,7.364746096544891e-17,9.656846384162029e-22,2.055858026348604e-20,2.1922822170095984e-19,3.6765945523097267e-13,1.492721209995462e-19,3.4477545231064966e-19,1.7900096979280773e-14,2.149379195810967e-17
0.00017468948400058753,0.11223935002577924,0.0,0.0,0.0,0.0,0.32947878746005743,0.6696074712668582,8.647054634989057e-05,9.659876388929466e-05,6.728960253003704e-07,1.0132237571834561e-07,2.1300901034150868e-15,4.582947992172459e-07,0.00021462070565994324,0.00034340588204556075,0.00010138015501202405,6.589418536443328e-08,3.979711717479723e-08,2.4006812497827433e-08,1.7697434707996358e-07,1.0037233365882664e-15,1.56639337596424e-05,1.2130781160128646e-10,7.350881999043143e-10,2.4504045324549794e-10,4.105170162371136e-07,6.882835531313568e-18,1.005367389669915e-16,7.669788678760456e-14,1.1570388921771192e-14,1.383870785686126e-13,3.925453559441945e-10,2.6032151311379086e-16,7.801657479615076e-17,1.0273938265586518e-21,2.1872820559381595e-20,2.332427382317884e-19,3.951925724113566e-13,1.6044963284492732e-19,3.7366831813753865e-19,1.9603421372814328e-14,2.3539082560060928e-17
0.0001763339035278836,0.11223922458016797,0.0,0.0,0.0,0.0,0.3294707059198897,0.6696016403654126,8.680516319533239e-05,9.738714881513053e-05,6.754948233468376e-07,1.0214835659153606e-07,2.138316746282463e-15,4.614686072659994e-07,0.0002179010955892882,0.0003493445380403859,0.00010338330126349006,6.624966551495735e-08,4.014835807843765e-08,2.439649525910276e-08,1.7984910793330032e-07,1.0200277592753377e-15,1.6087701168241175e-05,1.2276423476978133e-10,7.411083342416116e-10,2.5126667905114463e-10,4.2579071394762176e-07,7.117999332251337e-18,1.023219500178103e-16,7.985947039303901e-14,1.2084003993157415e-14,1.4431391180005688e-13,4.1396076978945664e-10,2.745234214283636e-16,8.259127643222663e-17,1.092287242931306e-21,2.3254929235919556e-20,2.4798097518526216e-19,4.244408036287818e-13,1.7232332218301144e-19,4.04615302600873e-19,2.1447268477893516e-14,2.5753107774265906e-17
0.00017797832305517966,0.11223909829477847,0.0,0.0,0.0,0.0,0.32946257738479257,0.6695957781329787,8.713729070194822e-05,9.817325209124561e-05,6.780741838096981e-07,1.0297198676843086e-07,2.146481858418414e-15,4.6463573485517176e-07,0.0002211936341079227,0.00035532458301816523,0.00010540130811091818,6.660335688215586e-08,4.049912558549778e-08,2.478813676187867e-08,1.8273829129018333e-07,1.0364139802782497e-15,1.6518313962105402e-05,1.2422185754249146e-10,7.471226595844928e-10,2.5757779297019815e-10,4.414494952158852e-07,7.3586863293082e-18,1.0412153340936832e-16,8.311327763108371e-14,1.2614405619826878e-14,1.5042439777382985e-13,4.3628670373849725e-10,2.893291529343946e-16,8.737879818579648e-17,1.1604907105741383e-21,2.4707592200675998e-20,2.634715739721178e-19,4.554894230726612e-13,1.8492779453132267e-19,4.377364656337752e-19,2.344146064309335e-14,2.814766192321439e-17
0.00017962274258247573,0.11223897117471456,0.0,0.0,0.0,0.0,0.3294544019820658,0.6695898846096697,8.746700349250507e-05,9.895709559567853e-05,6.80634687528727e-07,1.0379328950594498e-07,2.1545872785052307e-15,4.677964109651176e-07,0.00022449820444021555,0.00036134594025990385,0.0001074341104396368,6.695530150235449e-08,4.084942752392694e-08,2.5181726049844122e-08,1.8564181533083154e-07,1.0528815355499561e-15,1.695580630053887e-05,1.2568069850245414e-10,7.531315341802044e-10,2.639741002498537e-10,4.5749854912394346e-07,7.604969653491268e-18,1.0593553555595714e-16,8.646093982823941e-14,1.3161955335098866e-14,1.5672215847373e-13,4.5955112976366385e-10,3.0475725760807503e-16,9.238654517998341e-17,1.2321335510457249e-21,2.6233570272834468e-20,2.7974397482958065e-19,4.88426873372242e-13,1.9829894068023621e-19,4.73157368733662e-19,2.559638341986391e-14,3.073521560312853e-17
0.0001812671621097718,0.11223884322486082,0.0,0.0,0.0,0.0,0.32944617983552993,0.6695839598328694,8.779437265262853e-05,9.973870126275565e-05,6.831768878071505e-07,1.0461228808265278e-07,2.1626347580522955e-15,4.70950854853769e-07,0.00022781469270505007,0.0003674085359437288,0.00010948164528603036,6.730553967483578e-08,4.1199271753193344e-08,2.5577252467487974e-08,1.8855960046272943e-07,1.0694299736755407e-15,1.7400212151127963e-05,1.2714077219828752e-10,7.591352901724319e-10,2.70455908809111e-10,4.7394308236426e-07,7.856922782100409e-18,1.0776400386474371e-16,8.990410054854475e-14,1.3727018880159707e-14,1.632108518269571e-13,4.837825645504812e-10,3.2082664665921513e-16,9.762209791884608e-17,1.3073486465214858e-21,2.783570051983201e-20,2.9682843107480705e-19,5.233448432480269e-13,2.1247396816118235e-19,5.110092662962985e-19,2.7923010748421478e-14,3.352894592627402e-17
0.00018455600116436393,0.11223858485432493,0.0,0.0,0.0,0.0,0.32942959579004105,0.6695720166557547,8.84423482480592e-05,0.00010129528697757018,6.882084653001931e-07,1.0624346595115647e-07,2.1785625028633623e-15,4.772418786137561e-07,0.00023448298092579558,0.000379657160869535,0.00011362067061580039,6.800104990646282e-08,4.189761870101435e-08,2.6374075457589584e-08,1.9443764593628957e-07,1.1027677512802905e-15,1.8309899341843073e-05,1.300646840403446e-10,7.71128730721795e-10,2.836772735220244e-10,5.080395028272003e-07,8.378133664415117e-18,1.114645357776192e-16,9.70835567055477e-14,1.4911171836372026e-14,1.7677584908731538e-13,5.352632935680393e-10,3.5496675731839916e-16,1.0880783899600035e-16,1.4690453556414733e-21,3.128015617556279e-20,3.3355868571489275e-19,5.995059730454988e-13,2.433913428640014e-19,5.945608732321951e-19,3.313843212939508e-14,3.979143613263684e-17
0.00018751595631349687,0.11223834952786339,0.0,0.0,0.0,0.0,0.32941451146123363,0.669561161233364,8.901815859946567e-05,0.00010268878135657207,6.926793272516907e-07,1.077038795603065e-07,2.1927152708734184e-15,4.828845046539784e-07,0.00024052411174552694,0.0003908212731885011,0.00011739558732655832,6.862154502527841e-08,4.252464514604742e-08,2.7097739879344003e-08,1.997759032083247e-07,1.1330440794490935e-15,1.9152599047420697e-05,1.3270057556731277e-10,7.819084090002835e-10,2.9587205232814586e-10,5.401314197290913e-07,8.86735691109558e-18,1.148449920374587e-16,1.0388842129758407e-13,1.6040563485034977e-14,1.8967477169467803e-13,5.85200545772377e-10,3.880832914737737e-16,1.1973383115566523e-16,1.628197696542688e-21,3.467067705139233e-20,3.697138021043674e-19,6.758135899273702e-13,2.743676712981129e-19,6.795113740283874e-19,3.854266405990824e-14,4.628064324795431e-17
0.0001904759114626298,0.11223811157975339,0.0,0.0,0.0,0.0,0.32939927746340797,0.6695502050199624,8.958733891542025e-05,0.00010407536726241657,6.970983838883047e-07,1.0915718985587532e-07,2.2067040463472192e-15,4.885099560570048e-07,0.0002466022044828544,0.0004021179701118712,0.0001212173459766082,6.923706785888274e-08,4.315031228054866e-08,2.7827527187760527e-08,2.0515921986803536e-07,1.1635759653314859e-15,2.001821856021195e-05,1.3534068986632342e-10,7.926760915399318e-10,3.0834874643453355e-10,5.735864832486475e-07,9.376105847079635e-18,1.1827311518485797e-16,1.1102884211297002e-13,1.7232583857695802e-14,2.0325085730266074e-13,6.387398569470363e-10,4.2358857767286374e-16,1.3152408569612463e-16,1.801159991156596e-21,3.83556785931447e-20,4.0900913887306434e-19,7.601209596006348e-13,3.0859087904537397e-19,7.746598824453468e-19,4.4703670728803224e-14,5.367855821981088e-17
