Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407)
1.5084996011891875e-10,0.11224537200212394,0.0,0.0,0.0,0.0,0.32999999990903894,0.6699999999279618,9.083546659173393e-11,7.191269922053832e-11,1.2555038889172214e-13,1.9048287232656575e-11,3.974300757576549e-22,2.5323642803156788e-17,1.5800246576673286e-17,8.9912028343507e-21,7.093397382718216e-23,1.2789645556647085e-17,1.9922024112705734e-17,6.914349915770265e-25,1.0089158524171912e-27,5.7214919727380416e-36,4.493966214506537e-32,2.2936159878138916e-20,3.0572081408454044e-18,8.004923159747489e-33,1.037855563705533e-35,1.6737958449688318e-42,5.274473100968811e-37,3.7964640201119933e-50,2.6561284964073937e-55,3.535393802390302e-47,9.126865016567177e-50,5.033143122708606e-56,5.708454388441673e-64,1.5867143932032372e-67,2.09912548666337e-66,2.2383625676596715e-65,4.147202196193152e-65,1.5884736658622372e-71
1.926165253816112e-10,0.11224537200267465,0.0,0.0,0.0,0.0,0.3299999998838541,0.6699999999076826,1.159479522896226e-10,9.211950428468395e-11,1.978791586605288e-13,2.4026284364762478e-11,6.263894220199983e-22,4.7183220057992693e-17,3.1718273034560626e-17,2.0764055834062766e-20,1.457016333285202e-22,2.2065548804007495e-17,3.2541351337445186e-17,1.7318336123208955e-24,3.1087939600912453e-27,1.7630130387329375e-35,1.6832345860208058e-31,4.4697618136707115e-20,6.071145067609831e-18,2.0427499938487738e-32,3.2495707866431717e-35,5.158400794421547e-42,1.6255250509936324e-36,1.8916612762937376e-49,2.017805329875534e-54,1.3424473402903309e-46,4.163679051521736e-49,2.3630831367587063e-55,4.229397727166924e-63,1.0218395636985645e-66,1.4286958371245158e-65,1.5234685514990626e-64,3.2648270728591917e-64,1.2603246158358052e-70
2.3438309064430363e-10,0.11224537200320998,0.0,0.0,0.0,0.0,0.32999999985866924,0.6699999998872675,1.4104724661347152e-10,1.1244895914360245e-10,2.8339325688629327e-13,2.8881627212482298e-11,8.970878159731208e-22,7.818945192487368e-17,5.540716935432784e-17,4.099374661681719e-20,2.602297184064253e-22,3.43877696760002e-17,4.827527248278764e-17,3.6242826898087805e-24,7.679913179116679e-27,4.355379765260194e-35,4.837353582974076e-31,7.582841583938365e-20,1.0491944165829972e-17,4.349952295255174e-32,8.14243082817743e-35,1.2744701242356428e-41,4.016146670956124e-36,6.5773936938612244e-49,9.216167675805947e-54,3.902445281755912e-46,1.3865630847282944e-48,8.016198811278687e-55,1.8723218258765805e-62,3.9329767187870554e-66,5.818370577732425e-65,6.204356102203754e-64,1.5208438489652502e-63,5.907848264631751e-70
2.761496559069961e-10,0.1122453720037307,0.0,0.0,0.0,0.0,0.3299999998334844,0.6699999998667213,1.6613486386650214e-10,1.3289787018554434e-10,3.8057683134277536e-13,3.3617509417092375e-11,1.2047267250232342e-21,1.1966168081291566e-16,8.823390147963613e-17,7.29270633763065e-20,4.236297146103904e-22,5.002934786655824e-17,6.714213755470775e-17,6.743114568038418e-24,1.6486407417866905e-26,9.349756015585964e-35,1.1832816466583755e-30,1.1725039205329018e-19,1.652672662553926e-17,8.232433713431932e-32,1.7720757786836242e-34,2.736128352968596e-41,8.622185245036002e-36,1.885155497760009e-48,3.366878080833137e-53,9.650908212422192e-46,3.856472554177241e-48,2.2617531664928944e-54,6.647654540814574e-62,1.3079837898717345e-65,1.952720487358543e-64,2.0822634415980053e-63,5.586229766523678e-63,2.178553637931416e-69
3.1791622116968854e-10,0.1122453720042372,0.0,0.0,0.0,0.0,0.3299999998082995,0.6699999998460485,1.9121209669846195e-10,1.534631947645363e-10,4.881359130740904e-13,3.823697366324453e-11,1.5452100030535308e-21,1.7272703014637735e-16,1.313817221020325e-16,1.2023810041119193e-19,6.448335764028008e-22,6.922407308836047e-17,8.915938614972771e-17,1.152337396617748e-23,3.2042915752028935e-26,1.817229738345248e-34,2.5912087971449955e-30,1.6947243810775184e-19,2.433620966670822e-17,1.431222763778129e-31,3.4923618704819917e-34,5.318284750473673e-41,1.6759198198813506e-35,4.774146300845664e-48,1.0635145894230158e-52,2.1369948004665323e-45,9.520190372286705e-48,5.651014421553021e-54,2.0757656016189935e-61,3.74018338220022e-65,5.7769518445034986e-64,6.160206416987697e-63,1.7990764089365005e-62,7.039125559308755e-69
3.59682786432381e-10,0.11224537200472981,0.0,0.0,0.0,0.0,0.3299999997831147,0.6699999998252526,2.1628003476671292e-10,1.7414206405131946e-10,6.049797356558094e-13,4.274288882551157e-11,1.9150847552836183e-21,2.3833644034388537e-16,1.8586355543564888e-16,1.8691653913480545e-19,9.325114000670357e-22,9.216970009256919e-17,1.1434341731315719e-16,1.844655427996179e-23,5.769529326856901e-26,3.2720585523355524e-34,5.2125719400775576e-30,2.3268605149718624e-19,3.404062388730307e-17,2.3312766311912284e-31,6.378117607744491e-34,9.576426298198552e-41,3.0177672545874614e-35,1.0983616087844908e-47,2.9826038783259675e-52,4.348191268803016e-45,2.1458290411584662e-47,1.2869359674279898e-53,5.851029113690877e-61,9.740948144974291e-65,1.5361641468915924e-63,1.6380784353396566e-62,5.229986935886471e-62,2.052863102547971e-68
4.1785151113715674e-10,0.11224537200539375,0.0,0.0,0.0,0.0,0.32999999974803945,0.6699999997960924,2.51178726681e-10,2.0312571047482392e-10,7.8137387094055e-13,4.8834343347761283e-11,2.4734691568843032e-21,3.5218711393453215e-16,2.823250001084523e-16,3.200957242680116e-19,1.4601136408929934e-21,1.3070431600754954e-16,1.547236113331613e-16,3.2642991924027016e-23,1.184673667128946e-25,6.718658991103106e-34,1.2369460604644206e-29,3.3907107020928e-19,5.0889680531616595e-17,4.227868677943578e-31,1.3368989996053744e-33,1.9664724753824045e-40,6.196847814597562e-35,3.1076812491687185e-47,1.088961284456741e-51,1.0495767207593365e-44,5.948863060315558e-47,3.612810156216528e-53,2.2287422025843912e-60,3.265611148365103e-64,5.335169048690886e-63,5.689134005695413e-62,2.0834192267191835e-61,8.213904253723938e-68
4.760202358419325e-10,0.11224537200603278,0.0,0.0,0.0,0.0,0.32999999971296423,0.6699999997667107,2.860635823326375e-10,2.323168963589343e-10,9.715805779194693e-13,5.471825016243456e-11,3.075578187005111e-21,4.940313659972316e-16,4.0474925053967864e-16,5.113712201602154e-19,2.1566295046647966e-21,1.7727877418482348e-16,2.013185150305429e-16,5.352055806016366e-23,2.216131963828583e-25,1.2568456125519388e-33,2.63507980074932e-29,4.665046951680204e-19,7.179589931497293e-17,7.102782991908357e-31,2.5532497112287656e-33,3.678788562265127e-40,1.1592799271904144e-34,7.704888005965864e-47,3.357451776471193e-51,2.27556039628818e-44,1.4663407490048126e-46,8.997385010880151e-53,7.22232641424798e-60,9.207320052118247e-64,1.5526447060050419e-62,1.6556588483973835e-61,7.089052157920593e-61,2.80711218784532e-67
5.341889605467083e-10,0.11224537200664811,0.0,0.0,0.0,0.0,0.329999999677889,0.6699999997371169,3.209366066523636e-10,2.617085361542141e-10,1.17359290355542e-12,6.040169497412891e-11,3.715058700269309e-21,6.656231731641668e-16,5.550882834755415e-16,7.738414330172211e-19,3.0453699587146517e-21,2.3226084145997347e-16,2.541682890509164e-16,8.271411301875328e-23,3.8536448329422963e-25,2.1855459250799905e-33,5.148213284485342e-29,6.143196458792782e-19,9.689323604098676e-17,1.1244112613390917e-30,4.5319039560280936e-33,6.397300311211292e-40,2.0159541268473472e-34,1.7162862839209603e-46,8.985887775997443e-51,4.52319933520091e-44,3.2647045883518566e-46,2.019518782737577e-52,2.0125774273065678e-59,2.2921100045579378e-63,3.95550630872783e-62,4.217949820337077e-61,2.0506669336006578e-60,8.145321606000977e-67
5.92357685251484e-10,0.1122453720072405,0.0,0.0,0.0,0.0,0.3299999996428138,0.6699999997073194,3.5579953845631055e-10,2.912937292961203e-10,1.3856702856325318e-12,6.589157851115703e-11,4.3864008294353486e-21,8.684854168046528e-16,7.350710834231502e-16,1.1213845555117913e-18,4.149774217669035e-21,2.959710781684605e-16,3.1331191661896337e-16,1.2197081533522317e-22,6.318647825117258e-25,3.583554035868481e-33,9.370711635920107e-29,7.815682927999852e-19,1.2626213280831834e-16,1.6976096794356797e-30,7.581582811011104e-33,1.0489672854633539e-39,3.3055686992880637e-34,3.508394570980226e-46,2.1590056092694815e-50,8.372803819114389e-44,6.6861006400130026e-46,4.1630634877043905e-52,5.005793738976077e-59,5.230445704120731e-63,9.157574622406072e-62,9.765177396350614e-61,5.255737440913817e-60,2.0922278163512233e-66
6.505264099562598e-10,0.11224537200781098,0.0,0.0,0.0,0.0,0.32999999960773857,0.6699999996773262,3.906538465437604e-10,3.210658427714187e-10,1.6063424583707388e-12,7.119453395535844e-11,5.084950348883432e-21,1.103906207013652e-15,9.461957340804048e-16,1.568512115419547e-18,5.493204848681896e-21,3.686819458553742e-16,3.7878672189889873e-16,1.7313277173417066e-22,9.87788260409449e-25,5.6021527585383056e-33,1.6107971389166032e-28,9.671229963147053e-19,1.5993325920305453e-16,2.466100266382716e-30,1.2088544166961715e-32,1.6398802193944013e-39,5.1676923130095735e-34,6.697886241501339e-46,4.763082336257126e-50,1.4631515912885728e-43,1.27994054345847e-45,8.012417456609353e-52,1.1395256122853532e-58,1.1071662117619694e-62,1.9613453284982817e-61,2.0914814252385935e-60,1.2271182451514996e-59,4.893344597436527e-66
7.086951346610355e-10,0.11224537200836034,0.0,0.0,0.0,0.0,0.32999999957266335,0.6699999996471452,4.2550079077727167e-10,3.510184474175934e-10,1.8343483091736325e-12,7.631699064125295e-11,5.8067151215215935e-21,1.3729919596166662e-15,1.1897813446745007e-15,2.130310263842658e-18,7.099077438274885e-21,4.506286772800077e-16,4.506287478199744e-16,2.3812755223090126e-22,1.484268299039437e-24,8.417915604371204e-33,2.6401751262094323e-28,1.1697374571215655e-18,1.9789906367872483e-16,3.469762404497208e-30,1.8519927051059733e-32,2.4641629854257183e-39,7.765227452203412e-34,1.2090266230262186e-45,9.808164047566408e-50,2.437207856957974e-43,2.317111898488215e-45,1.4570719243819906e-51,2.4159155146753635e-58,2.193970182878762e-62,3.932889847633865e-61,4.1938414128332317e-60,2.6618422427306896e-59,1.0629792067879248e-65
7.668638593658113e-10,0.11224537200888947,0.0,0.0,0.0,0.0,0.32999999953758813,0.6699999996167836,4.6034143370017967e-10,3.8114537007502386e-10,2.0686242485744784e-12,8.126512190051626e-11,6.548328283064396e-21,1.6766772696525696e-15,1.4669742540400717e-15,2.822298895201531e-18,8.990713728289814e-21,5.420111826073578e-16,5.2887245412727155e-16,3.1895061628045804e-22,2.1573528795497443e-24,1.223528954024522e-32,4.158428334186501e-28,1.3881303192530065e-18,2.4011956053602933e-16,4.752209662711493e-30,2.743678085626545e-32,3.5816705144494694e-39,1.1286793501379489e-33,2.082552437479675e-45,1.9061057481320628e-49,3.9002383042626635e-43,4.0040521169608114e-45,2.5276007888503212e-51,4.827267230350798e-58,4.117395490721046e-62,7.459284870616136e-61,7.95422106598079e-60,5.432207909964615e-59,2.1719873838278714e-65
8.25032584070587e-10,0.11224537200939907,0.0,0.0,0.0,0.0,0.3299999995025129,0.6699999995862482,4.951766906909986e-10,4.114406256003622e-10,2.3082540041357284e-12,8.604491304821333e-11,7.306889311231197e-21,2.0157685525201143e-15,1.7787916020049617e-15,3.6604158322871755e-18,1.1191489803164924e-20,6.430030137711332e-16,6.13551118377948e-16,4.176613821034544e-22,3.0478909823350818e-24,1.7285950702218524e-32,6.330339040638166e-28,1.6210119692073902e-18,2.8653090606818973e-16,6.360674101576988e-30,3.9496946088030264e-32,5.060229886525446e-39,1.5946132322257627e-33,3.4470824086065774e-45,3.526852921960549e-49,6.030974983344971e-43,6.64935964297152e-45,4.2115055398990194e-51,9.173105370669817e-58,7.388903907143848e-62,1.3500059379001357e-60,1.4395817585410792e-59,1.0528521372568753e-58,4.21423370299137e-65
8.832013087753628e-10,0.11224537200988996,0.0,0.0,0.0,0.0,0.3299999994674377,0.6699999995555457,5.300073376862452e-10,4.418984585334299e-10,2.552460889215088e-12,9.06621197134383e-11,8.07993955200299e-21,2.3909505989944065e-15,2.126125150566464e-15,4.66090406054438e-18,1.3724712973063808e-20,7.537526152598512e-16,7.046965955500764e-16,5.363689693075661e-22,4.201894583817957e-24,2.3830857500989766e-32,9.358011008510867e-28,1.86713337324586e-18,3.3704955374052825e-16,8.346063774083953e-30,5.546770224930128e-32,6.976241476350282e-39,2.198400263525032e-33,5.5125379101447326e-45,6.253479966757906e-49,9.054234186422891e-43,1.0671130636952159e-44,6.7785254841265e-51,1.6689387603855747e-57,1.2746577196699279e-61,2.3461696431464508e-60,2.5018440448424066e-59,1.951522958112804e-58,7.818784971373187e-65
9.413700334801386e-10,0.11224537201036273,0.0,0.0,0.0,0.0,0.32999999943236236,0.6699999995246823,5.648340446684082e-10,4.725132862369517e-10,2.800574280575439e-12,9.512232469990646e-11,8.865356102232792e-21,2.80281575861627e-15,2.5097710699763057e-15,5.840325123045498e-18,1.661375221916585e-20,8.743893382829727e-16,8.023396523860713e-16,6.772324057052546e-22,5.6704415548327584e-24,3.215969990256504e-32,1.3483478030456892e-27,2.1252865277237317e-18,3.9157730663906673e-16,1.0762902766497803e-29,7.622894256914686e-32,9.414517710840794e-39,2.966767189907377e-33,8.554787769411216e-45,1.068405566481481e-48,1.3246034197934984e-42,1.6620233244792672e-44,1.0584722350798425e-50,2.9235631859399984e-57,2.123585019341177e-61,3.9361094626560666e-60,4.197281978017653e-59,3.479522388450364e-58,1.3952531252638929e-64
9.995387581849144e-10,0.11224537201081812,0.0,0.0,0.0,0.0,0.3299999993972871,0.6699999994936635,5.996573792791962e-10,5.032797377381608e-10,3.0520260010271745e-12,9.943089914239628e-11,9.66134035865563e-21,3.2518669569550654e-15,2.9304307446034184e-15,7.21545952769458e-18,1.9881919058914123e-20,1.0050239794297005e-15,9.065097441128258e-16,8.424479274533618e-22,7.509973248874431e-24,4.259258723440308e-32,1.899478803796243e-27,2.394334105237015e-18,4.500042335098934e-16,1.366936454882906e-29,1.0278566899312161e-31,1.2468777257589461e-38,3.92924736402243e-33,1.2928942321195722e-44,1.7664302879858882e-48,1.8942957142270552e-42,2.521369179129184e-44,1.6094301987564875e-50,4.952492616735809e-57,3.431862584237434e-61,6.400870050736001e-60,6.825588908780586e-59,5.9944781606311404e-58,2.4055450859663374e-64
9.999999999999999e-10,0.11224537201125677,0.0,0.0,0.0,0.0,0.32999999939700897,0.669999999493417,5.999334945519491e-10,5.035242884385216e-10,3.054031835558378e-12,9.946447156007071e-11,9.66768993837873e-21,3.2555774609750502e-15,2.9339159547561703e-15,7.227190956399166e-18,1.9909411093679982e-20,1.0061000515196511e-15,9.073619077300467e-16,8.438612507947067e-22,7.526203684197538e-24,4.2684638043010986e-32,1.9044895795698022e-27,2.3965081040762834e-18,4.504827930347488e-16,1.3694530454737724e-29,1.0302235362242992e-31,1.2495725500086113e-38,3.937739488309761e-33,1.2970091742726943e-44,1.7732761966632372e-48,1.8995178742125802e-42,2.5294712428029353e-44,1.6146295406710288e-50,4.972635639213655e-57,3.444573055359412e-61,6.424873125864294e-60,6.851184683304491e-59,6.019650024933988e-58,2.4156601697195062e-64
1.0577074828896901e-09,0.11224537201125677,0.0,0.0,0.0,0.0,0.3299999993622118,0.6699999994624958,6.344778306650345e-10,5.341926058535693e-10,3.306326449486327e-12,1.0359305038258447e-10,1.0466342455975428e-20,3.738538501830944e-15,3.3887324266618993e-15,8.803331791381641e-18,2.35525807356057e-20,1.145753081557798e-15,1.0172352953898637e-15,1.0342509597149481e-21,9.78221633794249e-24,5.547960486964586e-32,2.6228746842161005e-27,2.6732010819077784e-18,5.122118322674983e-16,1.712724375846909e-29,1.3627154815197654e-31,1.624151522502848e-38,5.118139841666698e-33,1.9085991567132803e-44,2.83677181618349e-48,2.654803187868283e-42,3.73648657912473e-44,2.389942756299288e-50,8.143875346315483e-57,5.400379205899747e-61,1.012663603600751e-59,1.0798574716112925e-58,1.0017743331374666e-57,4.02279028192904e-64
1.1158762075944659e-09,0.11224537201167926,0.0,0.0,0.0,0.0,0.32999999932713653,0.669999999431184,6.692958126275955e-10,5.652468805462688e-10,3.563061446857127e-12,1.0761378861013512e-10,1.1279051282293283e-20,4.263198722203837e-15,3.885232035031994e-15,1.0621119223949264e-17,2.764905083169633e-20,1.2966594060321866e-15,1.1345435097059425e-15,1.254904312798138e-21,1.2554414964232675e-23,7.120213090405214e-32,3.5577209619913165e-27,2.9608949269859115e-18,5.780754817154383e-16,2.1201958252002112e-29,1.7796105892330572e-31,2.084438868827433e-38,6.568630872059752e-33,2.758916286006843e-44,4.438502298821007e-48,3.654124964186114e-42,5.422649786756861e-44,3.4748410344538854e-50,1.3039311036448554e-56,8.295169762090945e-61,1.563097504169093e-59,1.666815050627179e-58,1.629035274461366e-57,6.545676829183856e-64
1.2322136570040174e-09,0.11224537201247815,0.0,0.0,0.0,0.0,0.329999999256986,0.6699999993681495,7.389257569056626e-10,6.277603876881823e-10,4.0824452289924946e-12,1.1525028858912811e-10,1.2923189428316059e-20,5.427724699584112e-15,4.994786717176514e-15,1.501597944585611e-17,3.7212859424260486e-20,1.6292856964138496e-15,1.3890118587822204e-15,1.7919521055574084e-21,1.9895144513012212e-23,1.1283512701611004e-31,6.2488050092816655e-27,3.559152618103776e-18,7.202568127823826e-16,3.148161513112872e-29,2.9179545361466767e-31,3.3032817107489383e-38,1.0409538148577552e-32,5.460531523697791e-44,1.0171438407498318e-47,6.605632865148765e-42,1.0821020909542771e-43,6.956290894257025e-50,3.126628090409021e-56,1.8394352313321528e-60,3.4970342628765276e-59,3.729077633645616e-58,4.025749844813435e-57,1.6193577613734493e-63
1.3369173614726137e-09,0.11224537201314752,0.0,0.0,0.0,0.0,0.3299999991938504,0.6699999993109762,8.015873208575166e-10,6.84459218247052e-10,4.555154591939459e-12,1.2168644385659217e-10,1.4419577177538513e-20,6.608456584645753e-15,6.1285202193936385e-15,1.9933028437513874e-17,4.7510734998991494e-20,1.964084436529677e-15,1.6407982078150374e-15,2.39718542786111e-21,2.899966148313793e-23,1.6447151238058918e-31,9.914432585272588e-27,4.119333625012268e-18,8.5941608700806e-16,4.357302460977713e-29,4.382056090508095e-31,4.814994680506567e-38,1.5173360470282935e-32,9.566389115334503e-44,2.0060005257749852e-47,1.0748579920389144e-41,1.9101478954268036e-43,1.2308978088072098e-49,6.409889401747678e-56,3.5407602091619644e-60,6.7756144856474345e-59,7.225208208578802e-58,8.46498855297234e-57,3.4078244281863576e-63
1.44162106594121e-09,0.11224537201377294,0.0,0.0,0.0,0.0,0.3299999991307148,0.6699999992534116,8.642450285253327e-10,7.415456882903519e-10,5.031603717841382e-12,1.2773494092193838e-10,1.5927803398967024e-20,7.915988839615933e-15,7.392371123095081e-15,2.5868337323600165e-17,5.955117768694268e-20,2.3327209077292974e-15,1.9142892606503242e-15,3.1321614228767547e-21,4.1024482913038937e-23,2.326705027049613e-31,1.516993641316967e-26,4.6960611143411155e-18,1.0083863559295863e-15,5.884505001052913e-29,6.38161188643116e-31,6.811609192470607e-38,2.1465241796081298e-32,1.6047344768466822e-43,3.7454458944802556e-47,1.6854857608618906e-41,3.2285355075102224e-43,2.0847420032233122e-49,1.2406238427942535e-55,6.474654356441265e-60,1.2461226646949863e-58,1.328809111664213e-57,1.6773751339559288e-56,6.757409896647785e-63
1.5463247704098064e-09,0.11224537201435723,0.0,0.0,0.0,0.0,0.32999999906757926,0.6699999991954798,9.268998021813055e-10,7.989962072124769e-10,5.510869652387017e-12,1.3341937108394714e-10,1.7444946418398367e-20,9.351157908053797e-15,8.788044279663513e-15,3.2926069180291187e-17,7.347032403937512e-20,2.735399666898541e-15,2.2096085509901635e-15,4.010784567540611e-21,5.656562290325517e-23,3.2081242383523945e-31,2.2500756367939217e-26,5.28610770507582e-18,1.1664247329785925e-15,7.780908114646466e-29,9.051332759927996e-31,9.392093160266917e-38,2.959705765521419e-32,2.5941194448656433e-43,6.679892541325382e-47,2.560481197701577e-41,5.25828129593238e-43,3.4014335569198177e-49,2.289529818616439e-55,1.1366299356213898e-59,2.197026002494309e-58,2.342810120918617e-57,3.164758893581136e-56,1.2756874022116459e-62
1.6510284748784028e-09,0.1122453720149029,0.0,0.0,0.0,0.0,0.3299999990044436,0.6699999991372039,9.895523570577514e-10,8.567885963651691e-10,5.992236688219994e-12,1.3876191362696985e-10,1.8968740615861518e-20,1.0914616121840344e-14,1.0316995693800527e-14,4.121095164773596e-17,8.940434334027107e-20,3.1722847697982526e-15,2.526870808128627e-15,5.047066029458049e-21,7.627991316929052e-23,4.326225332075697e-31,3.2488234452047087e-26,5.886813851369963e-18,1.3328212735826057e-15,1.0101388351263672e-28,1.2546936752734655e-30,1.2665513535536357e-37,3.9912508488974696e-32,4.062097853034672e-43,1.1457747397271296e-46,3.7843810393648263e-41,8.29527721984806e-43,5.3743392430870406e-49,4.059717299549473e-55,1.9225299579407795e-59,3.7336860604976814e-58,3.9814364988524616e-57,5.731977280777995e-56,2.3116974464366832e-62
1.7557321793469991e-09,0.11224537201541236,0.0,0.0,0.0,0.0,0.329999998941308,0.6699999990786051,1.0522032246747223e-09,9.149020401839472e-10,6.475173013261666e-12,1.4378338469714232e-10,2.0497502504305824e-20,1.2606852162006439e-14,1.1980455765310876e-14,5.082816729868903e-17,1.0748937152752963e-19,3.6435040170269254e-15,2.8661822727644963e-15,6.2551030306424786e-21,1.008853044022966e-22,5.721727290574928e-31,4.581784017604817e-26,6.49600817320539e-18,1.5069000727115603e-15,1.2904548046722234e-28,1.7046449789574048e-30,1.675108635509977e-37,5.278727736355182e-32,6.185952819079141e-43,1.8993859729694765e-46,5.460404382475014e-41,1.2726390717864443e-42,8.256523299713593e-49,6.951362775151693e-55,3.1523605378364288e-59,6.1425761247060395e-58,6.550170627870727e-57,1.0018426945239396e-55,4.042271277924491e-62
1.8604358838155955e-09,0.11224537201588783,0.0,0.0,0.0,0.0,0.3299999988781723,0.6699999990197035,1.1148527883412437e-09,9.733170108881844e-10,6.959295172952708e-12,1.4850331260515185e-10,2.2030018232427918e-20,1.4428222127221387e-14,1.3779463492193557e-14,6.188326612208607e-17,1.2786151370073256e-19,4.149155399341022e-15,3.227641166644031e-15,7.649060777562468e-21,1.3116106880749754e-22,7.438826991488943e-31,6.328756412654505e-26,7.111941153960906e-18,1.688022053764922e-15,1.6252700902997905e-28,2.2751520942974132e-30,2.177821037777871e-37,6.862913596862897e-32,9.190232656190933e-43,3.0545836373407655e-46,7.712777893198392e-41,1.9047687778487e-42,1.2372753066355933e-48,1.1535611040399286e-54,5.017590406828289e-59,9.815860569892415e-58,1.0467200189283325e-56,1.6960503579153507e-55,6.846106888923645e-62
