Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17)
6.42863590060667e-07,0.11224537179482531,0.0,0.0,0.0,0.0,0.32999960904125325,0.6699996068166052,3.85240467836338e-07,3.867956076289547e-07,2.997716637079765e-09,6.220395826837978e-10,9.489439637569983e-18,1.1882848022706458e-09,2.7078680969717827e-09,2.4049297174985077e-09,5.258123919262198e-12,2.2380921424084364e-10,1.2606943062101986e-10,1.0124100573567956e-13,4.155780845171413e-13,2.3569824523739037e-21,9.587059614296161e-14,6.06695160101595e-15,1.5594457964888725e-12
6.630727866261261e-07,0.11224537178988794,0.0,0.0,0.0,0.0,0.3299995965997556,0.6699995943457667,3.9741272346615626e-07,3.9895476665632347e-07,3.092488383955098e-09,6.346974782795417e-10,9.789444902269686e-18,1.2385782929840298e-09,2.88120314178176e-09,2.5966239774905367e-09,5.770890892508893e-12,2.3263588085955464e-10,1.3080211759691892e-10,1.0916279601785899e-13,4.548094092250819e-13,2.579485871116112e-21,1.084308888132198e-13,6.328430217193217e-15,1.6090523339512276e-12
6.832819831915853e-07,0.11224537178509318,0.0,0.0,0.0,0.0,0.3299995841480612,0.669999581868571,4.095896713811589e-07,4.111134959221101e-07,3.187296658776102e-09,6.473549778370779e-10,1.008956579822419e-17,1.2889936550259488e-09,3.059937687144751e-09,2.796273339766376e-09,6.3160565344549536e-12,2.414740997173029e-10,1.3553639471537325e-10,1.1744151385080277e-13,4.962819210754969e-13,2.8147003519619605e-21,1.2215617783329287e-13,6.5942483343495034e-15,1.6586915290408869e-12
7.034911797570444e-07,0.11224537178044089,0.0,0.0,0.0,0.0,0.3299995716861502,0.6699995693850151,4.217713267665096e-07,4.232717958401138e-07,3.2821415801108277e-09,6.600120818918313e-10,1.0389802700767297e-17,1.339516985919074e-09,3.244073954695188e-09,3.0038959337757526e-09,6.894626393868591e-12,2.503225640451202e-10,1.4027196168147775e-10,1.2608193700673352e-13,5.400410163786711e-13,3.0628833635152706e-21,1.3711183256575234e-13,6.86440844422253e-15,1.7083634512732866e-12
7.237003763225035e-07,0.11224537177593101,0.0,0.0,0.0,0.0,0.3299995592140052,0.6699995568950966,4.3395770257989853e-07,4.3542966682516524e-07,3.3770232491403494e-09,6.726687909661983e-10,1.0690155930193355e-17,1.3901361557410348e-09,3.4336141724042214e-09,3.2195078357374366e-09,7.507607206529129e-12,2.5918015099895803e-10,1.4500857046087432e-10,1.3508872647969218e-13,5.861309669253073e-13,3.324285996582089e-21,1.533645168245521e-13,7.138913012530633e-15,1.758068161065538e-12
7.439095728879626e-07,0.11224537177156342,0.0,0.0,0.0,0.0,0.32999954673161075,0.6699995443988119,4.461488098383348e-07,4.47587109292966e-07,3.471941751897207e-09,6.853251055712147e-10,1.0990625758843185e-17,1.4408405878925985e-09,3.6285605736536824e-09,3.4431233310020103e-09,8.156006894123631e-12,2.6804589576227246e-10,1.4974601618467332e-10,1.4446642949174102e-13,6.345949491537206e-13,3.599153129594629e-21,1.7098215682853827e-13,7.417764481804846e-15,1.8078057109058728e-12
7.641187694534217e-07,0.11224537176733802,0.0,0.0,0.0,0.0,0.32999953423895306,0.6699995318961586,4.5834465786892136e-07,4.597441236599512e-07,3.5668971612227937e-09,6.979810262079671e-10,1.1291212417300295e-17,1.4916210656864693e-09,3.8289153964295305e-09,3.674755143869455e-09,8.840834563109739e-12,2.769189693031563e-10,1.544841296494517e-10,1.5421948243640157e-13,6.854750725304266e-13,3.8877235895739226e-21,1.9003390998647783e-13,7.700965273916063e-15,1.857576146376454e-12
7.843279660188809e-07,0.11224537176325466,0.0,0.0,0.0,0.0,0.32999952173602,0.6699995193871335,4.7054525452794286e-07,4.719007103431682e-07,3.661889538477406e-09,7.106365533688556e-10,1.1591916099804135e-17,1.5424695620258824e-09,4.034680882619701e-09,3.914414638689e-09,9.563100503571047e-12,2.85798659260781e-10,1.5922277111908847e-10,1.6435221374006745e-13,7.388124071884845e-13,4.1902303088827765e-21,2.1059013449083986e-13,7.988517792327158e-15,1.9073795070471297e-12
8.0453716258434e-07,0.11224537175931326,0.0,0.0,0.0,0.0,0.32999950922280025,0.6699995068717337,4.827506063921431e-07,4.840568697601714e-07,3.756918935033257e-09,7.23291687538704e-10,1.1892736968976335e-17,1.5933790896189433e-09,4.245859277403066e-09,4.1621119956904895e-09,1.0323816188085312e-11,2.9468435351600585e-10,1.6396182519676107e-10,1.748688466395672e-13,7.946470108489913e-13,4.506900477913057e-21,2.3272235969877915e-13,8.28042442409708e-15,1.957215827255896e-12
8.247463591497991e-07,0.11224537175551366,0.0,0.0,0.0,0.0,0.32999949669928413,0.6699994943499565,4.94960718925624e-07,4.962126023289318e-07,3.8519853935772286e-09,7.359464291957164e-10,1.2193675159944591e-17,1.644343569374396e-09,4.46245282871792e-09,4.417856364623519e-09,1.1123994270619968e-11,3.0357552607245385e-10,1.6870119658718684e-10,1.8577350188940416e-13,8.530179550342638e-13,4.837955693755725e-21,2.565032572800027e-13,8.576687541661906e-15,2.0070851367900392e-12
8.651647522807172e-07,0.11224537174833953,0.0,0.0,0.0,0.0,0.32999947162132787,0.6699994692872581,5.193952431003598e-07,5.205227885952461e-07,4.042229630247498e-09,7.612547368555869e-10,1.279590393024445e-17,1.7464169674541395e-09,4.9118944039345125e-09,4.953518329070509e-09,1.2846794146123044e-11,3.213725660059546e-10,1.7818059181228362e-10,2.0876286567508605e-13,9.775203707734555e-13,5.544080542438288e-21,3.0930730179388624e-13,9.182292659168404e-15,2.1069228235219273e-12
9.015413060985436e-07,0.11224537174236666,0.0,0.0,0.0,0.0,0.32999944901587214,0.6699994467089895,5.414026331340838e-07,5.424005006129461e-07,4.213576482753102e-09,7.840308760447245e-10,1.3338311974163679e-17,1.8384247876108356e-09,5.334934249711401e-09,5.463209953283761e-09,1.4542458531005345e-11,3.3740473097826874e-10,1.8671247708831197e-10,2.3081966263924794e-13,1.0986194906578205e-12,6.230903342075288e-21,3.632208541809308e-13,9.742259999132682e-15,2.19688979012609e-12
9.363400235758114e-07,0.11224537173708117,0.0,0.0,0.0,0.0,0.3299994273596003,0.6699994250906753,5.624699306780375e-07,5.633279766287729e-07,4.3776038791341365e-09,8.05817914638005e-10,1.385754987039123e-17,1.9265488264190157e-09,5.75607740237719e-09,5.9752945747222085e-09,1.6298941912513308e-11,3.5275310801671107e-10,1.9487443538228338e-10,2.531518881170864e-13,1.2226830095360514e-12,6.9345389546236e-21,4.2089274088694156e-13,1.0291182499177626e-14,2.283054752845911e-12
9.711387410530793e-07,0.11224537173221394,0.0,0.0,0.0,0.0,0.3299994056726639,0.6699994034533963,5.835513936179783e-07,5.842541951278842e-07,4.541741555346985e-09,8.276037983315198e-10,1.437713686359376e-17,2.014764209524217e-09,6.193320220875111e-09,6.511363992233613e-09,1.819210094911854e-11,3.6811175383714975e-10,2.030363809948961e-10,2.767073284494771e-13,1.3549553637522784e-12,7.684731596694206e-21,4.849362172090837e-13,1.085306718111107e-14,2.3693178774738616e-12
9.999999999999997e-07,0.11224537172776429,0.0,0.0,0.0,0.0,0.3299993876627346,0.6699993854935348,6.010466241758484e-07,6.016089688288587e-07,4.677957259971826e-09,8.456716366015512e-10,1.4808335294240623e-17,2.0879899318089483e-09,6.568181198847006e-09,6.974179874668141e-09,1.9869661499113418e-11,3.8085706346381995e-10,2.0980562455125237e-10,2.9718407247008267e-13,1.4710040541013554e-12,8.342910504609286e-21,5.43180735678433e-13,1.1328923258784834e-14,2.4409370397473784e-12
1.0059374585303471e-06,0.11224537172776429,0.0,0.0,0.0,0.0,0.3299993839550375,0.6699993817971373,6.046470247023779e-07,6.051791582503288e-07,4.7059895330144575e-09,8.49388529413471e-10,1.4897073022219488e-17,2.1030607040477655e-09,6.646674231168389e-09,7.071441583354616e-09,2.022715317206916e-11,3.83479852749045e-10,2.1119820691819743e-10,3.015033460238818e-13,1.4956006679028552e-12,8.48241205662037e-21,5.557635212036906e-13,1.1427925788879214e-14,2.455679213100179e-12
1.040736176007615e-06,0.1122453717237316,0.0,0.0,0.0,0.0,0.3299993622066985,0.6699993601218838,6.257568240232097e-07,6.261028681359529e-07,4.870347813021568e-09,8.711721101549573e-10,1.5417358349069984e-17,2.1914303088289423e-09,7.1161509610136526e-09,7.655548257889407e-09,2.2409326428435564e-11,3.988567758141506e-10,2.1935983631871893e-10,3.275565954281973e-13,1.6447762293192434e-12,9.328472514818153e-21,6.337948799862216e-13,1.2015770019844262e-14,2.5421387979103015e-12
1.075534893484883e-06,0.11224537172011533,0.0,0.0,0.0,0.0,0.32999934042762635,0.6699993384276214,6.468807896151847e-07,6.470253269240791e-07,5.034816380193335e-09,8.929545428134365e-10,1.5937992796107995e-17,2.279866757805714e-09,7.601761938089177e-09,8.263703015418081e-09,2.4743858872071725e-11,4.1424203601268225e-10,2.2752121340937996e-10,3.548830546676079e-13,1.8026328486214672e-12,1.0223768248398088e-20,7.1945817808561e-13,1.2616611532217996e-14,2.628696661635052e-12
1.1103336109621508e-06,0.11224537171691472,0.0,0.0,0.0,0.0,0.3299993186178019,0.6699993167143352,6.680189178926147e-07,6.679465367532735e-07,5.199395206705141e-09,9.147358296352546e-10,1.6458976275253147e-17,2.368365152973021e-09,8.103518688636422e-09,8.895923352959373e-09,2.7235998955739422e-11,4.2963525677638524e-10,2.3568229803603486e-10,3.834980549001506e-13,1.96931510600284e-12,1.116911925485058e-20,8.131886414721753e-13,1.3230461950568085e-14,2.7153528273367527e-12
1.1451323284394187e-06,0.11224537171412927,0.0,0.0,0.0,0.0,0.32999929677720746,0.6699992949820109,6.891712039874621e-07,6.888664997611656e-07,5.364084254721737e-09,9.365159728576028e-10,1.6980308666735858e-17,2.456921678810917e-09,8.621432736408875e-09,9.552225580814187e-09,2.989100542402852e-11,4.4503614802940355e-10,2.4384306184521577e-10,4.1341630884345594e-13,2.1449616347229005e-12,1.2165311803181813e-20,9.154285356608393e-13,1.3857332870415544e-14,2.8021073127927623e-12
1.1799310459166866e-06,0.11224537171175834,0.0,0.0,0.0,0.0,0.3299992749058264,0.6699992732306338,7.103376420292513e-07,7.097852180842976e-07,5.528883478582366e-09,9.582949747101385e-10,1.7501989826014444e-17,2.5455333664433276e-09,9.155515601798208e-09,1.0232625083945729e-08,3.2714147306947415e-11,4.60444486211151e-10,2.520034849221724e-10,4.446519379808613e-13,2.329705382957393e-12,1.3213099919015648e-20,1.0266268766311511e-12,1.4497235862065822e-14,2.888960131641188e-12
1.2147297633939545e-06,0.1122453717098012,0.0,0.0,0.0,0.0,0.3299992530036426,0.6699992514601892,7.315182253718712e-07,7.307026938580048e-07,5.693792826571319e-09,9.800728374162976e-10,1.8024019589379945e-17,2.6341979023069203e-09,9.705778801124208e-09,1.0937136533824935e-08,3.571070391416726e-11,4.758600981491499e-10,2.6016355310421585e-10,4.772184986009656e-13,2.5236738643404725e-12,1.4313206805562708e-20,1.1472391541964714e-12,1.5150182473655503e-14,2.9759112943088822e-12
1.2495284808712223e-06,0.1122453717082574,0.0,0.0,0.0,0.0,0.32999923107064083,0.6699992296706627,7.527129467654167e-07,7.516189292163225e-07,5.858812242259416e-09,1.0018495631942916e-09,1.854639777820264e-17,2.7229134818056e-09,1.0272233846096206e-08,1.1665774049270415e-08,3.888596482985162e-11,4.912828491736485e-10,2.683232562748314e-10,5.111290066773186e-13,2.7269893973338074e-12,1.546632620122032e-20,1.277727067679936e-12,1.581618423355222e-14,3.0629608087149344e-12
1.2843271983484902e-06,0.1122453717071262,0.0,0.0,0.0,0.0,0.3299992091068061,0.6699992078620397,7.73921798483686e-07,7.725339262919174e-07,6.023941665499392e-09,1.0236251542578438e-09,1.9069124202083007e-17,2.8116786995682386e-09,1.0854892243412338e-08,1.2418551316061074e-08,4.224522990797042e-11,5.067126345807242e-10,2.7648258737031846e-10,5.463959616315616e-13,2.9397693338584255e-12,1.6673123676275302e-20,1.4185582734229773e-12,1.649525265226593e-14,3.1501086807931467e-12
1.3191259158257581e-06,0.11224537170640697,0.0,0.0,0.0,0.0,0.32999918711212384,0.6699991860343056,7.951447724236267e-07,7.934476872160349e-07,6.189181033202232e-09,1.0453996128167676e-09,1.9592198661309243e-17,2.9004924636666964e-09,1.1453765494444307e-08,1.3195481680274576e-08,4.579380926800929e-11,5.221493730171929e-10,2.846415416307158e-10,5.830313690494575e-13,3.1621262778277988e-12,1.7934237872330852e-20,1.570206143425774e-12,1.7187399223960872e-14,3.237354914899591e-12
1.3887233507802937e-06,0.11224537170620204,0.0,0.0,0.0,0.0,0.32999914303015976,0.6699991423214459,8.376330531028431e-07,8.352715091274751e-07,6.51998933829476e-09,1.0889451412429236e-09,2.0639390851036722e-17,3.0782624602098196e-09,1.2700202535119647e-08,1.4821853790679236e-08,5.34802026161076e-11,5.530434712881847e-10,3.009583083992946e-10,6.604532213884476e-13,3.6359990847348864e-12,2.062184327553409e-20,1.9078725937934303e-12,1.8610972727140214e-14,3.412142480496202e-12
1.4583207857348292e-06,0.11224537170763764,0.0,0.0,0.0,0.0,0.3299990988246371,0.6699990985319676,8.8017771911354e-07,8.770904119707111e-07,6.851236614849163e-09,1.1324861660885218e-09,2.1687972629476424e-17,3.256218702409812e-09,1.4011636863942497e-08,1.6544992861841056e-08,6.198783099408772e-11,5.839647816593916e-10,3.172735431090081e-10,7.434815327750616e-13,4.14942139472226e-12,2.3533756672368768e-20,2.294619196580693e-12,2.0086996408770626e-14,3.587323519744556e-12
1.5279182206893648e-06,0.11224537171070875,0.0,0.0,0.0,0.0,0.3299990544954459,0.6699990546657545,9.227786984113038e-07,9.189044127410388e-07,7.182922301797889e-09,1.1760227049280098e-09,2.2737942220537678e-17,3.434358260012074e-09,1.538816027950562e-08,1.836499938936677e-08,7.135954453675172e-11,6.149130719416279e-10,3.3358724140163236e-10,8.321966681531228e-13,4.703143293509386e-12,2.667423223066625e-20,2.7344163972634086e-12,2.161556172915451e-14,3.7628980367021024e-12
1.5975156556439004e-06,0.11224537171541032,0.0,0.0,0.0,0.0,0.32999901004247795,0.6699990107226905,9.65435917380465e-07,9.607135284085199e-07,7.515045825811591e-09,1.2195547752990143e-09,2.378929780931441e-17,3.612679352215677e-09,1.6829864480382784e-08,2.0281972620792512e-08,8.16383572908061e-11,6.458881905484052e-10,3.498994042021654e-10,9.26672955153073e-13,5.297856827102349e-12,3.0047194941638056e-20,3.2313062861724225e-12,2.31967599519636e-14,3.9388660284465234e-12
1.667113090598436e-06,0.11224537172173732,0.0,0.0,0.0,0.0,0.3299989654656257,0.6699989667026598,1.0081493013052266e-06,1.002517775917684e-06,7.847606604977416e-09,1.2630823947050464e-09,2.4842037553728974e-17,3.7911809295162225e-09,1.8336841063277255e-08,2.229601099936075e-08,9.286744711724738e-11,6.768900372083251e-10,3.662100358692176e-10,1.0269792011719894e-12,5.9342009746239956e-12,3.365626882365778e-20,3.789397103606611e-12,2.4830682157260958e-14,4.1152274870241225e-12
1.7367105255529715e-06,0.11224537172968475,0.0,0.0,0.0,0.0,0.3299989207647823,0.6699989226055465,1.0509187747155837e-06,1.0443171721872923e-06,8.180604051499655e-09,1.3066055806174445e-09,2.5896159593081236e-17,3.969862367665659e-09,1.9909181521536838e-08,2.4407212489179053e-08,1.0509015559454263e-10,7.079185409390648e-10,3.825191423739622e-10,1.1331791679217129e-12,6.612766211867871e-12,3.750480280480197e-20,4.4128581966589606e-12,2.6517419241584393e-14,4.291982400854081e-12
1.806307960507507e-06,0.11224537173924751,0.0,0.0,0.0,0.0,0.32999887593984106,0.669998878431235,1.0937442616186453e-06,1.0861117341101599e-06,8.514037573505812e-09,1.3501243504766624e-09,2.6951662053765735e-17,4.1487232622221626e-09,2.15469772440082e-08,2.6615674792343375e-08,1.1834998792281674e-10,7.389736451974311e-10,3.988267299919575e-10,1.245332006617666e-12,7.33409869631139e-12,4.1595894458468665e-20,5.105915393843134e-12,2.8257061925080485e-14,4.4691307556850476e-12
1.8759053954620426e-06,0.11224537175042057,0.0,0.0,0.0,0.0,0.3299988309906955,0.6699988341796096,1.136625685606596e-06,1.127901478553041e-06,8.847906575889536e-09,1.3936387216928405e-09,2.8008543051940086e-17,4.32776332930417e-09,2.3250319514260925e-08,2.8921495450293505e-08,1.326906128282489e-10,7.700553012772323e-10,4.151328050386499e-10,1.3634926552567609e-12,8.098704087514725e-12,4.593241167105823e-20,5.87284678214969e-12,3.004970075089782e-14,4.64667253503363e-12
1.945502830416578e-06,0.1122453717631988,0.0,0.0,0.0,0.0,0.32999878591723936,0.6699987898505549,1.17956296989307e-06,1.1696864223565523e-06,9.182210460594709e-09,1.4371487116459486e-09,2.906680069442424e-17,4.506982368598462e-09,2.5019299510022933e-08,3.1324771877847576e-08,1.481558624663201e-10,8.011634663578904e-10,4.314373741053819e-10,1.4877122006574151e-12,8.90705102859411e-12,5.0517012387412376e-20,6.717978858198537e-12,3.1895426085613924e-14,4.824607720331331e-12
2.015100265371114e-06,0.11224537177757715,0.0,0.0,0.0,0.0,0.32999874071936647,0.6699987454439557,1.2225560373393147e-06,1.211466582335097e-06,9.516948626819818e-09,1.4806543376858807e-09,3.012643307934745e-17,4.686380236791604e-09,2.685400830263905e-08,3.3825601387286303e-08,1.6478973232338454e-10,8.322981018759007e-10,4.477404440758087e-10,1.6180382090633564e-12,9.759574325409612e-12,5.535216264181766e-20,7.645683013065347e-12,3.379432811968546e-14,5.002936291032998e-12
2.154295135280185e-06,0.11224537181111371,0.0,0.0,0.0,0.0,0.32999864994994604,0.669998656397662,1.3087092115701795e-06,1.2950126179433868e-06,1.0187725388271082e-08,1.5676525672760299e-09,3.2249814429924825e-17,5.045712005137735e-09,3.072097602853347e-08,3.912030854877638e-08,2.017401306844544e-10,8.946466384927714e-10,4.803421141683006e-10,1.8971840002884462e-12,1.1598736595231913e-11,6.578311033750219e-20,9.766499268032375e-12,3.775202216384333e-14,5.360773497286777e-12
2.293490005189256e-06,0.11224537185098919,0.0,0.0,0.0,0.0,0.3299985586815866,0.669998567039808,1.395084584993208e-06,1.378539719366127e-06,1.0860232005574973e-08,1.654633548663294e-09,3.4378671735948396e-17,5.4057577905606684e-09,3.485194911454284e-08,4.4806394154629495e-08,2.438970345432018e-10,9.57100626947075e-10,5.129378706915496e-10,2.201250998145074e-12,1.3619096943009944e-11,7.724173661772149e-20,1.2271049162646309e-11,4.19235008620035e-14,5.720183953280195e-12
2.4326848750983273e-06,0.11224537189716226,0.0,0.0,0.0,0.0,0.3299984669134415,0.6699984773694747,1.4816815295702418e-06,1.4620480201677007e-06,1.1534463587213412e-08,1.7415974195673932e-09,3.651298951304444e-17,5.7665167215384574e-09,3.9247652247983503e-08,5.088463458793874e-08,2.916182771640645e-10,1.019659783502556e-09,5.455277681626639e-10,2.5305207627131138e-12,1.5823182727361444e-11,8.974237558782298e-20,1.5195624643981928e-11,4.6309479336505696e-14,6.081167430422798e-12
2.5718797450073984e-06,0.11224537194959146,0.0,0.0,0.0,0.0,0.3299983746446655,0.6699983873857448,1.5684994124531405e-06,1.545537653486655e-06,1.2210415204212597e-08,1.8285443172251027e-09,3.8652752158271065e-17,6.127987908739501e-09,4.390880836557243e-08,5.7355805297655525e-08,3.452642948920882e-10,1.0823238260965673e-09,5.781118610842689e-10,2.8852418742022596e-12,1.82132044460783e-11,1.0329756425303864e-19,1.857698755546988e-11,5.091066982799643e-14,6.4437236716565756e-12
2.7110746149164695e-06,0.11224537200823499,0.0,0.0,0.0,0.0,0.32999828187441493,0.6699982970877036,1.6555375959157927e-06,1.6290087520336742e-06,1.2888081889613377e-08,1.9154743783875788e-09,4.079794394844165e-17,6.4901704581933376e-09,4.883613863789281e-08,6.422068071026924e-08,4.0519812343126136e-10,1.145092475254688e-09,6.10690204409347e-10,3.2656352844024448e-12,2.079110719817905e-11,1.1791833438940422e-19,2.245231264175601e-11,5.57277816629823e-14,6.807852391078645e-12
