Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11)
0.00032027868238483886,0.11223440415980519,0.0,0.0,0.0,0.0,0.329205093080859,0.6694897620073508,7.505041058882388e-05,7.992873832654721e-05,5.840540245941402e-07,8.294478055363564e-08,1.8488557773247583e-15,2.8877798067012953e-07,0.0003345383488925702,0.0005245406414270618,0.00019236705281662337,1.910820212760303e-08,3.1762045879762394e-08
0.00032343043154757885,0.11223424120431709,0.0,0.0,0.0,0.0,0.32919499817169867,0.6694838565953379,7.513953101334283e-05,8.012770716084372e-05,5.847432664890122e-07,8.315126719081419e-08,1.8510376125527687e-15,2.8927982481284437e-07,0.0003388471901932581,0.0005316425981681641,0.00019521518191320463,1.915637536789654e-08,3.184195271621668e-08
0.00032658218071031885,0.11223407802024267,0.0,0.0,0.0,0.0,0.32918488903258825,0.6694779473437714,7.522686055067396e-05,8.032204448119621e-05,5.854185585333212e-07,8.33529641673762e-08,1.853175288749988e-15,2.8977084702725205e-07,0.0003431610616962311,0.0005387565104269703,0.00019806881330224917,1.9203443693409456e-08,3.1919980844790816e-08
0.00032973392987305884,0.11223391461345612,0.0,0.0,0.0,0.0,0.3291747659855446,0.6694720343309738,7.531244539314314e-05,8.051185413041635e-05,5.860802630804334e-07,8.354997945005363e-08,1.8552699529695177e-15,2.902513039371747e-07,0.00034747986188972906,0.0005458821142938189,0.0002009278134538216,1.924943185091753e-08,3.1996171869438e-08
0.00033288567903579883,0.11223375098965764,0.0,0.0,0.0,0.0,0.3291646293450083,0.6694661176331318,7.539633038844876e-05,8.069723769037518e-05,5.867287252893099e-07,8.374241706258307e-08,1.857322697825661e-15,2.9072144404964327e-07,0.0003518034918716698,0.0005530191520889048,0.00020379205200223688,1.929436404713847e-08,3.2070567055903805e-08
0.0003360374281985388,0.11223358715441571,0.0,0.0,0.0,0.0,0.3291544794180248,0.6694601973243486,7.547855907141474e-05,8.087829452372119e-05,5.873642887737886e-07,8.393038081569282e-08,1.8593346110534284e-15,2.9118151186090504e-07,0.0003561318552762374,0.0005601673722114159,0.00020666140166846202,1.9338263962624578e-08,3.2143206108522574e-08
0.0003391891773612788,0.1122334231131421,0.0,0.0,0.0,0.0,0.32914431650441667,0.6694542734767212,7.555917373142416e-05,8.105512182221433e-05,5.879872780558752e-07,8.411397002781257e-08,1.8613067199385675e-15,2.9163174337805695e-07,0.00036046485820293494,0.000567326528996933,0.00020953573818458584,1.9381154757747938e-08,3.22141284483157e-08
0.0003423409265240188,0.11223325887112827,0.0,0.0,0.0,0.0,0.329134140896961,0.6694483461603886,7.563821543637306e-05,8.122781464670718e-05,5.885980188026996e-07,8.429328435786954e-08,1.8632400554064466e-15,2.920723712349284e-07,0.0003648024091457188,0.0005744963825690892,0.00021241494021810806,1.9423059088361915e-08,3.228337210713214e-08
0.0003454926756867588,0.1122330944335145,0.0,0.0,0.0,0.0,0.32912395288073476,0.6694424154433838,7.57157239643595e-05,8.139646572585279e-05,5.891968153158449e-07,8.446841835931539e-08,1.8651355807330527e-15,2.9250361945946043e-07,0.0003691444192024779,0.0005816766993773067,0.0002152988896406086,1.9463999052520653e-08,3.235097471430083e-08
0.0003483292499332248,0.11223294627654452,0.0,0.0,0.0,0.0,0.3291147732879859,0.6694370749455665,7.578420293085206e-05,8.154487134543938e-05,5.897257729012184e-07,8.462254328281238e-08,1.8668100268825405e-15,2.928839062933658e-07,0.0003730559687529947,0.0005881477410417896,0.0002178984072777536,1.9500038443330118e-08,3.2410444260953645e-08
0.0003511658241796908,0.1122327979688754,0.0,0.0,0.0,0.0,0.32910558407027013,0.6694317317944706,7.585149912813131e-05,8.169014201980722e-05,5.902455180097243e-07,8.477342618862885e-08,1.8684553104226607e-15,2.9325693216105634e-07,0.00037697099760180007,0.0005946269088363026,0.00022050159374006827,1.953532979473664e-08,3.246864049195394e-08
0.00035400239842615683,0.11223264951381505,0.0,0.0,0.0,0.0,0.329096385422357,0.6694263860361473,7.591763938060766e-05,8.183234136345156e-05,5.907562598628505e-07,8.492113291329696e-08,1.8700720936560816e-15,2.9362285047347317e-07,0.00038088944532025987,0.0006011140432191884,0.0002231083683402619,1.956988826815902e-08,3.252558908436394e-08
0.00035683897267262284,0.11223250091483955,0.0,0.0,0.0,0.0,0.3290871775347985,0.6694210377155178,7.59826498272764e-05,8.197153169640054e-05,5.912582014684387e-07,8.506572775180628e-08,1.871661019214624e-15,2.939818111712859e-07,0.00038481125288548847,0.0006076089881106941,0.00022571865214276784,1.9603728717233563e-08,3.258131520858191e-08
0.00035967554691908885,0.11223235217530073,0.0,0.0,0.0,0.0,0.3290779605941984,0.6694156868764493,7.604655596982516e-05,8.210777412241121e-05,5.91751541923539e-07,8.520727398808764e-08,1.8732227173517344e-15,2.9433396107322487e-07,0.00038873636258542266,0.000614111590671261,0.00022833236785130018,1.9636865705849382e-08,3.263584353639663e-08
0.00036251212116555486,0.11223220329838428,0.0,0.0,0.0,0.0,0.329068734783544,0.669410333561851,7.610938273297492e-05,8.224112862852545e-05,5.922364750174134e-07,8.534583356268619e-08,1.874757801517637e-15,2.9467944403069905e-07,0.0003926647179049644,0.0006206217010291552,0.00023094943967061815,1.9669313532065314e-08,3.268919830128579e-08
0.00036534869541202087,0.11223205428742943,0.0,0.0,0.0,0.0,0.3290595002816975,0.6694049778135434,7.617115438364801e-05,8.237165392496421e-05,5.927131899704299e-07,8.54814672256778e-08,1.876266870700241e-15,2.9501840058745655e-07,0.00039659626369084323,0.0006271391726970787,0.00023356979351810288,1.9701086190218632e-08,3.2741403226050986e-08
0.0003681852696584869,0.11223190514543667,0.0,0.0,0.0,0.0,0.32905025726362447,0.6693996196723224,7.623189457502382e-05,8.249940751273075e-05,5.931818709941309e-07,8.561423442372737e-08,1.877750508031416e-15,2.9535096812549817e-07,0.0004005309460721118,0.0006336638623846593,0.00023619335692779002,1.9732197386239272e-08,3.27924815502882e-08
0.00037385841815141884,0.11223160648055143,0.0,0.0,0.0,0.0,0.329031746361,0.6693888963697325,7.6350372450434e-05,8.274682406083581e-05,5.940958467137568e-07,8.587140151549299e-08,1.880643751968375e-15,2.9599747148605915e-07,0.00040840951091660203,0.0006467343371422168,0.00024144982989218332,1.979248890542908e-08,3.2891349164029944e-08
