Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247)
0.0037294027491964173,0.1118753458862481,0.0,0.0,0.0,0.0,0.21041430727858615,0.5393431596004071,0.00030373352341820097,0.0015837038609330183,1.9099727811103004e-06,2.1088890101689407e-06,6.046208057729613e-15,1.1378155761011255e-05,0.00689098911065079,0.15886684166777282,0.011130693017972197,6.088392681077916e-07,1.5461891323886442e-06,3.0461364463984115e-06,1.817735709828265e-05,1.0309433921947335e-13,0.04615595749799793,6.960868275251573e-09,2.4074316623696785e-08,7.586967295588274e-07,0.016775729398441776,5.051420251784866e-13,4.973581395870665e-13,1.1045443258043581e-08,1.1777419896820839e-08,1.3743543183172504e-07,0.005198573701700468,3.4475017664559804e-09
0.003751378847103438,0.11188496972304524,0.0,0.0,0.0,0.0,0.20925131154674495,0.5378096654874233,0.00030342446133379837,0.001588522415935238,1.9024406177338616e-06,2.1215489731690343e-06,6.022364925357446e-15,1.1444485459395523e-05,0.006880957544653901,0.16077907370757044,0.01109648082848244,6.125376114426719e-07,1.550836874386733e-06,3.06019770012323e-06,1.820780002890754e-05,1.0326700023681726e-13,0.0467334478578678,6.974298372406906e-09,2.411717217971612e-08,7.657856043565082e-07,0.016968026566989106,5.143995728756174e-13,5.064003745448515e-13,1.1159727329138307e-08,1.1980836208080253e-08,1.4078642830093394e-07,0.005338382301077079,3.540217657839736e-09
0.0037733549450104584,0.1118947886512683,0.0,0.0,0.0,0.0,0.20808919136711473,0.5362739103924963,0.0003030989556219535,0.0015931945040549413,1.8948067106599668e-06,2.13409336120925e-06,5.998199703798658e-15,1.151006179375305e-05,0.006870369237478672,0.1626948412792022,0.011061031660143307,6.162323238220587e-07,1.5552455805349798e-06,3.0738991512442126e-06,1.823551739087509e-05,1.0342420299465492e-13,0.047311861261849095,6.98664971789016e-09,2.4156397056238493e-08,7.727866696636544e-07,0.01715877929830665,5.237042277826763e-13,5.154944906442937e-13,1.127208830442042e-08,1.2183875764920318e-08,1.4417965465936282e-07,0.005480361254088414,3.6343728474768363e-09
0.003795331042917479,0.11190479999965153,0.0,0.0,0.0,0.0,0.20692808526964587,0.5347361113099375,0.0003027572552291776,0.0015977203654755038,1.8870743980692672e-06,2.1465207258639675e-06,5.973722960239071e-15,1.1574877072662956e-05,0.006859234823716273,0.16461387176959874,0.011024382825082316,6.199231884942762e-07,1.559415477145463e-06,3.0872391545885268e-06,1.8260525150061876e-05,1.0356603804422339e-13,0.04789111144198117,6.9979282538555115e-09,2.4192011721380843e-08,7.796978622929584e-07,0.017347928970532802,5.330535474248631e-13,5.246383402631801e-13,1.1382480138932016e-08,1.2386442555586127e-08,1.4761459736268692e-07,0.00562450029161083,3.729960525264497e-09
0.0038173071408244994,0.11191500104004906,0.0,0.0,0.0,0.0,0.20576813003934905,0.5331964839208038,0.0003023996123250712,0.0016021003235716217,1.879247015257221e-06,2.158829700232718e-06,5.94894525274273e-15,1.163892423405801e-05,0.006847565011094719,0.16653589387034295,0.010986571554010921,6.236099987773363e-07,1.5633469699321061e-06,3.100216374339441e-06,1.8282841191042483e-05,1.036926068187999e-13,0.04847111266794122,7.008140639654343e-09,2.4224039032218564e-08,7.865172045913536e-07,0.017535418624167076,5.424450867436105e-13,5.33829764095236e-13,1.1490858955839396e-08,1.2588441715180242e-08,1.5109072295942407e-07,0.00577078812786303,3.826973206890176e-09
0.00383928323873152,0.11192538899454718,0.0,0.0,0.0,0.0,0.2046094606466075,0.5316552424525134,0.0003020262821414823,0.0016063347828047044,1.8713278901631914e-06,2.1710189950453536e-06,5.923877116097564e-15,1.17021967357693e-05,0.006835370570681616,0.16846063776023687,0.010947634957267352,6.272925502385569e-07,1.5670406348198728e-06,3.1128296712941396e-06,1.8302485180579153e-05,1.0380402085946975e-13,0.049051779803480654,7.017294247796909e-09,2.4252504214983797e-08,7.932427970877584e-07,0.01772119299636259,5.518763781864159e-13,5.430665899273041e-13,1.1597183130602051e-08,1.2789779086267902e-08,1.5460747604567377e-07,0.0059192124768122625,3.9254027447115686e-09
0.0038612593366385405,0.11193596103558519,0.0,0.0,0.0,0.0,0.20345221018304527,0.5301125995448541,0.0003016375235814479,0.0016104242263469798,1.8633203473222529e-06,2.1830873969389393e-06,5.8985290743259935e-15,1.1764688522452222e-05,0.006822662326718542,0.17038783528085966,0.010907609987383798,6.309706453583665e-07,1.5704972193529123e-06,3.1250781022179356e-06,1.831947823141178e-05,1.0390039990828834e-13,0.04963302836061033,7.025397135181217e-09,2.427743477705512e-08,7.998728246317397e-07,0.017905198549186443,5.61344953168273e-13,5.523466330007074e-13,1.170141329026443e-08,1.299036186231535e-08,1.5816428088838385e-07,0.006069760071256196,4.025240340410997e-09
0.003883235434545561,0.1119467142913656,0.0,0.0,0.0,0.0,0.20229650980035815,0.5285687661189578,0.00030123359811592824,0.001614369213908774,1.8552277019268754e-06,2.1950337749658307e-06,5.872911621887846e-15,1.182639424201674e-05,0.00680945114674263,0.17231722010731235,0.010866533402899142,6.346441059935807e-07,1.5737176435762596e-06,3.1369611208951006e-06,1.833384317303118e-05,1.0398187344399797e-13,0.05021477455174987,7.0324579906447065e-09,2.4298860336111428e-08,8.064055666767267e-07,0.01808738349608157,5.708483730407745e-13,5.616677065135962e-13,1.1803512242546163e-08,1.319009932973498e-08,1.6176054668172069e-07,0.006222416682300172,4.1264765579119765e-09
0.0039052115324525816,0.11195764584657017,0.0,0.0,0.0,0.0,0.20114248865250894,0.527023951250183,0.0003008147689475517,0.0016181703798978239,1.847053250014263e-06,2.2068570755334578e-06,5.847035192614208e-15,1.1887309107789708e-05,0.006795747931480759,0.1742485279143281,0.010824441733718305,6.383127518182854e-07,1.5767029800928825e-06,3.148478375110734e-06,1.834560472238532e-05,1.0404858165019382e-13,0.05079693534063796,7.038486148832626e-09,2.4316812647964248e-08,8.128393776845589e-07,0.018267697824144672,5.803841720591628e-13,5.710276199849414e-13,1.1903445077202717e-08,1.338890141998049e-08,1.653956625937824e-07,0.006377167140685044,4.229101337523103e-09
0.0039249900205689005,0.1119676342524121,0.0,0.0,0.0,0.0,0.20010541045702424,0.5256329499525401,0.0003004253002581686,0.0016214690443873807,1.8396290145311012e-06,2.217392000404341e-06,5.823533578165814e-15,1.1941452631758393e-05,0.006783003376024328,0.17598813236225697,0.010785721315367971,6.416102705433284e-07,1.5791897993382503e-06,3.158530970383352e-06,1.835398548983246e-05,1.0409611533244998e-13,0.05132116654679709,7.0430367435691645e-09,2.433002799503719e-08,8.18543930780769e-07,0.018428341449372013,5.889920403141364e-13,5.794829309263584e-13,1.199150560762305e-08,1.3566950472651557e-08,1.68699962879334e-07,0.006518219514554638,4.322642054197324e-09
0.003944768508685219,0.11197776251155774,0.0,0.0,0.0,0.0,0.1990698866208616,0.5242414710169592,0.00030002417139606474,0.0016246523476505569,1.83214356217404e-06,2.2278257713855153e-06,5.799838167244899e-15,1.199494915487536e-05,0.006769877094671555,0.17772889251701898,0.010746234296890048,6.449036317501818e-07,1.5814882032376172e-06,3.1682871538723572e-06,1.8360298086439457e-05,1.0413191923204277e-13,0.051845607589972385,7.046766548874781e-09,2.434048332003915e-08,8.241660125659846e-07,0.018587396892388624,5.976223682364135e-13,5.879663158364738e-13,1.207776293731518e-08,1.3744107397582604e-08,1.7203475174953838e-07,0.00666094253478987,4.417290681748337e-09
0.003964546996801538,0.11198802842361953,0.0,0.0,0.0,0.0,0.1980360069360908,0.5228496625556083,0.000299611578033085,0.0016277208970488584,1.824599257430426e-06,2.2381577824131555e-06,5.775956444818354e-15,1.2047796488101403e-05,0.006756377065422072,0.17947062046022055,0.010706006705536217,6.48192728061347e-07,1.5835992899582742e-06,3.177747284530521e-06,1.8364563738158262e-05,1.0415611373324618e-13,0.05237019968650796,7.049683571795595e-09,2.4348205771412926e-08,8.297046023578088e-07,0.018744831448599175,6.062733896482761e-13,5.964761834797892e-13,1.2162196263354367e-08,1.392031024766668e-08,1.7539955274556964e-07,0.006805323277298282,4.513038649396178e-09
0.003984325484917857,0.1119984297695384,0.0,0.0,0.0,0.0,0.1970038597575837,0.5214576711842402,0.00029918771785148384,0.001630675342900654,1.8169984533059849e-06,2.248387462129397e-06,5.751895859513636e-15,1.2099992420062848e-05,0.006742511264516684,0.18121312996391858,0.010665064341060135,6.51477435335101e-07,1.5855242524932794e-06,3.186911563762128e-06,1.8366804085212388e-05,1.0416882156989936e-13,0.052894884661252695,7.051796173208705e-09,2.4353223678910904e-08,8.351587304320654e-07,0.01890061361523006,6.149433200365573e-13,6.050109280519066e-13,1.2244786333918413e-08,1.409549788235412e-08,1.7879387251248685e-07,0.006951348257724257,4.609877014815093e-09
0.004002126124222544,0.11200790492790022,0.0,0.0,0.0,0.0,0.19607648043768458,0.5202048424870501,0.0002987967754117705,0.001633237355895586,1.8101113576865482e-06,2.2575062488408926e-06,5.730094530581521e-15,1.2146410271938313e-05,0.006729725895930147,0.1827819042597252,0.010627626209424628,6.544298407563939e-07,1.5870986495256592e-06,3.1949068689996505e-06,1.8367107052375433e-05,1.0417054125926687e-13,0.053367132976574395,7.053016917041614e-09,2.4355451737048654e-08,8.399944824251903e-07,0.01903937970666644,6.227609772503763e-13,6.127121459702551e-13,1.2317526724203231e-08,1.4252249761746033e-08,1.8187358577581284e-07,0.007084164978997839,4.6979561513551065e-09
0.00401992676352723,0.11201748633091788,0.0,0.0,0.0,0.0,0.195150637167166,0.5189520877793441,0.0002983970134851987,0.0016357080350293306,1.8031820849071771e-06,2.266541382007493e-06,5.708159678739499e-15,1.2192298063129485e-05,0.0067166565090259235,0.18435102900023348,0.010589648265674961,6.573785513114897e-07,1.5885243301548693e-06,3.202663493752126e-06,1.83658045191555e-05,1.04163155234564e-13,0.053839368410609795,7.0535996768135265e-09,2.4355535145919703e-08,8.447604639540979e-07,0.019176761556838822,6.305912702893427e-13,6.20431063318796e-13,1.238874771411095e-08,1.44080890216234e-08,1.8497643643878207e-07,0.007218291582031152,4.786903953029405e-09
0.004037727402831917,0.11202717233054198,0.0,0.0,0.0,0.0,0.19422639128323063,0.5176995106124577,0.0002979885770101604,0.001638087937200846,1.7962123126826603e-06,2.275492546520969e-06,5.686096614939621e-15,1.2237655072242388e-05,0.0067033088954506345,0.185920372234512,0.010551148786191329,6.603234809561417e-07,1.5898023412446571e-06,3.210181933577926e-06,1.836291427415581e-05,1.0414676438496896e-13,0.05431154990551804,7.053551200413461e-09,2.4353496725221446e-08,8.49456080134646e-07,0.019312738708908633,6.384329289550275e-13,6.281665245289433e-13,1.2458438218361139e-08,1.4562973810401797e-08,1.8810204853571368e-07,0.007353717130350032,4.876713167172946e-09
0.004055528042136603,0.11203696126129713,0.0,0.0,0.0,0.0,0.19330380312364723,0.5164472134131304,0.0002975716125813101,0.0016403776435664525,1.7892037077783445e-06,2.2843594528998857e-06,5.663910615478154e-15,1.2282480552391578e-05,0.006689688832602352,0.18748980331307846,0.010512145859919225,6.632645706595733e-07,1.590933797589098e-06,3.2174628194219923e-06,1.835845395969928e-05,1.0412146877001956e-13,0.05478363686028999,7.052878439145756e-09,2.43493599783518e-08,8.540807821399927e-07,0.019447291500235976,6.462846950020645e-13,6.359173721413093e-13,1.2526588243334961e-08,1.4716863522870854e-08,1.9125003917771736e-07,0.007490430358282299,4.967376322808688e-09
0.00407332868144129,0.11204685145395925,0.0,0.0,0.0,0.0,0.1923829320124781,0.5151952974443277,0.00029714626694449345,0.0016425777575218106,1.782157923618164e-06,2.293141842749585e-06,5.6416069144210506e-15,1.2326774051260793e-05,0.0066758020805813695,0.18905919294110204,0.010472657378385063,6.662017720184372e-07,1.5919198611432137e-06,3.224506923809328e-06,1.8352441795814718e-05,1.0408737172575922e-13,0.05525558914564872,7.051588526888652e-09,2.4343149012136238e-08,8.586340542009615e-07,0.01958040106192274,6.541453206882483e-13,6.436824577345943e-13,1.2593188717024637e-08,1.4869718399753917e-08,1.944200218475399e-07,0.00762841968300851,5.058885738639268e-09
0.004091129320745976,0.11205684123676858,0.0,0.0,0.0,0.0,0.19146383626059513,0.513943862798747,0.0002967126857204841,0.0016446889058382326,1.7750765985689022e-06,2.3018394923277215e-06,5.619190698171758e-15,1.237053562526319e-05,0.006661654380848237,0.19062841318495105,0.010432701034599444,6.691350129016598e-07,1.5927617314115843e-06,3.2313150603161714e-06,1.8344897010757847e-05,1.0404458230647271e-13,0.05572736710613161,7.049688752679003e-09,2.433488844314518e-08,8.631154070164477e-07,0.019712049316017007,6.620135801792549e-13,6.514606456140123e-13,1.2658231317427181e-08,1.502149960472541e-08,1.9761160830277157e-07,0.007767673208305483,5.1512335255295955e-09
0.004108929960050663,0.11206692892464161,0.0,0.0,0.0,0.0,0.19054657315287415,0.5126930083670267,0.0002962710152128216,0.0016467117372808743,1.7679613543303291e-06,2.310452198391086e-06,5.59666710037867e-15,1.2413765266496837e-05,0.006647251453042138,0.19219733751759108,0.010392294314395157,6.72064217965214e-07,1.5934606693507737e-06,3.2378880562806604e-06,1.8335838774873735e-05,1.039932092379985e-13,0.05619893157402154,7.047186555974838e-09,2.4324603397148967e-08,8.675243955302159e-07,0.019842218974332807,6.698882582770507e-13,6.592507952275759e-13,1.2721708734715914e-08,1.5172169571262127e-08,2.0082440242458628e-07,0.007908178735047495,5.244411593470771e-09
0.0041267305993553495,0.11207711283152297,0.0,0.0,0.0,0.0,0.1896311989343659,0.5114428317985816,0.0002958214030565493,0.0016486469200876774,1.760813797710441e-06,2.3189797827162797e-06,5.574041207551787e-15,1.2456462903448726e-05,0.006632598991353607,0.19376584087397716,0.010351454485925133,6.749893705507423e-07,1.594017985295513e-06,3.244226961508915e-06,1.832528627970829e-05,1.0393336136641267e-13,0.05667024388490582,7.04408957619548e-09,2.4312319658997035e-08,8.71860609484739e-07,0.019970893535033563,6.777681134566902e-13,6.670517711441022e-13,1.2783614769559188e-08,1.5321690952911652e-08,2.0405800058676422e-07,0.008049923775614384,5.338411661135044e-09
0.004144531238660036,0.1120873912670044,0.0,0.0,0.0,0.0,0.18871776880873972,0.5101934294878967,0.00029536399545552854,0.001650495141870936,1.7536355219795735e-06,2.3274221015371794e-06,5.551318063348605e-15,1.2498629128163151e-05,0.006617702663209215,0.19533379966786676,0.01031019859707866,6.779104157912586e-07,1.5944350184319969e-06,3.2503328268372365e-06,1.8313259710934354e-05,1.0386515317606951e-13,0.05714126588208711,7.040405560457284e-09,2.429806336844512e-08,8.761236646168374e-07,0.020098057278654567,6.856519587111984e-13,6.748624555244476e-13,1.2843943852487604e-08,1.547002799490729e-08,2.073120016561783e-07,0.008192895560686447,5.433225260381987e-09
0.004160551814034254,0.11209672128141732,0.0,0.0,0.0,0.0,0.18789738867835548,0.5090697080441078,0.0002949457839151126,0.0016520847739358105,1.7471501088501221e-06,2.334947186340102e-06,5.530788198506773e-15,1.2536124973708396e-05,0.006604092122589711,0.1967443960476783,0.010272726474605379,6.805357812028773e-07,1.594691553203506e-06,3.255629746798258e-06,1.8301192334720897e-05,1.0379671340369128e-13,0.05756490633990225,7.036594523359838e-09,2.4283568081684495e-08,8.79897577411433e-07,0.020211200534410514,6.927498695087179e-13,6.818994500642689e-13,1.2896887841344056e-08,1.560249030387343e-08,2.102577119373133e-07,0.008322608259327095,5.5192459239734315e-09
0.004176572389408472,0.1121061252558639,0.0,0.0,0.0,0.0,0.1870786658963228,0.5079467592617709,0.00029452148307825324,0.0016536050683196028,1.7406422210420148e-06,2.3424030343400054e-06,5.510187182196947e-15,1.2573191319946507e-05,0.006590292705314313,0.19815436449026266,0.010234943076905456,6.831577438458585e-07,1.5948366270441475e-06,3.260739681222413e-06,1.8287962302649183e-05,1.0372167954131584e-13,0.05798825407049903,7.0323202015755235e-09,2.4267516229769278e-08,8.836117229584659e-07,0.02032309755952007,6.998491873601245e-13,6.889425925654023e-13,1.2948548033161977e-08,1.5733940262547022e-08,2.1321931712715308e-07,0.008453294369483146,5.605912118078785e-09
0.0041925929647826906,0.11211560195299046,0.0,0.0,0.0,0.0,0.1862616385200793,0.506824650723869,0.000294091199555597,0.0016550565639788506,1.7341129841360582e-06,2.349789592843291e-06,5.4895185775655385e-15,1.2609828867737064e-05,0.006576308477120756,0.19956361808903292,0.01019686035308526,6.857762860242061e-07,1.5948713025018472e-06,3.2656635599031925e-06,1.827358483221261e-05,1.0364013789595264e-13,0.05841128234653779,7.027588515845324e-09,2.4249927774388846e-08,8.872658911438413e-07,0.020433738501538557,7.069490631008957e-13,6.959910827863447e-13,1.299892223522098e-08,1.586435372888859e-08,2.1619651604006173e-07,0.008584944035165631,5.693217306570772e-09
0.004208613540156909,0.11212515013454633,0.0,0.0,0.0,0.0,0.18544634391117293,0.5057034491368567,0.0002936550390815825,0.001656439810684347,1.7275635098065355e-06,2.3571068266755726e-06,5.468785903739454e-15,1.2646038602897045e-05,0.006562143479729226,0.2009720709824041,0.010158490094356121,6.883913624440006e-07,1.594796666735295e-06,3.2704023218397577e-06,1.825807542834657e-05,1.0355217640486728e-13,0.05883396479532488,7.022405433909312e-09,2.4230822835661795e-08,8.908598949678394e-07,0.020543114007244862,7.140486884621144e-13,7.030441275576885e-13,1.3048008732612765e-08,1.599370790205797e-08,2.1918900837586809e-07,0.0087175472419584,5.781154848259069e-09
0.004224634115531127,0.11213476856464737,0.0,0.0,0.0,0.0,0.18463281873366238,0.5045832203292564,0.0002932131076112429,0.0016577553686196829,1.7209948944926534e-06,2.3643547082521755e-06,5.447992631620272e-15,1.2681821278027152e-05,0.006547801730756963,0.2023796383572015,0.010119843933703786,6.9100292904896e-07,1.594613837443457e-06,3.274956976567922e-06,1.8241449493221287e-05,1.0345788242247711e-13,0.059256275399751555,7.016776997388434e-09,2.4210221780408278e-08,8.943935714608013e-07,0.02065121522217315,7.211472234454225e-13,7.101009294448071e-13,1.3095806476856811e-08,1.6121979991468175e-08,2.2219648560010937e-07,0.008851093817815701,5.8697179974191916e-09
