Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70)
0.0017248753460673556,0.1118703968563994,0.0,0.0,0.0,0.0,0.3020328130985155,0.6462096326871627,0.0002463820364181064,0.0007195636860230139,1.8563999367865297e-06,7.888208775420015e-07,5.876557949789382e-15,4.1061199206352194e-06,0.00466966652563113,0.02784651319313469,0.006434810700320163,2.86152592636207e-07,5.237289364369994e-07,9.87503954050719e-07,7.059701495862947e-06,4.0039633387580605e-14,0.006797046941785127,2.5680162631859315e-09,9.37628598740319e-09,1.0807180351247006e-07,0.0016871691518052403,2.6846343392880473e-14,3.056743573254609e-14
0.0017310302573798687,0.11186843281001056,0.0,0.0,0.0,0.0,0.3018418885096297,0.6460269347186162,0.00024678336015799304,0.0007221370090432595,1.858930692594564e-06,7.918981625776609e-07,5.884569355238866e-15,4.124069062340872e-06,0.004685386967105857,0.028065027488645193,0.0064686730991295955,2.869277912092123e-07,5.264154089142133e-07,9.931082100840847e-07,7.0978892715075176e-06,4.025621829789807e-14,0.006859979519338178,2.58143290084145e-09,9.42203176103193e-09,1.091586072995193e-07,0.0017092175982756557,2.721382611645663e-14,3.094251714961523e-14
0.0017371851686923817,0.1118664703683472,0.0,0.0,0.0,0.0,0.3016503388445336,0.6458434269547272,0.0002471829584886063,0.0007247097035423505,1.8614444715178795e-06,7.949776502179256e-07,5.8925270198426886e-15,4.142031421657369e-06,0.004701054068318636,0.02828453676299797,0.006502506361247339,2.877024936177296e-07,5.291047014026202e-07,9.98719238908649e-07,7.136095112778831e-06,4.0472905669422313e-14,0.00692325167875232,2.5948595262912957e-09,9.467804534170032e-09,1.1025189108443064e-07,0.0017314654510186837,2.7584936852201563e-14,3.1320990578276485e-14
0.0017427245888736434,0.11186470560460868,0.0,0.0,0.0,0.0,0.30147741065008005,0.6456775774761092,0.0002475411197490416,0.0007270245505441525,1.863692342621618e-06,7.977510373998112e-07,5.899642923053382e-15,4.158208608258509e-06,0.004715108628371649,0.028482946102457767,0.006532930304561865,2.8839929584749156e-07,5.315274161483073e-07,1.00377484445837e-06,7.170494856754872e-06,4.066800646750502e-14,0.006980487092911365,2.6069515909597097e-09,9.509021676250946e-09,1.1124138022254782e-07,0.0017516596694402112,2.792205190367857e-14,3.166453113331912e-14
0.001748264009054905,0.11186294225589385,0.0,0.0,0.0,0.0,0.30130397791277697,0.6455110718624297,0.0002478978796861085,0.0007293388124524492,1.8659264306675597e-06,8.005261436064259e-07,5.906715195566023e-15,4.174396046655547e-06,0.004729119565239514,0.028682161888149503,0.006563328636266869,2.8909569093478524e-07,5.339522912015741e-07,1.008835730345257e-06,7.20490745718916e-06,4.086318018248573e-14,0.007037997800460139,2.6190510902591347e-09,9.550258506147984e-09,1.1223611378548715e-07,0.0017720166290205578,2.8262134136041027e-14,3.201084483668775e-14
0.0017538034292361668,0.11186118037633279,0.0,0.0,0.0,0.0,0.30113004148686023,0.6453439100425784,0.0002482532365451043,0.0007316524527850985,1.8681467216755798e-06,8.033029372518069e-07,5.913743793121557e-15,4.1905935218624446e-06,0.0047430866836708566,0.02888218433436874,0.006593700406246928,2.8979167457563717e-07,5.363792691756759e-07,1.0139017969863842e-06,7.2393320595649945e-06,4.1058421967910745e-14,0.007095783900982758,2.6311576850420743e-09,9.591513900819143e-09,1.1323608761095468e-07,0.0017925369019570708,2.860519601854163e-14,3.235994376460213e-14
0.0017593428494174284,0.11185942002025884,0.0,0.0,0.0,0.0,0.3009556022375738,0.6451760919613752,0.0002486071884677831,0.000733965434841095,1.8703531990389653e-06,8.060813866402085e-07,5.920728663147264e-15,4.206800806367399e-06,0.004757009790013073,0.02908301363607865,0.006624044666032796,2.9048724700023026e-07,5.388082859667002e-07,1.0189729475547137e-06,7.273767829371617e-06,4.1253727090792146e-14,0.007153845487200237,2.643271101216566e-09,9.632786938481679e-09,1.1424130167490618e-07,0.0018132210559666023,2.8951252155503386e-14,3.271183958090895e-14
0.0017648822695986901,0.11185766124184739,0.0,0.0,0.0,0.0,0.30078066104087003,0.6450076175796983,0.00024895973380876417,0.000736277721561649,1.8725458495921807e-06,8.088614595242563e-07,5.92766976396253e-15,4.223017686721972e-06,0.004770888692311768,0.029284649968993482,0.006654360468857434,2.9118240295440117e-07,5.412392832844543e-07,1.0240490799536487e-06,7.3082138924591e-06,4.1449090593324895e-14,0.007212182644957198,2.6553910061947996e-09,9.674076516190556e-09,1.1525175130418077e-07,0.0018340696542177106,2.930031481928873e-14,3.306654429104433e-14
0.0017704216897799518,0.11185590409525112,0.0,0.0,0.0,0.0,0.3006052187835975,0.6448384868741577,0.0002493108705535788,0.0007385892756788563,1.874724655801656e-06,8.116431235201981e-07,5.934567040060753e-15,4.2392439314790295e-06,0.004784723200177294,0.029487093489676312,0.006684646869752495,2.918771430333693e-07,5.436721966853422e-07,1.029130097902225e-06,7.3426694216450714e-06,4.164450778408455e-14,0.007270795453311603,2.667517119001637e-09,9.715381689820094e-09,1.1626743623560849e-07,0.001855083255398837,2.9652398677096054e-14,3.3424069473065733e-14
0.0017759611099612135,0.11185414863436967,0.0,0.0,0.0,0.0,0.3004292763632657,0.644668699837629,0.00024966059728525063,0.0007409000595608108,1.8768896067036304e-06,8.144263455403615e-07,5.941420456730861e-15,4.25547932305809e-06,0.004798513124883542,0.02969034433523397,0.006714902925465372,2.9257146141882517e-07,5.461069663606107e-07,1.0342158965964963e-06,7.377133521664843e-06,4.1839973585512096e-14,0.007329683984408334,2.679649098240056e-09,9.756701328143978e-09,1.1728835081389809e-07,0.001876262413518888,3.0007515602391443e-14,3.3784426947831284e-14
0.0017815005301424752,0.11185239491328128,0.0,0.0,0.0,0.0,0.30025283468829994,0.6444982564788152,0.0002500089117281718,0.0007432100353452183,1.8790406823929736e-06,8.17211092557334e-07,5.948229950959095e-15,4.27172363033981e-06,0.004812258279362214,0.029894402623468194,0.006745127694867918,2.9326535916830474e-07,5.485435270473193e-07,1.0393063788683572e-06,7.411605364353775e-06,4.203548330061206e-14,0.00738884830353188,2.691786677867046e-09,9.798034533211099e-09,1.1831449473802858e-07,0.0018976076779965633,3.0365680367484134e-14,3.414762816402346e-14
0.0017870399503237368,0.11185064298552674,0.0,0.0,0.0,0.0,0.30007589467792556,0.6443271568228572,0.0002503558127624504,0.0007455191648845915,1.881177875432878e-06,8.199973306756456e-07,5.954995499199036e-15,4.2879766245269944e-06,0.004825958478026628,0.030099268452426383,0.006775320238378418,2.9395882987540046e-07,5.509818181068802e-07,1.0444014404281024e-06,7.446084054788479e-06,4.22310318537611e-14,0.007448288469039347,2.7039294804946056e-09,9.839380060117257e-09,1.1934586176044174e-07,0.001919119593486014,3.072690465780384e-14,3.451368484450984e-14
0.0017925793705049985,0.11184889290517626,0.0,0.0,0.0,0.0,0.2998984572621416,0.6441554009109706,0.0002507012978287108,0.000747827409673214,1.883301162616786e-06,8.227850261719601e-07,5.9617170279858195e-15,4.304238085763371e-06,0.00483961353720428,0.030304941900690593,0.00680547961904728,2.9465187494110234e-07,5.534217732917015e-07,1.0495009792740595e-06,7.4805687350861235e-06,4.242661437941472e-14,0.007508004532303585,2.7160772815174553e-09,9.880737140832236e-09,1.2038245034106943e-07,0.0019407986998604345,3.109120279763929e-14,3.488260824257772e-14
0.0017981187906862602,0.11184714472533815,0.0,0.0,0.0,0.0,0.2997205233821017,0.6439829888007274,0.00025104536602040006,0.0007501347311467325,1.885410540073934e-06,8.255741444812714e-07,5.968394525062074e-15,4.3205077604929475e-06,0.0048532232743269,0.03051142302684665,0.006835604901115452,2.9534448742792954e-07,5.558633310041564e-07,1.05460489679316e-06,7.51505855137831e-06,4.262222603479618e-14,0.007567996537834854,2.7282296427993763e-09,9.922104337884006e-09,1.2142425576325103e-07,0.0019626455322680767,3.145858719610477e-14,3.5254410020087064e-14
0.0018036582108675219,0.1118453985000766,0.0,0.0,0.0,0.0,0.29954209398928516,0.6438099205663974,0.0002513880147458709,0.0007524410900526915,1.8875059827889195e-06,8.283646509542816e-07,5.975027911235708e-15,4.336785455867592e-06,0.0048667875092198686,0.030718711869763028,0.006865695152122491,2.960366690357448e-07,5.583064246697868e-07,1.0597130789683346e-06,7.549552558038254e-06,4.2817861456714196e-14,0.007628264522931723,2.7403863994902793e-09,9.963481072581265e-09,1.224712718230371e-07,0.001984660620712573,3.1829070299567397e-14,3.562910121035856e-14
0.0018091976310487836,0.11184365428210993,0.0,0.0,0.0,0.0,0.29936317004703583,0.6436361962980126,0.0002517292428259374,0.0007547464475429101,1.8895874866786725e-06,8.31156510714847e-07,5.9816171735791314e-15,4.3530708769055524e-06,0.004880306062232522,0.03092680844823382,0.00689574944038014,2.967284122731326e-07,5.607509903391056e-07,1.0648254417493923e-06,7.584050016097019e-06,4.3013516454053465e-14,0.007688808518210204,2.752547048932473e-09,1.0004865700331563e-08,1.23523500224823e-07,0.0020068444907301365,3.220266720531864e-14,3.6006693378895735e-14
0.0018147370512300452,0.11184191212530753,0.0,0.0,0.0,0.0,0.2991837525281914,0.6434618161035598,0.00025206904844438197,0.0007570507635018393,1.8916550320133348e-06,8.339496877002308e-07,5.988162249629087e-15,4.369363872334024e-06,0.004893778756715816,0.03113571276084531,0.006925766838044602,2.974197193404995e-07,5.631969634761745e-07,1.069941849332264e-06,7.618549807290441e-06,4.320918468449603e-14,0.007749628546734781,2.7647114644608233e-09,1.0046257767653885e-08,1.2458092371100732e-07,0.0020291976621004512,3.257938598938685e-14,3.638719743347847e-14
0.0018195813244558197,0.11184039032396764,0.0,0.0,0.0,0.0,0.2990264464988436,0.643308781515115,0.0002523650440552761,0.0007590650240889682,1.893451670023148e-06,8.363933983778051e-07,5.9938497353529034e-15,4.383618185091878e-06,0.004905523024453387,0.03131906351160036,0.006951986359881243,2.980239098454297e-07,5.653370887795486e-07,1.07441945606357e-06,7.648721623034064e-06,4.3380306468345964e-14,0.007803042474061056,2.775352040595539e-09,1.0082460283504445e-08,1.255099183297966e-07,0.002048884884153582,3.2911404151117636e-14,3.6722347207556184e-14
0.0018239411703590165,0.11183902211452412,0.0,0.0,0.0,0.0,0.29888454952861454,0.6431706216483262,0.00025263050755389735,0.0007608771297786498,1.8950594993199415e-06,8.385935562782868e-07,5.998939523961314e-15,4.396451719664111e-06,0.004916062667898004,0.031484607309265965,0.006975558690718732,2.985673912687428e-07,5.67264041838822e-07,1.0784518310625792e-06,7.675876807120209e-06,4.353431919307131e-14,0.007851295516478863,2.784930589278753e-09,1.0115045975114802e-08,1.2634940668661434e-07,0.002066714705485044,3.321227797888314e-14,3.702589946068399e-14
0.0018278650316718938,0.11183779189154029,0.0,0.0,0.0,0.0,0.29875658222470364,0.6430459305550119,0.00025286866878836833,0.0007625074176510945,1.8964991349023137e-06,8.405743460083714e-07,6.003496874606152e-15,4.408005553085456e-06,0.004925523814617496,0.031634024482338784,0.0069967529591548035,2.9905628819246935e-07,5.689989525203494e-07,1.0820829730241594e-06,7.700316531445033e-06,4.3672930978243735e-14,0.007894869467667905,2.793552767991454e-09,1.014437534650278e-08,1.2710769481296865e-07,0.0020828519269176825,3.348473729299262e-14,3.730065425338171e-14
0.001831788892984771,0.11183656279225596,0.0,0.0,0.0,0.0,0.2986283689496246,0.6429209105852017,0.00025310611331812063,0.0007641371152494632,1.8979317453609653e-06,8.425557356254343e-07,6.0080319869702404e-15,4.419562756362804e-06,0.004934961656978027,0.03178384686901636,0.007017927155558101,2.99544959867979e-07,5.707344567811178e-07,1.0857159732986226e-06,7.724755976784549e-06,4.38115411814122e-14,0.007938581935350393,2.8021762311623045e-09,1.0173706440877658e-08,1.2786858450637974e-07,0.002099074958372193,3.3758785871152727e-14,3.7576888807006746e-14
0.0018357127542976482,0.11183533483526478,0.0,0.0,0.0,0.0,0.29849991006560556,0.6427955618015379,0.00025334284045686474,0.0007657662081654832,1.899357325256203e-06,8.44537712009504e-07,6.0125448438323474e-15,4.431123247369153e-06,0.004944376134247416,0.03193407443892186,0.0070390809533874815,3.0003340526072175e-07,5.724705303419138e-07,1.089350796087491e-06,7.749194848326489e-06,4.3950148130527503e-14,0.007982432917378683,2.810800869841338e-09,1.020303889297118e-08,1.2863207342281803e-07,0.002115383977229176,3.4034427967244147e-14,3.785460692319673e-14
0.0018435604769234026,0.11183288242319599,0.0,0.0,0.0,0.0,0.2982422569381795,0.6425438780723806,0.00025381414010950645,0.00076902252173848,1.9021873757479985e-06,8.485033721690309e-07,6.0215037353045814e-15,4.454253743501334e-06,0.004963134753439482,0.03223574497175543,0.007081326051621632,3.010096128512404e-07,5.759442905097712e-07,1.0966257588112838e-06,7.79806958214128e-06,4.4227344962314066e-14,0.008070550403617673,2.828053188082393e-09,1.0261706254803978e-08,1.3016684135620092e-07,0.0021482606775642434,3.459051093202198e-14,3.841450933496789e-14
0.001851408199549157,0.1118304348047135,0.0,0.0,0.0,0.0,0.2979836257935667,0.6422908799520615,0.00025428256269727597,0.0007722762416183652,1.90498924928381e-06,8.52471219776628e-07,6.030373431588092e-15,4.477396343261138e-06,0.004981799194360977,0.03253903573694197,0.007123485654398273,3.019849018480599e-07,5.794200394864861e-07,1.1039075525991058e-06,7.846938157237376e-06,4.450450686560519e-14,0.008159221874085161,2.8453087652665686e-09,1.0320374240744833e-08,1.3171198032703872e-07,0.0021814834208829883,3.51530211229465e-14,3.898039196077358e-14
0.0018592559221749115,0.1118279921284518,0.0,0.0,0.0,0.0,0.297724019625587,0.642036568091207,0.00025474810334203427,0.0007755272500997243,1.907762910854685e-06,8.564411469666007e-07,6.039153821848281e-15,4.500550342592682e-06,0.005000368985279024,0.03284394631006611,0.007165557172559605,3.029592633541048e-07,5.828975840657797e-07,1.1111958710445675e-06,7.895797986952112e-06,4.4781619169954905e-14,0.00824844724855427,2.862566644068394e-09,1.0379039661589573e-08,1.3326747195016515e-07,0.0022150535793366826,3.572199348113006e-14,3.9552285009314186e-14
0.001867103644800666,0.11182555454217696,0.0,0.0,0.0,0.0,0.2974634414787591,0.6417809432193956,0.0002552107570620301,0.0007787754282819959,1.9105083236786174e-06,8.604130437522783e-07,6.0478447896366436e-15,4.523715040708386e-06,0.005018843661836807,0.03315047617057729,0.007207538029668831,3.039326872713821e-07,5.863767247486664e-07,1.1184903974777318e-06,7.944646489114477e-06,4.5058667230391964e-14,0.008338226413427166,2.8798258777155424e-09,1.0437699355667173e-08,1.3483329316201602e-07,0.002248972500063944,3.629746077844322e-14,4.0130217905414145e-14
0.0018749513674264204,0.11182312219244504,0.0,0.0,0.0,0.0,0.29720189445704936,0.6415240061588505,0.0002556705189935602,0.0007820206560601444,1.9132254550844846e-06,8.64386799049765e-07,6.0564462315195164e-15,4.546889710469131e-06,0.005037222768061243,0.03345862468482439,0.007249425664428387,3.049051645925174e-07,5.898572663789591e-07,1.1257908266334414e-06,7.99348106524563e-06,4.5335636309453866e-14,0.00842855921604627,2.8970854750377093e-09,1.0496350026368287e-08,1.3640942515338104e-07,0.0022832415006155678,3.6879457956308137e-14,4.071422006340376e-14
0.0018827990900521748,0.1118206952271909,0.0,0.0,0.0,0.0,0.29693938169455253,0.64126575777935,0.00025612738421571337,0.0007852628126822887,1.915914270246001e-06,8.683623006207777e-07,6.064958037239656e-15,4.570073638751367e-06,0.005055505852291556,0.03376839116105745,0.007291217523855165,3.058766854201346e-07,5.933390074354715e-07,1.1330968414332869e-06,8.042299114929897e-06,4.561251165869333e-14,0.008519445483750002,2.914344471769662e-09,1.0554988456071588e-08,1.3799584454161992e-07,0.0023178618830504154,3.746801815993066e-14,4.1304320571191686e-14
0.0018906468126779292,0.11181827379263608,0.0,0.0,0.0,0.0,0.2966759063586937,0.6410061990035071,0.00025658134802888607,0.0007885017766326694,1.918574737255589e-06,8.723394349067065e-07,6.073380105778743e-15,4.593266106266064e-06,0.005073692467639978,0.03407977484310256,0.0073329110641364575,3.0684723946236e-07,5.968217469603159e-07,1.1404081213924397e-06,8.091097990731038e-06,4.5889278262982085e-14,0.00861088502170399,2.931601884630606e-09,1.0613611368654952e-08,1.3959252540779697e-07,0.0023528349322075857,3.8063173351214046e-14,4.1900548057793584e-14
0.0018984945353036837,0.11181585803367118,0.0,0.0,0.0,0.0,0.2964114716684209,0.64074533083532,0.000257032405408705,0.0007917374253082599,1.921206821956688e-06,8.763180871281331e-07,6.08171232900058e-15,4.616466371057367e-06,0.005091782174598578,0.03439277487528506,0.007374503755889136,3.078168169362792e-07,6.003052811119414e-07,1.1477243511363234e-06,8.139875090900853e-06,4.61659213663153e-14,0.008702877600780859,2.948856735977359e-09,1.0672215503328004e-08,1.411994465624875e-07,0.0023881619063249706,3.866495752184602e-14,4.2502930635122137e-14
0.0019063422579294381,0.11181344809395842,0.0,0.0,0.0,0.0,0.2961460809063889,0.640483154380107,0.0002574805517110717,0.0007949696348095941,1.9238104950242965e-06,8.802981400898834e-07,6.089954614061416e-15,4.639673700745699e-06,0.00510977454266274,0.03470739027808856,0.007415993087782643,3.087854066567553e-07,6.037894069900423e-07,1.155045206304149e-06,8.188627738443217e-06,4.64424257859132e-14,0.008795422949357035,2.9661080046299425e-09,1.0730797463250867e-08,1.428165774052189e-07,0.0024238440303400136,3.9273400546869075e-14,4.3111495913645985e-14
0.0019141899805551925,0.11181104411934265,0.0,0.0,0.0,0.0,0.29587973738130185,0.6402196707847199,0.0002579257822032905,0.0007981982807684662,1.9263857254618253e-06,8.842794767275209e-07,6.098106862827853e-15,4.6628873482786486e-06,0.005127669144948175,0.035023620021026255,0.007457376556279647,3.0975299892100545e-07,6.072739171497967e-07,1.1623703653072138e-06,8.237353294508902e-06,4.671877655534962e-14,0.008888520778372731,2.9833547058806295e-09,1.0789353963760237e-08,1.444438942158934e-07,0.0024598825152979554,3.98885360218168e-14,4.372627164876656e-14
