Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813),C3H7(212),S(491),S(144),CH2O(26),CHO4(125),C2H4O(223),C2H4O(64),S(1075),C2H3O(404),S(413),CHO2(133)
4.7495140627296326e-05,0.11224539371667532,0.0,0.0,0.0,0.0,0.329938911468855,0.6699491334832802,3.581864110545998e-05,2.8029672942864836e-05,2.788585669223455e-07,2.9512900220429295e-08,8.827221601836893e-16,1.472497550138656e-07,1.828062250729921e-05,2.6020813575654157e-05,3.2014626966272024e-06,2.4320905242812337e-08,1.1015850643050294e-08,1.8361545269139267e-09,1.345653044150079e-08,7.63197256518125e-17,2.8919394457310283e-07,1.483642968933423e-11,1.9093182215488958e-10,2.9243295529874e-12,1.0106988365855966e-09,4.0847089541845925e-20,7.083682974692281e-18,6.99679213453108e-17,6.2916758130947886e-18,1.2592996508245994e-16,7.661992334503663e-14,5.081145604571749e-20,6.364437275896524e-21,5.818510976558506e-26,6.926139028779655e-24,7.385748743908228e-23,1.3874204272132501e-14,5.020449647539339e-21,8.479931139584769e-18,2.3601495242882465e-18,2.5485020286840812e-21,5.281883960240716e-10,1.2562434651159256e-24,3.199796329201162e-23,4.0315714027269224e-14,6.144944700127128e-21,8.085646046409732e-18,5.579995014123328e-18,3.141120373631986e-24,1.5941434611086498e-15,2.1643695322646803e-19,3.7198861047310094e-12,1.1399560002569534e-10,1.278687988915426e-21,1.3510799147086394e-15,2.6001440274669224e-16,4.07052002202858e-19
4.8431641597383245e-05,0.11224538670459475,0.0,0.0,0.0,0.0,0.32993700143987703,0.6699476316326518,3.653445837428556e-05,2.8577409530162668e-05,2.844308521818944e-07,3.008683730500159e-08,9.003611956709117e-16,1.5035803031103397e-07,1.9044782184199795e-05,2.7110666284137647e-05,3.40394114747083e-06,2.4806213346642482e-08,1.123447664819428e-08,1.9155415464304777e-09,1.4040600899670648e-08,7.963232523540111e-17,3.07790262660305e-07,1.542139765670515e-11,1.9567015011311344e-10,3.168030260941288e-12,1.1176459083864388e-09,4.439043425188762e-20,7.392918350778689e-18,7.891808257231218e-17,7.104296629556821e-18,1.4205416267809484e-16,8.820506248957994e-14,5.849428629565744e-20,7.473241739960969e-21,6.829178848419664e-26,7.834774553344785e-24,8.354680160790152e-23,1.556621485019197e-14,5.632699876302449e-21,9.35790123307947e-18,2.6074314002146253e-18,2.815871369622949e-21,5.512160110895047e-10,1.3878648940084693e-24,3.68741382987387e-23,4.642249486918667e-14,7.075746035972937e-21,9.12016034938648e-18,6.2606898042267325e-18,3.5243006931373515e-24,1.6260028606422918e-15,2.3485615639120714e-19,4.110486806050264e-12,1.23750994656112e-10,1.41585503753914e-21,1.49090529477821e-15,2.869301363623171e-16,4.399238191613954e-19
4.9368142567470164e-05,0.11224537911070988,0.0,0.0,0.0,0.0,0.3299350639639575,0.6699461100891563,3.7245396821290826e-05,2.912496757593435e-05,2.8996512358671414e-07,3.066060481572518e-08,9.178799024167508e-16,1.534584420712551e-07,1.9824376507690536e-05,2.8223275222940596e-05,3.6144678904351577e-06,2.5289101230287087e-08,1.145316836942061e-08,1.996655662524782e-09,1.4637436294417787e-08,8.301732211801166e-17,3.2718529579237146e-07,1.601547680697835e-11,2.004181010893054e-10,3.4260707367281797e-12,1.2334023161940521e-09,4.8159676539068644e-20,7.709061590756914e-18,8.878681313886526e-17,8.001769318179601e-18,1.5984058984058915e-16,1.0125665084355895e-13,6.714961085109204e-20,8.746067875576086e-21,7.989897112519703e-26,8.843061766461393e-24,9.429876025358233e-23,1.7423486957638005e-14,6.304747743819287e-21,1.0305595051482332e-17,2.874615147456273e-18,3.1047907658355367e-21,5.746307292063155e-10,1.5300795493844604e-24,4.236882514669303e-23,5.330253011937372e-14,8.12440783382256e-21,1.0260879971028715e-17,7.007888425791029e-18,3.9449177019604516e-24,1.6576454550685854e-15,2.544388780741665e-19,4.532921520567612e-12,1.3411473174299378e-10,1.5642873628746843e-21,1.641828564786558e-15,3.1598269822536423e-16,4.747955592445175e-19
5.0304643537557084e-05,0.1122453709241641,0.0,0.0,0.0,0.0,0.32993309912857094,0.6699445689253494,3.7951250867074154e-05,2.9672336162087655e-05,2.954597805163921e-07,3.123418927148551e-08,9.352732137116567e-16,1.5655030563858217e-07,2.0619310780801027e-05,2.9358581453729693e-05,3.833141003994883e-06,2.5769463730108883e-08,1.1671922695583956e-08,2.0794907329617206e-09,1.5246991943326695e-08,8.647446287996228e-17,3.4739628160229274e-07,1.661845017185703e-11,2.0517415956216935e-10,3.698895547226843e-12,1.358479417257923e-09,5.216385901955998e-20,8.032098799587304e-18,9.964412740628468e-17,8.990787664376311e-18,1.7941755028757765e-16,1.1592403344666117e-13,7.687646977441294e-20,1.0202819441675031e-20,9.319174677745925e-26,9.959856224035546e-24,1.0620779536985536e-22,1.9458029059973432e-14,7.040938103337572e-21,1.132676099228169e-17,3.1627888720143934e-18,3.416440571397539e-21,5.984191959229694e-10,1.683466600649056e-24,4.8544384733396255e-23,6.103436084768298e-14,9.302901459225236e-21,1.1515904256772633e-17,7.826424754954023e-18,4.405692511278528e-24,1.6890621302489391e-15,2.7523342947718034e-19,4.9890285185142175e-12,1.4510993674627598e-10,1.7246093092705385e-21,1.804445766368739e-15,3.4728688511026835e-16,5.117483959741692e-19
5.1241144507644e-05,0.11224536213472422,0.0,0.0,0.0,0.0,0.32993110702667416,0.6699430082190488,3.8651825437850483e-05,3.0219503849361992e-05,3.0091330416454127e-07,3.1807576704097064e-08,9.525363218231431e-16,1.5963296328090057e-07,2.1429485666070952e-05,3.0516521140003378e-05,4.060052870266842e-06,2.6247200734749324e-08,1.18907362790041e-08,2.164040040838212e-09,1.586921888926812e-08,9.000346985721063e-17,3.6844039438309027e-07,1.723009830883448e-11,2.099368441773342e-10,3.986943600823004e-12,1.4934040711272343e-09,5.641213712018231e-20,8.362014022416795e-18,1.1156328182714455e-16,1.007838480590526e-17,2.0091953619024054e-16,1.3236792304845133e-13,8.778144177061123e-20,1.1865263906953741e-20,1.083733057346095e-25,1.1194618918546394e-23,1.1937479507627716e-22,2.168238924874548e-14,7.845811025737389e-21,1.2425232692261816e-17,3.47306636611799e-18,3.752029112995484e-21,6.225678197050574e-10,1.848618889300166e-24,5.546773734753355e-23,6.970244809667292e-14,1.0624100612961728e-20,1.2893708095411759e-17,8.721349968887594e-18,4.909468556518712e-24,1.7202442413426256e-15,2.9728902614758783e-19,5.4807048285588e-12,1.5675991951669568e-10,1.8974596730001182e-21,1.9793664421196593e-15,3.8096009592274457e-16,5.508650062521339e-19
5.217764547773092e-05,0.11224535273278266,0.0,0.0,0.0,0.0,0.3299290877564712,0.6699414280530965,3.9346936034326775e-05,3.076645871436842e-05,3.0632425807446266e-07,3.2380752699439406e-08,9.696646796915055e-16,1.6270578464568537e-07,2.2254797401181767e-05,3.1697025745269826e-05,4.295290153166588e-06,2.6722217230737687e-08,1.2109605549362268e-08,2.2502963149370906e-09,1.6504064050404092e-08,9.360404199211586e-17,3.9033473940660267e-07,1.7850199842281735e-11,2.1470470974784607e-10,4.2906473975424426e-12,1.6387184262601088e-09,6.091377206958795e-20,8.698789320027124e-18,1.2462080603116567e-16,1.1271939634659465e-17,2.2448730548457928e-16,1.5076093851443569e-13,9.997900123823766e-20,1.3757152884274786e-20,1.2566624474328564e-25,1.2557445441650015e-23,1.3390741459621065e-22,2.4109658926264205e-14,8.724103129554214e-21,1.3604925457521501e-17,3.806586118096284e-18,4.112791621197021e-21,6.470628114211359e-10,2.02614240191092e-24,6.321055499473684e-23,7.939744360346248e-14,1.2101822595223616e-20,1.4403145338378306e-17,9.697934031934096e-18,5.4592124339417835e-24,1.751183615880094e-15,3.2065577239155187e-19,6.009905989393172e-12,1.6908815367193832e-10,2.083491095179666e-21,2.167213065660745e-15,4.1712222169635516e-16,5.922295447538359e-19
5.311414644781784e-05,0.11224534270935804,0.0,0.0,0.0,0.0,0.32992704142117485,0.669939828515116,4.003640877092078e-05,3.131318838639583e-05,3.1169128844386064e-07,3.295370243729427e-08,9.866540018944284e-16,1.6576816713005746e-07,2.3095138016723486e-05,3.29000222342443e-05,4.538933791862855e-06,2.7194423333319013e-08,1.2328526727565194e-08,2.3382517506466232e-09,1.7151470374263837e-08,9.727585570729613e-17,4.130963474479461e-07,1.8478531781963488e-11,2.1947634845664623e-10,4.610432366443591e-12,1.794979682728172e-09,6.567812637296973e-20,9.042404847014095e-18,1.3889649417073893e-16,1.2579179587336863e-17,2.502679164999847e-16,1.7128814761310932e-13,1.1359187822568434e-19,1.590433536240336e-20,1.4531383200307185e-25,1.40590938845959e-23,1.499203737753609e-22,2.675347552042247e-14,9.680748560378133e-21,1.4869832542445673e-17,4.164510258423134e-18,4.499989090152992e-21,6.718902234134392e-10,2.2166557091380714e-24,7.184944089334377e-23,9.021646150891008e-14,1.3750869720335392e-20,1.6053448352016892e-17,1.0761666791187196e-17,6.058014517372356e-24,1.781872555513533e-15,3.453846491903727e-19,6.578645728779303e-12,1.8211825614304286e-10,2.2833694424131058e-21,2.3686204537818877e-15,4.558955311063424e-16,6.359276234862925e-19
5.405064741790476e-05,0.11224533205609374,0.0,0.0,0.0,0.0,0.32992496812876637,0.6699382096972698,4.07200803861339e-05,3.1859680083890375e-05,3.1701312420482417e-07,3.352641073111273e-08,1.0035002649002e-15,1.6881953616653953e-07,2.39503955554674e-05,3.412543327644473e-05,4.7910590090710386e-06,2.7663734302883385e-08,1.2547495839539049e-08,2.4278980314378955e-09,1.7811376995304186e-08,1.0101856579924363e-16,4.367421695208348e-07,1.911486998024792e-11,2.2425039133333512e-10,4.946716309967214e-12,1.9627598323671724e-09,7.071465879690793e-20,9.392838931320277e-18,1.5447339862858373e-16,1.4008183766172988e-17,2.78414746906059e-16,1.941476131802846e-13,1.2875142062715885e-19,1.8334882414349427e-20,1.6758140821782503e-25,1.571101521884869e-23,1.6753578104819504e-22,2.9628024229033475e-14,1.0720879618798791e-20,1.622402140293397e-17,4.548023481732066e-18,4.914907109296029e-21,6.970359879836548e-10,2.4207893919402796e-24,8.146610866915246e-23,1.0226335047985626e-13,1.5587070794437582e-20,1.7854227167017248e-17,1.1918258680951443e-17,6.709089354756976e-24,1.812303836479586e-15,3.715274997681465e-19,7.188995571913167e-12,1.958739669531202e-10,2.497773047114299e-21,2.5842351599005764e-15,4.974045550427038e-16,6.820462873279555e-19
5.498714838799168e-05,0.11224532076525526,0.0,0.0,0.0,0.0,0.32992286799175236,0.6699365716960156,4.139779822499992e-05,3.240592065052192e-05,3.222885768864834e-07,3.409886206769608e-08,1.0201997066330854e-15,1.7185934542617082e-07,2.4820454292532056e-05,3.537317745157647e-05,5.051735333671902e-06,2.8130070547435667e-08,1.2766508729984035e-08,2.5192263506353718e-09,1.8483719395630288e-08,1.0483180634985929e-16,4.612890718282392e-07,1.9758989696824185e-11,2.2902550997533737e-10,5.2999087748032064e-12,2.142645377992907e-09,7.603291709693214e-20,9.750068154898973e-18,1.7143784842647742e-16,1.5567388434027497e-17,3.090875431010179e-16,2.1955094164864388e-13,1.4559795794717699e-19,2.1079217365342995e-20,1.927578590025503e-25,1.752538478845354e-23,1.8688346925953964e-22,3.274803879779672e-14,1.1849827038338881e-20,1.7671629790719964e-17,4.958331959538943e-18,5.3588546892665414e-21,7.224859551317096e-10,2.6391854628503725e-24,9.214757026377928e-23,1.1564896569200918e-13,1.762732257189426e-20,1.9815471234305566e-17,1.3173641037682405e-17,7.41577584545192e-24,1.842470708816676e-15,3.9913701178166136e-19,7.843084381152821e-12,2.1037912928442242e-10,2.7273920328608293e-21,2.8147148487988033e-15,5.4177596629665e-16,7.306739851027011e-19
5.59236493580786e-05,0.11224530882972598,0.0,0.0,0.0,0.0,0.32992074112692243,0.6699349146118613,4.20694201946316e-05,3.2951896590759634e-05,3.275165402682055e-07,3.467104064503099e-08,1.0367488253756036e-15,1.7488707694141045e-07,2.5705194955848437e-05,3.6643169456111925e-05,5.321026637092458e-06,2.8593357611563378e-08,1.2985561075995742e-08,2.6122274335127438e-09,1.9168429568253627e-08,1.0871519165238884e-16,4.867538309321573e-07,2.0410665855471094e-11,2.3380041723342265e-10,5.670410491550445e-12,2.3352370330372568e-09,8.164253392292774e-20,1.0114067436539355e-17,1.8987941954142667e-16,1.7265588070945852e-17,3.4245242506079705e-16,2.4772383306962223e-13,1.6428116605472987e-19,2.4170233786955864e-20,2.211570042448758e-25,1.9515131634861192e-23,2.0810130837242284e-22,3.612880133972699e-14,1.3073119917033418e-20,1.9216861717686393e-17,5.3966621963792525e-18,5.8331630242590164e-21,7.482259293970307e-10,2.8724967571285647e-24,1.0398630696387787e-22,1.304914401495526e-13,1.9889631110663393e-20,2.1947546752261208e-17,1.453396602895568e-17,8.18153720023804e-24,1.872366894382576e-15,4.282667044231224e-19,8.54309782933729e-12,2.25657669885515e-10,2.9729276711493624e-21,3.060727662225302e-15,5.89138455486007e-16,7.819005478063033e-19
5.779665129825244e-05,0.11224528299917708,0.0,0.0,0.0,0.0,0.329916407700927,0.6699315436156779,4.339386045673396e-05,3.404299912166683e-05,3.378259815378241e-07,3.5814515092401694e-08,1.0693833762675001e-15,1.8090437667771212e-07,2.7518228554919128e-05,3.924953756620011e-05,5.885681720191071e-06,2.951051187206182e-08,1.3423766084919945e-08,2.8032085861398674e-09,2.0574664750359872e-08,1.1669076037697657e-16,5.405035507121654e-07,2.1735788038026545e-11,2.433446611179942e-10,6.464898031457048e-12,2.7610106081165195e-09,9.377477023161317e-20,1.0862268034296794e-17,2.3156830430318476e-16,2.1115949858368887e-17,4.1795469397928396e-16,3.1335487584448704e-13,2.0780522020939325e-19,3.153702462972653e-20,2.89012651373814e-25,2.407643496435367e-23,2.567411644545286e-22,4.3736430653445494e-14,1.5825846635526834e-20,2.2617319700703692e-17,6.362388746264263e-18,6.878290189958183e-21,8.005191010344011e-10,3.3865268062304166e-24,1.315338904954073e-22,1.6505750309799733e-13,2.515823540626958e-20,2.6767521180977075e-17,1.7595152729658024e-17,9.904756644226302e-24,1.931324429047872e-15,4.913047725080476e-19,1.008992162694143e-11,2.586308969658539e-10,3.514604913619216e-21,3.602073761634892e-15,6.93360785334686e-16,8.925163444796402e-19
5.94823530444089e-05,0.11224525748786558,0.0,0.0,0.0,0.0,0.3299124174591275,0.6699284455382335,4.45637965697166e-05,3.502394526748286e-05,3.469326281003186e-07,3.684254613079962e-08,1.0982104942114987e-15,1.8627402491179158e-07,2.9198909577775475e-05,4.1670428490518545e-05,6.423861474759555e-06,3.032487961840758e-08,1.3818239203123289e-08,2.9807106442482992e-09,2.1881826376130844e-08,1.2410442596674073e-16,5.921836780253855e-07,2.295199125601315e-11,2.5192172495723453e-10,7.242958793112188e-12,3.193967413896011e-09,1.0578842540281999e-19,1.1558519458562931e-17,2.751043439439466e-16,2.515226144906101e-17,4.969103117378998e-16,3.844669518734782e-13,2.5496409170184293e-19,3.973799868951312e-20,3.6481842276224145e-25,2.892767946785527e-23,3.0847283358557383e-22,5.163953234007896e-14,1.868546947576928e-20,2.6054993732430666e-17,7.340057017847913e-18,7.936503136346767e-21,8.4843267952749e-10,3.906913115452138e-24,1.6133035112671206e-22,2.0249304625455176e-13,3.086421179661205e-20,3.1801350359110423e-17,2.077534021133388e-17,1.1694964638559786e-23,1.9834070043430676e-15,5.537914108795147e-19,1.1662192898935659e-11,2.91192830397561e-10,4.063785505901365e-21,4.149303006202904e-15,7.987183370788959e-16,1.0018872082746847e-18
6.116805479056535e-05,0.1122452298046213,0.0,0.0,0.0,0.0,0.32990834260561375,0.6699252873548098,4.571224499728609e-05,3.6003812264156707e-05,3.5587188684280983e-07,3.7869438358118364e-08,1.126507760391395e-15,1.9159777897689091e-07,3.092516614288883e-05,4.416192012502418e-05,6.990695047725946e-06,3.112844102855138e-08,1.4212766668194854e-08,3.1634692089478197e-09,2.3227860052603906e-08,1.3173855731927688e-16,6.47094010488148e-07,2.4189205342387468e-11,2.604800699554032e-10,8.082885902209992e-12,3.678048491395418e-09,1.1889924249831302e-19,1.2276248652455437e-17,3.249651348597805e-16,2.979223379597158e-17,5.874618262499964e-16,4.687647622359706e-13,3.1086725051801783e-19,4.97005749959986e-20,4.572526185987323e-25,3.4586104965768957e-23,3.68811947736326e-22,6.06499710603662e-14,2.1945747517813095e-20,2.9876950805323026e-17,8.42839792995004e-18,9.114669688742057e-21,8.970666892479443e-10,4.486207476048731e-24,1.965824339324715e-22,2.468469957080647e-13,3.762470341556732e-20,3.756679891519792e-17,2.4401226167355577e-17,1.373606758050987e-23,2.0345360360199436e-15,6.220720549388607e-19,1.3419779268629234e-11,3.266344581147535e-10,4.675871598312069e-21,4.757660912415251e-15,9.158474764864358e-16,1.1211357547457543e-18
6.285375653672181e-05,0.11224519992910535,0.0,0.0,0.0,0.0,0.329904183944531,0.669922069766293,4.683874429628062e-05,3.698251358731273e-05,3.64640166034074e-07,3.889509391262669e-08,1.1542638051613602e-15,1.9687363273990502e-07,3.269620308240131e-05,4.6723401749739826e-05,7.58635964129734e-06,3.192094170843371e-08,1.460731893411555e-08,3.35141624835322e-09,2.461226500753431e-08,1.3959031426710814e-16,7.053285932386467e-07,2.5446157032150612e-11,2.690137858861572e-10,8.986645533926537e-12,4.217225654368869e-09,1.331658307598042e-19,1.3015260292969936e-17,3.8178662432304276e-16,3.51002692613054e-17,6.908060725170716e-16,5.681464382741924e-13,3.767734667457298e-19,6.172325042870763e-20,5.692585443880468e-25,4.115869256901419e-23,4.38899309332967e-22,7.087634114194872e-14,2.5645968630158377e-20,3.410957079720032e-17,9.635147448036413e-18,1.0421190683756117e-20,9.463411172136875e-10,5.128527534060855e-24,2.3804898981395316e-22,2.9910653474888906e-13,4.559017877762093e-20,4.41374974065134e-17,2.851653046064793e-17,1.6052676487048203e-23,2.0846913158182776e-15,6.9648674607094925e-19,1.5377390257570616e-11,3.650959259553893e-10,5.355257654406959e-21,5.431337420927942e-15,1.0455552619414814e-15,1.2508322731641778e-18
6.453945828287827e-05,0.1122451678469328,0.0,0.0,0.0,0.0,0.3298999423059686,0.6699187934971998,4.794293236997109e-05,3.7959961741590175e-05,3.7323464753667064e-07,3.991941463990272e-08,1.1814697076468075e-15,2.0209986287726887e-07,3.45112050797652e-05,4.935423816640532e-05,8.210980015188705e-06,3.270217626549848e-08,1.5001865708440613e-08,3.5444806232838744e-09,2.603451718489719e-08,1.476567245870338e-16,7.669802234737863e-07,2.67215987153938e-11,2.7751744227582963e-10,9.956084570525324e-12,4.815590906068205e-09,1.4864732040202098e-19,1.377534831746447e-17,4.462360000165706e-16,4.114458093430759e-17,8.082044478298527e-16,6.84701458670052e-13,4.540684049287361e-19,7.614102805329904e-20,7.041740481328895e-25,4.87630093377803e-23,5.199886049980147e-22,8.243266784519994e-14,2.982738493264772e-20,3.877960748818594e-17,1.096816347383109e-17,1.1864600777038232e-20,9.96177966698442e-10,5.838055839048305e-24,2.865589267152129e-22,3.603561072460529e-13,5.49259310982081e-20,5.1590704167769396e-17,3.3167160055498434e-17,1.8670633549838182e-23,2.1338570739511874e-15,7.773829251976046e-19,1.755026956939368e-11,4.067168633658659e-10,6.106396971432361e-21,6.174581036050935e-15,1.1886600372282945e-15,1.3915593554992009e-18
6.622516002903473e-05,0.1122451335489535,0.0,0.0,0.0,0.0,0.3298956185417226,0.6699154592915095,4.90245421650948e-05,3.893606879535815e-05,3.8165325328971775e-07,4.0942302640810065e-08,1.2081188896486605e-15,2.0727502017413224e-07,3.6369340447423505e-05,5.205377335918211e-05,8.864630917544649e-06,3.347198633709658e-08,1.539637616672435e-08,3.742588505594602e-09,2.7494072342791363e-08,1.55934701570139e-16,8.321403974088345e-07,2.8014313013941645e-11,2.859860858463973e-10,1.0992928334361966e-11,5.477348812762461e-09,1.654032988837585e-19,1.455629748316901e-17,5.190104978443568e-16,4.799715488130576e-17,9.409815214224975e-16,8.207205666238495e-13,5.442712007733175e-19,9.332792950610374e-20,8.657660644543574e-25,5.752787805725828e-23,6.134535477625468e-22,9.543826169983228e-14,3.4533160023799275e-20,4.391411593205878e-17,1.243540510655466e-17,1.3453545986008408e-20,1.0465017097720321e-09,6.619028805412741e-24,3.4301372871490183e-22,4.3178203199395406e-13,6.581278162765423e-20,6.000717097294463e-17,3.840115034076826e-17,2.1616979104585718e-23,2.1820217870747436e-15,8.65115122437191e-19,1.995417621687854e-11,4.5163610625394555e-10,6.933788611904197e-21,6.991687242274841e-15,1.3459891986005723e-15,1.5439113791784315e-18
