Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813),C3H7(212),S(491),S(144),CH2O(26),CHO4(125)
0.0027382962273720434,0.1116455950131449,0.0,0.0,0.0,0.0,0.26109684645063214,0.6022472682833412,0.00029789949254749353,0.0012051761599954653,2.096075164423133e-06,1.4299526266213691e-06,6.669396264379198e-15,7.821379757069095e-06,0.006649801384894797,0.08092950599577334,0.010852308968629565,4.37004055156629e-07,1.097781324869364e-06,2.1119503758461338e-06,1.4100730191730577e-05,7.997338347068992e-14,0.02272417956580713,5.208025411239144e-09,1.82766764514714e-08,3.889286892756057e-07,0.0074590967085258145,1.7130825021545072e-13,1.7057267340722377e-13,4.376658875758554e-09,3.607105689020196e-09,3.080096667930289e-08,0.0008965363275532612,5.945497246656518e-10,6.359211411239685e-10,2.943049171115409e-14,6.197987018361353e-13,6.609277758853255e-12,8.342529673131436e-06,2.728299174599592e-12,9.871586862591409e-11,4.196408092732691e-11,4.705032053500605e-14,3.124784133807636e-07,2.233774664438651e-17,1.8255632872701796e-13,0.0002597285936139488,3.958859111470117e-11,1.3728253296380224e-09,3.037179687279165e-09,1.7097052953997482e-15,2.2559349075313628e-11,7.351735641723431e-13
0.0027562562642328976,0.11164411829512391,0.0,0.0,0.0,0.0,0.260240724786008,0.6012467504023262,0.00029836994647805754,0.001212006983435468,2.0959253392007335e-06,1.4406341296286806e-06,6.669930733847554e-15,7.886342236347587e-06,0.00666881820150146,0.08214436192743925,0.010895779272264008,4.3949538903028274e-07,1.1064774278653664e-06,2.131195831990239e-06,1.4205795459016707e-05,8.05692698065389e-14,0.023100568297025188,5.245849008824406e-09,1.8403232317767137e-08,3.9504311435700177e-07,0.007603158020799927,1.7559442408438646e-13,1.7457212577965748e-13,4.469476624016439e-09,3.707359045248774e-09,3.1715083827783025e-08,0.0009256854943590079,6.138803737662212e-10,6.577989286284752e-10,3.0560004864858323e-14,6.435796573894085e-13,6.862868061896736e-12,8.646809793163291e-06,2.8231489048040193e-12,1.0289765003235228e-10,4.370701961601347e-11,4.900186430747427e-14,3.198560028638737e-07,2.3265525186054747e-17,1.891753513001927e-13,0.0002684382022464495,4.0916135166978e-11,1.419327554349231e-09,3.142768611898391e-09,1.7691439729064364e-15,2.33432172839395e-11,7.515963599701266e-13
0.002774216301093752,0.11164274876748076,0.0,0.0,0.0,0.0,0.2593812069611681,0.6002392519530629,0.00029882467459923834,0.0012187354993617083,2.0956278433061814e-06,1.451247395825234e-06,6.670016905248533e-15,7.951032893578727e-06,0.006687257660944041,0.08336783231561631,0.010937800511437947,4.4197478113512024e-07,1.1150515813462047e-06,2.1503185301690602e-06,1.4309439831971335e-05,8.115709744463166e-14,0.02348002014407432,5.283040146631762e-09,1.8527639648288987e-08,4.0116553285091906e-07,0.007748147857278143,1.7994499795843136e-13,1.7862543845924164e-13,4.562935672385157e-09,3.809094956259167e-09,3.264601836452041e-08,0.0009554745356147423,6.336353639330643e-10,6.801741435159656e-10,3.1718945784506914e-14,6.679804593838515e-13,7.123068151771592e-12,8.95871321501058e-06,2.9201186063904346e-12,1.0720248602767859e-10,4.5503475031359006e-11,5.101351442596715e-14,3.273511885685183e-07,2.4221791071094285e-17,1.959809057404784e-13,0.0002773723852576056,4.227790950557673e-11,1.4670546660553042e-09,3.2507175736459154e-09,1.8299111750386885e-15,2.414460504179879e-11,7.681926294213243e-13
0.002792176337954606,0.11164148654388403,0.0,0.0,0.0,0.0,0.258518382626263,0.5992248600572634,0.00029926362965912017,0.0012253590037923127,2.0951830879344823e-06,1.4617889310977568e-06,6.669655809122118e-15,8.015432049888391e-06,0.006705119459273971,0.08459980498329271,0.01097837199551475,4.4444162775133247e-07,1.1234991175047973e-06,2.1693115179906998e-06,1.4411618518170515e-05,8.1736612341291e-14,0.023862506987417865,5.3195795004482415e-09,1.8649834227997217e-08,4.0729352552667494e-07,0.007894027513599624,1.8435956643324185e-13,1.8273205286743118e-13,4.657003186493033e-09,3.9122882264536824e-09,3.359369489680739e-08,0.0009859069315000571,6.538170030926252e-10,7.030483938063825e-10,3.290745851216462e-14,6.930041903496286e-13,7.389910899308269e-12,9.27829475534017e-06,3.019210292377546e-12,1.116313527845292e-10,4.735407986423524e-11,5.308599772606828e-14,3.3496224105478853e-07,2.520688108836504e-17,2.0297576801938875e-13,0.0002865346755806318,4.367445263062813e-11,1.5160249337203699e-09,3.36102881487845e-09,1.8920081640762416e-15,2.4963528997510566e-11,7.849582067185619e-13
0.0028101363748154603,0.11164033167138292,0.0,0.0,0.0,0.0,0.25765234292049005,0.5982036647294239,0.00029968676807219966,0.0012318748353300215,2.09459153383445e-06,1.472255248554588e-06,6.668848599651514e-15,8.079519923402545e-06,0.006722403457069543,0.08584016394015732,0.011017493893913292,4.468953215745033e-07,1.1318154159619927e-06,2.1881678305654657e-06,1.4512287174031785e-05,8.230756299846871e-14,0.024247999598148762,5.35544805779337e-09,1.8769752879324522e-08,4.1342464044916453e-07,0.008040757532383223,1.888376715345424e-13,1.8689136365062775e-13,4.751645576421631e-09,4.016911796235763e-09,3.455802183849312e-08,0.0010169858349329262,6.744273821435501e-10,7.264229241659004e-10,3.4125659739058085e-14,7.186533601069372e-13,7.663423068194309e-12,9.60560459044971e-06,3.120424238342449e-12,1.1618510708205735e-10,4.9259425009823956e-11,5.5219994885674584e-14,3.42687286910977e-07,2.6221109778887984e-17,2.1016263275252473e-13,0.0002959285733593728,4.510629804441471e-11,1.5662562505173723e-09,3.4737026437979873e-09,1.955435113514199e-15,2.579999144121131e-11,8.018887335879299e-13
0.0028460564485371692,0.1116383438398612,0.0,0.0,0.0,0.0,0.25591098915741034,0.5961412381109946,0.00030048544006232205,0.00124457307123712,2.092970125346117e-06,1.4929483471937409e-06,6.665901091738003e-15,8.206682343832543e-06,0.006755238340430947,0.08834555794099667,0.011091393876276444,4.517608086998124e-07,1.148036102784215e-06,2.225442570093751e-06,1.4708919698862822e-05,8.342278079318182e-14,0.02502787968738641,5.4250984852445195e-09,1.9002515519575885e-08,4.2568628527225277e-07,0.008336607281330134,1.979823967929663e-13,1.9536542081666914e-13,4.9425170703283224e-09,4.230332401382666e-09,3.653617897788712e-08,0.0010810940960621403,7.169416093663471e-10,7.746759405839021e-10,3.6651453080041574e-14,7.718350945098396e-13,8.23053115236527e-12,1.0283585835661379e-05,3.3292111791724323e-12,1.2567008077561385e-10,5.323647819762161e-11,5.967500845677487e-14,3.584711546044217e-07,2.8338123374230453e-17,2.2512270359139845e-13,0.00031542499769384943,4.807800015206176e-11,1.6705714954313688e-09,3.706129463887176e-09,2.0862740519788954e-15,2.7525467951808573e-11,8.362262638204445e-13
0.002878384514886707,0.11163692106040533,0.0,0.0,0.0,0.0,0.2543337175853009,0.5942627475538054,0.00030114979628066826,0.0012556075549526426,2.091014473470278e-06,1.5112802209724574e-06,6.661736833548255e-15,8.319864295288977e-06,0.00678281576862458,0.09062785342628238,0.011152965375516667,4.560886269729426e-07,1.1621407771883802e-06,2.258452627303241e-06,1.4880291485801826e-05,8.439473028602372e-14,0.025739735725070788,5.485306502180257e-09,1.9203609358067276e-08,4.3670728412352514e-07,0.0086053703170204,2.0642426885302178e-13,2.0316526982101164e-13,5.115916336820651e-09,4.426993529020212e-09,3.8372209802153666e-08,0.0011410272648455925,7.566870698026732e-10,8.198193948804251e-10,3.9026785267161866e-14,8.218505378345935e-13,8.763875214217986e-12,1.092060343424123e-05,3.5243439046704097e-12,1.3463966350104677e-10,5.700803730068561e-11,6.390069959997939e-14,3.730448069837777e-07,3.0345751109518304e-17,2.392685633463517e-13,0.0003337981433700516,5.087848884379849e-11,1.7689384625302004e-09,3.923356205311215e-09,2.2085564815625035e-15,2.9138100471960814e-11,8.676466288897986e-13
0.0029107125812362447,0.11163584383199344,0.0,0.0,0.0,0.0,0.2527475093419387,0.5923637424888145,0.0003017624157966023,0.0012662541497322189,2.088592714060253e-06,1.5293149718707635e-06,6.6561510552710405e-15,8.431728057758386e-06,0.006808526888563923,0.09293534693027382,0.011209881488103356,4.603643055591486e-07,1.175751349608411e-06,2.2909119948067392e-06,1.5046109012112886e-05,8.533517840634821e-14,0.02646082575148543,5.543062975024984e-09,1.9396404980628698e-08,4.476990894912028e-07,0.008876244331324118,2.1506245612656894e-13,2.1112432074622964e-13,5.290625169589636e-09,4.627784507281724e-09,4.0260009696251445e-08,0.0012030884636983546,7.978437610667471e-10,8.665857420752368e-10,4.149879349900524e-14,8.739035893876019e-13,9.318947489930892e-12,1.1583215473307993e-05,3.726275245097314e-12,1.4402128337723945e-10,6.096402087290415e-11,6.833393129106899e-14,3.879522620558795e-07,3.2451549417440736e-17,2.5407404843320543e-13,0.00035297410493549664,5.380134509296066e-11,1.8716482675637022e-09,4.148151469001605e-09,2.335099423877674e-15,3.0806917349369405e-11,8.995252208877003e-13
0.0029430406475857824,0.1116351100813214,0.0,0.0,0.0,0.0,0.2511529441548441,0.5904448476834279,0.0003023232008439675,0.0012764993835665257,2.0857094306403754e-06,1.5470331204428219e-06,6.649155301440533e-15,8.542157931659982e-06,0.006832377332954267,0.09526723042874152,0.011262173355131829,4.645842778131679e-07,1.1888435696763362e-06,2.3227808760668636e-06,1.5206138986228257e-05,8.624280202264659e-14,0.027190940062123553,5.598272306898315e-09,1.9580584833405396e-08,4.586466169500198e-07,0.009148976914296456,2.2389236800336087e-13,2.1923737884697735e-13,5.466425337367655e-09,4.8324824992254486e-09,4.219844418233912e-08,0.0012672833873268899,8.404154596776964e-10,9.149682196624987e-10,4.406707576970243e-14,9.279862086235968e-13,9.895662238444852e-12,1.2271530909805342e-05,3.934941369171924e-12,1.5381506660862223e-10,6.510610674851812e-11,7.29767143046991e-14,4.031776444914641e-07,3.4656411451921476e-17,2.6955113150245906e-13,0.00037297144593591183,5.684939841029697e-11,1.9787865729679916e-09,4.380444203930596e-09,2.465862882505494e-15,3.2531391139059354e-11,9.318301469303464e-13
0.00297536871393532,0.11163471705753032,0.0,0.0,0.0,0.0,0.2495506136546176,0.5885067148343494,0.0003028321059138503,0.0012863305299236722,2.082369780698088e-06,1.564415618698244e-06,6.6407626029240145e-15,8.651039199099273e-06,0.006854374736924422,0.09762266040763293,0.011309880440413929,4.6874500306110786e-07,1.2013942647789093e-06,2.3540201148016436e-06,1.536015824132897e-05,8.711633542658745e-14,0.027929858032395352,5.650844519390294e-09,1.9755850080458465e-08,4.69534683937888e-07,0.009423310887494433,2.3290885838857507e-13,2.2749878200092636e-13,5.643093850144396e-09,5.040846916918725e-09,4.418620316918053e-08,0.001333613839368204,8.844033617413181e-10,9.649557991486869e-10,4.673089312721553e-14,9.840832932805632e-13,1.0493858415465497e-11,1.2985601449082689e-05,4.1502590420559464e-12,1.6401958459868214e-10,6.943538955473869e-11,7.7830411572399e-14,4.1870376022779383e-07,3.696091992499913e-17,2.857104606360115e-13,0.00039380797697301283,6.002536354065646e-11,2.0904319733956956e-09,4.6201417583375396e-09,2.6007947014279153e-15,3.431083404001653e-11,9.645278226133986e-13
0.003007696780284858,0.11163466137178339,0.0,0.0,0.0,0.0,0.24794112028647458,0.5865500213926576,0.00030328914040277815,0.0012957356700280128,2.0785794998452425e-06,1.581443932339197e-06,6.630987503049387e-15,8.758258637492577e-06,0.0068745287827890016,0.10000075942273183,0.011353050273883716,4.728429820849902e-07,1.213381469229595e-06,2.3845913835297316e-06,1.5507954963370868e-05,8.79545772978591e-14,0.028677348426357892,5.700695752721262e-09,1.9921922273469007e-08,4.803480747633196e-07,0.009698985137020149,2.421062339370413e-13,2.359024145703394e-13,5.82040383626628e-09,5.252620240898024e-09,4.622180279224475e-08,0.0014020776717427262,9.298060427311483e-10,1.0165331424123001e-09,4.9489163613817124e-14,1.042172550738319e-12,1.1113298301684172e-11,1.3725420280894139e-05,4.372125663467425e-12,1.7463180870131165e-10,7.395235480526428e-11,8.289570859816141e-14,4.3451216890524165e-07,3.936533331656289e-17,3.025612609956915e-13,0.0004155006562437234,6.333182530288301e-11,2.2066552432649387e-09,4.867129922024737e-09,2.7398305888371513e-15,3.614439820922396e-11,9.97583087662878e-13
0.0030400248466343955,0.11163493899742613,0.0,0.0,0.0,0.0,0.24632507614653715,0.5845754692522708,0.0003036943708992067,0.0013047037515290965,2.074344902097175e-06,1.598100123563784e-06,6.619846075277391e-15,8.863705053066538e-06,0.006892851235387699,0.10240061784238065,0.011391738161762094,4.768747730662667e-07,1.224784549628974e-06,2.4144573800831646e-06,1.564932989319075e-05,8.875639752200745e-14,0.02943316975871471,5.747748732964183e-09,2.0078544913723647e-08,4.910716102718775e-07,0.009975735476503865,2.514782694209715e-13,2.4444172661751726e-13,5.99812545613597e-09,5.467529080940782e-09,4.830358912232602e-08,0.0014726687430166132,9.766194298758876e-10,1.069680584219817e-09,5.234045898858119e-14,1.1022244275475473e-12,1.1753666751304577e-11,1.4490921142235735e-05,4.600419437924631e-12,1.8564707829164696e-10,7.86568576540639e-11,8.817258902077974e-14,4.5058326376012555e-07,4.186957456473717e-17,3.2011124510700105e-13,0.0004380654899759836,6.677122341394657e-11,2.327518608006435e-09,5.121273115661402e-09,2.8828942236996675e-15,3.80310771670314e-11,1.0309593385747503e-12
0.0030723529129839332,0.11163554530127288,0.0,0.0,0.0,0.0,0.24470310175244392,0.5825837833116331,0.0003040479233775535,0.0013132246425096492,2.069672879470672e-06,1.6143669266848838e-06,6.607355940681969e-15,8.967269768677273e-06,0.0069093559671645505,0.10482129576057315,0.01142600686609148,4.808370064793497e-07,1.235584316724919e-06,2.443582005286499e-06,1.5784097415212463e-05,8.952074336511824e-14,0.03019707070824462,5.791933186832999e-09,2.0225484838017366e-08,5.016902104311465e-07,0.01025329553098691,2.6101822020304096e-13,2.5310975085330064e-13,6.17602680203074e-09,5.685285154449573e-09,5.042974183557552e-08,0.0015453768966956505,1.0248367877647093e-09,1.1243741369396182e-09,5.5283003155619955e-14,1.1642020746635346e-12,1.2414570821309705e-11,1.5281977724120227e-05,4.8349996339004295e-12,1.9705907997412238e-10,8.354810606545862e-11,9.366031510369687e-14,4.6689636189224086e-07,4.4473222107047094e-17,3.383665305081677e-13,0.00046151743408137956,7.034583749854657e-11,2.453075032797265e-09,5.382414679518945e-09,3.0298974182925416e-15,3.996970794070529e-11,1.0646186549267933e-12
0.003104680979333471,0.11163647506221254,0.0,0.0,0.0,0.0,0.24307582475267223,0.5805757099130295,0.00030434998505427506,0.0013212891799003462,2.064570896554931e-06,1.6302278216710666e-06,6.593536272725393e-15,9.068847117746386e-06,0.006924058972681217,0.10726182507491622,0.011455926255261784,4.847263999568756e-07,1.2457631321705995e-06,2.471930537313709e-06,1.5912086588544223e-05,9.024664532176563e-14,0.030968790581971793,5.833186231912796e-09,2.0362533522172716e-08,5.121889603445835e-07,0.010531397636465685,2.7071883948566707e-13,2.618991242020226e-13,6.3538748603914655e-09,5.905586465278838e-09,5.259827953373026e-08,0.0016201879600711332,1.0744487175818887e-09,1.180585527676167e-09,5.831467372136024e-14,1.2280613780422973e-12,1.3095540097726329e-11,1.6098403417925138e-05,5.075706988443542e-12,2.088598402001955e-10,8.862464839167833e-11,9.935741306494401e-14,4.834297987043077e-07,4.717550326765895e-17,3.573315676018825e-13,0.0004858702979454252,7.405777242454134e-11,2.5833675202012022e-09,5.6503773237644205e-09,3.1807403716850345e-15,4.1958974407303306e-11,1.0985219485745929e-12
0.0031370090456830087,0.11163772249920019,0.0,0.0,0.0,0.0,0.24144387858551555,0.5785520151697202,0.00030460080557011916,0.0013288892123444838,2.0590469795415225e-06,1.6456671093122367e-06,6.578407788704079e-15,9.168334974670395e-06,0.006936978371289709,0.10972121171485574,0.011481572927708336,4.885397738740225e-07,1.2553050104445265e-06,2.4994698242869686e-06,1.6033142157053728e-05,9.093322284373322e-14,0.03174805982768972,5.871452715794163e-09,2.048950821909405e-08,5.225531846123712e-07,0.010809773747059466,2.8057240903996223e-13,2.708021186094365e-13,6.531436484639344e-09,6.128118873357842e-09,5.480706798105115e-08,0.0016970837643564046,1.1254431704606141e-09,1.2382822616341736e-09,6.143300689027039e-14,1.2937510592098213e-12,1.3796027768053872e-11,1.6939951411546824e-05,5.32236425084286e-12,2.210397334984092e-10,9.388436613722299e-11,1.0526166410883891e-13,5.001610348320343e-07,4.9975290405598083e-17,3.770090787310054e-13,0.0005111366514195828,7.790894412639548e-11,2.7184284882419796e-09,5.924963733353731e-09,3.335312010248285e-15,4.399741178422504e-11,1.132629132631177e-12
0.0031693371120325464,0.11163928129943507,0.0,0.0,0.0,0.0,0.2398079010955336,0.5765134831911747,0.00030480069804083134,0.001336017637089263,2.053109705215198e-06,1.660669974949198e-06,6.561992741357528e-15,9.265635205191884e-06,0.0069481343976483265,0.11219843800677536,0.01150302981139449,4.922740650566163e-07,1.2641957010352887e-06,2.5261684462632923e-06,1.614712539045933e-05,9.157968911033256e-14,0.03253460059215042,5.906685482962739e-09,2.0606252853328626e-08,5.327685087647714e-07,0.011088156343360194,2.9057076284655846e-13,2.7981066643801643e-13,6.708479311952303e-09,6.352557433676904e-09,5.7053827520294584e-08,0.0017760421859012708,1.1778054748148554e-09,1.2974277063990928e-09,6.463520396001002e-14,1.3612128093268904e-12,1.4515412050876475e-11,1.7806315148157247e-05,5.5747767933038845e-12,2.3358750289808466e-10,9.932447277898019e-11,1.1137010231835908e-13,5.17066759063987e-07,5.2871100286405685e-17,3.974000097309365e-13,0.0005373277360025182,8.190106606716265e-11,2.8582791839727502e-09,6.205957248246948e-09,3.493490370565686e-15,4.6083411678978826e-11,1.166899274404651e-12
0.003201665178382084,0.1116411446495178,0.0,0.0,0.0,0.0,0.23816853311520403,0.5744609142194915,0.0003049500400895401,0.0013426684296906277,2.0467681862790716e-06,1.6752225441804742e-06,6.544314902412308e-15,9.360654072174525e-06,0.0069575493810572035,0.11469246515952258,0.01152038574317702,4.959263391752384e-07,1.2724227599217859e-06,2.5519968449321562e-06,1.6253914778019463e-05,9.218535496271793e-14,0.03332812732073175,5.938845619979359e-09,2.0712638838524067e-08,5.428209169335385e-07,0.011366279335333733,3.0070530755562645e-13,2.8891638540102584e-13,6.884772750378666e-09,6.578567724124916e-09,5.9336140830105286e-08,0.0018570372075368518,1.2315183770209935e-09,1.357981215045978e-09,6.79181407683666e-14,1.4303814847585686e-12,1.5252998281335307e-11,1.869712913478185e-05,5.8327333571300096e-12,2.464902935158488e-10,1.0494151576402191e-10,1.1767901591927892e-13,5.341230161305289e-07,5.586109514524243e-17,4.1850348912114695e-13,0.000564453380972909,8.603563645519862e-11,3.0029290786947174e-09,6.493122693945681e-09,3.6551430669633785e-15,4.8215228254858716e-11,1.20129076593785e-12
0.003233993244731622,0.11164330526797368,0.0,0.0,0.0,0.0,0.23652641702282204,0.5723951226871131,0.00030504927363323434,0.0013488366673430159,2.040032048118752e-06,1.6893119457435629e-06,6.525399519720841e-15,9.453302727566042e-06,0.006965247712434425,0.11720223585507204,0.011533735029763062,4.994938049383331e-07,1.2799756190415863e-06,2.5769274974350505e-06,1.6353406750176154e-05,9.27496329967479e-14,0.03412834739552925,5.967902632631706e-09,2.0808565678495825e-08,5.526968266645363e-07,0.011643878953132092,3.10967069476039e-13,2.981106206244566e-13,7.06008894324424e-09,6.805807873664935e-09,6.165146561155388e-08,0.0019400390003351115,1.2865620956377253e-09,1.4198982703744578e-09,7.127838071093215e-14,1.5011853778448825e-12,1.600802179851544e-11,1.9611970087814968e-05,6.096006938658299e-12,2.5973370212844096e-10,1.1073138668420951e-10,1.241839578237457e-13,5.513052936787031e-07,5.894308810256868e-17,4.4031681023617404e-13,0.000592521925640906,9.031392639349549e-11,3.152375442913816e-09,6.786207367227228e-09,3.820127846404966e-15,5.039098554869442e-11,1.2357615177202846e-12
