Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183)
2.8450086231248055e-10,0.11224537200383307,0.0,0.0,0.0,0.0,0.32999999982844863,0.6699999998625975,1.711497776066844e-10,1.3700084175021087e-10,4.01352010909613e-13,3.455022568179191e-11,1.2704915072697674e-21,1.2924833894497995e-16,9.593204841580866e-17,8.065597616628261e-20,4.622620502080658e-22,5.3562428475423005e-17,7.128913031665302e-17,7.504886880142721e-24,1.8622601432242956e-26,1.0561242905073174e-34,1.3441613243250759e-30,1.2684193641922908e-19,1.793600584084003e-17,9.180899785698455e-32,2.003370763722098e-34,3.0906820561454846e-41,9.739469611354446e-36,2.1972451142958947e-48,4.0896057717648143e-53,1.1006840721444767e-45
3.219489105818865e-10,0.11224537200428529,0.0,0.0,0.0,0.0,0.3299999998058678,0.6699999998440456,1.9363283004777015e-10,1.5545502405422776e-10,4.990706634847189e-13,3.867681240269452e-11,1.5798244758243498e-21,1.784535755973657e-16,1.3608052804944294e-16,1.2540005791516704e-19,6.689619545569292e-22,7.126255356921992e-17,9.144996913770318e-17,1.204488483295749e-23,3.361621427752849e-26,1.90645564513613e-34,2.710823099480885e-30,1.751310537272686e-19,2.5185971294024922e-17,1.496914759604395e-31,3.6631823334164356e-34,5.579421072139989e-41,1.7582102569797035e-35,5.0651953431994905e-48,1.1493355180080618e-52,2.2438245549898047e-45
3.7656681288919447e-10,0.11224537200492508,0.0,0.0,0.0,0.0,0.3299999997729337,0.6699999998168117,2.2641122476598717e-10,1.8253316276102285e-10,6.546699468594758e-13,4.453267314451171e-11,2.0723815613996385e-21,2.685649056823073e-16,2.1126042929902717e-16,2.199817214283989e-19,1.0690391070513714e-21,1.0253973784149024e-16,1.2542382889763692e-16,2.1927588859802394e-23,7.148557269492668e-26,4.054151905756765e-34,6.709470299617951e-30,2.613952110505673e-19,3.8520079747331297e-17,2.7895830793791266e-31,7.944634609608516e-34,1.1865584631443171e-40,3.7391390373599726e-35,1.5066376108188252e-47,4.474869856948333e-52,5.649260369055916e-45
4.311847151965024e-10,0.11224537200554233,0.0,0.0,0.0,0.0,0.3299999997399996,0.6699999997893765,2.5917598502851993e-10,2.0979886098049875e-10,8.238842523602936e-13,5.020096701083131e-11,2.608037918995456e-21,3.8210146005486465e-16,3.0795583940557703e-16,3.580020206175324e-19,1.6033860907771485e-21,1.4064283015262571e-16,1.6485075845175937e-16,3.673847775767806e-23,1.3735242779152725e-25,7.789700948482527e-34,1.475804858765606e-29,3.664449679971115e-19,5.531182657536921e-17,4.783675816493036e-31,1.5569468369853302e-33,2.2799757865498653e-40,7.184777428983733e-35,3.87477036773927e-47,1.4430081159622238e-51,1.2645066398030665e-44
4.858026175038104e-10,0.11224537200613792,0.0,0.0,0.0,0.0,0.3299999997070655,0.6699999997617483,2.9192897836928084e-10,2.3724609376246916e-10,1.0048441564836191e-12,5.568771907381688e-11,3.1808757622615717e-21,5.206956834611812e-16,4.27957176573301e-16,5.497907350827918e-19,2.29132483213561e-21,1.8591316033365932e-16,2.0976499573930784e-16,5.775637931769906e-23,2.4391940793170135e-25,1.3833529891999207e-33,2.956498188088521e-29,4.89960467545741e-19,7.571348727419849e-17,7.694939007414374e-31,2.819572559156634e-33,4.049098579052198e-40,1.2759742564178226e-34,8.878007444189292e-47,3.998180079783807e-51,2.5771227009243544e-44
5.404205198111183e-10,0.11224537200671257,0.0,0.0,0.0,0.0,0.3299999996741314,0.669999999733934,3.24671831179912e-10,2.6486899531790826e-10,1.1959216283011055e-12,6.099879525305308e-11,3.7857414493467905e-21,6.857706839466845e-16,5.728536504633381e-16,8.063508148203157e-19,3.1522495146789504e-21,2.3864931558347665e-16,2.601997719282959e-16,8.635659142956632e-23,4.0679568919910413e-25,2.3070911993666308e-33,5.490702864283381e-29,6.313293444631184e-19,9.982802620490474e-17,1.1767402122295057e-30,4.793315813100679e-33,6.753093809005158e-40,2.128074003121219e-34,1.8560090107986316e-46,9.877099058945902e-51,4.866937809553133e-44
5.950384221184262e-10,0.11224537200726721,0.0,0.0,0.0,0.0,0.3299999996411973,0.6699999997059409,3.5740593961406546e-10,2.9266189959068626e-10,1.3957191134813657e-12,6.61398617409204e-11,4.4182109276326264e-21,8.78549501756157e-16,7.440394142641827e-16,1.1392539753569638e-18,4.205526695323721e-21,2.9910894760144927e-16,3.161870741690864e-16,1.2399817611100392e-22,6.449202236711167e-25,3.65759704798539e-33,9.595605296870864e-29,7.897389822416246e-19,1.2771418601161688e-16,1.727458247036777e-30,7.74364612147311e-33,1.070641910993109e-39,3.3738711732625012e-34,3.609125144963777e-46,2.2301171727909845e-50,8.646153844398799e-44
6.496563244257342e-10,0.11224537200780257,0.0,0.0,0.0,0.0,0.3299999996082632,0.6699999996777761,3.901325060393363e-10,3.2061931825319896e-10,1.6030330445420723e-12,7.11164070053409e-11,5.074474222971989e-21,1.1000867331479424e-15,9.427436426939158e-16,1.560571133601919e-18,5.4705276713284435e-21,3.6751522129022976e-16,3.7775777926070836e-16,1.7221408623744315e-22,9.805904075279316e-25,5.561330457225342e-33,1.594790981405727e-28,9.64232884488439e-19,1.5939427492756599e-16,2.4518566580681684e-30,1.1994000121313452e-32,1.627929905115106e-39,5.1300336766752545e-34,6.6161446371596486e-46,4.683256396485034e-50,1.4603163183956067e-43
7.042742267330421e-10,0.11224537200831929,0.0,0.0,0.0,0.0,0.3299999995753291,0.6699999996494452,4.2285256130189494e-10,3.4873595480437354e-10,1.8168315528982455e-12,7.593372768940165e-11,5.751264885672843e-21,1.3512877350022255e-15,1.17004726050268e-15,2.0827808523216053e-18,6.966582567877675e-21,4.4406068104717773e-16,4.449415724983838e-16,2.3259935569757665e-22,1.4397435989726163e-24,8.16539561001498e-33,2.5418289580353716e-28,1.153783554460325e-18,1.9486051621495649e-16,3.383041732161324e-30,1.7934002813590708e-32,2.3902400146501006e-39,7.532276372017994e-34,1.154709372818661e-45,9.256536026284967e-50,2.3647354114146845e-43
8.135100313476581e-10,0.11224537200929963,0.0,0.0,0.0,0.0,0.32999999950946085,0.6699999995923103,4.882766152977416e-10,4.054265085464046e-10,2.2604019214418748e-12,8.511106891098898e-11,7.15541093505046e-21,1.9457395779144612e-15,1.7142106344633464e-15,3.481470726236278e-18,1.0729206258355842e-20,6.222236341328217e-16,5.962620853541625e-16,3.965161431516823e-22,2.850831313560599e-24,1.6168331818779783e-32,5.835739673774754e-28,1.573852356818064e-18,2.7701381935709176e-16,6.0123237008159756e-30,3.680655863704822e-32,4.733050375681545e-39,1.4915101429064471e-33,3.131916299556501e-45,3.151467404728809e-49,5.6034479120702406e-43
9.118222555008124e-10,0.11224537201012477,0.0,0.0,0.0,0.0,0.32999999945017944,0.6699999995403794,5.471437375790574e-10,4.5694277443554935e-10,2.6740430765344373e-12,9.287588702343585e-11,8.464814628852893e-21,2.589014793513091e-15,2.3103298618562858e-15,5.217162592083695e-18,1.509966352755303e-20,8.118723230711011e-16,7.519240373845588e-16,6.0268691240906905e-22,4.880422502684877e-24,2.7679117385779713e-32,1.1235271893499358e-27,1.9928313415275746e-18,3.6340037623455985e-16,9.476100263390431e-30,6.501496594016786e-32,8.102820637846621e-39,2.553415867957303e-33,6.885055731401273e-45,8.24321671172503e-49,1.1090215686369652e-42
9.999999999999999e-10,0.11224537201089922,0.0,0.0,0.0,0.0,0.3299999993970089,0.669999999493417,5.999335453670348e-10,5.035243636299414e-10,3.053980975890195e-12,9.946439636310608e-11,9.667528938664337e-21,3.255610941462484e-15,2.933941243819097e-15,7.226517490305369e-18,1.99087740919225e-20,1.0061060136555335e-15,9.073596236773233e-16,8.437713486465079e-22,7.52461533419013e-24,4.267562968071368e-32,1.90465473713438e-27,2.396599758777005e-18,4.504988196005926e-16,1.3692696388534947e-29,1.030110454344023e-31,1.2493088170189485e-38,3.936908393001943e-33,1.2991268422449813e-44,1.7821375654797267e-48,1.9255982174117065e-42
1.0101344796539668e-09,0.11224537201089922,0.0,0.0,0.0,0.0,0.3299999993908979,0.6699999994879972,6.060003401901922e-10,5.088999921526064e-10,3.09810750175049e-12,1.0019973380435758e-10,9.807213888166417e-21,3.337728083912669e-15,3.011109254051644e-15,7.487696470195954e-18,2.0519241577991557e-20,1.029908284585e-15,9.261875331794564e-16,8.752522321564448e-22,7.888077166951434e-24,4.473700126538538e-32,2.0173237981164978e-27,2.4445091208595167e-18,4.610715611100369e-16,1.4254443853512943e-29,1.083187368190323e-31,1.3096563282961583e-38,4.127079820621729e-33,1.391882656185068e-44,1.936520218113157e-48,2.0449388877727812e-42
1.1084467038071211e-09,0.11224537201162613,0.0,0.0,0.0,0.0,0.32999999933161644,0.669999999435191,6.648488534610753e-10,5.612729188568057e-10,3.530162600982052e-12,1.071078528594531e-10,1.1174908165728167e-20,4.1940362130178794e-15,3.819643516012038e-15,1.0374997804040622e-17,2.7100632944276798e-20,1.2768099995168358e-15,1.1191904662877104e-15,1.2249643635562126e-21,1.2167786775353024e-23,6.900936813377036e-32,3.4237641281482134e-27,2.92369682169942e-18,5.694652229484411e-16,2.064282562846502e-29,1.7209173225740964e-31,2.0202441237088267e-38,6.366335697222966e-33,2.6332685863351756e-44,4.1933475274557653e-48,3.5616162657639353e-42
1.2067589279602755e-09,0.1122453720123084,0.0,0.0,0.0,0.0,0.329999999272335,0.6699999993819865,7.236911930142722e-10,6.140377325660875e-10,3.968291013007008e-12,1.1362406689312664e-10,1.2561827925102324e-20,5.1596448441541505e-15,4.738527101956189e-15,1.3962328270004316e-17,3.495654931461209e-20,1.5529615118135962e-15,1.3310618663791786e-15,1.6628059044305716e-21,1.805834299179068e-23,1.0241769013494819e-31,5.547497399912042e-27,3.425870458357914e-18,6.8798344680654695e-16,2.8966217353077355e-29,2.6286936948325826e-31,2.998300981630958e-38,9.448460328607956e-33,4.720387137682063e-44,8.506028973550822e-48,5.919338216114364e-42
1.3050711521134298e-09,0.11224537201294868,0.0,0.0,0.0,0.0,0.3299999992130534,0.6699999993284081,7.825288135542803e-10,6.671719856106709e-10,4.41103676640353e-12,1.197708242552182e-10,1.396336419042552e-20,6.23585544314036e-15,5.769901408664345e-15,1.8334114323512838e-17,4.4199675941380736e-20,1.8586620007419696e-15,1.5619221972061635e-15,2.199961373121866e-21,2.59439055911584e-23,1.4714074788641347e-31,8.64471010099097e-27,3.947061162980587e-18,8.16001413510353e-16,3.957905092394607e-29,3.8844306203145907e-31,4.307615984344152e-38,1.3574470883268387e-32,8.085506787567102e-44,1.63217896448232e-47,9.457475968590538e-42
1.4033833762665841e-09,0.11224537201354944,0.0,0.0,0.0,0.0,0.3299999991537719,0.6699999992744775,8.413627840672644e-10,7.20654537425834e-10,4.8573300018894904e-12,1.2556926614768812e-10,1.5376130249888072e-20,7.42363072863866e-15,6.91551982465109e-15,2.3575757861573104e-17,5.494267005070591e-20,2.1941391579384193e-15,1.811883776169587e-15,2.847786304126451e-21,3.625449406031298e-23,2.056174186601953e-31,1.3028830738624753e-26,4.4838201639550604e-18,9.528806020570068e-16,5.286511039702018e-29,5.579539638499253e-31,6.019593404596286e-38,1.896938213765564e-32,1.3316104302708321e-43,2.983893757122304e-47,1.4607613250947493e-41
1.5016956004197385e-09,0.11224537201411305,0.0,0.0,0.0,0.0,0.32999999909449035,0.6699999992202158,9.00193912871463e-10,7.744654578690421e-10,5.3063617922665486e-12,1.3103932330486266e-10,1.67975653898137e-20,8.723703375912432e-15,8.17685403071525e-15,2.977334376124158e-17,6.729819552645286e-20,2.559571382120451e-15,2.081051373520163e-15,3.6177613592554246e-21,4.946668311978007e-23,2.80550621129841e-31,1.907754464480549e-26,5.033249710441161e-18,1.0979925286547913e-15,6.92373722907332e-29,7.820091119714321e-31,8.213368210740722e-38,2.5882570466262465e-32,2.119495500683836e-43,5.230560212034666e-47,2.1909964307873445e-41
1.6000078245728928e-09,0.1122453720146417,0.0,0.0,0.0,0.0,0.3299999990352087,0.6699999991656425,9.590228392434768e-10,8.285859483192262e-10,5.757492421174858e-12,1.3619979489304332e-10,1.82256445448624e-20,1.0136655730119704e-14,9.555172774291825e-15,3.7013416672603225e-17,8.137893937315643e-20,2.955104067778617e-15,2.3695227035852503e-15,4.521456342867197e-21,6.610418157708554e-23,3.7491059841459926e-31,2.723943519572626e-26,5.592985568650979e-18,1.2507352938076978e-15,8.913788943052602e-29,1.0727904615701561e-30,1.0975902196434857e-37,3.458807677354277e-32,3.274093071638078e-43,8.835391173880574e-47,3.2029515459954617e-41
1.6983200487260471e-09,0.11224537201513736,0.0,0.0,0.0,0.0,0.32999999897592713,0.6699999991107751,1.0178500650402946e-09,8.829982845039434e-10,6.210219728457748e-12,1.410684056856411e-10,1.965877809314586e-20,1.1662947502511058e-14,1.105157200584207e-14,4.5382887298544894e-17,9.72975973702246e-20,3.380855320305643e-15,2.677388784595126e-15,5.570511968206423e-21,8.673815009785913e-23,4.9193672035935295e-31,3.8040680421645687e-26,6.161091401264481e-18,1.4105364409831255e-15,1.1303771490512956e-28,1.444161824360192e-30,1.4402036752158355e-37,4.5384772792345443e-32,4.92567839974605e-43,1.4443405632224464e-46,4.5773806640596734e-41
1.7966322728792015e-09,0.112245372015602,0.0,0.0,0.0,0.0,0.32999999891664544,0.6699999990556315,1.07667596330939e-09,9.376857627945325e-10,6.664170491409634e-12,1.4566185977173804e-10,2.109578457298311e-20,1.3302923500369212e-14,1.2666986522910284e-14,5.496899692541658e-17,1.151668558840693e-19,3.836917628600769e-15,3.0047342766597794e-15,6.77662961590639e-21,1.1198734304611698e-22,6.351382880021192e-31,5.209200829948771e-26,6.7359482468849305e-18,1.576850376812325e-15,1.414368123500691e-28,1.9117777146923206e-30,1.859451642117752e-37,5.859643531431053e-32,7.238578465447269e-43,2.2936616925677247e-46,6.411293910233215e-41
1.894944497032356e-09,0.11224537201603747,0.0,0.0,0.0,0.0,0.3299999988573638,0.6699999990002273,1.1355008091997602e-09,9.926326376308694e-10,7.119069481923311e-12,1.4999590313351183e-10,2.2535792731215703e-20,1.5056840648375382e-14,1.4402219429538245e-14,6.585924308383444e-17,1.350993969295902e-19,4.323363467620702e-15,3.351637871643301e-15,8.15155624617097e-21,1.4251826694178006e-22,8.082954322920008e-31,7.009560243953735e-26,7.31621810264029e-18,1.7491610994754099e-15,1.7486393177491237e-28,2.4931914298760957e-30,2.3664015215204696e-37,7.457182911960032e-32,1.0417304097441546e-42,3.549833980792276e-46,8.820043887109759e-41
1.9932567211855104e-09,0.11224537201644537,0.0,0.0,0.0,0.0,0.3299999987980822,0.6699999989445775,1.1943248220133368e-09,1.0478240594562933e-09,7.57469737166116e-12,1.5408538571239483e-10,2.3978108269174567e-20,1.6924904641044814e-14,1.625798012069914e-14,7.814128267391053e-17,1.5720791459880952e-19,4.840252850137544e-15,3.718172678825716e-15,9.70706680623637e-21,1.7904537622004206e-22,1.0154602243697759e-30,9.285175441647179e-26,7.900837709396824e-18,1.926987960212141e-15,2.138764881234085e-28,3.207959508809181e-30,2.972916912633732e-37,9.368480942751832e-32,1.4712928549077807e-42,5.368631925935754e-46,1.1939419824137575e-40
2.189881169491819e-09,0.11224537201718482,0.0,0.0,0.0,0.0,0.32999999867951874,0.6699999988325979,1.3119709657360247e-09,1.1588853654521002e-09,8.487522662166671e-12,1.6158584851428503e-10,2.6867707738285664e-20,2.100405770595336e-14,2.0333490806408198e-14,1.0723206091920337e-16,2.0840365356120675e-19,5.965544170412787e-15,4.5104020911746735e-15,1.340704101166053e-20,2.731859922445031e-22,1.5493823481909628e-30,1.5635371183433731e-25,9.07984726114115e-18,2.2974278748515158e-15,3.1103040432950514e-28,5.1264228903165696e-30,4.536084333363382e-37,1.429445512689101e-31,2.793658253725509e-42,1.1561325119830067e-45,2.096922899729328e-40
2.3661291969613716e-09,0.11224537201776896,0.0,0.0,0.0,0.0,0.3299999985732421,0.669999998731521,1.4174238277403158e-09,1.259137251012599e-09,9.306871801714503e-12,1.6760899368735784e-10,2.946140324084238e-20,2.5049828933257256e-14,2.4401948097979997e-14,1.3891550411274715e-16,2.628145461181105e-19,7.0781224168838214e-15,5.2878971998785276e-15,1.7455136686075916e-20,3.8605109358056845e-22,2.1895014752865828e-30,2.3963670429355783e-25,1.0144587845195201e-17,2.6441074574787504e-15,4.2323835560887305e-28,7.538666508905245e-30,6.410173123228808e-37,2.020022950840067e-31,4.7297768520852476e-42,2.1674604299256072e-45,3.3328889821440854e-40
2.542377224430924e-09,0.11224537201828658,0.0,0.0,0.0,0.0,0.3299999984669653,0.6699999986298504,1.5228757413119298e-09,1.3599820194319372e-09,1.0126835649543019e-11,1.730392161884383e-10,3.205704464399679e-20,2.946408819539891e-14,2.88655396792924e-14,1.764267885428468e-16,3.2595483487235373e-19,8.289072486737754e-15,6.129389296817597e-15,2.2265476969478662e-20,5.313642179736038e-22,3.0136512955201798e-30,3.5566393352778637e-25,1.1214298228136532e-17,3.0025475518593435e-15,5.63269398837902e-28,1.078220752715097e-29,8.82305998780164e-37,2.780390702282708e-31,7.703169151320737e-42,3.875327718875085e-45,5.123581021661805e-40
2.7186252519004767e-09,0.11224537201874409,0.0,0.0,0.0,0.0,0.32999999836068855,0.6699999985276452,1.6283269425453966e-09,1.4613602051719944e-09,1.0947178869475375e-11,1.7793598277644074e-10,3.4653886975211874e-20,3.42470516197752e-14,3.3726230938828364e-14,2.2027376378403054e-16,3.9847388640834033e-19,9.598482324621297e-15,7.035137201715251e-15,2.790602648851415e-20,7.149538989597429e-22,4.0548887125295546e-30,5.1342729751016485e-25,1.2287313564187018e-17,3.371027770356847e-15,7.353446562709318e-28,1.5054724383210892e-29,1.1871529044253866e-36,3.741048155384063e-31,1.213186309535676e-41,6.651178283024232e-45,7.652151427938782e-40
2.8948732793700293e-09,0.11224537201914782,0.0,0.0,0.0,0.0,0.32999999825441173,0.6699999984249593,1.7337775538942179e-09,1.5632183194610214e-09,1.1767779848028928e-11,1.8235278324065319e-10,3.725154525877826e-20,3.9398819332501084e-14,3.898563129666401e-14,2.7096455419558654e-16,4.810210512717201e-19,1.1006402180379734e-14,8.005362574712454e-15,3.444459497452187e-20,9.431424547907602e-22,5.349071167357284e-30,7.234655475675627e-25,1.3362537056521955e-17,3.7480649649963644e-15,9.439734813231806e-28,2.0582747939008368e-29,1.566056395273858e-36,4.935078604579801e-31,1.8554951075990834e-41,1.1016092402789043e-44,1.1143689301162688e-39
3.071121306839582e-09,0.11224537201950303,0.0,0.0,0.0,0.0,0.32999999814813474,0.669999998321841,1.8392276631748916e-09,1.665508235287505e-09,1.2588551611853113e-11,1.8633774543557137e-10,3.9849744174663633e-20,4.4919445819379837e-14,4.464509678312827e-14,3.2900735861156455e-16,5.742456873510996e-19,1.2512860294362478e-14,9.040253755374114e-15,4.194877030855801e-20,1.2227442710850066e-21,6.934846898438872e-30,9.979895664869702e-25,1.4439307351116237e-17,4.1323929540259764e-15,1.1939515443333767e-27,2.7623558619082555e-29,2.030331940082644e-36,6.398140264234236e-31,2.7655457049685394e-41,1.7683770484576218e-44,1.58711172680475e-39
3.2473693343091344e-09,0.11224537201981467,0.0,0.0,0.0,0.0,0.32999999804185776,0.6699999982183336,1.9446773414450184e-09,1.768186648565002e-09,1.3409423934264483e-11,1.899341741436044e-10,4.244826141559575e-20,5.080895709919288e-14,5.070577793685549e-14,3.949103846615958e-16,6.787971609170385e-19,1.4117867649005607e-14,1.0139969130008596e-14,5.04858759260251e-20,1.5610635565839417e-21,8.8536422132466e-30,1.351007289054818e-24,1.55172248569809e-17,4.5229333894952565e-15,1.490358969073288e-27,3.646707204760939e-29,2.5921083838061182e-36,8.16845452516382e-31,4.0285550595819115e-41,2.7611771777304985e-44,2.2161481536280243e-39
3.423617361778687e-09,0.11224537202008701,0.0,0.0,0.0,0.0,0.3299999979355807,0.669999998114476,2.050126637208223e-09,1.8712145947797277e-09,1.4230349139299406e-11,1.9318103445233574e-10,4.5046946060078123e-20,5.706734717465526e-14,5.716864406662654e-14,4.691818430815719e-16,7.953248398601419e-19,1.5821418406244556e-14,1.1304640152502425e-14,6.012294165418105e-20,1.9658917444262106e-21,1.1149646749447124e-29,1.798448159397529e-24,1.6596012319476625e-17,4.918765603710761e-15,1.838558488946024e-27,4.7437713840299404e-29,3.264323632563685e-36,1.028679235605671e-30,5.749409562246178e-41,4.2061670392316574e-44,3.0402620706531805e-39
3.5998653892482395e-09,0.11224537202032404,0.0,0.0,0.0,0.0,0.3299999978293035,0.6699999980103036,2.1555755736290473e-09,1.974557017934368e-09,1.5051304892326083e-11,1.9611338283112754e-10,4.764572740629367e-20,6.369457686289327e-14,6.403450518890131e-14,5.523299329036219e-16,9.244780859027946e-19,1.7623490716020545e-14,1.2534374039086276e-14,7.092667867325284e-20,2.4455046946038896e-21,1.386979760844449e-29,2.3582868968670765e-24,1.7675462726304668e-17,5.31910182341982e-15,2.2441936140782523e-27,6.089628201598891e-29,4.0607200083206905e-36,1.279645966451976e-30,8.055657912340395e-41,6.266903862804304e-44,4.10502178164551e-39
3.7761134167177924e-09,0.1122453720205294,0.0,0.0,0.0,0.0,0.3299999977230263,0.6699999979058479,2.2610241596914505e-09,2.078182379233045e-09,1.587228303230153e-11,1.9876275846237563e-10,5.0244579619958245e-20,7.069058455837893e-14,7.130404146424733e-14,6.448627986473661e-16,1.0669062532608953e-18,1.9524049847148858e-14,1.3829256213624337e-14,8.296345497523368e-20,3.0086597772940726e-21,1.7063762813298173e-29,3.050666458884764e-24,1.8755438818688625e-17,5.723269337522984e-15,2.713186797797546e-27,7.724179671521328e-29,4.9958394057064246e-36,1.5743282034780142e-30,1.110073930702181e-40,9.152396994039691e-44,5.463522364802472e-39
3.9523614441873454e-09,0.11224537202070609,0.0,0.0,0.0,0.0,0.3299999976167489,0.6699999978011366,2.3664724023288806e-09,2.1820623033686377e-09,1.6693277431211018e-11,2.011575369677434e-10,5.2843483302419154e-20,7.805529773991579e-14,7.897783045785125e-14,7.472884881870592e-16,1.2232586907258494e-18,2.1523051375010126e-14,1.518935251753533e-14,9.629927429178086e-20,3.6645928194499236e-21,2.0783923991104022e-29,3.898020196341923e-24,1.983586707779415e-17,6.130695857271446e-15,3.251737611107764e-27,9.691333743378371e-29,6.085018222019187e-36,1.9175588749744437e-30,1.5067448427071066e-40,1.3126296645305883e-43,7.177165026762018e-39
4.128609471656898e-09,0.11224537202085712,0.0,0.0,0.0,0.0,0.32999999751047154,0.669999997696196,2.4719203100113008e-09,2.286171259947633e-09,1.751428040523974e-11,2.0332324899531313e-10,5.544241412998868e-20,8.578863699185687e-14,8.705636515057048e-14,8.601149333697143e-16,1.3941847428228468e-18,2.3620442766801796e-14,1.6614711200078812e-14,1.1099976080169336e-19,4.423014903083141e-21,2.5085358214226084e-29,4.925193226925555e-24,2.0916709890093292e-17,6.540895262113899e-15,3.866320931796373e-27,1.2039186833570073e-28,7.344382040803428e-36,2.3144196036984316e-30,2.017163859833289e-40,1.8517299974574945e-43,9.31647332713962e-39
4.304857499126451e-09,0.112245372020985,0.0,0.0,0.0,0.0,0.3299999974041941,0.6699999975910488,2.5773678897861797e-09,2.3904862780903965e-09,1.833528567860277e-11,2.052828656298176e-10,5.804135223630785e-20,9.38905142544532e-14,9.554006448985151e-14,9.838499465503631e-16,1.580333749238735e-18,2.5816163720562597e-14,1.8105364701646456e-14,1.2713014844172066e-19,5.2941090458514574e-21,3.002581917400802e-29,6.159563009123654e-24,2.1997938943609754e-17,6.9534539957347335e-15,4.5636851498152726e-27,1.4820205187665503e-28,8.790840119847536e-36,2.770238969885383e-30,2.6666164891685045e-40,2.573085996228758e-43,1.1961946321899388e-38
4.481105526596004e-09,0.11224537202109208,0.0,0.0,0.0,0.0,0.3299999972979165,0.6699999974857157,2.682815144977837e-09,2.494986690300448e-09,1.915629068814754e-11,2.0705705453209442e-10,6.064028950754921e-20,1.0236083154513179e-13,1.0442928246307228e-13,1.1190012159273746e-15,1.7823550439480838e-18,2.8110146531742897e-14,1.9661331254262818e-14,1.447552722833903e-19,6.2885268115467825e-21,3.5665717956909395e-29,7.631159072756096e-24,2.307952791526157e-17,7.368019605273967e-15,5.3508503852494515e-27,1.8091405071710254e-28,1.0442079763135159e-35,3.290590737566849e-30,3.4845067449067018e-40,3.5262279901469154e-43,1.5204948432060617e-38
4.657353554065557e-09,0.11224537202118043,0.0,0.0,0.0,0.0,0.3299999971916389,0.6699999973802153,2.7882620763915815e-09,2.5996539019040186e-09,1.997729537935943e-11,2.0866441050655593e-10,6.323922577106047e-20,1.1119948263618191e-13,1.1372431827218573e-13,1.2660762932831538e-15,2.0008979550678573e-18,3.0502316996949104e-14,2.1282616322231054e-14,1.639395607846921e-19,7.417384876848886e-21,4.206810357259755e-29,9.37278187034253e-24,2.4161458125658616e-17,7.78429181191125e-15,6.23510671641581e-27,2.1914531784134685e-28,1.231656062003969e-35,3.8812920580065226e-30,4.504799468022246e-40,4.771127463034943e-43,1.9148635792365557e-38
4.83360158153511e-09,0.11224537202125193,0.0,0.0,0.0,0.0,0.3299999970853611,0.6699999972745643,2.8937086847390896e-09,2.704471183140318e-09,2.079829977972498e-11,2.1012166341670832e-10,6.583816111392642e-20,1.2040635573167394e-13,1.2342542611784314e-13,1.42558258006746e-15,2.236611805043252e-18,3.299259546345281e-14,2.296921390109554e-14,1.8474702933556877e-19,8.692261557708432e-21,4.92986432530726e-29,1.1420120737864313e-23,2.5243721566729595e-17,8.202015245059824e-15,7.224012418202215e-27,2.6356237491613843e-28,1.4433508917218263e-35,4.5484016520185495e-30,5.766486577621267e-40,6.3798078174536964e-43,2.390891882681718e-38
